Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
19,-6,Lady Marmalade - Single Edit,S2034,"Christina Aguilera, Lil' Kim, Mýa, P!nk",/track?id=83265300,https://www.tiktok.com/music/Lady-Marmalade-146012034,Interscope,"May 12, 2022",85,174K,554K,13,"Jul 9, 2022",6,-0.86,USUM72206801
20,-1,Sweetest Pie,S5713,"Megan Thee Stallion, Dua Lipa",/track?id=75856195,https://www.tiktok.com/music/Sweetest-Pie-7072864389069555713,300 Entertainment,"Mar 7, 2022",41,161K,1.5M,12,"Jun 25, 2022",17,-0.14,QMCE32200232
21,-7,Stargirl Interlude,S2321,"The Weeknd, Lana Del Rey",/track?id=15896217,https://www.tiktok.com/music/Stargirl-Interlude-6751005932647352321,Universal Republic Records,"Sep 2, 2019",79,161K,580K,14,"Jul 9, 2022",8,-1.00,USUG11601002
22,-1,Jiggle Jiggle,S0294,"Duke & Jones, Louis Theroux",/track?id=82257926,https://www.tiktok.com/music/Jiggle-Jiggle-7075729123557100294,Robots & Humans,"May 11, 2022",15,154K,2.9M,4,"May 28, 2022",18,-0.14,GBARL2201151
23,9,die first,,,,https://www.tiktok.com/music/null,,"May 18, 2022",133,148K,277K,23,"Jul 16, 2022",3,1.29,USWB12201910
24,New,CLUBHOUSE!,,"JELEEL!, Mike Dimes",/track?id=83769455,https://www.tiktok.com/music/null,"Jeleel Yeah, LLC, under exclusive license to 10K Projects","Jun 12, 2022",163,140K,168K,15,"Jul 23, 2022",5,,QZJ842001784
25,0,"Thick Fine Woman (feat. Lil' Ronny Mothaf, Fat Pimp & No Shame)",S9518,"Chalie Boy, Lil Ronny Motha F, Fat Pimp, No Shame",/track?id=15432772,https://www.tiktok.com/music/Thick-Fine-Woman-feat-LilRonny-Mothaf-Fat-Pimp-No-Shame-7101763683994569518,Dirty 3rd Records,"Mar 21, 2022",86,139K,541K,22,"Jul 30, 2022",14,0.00,USJ3V1253391
26,-8,Hotel (Sped Up),,Lawsy,/track?id=84180317,https://www.tiktok.com/music/null,Grownhoes Records,"Jun 28, 2022",113,138K,333K,18,"Jul 9, 2022",6,-1.14,USLD91739047
27,-5,I Was Never There,S5937,"The Weeknd, Gesaffelstein",/track?id=18897029,https://www.tiktok.com/music/I-Was-Never-There-6791241140050855937,The Weeknd,"Sep 12, 2019",58,133K,911K,22,"Jul 9, 2022",23,-0.71,USUG11800570
28,-13,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",8,132K,5.4M,3,"May 14, 2022",63,-1.86,QM24S2107064
29,31,"1, 2, 3 (feat. Jason Derulo & De La Ghetto) [Sped Up Version]",,,,https://www.tiktok.com/music/null,,"Jul 6, 2022",153,130K,202K,29,"Jul 16, 2022",10,4.43,USWL12200633
30,New,Por Clave el 13,S2433,Betillo Guerrero,/track?id=77624927,https://www.tiktok.com/music/Por-Clave-el-13-7060334827362322433,Betillo Guerrero,"Feb 2, 2022",170,130K,130K,23,"Jul 23, 2022",4,,QZDQH2160812
31,15,Take It Off,,,,https://www.tiktok.com/music/null,,"Sep 3, 2020",105,127K,349K,31,"Jul 16, 2022",4,2.14,
32,15,Take it off(抖音热播),,,,https://www.tiktok.com/music/null,,"Oct 15, 2020",129,127K,289K,32,"Jul 16, 2022",4,2.14,
33,-13,Call Out My Name,S3730,The Weeknd,/track?id=18897447,https://www.tiktok.com/music/Call-Out-My-Name-6791241138889033730,The Weeknd,"Sep 2, 2019",65,124K,795K,14,"Jun 25, 2022",9,-1.86,USUG11800560
34,-8,Hug Me,S1326,"Pharrell Williams, Trey Parker",/track?id=15611409,https://www.tiktok.com/music/Hug-Me-7101540683290561326,i am OTHER/Columbia,"Aug 16, 2019",28,124K,2.3M,4,"Jun 18, 2022",20,-1.14,USQ4E1702974
35,3,On That Time,S4481,Playboi Carti,/track?id=32400665,https://www.tiktok.com/music/On-That-Time-6910417734988564481,AWGE/Interscope Records,"Dec 25, 2020",97,121K,435K,15,"Jul 30, 2022",13,0.43,USUM72024695
36,-6,About Damn Time,S1762,Lizzo,/track?id=79572011,https://www.tiktok.com/music/About-Damn-Time-7086201843973621762,Nice Life/Atlantic,"Apr 12, 2022",9,118K,5M,1,"May 14, 2022",18,-0.86,USAT22202139
37,64,Bad Habit,S0450,Steve Lacy,/track?id=84088250,https://www.tiktok.com/music/Bad-Habit-7152997794909800450,L-M Records/RCA Records,"Jun 28, 2022",165,117K,163K,16,"Oct 15, 2022",15,9.14,USRC12201440
38,80,No Surprises,S1618,Radiohead,/track?id=12536685,https://www.tiktok.com/music/No-Surprises-6751218393644271618,Parlophone,"Oct 23, 2019",56,111K,935K,31,"May 21, 2022",14,11.43,GBAYE9700386
39,-10,Glimpse of Us,S5938,Joji,/track?id=83623088,https://www.tiktok.com/music/Glimpse-of-Us-7104202666711975938,88rising Music/Warner Records,"Jun 7, 2022",75,105K,620K,19,"Jul 2, 2022",10,-1.43,USWB12201789
40,1,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",1,95K,11M,10,"Jun 26, 2021",104,0.14,USUAN1400011
41,-13,So Silly! (G-Mix),S1217,"YungManny, Koto.",/track?id=82435183,https://www.tiktok.com/music/So-Silly-GMix-7095919748038281217,3666217 Records DK2,"May 9, 2022",23,95K,2.6M,8,"May 28, 2022",15,-1.86,QZHN92252505
42,-5,One More Hour,S6033,Tame Impala,/track?id=28471800,https://www.tiktok.com/music/One-More-Hour-6795252511469996033,Universal Music Australia Pty. Ltd.,"Feb 6, 2020",142,94K,245K,37,"Jul 9, 2022",6,-0.71,AUUM71900935
43,-10,#miles,S1306,skaiwater,/track?id=81130526,https://www.tiktok.com/music/miles-OMG-edit-7106567469980011306,Cinematic Music Group,"Apr 28, 2022",92,86K,469K,33,"Jul 9, 2022",8,-1.43,QMKSC2200046
44,-13,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",S3394,"Sofía Reyes, Jason Derulo, De La Ghetto",/track?id=18457074,https://www.tiktok.com/music/1-2-3-feat-Jason-Derulo-De-La-Ghetto-7093791030025243394,WEA Latina,"Aug 22, 2019",95,86K,443K,24,"Jul 2, 2022",6,-1.86,USWL11700238
45,5,Vegas (From the Original Motion Picture Soundtrack ELVIS),,,,https://www.tiktok.com/music/null,,"Apr 13, 2022",118,85K,326K,45,"Jul 16, 2022",8,0.71,USRC12201442
46,-1,Me Porto Bonito,S8694,"Bad Bunny, Chencho Corleone",/track?id=81301171,https://www.tiktok.com/music/Me-Porto-Bonito-7094499898527058694,Rimas Entertainment LLC,"May 4, 2022",52,84K,1.1M,20,"May 28, 2022",20,-0.14,QM6MZ2214877
47,2,Efecto,S1621,Bad Bunny,/track?id=81301404,https://www.tiktok.com/music/Efecto-7100329813914831621,Rimas Entertainment LLC,"May 4, 2022",68,81K,730K,28,"Jun 11, 2022",16,0.29,QM6MZ2214884
48,-14,Dream Cycle,,,,https://www.tiktok.com/music/null,,"May 28, 2022",35,81K,1.8M,3,"Jun 11, 2022",9,-2.00,QZ8252214947
49,-5,Dame Tu Cosita (feat. Cutty Ranks),S6950,"El Chombo, Cutty Ranks",/track?id=19213776,https://www.tiktok.com/music/Dame-Tu-Cosita-feat-Cutty-Ranks-7074231256631986950,El Chombo,"Aug 16, 2019",78,80K,588K,44,"Jul 9, 2022",9,-0.71,FR6Q11800035
50,9,ASMR Ocean Waves and Tibetan Bowls,S9682,Vandrende Kvinne,/track?id=84213894,https://www.tiktok.com/music/ASMR-Ocean-Waves-and-Tibetan-Bowls-6961668272946759682,3036794 Records DK,"May 12, 2021",155,73K,189K,50,"Jul 16, 2022",7,1.29,QZHN62187671
51,New,Buddy Holly,S2533,Weezer,/track?id=15360317,https://www.tiktok.com/music/Buddy-Holly-72533,Polydor Associated Labels,"Sep 2, 2019",145,73K,222K,51,"Jul 16, 2022",2,,USGF19562907
52,-9,Gogo Dance,S1557,"El Alfa, Chael Produciendo",/track?id=79457193,https://www.tiktok.com/music/Gogo-Dance-7087744357444471557,EL JEFE RECORDS,"Apr 4, 2022",24,72K,2.5M,3,"May 21, 2022",14,-1.29,QM4TX2261587
53,-13,I Love You,S4593,Young Slo-Be,/track?id=56847819,https://www.tiktok.com/music/I-Love-You-6992833971742574593,KoldGreedy Entertainment / Thizzler On The Roof,"Aug 4, 2021",50,67K,1.2M,23,"Jul 2, 2022",14,-1.86,QZK6H2102871
54,-2,Paradise,S1777,Ikson,/track?id=18206886,https://www.tiktok.com/music/Paradise-6810180973628491777,ikson,"Mar 30, 2020",30,67K,2.2M,42,"Jun 4, 2022",39,-0.29,SE5BU1794888
55,-19,Drowning (feat. Kodak Black),,"A Boogie Wit da Hoodie, Kodak Black",/track?id=15093029,https://www.tiktok.com/music/null,Highbridge The Label,"Aug 22, 2019",43,66K,1.4M,12,"May 21, 2022",11,-2.71,USAT21700435
56,7,Tití Me Preguntó,S2778,Bad Bunny,/track?id=81301157,https://www.tiktok.com/music/Tití-me-preguntó-7095019005370452778,Rimas Entertainment LLC,"May 4, 2022",76,66K,606K,56,"Jul 16, 2022",23,1.00,QM6MZ2214878
57,-1,Tarot,S8662,"Bad Bunny, Jhay Cortez",/track?id=81301181,https://www.tiktok.com/music/Tarot-7096220275792038662,Rimas Entertainment LLC,"May 4, 2022",90,64K,519K,33,"Jun 25, 2022",8,-0.14,QM6MZ2214881
58,-3,Foolish,S1522,Ashanti,/track?id=15233790,https://www.tiktok.com/music/Foolish-6917626543023851522,Wizz Bizz,"Sep 2, 2019",48,64K,1.2M,14,"Jun 11, 2022",13,-0.43,USDJ20200199
59,135,SWAMP SKONSTER,S2898,Skest,/track?id=73471518,https://www.tiktok.com/music/SWAMP-SKONSTER-7059866440693712898,skest!,"Jan 31, 2022",91,64K,502K,43,"Jul 30, 2022",16,,QZHPJ2111470
60,113,Baby Got Back,S4401,Sir Mix-A-Lot,/track?id=15815307,https://www.tiktok.com/music/Baby-Got-Back-7029297802328934401,American Recordings,"Sep 2, 2019",7,64K,6.3M,1,"Sep 4, 2021",44,16.14,USSM19100221
61,66,Baby Stop,S7282,Altajmusic,/track?id=83664852,https://www.tiktok.com/music/Baby-Stop-7106944718163937282,A+,"Jun 7, 2022",169,63K,135K,61,"Jul 16, 2022",4,9.43,RUA1D2245831
62,4,Who Are You...? (Rip Vine) [A Tribute],,Wut.,/track?id=28920370,https://www.tiktok.com/music/null,Wut.,"Jun 12, 2020",117,62K,326K,62,"Jul 16, 2022",4,0.57,USHM81800222
63,New,Rap God,S3008,Eminem,/track?id=15928724,https://www.tiktok.com/music/Rap-God-318636771406123008,Aftermath,"Sep 2, 2019",152,61K,203K,50,"Jul 23, 2022",3,,USUM71314079
64,28,Spongebob Tomfoolery - Dante9k Remix,S9937,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,9K Entertainment,"Jan 27, 2020",4,60K,6.8M,8,"Jul 31, 2021",65,4.00,QZFYZ2047242
65,-7,Detroit Flow,S7106,Liberia Sig,/track?id=64602850,https://www.tiktok.com/music/Detroit-Flow-6982644025459247106,Liberia Sig,"Jul 7, 2021",38,60K,1.7M,10,"May 28, 2022",11,-1.00,QZNMW2106205
66,-1,Shot Clock,S6597,Ella Mai,/track?id=20762735,https://www.tiktok.com/music/Shot-Clock-6673010485090126597,10 Summers / Interscope PS,"Sep 2, 2019",131,59K,286K,65,"Jul 9, 2022",5,-0.14,USUM71813374
67,4,Brocode,,Racky,/track?id=73006080,https://www.tiktok.com/music/null,Racky,"Aug 29, 2021",160,58K,179K,67,"Jul 16, 2022",4,0.57,AEA0D2149129
68,-20,Drowning (A Boogie Wit da Hoodie) [feat. Kodak Black] [Sped Up Version],,Kodak Black,/track?id=83573992,https://www.tiktok.com/music/null,P2022,"May 26, 2022",77,56K,595K,40,"Jun 11, 2022",9,-2.86,USAT22206682
69,9,Funny Song,S7666,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,Cavendish Music,"Sep 2, 2019",40,55K,1.6M,42,"Jun 11, 2022",48,1.29,GBBGY1743613
70,-8,Foolish Chances Freestyle (Not Foolish),S5218,Sway Burr,/track?id=82220838,https://www.tiktok.com/music/Foolish-Chances-Freestyle-Not-Foolish-7095877721548425218,Sway Burr,"May 8, 2022",34,55K,1.9M,6,"May 21, 2022",12,-1.14,TCAGF2203422
71,-7,Foolish Chances Freestyle (Not Foolish),S5218,Sway Burr,/track?id=82220838,https://www.tiktok.com/music/Foolish-Chances-Freestyle-Not-Foolish-7095877721548425218,Sway Burr,"May 19, 2022",47,55K,1.3M,16,"Jun 4, 2022",10,-1.00,TCAGF2203422
72,-15,Too Late Now,,,,https://www.tiktok.com/music/null,,"Jun 8, 2022",81,54K,560K,17,"Jun 25, 2022",6,-2.14,QZ8252216642
73,New,Paro - Speed Up,S3014,Nej,/track?id=84285577,https://www.tiktok.com/music/Paro-Speed-Up-7106914366477323014,Miel Noir,"Jul 5, 2022",191,53K,53K,66,"Jul 23, 2022",6,,FRX282231651
74,-21,Long Way 2 Go,S4866,Cassie,/track?id=15117679,https://www.tiktok.com/music/Long-Way-2-Go-6705069718887204866,Bad Boy Records,"Aug 20, 2019",146,53K,215K,9,"Jul 23, 2022",6,-3.00,USBB40610297
75,47,How,,,,https://www.tiktok.com/music/null,,"May 18, 2022",82,52K,558K,38,"May 28, 2022",12,6.71,QZHNB2248441
76,3,Closing Time,,,,https://www.tiktok.com/music/null,,"Jun 7, 2022",119,52K,324K,49,"Jun 25, 2022",6,0.43,QZHNC2270811
77,-38,Blah Blah Blah,,Rich Homie Quan,/track?id=15958701,https://www.tiktok.com/music/null,"Think It's A Game Entertainment, LLC / Rich Homiez","Nov 5, 2019",120,52K,320K,31,"Jul 2, 2022",5,-5.43,USUYG1053454
78,-1,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,S4273,"Russ Millions, YV, SwitchOTR, Buni, CH (GMD), Gazo, RoseReal",/track?id=78112395,https://www.tiktok.com/music/Reggae-Calypso-Russ-Millions-x-Buni-x-YV-x-CH-GMD-x-SwitchOTR-x-Gazo-x-RoseReal-7077776126001334273,One Of A Kind Music,"Mar 21, 2022",67,50K,747K,38,"Jun 11, 2022",10,-0.14,QM4TX2229006
79,1,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",2,50K,9.9M,24,"Jun 12, 2021",86,0.14,USUYG1287925
80,-13,Tek It (Sped Up),,Cafuné,/track?id=80523494,https://www.tiktok.com/music/null,Elektra (NEK),"Apr 27, 2022",64,50K,834K,35,"Jun 11, 2022",14,-1.86,USEE12200097
81,-5,Running Up That Hill (A Deal With God) [2018 Remaster],,Kate Bush,/track?id=22007705,https://www.tiktok.com/music/null,Rhino,"Nov 3, 2019",103,49K,361K,76,"Jul 9, 2022",9,-0.71,GBAYE1800884
82,42,ily (i love you baby),S4210,"Surf Mesa, Emilee",/track?id=27755710,https://www.tiktok.com/music/ily-i-love-you-baby-6798329661525854210,Astralwerks,"Feb 24, 2020",25,49K,2.5M,79,"Jul 23, 2022",9,,QZJRC1945204
83,-11,FWM,S0578,Big Boogie,/track?id=68685144,https://www.tiktok.com/music/FWM-7045161592740120578,CMG,"Dec 22, 2021",33,49K,2M,7,"May 21, 2022",13,-1.57,USUG12106598
84,-23,Lights - Single Version,S2913,Ellie Goulding,/track?id=13066246,https://www.tiktok.com/music/Lights-Single-Version-6929183313298982913,Polydor Records,"Feb 19, 2020",108,48K,342K,29,"Jul 2, 2022",5,-3.29,GBUM71028043
85,-43,Blah Blah Blah,S3106,Rich Homie Quan,/track?id=15957401,https://www.tiktok.com/music/Blah-Blah-Blah-Remix-6756038825325103106,Love Music,"Aug 19, 2019",123,48K,315K,32,"Jul 2, 2022",5,-6.14,USUYG1043163
86,1,Chill Vibes,S9857,Tollan Kim,/track?id=82529068,https://www.tiktok.com/music/Chill-Vibes-7084465663108089857,Tollan Kim,"Apr 8, 2022",164,47K,163K,55,"Jul 23, 2022",12,0.14,SGB502214297
87,41,Solitude,,Billie Holiday,/track?id=59236295,https://www.tiktok.com/music/null,Planet Blue Records USA,"Jun 11, 2021",158,47K,186K,87,"Jul 16, 2022",5,5.86,USLZJ2195666
88,-7,Aesthetic,S3281,Devonte Mayo,/track?id=31673144,https://www.tiktok.com/music/Aesthetic-6801406368763873281,1566333 Records DK,"Mar 6, 2020",17,47K,2.8M,70,"Jun 25, 2022",42,-1.00,QZFZ52072968
89,40,Solitude,S4290,"Billie Holiday, Duke Ellington",/track?id=15600408,https://www.tiktok.com/music/Solitude-6756592930510604290,Universal Music Ltd.,"Sep 2, 2019",156,47K,189K,89,"Jul 16, 2022",6,5.71,USPR35200072
90,New,Don't,S2229,Bryson Tiller,/track?id=15677245,https://www.tiktok.com/music/Don't-6748258193169812229,TrapSoul/RCA Records,"Aug 16, 2019",89,47K,523K,90,"Jul 16, 2022",2,,USRC11501051
91,New,Norman fucking Rockwell,S6645,Lana Del Rey,/track?id=25018214,https://www.tiktok.com/music/norman-fucking-rockwell-7090592746318416645,Polydor Records,"Sep 2, 2019",186,46K,71K,24,"Jul 30, 2022",4,,GBUM71903153
92,22,Look At Me (Freestyle),S4529,Bammbreezy Montana,/track?id=17186935,https://www.tiktok.com/music/Look-At-Me-Freestyle-6889603681725974529,Bammbreezy Montana,"Oct 30, 2020",54,45K,1M,10,"May 14, 2022",12,3.14,QZ22B1817648
93,20,WAIT FOR U (feat. Drake & Tems),,"Future, Tems, Drake",/track?id=80526730,https://www.tiktok.com/music/null,Epic/Freebandz,"Apr 28, 2022",53,45K,1M,26,"May 14, 2022",13,2.86,USSM12203878
94,-25,Fury,,,,https://www.tiktok.com/music/null,,"May 21, 2022",18,44K,2.8M,1,"May 28, 2022",8,-3.57,QZ8252214389
95,-12,Second Life,,,,https://www.tiktok.com/music/null,,"May 23, 2022",136,43K,269K,83,"Jul 2, 2022",7,-1.71,GBRKQ2211033
96,61,Monëy so big,S8642,Yeat,/track?id=59698933,https://www.tiktok.com/music/Monëy-so-big-7002409506638448642,TwizzyRich,"Aug 30, 2021",57,43K,919K,67,"Feb 12, 2022",11,,USLD91734275
97,-29,My Way,S4273,Queen Key,/track?id=19106289,https://www.tiktok.com/music/My-Way-7192109148342454273,Machine Entertainment Group,"Apr 14, 2021",132,42K,280K,68,"Jul 2, 2022",4,-4.14,QZ57A1804101
98,-23,Falsetto,S6193,The-Dream,/track?id=15908058,https://www.tiktok.com/music/Falsetto-6931081721434376193,Universal/Island Def Jam,"Feb 6, 2020",94,42K,448K,40,"Jun 18, 2022",7,-3.29,USUM70761838
99,53,Murder She Wrote - Original Mix,,"Chaka Demus & Pliers, Sly & Robbie",/track?id=12122443,https://www.tiktok.com/music/null,Taxi,"Aug 21, 2019",171,42K,122K,99,"Jul 16, 2022",3,7.57,FR5U19200871
100,-30,My Way - Remix,,"Queen Key, G Herbo",/track?id=21820582,https://www.tiktok.com/music/null,Machine Entertainment Group,"Apr 14, 2021",128,42K,293K,70,"Jul 2, 2022",4,-4.29,QZ57A1804117
101,55,Murder She Wrote,,"Chaka Demus & Pliers, Pliers",/track?id=15420051,https://www.tiktok.com/music/null,Universal Music Ltd.,"Aug 20, 2019",175,41K,89K,101,"Jul 16, 2022",3,7.86,USIR29290014
102,New,L$d,S4433,Luclover,/track?id=80001990,https://www.tiktok.com/music/Ld-7085791307943954433,independent,"Apr 11, 2022",192,41K,51K,1,"Jul 23, 2022",39,,QZHN42243265
103,-15,Nonstop,,,,https://www.tiktok.com/music/null,,"Jun 8, 2022",101,41K,395K,29,"Jun 18, 2022",6,-2.14,QZ8252216621
104,-31,Bustdown Rollie Avalanche,S0385,"Kai Cenat, NLE Choppa",/track?id=81842832,https://www.tiktok.com/music/Bustdown-Rollie-Avalanche-7095764219122960385,3923671 Records DK2,"May 8, 2022",93,41K,461K,19,"Jun 25, 2022",6,-4.43,QZHN92248599
105,-14,Ursae Majoris B,,,,https://www.tiktok.com/music/null,,"Jun 6, 2022",111,41K,337K,64,"Jun 18, 2022",7,-2.00,QZK6P2250318
106,-32,Sia,S8865,Xeptemper,/track?id=70974748,https://www.tiktok.com/music/Sia-7027066001947428865,Xeptemper,"Nov 4, 2021",137,40K,266K,65,"Jul 2, 2022",7,-4.57,SGB502103774
107,-7,J.,S2641,Ivan Cornejo,/track?id=83421168,https://www.tiktok.com/music/J-Deluxe-7166447324346992641,"Manzana Records, Inc.","May 12, 2022",168,40K,142K,100,"Jul 9, 2022",4,-1.00,QZMFV2000315
108,-15,so silly !,S6562,Koto.,/track?id=75486459,https://www.tiktok.com/music/so-silly-7072080951102146562,1168634 Records DK,"Mar 5, 2022",39,39K,1.7M,5,"May 14, 2022",13,-2.14,QZDA82260364
109,1,Female Goat,S5025,"Lakeyah, City Girls",/track?id=32229106,https://www.tiktok.com/music/Female-Goat-6904573283560065025,Quality Control Music (Caroline),"Dec 3, 2020",112,39K,335K,78,"Jul 2, 2022",5,0.14,QZ4JX1761233
110,-26,"Good Day ",,,,https://www.tiktok.com/music/null,,"Oct 23, 2019",26,39K,2.5M,46,"Jun 4, 2022",23,-3.71,
111,-13,Wait a Minute!,S0946,WILLOW,/track?id=13904490,https://www.tiktok.com/music/Wait-a-Minute-6740534003704530946,Roc Nation W Smith P&D,"Sep 2, 2019",22,39K,2.6M,24,"May 14, 2022",22,-1.86,QMJMT1500801
112,0,Female Goat,,"Lakeyah, City Girls",/track?id=32229113,https://www.tiktok.com/music/null,Quality Control Music (Caroline),"Dec 3, 2020",130,38K,287K,79,"Jul 2, 2022",5,0.00,QZ4JX1761234
113,-31,Pipeline Romance,,,,https://www.tiktok.com/music/null,,"May 16, 2022",104,38K,357K,82,"Jul 9, 2022",14,-4.43,QZHNA2250234
114,-28,TWINNEM - Remix,,"Coi Leray, DaBaby",/track?id=66140229,https://www.tiktok.com/music/null,Republic Records,"Nov 8, 2021",31,38K,2.1M,13,"Nov 27, 2021",24,-4.00,USUM72121129
115,-30,Running Away,S7717,"VANO 3000, BADBADNOTGOOD, Samuel T. Herring",/track?id=50048803,https://www.tiktok.com/music/Running-Away-6965640046342867717,Innovative Leisure,"Jun 17, 2021",69,37K,728K,30,"Jun 26, 2021",7,-4.29,USD8D2132001
116,-20,FOK,,,,https://www.tiktok.com/music/null,,"May 25, 2022",144,37K,229K,96,"Jul 9, 2022",5,-2.86,RUA1D2241681
117,23,She Share Story,,,,https://www.tiktok.com/music/null,,"Oct 22, 2019",19,37K,2.8M,112,"Jul 23, 2022",41,3.29,
118,63,A Link to the Past,,,,https://www.tiktok.com/music/null,,"May 19, 2022",116,37K,326K,89,"May 28, 2022",11,9.00,QZHNB2248438
119,-29,TWINNEM - Remix,,"Coi Leray, DaBaby",/track?id=66398249,https://www.tiktok.com/music/null,Republic Records,"Nov 10, 2021",115,37K,330K,90,"Jul 9, 2022",8,-4.14,USUM72121491
