Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
16,New,https://www.tiktok.com/morong10,https://www.tiktok.com/morong10/video/7034219525096754438,BM (London View),OTP,/track?id=54172001,https://www.tiktok.com/music/BM-London-View-6984577607786317826,5.2M,0,329.7K,1.6K,16,"Nov 25, 2021",,9,QZK6M2121510
17,New,https://www.tiktok.com/juliamenugarcia,https://www.tiktok.com/juliamenugarcia/video/7034193305923620102,Happiest Year,Jaymes Young,/track?id=24416223,https://www.tiktok.com/music/Happiest-Year-6711647551864440834,11.9M,0,967.1K,9.8K,17,"Nov 25, 2021",,3,USAT21903715
18,-8,https://www.tiktok.com/gaylecantspell,https://www.tiktok.com/gaylecantspell/video/7033877689438129455,abcdefu,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,11.6M,0,2.7M,11.1K,10,"Nov 24, 2021",,47,USAT22103652
19,New,https://www.tiktok.com/jadenbarba,https://www.tiktok.com/jadenbarba/video/7034265151578787118,Sleigh Ride,Leroy Anderson,/track?id=15530320,https://www.tiktok.com/music/Sleigh-Ride-6935940111473313793,4.5M,0,677.4K,3.4K,19,"Nov 25, 2021",,1,USMC15947432
20,106,https://www.tiktok.com/cheers.for.chupey,https://www.tiktok.com/cheers.for.chupey/video/7033941233009495342,Voodoo People - Pendulum Mix,"The Prodigy, Pendulum",/track?id=12568898,https://www.tiktok.com/music/Voodoo-People-Pendulum-Mix-7021281210731088641,6.1M,0,1M,49.8K,20,"Nov 25, 2021",,10,GBBKS0562618
21,New,https://www.tiktok.com/natfitt.o.f,https://www.tiktok.com/natfitt.o.f/video/7034246593020710150,Do I Wanna Know,Radio Tyrant,/track?id=38097389,https://www.tiktok.com/music/Do-I-Wanna-Know-6695878961898981377,4.4M,0,312.3K,15K,21,"Nov 25, 2021",,3,GB5L62007107
22,New,https://www.tiktok.com/alejolittle,https://www.tiktok.com/alejolittle/video/7033972119616703749,Moriré,La Factoria,/track?id=15904344,https://www.tiktok.com/music/Moriré-7015031628485397254,7.6M,0,535K,2.9K,22,"Nov 25, 2021",,1,USUM70615354
23,New,https://www.tiktok.com/dojacat,https://www.tiktok.com/dojacat/video/7034013500720778543,Santanny,Bktherula,/track?id=43532277,https://www.tiktok.com/music/SANTANNY-6963553744403318785,13.9M,0,3.3M,33.1K,23,"Nov 25, 2021",,49,USWB12101255
24,New,https://www.tiktok.com/nettofeitosa,https://www.tiktok.com/nettofeitosa/video/7034251405607128325,Undererê,Ines Brasil,/track?id=14705515,https://www.tiktok.com/music/Undererê-6991562200330685189,4.2M,0,204.3K,1.2K,24,"Nov 25, 2021",,3,US7VG1628625
25,62,https://www.tiktok.com/gueybrel,https://www.tiktok.com/gueybrel/video/7032283546832145669,Love is Gone,"SLANDER, Dylan Matthew",/track?id=22957350,https://www.tiktok.com/music/Love-Is-Gone-feat-Dylan-Matthew-Acoustic-6761759820828641281,25.4M,0,2M,5.3K,4,"Nov 20, 2021",,64,CA5KR1928205
26,New,https://www.tiktok.com/ramiritog,https://www.tiktok.com/ramiritog/video/7034263588781034757,SUTRA,"Sebastian Yatra, Dalmata",/track?id=17206368,https://www.tiktok.com/music/SUTRA-7028678723259894534,4.2M,0,587.5K,509,26,"Nov 25, 2021",,17,USUM71709898
27,1850,https://www.tiktok.com/ecua_posting,https://www.tiktok.com/ecua_posting/video/7032324992847187205,Toxic,BoyWithUke,/track?id=59708827,https://www.tiktok.com/music/Toxic-7024195337027880961,8M,0,767.7K,2.7K,27,"Nov 25, 2021",,9,TCAFS2101442
28,New,https://www.tiktok.com/alexiabyhand,https://www.tiktok.com/alexiabyhand/video/7034217128450379014,Redbone (feat. The Notorious B.I.G. & 2Pac),,,https://www.tiktok.com/music/Redbone-feat-The-Notorious-BIG-2Pac-6807324155571095560,5.4M,0,1.2M,15.7K,28,"Nov 25, 2021",,34,
29,New,https://www.tiktok.com/noordabashh,https://www.tiktok.com/noordabashh/video/7034024489490844933,abcdefu,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,9.3M,0,2.9M,33.4K,29,"Nov 25, 2021",,5,USAT22103652
30,New,https://www.tiktok.com/handcraft20,https://www.tiktok.com/handcraft20/video/7034120906897165574,Happy Birthday,Vitamin A,/track?id=29101133,https://www.tiktok.com/music/Happy-Birthday-258794689150226432,5M,0,650.9K,1.8K,30,"Nov 25, 2021",,50,US3DF1612162
31,New,https://www.tiktok.com/laurabeverlin,https://www.tiktok.com/laurabeverlin/video/7034333238822898990,Like It's Christmas,Jonas Brothers,/track?id=26950233,https://www.tiktok.com/music/Like-It's-Christmas-6754183262689560578,3.9M,0,363.7K,1.7K,31,"Nov 25, 2021",,11,USUG11903894
32,16,https://www.tiktok.com/_max_and_sam_,https://www.tiktok.com/_max_and_sam_/video/7032446633271086382,Meet Me At Our Spot,"THE ANXIETY, WILLOW, Tyler Cole",/track?id=28737183,https://www.tiktok.com/music/Meet-Me-At-Our-Spot-7021345149527541762,25M,0,5.4M,38.8K,32,"Nov 25, 2021",,15,QMJMT2002693
33,-5,https://www.tiktok.com/lirarock,https://www.tiktok.com/lirarock/video/7033827997631188230,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",/track?id=63331735,https://www.tiktok.com/music/Face-Off-Dwayne-Johnson-7016547803243022337,7.8M,0,679.8K,4.4K,2,"Nov 26, 2021",,5,USZHR2100088
34,-31,https://www.tiktok.com/dgjiqmeqnest,https://www.tiktok.com/dgjiqmeqnest/video/7032703378484382977,Helikopter,Fazlija,/track?id=18424744,https://www.tiktok.com/music/Helikopter-6736152197609834497,31M,0,2.7M,78.7K,3,"Nov 22, 2021",,34,ATAJ11600001
35,New,https://www.tiktok.com/bruce.paloma,https://www.tiktok.com/bruce.paloma/video/7034294186295725317,Funny Song,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,3.7M,0,586.6K,3.5K,35,"Nov 25, 2021",,4,GBBGY1743613
36,New,https://www.tiktok.com/amadorat,https://www.tiktok.com/amadorat/video/7034256530069409030,"MMC (feat. Lenny Tavárez, Justin Quiles & Dímelo Flow)","Dalex, Jowell & Randy, Rich Music LTD",/track?id=59693208,https://www.tiktok.com/music/MMC-7017165385854159622,4.3M,0,704.4K,816,36,"Nov 25, 2021",,4,QM9WM2100083
37,New,https://www.tiktok.com/miafaithe,https://www.tiktok.com/miafaithe/video/7034221354136145199,Own Brand Freestyle,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,4.7M,0,673K,5.9K,37,"Nov 25, 2021",,4,QZK6J2144340
38,New,https://www.tiktok.com/karljacobs,https://www.tiktok.com/karljacobs/video/7033993038238190895,"Bet On It - From ""High School Musical: The Musical: The Series (Season 2)""",Joshua Bassett,/track?id=41529392,https://www.tiktok.com/music/Bet-On-It-From-High-School-Musical-The-Musical-The-Series-Season-2-6961322113470826497,14.3M,0,1.8M,17.9K,38,"Nov 25, 2021",,46,USWD12110988
39,19,https://www.tiktok.com/matt.embassytattoo,https://www.tiktok.com/matt.embassytattoo/video/7032051987684314373,Fake,The Tech Thieves,/track?id=20319626,https://www.tiktok.com/music/Fake-6741017428655884290,26.9M,0,663.4K,7.6K,7,"Nov 21, 2021",,50,QZ8GX1700268
40,New,https://www.tiktok.com/nbc10boston,https://www.tiktok.com/nbc10boston/video/7034244110911540527,When I Look At You (Instrumental),,,https://www.tiktok.com/music/When-I-Look-At-You-Instrumental-6777244629944240129,3.5M,0,456.1K,34.8K,40,"Nov 25, 2021",,2,
41,-10,https://www.tiktok.com/steveharvey,https://www.tiktok.com/steveharvey/video/7033474340809231621,Kiss Me More (feat. SZA),"Doja Cat, SZA",/track?id=34026721,https://www.tiktok.com/music/Kiss-Me-More-feat-SZA-6948086714175621121,13M,0,1.7M,22.9K,23,"Nov 23, 2021",,18,USRC12100543
42,New,https://www.tiktok.com/not_very_swag_,https://www.tiktok.com/not_very_swag_/video/7034152642796440838,Come Over (Again),Crawlers,/track?id=65343719,https://www.tiktok.com/music/Come-Over-Again-7024107628994037761,4.9M,0,1M,3.8K,42,"Nov 25, 2021",,11,GB8MX2100935
43,New,https://www.tiktok.com/kevlexd,https://www.tiktok.com/kevlexd/video/7034222578847747334,Helikopter,Fazlija,/track?id=18424744,https://www.tiktok.com/music/Helikopter-6736152197609834497,4.6M,0,587.2K,1.8K,43,"Nov 25, 2021",,1,ATAJ11600001
44,New,https://www.tiktok.com/vina.septiane,https://www.tiktok.com/vina.septiane/video/7034080252531903771,Sneaky Snitch,Kevin MacLeod,/track?id=17167695,https://www.tiktok.com/music/Sneaky-Snitch-6770216135636813826,7.6M,0,752.2K,9.1K,44,"Nov 25, 2021",,3,USUAN1100772
45,New,https://www.tiktok.com/alphatalkz_98,https://www.tiktok.com/alphatalkz_98/video/7034324775186992390,Spooky piano horror scary,,,https://www.tiktok.com/music/Spooky-piano-horror-scary-6817427876669818882,3.2M,0,373.2K,13.6K,45,"Nov 25, 2021",,1,
46,New,https://www.tiktok.com/loucurasdeumcasal_,https://www.tiktok.com/loucurasdeumcasal_/video/7034284871656688901,Toma Toma Vapo Vapo,,,https://www.tiktok.com/music/Toma-Toma-Vapo-Vapo-7026421807230781442,3.2M,0,166.2K,785,46,"Nov 25, 2021",,3,
47,New,https://www.tiktok.com/eastcoastdiy,https://www.tiktok.com/eastcoastdiy/video/7033990050157251845,Ain't Gonna Stop,Carol Kay,/track?id=31637654,https://www.tiktok.com/music/AIN'T-GONNA-STOP-6774250061254625281,9.4M,0,2M,12.8K,47,"Nov 25, 2021",,53,QZK6G2092571
48,2884,https://www.tiktok.com/piso21music,https://www.tiktok.com/piso21music/video/7032407619188903173,Mató Mi Corazón,Piso 21,/track?id=67510975,https://www.tiktok.com/music/Mató-Mi-Corazón-7029065766263752706,6.3M,0,76.5K,167,48,"Nov 25, 2021",,3,MXF152100884
49,New,https://www.tiktok.com/shaktijaniake,https://www.tiktok.com/shaktijaniake/video/7034180454144068869,TIME IN OBLIVION,iANO,/track?id=62964263,https://www.tiktok.com/music/TIME-IN-OBLIVION-6992295079872301058,4.8M,0,587.7K,1.4K,49,"Nov 25, 2021",,4,QZK6J2174810
50,-41,https://www.tiktok.com/dixiedamelio,https://www.tiktok.com/dixiedamelio/video/7033640178728226094,abcdefu,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,27.9M,0,5.5M,27.6K,9,"Nov 24, 2021",,54,USAT22103652
51,New,https://www.tiktok.com/marlucas18,https://www.tiktok.com/marlucas18/video/7034170052756770053,Do It To It,"ACRAZE, Cherish",/track?id=57467910,https://www.tiktok.com/music/Do-It-To-It-6995755718976473089,5M,0,698.7K,2.2K,51,"Nov 25, 2021",,3,QZFPL2100100
52,-34,https://www.tiktok.com/callmestephe,https://www.tiktok.com/callmestephe/video/7032933250016218374,Own Brand Freestyle,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,26.9M,0,4.3M,15.9K,7,"Nov 23, 2021",,44,QZK6J2144340
53,New,https://www.tiktok.com/gibz_,https://www.tiktok.com/gibz_/video/7034001644203511086,Curazao,"El Alfa, Chael Produciendo, Farruko",/track?id=59345329,https://www.tiktok.com/music/Curazao-7020118363602979590,7.6M,0,1.4M,2.9K,53,"Nov 25, 2021",,17,USHM92128126
54,New,https://www.tiktok.com/scottsreality,https://www.tiktok.com/scottsreality/video/7034189407741775110,Do It To It,"ACRAZE, Cherish",/track?id=57467910,https://www.tiktok.com/music/Do-It-To-It-6995755718976473089,4.8M,0,118.1K,1.6K,54,"Nov 25, 2021",,2,QZFPL2100100
55,New,https://www.tiktok.com/mimiermakeup,https://www.tiktok.com/mimiermakeup/video/7034213453808143621,Do It To It,"ACRAZE, Cherish",/track?id=57467910,https://www.tiktok.com/music/Do-It-To-It-6995755718976473089,4.2M,0,525.8K,3.5K,55,"Nov 25, 2021",,1,QZFPL2100100
56,New,https://www.tiktok.com/mr_krezyness,https://www.tiktok.com/mr_krezyness/video/7034166484955942145,Scary,Background Sounds,/track?id=31469691,https://www.tiktok.com/music/Scary-6735931451033782273,3.3M,0,489.9K,6.7K,56,"Nov 25, 2021",,5,DEAR41961194
57,New,https://www.tiktok.com/rossomakhin,https://www.tiktok.com/rossomakhin/video/7031890816570330369,Tainted Love,The Tainted Love,/track?id=23257756,https://www.tiktok.com/music/Tainted-Love-6993367536117009157,34.5M,0,1.2M,2.2K,23,"Feb 13, 2022",,65,AUXN21742008
58,21,https://www.tiktok.com/andy.posner,https://www.tiktok.com/andy.posner/video/7031738346187558150,Own Brand Freestyle,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,23M,0,3.2M,12.6K,47,"Nov 20, 2021",,10,QZK6J2144340
59,New,https://www.tiktok.com/prostoy4elovek1,https://www.tiktok.com/prostoy4elovek1/video/7034181678306233606,Western music piano moving sad video chill out(887840),,,https://www.tiktok.com/music/Western-music-piano-moving-sad-video-chill-out-887840-6886929897898543105,4.2M,0,483.2K,11.3K,59,"Nov 25, 2021",,4,
60,-34,https://www.tiktok.com/nathandavisjrndj,https://www.tiktok.com/nathandavisjrndj/video/7032819008739183918,Easy On Me,Adele,/track?id=63926722,https://www.tiktok.com/music/Easy-On-Me-7019060197897275394,33.2M,0,5.8M,16.8K,6,"Nov 22, 2021",,75,USSM12105970
61,New,https://www.tiktok.com/eminekaanbalci,https://www.tiktok.com/eminekaanbalci/video/7034092294449990914,بسبوس عاشق بسة,المايسترو محمد الشيخ,/track?id=64616854,https://www.tiktok.com/music/بسبوس-عاشق-بسة-7021618302258677762,3.1M,0,26.4K,31,61,"Nov 25, 2021",,7,USL4Q2153217
62,New,https://www.tiktok.com/vitinhonic,https://www.tiktok.com/vitinhonic/video/7034223615981686021,Se Tá Solteira,"FBC, VHOOR, Mac Júlia",/track?id=63958874,https://www.tiktok.com/music/Se-Tá-Solteira-7015716992976750593,3.3M,0,198.9K,4.4K,62,"Nov 25, 2021",,3,BCVHO2100043
63,New,https://www.tiktok.com/kobe.eater,https://www.tiktok.com/kobe.eater/video/7034152288507841839,La Espada,Eternal Raijin,/track?id=40617558,https://www.tiktok.com/music/La-Espada-6865949943954147329,5.5M,0,1.1M,2.1K,63,"Nov 25, 2021",,10,QZK6L2074963
64,New,https://www.tiktok.com/brunabarbieoficial,https://www.tiktok.com/brunabarbieoficial/video/7033969368912383237,Barbie Girl,Leontine,/track?id=34176194,https://www.tiktok.com/music/Barbie-Girl-6942345232960735234,7.2M,0,417.2K,3.1K,64,"Nov 25, 2021",,48,SEBMA2100001
65,New,https://www.tiktok.com/kennaq,https://www.tiktok.com/kennaq/video/7034310337167904005,"Theme (From ""Battlefield 1942"")",London Music Works,/track?id=12457456,https://www.tiktok.com/music/Eternal-Sunshine-Of-The-Spotless-Mind-From-Eternal-Sunshine-Of-The-Spotless-Mind-6721009867139581954,2.8M,0,322.1K,350,65,"Nov 25, 2021",,6,GBAJC1100256
66,New,https://www.tiktok.com/rossomakhin,https://www.tiktok.com/rossomakhin/video/7033380810216508673,Tainted Love,The Tainted Love,/track?id=23257756,https://www.tiktok.com/music/Tainted-Love-6993367536117009157,14.6M,0,412.8K,826,22,"Dec 4, 2021",,63,AUXN21742008
67,-10,https://www.tiktok.com/hales.cronce,https://www.tiktok.com/hales.cronce/video/7032057186943520047,abcdefu,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,45.3M,0,9.2M,181.4K,11,"Nov 22, 2021",,8,USAT22103652
68,New,https://www.tiktok.com/garretthawley,https://www.tiktok.com/garretthawley/video/7034276267541155118,Sail,AWOLNATION,/track?id=15592961,https://www.tiktok.com/music/Sail-7029374973764520710,2.7M,0,288.5K,2.1K,68,"Nov 25, 2021",,5,USP6L1000053
69,-29,https://www.tiktok.com/maxthemeatguy,https://www.tiktok.com/maxthemeatguy/video/7033121490446978351,Ninja Hardcore Freestyle Rap Beat,AesUno,/track?id=50947072,https://www.tiktok.com/music/Ninja-Hardcore-Freestyle-Rap-Beat-6805166643090556929,7.6M,0,736.6K,1.8K,40,"Nov 22, 2021",,4,GBSMU5728557
70,-48,https://www.tiktok.com/rosie.the.sd,https://www.tiktok.com/rosie.the.sd/video/7033880482748058885,Repeat Until Death,Novo Amor,/track?id=21820056,https://www.tiktok.com/music/Repeat-Until-Death-6709410483381733377,7.2M,0,1.2M,5.2K,22,"Nov 24, 2021",,26,GB45A1801029
71,New,https://www.tiktok.com/freydercantillo_,https://www.tiktok.com/freydercantillo_/video/7034291810256162054,"MMC (feat. Lenny Tavárez, Justin Quiles & Dímelo Flow)","Dalex, Jowell & Randy, Rich Music LTD",/track?id=59693208,https://www.tiktok.com/music/MMC-7017165385854159622,2.5M,0,340.4K,1K,71,"Nov 25, 2021",,2,QM9WM2100083
72,New,https://www.tiktok.com/besttoks,https://www.tiktok.com/besttoks/video/7034147211810245893,Medallo,"Blessd, Justin Quiles, Lenny Tavárez",/track?id=65121449,https://www.tiktok.com/music/Medallo-7024176733532588806,3M,0,163.4K,244,14,"Nov 26, 2021",,5,COA6W2102282
73,-66,https://www.tiktok.com/itsdrryan,https://www.tiktok.com/itsdrryan/video/7033028439842278703,Minecraft,C418,/track?id=14202375,https://www.tiktok.com/music/Minecraft-6943027358655842305,21.3M,0,958.8K,4.9K,5,"Nov 26, 2021",,65,TCAAW1157077
74,960,https://www.tiktok.com/genti599,https://www.tiktok.com/genti599/video/7015491707299007749,Perfect,Ed Sheeran,/track?id=12450042,https://www.tiktok.com/music/Perfect-6655492047723563778,76.7M,0,6.8M,26.3K,53,"Nov 29, 2021",,30,GBAHS1700024
75,New,https://www.tiktok.com/mattpeterson_,https://www.tiktok.com/mattpeterson_/video/7034283837823782191,MONEY,LISA,/track?id=59708272,https://www.tiktok.com/music/MONEY-7005888397580208130,2.4M,0,465K,899,75,"Nov 25, 2021",,19,KRA402100099
76,New,https://www.tiktok.com/makingatruecrimerer,https://www.tiktok.com/makingatruecrimerer/video/7034276154211142959,Spooky music box bell horror BGM,,,https://www.tiktok.com/music/Spooky-music-box-bell-horror-BGM-6817155432667154433,2.4M,0,344.6K,2.8K,76,"Nov 25, 2021",,1,
77,New,https://www.tiktok.com/itsbanuun,https://www.tiktok.com/itsbanuun/video/7034205519992720666,Sisa Rasa,Mahalini,/track?id=64361574,https://www.tiktok.com/music/Sisa-Rasa-7020288560901965826,3M,0,270.7K,5.3K,77,"Nov 25, 2021",,1,FRX762160980
78,New,https://www.tiktok.com/tifannylm,https://www.tiktok.com/tifannylm/video/7034281627681426694,Mejor Sola,,,https://www.tiktok.com/music/Mejor-Sola-7007563415178708993,2.5M,0,404.2K,1.8K,78,"Nov 25, 2021",,15,
79,New,https://www.tiktok.com/tonylopez,https://www.tiktok.com/tonylopez/video/7034241839716863279,Watermelon Sugar,Harry Styles,/track?id=27222889,https://www.tiktok.com/music/Watermelon-Sugar-6769291961120589825,2.9M,0,397.7K,1.5K,79,"Nov 25, 2021",,6,USSM11912587
80,-43,https://www.tiktok.com/bonnieleetoks,https://www.tiktok.com/bonnieleetoks/video/7033194384984231174,abcdefu,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,29.7M,0,5.8M,18.8K,5,"Nov 23, 2021",,43,USAT22103652
81,New,https://www.tiktok.com/kittimim,https://www.tiktok.com/kittimim/video/7034208118192082181,Perfect - Stripped,One Direction,/track?id=12814081,https://www.tiktok.com/music/Perfect-Stripped-6715984536208934913,3.4M,0,1.1M,9.8K,81,"Nov 25, 2021",,2,GBHMU1500207
82,New,https://www.tiktok.com/jack.wright,https://www.tiktok.com/jack.wright/video/7033878350745668911,abcdefu,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,9.6M,0,1.4M,8.9K,82,"Nov 25, 2021",,1,USAT22103652
83,-82,https://www.tiktok.com/kamillatasty,https://www.tiktok.com/kamillatasty/video/7033061113562467585,Тинькофф,,,https://www.tiktok.com/music/Тинькофф-7031026038264039425,17.8M,0,114.6K,450,1,"Nov 24, 2021",,5,
84,New,https://www.tiktok.com/jessedavie,https://www.tiktok.com/jessedavie/video/7034111761846455554,Shinitai - Chan (Slowed & Reverb),279empirebeats,/track?id=64514034,https://www.tiktok.com/music/Shinitai-chan-Slowed-Reverb-7020350437609981953,2.4M,0,308.3K,8.5K,84,"Nov 25, 2021",,5,SE5XG2142590
85,New,https://www.tiktok.com/ilike.bongda,https://www.tiktok.com/ilike.bongda/video/7034347525968497922,Ain't Sayin' No,The Young Ebenezers,/track?id=98114212,https://www.tiktok.com/music/Ain't-SayinNo-Instrumental-6776168821444069378,2.3M,0,125.4K,637,85,"Nov 25, 2021",,1,QZAKB2161203
86,New,https://www.tiktok.com/thebentist,https://www.tiktok.com/thebentist/video/7034228769640451374,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,2.5M,0,391.3K,531,86,"Nov 25, 2021",,3,USUAN1400011
87,1187,https://www.tiktok.com/gipsy_empire,https://www.tiktok.com/gipsy_empire/video/7026395125966261506,Колючая роза,Mamikon,/track?id=33033161,https://www.tiktok.com/music/Колючая-Роза-6910956390039324674,15.5M,0,110.2K,945,87,"Nov 25, 2021",,13,TCAFI2004328
88,-32,https://www.tiktok.com/greermerica,https://www.tiktok.com/greermerica/video/7032856118670019845,The Way I Live,Baby Boy Da Prince,/track?id=29387926,https://www.tiktok.com/music/The-Way-I-Live-6817779895033137154,27.7M,0,4.6M,32.2K,8,"Nov 22, 2021",,10,QZF9N1800055
89,New,https://www.tiktok.com/kaigreene,https://www.tiktok.com/kaigreene/video/7034114714351324422,Own Brand Freestyle,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,4.6M,0,673.7K,14.5K,89,"Nov 25, 2021",,14,QZK6J2144340
90,80,https://www.tiktok.com/madisonmealy,https://www.tiktok.com/madisonmealy/video/7029754258211785989,First Day Of My Life,Bright Eyes,/track?id=14554202,https://www.tiktok.com/music/First-Day-of-My-Life-6956278184161576962,82M,0,7.1M,84.5K,1,"Nov 13, 2021",-11.14,64,US2U60507206
91,New,https://www.tiktok.com/atakangunerhan,https://www.tiktok.com/atakangunerhan/video/7033084211309350145,Own Brand Freestyle,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,11.6M,0,1.3M,2.6K,91,"Nov 25, 2021",,10,QZK6J2144340
