Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
19,New,https://www.tiktok.com/hisoyvaleria,https://www.tiktok.com/hisoyvaleria/video/7005392170681175302,Don,Miranda!,/track?id=10944502,https://www.tiktok.com/music/Don-6997143812720118534,10.7M,0,2.3M,6.4K,19,"Sep 9, 2021",,27,ARF840400173
20,New,https://www.tiktok.com/lizastian,https://www.tiktok.com/lizastian/video/7005695790769327365,라일락(LILAC),,,https://www.tiktok.com/music/라일락-LILAC-6943525459674875906,5.3M,0,951.5K,3.4K,20,"Sep 9, 2021",,11,
21,-5,https://www.tiktok.com/olivertree,https://www.tiktok.com/olivertree/video/7000907734057061638,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-6967187297502660609,60M,0,6.2M,54.1K,11,"Sep 2, 2021",-1.43,138,USAT22007153
22,New,https://www.tiktok.com/happykelli,https://www.tiktok.com/happykelli/video/7005658201181981957,edamame (feat. Rich Brian),"bbno$, Rich Brian",/track?id=54097040,https://www.tiktok.com/music/edamame-6990787596158765058,5.1M,0,623.8K,1.3K,22,"Sep 9, 2021",,3,QMUY42100151
23,New,https://www.tiktok.com/theblondebrewer,https://www.tiktok.com/theblondebrewer/video/7005369863069781253,Gangsta's Paradise,"Coolio, L.V.",/track?id=15858008,https://www.tiktok.com/music/Gangsta's-Paradise-feat-LV-222673211245604864,14.6M,0,1.6M,10.2K,23,"Sep 9, 2021",,62,USTB10400128
24,-18,https://www.tiktok.com/netflixbrasil,https://www.tiktok.com/netflixbrasil/video/7003822044177648901,Maldito Arturito,,,https://www.tiktok.com/music/Maldito-Arturito-7000953650910595073,67.2M,0,439.7K,6.3K,1,"Sep 7, 2021",,3,
25,6,https://www.tiktok.com/fish4everchannel,https://www.tiktok.com/fish4everchannel/video/6995648957355461894,Get Into It (Yuh),Doja Cat,/track?id=49661835,https://www.tiktok.com/music/Get-Into-It-Yuh-6976278886782863361,100.7M,0,9M,32.4K,4,"Aug 14, 2021",100.00,80,USRC12101535
26,New,https://www.tiktok.com/twinsstylee,https://www.tiktok.com/twinsstylee/video/7005575573972077830,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",/track?id=54095966,https://www.tiktok.com/music/INDUSTRY-BABY-6987050676949878786,6.9M,0,284.6K,1.2K,26,"Sep 9, 2021",,11,USSM12104539
27,New,https://www.tiktok.com/goatmodels,https://www.tiktok.com/goatmodels/video/7005290661914135814,Born for This,"Foxxi, Natalie Major",/track?id=24168117,https://www.tiktok.com/music/BORN-FOR-THIS-6768726019651143682,4.4M,0,199.9K,3.8K,27,"Sep 9, 2021",,16,QM2PV1857694
28,New,https://www.tiktok.com/samuelkimofficial,https://www.tiktok.com/samuelkimofficial/video/7005710522712657157,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,4.9M,0,1.4M,17.5K,28,"Sep 9, 2021",,18,USSM12103949
29,New,https://www.tiktok.com/1dada_bill,https://www.tiktok.com/1dada_bill/video/7005315718690491654,Blood On The Leaves - Remix,Kid Dooku,/track?id=56859816,https://www.tiktok.com/music/Blood-On-The-Leaves-Remix-6994632379767719938,20.8M,0,2.4M,29.9K,29,"Sep 9, 2021",,4,QZK6H2172316
30,4170,https://www.tiktok.com/tiesto,https://www.tiktok.com/tiesto/video/6995641202884316421,Don't Be Shy,"Tiësto, KAROL G",/track?id=56780175,https://www.tiktok.com/music/Don't-Be-Shy-6992044838635964417,46.9M,0,1.4M,10K,19,"Sep 6, 2021",5.29,50,CYA112000981
31,New,https://www.tiktok.com/lucintaluna12,https://www.tiktok.com/lucintaluna12/video/7005750630652333339,Touch It,KiDi,/track?id=38345233,https://www.tiktok.com/music/Touch-It-6960372137257356037,9.1M,0,389.2K,17.6K,31,"Sep 9, 2021",,2,USUYG1358397
32,New,https://www.tiktok.com/joshhelfgott,https://www.tiktok.com/joshhelfgott/video/7005664529581362437,Technomancer,,,https://www.tiktok.com/music/Technomancer-6777329407439669250,4.1M,0,584.8K,14.7K,32,"Sep 9, 2021",,4,
33,59,https://www.tiktok.com/cancrushin,https://www.tiktok.com/cancrushin/video/6996293582072073477,"So Fresh, So Clean",Outkast,/track?id=15483869,https://www.tiktok.com/music/So-Fresh-So-Clean-204634894306885632,72.9M,0,3.1M,17.6K,13,"Sep 6, 2021",84.57,67,USLF20000433
34,New,https://www.tiktok.com/alexwaarren,https://www.tiktok.com/alexwaarren/video/7005701366752627974,Mama Said,Lukas Graham,/track?id=16029409,https://www.tiktok.com/music/Mama-Said-222447171198074880,4.1M,0,666.7K,1.9K,34,"Sep 9, 2021",,8,USWB11600081
35,New,https://www.tiktok.com/graciemaescookieco,https://www.tiktok.com/graciemaescookieco/video/7005736108222893317,Believe Me,Navos,/track?id=32766130,https://www.tiktok.com/music/Believe-Me-6925124562560485378,3.9M,0,550.6K,1.9K,35,"Sep 9, 2021",,10,GBUM72100423
36,New,https://www.tiktok.com/montanatucker,https://www.tiktok.com/montanatucker/video/7005589098144550149,Dangerous,Michael Jackson,/track?id=15760158,https://www.tiktok.com/music/Dangerous-6696420618289547266,4M,0,225.3K,3.5K,36,"Sep 9, 2021",,28,USSM10020714
37,New,https://www.tiktok.com/barbie.nunezt,https://www.tiktok.com/barbie.nunezt/video/7005735154190781701,Believe Me,Navos,/track?id=32766130,https://www.tiktok.com/music/Believe-Me-6925124562560485378,3.6M,0,424.5K,1.3K,37,"Sep 9, 2021",,4,GBUM72100423
38,New,https://www.tiktok.com/mamalindy,https://www.tiktok.com/mamalindy/video/7005369802348842245,Bussin,Tay Money,/track?id=28327377,https://www.tiktok.com/music/Bussin-6792990124545297157,10.9M,0,689K,2.4K,38,"Sep 9, 2021",,31,CA5KR1975616
39,-29,https://www.tiktok.com/cost_n_mayor,https://www.tiktok.com/cost_n_mayor/video/7005332905098546438,Low (feat. T-Pain),"Flo Rida, T-Pain",/track?id=15081508,https://www.tiktok.com/music/Low-feat-T-Pain-224254646075260928,10.3M,0,1.7M,7.1K,10,"Sep 8, 2021",,43,USAT20705841
40,New,https://www.tiktok.com/doctoryumper,https://www.tiktok.com/doctoryumper/video/7005734815186111750,Fashionable and cool Parisian accordion(892415),,,https://www.tiktok.com/music/Fashionable-and-cool-Parisian-accordion-892415-6895804849594566657,3.5M,0,404.2K,3.1K,40,"Sep 9, 2021",,16,
41,-15,https://www.tiktok.com/fashion_nailart,https://www.tiktok.com/fashion_nailart/video/7003507049007009030,Just a waste,PinkPantheress,/track?id=32831487,https://www.tiktok.com/music/Just-for-me-6985355713136577286,48.7M,0,4M,49.7K,7,"Sep 11, 2021",,67,QZFZ52157379
42,New,https://www.tiktok.com/spiderbritto,https://www.tiktok.com/spiderbritto/video/7005703304508361989,Passinho Debochado,Dan Ventura,/track?id=55713157,https://www.tiktok.com/music/Passinho-Debochado-6990818205111437313,3.4M,0,243.7K,2K,42,"Sep 9, 2021",,23,QZMZ92162594
43,-32,https://www.tiktok.com/guseingasanov,https://www.tiktok.com/guseingasanov/video/7005147457797491970,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",/track?id=27755710,https://www.tiktok.com/music/ily-i-love-you-baby-6798329661525854210,14.2M,0,289.1K,802,11,"Sep 8, 2021",,23,QZJRC1945204
44,New,https://www.tiktok.com/chandlerhallow,https://www.tiktok.com/chandlerhallow/video/7005572051952078085,Rick & Morty,Soulja Boy,/track?id=49625656,https://www.tiktok.com/music/Rick-Morty-6975169659490273281,6.3M,0,938.9K,3.8K,44,"Sep 9, 2021",,71,TCAFP2194490
45,New,https://www.tiktok.com/mndiaye_97,https://www.tiktok.com/mndiaye_97/video/7005693291991698694,Sounds like a mystery music box,,,https://www.tiktok.com/music/Sounds-like-a-mystery-music-box-6817306951714621441,4.5M,0,1.1M,4.6K,45,"Sep 9, 2021",,3,
46,-42,https://www.tiktok.com/nabela,https://www.tiktok.com/nabela/video/7005239269484760325,I GUESS I'M IN LOVE,Clinton Kane,/track?id=57459463,https://www.tiktok.com/music/I-GUESS-I'M-IN-LOVE-6994632412064320261,18M,0,4.1M,58.2K,4,"Sep 8, 2021",,22,USSM12104467
47,New,https://www.tiktok.com/mhmdtamimi,https://www.tiktok.com/mhmdtamimi/video/7005549568486051073,Pieces,Danilo Stankovic,/track?id=31615283,https://www.tiktok.com/music/Pieces-Solo-Piano-Version-6777274113254754306,9.2M,0,585K,4.2K,47,"Sep 9, 2021",,5,QZAKB2006575
48,-1,https://www.tiktok.com/jakeceja,https://www.tiktok.com/jakeceja/video/7004313010273537285,Fair Trade (with Travis Scott),"Drake, Travis Scott",/track?id=58855039,https://www.tiktok.com/music/Fair-Trade-7003584638920689666,15.5M,0,1.5M,6.9K,47,"Sep 8, 2021",,43,USUG12104402
49,New,https://www.tiktok.com/lkbphotography_,https://www.tiktok.com/lkbphotography_/video/7005716314178194694,Tia Tamera (feat. Rico Nasty),"Doja Cat, Rico Nasty",/track?id=22465234,https://www.tiktok.com/music/Tia-Tamera-5000000001451124121,3.5M,0,610.9K,3K,49,"Sep 9, 2021",,35,USRC11803908
50,-36,https://www.tiktok.com/justboggi,https://www.tiktok.com/justboggi/video/7005208300136516869,Matatan,"Kaleb Di Masi, Alan Gomez",/track?id=47209181,https://www.tiktok.com/music/Matatan-6968857200007137282,12.8M,0,2.3M,10.5K,14,"Sep 8, 2021",,39,US3DF2156588
51,-32,https://www.tiktok.com/sz.erica,https://www.tiktok.com/sz.erica/video/7004062602997402886,Quiéreme,"Jacob Forever, Farruko",/track?id=15729451,https://www.tiktok.com/music/Quiéreme-236904062233927680,19.9M,0,1.3M,7.6K,5,"Sep 6, 2021",,45,USSD11700166
52,New,https://www.tiktok.com/domelipa,https://www.tiktok.com/domelipa/video/7005391790702349574,Sal y Perrea,Sech,/track?id=34448556,https://www.tiktok.com/music/Sal-y-Perrea-6953742463718673157,13.1M,0,2.6M,51.5K,52,"Sep 9, 2021",,37,QM9WM2100010
53,New,https://www.tiktok.com/samcity_,https://www.tiktok.com/samcity_/video/7005696143686454533,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,3.9M,0,380.7K,954,53,"Sep 9, 2021",,5,USUAN1400011
54,New,https://www.tiktok.com/laurent.dagenais,https://www.tiktok.com/laurent.dagenais/video/7005605281082232070,Fiesta Mexicana,Musica Mexicana,/track?id=13944625,https://www.tiktok.com/music/Fiesta-Mexicana-6715976683607820289,5.6M,0,570.6K,4.4K,54,"Sep 9, 2021",,23,QMUJA1500111
55,New,https://www.tiktok.com/monacoluxurylifestyle,https://www.tiktok.com/monacoluxurylifestyle/video/7005523361338068230,Black Pearl (He's a Pirate) - Original Extended Mix,,,https://www.tiktok.com/music/Black-Pearl-He's-a-Pirate-6832228983879239681,6.5M,0,749.9K,5.3K,55,"Sep 9, 2021",,2,
56,2047,https://www.tiktok.com/zaheun,https://www.tiktok.com/zaheun/video/7003910139245808923,#Giammun12h,,,https://www.tiktok.com/music/Giammun12h-6999523414851454978,4.2M,0,79.4K,151,56,"Sep 9, 2021",,3,
57,New,https://www.tiktok.com/amarantavp_,https://www.tiktok.com/amarantavp_/video/7005683490339507462,Get Into It (Yuh),Doja Cat,/track?id=49661835,https://www.tiktok.com/music/Get-Into-It-Yuh-6976278886782863361,4.2M,0,963.5K,1.1K,57,"Sep 9, 2021",,2,USRC12101535
58,New,https://www.tiktok.com/v1rg06,https://www.tiktok.com/v1rg06/video/7005635928928554246,Vacation Bible School,Ayesha Erotica,/track?id=33683017,https://www.tiktok.com/music/Vacation-Bible-School-6965033220907747329,3.5M,0,1M,15K,58,"Sep 9, 2021",,13,QZGWX2150715
59,New,https://www.tiktok.com/grandadjoe1933,https://www.tiktok.com/grandadjoe1933/video/7005667823750040837,Hold On,Extreme Music,/track?id=12593114,https://www.tiktok.com/music/Hold-On-6827289795509618689,3.7M,0,480.6K,2.8K,59,"Sep 9, 2021",,4,GBBPP1509812
60,3,https://www.tiktok.com/msthavefun,https://www.tiktok.com/msthavefun/video/7004471098024742146,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,17.6M,0,452.9K,174,3,"Sep 6, 2021",,4,QZM5U2100095
61,New,https://www.tiktok.com/ladivaza,https://www.tiktok.com/ladivaza/video/7005656345819073798,"Caliente, Caliente Eo",Raffaela Carrá,/track?id=13875426,https://www.tiktok.com/music/Caliente-Caliente-Eo-6981060690307992326,4.2M,0,722.1K,861,61,"Sep 9, 2021",,10,QMFME1568837
62,2,https://www.tiktok.com/kageihina,https://www.tiktok.com/kageihina/video/6999192069671554305,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,143.1M,0,10.5M,82.8K,1,"Aug 23, 2021",-2.71,84,USA820500103
63,New,https://www.tiktok.com/lyciafaith,https://www.tiktok.com/lyciafaith/video/7005469770644540678,Come & Get It,Selena Gomez,/track?id=15393470,https://www.tiktok.com/music/Come-Get-It-6930925355859445761,3.4M,0,810.8K,1.4K,63,"Sep 9, 2021",,9,USHR11334422
64,New,https://www.tiktok.com/kimberly.loaiza,https://www.tiktok.com/kimberly.loaiza/video/7005373334464498949,Breakfast Challenge Song (Slowly),SPENCE,/track?id=51033626,https://www.tiktok.com/music/Breakfast-Challenge-Song-Slowly-6669854674113317638,12.3M,0,2.2M,14.1K,64,"Sep 9, 2021",,19,TCAFQ2131059
65,-63,https://www.tiktok.com/rayavardy,https://www.tiktok.com/rayavardy/video/7005332587153542406,De Que Se Puede Se Puede,Los Inquietos Del Norte,/track?id=20447681,https://www.tiktok.com/music/De-Que-Se-Puede-Se-Puede-6837354095385266178,19.3M,0,838.1K,2.9K,2,"Sep 8, 2021",,21,QM6DC1737157
66,New,https://www.tiktok.com/..hinzman78920,https://www.tiktok.com/..hinzman78920/video/7005669827511586054,Good Day,Nappy Roots,/track?id=16105583,https://www.tiktok.com/music/Good-Day-6433566413058738946,4.5M,0,752.5K,8.1K,66,"Sep 9, 2021",,5,USZXT0813935
67,New,https://www.tiktok.com/connoralik,https://www.tiktok.com/connoralik/video/7005514549491141889,Веселая Фоновая Музыка,belive mik,/track?id=29349896,https://www.tiktok.com/music/Веселая-Фоновая-Музыка-6816044448355452929,9.5M,0,1.6M,4.5K,67,"Sep 9, 2021",,32,TCAET2034825
68,New,https://www.tiktok.com/kimberly.loaiza,https://www.tiktok.com/kimberly.loaiza/video/7005389310446816518,"Million To One - from the Amazon Original Movie ""Cinderella""",Camila Cabello,/track?id=58523885,https://www.tiktok.com/music/Million-to-One-Pop-Remix-7000050292695762946,11.1M,0,1.9M,18.5K,68,"Sep 9, 2021",,11,USSM12105039
69,New,https://www.tiktok.com/pereira.andreh,https://www.tiktok.com/pereira.andreh/video/7005606332564851973,Reloginho,Nêgo Jhá,/track?id=57881876,https://www.tiktok.com/music/Reloginho-6997461669564418049,4M,0,277.8K,906,69,"Sep 9, 2021",,2,BCUHR2100006
70,New,https://www.tiktok.com/anxietycouple,https://www.tiktok.com/anxietycouple/video/7005744348105166085,Spongebob,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,2.7M,0,283.2K,1K,70,"Sep 9, 2021",,5,QZFYZ2047242
71,-58,https://www.tiktok.com/thechrisbarnett,https://www.tiktok.com/thechrisbarnett/video/7005282808755277061,in heat.,Hentai Xander,/track?id=34493467,https://www.tiktok.com/music/in-heat-6920063733663041537,9.2M,0,1.6M,8.2K,13,"Sep 8, 2021",,48,QZMHL2043252
72,New,https://www.tiktok.com/bladrhoy,https://www.tiktok.com/bladrhoy/video/7005381293957549317,Rapapa Parapa Rapa (Slow),Francisco Salazar,/track?id=32868754,https://www.tiktok.com/music/Rapapa-Parapa-Rapa-Slow-6925492685591562241,6.6M,0,353.7K,2.1K,72,"Sep 9, 2021",,14,QZFZ52105447
73,3403,https://www.tiktok.com/kazeboxing,https://www.tiktok.com/kazeboxing/video/7004769478965775622,Faneto,Chief Keef,/track?id=16096849,https://www.tiktok.com/music/Faneto-6784646446437124098,13.6M,0,2.5M,33.4K,73,"Sep 9, 2021",,11,USZEG1500799
74,-52,https://www.tiktok.com/strangertattoochia,https://www.tiktok.com/strangertattoochia/video/7003423618826915077,Don't Be Shy,"Tiësto, KAROL G",/track?id=56780175,https://www.tiktok.com/music/Don't-Be-Shy-6992044838635964417,34M,0,2M,16.7K,10,"Sep 4, 2021",,92,CYA112000981
75,4561,https://www.tiktok.com/angghikakusuma,https://www.tiktok.com/angghikakusuma/video/7005205642612935962,Hujan,Deddy Dores,/track?id=40595252,https://www.tiktok.com/music/Hujan-6703125185517586433,3.3M,0,462.1K,10.7K,75,"Sep 9, 2021",,5,FR2X41636014
76,New,https://www.tiktok.com/elaineharomusic,https://www.tiktok.com/elaineharomusic/video/7005686893895519494,"Kingdom Dance - From ""Tangled""/Score",,,https://www.tiktok.com/music/Kingdom-Dance-From-TangledScore-7001137287748766469,3.3M,0,334.2K,1.4K,76,"Sep 9, 2021",,2,
77,New,https://www.tiktok.com/score90,https://www.tiktok.com/score90/video/7005489849620892933,Heat Waves,Glass Animals,/track?id=29681793,https://www.tiktok.com/music/Heat-Waves-6844921356623022081,3.7M,0,59.3K,257,77,"Sep 9, 2021",,9,GBUM72000433
78,New,https://www.tiktok.com/domelipa,https://www.tiktok.com/domelipa/video/7005371385761615110,Sexo Virtual,Rauw Alejandro,/track?id=50685549,https://www.tiktok.com/music/Sexo-Virtual-6988609998695811845,12.4M,0,2.6M,29.3K,78,"Sep 9, 2021",,31,USSD12100294
79,New,https://www.tiktok.com/jailyneojeda,https://www.tiktok.com/jailyneojeda/video/7005640393933016325,You'll Get Over It,Dj John,/track?id=44106132,https://www.tiktok.com/music/You'll-Get-Over-It-6961162325005731841,4.6M,0,593K,5.9K,79,"Sep 9, 2021",,16,USLZJ2170717
80,-57,https://www.tiktok.com/georgejsbrown,https://www.tiktok.com/georgejsbrown/video/7005388013014355206,Forever (Slowed & Reverb),toastool,/track?id=53085164,https://www.tiktok.com/music/Forever-Slowed-Reverb-6981809088410454018,7M,0,1.3M,2.7K,23,"Sep 8, 2021",,12,QZ93L2121514
81,-63,https://www.tiktok.com/hpc_official,https://www.tiktok.com/hpc_official/video/7003747307510320390,Loretta,Ginger Root,/track?id=49562159,https://www.tiktok.com/music/Loretta-6954024078801897474,7.5M,0,174.8K,1.4K,18,"Sep 8, 2021",,38,FRIDO2110990
82,New,https://www.tiktok.com/heidiwranglescats,https://www.tiktok.com/heidiwranglescats/video/7005230056939244805,Lalalatte,Tsundere Twintails,/track?id=26425396,https://www.tiktok.com/music/Lalalatte-6732568070939740162,10.6M,0,2.7M,24.4K,82,"Sep 9, 2021",,11,QZES81954531
83,-66,https://www.tiktok.com/thiagomiyamura,https://www.tiktok.com/thiagomiyamura/video/7005236133609131270,Believe Me,Navos,/track?id=32766130,https://www.tiktok.com/music/Believe-Me-6925124562560485378,9.4M,0,1.4M,10.1K,17,"Sep 8, 2021",,17,GBUM72100423
84,New,https://www.tiktok.com/frenchfrydust,https://www.tiktok.com/frenchfrydust/video/7005769360052653338,INFERNO,"Sub Urban, Bella Poarch",/track?id=56778784,https://www.tiktok.com/music/INFERNO-6998006253091834651,2.6M,0,588.8K,2.5K,84,"Sep 9, 2021",,22,USWB12101521
85,931,https://www.tiktok.com/kikakiim,https://www.tiktok.com/kikakiim/video/7001873645832342785,Hello Bitches,CL,/track?id=13398822,https://www.tiktok.com/music/Hello-Bitches-6993324238824409861,37.1M,0,8.4M,46K,56,"Sep 10, 2021",-3.57,81,KRA401500656
86,-78,https://www.tiktok.com/megnutt02,https://www.tiktok.com/megnutt02/video/7005263392881659142,Time After Time,Cyndi Lauper,/track?id=15812617,https://www.tiktok.com/music/Time-After-Time-291833483948195840,11.9M,0,818K,5.1K,8,"Sep 8, 2021",,3,USSM18300650
87,-50,https://www.tiktok.com/milaadkmagic,https://www.tiktok.com/milaadkmagic/video/7004793891216035074,august,Taylor Swift,/track?id=30373727,https://www.tiktok.com/music/august-6921404355770632194,17.8M,0,857.4K,2.2K,5,"Sep 7, 2021",,17,USUG12002842
88,New,https://www.tiktok.com/joshhelfgott,https://www.tiktok.com/joshhelfgott/video/7005384770641382661,BLVKSHP - Reason (Instrumental) 1,BLVKSHP,/track?id=33612447,https://www.tiktok.com/music/Bird-Instrumental-6776503862627928066,16M,0,3.4M,37.9K,88,"Sep 9, 2021",,13,QZAKB2101069
89,New,https://www.tiktok.com/kanyes_albino_brother,https://www.tiktok.com/kanyes_albino_brother/video/7005613251862007046,3 BIG BALLS,DigBarGayRaps,/track?id=54213265,https://www.tiktok.com/music/3-BIG-BALLS-6987434596233299970,3.6M,0,863K,18.7K,89,"Sep 9, 2021",,1,QZK6L2167825
90,6,https://www.tiktok.com/rossomakhin,https://www.tiktok.com/rossomakhin/video/7002225801252949250,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,6.3M,0,153.6K,5.6K,90,"Sep 9, 2021",,3,USSM12103949
91,New,https://www.tiktok.com/gordonramsayofficial,https://www.tiktok.com/gordonramsayofficial/video/7005626462074178821,traitor,Olivia Rodrigo,/track?id=43417294,https://www.tiktok.com/music/traitor-6964415885424232449,5.6M,0,731.5K,4.3K,91,"Sep 9, 2021",,11,USUG12101243
92,623,https://www.tiktok.com/linneahhhh,https://www.tiktok.com/linneahhhh/video/7005310051929918725,Steven Universe,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,3.1M,0,575.1K,1.8K,92,"Sep 9, 2021",,11,QZFZ32084911
