Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
28,-9,Backpack clean,S4402,414bigfrank,/track?id=92360603,https://www.tiktok.com/music/Backpack-clean-7141211438005094402,1693942 Records DK,"Sep 8, 2022",67,151K,645K,11,"Sep 17, 2022",8,-1.29,QZNWW2206787
29,-24,Roll it All,,,,https://www.tiktok.com/music/null,,"Sep 12, 2022",34,149K,1.1M,5,"Sep 24, 2022",3,-3.43,QZNWW2292587
30,-4,Evergreen (You Didn’t Deserve Me At All),S0622,Omar Apollo,/track?id=79459861,https://www.tiktok.com/music/Evergreen-You-Didn’t-Deserve-Me-At-All-7131079217692920622,Warner Records,"Apr 4, 2022",61,149K,702K,15,"Sep 17, 2022",12,-0.57,USWB12200423
31,-1,Broken,,,,https://www.tiktok.com/music/null,,"Sep 15, 2022",110,145K,310K,30,"Sep 24, 2022",6,-0.14,QZNWX2254133
32,-23,Super Freaky Girl - Roman Remix,S0450,Nicki Minaj,/track?id=89063931,https://www.tiktok.com/music/Super-Freaky-Girl-Roman-Remix-7133075295069800450,Republic Records,"Aug 17, 2022",46,144K,810K,9,"Sep 24, 2022",8,-3.29,USUM72216101
33,13,CUFF IT,S4642,Beyoncé,/track?id=86017834,https://www.tiktok.com/music/CUFF-IT-7125869564990064642,Parkwood Entertainment/Columbia,"Jul 27, 2022",92,143K,408K,31,"Oct 8, 2022",19,1.86,USSM12206232
34,-17,Lean Chronicles,S7089,"Rio Da Yung Og, leewayy",/track?id=64045297,https://www.tiktok.com/music/Lean-Chronicles-7013253436711897089,#boyz/ rpg,"Sep 28, 2021",83,143K,501K,17,"Sep 24, 2022",5,-2.43,TCAFU2132362
35,-24,Harder,,,,https://www.tiktok.com/music/null,,"Sep 7, 2022",60,142K,718K,6,"Sep 17, 2022",8,-3.43,ARQIW2206427
36,New,Just Wanna Rock,S7041,6ix3rty,/track?id=92837904,https://www.tiktok.com/music/Just-Wanna-Rock-7146616503498967041,4078827 Records DK,"Sep 22, 2022",154,141K,143K,36,"Oct 1, 2022",2,,QZNWZ2211912
37,4,SO FLY ! Drill,S2449,jalenrekt,/track?id=91107954,https://www.tiktok.com/music/SO-FLY-Drill-7138183491685992449,J Bull,"Aug 30, 2022",106,130K,335K,18,"Oct 22, 2022",11,0.57,QZNWU2224148
38,15,Country Girl (Shake It For Me),S7520,Luke Bryan,/track?id=15197239,https://www.tiktok.com/music/Country-Girl-Shake-It-For-Me-222332901902827520,Capitol Nashville,"Sep 2, 2019",109,129K,313K,38,"Oct 1, 2022",6,2.14,USCN11100078
39,51,S.I.M.P (Squirrels In My Pants) [From 'Phineas And Ferb'],S6225,Geek Music,/track?id=69860378,https://www.tiktok.com/music/SIMP-Squirrels-In-My-Pants-7033436299269556225,Geek Music,"Nov 21, 2021",122,128K,255K,13,"Oct 22, 2022",10,7.29,GBWUL2189449
40,5,Fallen down - Slowed,S4977,Mikael Resende,/track?id=81778525,https://www.tiktok.com/music/Undertale-7095557949220734977,Incorrect,"Jun 28, 2022",30,128K,1.2M,8,"Sep 10, 2022",10,0.71,QZHZ52280570
41,-4,Aesthetic,S7346,"Tollan Kim, Kudasaibeats",/track?id=75979639,https://www.tiktok.com/music/Aesthetic-7072513628145977346,Tollan Kim,"Mar 7, 2022",11,126K,3.4M,5,"Jul 9, 2022",48,-0.57,SGB502208576
42,14,Under The Influence,S6369,Chris Brown,/track?id=25526180,https://www.tiktok.com/music/Under-The-Influence-6742896151436986369,Chris Brown Entertainment/RCA Records,"Sep 30, 2019",31,125K,1.2M,4,"Jan 7, 2023",30,2.00,USRC11902743
43,New,Sleep,,T-Speed & 5upamanHOE,/track?id=93992585,https://www.tiktok.com/music/null,T-speed & 5upamanHoe,"Jan 13, 2021",131,122K,224K,14,"Oct 8, 2022",9,,QZNN22158179
44,New,Sleep,S7586,T-Speed & 5upamanHOE,/track?id=15968821,https://www.tiktok.com/music/Sleep-6917007392727107586,"Dirty Water Production, LLC","Nov 5, 2019",157,119K,134K,28,"Oct 22, 2022",7,,USUYG1121641
45,New,Sleep,,T-Speed & 5upamanHOE,/track?id=20923630,https://www.tiktok.com/music/null,"Dirty Water Production, LLC","Nov 5, 2019",156,119K,135K,16,"Oct 8, 2022",9,,USUYG1127436
46,-4,SO FLY ! (Extended) - Drill Remix,S1649,jalenrekt,/track?id=91355007,https://www.tiktok.com/music/SO-FLY-Extended-7140252674703771649,Rekt Raiders,"Sep 5, 2022",114,118K,298K,42,"Sep 24, 2022",6,-0.57,QZNWV2236466
47,-4,Fly-day Chinatown,S0097,泰葉,/track?id=83208196,https://www.tiktok.com/music/Fly-day-Chinatown-7098874901506820097,Universal Music LLC,"May 17, 2022",103,113K,365K,43,"Sep 24, 2022",6,-0.57,JPPO08100570
48,-13,Beat Automotivo Tan Tan Tan Viral,S4978,WZ Beat,/track?id=83331455,https://www.tiktok.com/music/Beat-AutomotivoTan-Tan-Tan-7155425673559934978,WZ Beat,"May 25, 2022",10,112K,3.6M,2,"Jul 16, 2022",40,-1.86,BXWEH2200054
49,57,Numbers,S8498,TEMPOREX,/track?id=17831910,https://www.tiktok.com/music/Numbers-6732119861989738498,Nice Boys International,"Sep 1, 2019",132,112K,215K,49,"Oct 1, 2022",4,8.14,QM2PV1704435
50,2,Love You So,S5713,The King Khan & BBQ Show,/track?id=14911275,https://www.tiktok.com/music/Love-You-So-6728562975734515713,In The Red,"May 11, 2022",6,111K,4.9M,2,"Jun 11, 2022",46,0.29,USA3D0700101
51,-23,Bound 2,S4273,Kanye West,/track?id=15927278,https://www.tiktok.com/music/Bound-2-6928634453870774273,Rock The World/IDJ/Kanye/LP6,"Sep 2, 2019",25,107K,1.5M,4,"Sep 10, 2022",15,-3.29,USUM71307523
52,-5,It's Corn,S0017,"Tariq, The Gregory Brothers, Recess Therapy",/track?id=90302736,https://www.tiktok.com/music/Its-Corn-7136961075471190017,Gregory Residence,"Aug 27, 2022",40,106K,876K,15,"Sep 10, 2022",13,-0.71,US92U1907018
53,-9,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",4,103K,6.9M,3,"May 14, 2022",63,-1.29,QM24S2107064
54,New,everyone i know,,,,https://www.tiktok.com/music/null,,"Sep 7, 2022",162,99K,108K,54,"Oct 1, 2022",2,,QZNWV2290585
55,-16,Super Freaky Girl,S4635,Nicki Minaj,/track?id=88308091,https://www.tiktok.com/music/Super-Freaky-Girl-7119683959641934635,Republic Records,"Aug 18, 2022",63,98K,683K,39,"Sep 24, 2022",6,-2.29,USUM72215262
56,30,Under The Influence,,Chris Brown,/track?id=25536300,https://www.tiktok.com/music/null,Chris Brown Entertainment/RCA Records,"Sep 30, 2019",37,98K,1M,45,"Oct 8, 2022",19,4.29,USRC11902744
57,-9,eyes - vip mix,,skaiwater,/track?id=87245083,https://www.tiktok.com/music/null,Cinematic Music Group,"Jul 24, 2022",13,97K,3.1M,4,"Aug 6, 2022",16,-1.29,QMKSC2200082
58,-18,Super Freaky Girl,S4635,Nicki Minaj,/track?id=88308091,https://www.tiktok.com/music/Super-Freaky-Girl-7119683959641934635,Republic Records,"Aug 27, 2022",74,96K,556K,40,"Sep 24, 2022",8,-2.57,USUM72215262
59,-4,No Hands (feat. Roscoe Dash & Wale),S5446,"Waka Flocka Flame, Roscoe Dash, Wale",/track?id=16025031,https://www.tiktok.com/music/No-Hands-feat-Roscoe-Dash-Wale-6696236204234525446,Asylum/Warner Bros.,"Aug 19, 2019",5,96K,6.4M,12,"Sep 3, 2022",21,-0.57,USWB11002103
60,-3,Put It On Me,S8817,YoungBoy Never Broke Again,/track?id=91350382,https://www.tiktok.com/music/Put-It-On-Me-7140696319504418817,"Never Broke Again, LLC","Sep 6, 2022",108,95K,318K,12,"Nov 5, 2022",16,-0.43,USAT22214618
61,-28,oh honey,,,,https://www.tiktok.com/music/null,,"Sep 7, 2022",81,95K,512K,16,"Sep 17, 2022",6,-4.00,QZNWV2295056
62,New,Tomorrow 2,,"GloRilla, Cardi B",/track?id=92626506,https://www.tiktok.com/music/null,CMG/Interscope Records,"Sep 19, 2022",165,93K,102K,19,"Oct 22, 2022",7,,USUM72217667
63,New,agony,,,,https://www.tiktok.com/music/null,,"Sep 25, 2022",166,93K,93K,42,"Oct 8, 2022",4,,QZNWZ2245848
64,-15,Straight Fire,S7969,Certified Trapper,/track?id=84052455,https://www.tiktok.com/music/Straight-Fire-7107775218550867969,Stretch Gang Entertainment,"Jun 10, 2022",76,91K,544K,43,"Sep 17, 2022",8,-2.14,QZK6N2292529
65,-14,Left Cheek (Doo Doo Blick),S2862,Lay Bankz,/track?id=89920312,https://www.tiktok.com/music/Left-Cheek-Doo-Doo-Blick-7130766958479362862,Artist Partner Group,"Aug 23, 2022",53,91K,773K,28,"Sep 3, 2022",12,-2.00,QZVFR2200133
66,New,يمكن ان تكون,,,,https://www.tiktok.com/music/null,,"Sep 25, 2022",168,90K,90K,66,"Oct 1, 2022",1,,NLRD52212129
67,91,Unholy,,,,https://www.tiktok.com/music/null,,"Sep 19, 2022",158,90K,126K,23,"Nov 5, 2022",16,13.00,GBUM72206302
68,44,Static,S7422,Steve Lacy,/track?id=84419446,https://www.tiktok.com/music/Static-Sped-Up-7121060292926917422,L-M Records/RCA Records,"Jul 14, 2022",125,89K,239K,68,"Oct 1, 2022",6,6.29,USRC12202285
69,15,BABY OTAKU,S8033,"Pablo Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C",/track?id=89124009,https://www.tiktok.com/music/BABY-OTAKU-7127309851750828033,BZR Music,"Aug 1, 2022",140,87K,191K,69,"Oct 1, 2022",6,2.14,QM6P42224728
70,-20,"1 man, 2 man, 3 man",,,,https://www.tiktok.com/music/null,,"Sep 8, 2022",101,87K,372K,27,"Sep 17, 2022",7,-2.86,QZNWW2209265
71,-12,Walk and Step,,,,https://www.tiktok.com/music/null,,"Sep 5, 2022",111,86K,307K,55,"Sep 17, 2022",7,-1.71,QZNWV2256238
72,-7,No Hands (feat. Roscoe Dash and Wale),,"Waka Flocka Flame, Wale",/track?id=16025032,https://www.tiktok.com/music/null,Universal Music TV Campaign Division,"Aug 19, 2019",8,85K,4.3M,16,"Sep 3, 2022",11,-1.00,USWB11002104
73,-5,Im Up,,,,https://www.tiktok.com/music/null,,"Sep 8, 2022",113,84K,299K,54,"Sep 17, 2022",7,-0.71,QZNWW2215305
74,-5,Dance Challenge,,,,https://www.tiktok.com/music/null,,"Sep 13, 2022",144,84K,182K,69,"Sep 24, 2022",5,-0.71,QZS8H2104552
75,New,Solo,S2370,Future,/track?id=15799350,https://www.tiktok.com/music/Solo-Sped-Up-Version-We-gonput-it-on-the-hood-ayy-before-we-put-it-on-God-7156749045669562370,Epic/Freebandz/A1,"Aug 16, 2019",163,84K,105K,61,"Oct 8, 2022",6,,USSM11701733
76,-62,I Ain't Worried,S3394,OneRepublic,/track?id=82207258,https://www.tiktok.com/music/I-Ain't-Worried-7095856865434683394,Interscope Records,"May 19, 2022",90,82K,416K,14,"Sep 24, 2022",3,-8.86,USUM72206227
77,-7,"Sun Down, I'm Up - Sped Up & Pitched",S2274,Lil Yawh,/track?id=83503929,https://www.tiktok.com/music/Sun-Down-I'm-Up-Sped-Up-Pitched-7104899581921462274,761481 Records DK,"Jun 2, 2022",71,82K,592K,44,"Jun 25, 2022",13,-1.00,QZK6P2246065
78,New,Solo,S2370,Future,/track?id=15799350,https://www.tiktok.com/music/Solo-Sped-Up-Version-We-gonput-it-on-the-hood-ayy-before-we-put-it-on-God-7156749045669562370,Epic/Freebandz/A1,"Aug 16, 2019",170,80K,85K,62,"Oct 8, 2022",3,,USSM11701733
79,43,No Church In The Wild,S9506,"JAY-Z, Kanye West, Frank Ocean, The-Dream",/track?id=15920971,https://www.tiktok.com/music/No-Church-In-The-Wild-7006274948700309506,Roc Nation/RocAFella/IDJ,"Sep 2, 2019",152,79K,144K,79,"Oct 1, 2022",3,6.14,USUM71111617
80,-20,"Can Can, Offenbach",S4978,Beethoven's Wig,/track?id=15712572,https://www.tiktok.com/music/Can-Can-Offenbach-6931096489037694978,New Rounder (CAN),"Sep 5, 2019",134,78K,211K,60,"Sep 24, 2022",2,-2.86,USRO20211215
81,-20,Can Can,,"Jacques Offenbach, Rias Orchestra, Helmuth Brandenburg",/track?id=76036601,https://www.tiktok.com/music/null,Sonoton Music,"Dec 15, 2021",135,77K,209K,61,"Sep 24, 2022",3,-2.86,DEB639005605
82,-20,Can Can,,"Jacques Offenbach, Rias Orchestra, Helmuth Brandenburg",/track?id=76036601,https://www.tiktok.com/music/null,Sonoton Music,"Mar 16, 2022",136,77K,209K,62,"Sep 24, 2022",2,-2.86,DEB639005605
83,18,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",1,76K,12M,10,"Jun 26, 2021",104,2.57,USUAN1400011
84,-64,Music silence,,,,https://www.tiktok.com/music/null,,"Aug 25, 2022",96,75K,395K,20,"Sep 24, 2022",5,-9.14,QZNWT2222415
85,-22,Krank,S8418,Yeat,/track?id=91401730,https://www.tiktok.com/music/Krank-7140344330471868418,Field Trip Recordings/Geffen Records,"Sep 5, 2022",146,75K,178K,63,"Sep 24, 2022",3,-3.14,USUM72217067
86,-28,Luxurious,,Gwen Stefani,/track?id=27479819,https://www.tiktok.com/music/null,Interscope,"Nov 14, 2019",26,75K,1.5M,4,"Sep 3, 2022",8,-4.00,USUM71923371
87,-16,Krank,,Yeat,/track?id=92693019,https://www.tiktok.com/music/null,Field Trip Recordings/Geffen Records,"Sep 16, 2022",149,75K,169K,71,"Sep 24, 2022",3,-2.29,USUM72217932
88,New,no remorse,,babysevin,/track?id=92914133,https://www.tiktok.com/music/null,3930059 Records DK,"Sep 21, 2022",177,74K,74K,88,"Oct 1, 2022",6,,QZNWY2295033
89,New,Solo,,Future,/track?id=15799363,https://www.tiktok.com/music/null,Epic/Freebandz/A1,"Aug 17, 2019",169,74K,90K,83,"Oct 8, 2022",4,,USSM11701750
90,-17,Lover,,,,https://www.tiktok.com/music/null,,"Sep 7, 2022",123,73K,255K,71,"Sep 17, 2022",7,-2.43,ARQIW2206426
91,0,Put It On Me,,YoungBoy Never Broke Again,/track?id=92119675,https://www.tiktok.com/music/null,"Never Broke Again, LLC","Sep 14, 2022",153,73K,144K,91,"Sep 24, 2022",4,0.00,USAT22214633
92,-20,Krank Back,,,,https://www.tiktok.com/music/null,,"Jul 17, 2022",150,73K,166K,72,"Sep 24, 2022",3,-2.86,RUAEX2218720
93,-18,Munch (Feelin’ U),S2465,Ice Spice,/track?id=88059436,https://www.tiktok.com/music/Munch-Feelin’-U-7125974768121022465,Worldstar,"Jul 28, 2022",55,72K,759K,23,"Sep 10, 2022",12,-2.57,CA5KR2269973
94,-30,FNF - Remix,S2318,Eemiaj,/track?id=84317205,https://www.tiktok.com/music/Eemiaj-FNF-remix-7105904071319702318,Mejormusicc,"Jun 8, 2022",86,72K,485K,53,"Sep 17, 2022",4,-4.29,QZK6N2249910
95,-19,Novacane - Explicit Version,S8085,Frank Ocean,/track?id=15920309,https://www.tiktok.com/music/Novacane-142968085,Universal Music Australia Pty. Ltd.,"Sep 2, 2019",41,71K,851K,23,"Sep 3, 2022",9,-2.71,USUM71107257
96,82,No Se Va,S3297,Grupo Frontera,/track?id=80700252,https://www.tiktok.com/music/No-Se-Va-7172253450044983297,Grupo Frontera,"Apr 26, 2022",141,69K,190K,87,"Oct 22, 2022",9,11.71,QZHN72212529
97,New,no fingaz,S7009,YungManny,/track?id=92604105,https://www.tiktok.com/music/no-fingaz-7146015333243947009,3666217 Records DK2,"Sep 21, 2022",179,69K,71K,97,"Oct 1, 2022",1,,QZNWY2263402
98,31,Mask Off,,Future,/track?id=15799287,https://www.tiktok.com/music/null,Columbia,"Aug 16, 2019",161,67K,118K,98,"Oct 1, 2022",4,4.43,USSM11701460
99,New,Forget (Slowed),S1522,XXKATUSJINSUX,/track?id=91975497,https://www.tiktok.com/music/Forget-7141159460742891522,Intercontrol,"Sep 7, 2022",175,67K,75K,99,"Oct 1, 2022",7,,QZTRX2228016
100,-62,Hotel,S5678,Montell Fish,/track?id=92058089,https://www.tiktok.com/music/Hotel-7120248043060005678,"Lord’s Child, LLC","Sep 11, 2022",137,67K,200K,38,"Sep 24, 2022",3,-8.86,QZVBE2200009
101,3,Mobbin,S1922,"Brock, Bril, Lay Bankz, PGS Spence, JMoney, D Glizz",/track?id=88894376,https://www.tiktok.com/music/Mobbin-7130982189600081922,1xentertainment,"Aug 11, 2022",105,66K,343K,70,"Oct 15, 2022",10,0.43,QZNWQ2247836
102,-8,BIG MAD,S1730,Ktlyn,/track?id=87285357,https://www.tiktok.com/music/BIG-MAD-7124480138586441730,DIEMON,"Jul 25, 2022",43,63K,842K,38,"Aug 20, 2022",18,-1.14,QZS7J2273734
103,New,Original Sound,,,,https://www.tiktok.com/music/null,,"Apr 24, 2022",148,62K,170K,103,"Oct 1, 2022",1,,SGB502247693
104,-22,soundhouse12,,,,https://www.tiktok.com/music/null,,"Aug 31, 2022",99,60K,393K,36,"Sep 10, 2022",6,-3.14,QZNWU2240574
105,-10,Mary On A Cross,S4418,Ghost,/track?id=25173657,https://www.tiktok.com/music/Mary-On-A-Cross-7135389479619004418,Loma Vista Recordings,"Sep 7, 2019",42,60K,843K,38,"Sep 3, 2022",11,-1.43,USC4R1902750
106,-9,Has To Be,S8593,CapzLock,/track?id=68637235,https://www.tiktok.com/music/Has-To-Be-7041426270009198593,Cruel Society,"Dec 13, 2021",17,59K,2.4M,3,"Aug 20, 2022",19,-1.29,QZRP52193505
107,18,PTPOM (No bologna) - Remix,S6098,"Mohead Mike, Big Boogie",/track?id=64021588,https://www.tiktok.com/music/PTPOM-No-bologna-Remix-7019391849069316098,Run It Up Records,"Oct 14, 2021",54,58K,763K,70,"Nov 6, 2021",9,,USA2P2142936
108,-93,Tu Weo Weo Weo,,,,https://www.tiktok.com/music/null,,"Sep 18, 2022",117,57K,273K,15,"Sep 24, 2022",2,-13.29,QZNWY2214067
109,-85,Umshini,,,,https://www.tiktok.com/music/null,,"Sep 12, 2022",115,57K,297K,24,"Sep 24, 2022",4,-12.14,FRX762255539
110,-44,Possibility,S8401,Lykke Li,/track?id=15084180,https://www.tiktok.com/music/Possibility-6705033749936998401,Chop Shop/Atlantic,"Aug 20, 2019",69,56K,618K,66,"Sep 24, 2022",15,-6.29,USAT20903256
111,-33,Whip My Hair,S2604,WILLOW,/track?id=15785852,https://www.tiktok.com/music/Whip-My-Hair-2604,"Roc Nation, LLC","Sep 4, 2019",38,56K,991K,9,"Sep 3, 2022",7,-4.71,USSM11003892
112,New,BILLIE EILISH.,,,,https://www.tiktok.com/music/null,,"Jul 7, 2022",160,55K,121K,112,"Oct 1, 2022",1,,USUG12205309
113,-33,STFU,S3505,Digga D,/track?id=84277351,https://www.tiktok.com/music/STFU-7116886860109973505,CGM Records Exclusively Licensed to EGA,"Jul 3, 2022",35,55K,1M,10,"Sep 3, 2022",7,-4.71,GB2DY2200813
114,New,PERIOD AH PERIOD UH,S6129,adqm,/track?id=92856800,https://www.tiktok.com/music/PERIOD-AH-PERIOD-UH-7146749126854576129,adqm,"Sep 23, 2022",184,55K,57K,114,"Oct 1, 2022",1,,QZTRX2279012
115,-27,Period Ahh Period Uhh,S8146,"Flash Riviero, Britt Barbie",/track?id=92278001,https://www.tiktok.com/music/Period-Ahh-Period-Uhh-7144066088064518146,The Korean King Records,"Sep 15, 2022",159,54K,126K,88,"Sep 24, 2022",3,-3.86,QZNWX2258894
116,New,Spread Thin,S8305,Mariah the Scientist,/track?id=75877549,https://www.tiktok.com/music/Spread-Thin-7073719659849058305,One Umbrella/RCA Records,"Mar 10, 2022",187,53K,55K,116,"Oct 1, 2022",3,,USRC12200552
117,-83,Sensual Seduction,S7093,Snoop Dogg,/track?id=15907897,https://www.tiktok.com/music/Sensual-Seduction-6839765025881017093,Geffen Records and Snoopadelic Records LLC,"Sep 3, 2019",89,53K,437K,34,"Sep 24, 2022",4,-11.86,USUM70760174
118,55,"Baby, I'm Jealous (feat. Doja Cat)",S5697,"Bebe Rexha, Doja Cat",/track?id=31591872,https://www.tiktok.com/music/Baby-I'm-Jealous-feat-Doja-Cat-6880418387248285697,Warner Records,"Oct 5, 2020",139,53K,196K,118,"Oct 1, 2022",4,7.86,USWB12003890
119,-32,Twerk Cha,S4418,Kstylis,/track?id=21701954,https://www.tiktok.com/music/Twerk-Cha-6755977029939644418,SFO / EMPIRE,"Nov 5, 2019",68,53K,622K,33,"Sep 3, 2022",7,-4.57,USUYG1123203
120,New,Wap Wap - Radio Edit,,Super Throwed Dave,/track?id=87505725,https://www.tiktok.com/music/null,SuperThrowed Entertainment,"May 14, 2022",183,53K,57K,57,"Oct 8, 2022",4,,QZHNA2282796
121,-40,soundhouse13,,,,https://www.tiktok.com/music/null,,"Aug 31, 2022",73,52K,558K,17,"Sep 10, 2022",5,-5.71,QZNWU2240575
