Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
1,New,https://www.tiktok.com/guarana,https://www.tiktok.com/guarana/video/6981812909663866118,Guaraná 100 anos,,,https://www.tiktok.com/music/Guaraná-100-anos-Guaraná-100-anos-6980534512010659842,51.2M,0,1M,16.1K,1,"Jul 8, 2021",,1,
2,43,https://www.tiktok.com/tagme.am,https://www.tiktok.com/tagme.am/video/6974017826692533506,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6914530565300226049,100.4M,0,4.1M,25K,2,"Jul 8, 2021",16.86,78,AUFXV1900105
3,New,https://www.tiktok.com/miakhalifa,https://www.tiktok.com/miakhalifa/video/6982231563551509765,Yonaguni,Bad Bunny,/track?id=47125003,https://www.tiktok.com/music/Yonaguni-6970191250842471174,28.4M,0,2.4M,40.8K,3,"Jul 8, 2021",,121,QM6P42169803
4,New,https://www.tiktok.com/edwarnyc,https://www.tiktok.com/edwarnyc/video/6982261066482945286,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6782913875441371138,14.5M,0,1.9M,13.5K,4,"Jul 8, 2021",,65,AUFXV1900105
5,3665,https://www.tiktok.com/wiwelgeng,https://www.tiktok.com/wiwelgeng/video/6974396616555973889,Gone Cold,Clutch,/track?id=15593989,https://www.tiktok.com/music/Go-Go-Underscore-6777291391757191169,26.7M,0,2M,5.7K,5,"Jul 8, 2021",393.71,49,USPAM1300235
6,New,https://www.tiktok.com/khaephoe1688,https://www.tiktok.com/khaephoe1688/video/6982365038187187483,Asphyxia(窒息),,,https://www.tiktok.com/music/Asphyxia-窒息-6962370214684051492,15.8M,0,1.6M,8.2K,6,"Jul 8, 2021",,22,
7,New,https://www.tiktok.com/chinguamiga,https://www.tiktok.com/chinguamiga/video/6982324801964723458,Yonaguni,Bad Bunny,/track?id=47125003,https://www.tiktok.com/music/Yonaguni-6970191250842471174,13.2M,0,1.7M,5.4K,7,"Jul 8, 2021",,50,QM6P42169803
8,50,https://www.tiktok.com/krysandkareem,https://www.tiktok.com/krysandkareem/video/6981828525867240709,Beggin',Måneskin,/track?id=17856511,https://www.tiktok.com/music/Beggin'-5000000001320781379,26.2M,0,2.8M,12.8K,8,"Jul 8, 2021",,5,ITB001700846
9,New,https://www.tiktok.com/patricia.cnr,https://www.tiktok.com/patricia.cnr/video/6982332199714524422,Beggin',Måneskin,/track?id=17856511,https://www.tiktok.com/music/Beggin'-5000000001320781379,10.8M,0,2.1M,11.6K,9,"Jul 8, 2021",,25,ITB001700846
10,1500,https://www.tiktok.com/thewordenfam,https://www.tiktok.com/thewordenfam/video/6954131414908521733,Once Upon a Dream,Invadable Harmony,/track?id=25054829,https://www.tiktok.com/music/Once-Upon-a-Dream-6750925804651169793,88.9M,0,15.5M,109.1K,3,"Apr 24, 2021",114.43,89,QZHN31944727
