Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
12,New,https://www.tiktok.com/nofi_randeev,https://www.tiktok.com/nofi_randeev/video/6961664623280000258,Panik Gak Panik Lah,Tiktokmusic,/track?id=40210728,https://www.tiktok.com/music/Panik-Gak-Panik-Lah-6956595902026876930,18.8M,0,707.9K,24.7K,12,"May 13, 2021",,9,BXY5K2129754
13,-7,https://www.tiktok.com/ryranthe1st,https://www.tiktok.com/ryranthe1st/video/6960880389275585798,Fish in the Sea,Storm Weather Shanty Choir,/track?id=32753409,https://www.tiktok.com/music/Fish-in-the-Sea-6920529939046123522,52.6M,0,2.7M,36.2K,6,"May 12, 2021",,50,NOBWC2101020
14,-12,https://www.tiktok.com/khaby.lame,https://www.tiktok.com/khaby.lame/video/6961027255829007622,Steven Universe,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,45.8M,0,5.2M,42.3K,2,"May 12, 2021",,84,QZFZ32084911
15,New,https://www.tiktok.com/scottsreality,https://www.tiktok.com/scottsreality/video/6961502484439354630,SugarCrash!,ElyOtto,/track?id=31221266,https://www.tiktok.com/music/SugarCrash-6920125567752734722,8.5M,0,631.6K,9.1K,15,"May 13, 2021",,1,TCAFB2092742
16,New,https://www.tiktok.com/marcoandmattia,https://www.tiktok.com/marcoandmattia/video/6961430249959591174,I Gotta Feeling,Black Eyed Peas,/track?id=15913904,https://www.tiktok.com/music/I-Gotta-Feeling-256650569485025280,13.3M,0,985.1K,2.6K,16,"May 13, 2021",,9,USUM70965169
17,99,https://www.tiktok.com/behindscenes2020,https://www.tiktok.com/behindscenes2020/video/6960788907701177606,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, Nicki Minaj, Bebe Rexha, Afrojack",/track?id=12366781,https://www.tiktok.com/music/Hey-Mama-feat-Nicki-Minaj-Bebe-Rexha-Afrojack-249015402364907520,16M,0,721.6K,3.2K,16,"May 11, 2021",,25,GB28K1400058
18,New,https://www.tiktok.com/gmoeuropa,https://www.tiktok.com/gmoeuropa/video/6961570278128372997,La Vie En Rose,Emily Watts,/track?id=29741321,https://www.tiktok.com/music/La-Vie-En-Rose-6781027956148930562,6M,0,952.8K,4.1K,18,"May 13, 2021",,59,TCAEP1911755
19,New,https://www.tiktok.com/ikun498,https://www.tiktok.com/ikun498/video/6961215570347887877,How To Love,Lil Wayne,/track?id=15193676,https://www.tiktok.com/music/How-To-Love-227765283577380866,10.7M,0,189.8K,3.7K,19,"May 13, 2021",,2,USCM51100147
20,-16,https://www.tiktok.com/dailyreed,https://www.tiktok.com/dailyreed/video/6961076001359006981,Peace and Love,Coffv,/track?id=33924592,https://www.tiktok.com/music/Peace-and-Love-6849086418304632834,20.7M,0,3.6M,174.1K,4,"May 12, 2021",,14,QZHNB2023177
21,-3,https://www.tiktok.com/laurengodwin,https://www.tiktok.com/laurengodwin/video/6961094674505288966,Blue Blood,Heinz Kiessling,/track?id=14187590,https://www.tiktok.com/music/Blue-Blood-6778968637492430849,11.8M,0,1.5M,14.6K,18,"May 12, 2021",,15,TCAAR1013615
22,New,https://www.tiktok.com/selinodabass,https://www.tiktok.com/selinodabass/video/6961460472805608706,Jalebi Baby,Tesher,/track?id=31981151,https://www.tiktok.com/music/Jalebi-Baby-6937813638841387010,10.3M,0,731.1K,16.2K,22,"May 13, 2021",,6,QZNWQ2070741
23,New,https://www.tiktok.com/bro.m0mento,https://www.tiktok.com/bro.m0mento/video/6961250003742379270,Scary Clown Music,It Lives Down Below,/track?id=26033503,https://www.tiktok.com/music/Scary-Clown-Music-6734856037335058434,12.7M,0,545.3K,10.7K,23,"May 13, 2021",,4,ITO101960951
24,New,https://www.tiktok.com/joemyheck,https://www.tiktok.com/joemyheck/video/6961520036544564486,Major Tom,Peter Schilling,/track?id=11599848,https://www.tiktok.com/music/Major-Tom-Coming-Home-6704964352438437890,5.4M,0,938.4K,4.3K,24,"May 13, 2021",,89,DEK890500100
25,New,https://www.tiktok.com/changed_from_devon.ate.9,https://www.tiktok.com/changed_from_devon.ate.9/video/6961548925497052422,Track Star,Mooski,/track?id=31190326,https://www.tiktok.com/music/Track-Star-6837654631623968769,5.4M,0,1.1M,6.1K,25,"May 13, 2021",,11,QZHN62072414
26,New,https://www.tiktok.com/nowthis,https://www.tiktok.com/nowthis/video/6961475759374421254,Ready For It (Instrumental),,,https://www.tiktok.com/music/Ready-For-It-Instrumental-6776195831692265474,5.2M,0,752.6K,9.9K,26,"May 13, 2021",,18,
27,New,https://www.tiktok.com/martijn_debbaut,https://www.tiktok.com/martijn_debbaut/video/6961406270628744454,SugarCrash!,ElyOtto,/track?id=31221266,https://www.tiktok.com/music/SugarCrash-6920125567752734722,7.8M,0,115.8K,727,27,"May 13, 2021",,16,TCAFB2092742
28,-20,https://www.tiktok.com/anthonyriveras,https://www.tiktok.com/anthonyriveras/video/6960798039246179589,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",/track?id=34708919,https://www.tiktok.com/music/Body-Remix-feat-ArrDee-E1-3x3-ZT-3x3-6954448001335036677,45.6M,0,2.4M,7.6K,2,"May 11, 2021",,69,GBAHS2100229
29,New,https://www.tiktok.com/bhawiko,https://www.tiktok.com/bhawiko/video/6961234535853935874,Emotional Piano Instrumental In E Minor,Tom Bailey Backing Tracks,/track?id=28495903,https://www.tiktok.com/music/Emotional-Piano-Instrumental-In-E-Minor-6764101991971948546,7.5M,0,685.4K,17.1K,29,"May 13, 2021",,2,GBSMU6884377
30,-23,https://www.tiktok.com/thatdollmo,https://www.tiktok.com/thatdollmo/video/6960824576485952773,Like a G6,Like a G6 Karaoke,/track?id=32926955,https://www.tiktok.com/music/Like-a-G6-6826181954702985218,22M,0,6M,80.6K,7,"May 12, 2021",,62,USA2P1018434
31,New,https://www.tiktok.com/edwarnyc,https://www.tiktok.com/edwarnyc/video/6961561598121069829,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6782913875441371138,4.6M,0,529.4K,2.5K,31,"May 13, 2021",,28,AUFXV1900105
32,New,https://www.tiktok.com/kimberly.loaiza,https://www.tiktok.com/kimberly.loaiza/video/6961554368357354758,Reloj,"Rauw Alejandro, Anuel AA",/track?id=31750071,https://www.tiktok.com/music/Reloj-6914788756574800645,4.7M,0,958.9K,32.7K,32,"May 13, 2021",,1,USSD12000471
33,New,https://www.tiktok.com/n_chettarin168,https://www.tiktok.com/n_chettarin168/video/6961479146027470081,"มันดีกว่าที่คิด - จาก ""ละคร อกเกือบหักแอบรักคุณสามี""",,,https://www.tiktok.com/music/มันดีกว่าที่คิด-จาก-ละคร-อกเกือบหักแอบรักคุณสามี-6820388393252292610,5.2M,0,683K,4K,33,"May 13, 2021",,8,
34,New,https://www.tiktok.com/unfinishedtailss,https://www.tiktok.com/unfinishedtailss/video/6961339461795908865,Go Down On You,The Memories,/track?id=14758428,https://www.tiktok.com/music/Dont-be-surprised-if-one-day-I-6953085407085087493,9.4M,0,2.5M,30.8K,34,"May 13, 2021",,33,USA2B1300257
35,New,https://www.tiktok.com/alyssajeannnn,https://www.tiktok.com/alyssajeannnn/video/6961494394738314501,How You Like That,BLACKPINK,/track?id=29924495,https://www.tiktok.com/music/How-You-Like-That-6843880255036344321,6.3M,0,385K,4.3K,35,"May 13, 2021",,29,KRA402000111
36,New,https://www.tiktok.com/officialtiktokscience,https://www.tiktok.com/officialtiktokscience/video/6961222019589459205,Home,Edith Whiskers,/track?id=31674758,https://www.tiktok.com/music/Home-6773436955838401285,8.8M,0,1.6M,30.6K,36,"May 13, 2021",,4,GBVHN2000009
37,-34,https://www.tiktok.com/foodiest_yummy,https://www.tiktok.com/foodiest_yummy/video/6960636465239854338,Runaway,AURORA,/track?id=13076462,https://www.tiktok.com/music/Runaway-6604064037363780357,21.3M,0,917K,2.1K,3,"May 12, 2021",,7,GBUM71500527
38,New,https://www.tiktok.com/fernandofrancooliveira,https://www.tiktok.com/fernandofrancooliveira/video/6961481610625584389,Knockin' On Heaven's Door,Guns N' Roses,/track?id=15360145,https://www.tiktok.com/music/Knockinon-Heaven's-Door-6790799455235901442,4.9M,0,232.3K,5.8K,38,"May 13, 2021",,5,USGF19142004
39,New,https://www.tiktok.com/scandalbeauty,https://www.tiktok.com/scandalbeauty/video/6961551263108484358,In The Hall Of The Mountain King,Edvard Grieg,/track?id=13029317,https://www.tiktok.com/music/Act-2-In-the-Hall-of-the-Mountain-King-6781097175662200834,5.6M,0,1.3M,4K,39,"May 13, 2021",,40,GBSBU0601789
40,3537,https://www.tiktok.com/afflie.app,https://www.tiktok.com/afflie.app/video/6947882361568644353,cooking video,cooking,/track?id=29525882,https://www.tiktok.com/music/cooking-video-6829142359284942849,30.6M,0,1.2M,6.8K,40,"May 13, 2021",,101,JPB602066378
41,New,https://www.tiktok.com/perrygoeders,https://www.tiktok.com/perrygoeders/video/6961670804123684101,"Slipping Through My Fingers - From ""Mamma Mia!"" Soundtrack","Meryl Streep, Amanda Seyfried",/track?id=13060628,https://www.tiktok.com/music/Slipping-Through-My-Fingers-FromMamma-MiaOriginal-Motion-Picture-Soundtrack-6937057524285720578,4.2M,0,1.4M,9K,41,"May 13, 2021",,27,GBUM70809222
42,New,https://www.tiktok.com/funy__house_,https://www.tiktok.com/funy__house_/video/6961432921303469317,Ke Cap Gap Ba Gia,,,https://www.tiktok.com/music/Ke-Cap-Gap-Ba-Gia-6882009992904312845,5.1M,0,174.2K,261,42,"May 13, 2021",,23,
43,4931,https://www.tiktok.com/rasheli__official,https://www.tiktok.com/rasheli__official/video/6957395177967308038,Aweli,,,https://www.tiktok.com/music/Aweli-6868330512474179585,10.4M,0,503.8K,1.9K,43,"May 13, 2021",242.86,9,
44,New,https://www.tiktok.com/jordan_cln,https://www.tiktok.com/jordan_cln/video/6961450103940943110,Dédicace,ICO,/track?id=27457877,https://www.tiktok.com/music/Dédicace-6756487049521399810,7.3M,0,823K,31.6K,44,"May 13, 2021",,19,FRX201916173
45,New,https://www.tiktok.com/heartbeatfood,https://www.tiktok.com/heartbeatfood/video/6961457415317441798,Iko Iko (My Bestie),"Justin Wellington, Small Jam",/track?id=24005064,https://www.tiktok.com/music/Iko-Iko-My-Bestie-6754595656993605633,9M,0,404.6K,4.1K,45,"May 13, 2021",,4,QZFYX1950028
46,New,https://www.tiktok.com/mackenziesol,https://www.tiktok.com/mackenziesol/video/6961491285387545862,Roses - Imanbek Remix,"SAINt JHN, Imanbek",/track?id=28795304,https://www.tiktok.com/music/Roses-Imanbek-Remix-6738439639826287365,4.2M,0,762.5K,11.5K,46,"May 13, 2021",,5,DEE862000025
47,New,https://www.tiktok.com/thepointerbrothers_,https://www.tiktok.com/thepointerbrothers_/video/6961565051098615046,Levitating,Dua Lipa,/track?id=28853515,https://www.tiktok.com/music/Levitating-feat-DaBaby-6876466012233926658,3.9M,0,803.3K,15.6K,47,"May 13, 2021",,8,GBAHT1901299
48,New,https://www.tiktok.com/edits_leyends,https://www.tiktok.com/edits_leyends/video/6961550330035277061,No Roots,Alice Merton,/track?id=11773455,https://www.tiktok.com/music/No-Roots-6454720900301982477,3.8M,0,365.7K,7K,48,"May 13, 2021",,7,DEVQ71600001
49,New,https://www.tiktok.com/fitness.samka,https://www.tiktok.com/fitness.samka/video/6961423303718276354,MONTERO (Call Me By Your Name),Lil Nas X,/track?id=33735279,https://www.tiktok.com/music/MONTERO-Call-Me-By-Your-Name-6942551356402042881,5.1M,0,504.5K,1.4K,49,"May 13, 2021",,1,USSM12100531
50,16,https://www.tiktok.com/martilence,https://www.tiktok.com/martilence/video/6960813750425357573,Lento,Julieta Venegas,/track?id=13417083,https://www.tiktok.com/music/Lento-6946424852693715718,13M,0,2.6M,30.6K,23,"May 11, 2021",,20,MXF010300338
51,New,https://www.tiktok.com/xabibkaaa,https://www.tiktok.com/xabibkaaa/video/6961393254705171714,Ягода малинка,Хабиб,/track?id=32001549,https://www.tiktok.com/music/Ягода-Малинка-6888500566662580226,10.8M,0,858.4K,2.8K,51,"May 13, 2021",,48,RUA1D2064344
52,New,https://www.tiktok.com/schirallz,https://www.tiktok.com/schirallz/video/6961554258680384774,Pink Panther,,,https://www.tiktok.com/music/Pink-Panther-6709401025184286722,5.7M,0,1.4M,2K,52,"May 13, 2021",,20,
53,New,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/6961079140141239558,Build a Bitch,Bella Poarch,/track?id=41385030,https://www.tiktok.com/music/Build-a-Btch-6956990112127585029,20.7M,0,3.4M,32.8K,18,"May 16, 2021",,83,USWB12101016
54,0,https://www.tiktok.com/youneszarou,https://www.tiktok.com/youneszarou/video/6960230380603591941,Se Acabó la Cuarentena,"Jowell & Randy, Kiko el Crazy",/track?id=30789208,https://www.tiktok.com/music/Se-Acabó-la-Cuarentena-6857275312967796738,42.7M,0,1.7M,3.3K,3,"May 10, 2021",,4,QM6P42086452
55,97,https://www.tiktok.com/henrikcox,https://www.tiktok.com/henrikcox/video/6960429718210465029,Kiss Me More (feat. SZA),"Doja Cat, SZA",/track?id=34026721,https://www.tiktok.com/music/Kiss-Me-More-feat-SZA-6948086714175621121,12.1M,0,1.5M,2.6K,29,"May 10, 2021",,5,USRC12100543
56,New,https://www.tiktok.com/imjoeyreed,https://www.tiktok.com/imjoeyreed/video/6961546368108350726,Wrap Me In Plastic - Tobu Remix,"CHROMANCE, Marcus Layton, Tobu",/track?id=28858320,https://www.tiktok.com/music/Wrap-Me-In-Plastic-Slowed-Down-Version-6859762562196704005,3.7M,0,446.7K,3.2K,56,"May 13, 2021",,13,DEE862000406
57,New,https://www.tiktok.com/radamaro,https://www.tiktok.com/radamaro/video/6959254778593512706,The Magic Bomb,Hoàng Read,/track?id=46912439,https://www.tiktok.com/music/The-Magic-Bomb-Questions-I-Get-Asked-6939813781522369282,36M,0,2M,7.6K,57,"May 13, 2021",,81,NLZ542100934
58,New,https://www.tiktok.com/deamontol,https://www.tiktok.com/deamontol/video/6961487153796762882,Arcade,Duncan Laurence,/track?id=22553580,https://www.tiktok.com/music/Arcade-6932861391976007682,4.6M,0,498.2K,1.1K,58,"May 13, 2021",,42,NL1TK1900001
59,New,https://www.tiktok.com/satisfying_clean_,https://www.tiktok.com/satisfying_clean_/video/6961513402292342021,Like a Cowboy,Wes Brown,/track?id=31044809,https://www.tiktok.com/music/Like-a-Cowboy-6773639849468495874,3.8M,0,725.7K,4.1K,59,"May 13, 2021",,26,TCAEM1936222
60,New,https://www.tiktok.com/terrorday,https://www.tiktok.com/terrorday/video/6961497034742402309,Я Тебе Поставлю Лайк,Бэтси,/track?id=32053800,https://www.tiktok.com/music/Я-Тебе-Поставлю-Лайк-6887928882796693505,4.5M,0,74.6K,108,60,"May 13, 2021",,3,QMFME2001121
61,New,https://www.tiktok.com/pras_sensasional,https://www.tiktok.com/pras_sensasional/video/6961587892883819778,Takbiran - Version 1,"Ustad Jefri Al Buchori, H. Aswan Faisal",/track?id=12221670,https://www.tiktok.com/music/Takbiran-Version-3-6703153327447738369,3.3M,0,134.8K,2K,61,"May 13, 2021",,2,FR6V82450069
62,New,https://www.tiktok.com/bethanyciotola,https://www.tiktok.com/bethanyciotola/video/6961407012735323398,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr., Bill Withers",/track?id=15275075,https://www.tiktok.com/music/Just-the-Two-of-Us-feat-Bill-Withers-225205619073667072,5.8M,0,1M,8.6K,62,"May 13, 2021",,23,USEE19901162
63,New,https://www.tiktok.com/vujaeofficial,https://www.tiktok.com/vujaeofficial/video/6961399806065413378,Dynamite,BTS,/track?id=31077815,https://www.tiktok.com/music/Dynamite-6862966224016377857,7M,0,1.3M,41.2K,63,"May 13, 2021",,18,QM7282022872
64,New,https://www.tiktok.com/song0063,https://www.tiktok.com/song0063/video/6961335822314491142,No Roots,Alice Merton,/track?id=11773455,https://www.tiktok.com/music/No-Roots-6955944808678902534,5.4M,0,174.3K,235,64,"May 13, 2021",,2,DEVQ71600001
65,-60,https://www.tiktok.com/cznburak,https://www.tiktok.com/cznburak/video/6961056171990027521,Dammi Falastini,Mohammad Assaf,/track?id=15435748,https://www.tiktok.com/music/dammi-falastini-by-mohammad-assaf-6714299755800906502,37.9M,0,4.2M,101.4K,5,"May 12, 2021",,72,USJ3V1370648
66,New,https://www.tiktok.com/sm4shingpumkins,https://www.tiktok.com/sm4shingpumkins/video/6961307578282315014,Castaways,The Backyardigans,/track?id=15021368,https://www.tiktok.com/music/Castaways-655741,4.9M,0,1.3M,50.2K,66,"May 13, 2021",,3,USA820500093
67,New,https://www.tiktok.com/bettygallegos_yyf,https://www.tiktok.com/bettygallegos_yyf/video/6961492833270369541,Riptide,Vance Joy,/track?id=11005892,https://www.tiktok.com/music/Riptide-6704975904373737474,3.8M,0,784.5K,4.5K,67,"May 13, 2021",,26,AULI01385760
68,New,https://www.tiktok.com/mamalindy,https://www.tiktok.com/mamalindy/video/6961552895481285894,Run This Town,Trina,/track?id=27844193,https://www.tiktok.com/music/Run-This-Town-6701945176715167746,3.4M,0,306.4K,5.5K,68,"May 13, 2021",,12,QZCCY1800153
69,159,https://www.tiktok.com/profresh_,https://www.tiktok.com/profresh_/video/6961079208961510661,Why Are You Running,FLUCC,/track?id=63837065,https://www.tiktok.com/music/Why-Are-You-Running-136248681929826304,5.5M,0,1.6M,28.1K,69,"May 13, 2021",,19,GBLV62107654
70,121,https://www.tiktok.com/twinsstylee,https://www.tiktok.com/twinsstylee/video/6959934193967172870,We Will Rock You - Remastered,Queen,/track?id=13066597,https://www.tiktok.com/music/We-Will-Rock-You-Remastered-2011-6894417345318488065,33.8M,0,3.3M,33.8K,2,"May 9, 2021",,91,GBUM71029618
71,New,https://www.tiktok.com/food_raiders,https://www.tiktok.com/food_raiders/video/6960649426176052486,Coffin Dance,Exotic Joe,/track?id=29717650,https://www.tiktok.com/music/Coffin-Dance-6832936241017653250,17.3M,0,852.8K,4K,71,"May 13, 2021",,40,QZHN52017227
72,New,https://www.tiktok.com/iamhear_official,https://www.tiktok.com/iamhear_official/video/6961224226359495942,Hope,"Twista, Faith Evans",/track?id=15164439,https://www.tiktok.com/music/Hope-feat-Faith-Evans-6843616320324422406,8.4M,0,1.4M,21K,72,"May 13, 2021",,4,USCA20401355
73,New,https://www.tiktok.com/tobecontinued2100,https://www.tiktok.com/tobecontinued2100/video/6961470060015734021,Paris,Else,/track?id=22945038,https://www.tiktok.com/music/Paris-6766128122128500738,3.9M,0,125.2K,3.5K,73,"May 13, 2021",,1,FR7JK1600001
74,New,https://www.tiktok.com/mrmontzingo,https://www.tiktok.com/mrmontzingo/video/6961485291412540678,My Way,"Lathan Warlick, Tyler Hubbard",/track?id=33640808,https://www.tiktok.com/music/My-Way-6939933143415654402,6.1M,0,620.4K,3.9K,74,"May 13, 2021",,11,USQX92100656
75,-58,https://www.tiktok.com/tool_tips,https://www.tiktok.com/tool_tips/video/6960617752822304005,Mask Off,Future,/track?id=15799271,https://www.tiktok.com/music/Mask-Off-6745304146598985730,43.7M,0,1.4M,4.9K,5,"May 11, 2021",,26,USSM11701444
76,New,https://www.tiktok.com/gloos_official,https://www.tiktok.com/gloos_official/video/6961050183622774021,Rich Man's Frug,Fosse Ensemble,/track?id=15125117,https://www.tiktok.com/music/Rich-Man's-Frug-253442387937824768,8.1M,0,719.9K,3.2K,76,"May 13, 2021",,9,USBC19900139
77,New,https://www.tiktok.com/pyatnikovskaya,https://www.tiktok.com/pyatnikovskaya/video/6961785865613921537,Trudnyy Vozrast,MakSim,/track?id=13989043,https://www.tiktok.com/music/Trudnyy-Vozrast-6705024615569180673,2.9M,0,286.2K,2.2K,77,"May 13, 2021",,3,RUA320500001
78,New,https://www.tiktok.com/carolinadiazof,https://www.tiktok.com/carolinadiazof/video/6961540885251099909,Jalebi Baby,Tesher,/track?id=31981151,https://www.tiktok.com/music/Jalebi-Baby-6932126268724988674,3.1M,0,285.4K,596,78,"May 13, 2021",,13,QZNWQ2070741
79,New,https://www.tiktok.com/fedor_uman228,https://www.tiktok.com/fedor_uman228/video/6961395820059004162,Blinding Lights,The Weeknd,/track?id=27552418,https://www.tiktok.com/music/Blinding-Lights-6765965082246514689,3.5M,0,137.4K,3.2K,79,"May 13, 2021",,1,USUG11904206
80,New,https://www.tiktok.com/thecrazypartofnature,https://www.tiktok.com/thecrazypartofnature/video/6961538760672611589,Oh No,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,4.5M,0,1M,14.4K,80,"May 13, 2021",,3,USUYG1287925
81,New,https://www.tiktok.com/dr.cracks,https://www.tiktok.com/dr.cracks/video/6961434570944236806,Spongebob,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,5.9M,0,747.1K,7.6K,81,"May 13, 2021",,21,QZFYZ2047242
82,264,https://www.tiktok.com/tadpoles.paradise,https://www.tiktok.com/tadpoles.paradise/video/6939498318674316550,Day 'N' Nite - Radio Edit,"Kid Cudi, Crookers",/track?id=12635346,https://www.tiktok.com/music/DayNNite-nightmare-6834975092238190594,61.3M,0,3.5M,23.5K,27,"Mar 25, 2021",,27,GBCEN0801462
83,New,https://www.tiktok.com/.kunno,https://www.tiktok.com/.kunno/video/6961474758118608133,New York Tik Tok NY - Remix,Matias Deago,/track?id=32289758,https://www.tiktok.com/music/New-York-Tik-Tok-NY-Remix-6896448404935673857,4.9M,0,538K,12.9K,83,"May 13, 2021",,19,ART0G2004054
84,New,https://www.tiktok.com/mosslovingman,https://www.tiktok.com/mosslovingman/video/6961572553651522821,Careless Whisper,George Michael,/track?id=12550523,https://www.tiktok.com/music/Careless-Whisper-6696413593358829570,2.9M,0,738.9K,11K,84,"May 13, 2021",,13,GBBBM8402006
85,New,https://www.tiktok.com/dotzybink,https://www.tiktok.com/dotzybink/video/6961280848268201217,Pick Me,I.O.I,/track?id=13396344,https://www.tiktok.com/music/Pick-Me-6446924852828998414,13.1M,0,1.5M,22.2K,85,"May 13, 2021",,37,KRA381600864
86,2480,https://www.tiktok.com/callmestephe,https://www.tiktok.com/callmestephe/video/6960823093073874182,Sunny Day,Matteo Rossanese,/track?id=45984770,https://www.tiktok.com/music/Sunny-Day-6773851609840486402,4.7M,0,490.6K,2.2K,86,"May 13, 2021",,16,QZHN92130190
87,-68,https://www.tiktok.com/reda.zman,https://www.tiktok.com/reda.zman/video/6960728283000491265,Jalebi Baby,Tesher,/track?id=31981151,https://www.tiktok.com/music/Jalebi-Baby-6937813638841387010,31.2M,0,3.7M,65.7K,19,"May 12, 2021",,14,QZNWQ2070741
88,34,https://www.tiktok.com/warnermusicmex,https://www.tiktok.com/warnermusicmex/video/6959613772147248390,Eres Mi Religión - 2020 Remasterizado,Maná,/track?id=28680428,https://www.tiktok.com/music/Eres-Mi-Religión-6958405013173438466,4.9M,0,90.9K,159,88,"May 13, 2021",,9,MXF151900201
89,New,https://www.tiktok.com/.kunno,https://www.tiktok.com/.kunno/video/6961445625820925189,Poblado,"Crissin, Totoy El Frio, Natan & Shander",/track?id=32249483,https://www.tiktok.com/music/Poblado-6899741351366100994,5.9M,0,868.7K,10.3K,89,"May 13, 2021",,8,TCAFG2051514
90,New,https://www.tiktok.com/zineb2005_15,https://www.tiktok.com/zineb2005_15/video/6960823349761051905,Jalebi Baby,Tesher,/track?id=31981151,https://www.tiktok.com/music/Jalebi-Baby-6937813638841387010,16.7M,0,2.1M,46.4K,90,"May 13, 2021",,7,QZNWQ2070741
91,64,https://www.tiktok.com/kerollenenancy_,https://www.tiktok.com/kerollenenancy_/video/6960821556050267398,Trem Bala - Acústico,"Ana Vilela, Luan Santana",/track?id=11113659,https://www.tiktok.com/music/Trem-Bala-Acústico-6739883785862514690,10.8M,0,1.2M,46.8K,22,"May 11, 2021",,8,BRRGE1701965
92,-61,https://www.tiktok.com/90s00s,https://www.tiktok.com/90s00s/video/6961182264952671494,417 hz (Removing Negative Energy),"Sound Bath, Solfeggio Sound Bath",/track?id=31344092,https://www.tiktok.com/music/417-hz-Removing-Negative-Energy-6803215348695828481,7.5M,0,1.5M,43.4K,31,"May 12, 2021",,9,QM24S2002523
