Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
1,New,https://www.tiktok.com/kylenutt117,https://www.tiktok.com/kylenutt117/video/6925124460240440581,Dusk Till Dawn (feat. Sia),"ZAYN, Sia",/track?id=16518075,https://www.tiktok.com/music/Dusk-Till-Dawn-6463282684952709901,26.8M,0,1.7M,3.7K,1,"Feb 4, 2021",,97,USRC11701783
2,New,https://www.tiktok.com/hecticnick,https://www.tiktok.com/hecticnick/video/6925216251996425477,Spongebob,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,12.6M,0,1.4M,93.6K,2,"Feb 4, 2021",,2,QZFYZ2047242
3,New,https://www.tiktok.com/faaresq,https://www.tiktok.com/faaresq/video/6925202387946720517,Pavor [Hip Hop] - Instrumental,Cuarta Pared Studio,/track?id=41422289,https://www.tiktok.com/music/Pavor-Hip-Hop-Instrumental-6805759042980415490,11.9M,0,3.2M,11.2K,3,"Feb 4, 2021",,21,QZFZ72017209
4,New,https://www.tiktok.com/_sg_soccer,https://www.tiktok.com/_sg_soccer/video/6925037401937136901,Laxed – Siren Beat,Jawsh 685,/track?id=29203381,https://www.tiktok.com/music/Laxed-6822029875927353345,12.1M,0,552K,2.7K,4,"Feb 4, 2021",,88,NZAM02001128
5,New,https://www.tiktok.com/tillyramsay,https://www.tiktok.com/tillyramsay/video/6925148196016540934,Best Ever,Polo Frost,/track?id=13770151,https://www.tiktok.com/music/Best-Ever-276282793096208384,13M,0,2.7M,26.7K,5,"Feb 4, 2021",,67,QM33K1600047
6,New,https://www.tiktok.com/tabithaswatosh,https://www.tiktok.com/tabithaswatosh/video/6925162005519256838,Oh No,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,10.8M,0,2.5M,48.9K,6,"Feb 4, 2021",,5,USUYG1287925
7,New,https://www.tiktok.com/skylermday,https://www.tiktok.com/skylermday/video/6925130084122709253,Mr Sandman,The Chordettes,/track?id=12578758,https://www.tiktok.com/music/Mr-Sandman-6791515962014173186,10.8M,0,3.7M,64.5K,7,"Feb 4, 2021",,6,GBBLY0602701
8,New,https://www.tiktok.com/javierr,https://www.tiktok.com/javierr/video/6925073839047150854,Billie Jean,Michael Jackson,/track?id=15823681,https://www.tiktok.com/music/Billie-Jean-6748693359088418818,12.2M,0,770.1K,10.6K,8,"Feb 4, 2021",,66,USSM19902991
9,New,https://www.tiktok.com/bip.house,https://www.tiktok.com/bip.house/video/6924967387678706946,I Am Your Gummy Bear (The Gummy Bear Song),Gummibär,/track?id=15669145,https://www.tiktok.com/music/I-Am-Your-Gummy-Bear-The-Gummy-Bear-Song-6829869036126357505,14.2M,0,1.2M,3.5K,9,"Feb 4, 2021",,69,USR3R0700073
10,New,https://www.tiktok.com/bluejj09,https://www.tiktok.com/bluejj09/video/6925173783443606790,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,8.8M,0,806.9K,10.3K,10,"Feb 4, 2021",,5,USUYG1312999
11,New,https://www.tiktok.com/tmiguel811,https://www.tiktok.com/tmiguel811/video/6925106972576500997,Oh No,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,7.8M,0,391.7K,2.8K,11,"Feb 4, 2021",,4,USUYG1287925
12,New,https://www.tiktok.com/thekaterose,https://www.tiktok.com/thekaterose/video/6924736540417559814,Make It Shine (Victorious Theme),"Victorious Cast, Victoria Justice",/track?id=15784822,https://www.tiktok.com/music/Make-It-Shine-Victorious-Theme-141265591,8.6M,0,2.1M,56.2K,12,"Feb 4, 2021",,39,USSM11000568
13,New,https://www.tiktok.com/topperguild,https://www.tiktok.com/topperguild/video/6925190539398745349,Rasputin - Maxi Version,Boney M.,/track?id=11461430,https://www.tiktok.com/music/Rasputin-Single-Version-242977707800637440,5.8M,0,308.4K,1.1K,13,"Feb 4, 2021",,5,DEC730800009
14,New,https://www.tiktok.com/charlidamelio,https://www.tiktok.com/charlidamelio/video/6925138637910822150,Cooler Than Me,Ethan Fields,/track?id=31101492,https://www.tiktok.com/music/Cooler-Than-Me-6862316110172129282,7.7M,0,1.5M,154.1K,14,"Feb 4, 2021",,59,QZK6M2043675
15,New,https://www.tiktok.com/brodywellmaker,https://www.tiktok.com/brodywellmaker/video/6925139749309091077,Bella's Lullaby,Michele Garruti,/track?id=13277062,https://www.tiktok.com/music/Bella's-Lullaby-From-Twilight-5000000001462397589,6.3M,0,1.5M,16K,15,"Feb 4, 2021",,44,ITDC81401996
16,New,https://www.tiktok.com/aliciya.77,https://www.tiktok.com/aliciya.77/video/6925150818085752070,Palma da Mão no Chão,Gil Bala,/track?id=22612434,https://www.tiktok.com/music/Palma-da-Mão-no-Chão-6876321345135708161,5.5M,0,195.1K,4.1K,16,"Feb 4, 2021",,10,USCGH1962166
17,New,https://www.tiktok.com/brushmi,https://www.tiktok.com/brushmi/video/6924757605885725957,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,"Nathan Evans, 220 KID, Billen Ted",/track?id=32638403,https://www.tiktok.com/music/Wellerman-Sea-Shanty-220-KID-x-Billen-Ted-Remix-6920382912953108481,13.6M,0,1.8M,20.5K,17,"Feb 4, 2021",,31,GBUM72100298
18,New,https://www.tiktok.com/grandadjoe1933,https://www.tiktok.com/grandadjoe1933/video/6925147194219662598,Invisible - from the Netflix Film Klaus,Zara Larsson,/track?id=26950324,https://www.tiktok.com/music/Invisible-from-the-Netflix-Film-Klaus-6756185520788736001,5.6M,0,454.6K,5.1K,18,"Feb 4, 2021",,5,USSM11912727
19,-16,https://www.tiktok.com/elchavo813,https://www.tiktok.com/elchavo813/video/6924745995544808710,Mexicans Work,Neal Brennan,/track?id=19245556,https://www.tiktok.com/music/Mexicans-Work-97958046,14.8M,0,846.7K,16.5K,3,"Feb 3, 2021",,71,US85P1319205
20,New,https://www.tiktok.com/charlidamelio,https://www.tiktok.com/charlidamelio/video/6925120682376432902,Big Gangsta,Kevin Gates,/track?id=23166277,https://www.tiktok.com/music/Big-Gangsta-5000000001465707448,8.4M,0,1.6M,103.8K,20,"Feb 4, 2021",,98,USAT21902781
21,New,https://www.tiktok.com/elguzii,https://www.tiktok.com/elguzii/video/6925142477724749061,She Share Story,Shayne Orok,/track?id=29745716,https://www.tiktok.com/music/She-Share-Story-for-Vlog-6722656094272883458,6.2M,0,1.1M,3.8K,21,"Feb 4, 2021",,62,QZHN52089091
22,New,https://www.tiktok.com/katy.vine,https://www.tiktok.com/katy.vine/video/6924979211543268610,Funk da Netflix,MC Fioti,/track?id=24886077,https://www.tiktok.com/music/Funk-da-Netflix-6861976020375848961,7.7M,0,712.1K,4.5K,22,"Feb 4, 2021",,1,QZ8BZ1900519
23,38,https://www.tiktok.com/youneszarou,https://www.tiktok.com/youneszarou/video/6924991737425415429,Se Acabó la Cuarentena,"Jowell & Randy, Kiko el Crazy",/track?id=30789208,https://www.tiktok.com/music/Se-Acabó-la-Cuarentena-6857275312967796738,9.9M,0,640K,1.9K,23,"Feb 4, 2021",,5,QM6P42086452
24,-18,https://www.tiktok.com/maxburiak,https://www.tiktok.com/maxburiak/video/6924725776164179205,Intro,The xx,/track?id=12569606,https://www.tiktok.com/music/Intro-6751218106342836226,9.3M,0,811.7K,4.1K,6,"Feb 3, 2021",,8,GBBKS0900196
25,New,https://www.tiktok.com/youneszarou,https://www.tiktok.com/youneszarou/video/6925363788308827398,Deep End,Fousheé,/track?id=30521029,https://www.tiktok.com/music/Deep-End-6854654862202784517,4.3M,0,382.7K,3.6K,25,"Feb 4, 2021",,4,USRC12002568
26,New,https://www.tiktok.com/abbieherbert,https://www.tiktok.com/abbieherbert/video/6925159030486797574,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,4.9M,0,1.2M,5.1K,26,"Feb 4, 2021",,2,USUAN1400011
27,New,https://www.tiktok.com/j_and_d_productions,https://www.tiktok.com/j_and_d_productions/video/6925184699996392710,Creepy Dollhouse,Peder B. Helland,/track?id=30547846,https://www.tiktok.com/music/Creepy-Dollhouse-6743352187042138114,3.9M,0,672.4K,3K,27,"Feb 4, 2021",,11,QZHN61977889
28,-27,https://www.tiktok.com/jayprehistoricpets,https://www.tiktok.com/jayprehistoricpets/video/6923939970558315781,Oh No,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,32.5M,0,2M,30.8K,1,"Feb 3, 2021",,5,USUYG1287925
29,New,https://www.tiktok.com/johnsondavid20,https://www.tiktok.com/johnsondavid20/video/6925045771469376774,Not Angry,Chris James,/track?id=31467696,https://www.tiktok.com/music/Not-Angry-6886059033610946561,4.9M,0,326.2K,3.4K,29,"Feb 4, 2021",,58,USL4Q2038947
30,-22,https://www.tiktok.com/cupp_creations,https://www.tiktok.com/cupp_creations/video/6924440570882510086,Cantina Band - Lofi Version,Closed on Sunday,/track?id=28624169,https://www.tiktok.com/music/cantina-band-star-wars-lofi-6781630604967430145,15.1M,0,3.4M,20.9K,5,"Feb 2, 2021",,43,QZFYX2065123
31,New,https://www.tiktok.com/safronovbrothers,https://www.tiktok.com/safronovbrothers/video/6925056866611416321,Among Us,Sembari +,/track?id=31876320,https://www.tiktok.com/music/Among-Us-6889529191637714946,3.8M,0,242.8K,358,31,"Feb 4, 2021",,5,QZNWQ2008975
32,New,https://www.tiktok.com/grasscricket,https://www.tiktok.com/grasscricket/video/6920176742451744006,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6816496693551450885,3.7M,0,127.6K,1.1K,32,"Feb 4, 2021",,4,AUFXV1900105
33,34,https://www.tiktok.com/rodionovajerveza96,https://www.tiktok.com/rodionovajerveza96/video/6923892742733024517,Undress Rehearsal,Timeflies,/track?id=15935193,https://www.tiktok.com/music/Undress-Rehearsal-249517138258993152,8.5M,0,244.7K,640,20,"Feb 5, 2021",,9,USUM71510020
34,29,https://www.tiktok.com/arminluk,https://www.tiktok.com/arminluk/video/6922800763450232069,In The End,"Tommee Profitt, Fleurie, Jung Youth",/track?id=18965480,https://www.tiktok.com/music/In-The-End-Mellen-Gi-Remix-6611368749150767874,71.9M,0,5M,68.2K,1,"Jan 30, 2021",,82,TCADO1871408
35,New,https://www.tiktok.com/presstube,https://www.tiktok.com/presstube/video/6925117819298336005,Aesthetic,Xilo,/track?id=28796568,https://www.tiktok.com/music/Aesthetic-6791619226181306369,3.6M,0,315.3K,9.6K,35,"Feb 4, 2021",,21,QZFZ22071847
36,New,https://www.tiktok.com/noahbeck,https://www.tiktok.com/noahbeck/video/6925190243662580998,Two®,Lil Uzi Vert,/track?id=15093943,https://www.tiktok.com/music/Two®-6922248276762790661,4.1M,0,844.2K,9.9K,36,"Feb 4, 2021",,4,USAT21703425
37,New,https://www.tiktok.com/aceakers,https://www.tiktok.com/aceakers/video/6925189677074910470,SexyBack,"Justin Timberlake, Timbaland",/track?id=15446741,https://www.tiktok.com/music/SexyBack-feat-Timbaland-6696418458814384129,3.4M,0,812.8K,19.4K,37,"Feb 4, 2021",,6,USJI10600269
38,New,https://www.tiktok.com/thisisaflac,https://www.tiktok.com/thisisaflac/video/6925189782456814854,Body,Megan Thee Stallion,/track?id=32021398,https://www.tiktok.com/music/Body-6897097414797166594,3.5M,0,361K,6.5K,38,"Feb 4, 2021",,9,QMCE32000683
39,New,https://www.tiktok.com/gracekellyann,https://www.tiktok.com/gracekellyann/video/6925108625073605894,Elevator Music,Bohoman,/track?id=29115051,https://www.tiktok.com/music/Elevator-Music-6781515050600368129,6.5M,0,1.1M,4.1K,39,"Feb 4, 2021",,1,GBSMU7379010
40,173,https://www.tiktok.com/vtyellow,https://www.tiktok.com/vtyellow/video/6922111217586703621,Strangers,VT Yellow,/track?id=54694605,https://www.tiktok.com/music/Strangers-6902967692194498561,15M,0,1.4M,6.2K,33,"Jan 27, 2021",5.00,50,QZNWW2063695
41,New,https://www.tiktok.com/manchurektriplets,https://www.tiktok.com/manchurektriplets/video/6925190876360674566,Dusk Till Dawn (feat. Sia),"ZAYN, Sia",/track?id=16518075,https://www.tiktok.com/music/Dusk-Till-Dawn-6463282684952709901,2.9M,0,140.1K,461,41,"Feb 4, 2021",,7,USRC11701783
42,New,https://www.tiktok.com/changed_from_okbert,https://www.tiktok.com/changed_from_okbert/video/6925201784147397893,The Reason,Hoobastank,/track?id=15418942,https://www.tiktok.com/music/The-Reason-6785617000635976454,6.1M,0,665.5K,24.8K,42,"Feb 4, 2021",,8,USIR20300704
43,-32,https://www.tiktok.com/laramfwilson,https://www.tiktok.com/laramfwilson/video/6924721087565647110,Soul'd Out,Ricky Dillard & New G,/track?id=15202294,https://www.tiktok.com/music/Soul'd-Out-6763811385617942530,9.5M,0,3.4M,44.1K,11,"Feb 3, 2021",,15,USCR80497412
44,New,https://www.tiktok.com/davidwma,https://www.tiktok.com/davidwma/video/6925212755481955590,Rasputin - Maxi Version,Boney M.,/track?id=11461430,https://www.tiktok.com/music/Rasputin-Single-Version-242977707800637440,2.8M,0,554.9K,1.6K,44,"Feb 4, 2021",,20,DEC730800009
45,New,https://www.tiktok.com/foodies,https://www.tiktok.com/foodies/video/6923282427871792389,Rasputin - Maxi Version,Boney M.,/track?id=11461430,https://www.tiktok.com/music/Rasputin-Single-Version-242977707800637440,32.5M,0,4.4M,78.3K,45,"Feb 4, 2021",,11,DEC730800009
