Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
11,New,https://www.tiktok.com/miss___kimmy,https://www.tiktok.com/miss___kimmy/video/6927429672225574149,Scream & Shout,"will.i.am, Britney Spears",/track?id=15925164,https://www.tiktok.com/music/Scream-Shout-6790815445604632577,17.4M,0,1.5M,9.3K,11,"Feb 11, 2021",,10,USUM71215597
12,New,https://www.tiktok.com/changed_from_shmeksss,https://www.tiktok.com/changed_from_shmeksss/video/6927661772904189186,It's Tricky,"Run–D.M.C., Jason Mizell, Joseph Ward Simmons, Darryl McDaniels",/track?id=15051716,https://www.tiktok.com/music/It's-Tricky-250835551346647040,9.1M,0,741.9K,1.3K,12,"Feb 11, 2021",,2,USAR18600005
13,-9,https://www.tiktok.com/longwiggies_,https://www.tiktok.com/longwiggies_/video/6927420541385067781,ASS,South County Money Boys,/track?id=32836883,https://www.tiktok.com/music/ASS-6781185243404568577,19.5M,0,2.2M,11.7K,4,"Feb 10, 2021",,63,QZFYX2045497
14,141,https://www.tiktok.com/ilyes_boutique05,https://www.tiktok.com/ilyes_boutique05/video/6927210498580778241,أنا جامي عشقت بالصح في هاذي لصقت,Cheb Zaki,/track?id=32392373,https://www.tiktok.com/music/أنا-جامي-عشقت-بالصح-في-هاذي-لصقت-6907013525495891969,9.1M,0,155.8K,255,14,"Feb 11, 2021",,32,TCAFH2058561
15,New,https://www.tiktok.com/ohsheloveme,https://www.tiktok.com/ohsheloveme/video/6925055901460172038,Throw Dat Ass in a Circle,Lil Ronny Motha F,/track?id=15968129,https://www.tiktok.com/music/Throw-Dat-Ass-in-a-Circle-6756265393137911810,11.2M,0,1.6M,82.4K,15,"Feb 11, 2021",,14,USUYG1115851
16,New,https://www.tiktok.com/spicyycam_,https://www.tiktok.com/spicyycam_/video/6927772901739384069,I'm Legit,"Nicki Minaj, Ciara",/track?id=15193950,https://www.tiktok.com/music/I'm-Legit-6791193907481806850,5.7M,0,1.4M,51.8K,16,"Feb 11, 2021",,27,USCM51200745
17,New,https://www.tiktok.com/bae_nelson,https://www.tiktok.com/bae_nelson/video/6927750694820711685,Smoothie,Sevvans,/track?id=31323269,https://www.tiktok.com/music/Smoothie-6779299611543603201,4.8M,0,582.8K,8.2K,17,"Feb 11, 2021",,34,QZFYW2075080
18,2892,https://www.tiktok.com/fleetingfilms,https://www.tiktok.com/fleetingfilms/video/6924054209931332869,Lovely (Originally Performed by Billie Eilish & Khalid) - Piano Karaoke Version,Sing2Piano,/track?id=19170460,https://www.tiktok.com/music/Lovely-Originally-Performed-by-Billie-Eilish-Khalid-6890910017965262850,4.9M,0,789.3K,21.8K,18,"Feb 11, 2021",,26,AURFF1700396
19,New,https://www.tiktok.com/jordanflomofficial,https://www.tiktok.com/jordanflomofficial/video/6927712030405283077,Perfect,Ed Sheeran,/track?id=12450042,https://www.tiktok.com/music/Perfect-6655492047723563778,5M,0,824.6K,4.6K,19,"Feb 11, 2021",,50,GBAHS1700024
20,-9,https://www.tiktok.com/answerthandsons,https://www.tiktok.com/answerthandsons/video/6927159136371166466,Pretty Lady,Tash Sultana,/track?id=28986918,https://www.tiktok.com/music/Pretty-Lady-Pretty-Lady-6807645182482204674,17.6M,0,1.4M,3K,11,"Feb 10, 2021",,41,AUBM02000274
21,New,https://www.tiktok.com/bugworkout,https://www.tiktok.com/bugworkout/video/6927443250668244226,Deep End,Fousheé,/track?id=30521029,https://www.tiktok.com/music/Deep-End-6854654862202784517,18.9M,0,1.2M,44.1K,21,"Feb 11, 2021",,1,USRC12002568
22,2929,https://www.tiktok.com/itsmoncus,https://www.tiktok.com/itsmoncus/video/6927535901513993474,Tokyo,Leat'eq,/track?id=19210578,https://www.tiktok.com/music/Tokyo-6897433139871042306,8.7M,0,1.7M,13K,22,"Feb 11, 2021",,22,QZB4J1810678
23,-20,https://www.tiktok.com/yx054,https://www.tiktok.com/yx054/video/6926890140514274566,Breakfast,,,https://www.tiktok.com/music/Breakfast-6709398029599770626,30.9M,0,390.1K,1.4K,3,"Feb 10, 2021",,51,
24,New,https://www.tiktok.com/jaydemcfarlane,https://www.tiktok.com/jaydemcfarlane/video/6927770890906225926,Come here,Supahbadd,/track?id=27030672,https://www.tiktok.com/music/Come-here-6757261447488620545,4.2M,0,690.4K,4.4K,24,"Feb 11, 2021",,9,QZJG51907831
25,-15,https://www.tiktok.com/lm.zoinks,https://www.tiktok.com/lm.zoinks/video/6926607592198343941,ASS,South County Money Boys,/track?id=32836883,https://www.tiktok.com/music/ASS-6781185243404568577,37.5M,0,2M,11.1K,1,"Feb 8, 2021",,48,QZFYX2045497
26,New,https://www.tiktok.com/leticiafgomes,https://www.tiktok.com/leticiafgomes/video/6927791819845618950,Gossip Girl Intro,,,https://www.tiktok.com/music/Gossip-Girl-Intro-111704293,4.1M,0,729.3K,30.5K,26,"Feb 11, 2021",,12,
27,New,https://www.tiktok.com/travel.oxygen,https://www.tiktok.com/travel.oxygen/video/6927637007191657729,Bollywood,Offir Malol,/track?id=30048166,https://www.tiktok.com/music/Bollywood-6780996854109702145,5.6M,0,200.4K,9.3K,27,"Feb 11, 2021",,42,FR6V82352886
28,New,https://www.tiktok.com/vada.rada,https://www.tiktok.com/vada.rada/video/6926981684319620358,Dancin (feat. Luvli) - Krono Remix,"Aaron Smith, Krono, Luvli",/track?id=13908615,https://www.tiktok.com/music/Dancin-KRONO-Remix-6671091943436454658,10.6M,0,2.8M,29.1K,28,"Feb 11, 2021",,63,QMLA71400326
29,-7,https://www.tiktok.com/fxxkmin17,https://www.tiktok.com/fxxkmin17/video/6925773613698256133,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",/track?id=16862141,https://www.tiktok.com/music/See-You-Again-feat-Charlie-Puth-222450148143108096,80.8M,0,13M,159.5K,1,"Feb 6, 2021",,106,USAT21703595
30,-28,https://www.tiktok.com/colleen,https://www.tiktok.com/colleen/video/6927406734977944837,How to Save a Life - Live,The Fray,/track?id=15780915,https://www.tiktok.com/music/How-to-Save-a-Life-6834547239021546246,21.9M,0,5.2M,34.4K,2,"Feb 10, 2021",,38,USSM10702890
31,New,https://www.tiktok.com/runbuddy,https://www.tiktok.com/runbuddy/video/6927771154547608838,Sunny Day,Matteo Rossanese,/track?id=45984770,https://www.tiktok.com/music/Sunny-Day-6773851609840486402,4M,0,867.3K,6.4K,31,"Feb 11, 2021",,24,QZHN92130190
32,New,https://www.tiktok.com/emiliomartinez,https://www.tiktok.com/emiliomartinez/video/6927783669797113093,SexyBack,"Justin Timberlake, Timbaland",/track?id=15446741,https://www.tiktok.com/music/SexyBack-feat-Timbaland-6696418458814384129,3.9M,0,983.8K,7.3K,32,"Feb 11, 2021",,3,USJI10600269
33,7881,https://www.tiktok.com/lyon.123go,https://www.tiktok.com/lyon.123go/video/6924933202368826626,All from Me,"Lonely in the Rain, August Bager",/track?id=32549706,https://www.tiktok.com/music/All-from-Me-6898342076635678721,6.1M,0,468.2K,348,33,"Feb 11, 2021",56.71,15,FR9W12033519
34,-6,https://www.tiktok.com/sultanbash007,https://www.tiktok.com/sultanbash007/video/6923735695748041990,Future House,Sergey Wednesday,/track?id=32623123,https://www.tiktok.com/music/FUTURE-HOUSE-6774443338771728385,12.6M,0,694.4K,5.8K,28,"Feb 10, 2021",,2,QZAMM1782664
35,New,https://www.tiktok.com/instasamka,https://www.tiktok.com/instasamka/video/6927646781639511298,Ты мой океан,MONEYKEN,/track?id=32933346,https://www.tiktok.com/music/Ты-мой-океан-6924310530110801921,9.6M,0,914.2K,6.2K,35,"Feb 11, 2021",,41,DGA072119033
36,-23,https://www.tiktok.com/agatalluch,https://www.tiktok.com/agatalluch/video/6927355575542058245,Bad boy,Marwa Loud,/track?id=18723926,https://www.tiktok.com/music/Bad-boy-6903948150042594050,9.4M,0,776.7K,1.1K,13,"Feb 10, 2021",,4,FR7IX1800130
37,-16,https://www.tiktok.com/crazijow,https://www.tiktok.com/crazijow/video/6927317687869705478,Love Is a Bitch,Two Feet,/track?id=11773156,https://www.tiktok.com/music/Love-Is-a-Bitch-6684777694845995009,8.8M,0,2M,121.4K,21,"Feb 10, 2021",,30,DEVF11700118
38,New,https://www.tiktok.com/larasilvan,https://www.tiktok.com/larasilvan/video/6927733069700926726,Palma da Mão no Chão,Gil Bala,/track?id=22612434,https://www.tiktok.com/music/Palma-da-Mão-no-Chão-6876321345135708161,6M,0,1.1M,10.4K,38,"Feb 11, 2021",,34,USCGH1962166
39,New,https://www.tiktok.com/loganwebbofficial,https://www.tiktok.com/loganwebbofficial/video/6927710334492970245,Loud and Heavy,Cody Jinks,/track?id=15277773,https://www.tiktok.com/music/Loud-and-Heavy-6684781314320631810,6.1M,0,562.3K,7K,39,"Feb 11, 2021",,14,USEJE1411266
40,New,https://www.tiktok.com/doctoryoun,https://www.tiktok.com/doctoryoun/video/6927713771142008069,Rasputin - Maxi Version,Boney M.,/track?id=11461430,https://www.tiktok.com/music/Rasputin-Single-Version-242977707800637440,4.6M,0,663.1K,3.4K,40,"Feb 11, 2021",,3,DEC730800009
41,-33,https://www.tiktok.com/joshuamonis,https://www.tiktok.com/joshuamonis/video/6927331039895506182,You Got It,Vedo,/track?id=28672165,https://www.tiktok.com/music/You-Got-It-6796126109965502465,13.3M,0,3M,42.1K,8,"Feb 10, 2021",,17,USUYG1299206
42,New,https://www.tiktok.com/mr__cakes,https://www.tiktok.com/mr__cakes/video/6927651817123794178,"Boom, Boom, Boom, Boom!! - Airplay",Vengaboys,/track?id=13505906,https://www.tiktok.com/music/Boom-Boom-Boom-Boom-6784390510141294593,4.9M,0,494K,1.2K,42,"Feb 11, 2021",,6,NLC529811150
43,3,https://www.tiktok.com/fwtdvadim,https://www.tiktok.com/fwtdvadim/video/6925473676674469122,Elevator,,,https://www.tiktok.com/music/Elevator-6925473637206166274,60.9M,0,3.2M,18.1K,6,"Feb 8, 2021",,51,
44,New,https://www.tiktok.com/rhiannonsdarkarts,https://www.tiktok.com/rhiannonsdarkarts/video/6927759631653571846,Spongebob,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,3.6M,0,563.6K,14K,44,"Feb 11, 2021",,25,QZFYZ2047242
45,-29,https://www.tiktok.com/ibelky,https://www.tiktok.com/ibelky/video/6926918527777524997,L-Gante Rkt,"Papu DJ, L-Gante",/track?id=31604648,https://www.tiktok.com/music/L-Gante-Rkt-6881558112000542721,20.8M,0,3.7M,33.7K,1,"Feb 9, 2021",,32,USLZJ2043719
46,New,https://www.tiktok.com/detox_travami,https://www.tiktok.com/detox_travami/video/6927689476068363521,bad guy - David Essens Remix,Baily Rush,/track?id=29139830,https://www.tiktok.com/music/bad-guy-6743947369844312065,5.1M,0,338.5K,1.1K,46,"Feb 11, 2021",,3,JPD932000105
47,New,https://www.tiktok.com/annabavtruk,https://www.tiktok.com/annabavtruk/video/6927733858892795138,Холодно в городе,,,https://www.tiktok.com/music/Холодно-в-городе-6854700907410507778,3.1M,0,503.5K,769,47,"Feb 11, 2021",,8,
48,12,https://www.tiktok.com/myart1979,https://www.tiktok.com/myart1979/video/6926113206502952197,Sugar Remix,,,https://www.tiktok.com/music/Sugar-Remix-6498139006411213569,26.2M,0,3M,28.8K,9,"Feb 7, 2021",,22,
49,New,https://www.tiktok.com/karli_killa,https://www.tiktok.com/karli_killa/video/6927727377078390021,Two®,Lil Uzi Vert,/track?id=15093943,https://www.tiktok.com/music/Two®-6922248276762790661,3.9M,0,546.6K,7.7K,49,"Feb 11, 2021",,2,USAT21703425
50,25,https://www.tiktok.com/bip.house,https://www.tiktok.com/bip.house/video/6920903131287112962,Pikacu Gangnam Style,,,https://www.tiktok.com/music/Pikacu-Gangnam-Style-6470014717204433677,41.7M,0,2.7M,4.6K,4,"Jan 24, 2021",185.29,35,
51,3713,https://www.tiktok.com/ashnikko,https://www.tiktok.com/ashnikko/video/6918837548139744514,Deal With It (feat. Kelis),"Ashnikko, Kelis",/track?id=31460876,https://www.tiktok.com/music/Deal-With-It-feat-Kelis-6915759851092051969,4M,0,330K,3.3K,8,"Feb 13, 2021",,34,GBAYE2000707
52,New,https://www.tiktok.com/obayda.3,https://www.tiktok.com/obayda.3/video/6927443861434420485,Drip,Klondike Blonde,/track?id=18355449,https://www.tiktok.com/music/Drip-6701993629444999169,9.7M,0,2.9M,46K,52,"Feb 11, 2021",,15,QMDA61831905
53,New,https://www.tiktok.com/phongthuytamkhoa,https://www.tiktok.com/phongthuytamkhoa/video/6927789607111167234,Tết Xa Hoá Gần #1,,,https://www.tiktok.com/music/Tết-Xa-Hoá-Gần-1-6922052481779845121,3.1M,0,139.4K,1.4K,53,"Feb 11, 2021",,2,
54,New,https://www.tiktok.com/thetfamm,https://www.tiktok.com/thetfamm/video/6927786383620820230,Hit It,Yung Skrrt,/track?id=28847010,https://www.tiktok.com/music/Hit-It-6783764496671607558,2.8M,0,234.6K,3.5K,54,"Feb 11, 2021",,2,QZFZ72063845
55,New,https://www.tiktok.com/theogoff_,https://www.tiktok.com/theogoff_/video/6927759697323904262,FEEL THE GROOVE,,,https://www.tiktok.com/music/FEEL-THE-GROOVE-6769046027488987137,3.1M,0,497.2K,1.7K,55,"Feb 11, 2021",,3,
56,-49,https://www.tiktok.com/katerinaboccibridal,https://www.tiktok.com/katerinaboccibridal/video/6927354922102967557,Perfect,Leroy Sanchez,/track?id=14416696,https://www.tiktok.com/music/Perfect-6764035146971613186,13.4M,0,736.2K,3.1K,7,"Feb 10, 2021",,59,TCADB1744693
57,45,https://www.tiktok.com/tiketcom,https://www.tiktok.com/tiketcom/video/6925775689002142978,FIESTA DEL SOL,,,https://www.tiktok.com/music/FIESTA-DEL-SOL-6768691184916236289,14.2M,0,184.6K,1.4K,57,"Feb 11, 2021",,30,
58,-46,https://www.tiktok.com/chboytv,https://www.tiktok.com/chboytv/video/6927455870779526405,Scary,Background Sounds,/track?id=31469691,https://www.tiktok.com/music/Scary-6735931451033782273,8.3M,0,433.2K,3.7K,12,"Feb 10, 2021",,4,DEAR41961194
59,New,https://www.tiktok.com/davidzindustries,https://www.tiktok.com/davidzindustries/video/6927798106264194309,Among Us Trap Remix (Among Us Drip Theme),Leonz,/track?id=31638825,https://www.tiktok.com/music/Among-Us-Trap-Remix-6882528697841092609,2.7M,0,281.1K,5K,59,"Feb 11, 2021",,2,QZMEN2083109
60,New,https://www.tiktok.com/changed_from_changed_from_hawkhatesyou,https://www.tiktok.com/changed_from_changed_from_hawkhatesyou/video/6927788660263767302,Gorilla,Bruno Mars,/track?id=15086819,https://www.tiktok.com/music/Gorilla-6704976890744014849,2.7M,0,470.2K,5.8K,60,"Feb 11, 2021",,6,USAT21206908
61,-42,https://www.tiktok.com/kylenutt117,https://www.tiktok.com/kylenutt117/video/6925124460240440581,Dusk Till Dawn (feat. Sia),"ZAYN, Sia",/track?id=16518075,https://www.tiktok.com/music/Dusk-Till-Dawn-6463282684952709901,64.2M,0,3.7M,8.1K,1,"Feb 4, 2021",-8.57,97,USRC11701783
62,New,https://www.tiktok.com/mattydeaks_,https://www.tiktok.com/mattydeaks_/video/6927628191607639301,Scary,Background Sounds,/track?id=31469691,https://www.tiktok.com/music/Scary-6735931451033782273,4.2M,0,583.3K,7.4K,62,"Feb 11, 2021",,3,DEAR41961194
63,New,https://www.tiktok.com/iamjesserichards,https://www.tiktok.com/iamjesserichards/video/6927710724089302278,SexyBack,"Justin Timberlake, Timbaland",/track?id=15446741,https://www.tiktok.com/music/SexyBack-feat-Timbaland-6696418458814384129,2.6M,0,238.2K,2.8K,63,"Feb 11, 2021",,7,USJI10600269
64,New,https://www.tiktok.com/anokhinalz,https://www.tiktok.com/anokhinalz/video/6927654775492300033,Where's My Juul??,"Full Tac, Lil Mariko",/track?id=28531696,https://www.tiktok.com/music/Where's-My-Juul-6793915022381697026,2.7M,0,533.5K,7.9K,64,"Feb 11, 2021",,1,TCAEQ2070682
65,-39,https://www.tiktok.com/kellymanno,https://www.tiktok.com/kellymanno/video/6927118328821533957,Rasputin - Maxi Version,Boney M.,/track?id=11461430,https://www.tiktok.com/music/Rasputin-Single-Version-242977707800637440,12M,0,1.2M,26.8K,26,"Feb 10, 2021",,8,DEC730800009
66,-65,https://www.tiktok.com/officialburtsbees,https://www.tiktok.com/officialburtsbees/video/6927094384156511494,Find Ur Glow,,,https://www.tiktok.com/music/Find-Ur-Glow-6927080840669169666,71.4M,0,497.8K,4.5K,1,"Feb 10, 2021",,2,
67,New,https://www.tiktok.com/mairaapedroso,https://www.tiktok.com/mairaapedroso/video/6927814052450258182,Uma Cavala Mesmo,"MC Meno K, MC Cria, Dj Matheus Silva",/track?id=32740129,https://www.tiktok.com/music/Uma-Cavala-Mesmo-6918375590038932230,2.5M,0,164.5K,2.6K,67,"Feb 11, 2021",,3,BCFCV2100022
68,New,https://www.tiktok.com/you_jellis,https://www.tiktok.com/you_jellis/video/6928062823977340166,How to Save a Life - Live,The Fray,/track?id=15780915,https://www.tiktok.com/music/How-to-Save-a-Life-6834547239021546246,2.5M,0,99.3K,1.3K,68,"Feb 11, 2021",,5,USSM10702890
69,New,https://www.tiktok.com/katie_haas,https://www.tiktok.com/katie_haas/video/6927791004435107078,Wings,,,https://www.tiktok.com/music/Wings-6777244629596112898,2.5M,0,432K,3K,69,"Feb 11, 2021",,19,
70,New,https://www.tiktok.com/carolinarinconf,https://www.tiktok.com/carolinarinconf/video/6927788442457869574,She Share Story,Shayne Orok,/track?id=29745716,https://www.tiktok.com/music/She-Share-Story-for-Vlog-6722656094272883458,2.5M,0,375.4K,2.2K,70,"Feb 11, 2021",,9,QZHN52089091
71,New,https://www.tiktok.com/zainabbaaly_5009kedua,https://www.tiktok.com/zainabbaaly_5009kedua/video/6927835239465176322,Aduh Mamae Ada Cowo Baju Hitam - DJ Tik Tok Remix,"Mamae, DJ Tik Tok",/track?id=32574988,https://www.tiktok.com/music/Aduh-Mamae-Ada-Cowo-Baju-Hitam-DJ-Tik-Tok-Remix-6916870944958973954,2.5M,0,72.9K,0,71,"Feb 11, 2021",,5,GBKQU2102343
72,New,https://www.tiktok.com/estebanleyte,https://www.tiktok.com/estebanleyte/video/6927716423426968837,XXXTENTACION-无文案 ( Remix),,,https://www.tiktok.com/music/XXXTENTACION-无文案-Remix-6792071032015439886,3.4M,0,907.2K,10.1K,72,"Feb 11, 2021",,4,
73,-58,https://www.tiktok.com/latestsightings,https://www.tiktok.com/latestsightings/video/6927209466517622017,Oh No,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,12.3M,0,1.4M,34.6K,15,"Feb 10, 2021",,17,USUYG1287925
74,New,https://www.tiktok.com/planet_of_celal,https://www.tiktok.com/planet_of_celal/video/6927285237328186625,Burning Up (Fire),BTS,/track?id=13396298,https://www.tiktok.com/music/Burning-Up-Fire-6670416996514925313,7.4M,0,695.1K,2.4K,74,"Feb 11, 2021",,47,KRA381600800
75,-48,https://www.tiktok.com/bjoernkirsch,https://www.tiktok.com/bjoernkirsch/video/6927345957206281477,Steven Universe,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,6.4M,0,299K,836,27,"Feb 10, 2021",,5,QZFZ32084911
76,New,https://www.tiktok.com/willparfitt,https://www.tiktok.com/willparfitt/video/6927783149111921922,It Must Have Been Love,,,https://www.tiktok.com/music/It-Must-Have-Been-Love-6709406024605894658,2.4M,0,323.6K,7.5K,76,"Feb 11, 2021",,2,
77,New,https://www.tiktok.com/abbieherbert,https://www.tiktok.com/abbieherbert/video/6927759934104882437,Like Real People Do,Hozier,/track?id=15792487,https://www.tiktok.com/music/Like-Real-People-Do-96370234,2.9M,0,630.9K,1.8K,77,"Feb 11, 2021",,25,USSM11307292
78,New,https://www.tiktok.com/miantwins,https://www.tiktok.com/miantwins/video/6927769085228944645,Take Your Man,Mahogany Lox,/track?id=26284933,https://www.tiktok.com/music/Take-Your-Man-6748076109859915778,2.9M,0,630.1K,2.7K,78,"Feb 11, 2021",,1,QZHN71992267
79,New,https://www.tiktok.com/nathypeluso,https://www.tiktok.com/nathypeluso/video/6927682101252869382,DELITO,NATHY PELUSO,/track?id=31527916,https://www.tiktok.com/music/DELITO-6872260366550697986,4.6M,0,782.9K,5.2K,79,"Feb 11, 2021",,21,ES5022000506
80,New,https://www.tiktok.com/iamcardib,https://www.tiktok.com/iamcardib/video/6927680644491283717,Up,Cardi B,/track?id=32746863,https://www.tiktok.com/music/Up-6925658271567071233,3.4M,0,549.9K,4.3K,80,"Feb 11, 2021",,14,USAT22100061
81,5761,https://www.tiktok.com/princewrld_____999,https://www.tiktok.com/princewrld_____999/video/6925181215955782917,Grocery Store Kid,,,https://www.tiktok.com/music/Grocery-Store-Kid-6890906710672672769,5.2M,0,791.1K,5.5K,81,"Feb 11, 2021",,5,
82,New,https://www.tiktok.com/sultanbash007,https://www.tiktok.com/sultanbash007/video/6922137650455448838,Happy (Because I'm Happy),Because I'm Happy,/track?id=11597173,https://www.tiktok.com/music/Happy-6758628684514461698,9.3M,0,825.3K,17.8K,82,"Feb 11, 2021",,1,DEHT41303019
83,1722,https://www.tiktok.com/namenimsand,https://www.tiktok.com/namenimsand/video/6911607360075091202,Can We Kiss Forever?,"Kina, Adriana Proenza",/track?id=27539678,https://www.tiktok.com/music/Goodbye-6766700703642700546,105.1M,0,13.5M,171.2K,1,"Dec 31, 2020",908.86,86,USSM11914456
84,3534,https://www.tiktok.com/foodies,https://www.tiktok.com/foodies/video/6927764693541063942,RUMBLE,DUSTY LOCANE,/track?id=32747057,https://www.tiktok.com/music/RUMBLE-6924538330965084161,2.8M,0,460K,5.6K,84,"Feb 11, 2021",,8,USUYG1355733
85,New,https://www.tiktok.com/xabibkaaa,https://www.tiktok.com/xabibkaaa/video/6927704145126231297,Грустинка,Хабиб,/track?id=32872286,https://www.tiktok.com/music/Грустинка-6922838838818408450,2.7M,0,182.3K,673,85,"Feb 11, 2021",,1,RUA1D2101957
86,New,https://www.tiktok.com/igorjansen,https://www.tiktok.com/igorjansen/video/6927709593502256390,Palma da Mão no Chão,Gil Bala,/track?id=22612434,https://www.tiktok.com/music/Palma-da-Mão-no-Chão-6876321345135708161,4.1M,0,501.5K,4.9K,86,"Feb 11, 2021",,25,USCGH1962166
87,-10,https://www.tiktok.com/pestletiktok,https://www.tiktok.com/pestletiktok/video/6918920907746512134,Pussy Poppin,Rico Nasty,/track?id=32169718,https://www.tiktok.com/music/Pussy-Poppin-I-Don't-Really-Talk-Like-This-6900229116717517573,32.4M,0,3.9M,19K,3,"Jan 19, 2021",,70,USAT22007431
88,New,https://www.tiktok.com/addisonre,https://www.tiktok.com/addisonre/video/6927461992898858245,Don't Start Now,Dua Lipa,/track?id=26822879,https://www.tiktok.com/music/Don't-Start-Now-6782222148476947205,9.6M,0,2M,42.8K,88,"Feb 11, 2021",,48,GBAHT1901121
89,New,https://www.tiktok.com/hustlehousela,https://www.tiktok.com/hustlehousela/video/6927468065311509766,Whoopty,CJ,/track?id=31140457,https://www.tiktok.com/music/Whoopty-6855038614426880002,5.7M,0,1.2M,6.2K,89,"Feb 11, 2021",,2,USA2P2031043
90,New,https://www.tiktok.com/briggi_bozzo,https://www.tiktok.com/briggi_bozzo/video/6927784744394558726,LoFi Guitar & Chill,"Lofi Sleep Chill & Study, Lofi Hip-Hop Beats, LO-FI BEATS",/track?id=30490292,https://www.tiktok.com/music/Lofi-hiphop-chill-sleep-study-6817477598801561602,2.3M,0,424.9K,728,90,"Feb 11, 2021",,19,GBENT1681766
91,New,https://www.tiktok.com/changed_from_ponomoneee,https://www.tiktok.com/changed_from_ponomoneee/video/6926952041914912001,I Know You So Well,"Ondi Vil, Diza",/track?id=18941257,https://www.tiktok.com/music/I-Know-You-So-Well-6758265309624272897,2.3M,0,323.9K,1.6K,91,"Feb 11, 2021",,17,QZARB1853985
92,New,https://www.tiktok.com/rickybobbychef,https://www.tiktok.com/rickybobbychef/video/6927807971787328773,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,2.4M,0,241.8K,545,92,"Feb 11, 2021",,2,USUYG1312999
93,New,https://www.tiktok.com/steevenlevrai,https://www.tiktok.com/steevenlevrai/video/6927712675505966342,Adams Family,Circus Band,/track?id=16595300,https://www.tiktok.com/music/Adams-Family-225512643141308416,2.4M,0,390.7K,8.7K,93,"Feb 11, 2021",,16,ARA821100148
