Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
36,-33,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/6945530356594478341,Day 'N' Nite - Radio Edit,"Kid Cudi, Crookers",/track?id=12635346,https://www.tiktok.com/music/DayNNite-nightmare-6834975092238190594,30.1M,0,4.8M,88.5K,3,"Mar 31, 2021",,79,GBCEN0801462
37,-22,https://www.tiktok.com/sebastianmoy,https://www.tiktok.com/sebastianmoy/video/6945519773837004037,Tokyo,Leat'eq,/track?id=19210578,https://www.tiktok.com/music/Tokyo-6897433139871042306,12.4M,0,3.3M,23.5K,15,"Mar 31, 2021",,35,QZB4J1810678
38,New,https://www.tiktok.com/thekiryalife,https://www.tiktok.com/thekiryalife/video/6945891146291776770,oops!,Yung Gravy,/track?id=31524146,https://www.tiktok.com/music/oops-6878254533743478785,5.3M,0,519.3K,7.1K,38,"Apr 1, 2021",,1,USUM72019052
39,New,https://www.tiktok.com/juli_199x,https://www.tiktok.com/juli_199x/video/6945386440457063681,River Flows In You,Yiruma,/track?id=13182772,https://www.tiktok.com/music/River-Flows-in-You-6667054128797059841,15.5M,0,1.2M,23.4K,18,"Apr 2, 2021",,44,HKOA10616988
40,New,https://www.tiktok.com/wonderwomannooneaskedfor,https://www.tiktok.com/wonderwomannooneaskedfor/video/6945973944126164229,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",/track?id=33631904,https://www.tiktok.com/music/Peaches-6941206562859468802,3.9M,0,337.5K,1.8K,40,"Apr 1, 2021",,5,USUM72102636
41,-20,https://www.tiktok.com/matt.embassytattoo,https://www.tiktok.com/matt.embassytattoo/video/6945433390917242118,7 rings,Ariana Grande,/track?id=22290726,https://www.tiktok.com/music/7-rings-5000000001456302331,11.1M,0,769.4K,6.4K,15,"Apr 6, 2021",,71,USUM71900110
42,New,https://www.tiktok.com/madycartwright,https://www.tiktok.com/madycartwright/video/6945864262044650757,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,/track?id=13541613,https://www.tiktok.com/music/More-Than-A-Woman-6755992488349009922,8.2M,0,2.1M,14.5K,42,"Apr 1, 2021",,18,NLF057790033
43,99,https://www.tiktok.com/edwarnyc,https://www.tiktok.com/edwarnyc/video/6942970224828288262,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6782913875441371138,76.6M,0,8.8M,35K,6,"Mar 26, 2021",-5.14,134,AUFXV1900105
44,-26,https://www.tiktok.com/gabifaye,https://www.tiktok.com/gabifaye/video/6945434019257470213,Runaway,AURORA,/track?id=13076462,https://www.tiktok.com/music/Runaway-6604064037363780357,11M,0,1.1M,2.2K,18,"Mar 31, 2021",,44,GBUM71500527
45,New,https://www.tiktok.com/mauricio_soberanis,https://www.tiktok.com/mauricio_soberanis/video/6945975098558008581,Coolant,Farruko,/track?id=20362051,https://www.tiktok.com/music/Coolant-6914748945457597189,3.6M,0,301.9K,634,45,"Apr 1, 2021",,1,USSD11800293
46,New,https://www.tiktok.com/d.dorokhova,https://www.tiktok.com/d.dorokhova/video/6945854286534413573,Bad Liar,Imagine Dragons,/track?id=21907028,https://www.tiktok.com/music/Bad-Liar-5000000001463208499,5.1M,0,342.8K,6.2K,46,"Apr 1, 2021",,40,USUM71816161
47,-6,https://www.tiktok.com/luna_the_pantera,https://www.tiktok.com/luna_the_pantera/video/6943996796519681281,Forgive Me Friend - Acoustic Version,Smith & Thell,/track?id=22859243,https://www.tiktok.com/music/Forgive-Me-Friend-6712126846424582146,67.1M,0,10.4M,94.1K,1,"Mar 27, 2021",,86,SEVJH1902601
48,New,https://www.tiktok.com/agatalluch,https://www.tiktok.com/agatalluch/video/6945900962531872006,Ponle,"Rvssian, Farruko, J Balvin",/track?id=20535780,https://www.tiktok.com/music/Ponle-6931596321790970630,6.5M,0,525.6K,1.4K,48,"Apr 1, 2021",,6,USSD11800307
49,136,https://www.tiktok.com/noithatkimcuong_official,https://www.tiktok.com/noithatkimcuong_official/video/6944745474347863297,August,Intelligency,/track?id=28901198,https://www.tiktok.com/music/August-MBNN-Remix-6831299376619456513,14.4M,0,1.2M,5.9K,49,"Apr 1, 2021",,41,RUA592000667
50,New,https://www.tiktok.com/csolorza,https://www.tiktok.com/csolorza/video/6945970671516192006,Up,Cardi B,/track?id=32746863,https://www.tiktok.com/music/Up-6925658290315593729,3.5M,0,697.8K,2.6K,50,"Apr 1, 2021",,5,USAT22100061
51,-26,https://www.tiktok.com/foodgod,https://www.tiktok.com/foodgod/video/6944331615870995718,La Vie En Rose,Emily Watts,/track?id=29741321,https://www.tiktok.com/music/La-Vie-En-Rose-6781027956148930562,38M,0,3.4M,14.7K,2,"Mar 28, 2021",,83,TCAEP1911755
52,New,https://www.tiktok.com/memes__house_,https://www.tiktok.com/memes__house_/video/6945725895613091078,Love Is Gone,,,https://www.tiktok.com/music/Love-Is-Gone-6870914166429861896,9.8M,0,1.2M,2.6K,52,"Apr 1, 2021",,30,
53,New,https://www.tiktok.com/nomeagolatonta,https://www.tiktok.com/nomeagolatonta/video/6945924016083438853,Tokyo,Leat'eq,/track?id=19210578,https://www.tiktok.com/music/Tokyo-6897433139871042306,4M,0,253.1K,0,53,"Apr 1, 2021",,5,QZB4J1810678
54,New,https://www.tiktok.com/luccasneto,https://www.tiktok.com/luccasneto/video/6945959293191605509,Naruto - Naruto's Theme - Main Theme,Geek Music,/track?id=20520539,https://www.tiktok.com/music/Naruto-Naruto's-Theme-Main-Theme-6891415343818868738,3.7M,0,329.9K,19.5K,54,"Apr 1, 2021",,41,USLZJ1820337
55,New,https://www.tiktok.com/krysmay,https://www.tiktok.com/krysmay/video/6945990231904521478,Calabria 2007 - Instrumental Mix,"Enur, Natasja",/track?id=11849983,https://www.tiktok.com/music/Calabria-2007-Instrumental-Mix-6795129103855912961,3.3M,0,417.7K,2.3K,55,"Apr 1, 2021",,6,DKEW50600103
56,New,https://www.tiktok.com/ilyalibin,https://www.tiktok.com/ilyalibin/video/6945789450442099969,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6914530565300226049,5M,0,444K,201K,56,"Apr 1, 2021",,3,AUFXV1900105
57,94,https://www.tiktok.com/moviemaster666,https://www.tiktok.com/moviemaster666/video/6944103156020186369,Caution,KAYTRANADA,/track?id=32870431,https://www.tiktok.com/music/Caution-6929628989015197698,7.5M,0,1.2M,4.1K,57,"Apr 1, 2021",,20,USRC12100352
58,-48,https://www.tiktok.com/tamara.kimberly,https://www.tiktok.com/tamara.kimberly/video/6945421081477958917,Send Me on My Way,Vibe Street,/track?id=30259822,https://www.tiktok.com/music/Send-Me-on-My-Way-6847581036629460993,18.3M,0,1.5M,21.9K,10,"Mar 31, 2021",,15,TCAEZ2044849
59,New,https://www.tiktok.com/fifiisqueen,https://www.tiktok.com/fifiisqueen/video/6945621001912732933,Ice Me Out,Kash Doll,/track?id=20439298,https://www.tiktok.com/music/Ice-Me-Out-6814223340736203526,15.2M,0,3.2M,257.4K,59,"Apr 1, 2021",,39,USUM71812404
60,New,https://www.tiktok.com/npkll03,https://www.tiktok.com/npkll03/video/6944840326167284997,សំឡេងដើម,,,https://www.tiktok.com/music/សំឡេងដើម-6918978106824854273,3.2M,0,307.1K,902,60,"Apr 1, 2021",,42,
61,-52,https://www.tiktok.com/addisonre,https://www.tiktok.com/addisonre/video/6945556041283243270,Jelly,Big Homie Ty.Ni,/track?id=32250669,https://www.tiktok.com/music/Jelly-6903936699781351425,16.1M,0,2.5M,40.5K,9,"Mar 31, 2021",,51,USWB12004730
62,-26,https://www.tiktok.com/boxlapse,https://www.tiktok.com/boxlapse/video/6944758005485358341,Booty Swing,Parov Stelar,/track?id=10961728,https://www.tiktok.com/music/Booty-Swing-6709413572792813569,14.4M,0,2.4M,5.6K,16,"Mar 30, 2021",,85,ATE611000013
63,1,https://www.tiktok.com/chefschwarz,https://www.tiktok.com/chefschwarz/video/6945580272922447110,Black Hole Sun,Soundgarden,/track?id=15041787,https://www.tiktok.com/music/Black-Hole-Sun-224488252224012288,6.7M,0,903.6K,4.9K,63,"Apr 1, 2021",,30,USAM19400007
64,New,https://www.tiktok.com/quickballs,https://www.tiktok.com/quickballs/video/6945907633962437893,In The Hall Of The Mountain King,Edvard Grieg,/track?id=13029317,https://www.tiktok.com/music/Act-2-In-the-Hall-of-the-Mountain-King-6781097175662200834,4.4M,0,938.1K,2.4K,64,"Apr 1, 2021",,6,GBSBU0601789
65,New,https://www.tiktok.com/valeriaaa.enriquez,https://www.tiktok.com/valeriaaa.enriquez/video/6945992133773921542,Chivirika,"El Villanord, Yailin la Mas Viral",/track?id=33488820,https://www.tiktok.com/music/Chivirika-6940602643253316358,3.1M,0,298.1K,1.5K,65,"Apr 1, 2021",,11,QZDA62157166
66,689,https://www.tiktok.com/kurguevrenler,https://www.tiktok.com/kurguevrenler/video/6945416871235587330,Satisfya,AiSh,/track?id=28600190,https://www.tiktok.com/music/Satisfya-6935851397178984450,5.2M,0,366.1K,2.7K,66,"Apr 1, 2021",,18,UKG8V2000054
67,New,https://www.tiktok.com/yenialvarez,https://www.tiktok.com/yenialvarez/video/6945848747586751749,Asmr,,,https://www.tiktok.com/music/Asmr-5000000001308491789,6.3M,0,1.3M,22.6K,67,"Apr 1, 2021",,16,
68,-8,https://www.tiktok.com/hannaitzel24,https://www.tiktok.com/hannaitzel24/video/6945281857873382662,I Can't Handle Change,Roar,/track?id=16293317,https://www.tiktok.com/music/I-Can't-Handle-Change-6709845754204211973,12.3M,0,3.2M,48.6K,48,"Apr 2, 2021",,8,USHM81020595
69,New,https://www.tiktok.com/isseypovs,https://www.tiktok.com/isseypovs/video/6945892619855727877,Arcade,Duncan Laurence,/track?id=22553580,https://www.tiktok.com/music/Arcade-5000000001455090089,3M,0,915K,10.7K,69,"Apr 1, 2021",,3,NL1TK1900001
70,-57,https://www.tiktok.com/davidstrib,https://www.tiktok.com/davidstrib/video/6945461368065674501,Believer,Imagine Dragons,/track?id=15939926,https://www.tiktok.com/music/Believer-249539203825504256,14.5M,0,1.8M,4.3K,13,"Mar 31, 2021",,20,USUM71700626
71,133,https://www.tiktok.com/brianagreen11,https://www.tiktok.com/brianagreen11/video/6944427255988849925,Gatorade Social Squad,,,https://www.tiktok.com/music/Gatorade-Social-Squad-6932485783433529346,5.5M,0,105.8K,179,71,"Apr 1, 2021",,7,
72,-7,https://www.tiktok.com/watchyourhaircut,https://www.tiktok.com/watchyourhaircut/video/6943253205765623045,See You Again (Piano Arrangement),Alexandre Pachabezian,/track?id=31160380,https://www.tiktok.com/music/See-You-Again-Piano-Arrangement-6786769422406125570,60.7M,0,11.4M,651.4K,1,"Mar 25, 2021",-10.14,187,QZFYZ2030473
73,333,https://www.tiktok.com/tiketcom,https://www.tiktok.com/tiketcom/video/6943912029921070338,Every Day,TruFeelz,/track?id=22886126,https://www.tiktok.com/music/EVERY-DAY-6769567924446300162,11.9M,0,168.6K,392,73,"Apr 1, 2021",,8,USL4R1814524
74,116,https://www.tiktok.com/mrs.lillyy,https://www.tiktok.com/mrs.lillyy/video/6945118948518071557,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6914530565300226049,17.4M,0,373.6K,1.1K,7,"Mar 30, 2021",,10,AUFXV1900105
75,New,https://www.tiktok.com/siscakohl,https://www.tiktok.com/siscakohl/video/6945752223653645569,Classical Music,Classical Music,/track?id=20877140,https://www.tiktok.com/music/Classical-Music-6752513449697216514,11.7M,0,1.5M,61.2K,75,"Apr 1, 2021",,8,TCAAU1178628
76,71,https://www.tiktok.com/youneszarou,https://www.tiktok.com/youneszarou/video/6945016175684242694,Roses - Imanbek Remix,"SAINt JHN, Imanbek",/track?id=28795304,https://www.tiktok.com/music/Roses-Imanbek-Remix-6745161928949106690,16.6M,0,1M,2.8K,18,"Mar 30, 2021",,21,DEE862000025
77,-60,https://www.tiktok.com/multi_ball,https://www.tiktok.com/multi_ball/video/6945113899758931205,Too Young,Natt Webb,/track?id=40253026,https://www.tiktok.com/music/TOO-YOUNG-6774392169894529025,27.2M,0,2.3M,18.5K,3,"Mar 30, 2021",,43,GBMA22190821
78,2,https://www.tiktok.com/ryanfruit01,https://www.tiktok.com/ryanfruit01/video/6936156335469874437,See You Again - (Josh K Remix),Charlie Puth,/track?id=12961071,https://www.tiktok.com/music/See-You-Again-feat-Charlie-Puth-6704983897970575361,40.5M,0,4.7M,17.3K,43,"Apr 2, 2021",217.57,49,GBMJG1504315
79,-74,https://www.tiktok.com/lasgonz,https://www.tiktok.com/lasgonz/video/6945601464270081285,Unlock it (Lock It) - feat. Kim Petras and Jay Park,"Charli XCX, Kim Petras, Jay Park",/track?id=17872422,https://www.tiktok.com/music/Unlock-it-Lock-It-6928827743895292677,17M,0,1.2M,1.1K,5,"Mar 31, 2021",,27,GBAHS1701206
80,New,https://www.tiktok.com/3a.art,https://www.tiktok.com/3a.art/video/6945829027890482434,Go Solo,Tom Rosenthal,/track?id=11692471,https://www.tiktok.com/music/Go-Solo-6896455937695942658,3.6M,0,245K,3.8K,80,"Apr 1, 2021",,14,DEQ321400452
81,New,https://www.tiktok.com/jera.bean,https://www.tiktok.com/jera.bean/video/6945959141298998534,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,/track?id=13541613,https://www.tiktok.com/music/More-Than-A-Woman-6755992488349009922,2.9M,0,534.2K,1.3K,81,"Apr 1, 2021",,2,NLF057790033
82,New,https://www.tiktok.com/iamthmpsn,https://www.tiktok.com/iamthmpsn/video/6946047392395382022,Sticks Up (feat. Future),"Problem Child 5, Future",/track?id=31894888,https://www.tiktok.com/music/Sticks-Up-feat-Future-6887743222777382914,3M,0,115.7K,5.4K,82,"Apr 1, 2021",,39,QZ5FA2050537
83,New,https://www.tiktok.com/chloeandcos,https://www.tiktok.com/chloeandcos/video/6945860752075001093,Good Without,Mimi Webb,/track?id=33735271,https://www.tiktok.com/music/Good-Without-6942499815868385282,3.5M,0,492.3K,4.8K,46,"Apr 6, 2021",,27,USSM12101148
84,New,https://www.tiktok.com/madozilla,https://www.tiktok.com/madozilla/video/6945966893815844101,Can You Feel My Heart,Bring Me The Horizon,/track?id=12491049,https://www.tiktok.com/music/Can-You-Feel-My-Heart-6915348665175526145,2.9M,0,689.8K,42.8K,84,"Apr 1, 2021",,5,GBARL1202415
85,13,https://www.tiktok.com/youneszarou,https://www.tiktok.com/youneszarou/video/6941689481191869702,Go Fuck Yourself,Two Feet,/track?id=11773070,https://www.tiktok.com/music/Go-Fuck-Yourself-6679871884399659781,56.5M,0,3.5M,27.4K,3,"Mar 21, 2021",11.71,67,DEVF11600016
86,New,https://www.tiktok.com/cggggyo,https://www.tiktok.com/cggggyo/video/6945652677909024006,Baby Shark,Pinkfong,/track?id=13405412,https://www.tiktok.com/music/Baby-Shark-261516312592707584,6.2M,0,90.2K,178,86,"Apr 1, 2021",,1,KRE671700001
87,-73,https://www.tiktok.com/andythesk,https://www.tiktok.com/andythesk/video/6945488524175002882,Track Star,Mooski,/track?id=31190326,https://www.tiktok.com/music/Track-Star-6837654631623968769,16M,0,1M,6K,14,"Mar 31, 2021",,2,QZHN62072414
88,New,https://www.tiktok.com/didi_954,https://www.tiktok.com/didi_954/video/6945839878315740418,The Chicken Wing Beat,Ricky Desktop,/track?id=29891961,https://www.tiktok.com/music/The-Chicken-Wing-Beat-6838059590286837761,2.7M,0,116.6K,798,25,"Apr 5, 2021",,5,QZHN72010372
89,New,https://www.tiktok.com/ingratax,https://www.tiktok.com/ingratax/video/6945948111357431046,Let Me Blow Ya Mind,,,https://www.tiktok.com/music/Let-Me-Blow-Ya-Mind-6717762867921160193,3.6M,0,853K,2.6K,89,"Apr 1, 2021",,13,
90,-47,https://www.tiktok.com/yolanda0603,https://www.tiktok.com/yolanda0603/video/6945298744803986689,니가 왜 거기서 나와,,,https://www.tiktok.com/music/니가-왜-거기서-나와-6680066535966378754,12.9M,0,197.4K,560,18,"Apr 28, 2021",,53,
91,-39,https://www.tiktok.com/itskatesteinberg,https://www.tiktok.com/itskatesteinberg/video/6945262639450770694,Send Me on My Way,Vibe Street,/track?id=30259822,https://www.tiktok.com/music/Send-Me-on-My-Way-6847581036629460993,9.8M,0,1.7M,12K,35,"Mar 30, 2021",,5,TCAEZ2044849
92,New,https://www.tiktok.com/phatnail,https://www.tiktok.com/phatnail/video/6945791397215751425,Piano Dog Music,Dog Music,/track?id=18856591,https://www.tiktok.com/music/Piano-Music-6755445858143062018,5.9M,0,557.7K,3.4K,88,"Apr 2, 2021",,17,QZ5FN1842805
