Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
23,-11,https://www.tiktok.com/shimolul,https://www.tiktok.com/shimolul/video/7002612996413394182,Heal,Tom Odell,/track?id=12490976,https://www.tiktok.com/music/Heal-272888424288878592,14.4M,0,3.9M,38.1K,12,"Sep 1, 2021",,10,GBARL1202014
24,New,https://www.tiktok.com/luismariz,https://www.tiktok.com/luismariz/video/7003111362633288965,Eu Boto a Pistola pro Alto,"MC PR, DJ Wai",/track?id=54264718,https://www.tiktok.com/music/Eu-Boto-a-Pistola-pro-Alto-6984975605695515398,4.5M,0,332.1K,1.6K,24,"Sep 2, 2021",,19,BXSW72100241
25,-19,https://www.tiktok.com/daerwe2,https://www.tiktok.com/daerwe2/video/7002629600832408838,Monsters,Katie Sky,/track?id=12409315,https://www.tiktok.com/music/Monsters-RainG-Remix-6693463969329318664,16.8M,0,2.1M,7.5K,6,"Sep 1, 2021",,37,GB8MX1400041
26,New,https://www.tiktok.com/dr.rawdy,https://www.tiktok.com/dr.rawdy/video/7003075615519722757,Don't Be Shy,"Tiësto, KAROL G",/track?id=56780175,https://www.tiktok.com/music/Don't-Be-Shy-6992044838635964417,4.6M,0,90.7K,2.6K,26,"Sep 2, 2021",,3,CYA112000981
27,New,https://www.tiktok.com/bip.house,https://www.tiktok.com/bip.house/video/7002970492755873025,Beggin',Måneskin,/track?id=17856511,https://www.tiktok.com/music/Beggin'-5000000001320781379,7M,0,722.3K,4.3K,27,"Sep 2, 2021",,1,ITB001700846
28,-21,https://www.tiktok.com/marcusolin,https://www.tiktok.com/marcusolin/video/7002740415506042117,ICE (feat. MORGENSHTERN),MORGENSHTERN,/track?id=30524363,https://www.tiktok.com/music/ICE-6854963753759279105,12.6M,0,1M,12.5K,7,"Sep 1, 2021",,5,FRX282026285
29,New,https://www.tiktok.com/judiitharias,https://www.tiktok.com/judiitharias/video/7003072025090739462,Nuvole Bianche,Yuval Salomon,/track?id=29805220,https://www.tiktok.com/music/Nuvole-Bianche-6740262844136163330,6M,0,828.5K,13.2K,29,"Sep 2, 2021",,5,QZHN51970872
30,New,https://www.tiktok.com/whitplusfive,https://www.tiktok.com/whitplusfive/video/7003159031376284933,FMRN,Lilyisthatyou,/track?id=51845691,https://www.tiktok.com/music/FMRN-6978134471941818370,4.1M,0,475.1K,13.9K,30,"Sep 2, 2021",,22,QZK6Q2168700
31,New,https://www.tiktok.com/imabariyuka,https://www.tiktok.com/imabariyuka/video/7002976285118958850,君へ,,,https://www.tiktok.com/music/君へ-6885212281790171138,4M,0,286.5K,1.4K,31,"Sep 2, 2021",,20,
32,New,https://www.tiktok.com/dominic,https://www.tiktok.com/dominic/video/7002776791383297285,Get Into It (Yuh),Doja Cat,/track?id=49661835,https://www.tiktok.com/music/Get-Into-It-Yuh-6976278886782863361,5.4M,0,283.8K,3.1K,32,"Sep 2, 2021",,27,USRC12101535
33,New,https://www.tiktok.com/ronabish,https://www.tiktok.com/ronabish/video/7002772846279773446,Heal,Tom Odell,/track?id=12490976,https://www.tiktok.com/music/Heal-272888424288878592,7.9M,0,1.5M,5.7K,33,"Sep 2, 2021",,8,GBARL1202014
34,14,https://www.tiktok.com/gemelasabello2,https://www.tiktok.com/gemelasabello2/video/7000132858685705478,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,46.4M,0,3.4M,8.4K,5,"Aug 25, 2021",-3.43,73,QZM5U2100095
35,New,https://www.tiktok.com/kikakiim,https://www.tiktok.com/kikakiim/video/7002949968998845698,Hello Bitches,CL,/track?id=13398822,https://www.tiktok.com/music/Hello-Bitches-6993324238824409861,7.4M,0,2M,8.7K,35,"Sep 2, 2021",,46,KRA401500656
36,-21,https://www.tiktok.com/kylact,https://www.tiktok.com/kylact/video/7000401915246890245,Neighbours Argue,Claude Signet,/track?id=68990393,https://www.tiktok.com/music/Neighbours-Argue-6773560669141747713,10.6M,0,823.7K,11.8K,15,"Sep 1, 2021",203.71,14,SE5Q51809529
37,New,https://www.tiktok.com/olivertree,https://www.tiktok.com/olivertree/video/7002772449578192134,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-6967187297502660609,11.4M,0,1.7M,6.8K,37,"Sep 2, 2021",,19,USAT22007153
38,New,https://www.tiktok.com/chervonenko__,https://www.tiktok.com/chervonenko__/video/7002938856953629958,Ракушка,Демьян Заико,/track?id=44961344,https://www.tiktok.com/music/Ракушка-6936286729910126594,6.5M,0,795.2K,3.8K,38,"Sep 2, 2021",,25,QM4TX2157971
39,New,https://www.tiktok.com/moviemarathon_xx_2022,https://www.tiktok.com/moviemarathon_xx_2022/video/7002646411816832258,Gangsta,Kehlani,/track?id=15091958,https://www.tiktok.com/music/Gangsta-Harley-Quinn-Joker-Flashback-Version-6711184125623027714,5.1M,0,1.4M,5.6K,39,"Sep 2, 2021",,19,USAT21602008
40,7,https://www.tiktok.com/totouchanemu,https://www.tiktok.com/totouchanemu/video/6990181852803894533,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,264.6M,0,40M,281K,2,"Aug 5, 2021",-1.71,139,USSM12103949
41,New,https://www.tiktok.com/justmaiko,https://www.tiktok.com/justmaiko/video/7003018188384455941,Hot Shower,"Chance the Rapper, MadeinTYO, DaBaby",/track?id=24697458,https://www.tiktok.com/music/Hot-Shower-6722766824414481157,5M,0,174.5K,708,41,"Sep 2, 2021",,10,GBMA21863195
42,New,https://www.tiktok.com/seanhasjokes,https://www.tiktok.com/seanhasjokes/video/7003129545545092357,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,3.5M,0,394.2K,5.2K,42,"Sep 2, 2021",,4,QZM5U2100095
43,-2,https://www.tiktok.com/kageihina,https://www.tiktok.com/kageihina/video/6999192069671554305,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,117.4M,0,8.2M,68.7K,1,"Aug 23, 2021",-5.86,84,USA820500103
44,New,https://www.tiktok.com/sonrixs_,https://www.tiktok.com/sonrixs_/video/7003078566367874309,Quien Piensa En Ti,El Trono de Mexico,/track?id=15061469,https://www.tiktok.com/music/Quien-Piensa-en-Ti-Remastered-6759455904610912257,4.3M,0,510.5K,1.5K,44,"Sep 2, 2021",,6,USASN1101312
45,New,https://www.tiktok.com/magicnonik,https://www.tiktok.com/magicnonik/video/7002918154619997466,All I Want for Christmas Is Baby Shark,,,https://www.tiktok.com/music/All-I-Want-for-Christmas-Is-Baby-Shark-6824346245478221826,6.6M,0,581.7K,4.9K,45,"Sep 2, 2021",,6,
46,-37,https://www.tiktok.com/emmaavishort,https://www.tiktok.com/emmaavishort/video/7002727296217992454,Get Into It (Yuh),Doja Cat,/track?id=49661835,https://www.tiktok.com/music/Get-Into-It-Yuh-6976278886782863361,11.1M,0,2.9M,21.8K,9,"Sep 1, 2021",,15,USRC12101535
47,208,https://www.tiktok.com/micro_mundo000,https://www.tiktok.com/micro_mundo000/video/7002053406508535046,Butter,BTS,/track?id=43532726,https://www.tiktok.com/music/Butter-6964218604925519873,7.3M,0,1.1M,35.4K,31,"Sep 3, 2021",,55,QM6MZ2156864
48,New,https://www.tiktok.com/meredithduxbury,https://www.tiktok.com/meredithduxbury/video/7003006746839108869,i hope ur miserable until ur dead,Nessa Barrett,/track?id=56056173,https://www.tiktok.com/music/i-hope-ur-miserable-until-ur-dead-6983802768075000582,5.9M,0,1.1M,6.5K,48,"Sep 2, 2021",,19,USWB12102325
49,New,https://www.tiktok.com/alican_official.tm,https://www.tiktok.com/alican_official.tm/video/7002676564961791233,Gun Double,Armağan Oruç,/track?id=33787681,https://www.tiktok.com/music/Gun-Double-6938921888718522370,5.8M,0,528.7K,717,49,"Sep 2, 2021",,28,QZDA72183701
50,-11,https://www.tiktok.com/bjoernkirsch,https://www.tiktok.com/bjoernkirsch/video/7002316202764684550,Fighting Man,DJ Pone,/track?id=12236861,https://www.tiktok.com/music/Fighting-Man-6749397835638130689,13.3M,0,162.9K,472,6,"Aug 31, 2021",,29,FR86U0200013
51,New,https://www.tiktok.com/onlyjayus,https://www.tiktok.com/onlyjayus/video/7003072440737877254,Believe Me,Navos,/track?id=32766130,https://www.tiktok.com/music/Believe-Me-6925124562560485378,4.2M,0,411K,9.1K,51,"Sep 2, 2021",,3,GBUM72100423
52,-27,https://www.tiktok.com/meredithduxbury,https://www.tiktok.com/meredithduxbury/video/7001545120294227205,Get Into It (Yuh),Doja Cat,/track?id=49661835,https://www.tiktok.com/music/Get-Into-It-Yuh-6976278886782863361,43.5M,0,4.8M,65.6K,1,"Aug 29, 2021",,97,USRC12101535
53,New,https://www.tiktok.com/moments.respect.boos,https://www.tiktok.com/moments.respect.boos/video/6979889797695393030,Believer,Imagine Dragons,/track?id=15939926,https://www.tiktok.com/music/Believer-6449182744797940494,80.6M,0,2.9M,3K,53,"Sep 2, 2021",,25,USUM71700626
54,New,https://www.tiktok.com/tatto_artist2,https://www.tiktok.com/tatto_artist2/video/7002952050669653274,What the Fuck,Jason D,/track?id=24861025,https://www.tiktok.com/music/What-the-Fuck-6730352241779148801,2.9M,0,161.7K,234,54,"Sep 2, 2021",,9,GBKPL1934268
55,-50,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/7002657515573906693,INFERNO,"Sub Urban, Bella Poarch",/track?id=56778784,https://www.tiktok.com/music/INFERNO-6998006253091834651,16.1M,0,2.8M,35.7K,5,"Sep 1, 2021",,56,USWB12101521
56,-38,https://www.tiktok.com/pimpleswoow,https://www.tiktok.com/pimpleswoow/video/7002454208788106501,Sun Goes Down,Andreas Roehrig,/track?id=33578092,https://www.tiktok.com/music/SUN-GOES-DOWN-6768739971521054721,11.8M,0,383.1K,9.8K,18,"Sep 1, 2021",,32,DEUF81806667
57,-3,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/6995205507191459078,INFERNO,"Sub Urban, Bella Poarch",/track?id=56778784,https://www.tiktok.com/music/INFERNO-6990565655460218881,71.2M,0,7.4M,112.8K,4,"Aug 26, 2021",-7.57,56,USWB12101521
58,New,https://www.tiktok.com/simplytex,https://www.tiktok.com/simplytex/video/7003126820006595845,Good Old Days (feat. Kesha),"Macklemore, Kesha",/track?id=16602033,https://www.tiktok.com/music/Good-Old-Days-6471035801341233934,2.8M,0,450.2K,6.7K,58,"Sep 2, 2021",,7,QZ8TY1700016
59,New,https://www.tiktok.com/thefarmerjon,https://www.tiktok.com/thefarmerjon/video/7003087939026701574,Lights Are On,Tom Rosenthal,/track?id=20536409,https://www.tiktok.com/music/Lights-Are-On-6822024714446178305,4M,0,13.5K,75,59,"Sep 2, 2021",,5,GBVHN1800009
60,55,https://www.tiktok.com/kikakiim,https://www.tiktok.com/kikakiim/video/7001873645832342785,Hello Bitches,CL,/track?id=13398822,https://www.tiktok.com/music/Hello-Bitches-6993324238824409861,27.9M,0,7.1M,39.3K,56,"Sep 10, 2021",,81,KRA401500656
61,204,https://www.tiktok.com/iben_ma,https://www.tiktok.com/iben_ma/video/7002567903929175323,Face Dance,,,https://www.tiktok.com/music/Face-Dance-6552302547447581442,4.2M,0,256.9K,709,61,"Sep 2, 2021",,4,
62,183,https://www.tiktok.com/theearboss,https://www.tiktok.com/theearboss/video/6990395010894105862,Quirky,Oleg Kirilkov,/track?id=32104518,https://www.tiktok.com/music/Quirky-6770511259797293058,123M,0,8.5M,145K,2,"Jul 30, 2021",14.14,106,QZK6P1943787
63,-34,https://www.tiktok.com/noodybums,https://www.tiktok.com/noodybums/video/7002771715658976517,Game of Thrones - Theme,"London Music Works, Rick Clark",/track?id=12457549,https://www.tiktok.com/music/Main-Title-From-Game-Of-Thrones-6717276317701654530,6.8M,0,1.6M,12.8K,29,"Sep 1, 2021",,11,GBAJC1100366
64,-41,https://www.tiktok.com/selenagomez,https://www.tiktok.com/selenagomez/video/7002440218091539718,I like you have a cupcakke,,,https://www.tiktok.com/music/I-like-you-have-a-cupcakke-6989373171879447301,25.7M,0,4.5M,22.5K,23,"Sep 1, 2021",,15,
65,New,https://www.tiktok.com/daveardito,https://www.tiktok.com/daveardito/video/7003056836316351749,Fight Dirty,Salvatore Ganacci,/track?id=56080266,https://www.tiktok.com/music/Fight-Dirty-6984834456137795585,3.3M,0,515K,6.4K,65,"Sep 2, 2021",,12,GBKPL2158441
66,New,https://www.tiktok.com/russiakuban,https://www.tiktok.com/russiakuban/video/7002881119658069250,Чему учат в школе,"Большой детский хор Центрального телевидения и Всесоюзного радио, Инструментальный ансамбль «Мелодия», Eduard Khil",/track?id=16927896,https://www.tiktok.com/music/Чему-учат-в-школе-6828887207755925505,5.1M,0,453.9K,17.8K,66,"Sep 2, 2021",,10,UK2Y21310821
67,-2,https://www.tiktok.com/tiesto,https://www.tiktok.com/tiesto/video/6995641202884316421,Don't Be Shy,"Tiësto, KAROL G",/track?id=56780175,https://www.tiktok.com/music/Don't-Be-Shy-6992044838635964417,26.7M,0,957.6K,7.9K,19,"Sep 6, 2021",219.00,50,CYA112000981
68,New,https://www.tiktok.com/theresavandamstylist,https://www.tiktok.com/theresavandamstylist/video/7002980763025165574,"""Days full of energy""(795887)",,,https://www.tiktok.com/music/Days-full-of-energy-795887-6850123339025876993,7.2M,0,1.9M,11.6K,68,"Sep 2, 2021",,2,
69,New,https://www.tiktok.com/i.t.m.p,https://www.tiktok.com/i.t.m.p/video/7003077177960860933,Venom - Music From The Motion Picture,Eminem,/track?id=20492274,https://www.tiktok.com/music/Venom-Music-From-The-Motion-Picture-6917526009721931778,2.8M,0,398.4K,642,69,"Sep 2, 2021",,6,USUM71813345
70,-52,https://www.tiktok.com/forrestgalante,https://www.tiktok.com/forrestgalante/video/7002008204221762821,Bad Boys (Theme From COPS),Inner Circle,/track?id=14774145,https://www.tiktok.com/music/Bad-Boys-Theme-From-Cops-6819561132705974273,12.9M,0,860.4K,8.7K,18,"Aug 30, 2021",,34,USA2P1004784
71,61,https://www.tiktok.com/jbalvin,https://www.tiktok.com/jbalvin/video/6997797347178581254,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,67.7M,0,7.2M,31K,5,"Aug 19, 2021",-5.71,87,QZM5U2100095
72,-51,https://www.tiktok.com/fabiola.baglieri,https://www.tiktok.com/fabiola.baglieri/video/7002349596827585797,On The Floor,"Jennifer Lopez, Pitbull",/track?id=15919502,https://www.tiktok.com/music/On-The-Floor-6917324503026501634,17.9M,0,3.8M,22.5K,2,"Aug 31, 2021",,26,USUM71100721
73,New,https://www.tiktok.com/momentsgang,https://www.tiktok.com/momentsgang/video/7003116487107988742,Dancin - Krono Remix,Aaron Smith,/track?id=11056567,https://www.tiktok.com/music/Dancin-Krono-Remix-251761564184195072,2.5M,0,185.8K,898,73,"Sep 2, 2021",,58,BEUM71300397
74,New,https://www.tiktok.com/lafamilia_lopez,https://www.tiktok.com/lafamilia_lopez/video/7003088182875147525,The Rain,Joe Hisaishi,/track?id=28570141,https://www.tiktok.com/music/The-Rain-6929098626384562177,2.9M,0,221.7K,2.3K,74,"Sep 2, 2021",,10,JPPO09900740
75,New,https://www.tiktok.com/grupoespaciosverdes2013,https://www.tiktok.com/grupoespaciosverdes2013/video/7003066599120981253,SuL Più BeLLo,"Alfa, Yanomi",/track?id=30202544,https://www.tiktok.com/music/SuL-Più-BeLLo-6846818784259427078,2.8M,0,59K,121,75,"Sep 2, 2021",,34,ITIWE2000196
76,18,https://www.tiktok.com/jhin_juli_12,https://www.tiktok.com/jhin_juli_12/video/6999820528978496773,Can We Kiss Forever?,"Kina, Adriana Proenza",/track?id=20497349,https://www.tiktok.com/music/Can-We-Kiss-Forever-6733128484777921281,23.9M,0,775.9K,1.5K,16,"Aug 31, 2021",0.86,16,QMPKX1823521
77,New,https://www.tiktok.com/vincentmarson,https://www.tiktok.com/vincentmarson/video/7002810239024106757,Better When I'm Dancin',Meghan Trainor,/track?id=15796553,https://www.tiktok.com/music/Better-When-I'm-Dancin'-222502045390417920,3.6M,0,626.6K,11.7K,77,"Sep 2, 2021",,6,USSM11506387
78,5100,https://www.tiktok.com/fccardiffcity,https://www.tiktok.com/fccardiffcity/video/7000223541064944902,Outro,Bizzy Banks,/track?id=31298339,https://www.tiktok.com/music/Outro-6867614141222225922,3.4M,0,41.9K,115,78,"Sep 2, 2021",,9,USAT22005755
79,-59,https://www.tiktok.com/marysk8s,https://www.tiktok.com/marysk8s/video/7001998181407919365,Mama Said,Lukas Graham,/track?id=16029409,https://www.tiktok.com/music/Mama-Said-222447171198074880,22.2M,0,5.5M,32K,20,"Sep 1, 2021",,32,USWB11600081
80,-38,https://www.tiktok.com/conradovillagra,https://www.tiktok.com/conradovillagra/video/6998988110340099334,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,54.5M,0,4M,14K,4,"Aug 22, 2021",-7.71,85,QZM5U2100095
81,179,https://www.tiktok.com/thefitolddude,https://www.tiktok.com/thefitolddude/video/6999480984357932293,Rock 'N Roll Train,The Rock Masters,/track?id=12908320,https://www.tiktok.com/music/Crazy-Train-6711949286763923457,19.7M,0,1.1M,12.7K,65,"Aug 23, 2021",0.29,16,GBKTX1006734
82,New,https://www.tiktok.com/caleb.finn,https://www.tiktok.com/caleb.finn/video/7002389321869249794,I Just Called To Say I Love You,Stevie Wonder,/track?id=15942484,https://www.tiktok.com/music/I-Just-Called-To-Say-I-Love-You-6927372224391301122,3.9M,0,766.4K,5.8K,82,"Sep 2, 2021",,5,USUMG9900476
83,New,https://www.tiktok.com/itstaylerholder,https://www.tiktok.com/itstaylerholder/video/7003049179807255814,Cognac Queen,Megan Thee Stallion,/track?id=20153262,https://www.tiktok.com/music/Cognac-Queen-6966808242676599558,4M,0,903K,2.5K,83,"Sep 2, 2021",,7,USXQS1821739
84,New,https://www.tiktok.com/msshiandmrhe,https://www.tiktok.com/msshiandmrhe/video/7003085280697797894,삐삐,,,https://www.tiktok.com/music/삐삐-6874979513239865345,2.8M,0,567.2K,1.4K,84,"Sep 2, 2021",,3,
85,New,https://www.tiktok.com/kendrickcurry_,https://www.tiktok.com/kendrickcurry_/video/7003119740982119685,She Knows,,,https://www.tiktok.com/music/She-Knows-6921490873293211649,2.4M,0,662K,3.9K,85,"Sep 2, 2021",,4,
86,New,https://www.tiktok.com/itspierreboo,https://www.tiktok.com/itspierreboo/video/7003058887616138501,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,2.9M,0,547K,5.2K,86,"Sep 2, 2021",,17,USSM12103949
87,8665,https://www.tiktok.com/tiff.jeffcoat,https://www.tiktok.com/tiff.jeffcoat/video/7002335954597973253,Mama Said,Lukas Graham,/track?id=16029409,https://www.tiktok.com/music/Mama-Said-222447171198074880,4M,0,570.2K,2.2K,87,"Sep 2, 2021",,4,USWB11600081
88,New,https://www.tiktok.com/pride__evy,https://www.tiktok.com/pride__evy/video/7000731389599534342,La Mamá de la Mamá,"El Alfa, Chael Produciendo, CJ, El Cherry Scom",/track?id=34109717,https://www.tiktok.com/music/La-Mamá-de-la-Mamá-feat-El-Cherry-Scom-6948856378664536837,29.5M,0,2.7M,14.4K,88,"Sep 2, 2021",,40,USCGJ2190595
89,New,https://www.tiktok.com/ba.lomba,https://www.tiktok.com/ba.lomba/video/7002900026825428251,The Lazy Song,Bruno Mars,/track?id=15084978,https://www.tiktok.com/music/The-Lazy-Song-1718,6.4M,0,522.2K,2.3K,89,"Sep 2, 2021",,14,USAT21001886
90,-32,https://www.tiktok.com/my_aussie_gal,https://www.tiktok.com/my_aussie_gal/video/6986336677748935942,everything sucks,vaultboy,/track?id=43422032,https://www.tiktok.com/music/everything-sucks-6963332124011137025,125.4M,0,22.3M,392.4K,1,"Jul 21, 2021",1359.00,83,QZLBC2100155
91,-15,https://www.tiktok.com/bilel.olf.officle,https://www.tiktok.com/bilel.olf.officle/video/7002473997296307462,Chahdou aliha,Cheb Adjel,/track?id=30596246,https://www.tiktok.com/music/Chahdou-aliha-6709422743177168897,9.2M,0,269.1K,321,76,"Sep 1, 2021",,2,FR6V81764262
92,New,https://www.tiktok.com/abbieherbert,https://www.tiktok.com/abbieherbert/video/7002281928493649158,Mama Said,Lukas Graham,/track?id=16029409,https://www.tiktok.com/music/Mama-Said-222447171198074880,16.7M,0,2.2M,6.6K,92,"Sep 2, 2021",,22,USWB11600081
93,New,https://www.tiktok.com/abbieherbert,https://www.tiktok.com/abbieherbert/video/7003074621792619782,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,3.2M,0,587.9K,1.6K,93,"Sep 2, 2021",,2,USUAN1400011
