Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
1,2,L$d,S4433,Luclover,/track?id=80001990,https://www.tiktok.com/music/Ld-7085791307943954433,independent,"Apr 11, 2022",3,665K,9.3M,1,"Jul 23, 2022",39,0.29,QZHN42243265
2,New,SHEKAM,,,,https://www.tiktok.com/music/null,,"Aug 30, 2022",76,622K,626K,2,"Sep 10, 2022",2,,QZNWU2225191
3,New,Only LVE,,,,https://www.tiktok.com/music/null,,"Sep 4, 2022",77,610K,610K,3,"Sep 10, 2022",2,,QZNWV2203487
4,141,Bound 2,S4273,Kanye West,/track?id=15927278,https://www.tiktok.com/music/Bound-2-6928634453870774273,Rock The World/IDJ/Kanye/LP6,"Sep 2, 2019",50,513K,944K,4,"Sep 10, 2022",15,,USUM71307523
5,0,hit you with the blick,S3906,K.comedy,/track?id=89754526,https://www.tiktok.com/music/hit-you-with-the-blick-7137342465408763906,The System,"Aug 21, 2022",28,386K,1.5M,3,"Aug 27, 2022",13,0.00,US3DF2297352
6,-4,Super Freaky Girl,S4635,Nicki Minaj,/track?id=88308091,https://www.tiktok.com/music/Super-Freaky-Girl-7119683959641934635,Republic Records,"Aug 4, 2022",29,372K,1.4M,1,"Sep 17, 2022",16,-0.57,USUM72215262
7,24,414bigfrank (Backpack),S1265,414bigfrank,/track?id=81696290,https://www.tiktok.com/music/E-Way-7212631292133771265,1693942 Records DK,"Apr 22, 2022",89,369K,534K,7,"Sep 10, 2022",10,3.43,QZHN62247387
8,3,Fallen down - Slowed,S4977,Mikael Resende,/track?id=81778525,https://www.tiktok.com/music/Undertale-7095557949220734977,Incorrect,"Jun 28, 2022",61,340K,780K,8,"Sep 10, 2022",10,0.43,QZHZ52280570
9,New,Backpack (Dora The Explorer),S7697,Treydahardway,/track?id=92365859,https://www.tiktok.com/music/Backpack-Dora-The-Explorer-7106326390860957697,TreysMoney,"Jun 6, 2022",113,332K,335K,9,"Sep 10, 2022",4,,QZK6P2293729
10,New,Bacc Pacc,,Mar Osama,/track?id=92365866,https://www.tiktok.com/music/null,3559573 Records DK,"Aug 21, 2022",116,321K,321K,10,"Sep 10, 2022",1,,QZNWS2228399
11,-7,Luxurious,,Gwen Stefani,/track?id=27479819,https://www.tiktok.com/music/null,Interscope,"Nov 14, 2019",39,321K,1.1M,4,"Sep 3, 2022",8,-1.00,USUM71923371
12,-3,Whip My Hair,S2604,WILLOW,/track?id=15785852,https://www.tiktok.com/music/Whip-My-Hair-2604,"Roc Nation, LLC","Sep 4, 2019",69,318K,681K,9,"Sep 3, 2022",7,-0.43,USSM11003892
13,8,Awkward,S0786,SZA,/track?id=83610381,https://www.tiktok.com/music/Awkward-7106619917994870786,Top Dawg Entertainment/RCA Records,"Jun 6, 2022",85,298K,568K,13,"Sep 10, 2022",17,1.14,USRC12202150
14,-8,SMILE,,,,https://www.tiktok.com/music/null,,"Aug 24, 2022",68,295K,703K,6,"Sep 3, 2022",3,-1.14,QZNWS2285684
15,7,It's Corn,S0017,"Tariq, The Gregory Brothers, Recess Therapy",/track?id=90302736,https://www.tiktok.com/music/Its-Corn-7136961075471190017,Gregory Residence,"Aug 27, 2022",97,270K,492K,15,"Sep 10, 2022",13,1.00,US92U1907018
16,-9,Wishes,,,,https://www.tiktok.com/music/null,,"Aug 18, 2022",26,258K,1.6M,2,"Aug 27, 2022",5,-1.29,QZNWR2283062
17,New,soundhouse13,,,,https://www.tiktok.com/music/null,,"Aug 31, 2022",123,258K,258K,17,"Sep 10, 2022",5,,QZNWU2240575
18,-5,Bad Habit,S0450,Steve Lacy,/track?id=84088250,https://www.tiktok.com/music/Bad-Habit-7152997794909800450,L-M Records/RCA Records,"Jun 26, 2022",8,257K,3.8M,2,"Aug 6, 2022",31,-0.71,USRC12201440
19,-9,STFU,S3505,Digga D,/track?id=84277351,https://www.tiktok.com/music/STFU-7116886860109973505,CGM Records Exclusively Licensed to EGA,"Jul 3, 2022",63,256K,752K,10,"Sep 3, 2022",7,-1.29,GB2DY2200813
20,0,BILLIE EILISH.,S3345,Armani White,/track?id=82976157,https://www.tiktok.com/music/Billie-Eilish-7096439256658233345,"Legendbound, LLC / Def Jam Recordings","May 10, 2022",43,251K,1.1M,8,"Oct 22, 2022",37,0.00,SGB502248062
21,New,Mask Off By Future Viral Sound,,,,https://www.tiktok.com/music/null,,"Aug 31, 2022",129,247K,247K,21,"Sep 10, 2022",3,,QZS8H2104364
22,New,Beat Oi Oi tao Bunitinho ele ne gente,,"DJ Trend Viral, Pointhits",/track?id=92077618,https://www.tiktok.com/music/null,Pointhits Rec08,"Aug 29, 2022",130,247K,247K,22,"Sep 10, 2022",3,,ESA012250753
23,3,Munch (Feelin’ U),S2465,Ice Spice,/track?id=88059436,https://www.tiktok.com/music/Munch-Feelin’-U-7125974768121022465,Worldstar,"Jul 28, 2022",99,236K,445K,23,"Sep 10, 2022",12,0.43,CA5KR2269973
24,-12,No Hands (feat. Roscoe Dash & Wale),S5446,"Waka Flocka Flame, Roscoe Dash, Wale",/track?id=16025031,https://www.tiktok.com/music/No-Hands-feat-Roscoe-Dash-Wale-6696236204234525446,Asylum/Warner Bros.,"Aug 19, 2019",5,219K,6M,12,"Sep 3, 2022",21,-1.71,USWB11002103
25,-11,eyes - vip mix,,skaiwater,/track?id=87245083,https://www.tiktok.com/music/null,Cinematic Music Group,"Jul 24, 2022",15,213K,2.7M,4,"Aug 6, 2022",16,-1.57,QMKSC2200082
26,-18,Back End,S0641,Finesse2tymes,/track?id=85486448,https://www.tiktok.com/music/Back-End-7138880942463600641,RAL/SoSouth,"Jul 20, 2022",80,201K,608K,8,"Sep 3, 2022",6,-2.57,USXQS2230378
27,-11,No Hands (feat. Roscoe Dash and Wale),,"Waka Flocka Flame, Wale",/track?id=16025032,https://www.tiktok.com/music/null,Universal Music TV Campaign Division,"Aug 19, 2019",7,197K,4M,16,"Sep 3, 2022",11,-1.57,USWB11002104
28,New,Mask Off,S3282,Future,/track?id=15799271,https://www.tiktok.com/music/Mask-Off-6717101083807713282,Epic,"Aug 17, 2019",92,189K,507K,28,"Sep 10, 2022",3,,USSM11701444
29,-12,Has To Be,S8593,CapzLock,/track?id=68637235,https://www.tiktok.com/music/Has-To-Be-7041426270009198593,Cruel Society,"Dec 13, 2021",19,182K,2.2M,3,"Aug 20, 2022",19,-1.71,QZRP52193505
30,-11,MURDAMAN! (feat. Chief Keef),,"YungManny, Chief Keef",/track?id=87939613,https://www.tiktok.com/music/null,Not specified,"Aug 4, 2022",79,179K,608K,19,"Sep 3, 2022",6,-1.57,USRC12202556
31,-3,Left Cheek (Doo Doo Blick),S2862,Lay Bankz,/track?id=89920312,https://www.tiktok.com/music/Left-Cheek-Doo-Doo-Blick-7130766958479362862,Artist Partner Group,"Aug 23, 2022",101,174K,419K,28,"Sep 3, 2022",12,-0.43,QZVFR2200133
32,-9,Novacane - Explicit Version,S8085,Frank Ocean,/track?id=15920309,https://www.tiktok.com/music/Novacane-142968085,Universal Music Australia Pty. Ltd.,"Sep 2, 2019",86,174K,566K,23,"Sep 3, 2022",9,-1.29,USUM71107257
33,-8,Beat Automotivo Tan Tan Tan Viral,S4978,WZ Beat,/track?id=83331455,https://www.tiktok.com/music/Beat-AutomotivoTan-Tan-Tan-7155425673559934978,WZ Beat,"May 25, 2022",11,169K,3.2M,2,"Jul 16, 2022",40,-1.14,BXWEH2200054
34,27,Healing Solfeggio Frequency 528Hz(817269),,,,https://www.tiktok.com/music/null,,"Jun 17, 2020",105,165K,384K,34,"Sep 10, 2022",26,3.86,
35,New,avantgarde climate,,,,https://www.tiktok.com/music/null,,"Aug 30, 2022",156,165K,165K,35,"Sep 10, 2022",2,,QZNWU2206424
36,New,soundhouse12,,,,https://www.tiktok.com/music/null,,"Aug 31, 2022",159,153K,153K,36,"Sep 10, 2022",6,,QZNWU2240574
37,6,F.N.F. (Let's Go),S0619,"Hitkidd, GloRilla",/track?id=81041293,https://www.tiktok.com/music/FNF-Let's-Go-7089140456671480619,Blac Noize!,"May 2, 2022",18,151K,2.4M,1,"Sep 24, 2022",35,0.86,QZRD92201643
38,New,sweetener,S1670,Ariana Grande,/track?id=20400192,https://www.tiktok.com/music/sweetener-6590638176073681670,Republic Records,"Sep 2, 2019",149,149K,178K,38,"Sep 10, 2022",5,,USUM71808576
39,43,Cool Kids (our sped up version),,,,https://www.tiktok.com/music/null,,"Aug 25, 2022",134,141K,225K,23,"Oct 1, 2022",32,6.14,SGB502250421
40,7,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",4,133K,6.6M,3,"May 14, 2022",63,1.00,QM24S2107064
41,-8,Twerk Cha,S4418,Kstylis,/track?id=21701954,https://www.tiktok.com/music/Twerk-Cha-6755977029939644418,SFO / EMPIRE,"Nov 5, 2019",103,132K,393K,33,"Sep 3, 2022",7,-1.14,USUYG1123203
42,-7,Forever,S9090,Rod Wave,/track?id=88315992,https://www.tiktok.com/music/Forever-7130002226193369090,Alamo,"Aug 8, 2022",102,132K,417K,35,"Sep 3, 2022",8,-1.00,USQX92203750
43,-5,Mary On A Cross,S4418,Ghost,/track?id=25173657,https://www.tiktok.com/music/Mary-On-A-Cross-7135389479619004418,Loma Vista Recordings,"Sep 7, 2019",75,127K,630K,38,"Sep 3, 2022",11,-0.71,USC4R1902750
44,-17,Superstar,,Usher,/track?id=15049717,https://www.tiktok.com/music/null,LaFace Records,"Aug 16, 2019",106,126K,382K,27,"Sep 3, 2022",6,-2.43,USAR10400976
45,-15,Plottin on Em (feat. Mikey Jay),,"Jo T, Mikey Jay",/track?id=27258781,https://www.tiktok.com/music/null,Jo T Music,"Jun 13, 2020",111,123K,350K,30,"Sep 3, 2022",6,-2.14,USL4Q1901058
46,61,Straight Fire,S7969,Certified Trapper,/track?id=84052455,https://www.tiktok.com/music/Straight-Fire-7107775218550867969,Stretch Gang Entertainment,"Jun 10, 2022",142,115K,194K,43,"Sep 17, 2022",8,8.71,QZK6N2292529
47,-6,Aesthetic,S7346,"Tollan Kim, Kudasaibeats",/track?id=75979639,https://www.tiktok.com/music/Aesthetic-7072513628145977346,Tollan Kim,"Mar 7, 2022",14,112K,3M,5,"Jul 9, 2022",48,-0.86,SGB502208576
48,44,Under The Influence,S6369,Chris Brown,/track?id=25526180,https://www.tiktok.com/music/Under-The-Influence-6742896151436986369,Chris Brown Entertainment/RCA Records,"Sep 30, 2019",58,111K,823K,4,"Jan 7, 2023",30,6.29,USRC11902743
49,-12,Legs Shakin',S8005,"R. Kelly, Ludacris",/track?id=15675932,https://www.tiktok.com/music/Legs-Shakin'-7035546304738528005,RCA Records Label,"Aug 16, 2019",114,111K,333K,37,"Sep 3, 2022",7,-1.71,USRC11301893
50,New,Evergreen,S0622,Omar Apollo,/track?id=79459861,https://www.tiktok.com/music/Evergreen-You-Didn’t-Deserve-Me-At-All-7131079217692920622,Warner Records,"Apr 4, 2022",174,110K,115K,15,"Sep 17, 2022",12,,USWB12200423
51,New,Evergreen,S0622,Omar Apollo,/track?id=79459861,https://www.tiktok.com/music/Evergreen-You-Didn’t-Deserve-Me-At-All-7131079217692920622,Warner Records,"Aug 8, 2022",177,109K,113K,17,"Sep 17, 2022",3,,USWB12200423
52,8,Wannabe,S6581,why mona,/track?id=14424995,https://www.tiktok.com/music/Wannabe-Sped-Up-Version-7128136950049016581,Lowly Palace,"Aug 16, 2019",33,107K,1.2M,52,"Sep 10, 2022",9,1.14,TCADF1785646
53,New,I Got A Thang For You,,Trina,/track?id=15214498,https://www.tiktok.com/music/null,EMI America Records,"Sep 2, 2019",170,104K,124K,53,"Sep 10, 2022",2,,USDAA0700014
54,-3,Super Freaky Girl,S4635,Nicki Minaj,/track?id=88308091,https://www.tiktok.com/music/Super-Freaky-Girl-7119683959641934635,Republic Records,"Aug 18, 2022",117,102K,320K,39,"Sep 24, 2022",6,-0.43,USUM72215262
55,-5,Not My Responsibility,S5858,Billie Eilish,/track?id=55352082,https://www.tiktok.com/music/not-my-responsibility-by-billie-eilish-7079578681949145858,Darkroom/Interscope Records,"Jul 22, 2021",96,101K,492K,50,"Sep 3, 2022",11,-0.71,USUM72105931
56,-8,All Mine Lofi,,,,https://www.tiktok.com/music/null,,"Aug 25, 2022",132,99K,226K,48,"Sep 3, 2022",5,-1.14,QZS8H2104180
57,8,Super Freaky Girl,S4635,Nicki Minaj,/track?id=88308091,https://www.tiktok.com/music/Super-Freaky-Girl-7119683959641934635,Republic Records,"Aug 27, 2022",141,99K,197K,40,"Sep 24, 2022",8,1.14,USUM72215262
58,-9,I Promise Forever,,,,https://www.tiktok.com/music/null,,"Aug 25, 2022",135,98K,225K,49,"Sep 3, 2022",6,-1.29,QZS8H2104201
59,-19,Mr. Steal Your Girl,,Trey Songz,/track?id=15088575,https://www.tiktok.com/music/null,Atlantic Records,"Aug 22, 2019",82,98K,591K,33,"Aug 27, 2022",7,-2.71,USAT21401998
60,-14,AMAZING,,,,https://www.tiktok.com/music/null,,"Feb 7, 2022",40,97K,1.1M,13,"Aug 20, 2022",9,-2.00,USRC12200485
61,-27,Love You So,S5713,The King Khan & BBQ Show,/track?id=14911275,https://www.tiktok.com/music/Love-You-So-6728562975734515713,In The Red,"May 11, 2022",6,96K,4.6M,2,"Jun 11, 2022",46,-3.86,USA3D0700101
62,-7,Super Freaky Girl,,,,https://www.tiktok.com/music/null,,"Aug 4, 2022",98,96K,462K,51,"Aug 27, 2022",6,-1.00,USUM72215324
63,New,Romantic Homicide,S7950,d4vd,/track?id=84999635,https://www.tiktok.com/music/Romantic-Homicide-7121830491954907950,Darkroom/Interscope Records,"Aug 23, 2022",175,95K,114K,4,"Sep 17, 2022",14,,QZMEM2232831
64,New,I Hope to Be Around (Live),,Men I Trust,/track?id=30084118,https://www.tiktok.com/music/null,independent,"Jul 4, 2020",180,93K,112K,64,"Sep 10, 2022",2,,TCAEZ2023540
