Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
29,New,https://www.tiktok.com/darianrojasc,https://www.tiktok.com/darianrojasc/video/7013464946163993861,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-7002902049679592219,4.6M,0,634.5K,7.5K,29,"Sep 30, 2021",,22,USAT22007153
30,New,https://www.tiktok.com/christaallen,https://www.tiktok.com/christaallen/video/7013128511170825477,Dos Equis,,,https://www.tiktok.com/music/Dos-Equis-6777282896232187905,3.7M,0,10.5K,53,10,"Oct 1, 2021",,4,
31,-2,https://www.tiktok.com/dani_itss,https://www.tiktok.com/dani_itss/video/7013062624850070790,Paris,Else,/track?id=22945038,https://www.tiktok.com/music/Paris-6861355060333398789,9.8M,0,914.9K,4.2K,29,"Sep 29, 2021",,5,FR7JK1600001
32,New,https://www.tiktok.com/harry.tate,https://www.tiktok.com/harry.tate/video/7013379205031300353,Kiss Me More (feat. SZA),"Doja Cat, SZA",/track?id=34026721,https://www.tiktok.com/music/Kiss-Me-More-feat-SZA-6948086714175621121,6.2M,0,532.3K,1.7K,32,"Sep 30, 2021",,9,USRC12100543
33,-15,https://www.tiktok.com/theblondejon,https://www.tiktok.com/theblondejon/video/7012080679378849029,squid game sound,,,https://www.tiktok.com/music/squid-game-sound-squid-game-sound-7011872511268767745,20.7M,0,3.1M,19.4K,18,"Sep 29, 2021",,14,
34,New,https://www.tiktok.com/danshutes,https://www.tiktok.com/danshutes/video/7013456710895406342,Emotional Piano Instrumental In E Minor,Tom Bailey Backing Tracks,/track?id=28495903,https://www.tiktok.com/music/Emotional-Piano-Instrumental-In-E-Minor-6764101991971948546,4.2M,0,501.6K,8.7K,34,"Sep 30, 2021",,10,GBSMU6884377
35,New,https://www.tiktok.com/niccoya,https://www.tiktok.com/niccoya/video/7013476188131806469,Ain't Shit,Doja Cat,/track?id=50643171,https://www.tiktok.com/music/Ain't-Shit-6976278886917113857,3.7M,0,1.2M,6.1K,35,"Sep 30, 2021",,11,USRC12101540
36,2,https://www.tiktok.com/livingstonhac,https://www.tiktok.com/livingstonhac/video/7011620222184508678,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-6967187297502660609,30M,0,948.8K,4.7K,7,"Sep 26, 2021",,42,USAT22007153
37,45,https://www.tiktok.com/ondymikula,https://www.tiktok.com/ondymikula/video/7007832707694710022,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-7000772466247289606,92.2M,0,7.8M,29.9K,10,"Sep 24, 2021",-3.71,84,USAT22007153
38,New,https://www.tiktok.com/4kidscallmedad,https://www.tiktok.com/4kidscallmedad/video/7013503072970329350,Mischievous,Scott Kuehn,/track?id=75344765,https://www.tiktok.com/music/Mischievous-6792639446526199810,3.7M,0,528.3K,2K,38,"Sep 30, 2021",,1,QZFZ22077537
39,New,https://www.tiktok.com/kimberly.loaiza,https://www.tiktok.com/kimberly.loaiza/video/7013388442847448326,ALMAS GEMELAS,Myke Towers,/track?id=54147047,https://www.tiktok.com/music/ALMAS-GEMELAS-6995739445240630021,9.2M,0,1.7M,20.2K,39,"Sep 30, 2021",,17,USWL12100336
40,New,https://www.tiktok.com/julebakery,https://www.tiktok.com/julebakery/video/7013640556026924290,Squid Game,,,https://www.tiktok.com/music/Squid-Game-7012032012362745857,3.4M,0,334.9K,1.2K,40,"Sep 30, 2021",,4,
41,-15,https://www.tiktok.com/markyalegre,https://www.tiktok.com/markyalegre/video/7012534857134017818,MONEY,LISA,/track?id=59708272,https://www.tiktok.com/music/MONEY-7005888397580208130,10.8M,0,2.2M,19K,26,"Sep 29, 2021",,4,KRA402100099
42,49,https://www.tiktok.com/zh1zeng,https://www.tiktok.com/zh1zeng/video/7011113502307896581,She Knows,,,https://www.tiktok.com/music/She-Knows-6921490873293211649,41.8M,0,7M,122.1K,15,"Sep 25, 2021",,35,
43,New,https://www.tiktok.com/marcelocomcelo,https://www.tiktok.com/marcelocomcelo/video/7013493401953766662,love nwantiti (ah ah ah) [feat. Joeboy &amp; Kuami Eugene] [Remix],"CKay, Joeboy, Kuami Eugene",/track?id=28476619,https://www.tiktok.com/music/love-nwantiti-feat-Dj-Yo-AX'EL-7005960532561807361,3.5M,0,392.3K,3.6K,43,"Sep 30, 2021",,21,QMEU31915738
44,New,https://www.tiktok.com/meredithduxbury,https://www.tiktok.com/meredithduxbury/video/7013495594014543110,On The Floor,"Jennifer Lopez, Pitbull",/track?id=15919502,https://www.tiktok.com/music/On-The-Floor-6917324503026501634,3.5M,0,524.1K,2.3K,44,"Sep 30, 2021",,7,USUM71100721
45,New,https://www.tiktok.com/mrpapetti,https://www.tiktok.com/mrpapetti/video/7013472362465119494,The Assignment,Tay Money,/track?id=59631081,https://www.tiktok.com/music/The-Assignment-7002693909839087618,3.4M,0,387.8K,1.9K,45,"Sep 30, 2021",,4,USLD91734236
46,-38,https://www.tiktok.com/dominic,https://www.tiktok.com/dominic/video/7012517031014567173,Fly,"Marshmello, Leah Culver",/track?id=18710542,https://www.tiktok.com/music/Fly-6778461581178046466,19.9M,0,2.8M,53.1K,6,"Sep 28, 2021",,27,TCADN1845399
47,New,https://www.tiktok.com/inging_series,https://www.tiktok.com/inging_series/video/7012924523020406017,색안경 (STEREOTYPE),,,https://www.tiktok.com/music/색안경-STEREOTYPE-7002902673192126466,3.2M,0,65.7K,84,47,"Sep 30, 2021",,1,
48,1616,https://www.tiktok.com/juliazugaj,https://www.tiktok.com/juliazugaj/video/7011506947019033862,Then Now Forever,,,https://www.tiktok.com/music/Then-Now-Forever-7005763287216293890,3.8M,0,107.7K,977,48,"Sep 30, 2021",,3,
49,New,https://www.tiktok.com/lauraanunnaki,https://www.tiktok.com/lauraanunnaki/video/7013523402203991301,Hello Bitches,CL,/track?id=13398822,https://www.tiktok.com/music/Hello-Bitches-6993324238824409861,3.2M,0,819.5K,6.4K,49,"Sep 30, 2021",,20,KRA401500656
50,New,https://www.tiktok.com/riaricis,https://www.tiktok.com/riaricis/video/7013259932451589403,It's You,Sezairi,/track?id=19032932,https://www.tiktok.com/music/It's-You-5000000001368980443,10.4M,0,1.4M,10.5K,50,"Sep 30, 2021",,35,SGSM15100053
51,New,https://www.tiktok.com/janlotanapat,https://www.tiktok.com/janlotanapat/video/7013210957719588123,Best Friend (feat. Doja Cat),"Saweetie, Doja Cat",/track?id=32508476,https://www.tiktok.com/music/Best-Friend-feat-Doja-Cat-6901529746388027394,3.1M,0,73.1K,121,51,"Sep 30, 2021",,1,USWB12004547
52,-25,https://www.tiktok.com/bera_nanuka,https://www.tiktok.com/bera_nanuka/video/7012644382918708485,MONEY,LISA,/track?id=59708272,https://www.tiktok.com/music/MONEY-7005888397580208130,15.4M,0,2.1M,9.2K,13,"Sep 28, 2021",,3,KRA402100099
53,390,https://www.tiktok.com/pam_a_cake,https://www.tiktok.com/pam_a_cake/video/7013466324600917254,Music for cute animals and cooking(1031650),,,https://www.tiktok.com/music/Music-for-cute-animals-and-cooking-1031650-6974465727651432449,3.8M,0,920.3K,7.7K,53,"Sep 30, 2021",,11,
54,New,https://www.tiktok.com/paco.web,https://www.tiktok.com/paco.web/video/7013435815778848005,Player One,Moog,/track?id=32101537,https://www.tiktok.com/music/Player-One-6899158920061782018,3.9M,0,429.4K,19.1K,54,"Sep 30, 2021",,1,TCAFG2046214
55,New,https://www.tiktok.com/mndiaye_97,https://www.tiktok.com/mndiaye_97/video/7013504163799665926,Witch Familiar (Classical) [Classic](143628),,,https://www.tiktok.com/music/Witch-Familiar-Classical-Classic-143628-6839383430875056130,3.3M,0,799.8K,4.5K,55,"Sep 30, 2021",,5,
56,-50,https://www.tiktok.com/thetortoisewhisperer,https://www.tiktok.com/thetortoisewhisperer/video/7013018688102206725,Taste It,Ikson,/track?id=24688152,https://www.tiktok.com/music/Taste-It-6810180997917722626,15M,0,2.3M,10.3K,6,"Sep 29, 2021",,46,SE6HN1910642
57,New,https://www.tiktok.com/videopatas,https://www.tiktok.com/videopatas/video/7013304154357501189,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,4.4M,0,631.1K,1K,57,"Sep 30, 2021",,25,USSM12103949
58,New,https://www.tiktok.com/byakessey,https://www.tiktok.com/byakessey/video/7013468540820802821,Squid Game,,,https://www.tiktok.com/music/Squid-Game-7012032012362745857,3.3M,0,506.2K,2.2K,58,"Sep 30, 2021",,2,
59,New,https://www.tiktok.com/gianlucavacchi,https://www.tiktok.com/gianlucavacchi/video/7013417441262832902,(Everything I Do) I Do It For You,Soft,/track?id=14936260,https://www.tiktok.com/music/Everything-I-Do-It-For-You-7011327657199536130,4.5M,0,281.5K,929,59,"Sep 30, 2021",,9,USA560609549
60,-47,https://www.tiktok.com/henryjimenezkerbox,https://www.tiktok.com/henryjimenezkerbox/video/7012819282270735622,Break Free,"Ariana Grande, Zedd",/track?id=15931160,https://www.tiktok.com/music/Break-Free-6745370224515614721,17.3M,0,2.3M,7.9K,10,"Sep 28, 2021",,34,USUM71409719
61,42,https://www.tiktok.com/micromegamango,https://www.tiktok.com/micromegamango/video/7013149395982011654,Flashbacks,CRASPORE,/track?id=20508875,https://www.tiktok.com/music/Flashbacks-Slowed-6971887778502019073,4.8M,0,1.1M,7K,61,"Sep 30, 2021",,18,AEA0Q1706960
62,New,https://www.tiktok.com/burberry,https://www.tiktok.com/burberry/video/7013355064244931845,Ascension,Slikback,/track?id=21836805,https://www.tiktok.com/music/Ascension-7012896523852482562,6M,0,10.8K,90,62,"Sep 30, 2021",,2,GBHLW1801550
63,New,https://www.tiktok.com/onlyjayus,https://www.tiktok.com/onlyjayus/video/7013514865218178310,Amityville Horror - Scary Halloween Sound Effects,Halloween Sound Effects,/track?id=14219275,https://www.tiktok.com/music/Amityville-Horror-Scary-Halloween-Sound-Effects-6780285433650612226,2.8M,0,638.5K,9K,63,"Sep 30, 2021",,3,TCABB1156001
64,New,https://www.tiktok.com/nianaguerrero,https://www.tiktok.com/nianaguerrero/video/7013323315016174874,More Than A Woman - SG's Paradise Edit,"Bee Gees, SG Lewis",/track?id=50656600,https://www.tiktok.com/music/More-Than-A-Woman-SG's-Paradise-Edit-6974949812056393730,7.1M,0,1.1M,6K,64,"Sep 30, 2021",,42,USUM72109593
65,-52,https://www.tiktok.com/tuvok12,https://www.tiktok.com/tuvok12/video/7011925050441927941,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",/track?id=54095966,https://www.tiktok.com/music/INDUSTRY-BABY-6987050676949878786,26.4M,0,4M,6.5K,2,"Sep 26, 2021",,81,USSM12104539
66,-52,https://www.tiktok.com/vicblends,https://www.tiktok.com/vicblends/video/7013071212595203334,Lofi nostalgic old music box(833007),,,https://www.tiktok.com/music/Lofi-nostalgic-old-music-box-833007-6850111632043935745,11.2M,0,2.4M,12.4K,14,"Sep 29, 2021",,5,
67,-19,https://www.tiktok.com/anexo3d,https://www.tiktok.com/anexo3d/video/7012508951459663109,Venom - Music From The Motion Picture,Eminem,/track?id=20492274,https://www.tiktok.com/music/Venom-Music-From-The-Motion-Picture-6917526009721931778,13.7M,0,1.6M,8.8K,26,"Sep 28, 2021",,48,USUM71813345
68,-36,https://www.tiktok.com/maluma,https://www.tiktok.com/maluma/video/7012778794490662145,GPS (feat. French Montana),"Maluma, French Montana",/track?id=17739799,https://www.tiktok.com/music/GPS-6861626543937014533,12.5M,0,1.9M,12K,32,"Sep 29, 2021",,38,USSD11700456
69,New,https://www.tiktok.com/snadderstorskvett,https://www.tiktok.com/snadderstorskvett/video/7010869109906984197,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-6967187297502660609,43.2M,0,6M,76.6K,54,"Oct 1, 2021",,66,USAT22007153
70,-53,https://www.tiktok.com/yueyue1899,https://www.tiktok.com/yueyue1899/video/7012593473362742530,Rampampam,Minelli,/track?id=33627027,https://www.tiktok.com/music/Rampampam-6939799140717905922,10.1M,0,328.2K,1.2K,17,"Sep 29, 2021",,44,ROGRA2101471
71,New,https://www.tiktok.com/vinscaara,https://www.tiktok.com/vinscaara/video/7013234612205882650,"Spooky, quiet, scary atmosphere piano songs",,,https://www.tiktok.com/music/Spooky-quiet-scary-atmosphere-piano-songs-6817208513685620738,5.2M,0,376.6K,2.5K,71,"Sep 30, 2021",,1,
72,-11,https://www.tiktok.com/trickshot_ceo,https://www.tiktok.com/trickshot_ceo/video/7012101242214190341,Spongebob - Instrumental,Common Cents,/track?id=29320021,https://www.tiktok.com/music/Spongebob-Instrumental-6757872497649027074,21.6M,0,1.2M,1.8K,14,"Sep 27, 2021",,15,QZFZ71963884
73,New,https://www.tiktok.com/music.voicevn,https://www.tiktok.com/music.voicevn/video/7013556171864837403,Khuê Mộc Lang (Lofi),,,https://www.tiktok.com/music/Khuê-Mộc-Lang-Lofi-7002819205246585627,2.6M,0,224.5K,3.4K,73,"Sep 30, 2021",,5,
74,New,https://www.tiktok.com/ignaciaa_antonia,https://www.tiktok.com/ignaciaa_antonia/video/7013490680613981446,Linda,,,https://www.tiktok.com/music/Linda-7003240091523074821,2.7M,0,493K,1.6K,74,"Sep 30, 2021",,1,
75,New,https://www.tiktok.com/domelipa,https://www.tiktok.com/domelipa/video/7013194242310884613,Ahi Va Luisaito,Luisao,/track?id=56055713,https://www.tiktok.com/music/Ahi-Va-Luisaito-6998535736437820166,10.4M,0,2.1M,24.9K,75,"Sep 30, 2021",,44,QZMZ92116915
76,12,https://www.tiktok.com/bugworkout,https://www.tiktok.com/bugworkout/video/7013061565041708290,Дикая львица,ALEX&RUS,/track?id=24333981,https://www.tiktok.com/music/Дикая-львица-6707774381675808769,4.8M,0,351.2K,2.2K,76,"Sep 30, 2021",,13,QM6N21999015
77,New,https://www.tiktok.com/lovetoclean_myhouse,https://www.tiktok.com/lovetoclean_myhouse/video/7012998132627721477,The Assignment,Tay Money,/track?id=59631081,https://www.tiktok.com/music/The-Assignment-7002693909839087618,12.7M,0,1.8M,7K,77,"Sep 30, 2021",,23,USLD91734236
78,New,https://www.tiktok.com/jonathan.digiunta,https://www.tiktok.com/jonathan.digiunta/video/7013375062724054277,Don't Be Shy,"Tiësto, KAROL G",/track?id=56780175,https://www.tiktok.com/music/Don't-Be-Shy-6992044838635964417,3.8M,0,477.8K,1.5K,78,"Sep 30, 2021",,59,CYA112000981
79,45,https://www.tiktok.com/yoongitea2,https://www.tiktok.com/yoongitea2/video/7006746081744669957,MONEY,LISA,/track?id=59708272,https://www.tiktok.com/music/MONEY-7005888397580208130,29.2M,0,5.3M,49.5K,36,"Sep 28, 2021",9.71,90,KRA402100099
80,New,https://www.tiktok.com/luligt_,https://www.tiktok.com/luligt_/video/7013510659308555526,Matatan,"Kaleb Di Masi, Alan Gomez",/track?id=47209181,https://www.tiktok.com/music/Matatan-6968857200007137282,2.5M,0,146.7K,509,80,"Sep 30, 2021",,6,US3DF2156588
81,New,https://www.tiktok.com/tuzelitydance,https://www.tiktok.com/tuzelitydance/video/7013338939440336130,Astronomia,Chiky Dee Jay,/track?id=29088764,https://www.tiktok.com/music/Astronomia-6815355744783697922,3.4M,0,136.9K,641,81,"Sep 30, 2021",,1,ART0G1808448
82,-52,https://www.tiktok.com/peetmontzingo,https://www.tiktok.com/peetmontzingo/video/7012798126503333126,More Than A Woman - SG's Paradise Edit,"Bee Gees, SG Lewis",/track?id=50656600,https://www.tiktok.com/music/More-Than-A-Woman-SG's-Paradise-Edit-6974949812056393730,18.1M,0,3.4M,15K,30,"Sep 29, 2021",,37,USUM72109593
83,-34,https://www.tiktok.com/vince99i,https://www.tiktok.com/vince99i/video/7008458489882250498,(Everything I Do ) I Do It For You,Brandy,/track?id=15094847,https://www.tiktok.com/music/-Everything-I-Do-7001081280658230042,109.8M,0,8M,382.1K,8,"Sep 26, 2021",,45,USAT29800477
84,-59,https://www.tiktok.com/pinkshirtcouple,https://www.tiktok.com/pinkshirtcouple/video/7013131528955890949,Girls Want Girls (with Lil Baby),"Drake, Lil Baby",/track?id=58853591,https://www.tiktok.com/music/Girls-Want-Girls-7003584634105628674,7.5M,0,1.4M,23.1K,25,"Sep 29, 2021",,25,USUG12104399
85,New,https://www.tiktok.com/sable.satisfaction,https://www.tiktok.com/sable.satisfaction/video/7013385920682446085,Squid Game,,,https://www.tiktok.com/music/Squid-Game-7012032012362745857,2.6M,0,147.3K,255,85,"Sep 30, 2021",,7,
86,New,https://www.tiktok.com/micromegamango,https://www.tiktok.com/micromegamango/video/7013509973330119941,Flashbacks,CRASPORE,/track?id=20508875,https://www.tiktok.com/music/Flashbacks-Slowed-6971887778502019073,2.4M,0,589.2K,2.6K,86,"Sep 30, 2021",,4,AEA0Q1706960
87,New,https://www.tiktok.com/kyleandjade_,https://www.tiktok.com/kyleandjade_/video/7013494039513304367,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,2.4M,0,418K,1.4K,87,"Sep 30, 2021",,6,USUAN1400011
88,-17,https://www.tiktok.com/marianabotasl,https://www.tiktok.com/marianabotasl/video/7012998214429232390,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,6.4M,0,644.1K,2.5K,71,"Sep 29, 2021",,37,QZM5U2100095
89,New,https://www.tiktok.com/bum.bailey,https://www.tiktok.com/bum.bailey/video/7013478591614733573,Rumors (feat. Cardi B),"Lizzo, Cardi B",/track?id=56845789,https://www.tiktok.com/music/Rumors-feat-Cardi-B-6997070910033233922,2.6M,0,487.8K,820,89,"Sep 30, 2021",,6,USAT22104137
90,New,https://www.tiktok.com/sfulices,https://www.tiktok.com/sfulices/video/7013390036376800517,Tres Veces Mojado,Los Tigres Del Norte,/track?id=14672248,https://www.tiktok.com/music/Tres-Veces-Mojado-5000000001403574715,3M,0,118K,2.4K,90,"Sep 30, 2021",,38,US67R0100353
91,New,https://www.tiktok.com/themindhub,https://www.tiktok.com/themindhub/video/7013457675941956865,Six Forty Seven,Instupendo,/track?id=13777288,https://www.tiktok.com/music/Six-Forty-Seven-6813762837077330693,2.4M,0,429K,6.4K,91,"Sep 30, 2021",,10,QM4DW1618349
92,328,https://www.tiktok.com/lilnasx,https://www.tiktok.com/lilnasx/video/7013142754859568389,THATS WHAT I WANT,Lil Nas X,/track?id=60290154,https://www.tiktok.com/music/THATS-WHAT-I-WANT-7008754012396718081,3.2M,0,550K,2.2K,92,"Sep 30, 2021",,5,USSM12105732
93,New,https://www.tiktok.com/ila_meys,https://www.tiktok.com/ila_meys/video/7013184166745378074,MONEY,LISA,/track?id=59708272,https://www.tiktok.com/music/MONEY-7005888397580208130,3.1M,0,784.5K,16.7K,93,"Sep 30, 2021",,6,KRA402100099
94,-71,https://www.tiktok.com/kellykimkim7,https://www.tiktok.com/kellykimkim7/video/7012559449730698498,MONEY,LISA,/track?id=59708272,https://www.tiktok.com/music/MONEY-7005888397580208130,27.4M,0,3.9M,15.4K,2,"Sep 28, 2021",,13,KRA402100099
95,-41,https://www.tiktok.com/ladivaza,https://www.tiktok.com/ladivaza/video/7013074058568879365,Rasta Barbie (Remix),,,https://www.tiktok.com/music/Rasta-Barbie-Remix-6853952075190029062,5.7M,0,740.2K,16.1K,54,"Sep 29, 2021",,4,
