Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
11,37,https://www.tiktok.com/kodyantle,https://www.tiktok.com/kodyantle/video/6954682427172261126,Runaway,AURORA,/track?id=13076462,https://www.tiktok.com/music/Runaway-6604064037363780357,39.2M,0,5.6M,41.7K,2,"Apr 25, 2021",,98,GBUM71500527
12,3839,https://www.tiktok.com/tj23_23,https://www.tiktok.com/tj23_23/video/6949351970457029893,All The Time,"Jeremih, Lil Wayne, Natasha Mosley",/track?id=15926099,https://www.tiktok.com/music/All-The-Time-6751152946840340482,35.6M,0,4.6M,57K,6,"Apr 12, 2021",600.29,35,USUM71303090
13,9,https://www.tiktok.com/lifetiper,https://www.tiktok.com/lifetiper/video/6953240245206895873,House of the Rising Sun - Rerecorded,The Animals II,/track?id=23689284,https://www.tiktok.com/music/House-of-the-Rising-Sun-Rerecorded-6739924219041171457,109.5M,0,6.3M,51.1K,1,"Apr 21, 2021",-1.43,43,DK5C50122381
14,2818,https://www.tiktok.com/beautyandthenailsgent,https://www.tiktok.com/beautyandthenailsgent/video/6955048806064917766,Fantasy,Mariah Carey,/track?id=15817563,https://www.tiktok.com/music/Fantasy-Bad-Boy-Fantasy-227671785952088064,7.8M,0,256K,4.6K,14,"Apr 29, 2021",,46,USSM19501031
15,1,https://www.tiktok.com/sgretols,https://www.tiktok.com/sgretols/video/6951825284366732549,Runaway,AURORA,/track?id=13076462,https://www.tiktok.com/music/Runaway-6604064037363780357,39.7M,0,3.8M,37.1K,5,"Apr 17, 2021",0.14,94,GBUM71500527
16,92,https://www.tiktok.com/fitness.samka,https://www.tiktok.com/fitness.samka/video/6942899980390649090,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6782913875441371138,119.4M,0,7.6M,41.3K,8,"Mar 31, 2021",14.14,104,AUFXV1900105
17,336,https://www.tiktok.com/changed_from_ivanmarsiglia,https://www.tiktok.com/changed_from_ivanmarsiglia/video/6953643605160480005,7 rings,Ariana Grande,/track?id=22290726,https://www.tiktok.com/music/7-rings-5000000001456302331,28.4M,0,5M,60.3K,14,"Apr 23, 2021",,92,USUM71900110
18,25,https://www.tiktok.com/iwan_dhawan,https://www.tiktok.com/iwan_dhawan/video/6954747713867074818,alloh alloh,,,https://www.tiktok.com/music/alloh-alloh-6763945187833137921,17.6M,0,807.9K,9.8K,18,"Apr 29, 2021",,3,
19,New,https://www.tiktok.com/anokhinalz,https://www.tiktok.com/anokhinalz/video/6956050875030850817,Rich Girl,"Gwen Stefani, Eve",/track?id=15415442,https://www.tiktok.com/music/Rich-Girl-6755976970753804290,17.4M,0,2.9M,27.2K,19,"Apr 29, 2021",,54,USIR10400846
20,14,https://www.tiktok.com/mahavsekupleno,https://www.tiktok.com/mahavsekupleno/video/6954648290407271682,Get Low,"Dillon Francis, DJ Snake",/track?id=15793524,https://www.tiktok.com/music/Get-Low-6421452767147232002,34.9M,0,3.2M,6.9K,7,"Apr 27, 2021",,80,USSM11403232
21,154,https://www.tiktok.com/gilmhercroes,https://www.tiktok.com/gilmhercroes/video/6955520140582620421,Jalebi Baby,Tesher,/track?id=31981151,https://www.tiktok.com/music/Jalebi-Baby-6937813638841387010,18.5M,0,1.5M,10.2K,5,"Apr 27, 2021",,33,QZNWQ2070741
22,20,https://www.tiktok.com/foodgod,https://www.tiktok.com/foodgod/video/6944331615870995718,La Vie En Rose,Emily Watts,/track?id=29741321,https://www.tiktok.com/music/La-Vie-En-Rose-6781027956148930562,63.9M,0,5.2M,21.2K,2,"Mar 28, 2021",,83,TCAEP1911755
23,New,https://www.tiktok.com/tonkiemhoangvip,https://www.tiktok.com/tonkiemhoangvip/video/6956557712578645250,Phong Max-An hà kiều,,,https://www.tiktok.com/music/Phong-Max-An-hà-kiều-6871277564447426574,4.7M,0,422.6K,3.4K,23,"Apr 29, 2021",,9,
24,845,https://www.tiktok.com/mamalindy,https://www.tiktok.com/mamalindy/video/6954516596878511365,Party Up,DMX,/track?id=15235801,https://www.tiktok.com/music/Party-Up-266758191697338368,23.7M,0,1.8M,11.5K,2,"Apr 24, 2021",,34,USDJ29905352
25,New,https://www.tiktok.com/scottsreality,https://www.tiktok.com/scottsreality/video/6956255393936854277,SugarCrash!,ElyOtto,/track?id=31221266,https://www.tiktok.com/music/SugarCrash-6920125567752734722,39.1M,0,3M,18.5K,25,"Apr 29, 2021",,1,TCAFB2092742
26,New,https://www.tiktok.com/badbrownskinnn,https://www.tiktok.com/badbrownskinnn/video/6956225837884640517,Ye,Burna Boy,/track?id=18275518,https://www.tiktok.com/music/Ye-6705080759176136705,6.2M,0,1.8M,28.7K,26,"Apr 29, 2021",,8,USAT21800327
27,42,https://www.tiktok.com/tulasi_shrestha,https://www.tiktok.com/tulasi_shrestha/video/6955377433520426242,Basko Linge Ping,Manishekhar Gurung,/track?id=36079799,https://www.tiktok.com/music/Basko-Linge-Ping-5000000001247388836,17.2M,0,484.8K,4.9K,7,"Apr 26, 2021",,19,QM6MZ1787035
28,323,https://www.tiktok.com/monkeykeer,https://www.tiktok.com/monkeykeer/video/6945020798172155141,Spongebob,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,157.5M,0,19.4M,423.7K,1,"Mar 30, 2021",,66,QZFYZ2047242
29,371,https://www.tiktok.com/hottlepl,https://www.tiktok.com/hottlepl/video/6954957923424570629,ニッポン笑顔百景,"Momokurotei Ichimon, Momoiro Clover Z",/track?id=20529524,https://www.tiktok.com/music/Nippon-Egao-Hyakkei--ZZver--ニッポン笑顔百景--ZZ-ver--6930502284887608069,21.9M,0,5.5M,52K,29,"Apr 29, 2021",,48,JPKI01214618
30,-10,https://www.tiktok.com/rescueangel_0512,https://www.tiktok.com/rescueangel_0512/video/6955488320830934278,You Are the Reason,Justin Rhodes,/track?id=39703243,https://www.tiktok.com/music/You-Are-the-Reason-6809972347261437953,29.2M,0,1.5M,25.8K,20,"Apr 28, 2021",,2,TCAES2057961
31,86,https://www.tiktok.com/kamillatasty,https://www.tiktok.com/kamillatasty/video/6951056626967219458,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6914530565300226049,101.1M,0,10.6M,74.8K,1,"Apr 15, 2021",7.29,103,AUFXV1900105
32,-30,https://www.tiktok.com/scottsreality,https://www.tiktok.com/scottsreality/video/6955903067984317701,SugarCrash!,ElyOtto,/track?id=31221266,https://www.tiktok.com/music/SugarCrash-6920125567752734722,48.7M,0,4.2M,65K,2,"Apr 28, 2021",,9,TCAFB2092742
33,21,https://www.tiktok.com/khaby.lame,https://www.tiktok.com/khaby.lame/video/6955097348791930118,Hope,"Twista, Faith Evans",/track?id=15164439,https://www.tiktok.com/music/Hope-feat-Faith-Evans-6843616320324422406,23.4M,0,4.1M,20.8K,4,"Apr 26, 2021",,21,USCA20401355
34,New,https://www.tiktok.com/bjgonzo89,https://www.tiktok.com/bjgonzo89/video/6955972375464709381,Only Time - remix,Enya,/track?id=12450693,https://www.tiktok.com/music/Only-Time-6569457135044791042,11.4M,0,2.5M,75.7K,34,"Apr 29, 2021",,28,GBAHT0108626
35,238,https://www.tiktok.com/nadiacyrus0,https://www.tiktok.com/nadiacyrus0/video/6953018255086832902,Away,Ahyra Starr,/track?id=32840754,https://www.tiktok.com/music/Away-6920415959060580354,39.7M,0,4.6M,13.6K,35,"Apr 29, 2021",11.00,33,ATR981222657
36,151,https://www.tiktok.com/think_positive_tiktok,https://www.tiktok.com/think_positive_tiktok/video/6955500978892279045,Touch It,Busta Rhymes Tribute Band,/track?id=26371702,https://www.tiktok.com/music/Touch-It-6784522409593538562,13.5M,0,1M,4.6K,17,"Apr 27, 2021",,61,USAFF0611603
37,New,https://www.tiktok.com/scottsreality,https://www.tiktok.com/scottsreality/video/6956236637164686598,SugarCrash!,ElyOtto,/track?id=31221266,https://www.tiktok.com/music/SugarCrash-6920125567752734722,43.7M,0,3.1M,42.3K,37,"Apr 29, 2021",,1,TCAFB2092742
38,New,https://www.tiktok.com/tool_tips,https://www.tiktok.com/tool_tips/video/6956645446257347845,Paris,Else,/track?id=22945038,https://www.tiktok.com/music/Paris-6766128122128500738,4.3M,0,192.2K,848,20,"May 2, 2021",,50,FR7JK1600001
39,2,https://www.tiktok.com/soccermusica,https://www.tiktok.com/soccermusica/video/6953734172338851073,Touch It (Gun Boosted),Midi Blosso,/track?id=34491461,https://www.tiktok.com/music/Touch-It-Gun-Boosted-6951467732084754434,32M,0,3.1M,15.7K,9,"Apr 23, 2021",-3.86,18,CAENV2106271
40,New,https://www.tiktok.com/beautifulhack,https://www.tiktok.com/beautifulhack/video/6956644040959905026,Runaway,AURORA,/track?id=13076462,https://www.tiktok.com/music/Runaway-6604064037363780357,3.8M,0,41.5K,425,10,"Apr 30, 2021",,2,GBUM71500527
41,-9,https://www.tiktok.com/sinhanh.hair,https://www.tiktok.com/sinhanh.hair/video/6955289338422824193,August,Intelligency,/track?id=28901198,https://www.tiktok.com/music/August-MBNN-Remix-6831299376619456513,31.7M,0,1.1M,27.2K,6,"Apr 27, 2021",,69,RUA592000667
42,17,https://www.tiktok.com/s.mccauley,https://www.tiktok.com/s.mccauley/video/6952154908447526150,Way down We Go,KALEO,/track?id=15090290,https://www.tiktok.com/music/Way-down-We-Go-6704985044194166786,65.9M,0,4.6M,33.2K,5,"Apr 19, 2021",14.14,85,USAT21502122
43,3,https://www.tiktok.com/peytoncoffee,https://www.tiktok.com/peytoncoffee/video/6954097648420916485,San Andreas Theme Song,Young Maylay,/track?id=16140074,https://www.tiktok.com/music/San-Andreas-Theme-Song-6947428005501668101,33.1M,0,5M,13.7K,43,"Apr 29, 2021",,30,USCGH0567565
44,New,https://www.tiktok.com/nowthis,https://www.tiktok.com/nowthis/video/6956371201472204037,There Is No End to Wonder,The Muse Maker,/track?id=16553740,https://www.tiktok.com/music/MOVE-MOVE-MOVE-6769474796817238018,21.1M,0,2M,12.7K,44,"Apr 29, 2021",,38,QM89K1400063
45,3868,https://www.tiktok.com/connoralik,https://www.tiktok.com/connoralik/video/6945393874500078849,Веселая Фоновая Музыка,belive mik,/track?id=29349896,https://www.tiktok.com/music/Веселая-Фоновая-Музыка-6816044448355452929,8.7M,0,1.2M,5.9K,45,"Apr 29, 2021",,20,TCAET2034825
46,83,https://www.tiktok.com/kepler_music,https://www.tiktok.com/kepler_music/video/6944363910111759622,Cradles,Sub Urban,/track?id=22226751,https://www.tiktok.com/music/Cradles-6681209515691494150,48.8M,0,5M,20.6K,46,"Apr 29, 2021",43.29,45,GB2LD1800949
47,80,https://www.tiktok.com/eliefeghaly7,https://www.tiktok.com/eliefeghaly7/video/6927853379196652802,In The End,"Tommee Profitt, Fleurie, Jung Youth",/track?id=18965480,https://www.tiktok.com/music/In-The-End-Mellen-Gi-Remix-6611368749150767874,115.5M,0,15.1M,407.6K,3,"Feb 12, 2021",137.71,178,TCADO1871408
48,New,https://www.tiktok.com/paulinecapp,https://www.tiktok.com/paulinecapp/video/6955849701866376454,Seven Nation Army,The White Stripes,/track?id=16007454,https://www.tiktok.com/music/Seven-Nation-Army-6664853413748017922,5.2M,0,592.9K,30.7K,48,"Apr 29, 2021",,24,USVT10300001
49,2765,https://www.tiktok.com/emba035,https://www.tiktok.com/emba035/video/6948847306175155462,THE BEAUTIFUL HAIR CHALLENGE,,,https://www.tiktok.com/music/THE-BEAUTIFUL-HAIR-CHALLENGE-6793014188441668358,19.6M,0,2.6M,18.2K,49,"Apr 29, 2021",322.71,62,
50,707,https://www.tiktok.com/aimeemassie,https://www.tiktok.com/aimeemassie/video/6938884280768564482,Can You Feel My Heart,Bring Me The Horizon,/track?id=12491049,https://www.tiktok.com/music/Can-You-Feel-My-Heart-6915348665175526145,42.3M,0,8.2M,40.1K,3,"Mar 13, 2021",,56,GBARL1202415
51,2609,https://www.tiktok.com/yichuan88,https://www.tiktok.com/yichuan88/video/6953975432261766406,change ur mind,"Sarcastic Sounds, Claire Rosinkranz, Clinton Kane",/track?id=32682908,https://www.tiktok.com/music/change-ur-mind-6921774451080857602,9.1M,0,245.8K,1.5K,51,"Apr 29, 2021",,25,USSM12007308
52,4002,https://www.tiktok.com/midwifemama,https://www.tiktok.com/midwifemama/video/6949220115955092741,Stunnin' (feat. Harm Franklin),"Curtis Waters, Harm Franklin",/track?id=29465238,https://www.tiktok.com/music/Stunnin-feat-Harm-Franklin-6844356877057263617,18.3M,0,342.6K,5.5K,52,"Apr 29, 2021",208.29,58,QZES82074435
53,New,https://www.tiktok.com/purepwr.g,https://www.tiktok.com/purepwr.g/video/6956138118210669826,กลางทะเล,"PONWP, TOEYKI",/track?id=31156640,https://www.tiktok.com/music/กลางทะเล-6863462612865124353,4.8M,0,383.9K,2.5K,53,"Apr 29, 2021",,24,FRX282087975
54,248,https://www.tiktok.com/aguayomelisa,https://www.tiktok.com/aguayomelisa/video/6955829391171587334,After Si Casa No - Remix,"Janyi, Blacksiel, Ochotendencia",/track?id=28310651,https://www.tiktok.com/music/After-Si-Casa-No-Blacksiel-Ochotendence-6778677358862796801,9.3M,0,629.4K,1.6K,54,"Apr 29, 2021",,35,QZFYW2047942
55,New,https://www.tiktok.com/lewis,https://www.tiktok.com/lewis/video/6956635265720995077,Nuvole Bianche,Yuval Salomon,/track?id=29805220,https://www.tiktok.com/music/Nuvole-Bianche-6740262844136163330,2.7M,0,490.3K,3.8K,31,"Apr 30, 2021",,20,QZHN51970872
56,New,https://www.tiktok.com/6j.family,https://www.tiktok.com/6j.family/video/6956582985969782017,Nina Bobo,Ricky Lionardi,/track?id=82871474,https://www.tiktok.com/music/Nina-Bobo-6710464699810465793,2.7M,0,328K,1.6K,56,"Apr 29, 2021",,19,IDA141901429
57,203,https://www.tiktok.com/tiketcom,https://www.tiktok.com/tiketcom/video/6954244394778135809,Blood Love,Young Summer,/track?id=14302138,https://www.tiktok.com/music/Summer-Love-6800548375897835522,8.8M,0,65.3K,184,43,"Apr 27, 2021",,25,TCABZ1420130
58,New,https://www.tiktok.com/huddy,https://www.tiktok.com/huddy/video/6956637672769146117,America's Sweetheart,LILHUDDY,/track?id=34679727,https://www.tiktok.com/music/America's-Sweetheart-6946370687552620545,3.7M,0,1.1M,12.8K,58,"Apr 29, 2021",,18,USUM72104975
59,115,https://www.tiktok.com/suvomilon,https://www.tiktok.com/suvomilon/video/6940666856705494278,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6816496693551450885,101.9M,0,8.8M,33.6K,2,"Apr 13, 2021",14.57,58,AUFXV1900105
60,New,https://www.tiktok.com/trien68_nhadep,https://www.tiktok.com/trien68_nhadep/video/6956235168092884225,Cứ Chill Thôi,"Chillies, Suni Hạ Linh, Rhymastic",/track?id=30115204,https://www.tiktok.com/music/Cứ-Chill-Thôi-DJ-TuSo-LEA-Remix-6952235736812750850,2.7M,0,196.1K,2.7K,60,"Apr 29, 2021",,3,VNA112000092
61,-56,https://www.tiktok.com/cestbonyi,https://www.tiktok.com/cestbonyi/video/6955837148759149829,Birds Chirping,Acerting Art,/track?id=47700978,https://www.tiktok.com/music/Birds-Chirping-6761234019066578946,18.6M,0,1.1M,22.2K,5,"Apr 28, 2021",,16,TCACO1639297
62,New,https://www.tiktok.com/its.michhh,https://www.tiktok.com/its.michhh/video/6956194159837383942,Si Me Llamas,Bella Dose,/track?id=32888226,https://www.tiktok.com/music/Si-Me-Llamas-6927177136172353538,7.7M,0,1.7M,19.4K,62,"Apr 29, 2021",,23,USUYG1354788
63,273,https://www.tiktok.com/pearl66880,https://www.tiktok.com/pearl66880/video/6951744539677838598,MONTERO (Call Me By Your Name),Lil Nas X,/track?id=33735279,https://www.tiktok.com/music/MONTERO-Call-Me-By-Your-Name-6942551356402042881,28M,0,5.2M,51K,63,"Apr 29, 2021",,84,USSM12100531
64,New,https://www.tiktok.com/hoshiphan,https://www.tiktok.com/hoshiphan/video/6956199964468890882,SUSHI YAKUZA,Repezen Foxx,/track?id=32762130,https://www.tiktok.com/music/SUSHI-YAKUZA-6925005990358157314,4.7M,0,309.4K,1.6K,64,"Apr 29, 2021",,11,TCJPN2179060
65,5832,https://www.tiktok.com/pestletiktok,https://www.tiktok.com/pestletiktok/video/6943751534974930182,Send Me on My Way,Vibe Street,/track?id=30259822,https://www.tiktok.com/music/Send-Me-on-My-Way-6847581036629460993,44.4M,0,5.8M,52.8K,16,"Mar 27, 2021",,38,TCAEZ2044849
66,8919,https://www.tiktok.com/angryapple31,https://www.tiktok.com/angryapple31/video/6933196894839573761,Car Speeding - Text Tone,,,https://www.tiktok.com/music/Car-Speeding-Text-Tone-6830093359692908546,12.9M,0,1.1M,6K,21,"Feb 26, 2021",,28,
67,-38,https://www.tiktok.com/ali_isthename1,https://www.tiktok.com/ali_isthename1/video/6955916552868826373,Halo (Made Famous by Beyonce),,,https://www.tiktok.com/music/Halo-Made-Famous-by-Beyonce-6724581380421847041,13M,0,2.3M,15.7K,29,"Apr 28, 2021",,16,
68,New,https://www.tiktok.com/dudedadvlog,https://www.tiktok.com/dudedadvlog/video/6956238492103970053,Curb Your Enthusiasm,TV Ring Tones,/track?id=31844453,https://www.tiktok.com/music/Curb-Your-Enthusiasm-6717515314562598913,4.6M,0,717.1K,5.1K,68,"Apr 29, 2021",,14,USA371426936
69,4109,https://www.tiktok.com/katerinaboccibridal,https://www.tiktok.com/katerinaboccibridal/video/6927354922102967557,Perfect,Leroy Sanchez,/track?id=14416696,https://www.tiktok.com/music/Perfect-6764035146971613186,41.7M,0,2.5M,9.7K,7,"Feb 10, 2021",,59,TCADB1744693
70,New,https://www.tiktok.com/sonyakisa8,https://www.tiktok.com/sonyakisa8/video/6956555291810925825,We Will Rock You,Wiesnrocker,/track?id=21210199,https://www.tiktok.com/music/We-Will-Rock-You-6723044609217267713,8.2M,0,1.6M,19.8K,13,"Apr 30, 2021",,70,DEHT41302841
71,New,https://www.tiktok.com/joshhelfgott,https://www.tiktok.com/joshhelfgott/video/6956407308083580165,Sad Emotional Piano,DS Productions,/track?id=32756738,https://www.tiktok.com/music/Sad-Emotional-Piano-6841255111478478849,17.5M,0,5M,124K,34,"Apr 30, 2021",,48,QZHN82027008
72,New,https://www.tiktok.com/jayuhofficial,https://www.tiktok.com/jayuhofficial/video/6950448436411895046,Perspectives,"TRAVISTY, JaredMiller",/track?id=94723403,https://www.tiktok.com/music/Perspectives-feat-JaredMiller-6943999719513262082,12.2M,0,1.9M,15.9K,72,"Apr 29, 2021",,5,GBMA22191389
73,93,https://www.tiktok.com/tridente_shop,https://www.tiktok.com/tridente_shop/video/6948076739948023046,Dale Don Dale,Don Omar,/track?id=15898488,https://www.tiktok.com/music/Dale-Don-Dale-6804356952424974338,76.2M,0,1.4M,4.5K,9,"Apr 9, 2021",31.29,93,USUL10401660
74,729,https://www.tiktok.com/iqbalahm,https://www.tiktok.com/iqbalahm/video/6955698667793698050,DJ BABIBUMBUMBUM VIRALL TIKTOK Raka Remixer Remix,,,https://www.tiktok.com/music/DJ-BABIBUMBUMBUM-VIRALL-TIKTOK-Raka-Remixer-Remix-6952913936438070018,8.3M,0,863.8K,30.5K,74,"Apr 29, 2021",,16,
75,New,https://www.tiktok.com/ss04112543,https://www.tiktok.com/ss04112543/video/6956585961648033026,ผ่านมาให้แค่จำ,พีธ พีระ,/track?id=14430726,https://www.tiktok.com/music/ผ่านมาให้แค่จำ-6709397834132637698,2.6M,0,439.2K,1.7K,75,"Apr 29, 2021",,9,THMON1200033
76,18,https://www.tiktok.com/jasonderulo,https://www.tiktok.com/jasonderulo/video/6955606370016103685,Heartbreak Anniversary,Giveon,/track?id=28541554,https://www.tiktok.com/music/Heartbreak-Anniversary-6927137162395749122,15.6M,0,2.6M,9.3K,2,"Apr 27, 2021",,43,USSM12000998
77,New,https://www.tiktok.com/lui.tyt,https://www.tiktok.com/lui.tyt/video/6954609659168689414,Сон,,,https://www.tiktok.com/music/Сон-6943882473600224001,13.3M,0,701.8K,1.4K,77,"Apr 29, 2021",,66,
78,New,https://www.tiktok.com/ali767671,https://www.tiktok.com/ali767671/video/6955504190118563074,Mülk Suresi,Nasser El Katemi,/track?id=57366472,https://www.tiktok.com/music/Mülk-Suresi-6790614195281872897,3.9M,0,152.2K,3.7K,78,"Apr 29, 2021",,6,QMFME1980810
79,2588,https://www.tiktok.com/maavis40,https://www.tiktok.com/maavis40/video/6950572451663318278,Başkası Yalan,Amorf,/track?id=22762894,https://www.tiktok.com/music/Başkası-Yalan-6895605325685065730,13.9M,0,741.5K,0,79,"Apr 29, 2021",,21,QM24S1912687
80,166,https://www.tiktok.com/ivanzollo2004,https://www.tiktok.com/ivanzollo2004/video/6937490160212954369,Umbrella,VL4S,/track?id=29318441,https://www.tiktok.com/music/Umbrella-6757476750269106177,28.5M,0,3.7M,29.2K,59,"Apr 30, 2021",,13,QZES71912980
81,New,https://www.tiktok.com/georgiatwinn,https://www.tiktok.com/georgiatwinn/video/6956287777969360134,Seventeen,Ladytron,/track?id=11192346,https://www.tiktok.com/music/Seventeen-227708026235998208,3.3M,0,907.9K,14.9K,81,"Apr 29, 2021",,28,CAN111000309
82,1406,https://www.tiktok.com/maydy088,https://www.tiktok.com/maydy088/video/6952964042663169285,La Mugrosita,Pedrito Fernández,/track?id=13428262,https://www.tiktok.com/music/La-Mugrosita-169654488075698176,35.3M,0,2M,35.5K,4,"Apr 20, 2021",-7.43,28,MXF147900015
83,188,https://www.tiktok.com/seok_27,https://www.tiktok.com/seok_27/video/6953922077208513793,Strength of a Thousand Men (Instrumental),Two Steps from Hell,/track?id=16966818,https://www.tiktok.com/music/Strength-of-a-Thousand-Men-6787732499825952769,11.4M,0,846.3K,2.4K,83,"Apr 29, 2021",,58,USDY41716212
84,513,https://www.tiktok.com/selinmrbb,https://www.tiktok.com/selinmrbb/video/6954662642329996545,Bulgarian,"Bashie, Amorf",/track?id=28061652,https://www.tiktok.com/music/Bulgarian-6732320765854615554,7.1M,0,709.7K,5.3K,84,"Apr 29, 2021",,27,QZHN31960742
85,79,https://www.tiktok.com/ayokaio,https://www.tiktok.com/ayokaio/video/6955866706417929478,Gurenge - TV Version,LiSA,/track?id=24323222,https://www.tiktok.com/music/Gurenge-6703742624555075585,5.5M,0,1.6M,26.7K,52,"Jul 7, 2021",,13,JPU901901441
86,206,https://www.tiktok.com/optimummotorsports,https://www.tiktok.com/optimummotorsports/video/6954875668731596038,Cut It (feat. Young Dolph),"O.T. Genasis, Young Dolph",/track?id=15090813,https://www.tiktok.com/music/Cut-It-Young-Dolph-158840031,7.9M,0,655K,1.8K,77,"Apr 25, 2021",,59,USAT21503392
87,-16,https://www.tiktok.com/thewordenfam,https://www.tiktok.com/thewordenfam/video/6954131414908521733,Once Upon a Dream,Invadable Harmony,/track?id=25054829,https://www.tiktok.com/music/Once-Upon-a-Dream-6750925804651169793,35.7M,0,7.3M,65K,3,"Apr 24, 2021",,89,QZHN31944727
88,8,https://www.tiktok.com/xfinds,https://www.tiktok.com/xfinds/video/6947660626458103046,LudovicoEinaudi(Perfect Mix),,,https://www.tiktok.com/music/LudovicoEinaudi-Perfect-Mix-6876473390434093064,83.7M,0,4.1M,17.9K,1,"Apr 6, 2021",35.57,53,
89,156,https://www.tiktok.com/iron.o.grande,https://www.tiktok.com/iron.o.grande/video/6955832255713414406,Comer Comer,Patati Patatá,/track?id=11114075,https://www.tiktok.com/music/Comer-Comer-6763817685030537218,4.9M,0,926.5K,20K,89,"Apr 29, 2021",,17,BRRI11200017
90,New,https://www.tiktok.com/gapiking,https://www.tiktok.com/gapiking/video/6956170424262593798,Bank Account Slowed - Remix,"Eduardo Luzquiños, RH Music",/track?id=32698004,https://www.tiktok.com/music/Bank-Account-Slowed-Remix-6911549404115175426,4.1M,0,578.9K,14.4K,90,"Apr 29, 2021",,2,ARIXB2100198
91,37,https://www.tiktok.com/krysmay,https://www.tiktok.com/krysmay/video/6950441647033289990,I Just Came to Dance,Gibbz,/track?id=14352276,https://www.tiktok.com/music/JUST-CAME-TO-DANCE-6900963473157539841,15.9M,0,921.8K,12.3K,91,"Apr 29, 2021",46.71,20,TCACM1601681
92,New,https://www.tiktok.com/maddyhallak,https://www.tiktok.com/maddyhallak/video/6956033911398862086,White Lies - EP Version,Max Frost,/track?id=15087609,https://www.tiktok.com/music/White-Lies-EP-Version-6948563343418346246,3M,0,810.5K,11.6K,92,"Apr 29, 2021",,12,USAT21302464
