Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
22,-5,just wanna rock (Lil Uzi Vert) [Sped Up Version],S5786,sped up nightcore,/track?id=93908893,https://www.tiktok.com/music/just-wanna-rock-Lil-Uzi-Vert-7146446566713215786,P2022,"Oct 6, 2022",38,155K,1.2M,5,"Oct 22, 2022",15,-0.71,USAT22219206
23,-13,Spawn,S6250,FOUREZINE,/track?id=40137270,https://www.tiktok.com/music/Spawn-7112051863838526250,1918981 Records DK,"Apr 10, 2020",55,149K,970K,5,"Oct 29, 2022",8,-1.86,QZDA72044438
24,New,Chasing Youuu,S1697,Shawn P,/track?id=95439221,https://www.tiktok.com/music/Chasing-Youuu-7163442416538781697,Shawn p,"Nov 7, 2022",150,143K,143K,24,"Nov 12, 2022",6,,QZNMY2225423
25,33,TV,S9745,Billie Eilish,/track?id=85082541,https://www.tiktok.com/music/TV-7122873411075999745,Darkroom/Interscope Records,"Jul 20, 2022",72,133K,646K,25,"Nov 12, 2022",16,4.71,USUM72213724
26,4,Don't Play With It,S6750,"Lola Brooke, Billy B",/track?id=41911090,https://www.tiktok.com/music/Don't-Play-With-It-feat-Billy-B-7145868265821096750,ReefaMusic/Team Eighty,"May 6, 2021",73,131K,644K,16,"Oct 22, 2022",22,0.57,QZHN52186854
27,New,Asking Alll Them Questions Tik,S3649,AmongMemes,/track?id=33243851,https://www.tiktok.com/music/Asking-Alll-Them-Questions-Tik-6881719486093723649,2454209 Records DK,"Oct 8, 2020",79,129K,539K,27,"Nov 12, 2022",2,,QZMEN2053762
28,New,Why You Asking All Them Questions,S4741,Spoken Reasons,/track?id=28824421,https://www.tiktok.com/music/Why-You-Asking-All-Them-Questions-6815815835320404741,FCHW,"Apr 16, 2021",99,128K,344K,15,"Nov 19, 2022",10,,TCAEC1900577
29,-24,Cheeks 2,S2658,"Munch Lauren, Bankhead",/track?id=27450466,https://www.tiktok.com/music/Cheeks-2-6806261332711622658,Die Rich Inc,"Mar 19, 2020",74,128K,640K,5,"Nov 5, 2022",3,-3.43,TCAEG1981418
30,New,Do You Know,,J Slim,/track?id=96009960,https://www.tiktok.com/music/null,J Slim,"Mar 6, 2022",133,127K,197K,30,"Nov 12, 2022",2,,QZLL92240439
31,166,AFRO-NAE,S1506,Kvng Vinci,/track?id=63234611,https://www.tiktok.com/music/AFRO-NAE-7012032667369621506,2066464 Records DK,"Sep 25, 2021",108,127K,303K,31,"Nov 12, 2022",4,,QZNWQ2159624
32,-26,Cheeks 2,S2658,"Munch Lauren, Bankhead",/track?id=27450466,https://www.tiktok.com/music/Cheeks-2-6806261332711622658,Die Rich Inc,"May 15, 2020",75,127K,627K,6,"Nov 5, 2022",3,-3.71,TCAEG1981418
33,128,Hard Carpet,,,,https://www.tiktok.com/music/null,,"Oct 31, 2022",140,126K,160K,33,"Nov 12, 2022",7,18.29,DGA062201468
34,New,superman,S2834,Hamo osama,/track?id=95568023,https://www.tiktok.com/music/superman-7161615310372472834,4457821 Records DK,"Nov 2, 2022",154,125K,129K,34,"Nov 12, 2022",2,,QZTAW2221579
35,82,Beat it,S1722,"Brock, 2rare, Bril, JMoney",/track?id=91000883,https://www.tiktok.com/music/Beat-it-7144098326881831722,1xentertainment,"Aug 27, 2022",132,124K,200K,5,"Dec 3, 2022",10,11.71,QZNWT2253480
36,-13,Unholy,,,,https://www.tiktok.com/music/null,,"Sep 19, 2022",59,122K,944K,23,"Nov 5, 2022",16,-1.86,GBUM72206302
37,-11,I Think I Like When It Rains,S6433,WILLIS,/track?id=17842376,https://www.tiktok.com/music/I-Think-I-Like-When-It-Rains-6895811481653266433,Willis,"Nov 15, 2020",42,120K,1.1M,26,"Nov 5, 2022",24,-1.57,QMAAK1724976
38,-5,Love You So,S5713,The King Khan & BBQ Show,/track?id=14911275,https://www.tiktok.com/music/Love-You-So-6728562975734515713,In The Red,"May 11, 2022",7,120K,5.8M,2,"Jun 11, 2022",46,-0.71,USA3D0700101
39,New,"Kai Cenat ""I Don't Care"" - Club Remix",S4226,Corey Floca,/track?id=95773111,https://www.tiktok.com/music/Kai-Cenat-I-Don't-Care-Club-Remix-7159074342192564226,Floc Wrld Entertainment LLC,"Oct 26, 2022",155,118K,128K,39,"Nov 12, 2022",7,,QZTAT2292217
40,-19,Tomorrow 2,S8241,"GloRilla, Cardi B",/track?id=92609122,https://www.tiktok.com/music/Tomorrow-2-7146615152094218241,CMG/Interscope Records,"Sep 19, 2022",20,117K,1.9M,2,"Oct 15, 2022",20,-2.71,USUM72217666
41,-6,Cool Kids (our sped up version),,,,https://www.tiktok.com/music/null,,"Aug 25, 2022",30,116K,1.5M,23,"Oct 1, 2022",32,-0.86,SGB502250421
42,31,Tu Jueguito,S4485,Aventura,/track?id=14714184,https://www.tiktok.com/music/Tu-Jueguito-7134902808066804485,Premium Latin Music,"Aug 17, 2019",124,115K,251K,42,"Nov 12, 2022",4,4.43,US83W0970005
43,93,Not Finished,,Lil Baby,/track?id=94106199,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Oct 7, 2022",143,111K,158K,43,"Nov 12, 2022",4,13.29,USUG12207234
44,-3,Aesthetic,S7346,"Tollan Kim, Kudasaibeats",/track?id=75979639,https://www.tiktok.com/music/Aesthetic-7072513628145977346,Tollan Kim,"Mar 7, 2022",10,110K,4M,5,"Jul 9, 2022",48,-0.43,SGB502208576
45,95,Not Finished,S3698,Lil Baby,/track?id=94126072,https://www.tiktok.com/music/Not-Finished-7152199889110173698,Quality Control Music/Motown Records,"Oct 8, 2022",145,109K,151K,45,"Nov 12, 2022",4,13.57,USUG12207280
46,New,Rich Flex,,"Drake, 21 Savage",/track?id=95127815,https://www.tiktok.com/music/null,OVO/Republic,"Nov 3, 2022",161,105K,115K,9,"Dec 3, 2022",12,,USUG12208614
47,-16,Sweater Weather (Sped Up),,,,https://www.tiktok.com/music/null,,"Sep 28, 2022",53,102K,1M,10,"Oct 8, 2022",13,-2.29,USSM12209549
48,New,Beat it,S1722,"Brock, 2rare, Bril, JMoney",/track?id=91000883,https://www.tiktok.com/music/Beat-it-7144098326881831722,1xentertainment,"Aug 28, 2022",168,101K,101K,4,"Dec 3, 2022",9,,QZNWT2253480
49,New,NEON BLADE,S8017,MoonDeity,/track?id=83375807,https://www.tiktok.com/music/NEON-BLADE-7099507618188118017,MoonDeity,"May 18, 2022",117,99K,274K,49,"Nov 12, 2022",2,,SE6QE2237231
50,-18,For my girl,,"Lil Fl4w, AyoSherm",/track?id=82623337,https://www.tiktok.com/music/null,Save the world,"May 13, 2022",68,97K,744K,32,"Nov 5, 2022",10,-2.57,QZHNA2260626
51,-27,Beat Automotivo Tan Tan Tan Viral,S4978,WZ Beat,/track?id=83331455,https://www.tiktok.com/music/Beat-AutomotivoTan-Tan-Tan-7155425673559934978,WZ Beat,"May 25, 2022",9,96K,4.6M,2,"Jul 16, 2022",40,-3.86,BXWEH2200054
52,New,Neon Blade（DJ版） (安小飞 Remix),,,,https://www.tiktok.com/music/null,,"Aug 5, 2022",144,95K,151K,52,"Nov 12, 2022",2,,
53,53,Ooouuu,S3634,Young M.A,/track?id=14686427,https://www.tiktok.com/music/Ooouuu-6743661751864133634,M.A Music / 3D,"Oct 2, 2019",86,95K,474K,53,"Nov 12, 2022",2,7.57,US6YF1600026
54,-2,Here With Me,S3233,d4vd,/track?id=85215303,https://www.tiktok.com/music/Here-With-Me-7138509752509663233,3519830 Records DK,"Sep 22, 2022",105,95K,307K,4,"Nov 26, 2022",25,-0.29,QZMEM2209263
55,-33,OOGA BOOGA!,,,,https://www.tiktok.com/music/null,,"Oct 20, 2022",88,92K,452K,16,"Oct 29, 2022",5,-4.71,USUM72220720
56,14,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",3,90K,7.4M,3,"May 14, 2022",63,2.00,QM24S2107064
57,11,Sturdy Beat,S8129,sleepycallz,/track?id=95013204,https://www.tiktok.com/music/Sturdy-Beat-7174899141162928129,4343047 Records DK,"Oct 19, 2022",118,86K,269K,26,"Nov 19, 2022",6,1.57,QZTAS2254844
58,-14,S.I.M.P (Squirrels In My Pants) [From 'Phineas And Ferb'],S6225,Geek Music,/track?id=69860378,https://www.tiktok.com/music/SIMP-Squirrels-In-My-Pants-7033436299269556225,Geek Music,"Nov 21, 2021",51,80K,1M,13,"Oct 22, 2022",10,-2.00,GBWUL2189449
59,33,All I Want for Christmas Is You,S3553,Mariah Carey,/track?id=15816657,https://www.tiktok.com/music/All-I-Want-For-Christmas-Is-You-6741350408557463553,Columbia,"Aug 17, 2019",6,80K,6.3M,2,"Dec 25, 2021",19,4.71,USSM19400325
60,New,Watta,,,,https://www.tiktok.com/music/null,,"Nov 2, 2022",171,80K,81K,60,"Nov 12, 2022",4,,SGB502275947
61,-16,Until I Found You - Em Beihold Version,S3393,"Stephen Sanchez, Em Beihold",/track?id=79885986,https://www.tiktok.com/music/Until-I-Found-You-Em-Beihold-Version-7087357618617403393,Republic Records,"Apr 14, 2022",100,80K,335K,34,"Mar 18, 2023",11,-2.29,USUG12202266
62,-33,Heyy,S0102,Lil Baby,/track?id=93997896,https://www.tiktok.com/music/Heyy-7152973714832100102,Quality Control Music/Motown Records,"Oct 4, 2022",77,78K,580K,7,"Oct 29, 2022",7,-4.71,USUG12207229
63,15,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",2,78K,12M,10,"Jun 26, 2021",104,2.14,USUAN1400011
64,-28,Pretty Boy Swag,,Soulja Boy,/track?id=15917135,https://www.tiktok.com/music/null,Mr. Collipark,"Sep 2, 2019",19,77K,2.1M,21,"Oct 29, 2022",6,-4.00,USUM71015226
65,107,Karma,S8626,Summer Walker,/track?id=21820057,https://www.tiktok.com/music/Karma-Sped-Up-7125644935037978626,LVRN/Interscope Records,"Sep 2, 2019",50,77K,1M,35,"Aug 20, 2022",15,,USUM71816370
66,-26,Remember - Acoustic / Sped Up (with David Guetta),,"Becky Hill, Speed Radio",/track?id=94320842,https://www.tiktok.com/music/null,Polydor Records,"Oct 19, 2022",107,75K,306K,25,"Oct 29, 2022",5,-3.71,GBUM72207211
67,110,SO FLY ! Drill,S2449,jalenrekt,/track?id=91107954,https://www.tiktok.com/music/SO-FLY-Drill-7138183491685992449,J Bull,"Aug 30, 2022",52,75K,1M,18,"Oct 22, 2022",11,15.71,QZNWU2224148
68,-17,CUFF IT,S4642,Beyoncé,/track?id=86017834,https://www.tiktok.com/music/CUFF-IT-7125869564990064642,Parkwood Entertainment/Columbia,"Jul 27, 2022",48,75K,1M,31,"Oct 8, 2022",19,-2.43,USSM12206232
69,-21,Cant Go Out Sad,S0946,Migos,/track?id=15031089,https://www.tiktok.com/music/Cant-Go-Out-Sad-6917415518282450946,101 Distribution,"Jan 13, 2021",111,73K,293K,48,"Nov 5, 2022",4,-3.00,USAE81600705
70,-32,Pretty Boy Swag,,Soulja Boy,/track?id=15917135,https://www.tiktok.com/music/null,Mr. Collipark,"Sep 2, 2019",58,72K,949K,14,"Oct 15, 2022",7,-4.57,USUM71015226
71,-29,DLOW's Bop Challenge,S8672,DLOW,/track?id=84221380,https://www.tiktok.com/music/Dlows-Bop-Challenge-211791633963548672,Integrity Talent Management Group,"May 26, 2022",22,70K,1.8M,8,"Sep 24, 2022",11,-4.14,QZNB82230773
72,66,Bike Riding,,"Relaxing Guru, Baby Sleep Music, Baby Lullaby",/track?id=67588279,https://www.tiktok.com/music/null,The Nature Project,"Jul 2, 2021",125,70K,247K,41,"Nov 19, 2022",5,,GBRKQ2125655
73,-20,Bend,S9089,iayze,/track?id=94704608,https://www.tiktok.com/music/Bend-7158589129612249089,Geffen Records,"Oct 12, 2022",135,69K,189K,53,"Nov 5, 2022",5,-2.86,USA2P2245657
74,-49,Bad Habit - Jersey Club Remix,,SteezTheProducer,/track?id=94319607,https://www.tiktok.com/music/null,Steezo,"Oct 19, 2022",87,68K,458K,10,"Oct 29, 2022",6,-7.00,QZTAS2262202
75,48,Funny Song,S7666,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,Cavendish Music,"Sep 2, 2019",18,66K,2.5M,42,"Jun 11, 2022",48,6.86,GBBGY1743613
76,-49,Them Changes (Sped Up),,,,https://www.tiktok.com/music/null,,"Oct 4, 2022",43,65K,1.1M,9,"Oct 22, 2022",7,-7.00,GBCFB2200778
77,88,Do It Again (feat. 2Rare),S7986,"NLE Choppa, 2Rare",/track?id=93878207,https://www.tiktok.com/music/Do-It-Again-feat-2Rare-7171361820886697986,Warner Records,"Oct 3, 2022",157,65K,121K,77,"Nov 12, 2022",6,12.57,USWB12206048
78,17,F.N.F (Let's Go) - Remix,S0066,"Hitkidd, GloRilla, Latto, JT",/track?id=91396053,https://www.tiktok.com/music/FNF-Let's-Go-7107130405228120066,Blac Noize!,"Sep 6, 2022",33,64K,1.3M,4,"Sep 24, 2022",11,2.43,QZRD92202055
79,-30,THIS HURRICANE BLEW ME AWAY,,,,https://www.tiktok.com/music/null,,"Oct 12, 2022",89,64K,420K,17,"Oct 22, 2022",7,-4.29,QZRP42296047
80,-18,Thinking,,,,https://www.tiktok.com/music/null,,"Oct 16, 2022",110,64K,298K,53,"Oct 22, 2022",4,-2.57,DGA052224596
81,-14,Under The Influence,S6369,Chris Brown,/track?id=25526180,https://www.tiktok.com/music/Under-The-Influence-6742896151436986369,Chris Brown Entertainment/RCA Records,"Sep 30, 2019",24,63K,1.7M,4,"Jan 7, 2023",30,-2.00,USRC11902743
82,-35,The World,,,,https://www.tiktok.com/music/null,,"Oct 9, 2022",90,63K,417K,27,"Oct 22, 2022",7,-5.00,ARQIW2207252
83,New,Twas' The Night Before Christmas (Intro),S6882,J Shxnobi,/track?id=96009972,https://www.tiktok.com/music/TwasThe-Night-Before-Christmas-Intro-7041904922605946882,1574787 Records DK,"Dec 14, 2021",174,62K,75K,83,"Nov 12, 2022",1,,QZTAS2124985
84,New,Charlie Brown,,Jezus Martinez,/track?id=68602824,https://www.tiktok.com/music/null,Beach Village Records,"Dec 30, 2020",175,62K,75K,84,"Nov 12, 2022",1,,QZPLS2021199
85,New,Siuuu,S1649,jalenrekt,/track?id=91355007,https://www.tiktok.com/music/SO-FLY-Extended-7140252674703771649,Rekt Raiders,"Nov 4, 2022",184,61K,63K,85,"Nov 12, 2022",2,,QZNWV2236466
86,-7,Romantic Homicide,S7950,d4vd,/track?id=84999635,https://www.tiktok.com/music/Romantic-Homicide-7121830491954907950,Darkroom/Interscope Records,"Aug 23, 2022",27,61K,1.6M,4,"Sep 17, 2022",14,-1.00,QZMEM2232831
87,-33,ICE CREAM,S4577,$ugarHill Keem,/track?id=92273838,https://www.tiktok.com/music/Ice-Cream-Truck-7175295325006104577,EXPLOSIVE ENT,"Sep 11, 2022",54,61K,1M,15,"Oct 1, 2022",10,-4.71,QZNWW2262242
88,-33,Ice Cream Truck,,"SugarHill Keem, MOVE LOOK",/track?id=92485391,https://www.tiktok.com/music/null,4235279 Records DK,"Sep 18, 2022",65,61K,847K,19,"Oct 1, 2022",8,-4.71,QZNWY2215565
89,-50,Heyy,,Lil Baby,/track?id=94005935,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Oct 8, 2022",84,61K,487K,9,"Oct 29, 2022",5,-7.14,USUG12207275
90,61,Find Me,,,,https://www.tiktok.com/music/null,,"Oct 30, 2022",169,60K,96K,90,"Nov 12, 2022",4,8.71,NLRD52212224
91,New,No Diggity,S2658,DJ Pride,/track?id=32860120,https://www.tiktok.com/music/No-Diggity-6769791954591942658,No Diggity (DJ Pride),"Dec 12, 2019",182,60K,63K,91,"Nov 12, 2022",2,,TCACQ1674544
92,New,طاقة,,,,https://www.tiktok.com/music/null,,"Nov 3, 2022",183,60K,63K,92,"Nov 12, 2022",4,,NLRD52212236
93,42,smiles & sunsets,S9058,"ultmt., Hz.",/track?id=75829220,https://www.tiktok.com/music/smiles-sunsets-7060288450549549058,rte. 28 music,"Feb 2, 2022",149,60K,144K,92,"Dec 10, 2022",5,6.00,QM3DF2138399
94,-17,F.N.F. (Let's Go),S0619,"Hitkidd, GloRilla",/track?id=81041293,https://www.tiktok.com/music/FNF-Let's-Go-7089140456671480619,Blac Noize!,"May 2, 2022",8,59K,4.7M,1,"Sep 24, 2022",35,-2.43,QZRD92201643
95,-58,Gilded Lily,S9457,Cults,/track?id=17089345,https://www.tiktok.com/music/Gilded-Lily-6779643805101459457,Sinderlyn,"Jan 7, 2020",102,59K,313K,32,"Oct 29, 2022",12,-8.29,QM8QH1700573
96,8,Kop Van De Kat - Verjaardag Mix,S6817,Vieze Asbak,/track?id=64342151,https://www.tiktok.com/music/Kop-Van-De-Kat-Verjaardag-Mix-7015706674245666817,Vieze Asbak,"Oct 4, 2021",153,59K,130K,96,"Nov 12, 2022",2,,QZ8WX2052743
97,30,Soy Mamá (Remix),S4870,"La Insuperable, Farina, Yailin la Mas Viral",/track?id=94203891,https://www.tiktok.com/music/Soy-Mamá-Remix-7155813599527684870,Toxiccrowhd / Complot Records,"Oct 12, 2022",146,56K,149K,97,"Nov 12, 2022",4,4.29,USHM92267149
98,New,Cancioncita Épica,,Weed Mafia,/track?id=96009927,https://www.tiktok.com/music/null,Daniel Gac,"Jul 3, 2022",188,56K,59K,98,"Nov 12, 2022",2,,MX2832259828
99,-33,Evergreen (You Didn’t Deserve Me At All),S0622,Omar Apollo,/track?id=79459861,https://www.tiktok.com/music/Evergreen-You-Didn’t-Deserve-Me-At-All-7131079217692920622,Warner Records,"Apr 4, 2022",32,55K,1.3M,15,"Sep 17, 2022",12,-4.71,USWB12200423
100,-14,Intro,,GYN Dash,/track?id=85271953,https://www.tiktok.com/music/null,G1Ent,"Jul 7, 2022",156,54K,122K,86,"Nov 5, 2022",3,-2.00,QZNMT2275452
101,-25,Spaceships on Bankhead,S2464,Jeezy,/track?id=14574318,https://www.tiktok.com/music/Spaceships-on-Bankhead-249868728106942464,Corporate Thugs (BCD Music Group),"Aug 23, 2019",123,54K,255K,76,"Nov 5, 2022",5,-3.57,US38L0702699
102,2,មេឃខ្មៅងងឹត-ហឹម ស៊ីវន,S7297,Srey Leap,/track?id=94793810,https://www.tiktok.com/music/មេឃខ្មៅងងឹត-ហឹម-ស៊ីវន-7153070577966647297,4443111 Records DK,"Oct 10, 2022",158,53K,120K,102,"Nov 12, 2022",3,0.29,QZRP42243545
103,-23,Anti-Hero,S8758,Taylor Swift,/track?id=94282783,https://www.tiktok.com/music/Anti-Hero-7156650213355178758,Taylor Swift,"Oct 20, 2022",122,53K,257K,36,"Oct 29, 2022",4,-3.29,USUG12205736
104,New,2 Million Up,S7986,Peezy,/track?id=88362783,https://www.tiktok.com/music/2-Million-Up-7127892249702057986,#Boyz Entertainment LLC / EMPIRE,"Aug 3, 2022",165,53K,111K,104,"Nov 12, 2022",5,,USUYG1439075
105,-17,Super Freaky Girl,S4635,Nicki Minaj,/track?id=88308091,https://www.tiktok.com/music/Super-Freaky-Girl-7119683959641934635,Republic Records,"Aug 4, 2022",13,53K,3.3M,1,"Sep 17, 2022",16,-2.43,USUM72215262
106,-22,PUNTO 40,S8406,"Rauw Alejandro, Baby Rasta",/track?id=92636006,https://www.tiktok.com/music/PUNTO-40-7146709505731398406,Sony Music Latin/Duars Entertainment,"Sep 19, 2022",98,53K,345K,62,"Oct 29, 2022",8,-3.14,USSD12200965
107,-20,Under The Influence,,Chris Brown,/track?id=25536300,https://www.tiktok.com/music/null,Chris Brown Entertainment/RCA Records,"Sep 30, 2019",29,52K,1.5M,45,"Oct 8, 2022",19,-2.86,USRC11902744
108,-52,Sleep,,T-Speed & 5upamanHOE,/track?id=93992585,https://www.tiktok.com/music/null,T-speed & 5upamanHoe,"Jan 13, 2021",47,52K,1M,14,"Oct 8, 2022",9,-7.43,QZNN22158179
109,-66,Heyy,S0102,Lil Baby,/track?id=93997896,https://www.tiktok.com/music/Heyy-7152973714832100102,Quality Control Music/Motown Records,"Oct 7, 2022",94,52K,374K,12,"Oct 29, 2022",4,-9.43,USUG12207229
110,New,Kute & Neat,S7189,Sasique,/track?id=48002992,https://www.tiktok.com/music/Kute-Neat-7137405763920317189,Payday Records,"Oct 31, 2022",177,52K,72K,110,"Nov 12, 2022",1,,JMA271907486
111,44,Slipping Through My Fingers,S0338,ABBA,/track?id=14038455,https://www.tiktok.com/music/Slipping-Through-My-Fingers-7001826859352590338,Digital Distribution Trinidad and Tobago,"Sep 2, 2019",37,51K,1.2M,5,"Oct 9, 2021",8,,SEAYD8102080
112,-53,Sleep,S7586,T-Speed & 5upamanHOE,/track?id=15968821,https://www.tiktok.com/music/Sleep-6917007392727107586,"Dirty Water Production, LLC","Nov 5, 2019",80,51K,537K,28,"Oct 22, 2022",7,-7.57,USUYG1121641
113,-53,Sleep,,T-Speed & 5upamanHOE,/track?id=20923630,https://www.tiktok.com/music/null,"Dirty Water Production, LLC","Nov 5, 2019",60,51K,937K,16,"Oct 8, 2022",9,-7.57,USUYG1127436
114,New,Those Eyes,S8530,New West,/track?id=22969425,https://www.tiktok.com/music/Those-Eyes-6778716044023318530,Republic Records,"Jan 5, 2020",162,51K,114K,106,"Nov 19, 2022",3,,TCAEE1990215
115,45,Healing Solfeggio Frequency 528Hz(817269),,,,https://www.tiktok.com/music/null,,"Jun 17, 2020",62,50K,911K,34,"Sep 10, 2022",26,6.43,
116,-41,Time,,,,https://www.tiktok.com/music/null,,"Apr 25, 2022",95,50K,370K,75,"Nov 5, 2022",3,-5.86,USLZJ2269006
117,2,As Time Goes By,,,,https://www.tiktok.com/music/null,,"Oct 19, 2022",148,50K,148K,100,"Oct 29, 2022",6,0.29,SGB502271368
118,25,Glock In My Lap,S5137,"21 Savage, Metro Boomin",/track?id=31530700,https://www.tiktok.com/music/Glock-In-My-Lap-6878751778305755137,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic","Sep 30, 2020",36,50K,1.2M,15,"Aug 27, 2022",32,3.57,USSM12006061
119,-37,This Is a Work of Art (Sketchy),S3745,Dubskie,/track?id=84001509,https://www.tiktok.com/music/This-Is-a-Work-of-Art-Sketchy-7103996508323743745,Dubskie,"May 30, 2022",66,49K,840K,18,"Oct 1, 2022",10,-5.29,SGB502248442
120,77,Infinity,S4786,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-6704992801559414786,Atlantic Records,"Aug 20, 2019",16,49K,2.8M,4,"Dec 11, 2021",23,,USAT21700859
