Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
13,2,Just Dance,S0401,"Lady Gaga, Colby O'Donis",/track?id=15908989,https://www.tiktok.com/music/Just-Dance-6917743207947110401,Interscope,"Sep 2, 2019",25,253K,1.6M,13,"Nov 19, 2022",25,0.29,USUM70807646
14,New,Stay,,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",127,239K,254K,14,"Nov 19, 2022",6,,ARQIW2208156
15,13,Why You Asking All Them Questions,S4741,Spoken Reasons,/track?id=28824421,https://www.tiktok.com/music/Why-You-Asking-All-Them-Questions-6815815835320404741,FCHW,"Apr 16, 2021",75,222K,566K,15,"Nov 19, 2022",10,1.86,TCAEC1900577
16,1,Made You Look,S0650,Meghan Trainor,/track?id=94279263,https://www.tiktok.com/music/Made-You-Look-7153075272433060650,Epic,"Oct 12, 2022",65,210K,708K,16,"Nov 19, 2022",14,0.14,USSM12204574
17,New,Rivers and Roads,S3969,The Head And The Heart,/track?id=15843519,https://www.tiktok.com/music/Rivers-and-Roads-6989962740152403969,Sub Pop Records,"Jul 27, 2021",133,203K,228K,17,"Nov 19, 2022",2,,USSUB1191505
18,-5,Cayendo (Side A - Acoustic),S6241,Frank Ocean,/track?id=28908496,https://www.tiktok.com/music/Cayendo-Side-A-Acoustic-6824069428980746241,Blonded,"May 6, 2020",86,202K,476K,13,"Nov 12, 2022",3,-0.71,QM24S1921622
19,-5,BILLIE EILISH.,S3345,Armani White,/track?id=82976157,https://www.tiktok.com/music/Billie-Eilish-7096439256658233345,"Legendbound, LLC / Def Jam Recordings","May 10, 2022",14,195K,3.3M,8,"Oct 22, 2022",37,-0.71,SGB502248062
20,New,It's Beginning To Look A Lot Like Christmas,,,,https://www.tiktok.com/music/null,,"Feb 8, 2020",121,188K,277K,20,"Nov 19, 2022",4,,GBSUW1828726
21,-3,Shabooya,S6222,"Hitkidd, Gloss Up, K Carbon, Slimeroni, Aleza",/track?id=93155275,https://www.tiktok.com/music/shabooya-7149732836692626222,Blac Noize!,"Sep 22, 2022",78,188K,541K,18,"Nov 12, 2022",13,-0.43,QZRD92202065
22,24,Rich Flex,,"Drake, 21 Savage",/track?id=95127815,https://www.tiktok.com/music/null,OVO/Republic,"Nov 3, 2022",114,187K,302K,9,"Dec 3, 2022",12,3.43,USUG12208614
23,New,Job Bacdob Job Snea - Special Version,,Srey Leap,/track?id=96691809,https://www.tiktok.com/music/null,4443111 Records DK,"Nov 10, 2022",143,184K,189K,23,"Nov 19, 2022",5,,QZTAY2251012
24,-8,Put It On Me,S8817,YoungBoy Never Broke Again,/track?id=91350382,https://www.tiktok.com/music/Put-It-On-Me-7140696319504418817,"Never Broke Again, LLC","Sep 6, 2022",33,183K,1.3M,12,"Nov 5, 2022",16,-1.14,USAT22214618
25,New,What I Want,,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",141,183K,196K,25,"Nov 19, 2022",5,,ARQIW2208152
26,31,Sturdy Beat,S8129,sleepycallz,/track?id=95013204,https://www.tiktok.com/music/Sturdy-Beat-7174899141162928129,4343047 Records DK,"Oct 19, 2022",90,182K,452K,26,"Nov 19, 2022",6,4.43,QZTAS2254844
27,-15,Just Wanna Rock,S6574,Lil Uzi Vert,/track?id=94209493,https://www.tiktok.com/music/Just-Wanna-Rock-7143731623425526574,Generation Now/Atlantic,"Oct 14, 2022",35,181K,1.2M,3,"Oct 29, 2022",25,-2.14,USAT22219211
28,New,Sleep Home,,,,https://www.tiktok.com/music/null,,"Nov 8, 2022",140,165K,199K,28,"Nov 19, 2022",4,,NLRD52212246
29,New,NO,S4128,Meghan Trainor,/track?id=15797771,https://www.tiktok.com/music/NO-213902202866864128,Epic,"Aug 17, 2019",68,160K,645K,29,"Nov 19, 2022",7,,USSM11600935
30,-24,Yeah u look good :p,S1873,Perus Dokackris,/track?id=95424826,https://www.tiktok.com/music/Yeah-u-look-good-p-7161795390147151873,Perus Dokackris,"Nov 2, 2022",87,159K,466K,6,"Nov 12, 2022",7,-3.43,PLC062241622
31,New,Shark Around Chacarron Macarron (Dance Hall 2004),,Dj Saidd,/track?id=31064024,https://www.tiktok.com/music/null,Dynamic Media Studios,"Jul 4, 2020",117,157K,285K,31,"Nov 19, 2022",3,,USHM82053985
32,New,Baaly Keter,,Saeed Fares,/track?id=96533041,https://www.tiktok.com/music/null,MuzicUp,"Oct 24, 2022",151,157K,157K,32,"Nov 19, 2022",3,,EGA1K1805191
33,New,بقالي كتير,S5344,Saeed Fares,/track?id=20645477,https://www.tiktok.com/music/Baaaly-Keter-243851080831545344,Arabian Collection,"Aug 20, 2019",70,157K,635K,33,"Nov 19, 2022",2,,FR6V82042040
34,-13,-غضب,,,,https://www.tiktok.com/music/null,,"Oct 27, 2022",80,152K,528K,15,"Nov 5, 2022",7,-1.86,NLRD52212205
35,New,need,S7970,keltiey,/track?id=86330415,https://www.tiktok.com/music/need-7124723381039187970,Keltiey,"Jul 25, 2022",120,139K,278K,35,"Nov 19, 2022",2,,QZMEN2265845
36,-1,Beat it,S1722,"Brock, 2rare, Bril, JMoney",/track?id=91000883,https://www.tiktok.com/music/Beat-it-7144098326881831722,1xentertainment,"Aug 27, 2022",108,130K,330K,5,"Dec 3, 2022",10,-0.14,QZNWT2253480
37,11,Beat it,S1722,"Brock, 2rare, Bril, JMoney",/track?id=91000883,https://www.tiktok.com/music/Beat-it-7144098326881831722,1xentertainment,"Aug 28, 2022",131,130K,231K,4,"Dec 3, 2022",9,1.57,QZNWT2253480
38,-13,TV,S9745,Billie Eilish,/track?id=85082541,https://www.tiktok.com/music/TV-7122873411075999745,Darkroom/Interscope Records,"Jul 20, 2022",60,130K,776K,25,"Nov 12, 2022",16,-1.86,USUM72213724
39,20,All I Want for Christmas Is You,S3553,Mariah Carey,/track?id=15816657,https://www.tiktok.com/music/All-I-Want-For-Christmas-Is-You-6741350408557463553,Columbia,"Aug 17, 2019",7,128K,6.5M,2,"Dec 25, 2021",19,2.86,USSM19400325
40,New,Whatever,,,,https://www.tiktok.com/music/null,,"Nov 8, 2022",162,125K,127K,40,"Nov 19, 2022",1,,NLRD52212247
41,31,Bike Riding,,"Relaxing Guru, Baby Sleep Music, Baby Lullaby",/track?id=67588279,https://www.tiktok.com/music/null,The Nature Project,"Jul 2, 2021",101,124K,372K,41,"Nov 19, 2022",5,4.43,GBRKQ2125655
42,-23,If I Will Be,,,,https://www.tiktok.com/music/null,,"Oct 21, 2022",72,124K,626K,13,"Nov 5, 2022",6,-3.29,SGB502271416
43,22,Karma,S8626,Summer Walker,/track?id=21820057,https://www.tiktok.com/music/Karma-Sped-Up-7125644935037978626,LVRN/Interscope Records,"Sep 2, 2019",39,123K,1.2M,35,"Aug 20, 2022",15,3.14,USUM71816370
44,-24,Pretty Boy Swag,,Soulja Boy,/track?id=15917135,https://www.tiktok.com/music/null,Mr. Collipark,"Sep 7, 2019",15,120K,3.1M,1,"Oct 15, 2022",11,-3.43,USUM71015226
45,-7,Love You So,S5713,The King Khan & BBQ Show,/track?id=14911275,https://www.tiktok.com/music/Love-You-So-6728562975734515713,In The Red,"May 11, 2022",8,118K,5.9M,2,"Jun 11, 2022",46,-1.00,USA3D0700101
46,-22,Chasing Youuu,S1697,Shawn P,/track?id=95439221,https://www.tiktok.com/music/Chasing-Youuu-7163442416538781697,Shawn p,"Nov 7, 2022",123,117K,260K,24,"Nov 12, 2022",6,-3.14,QZNMY2225423
47,116,Glue,S5861,Bicep,/track?id=12642681,https://www.tiktok.com/music/Glue-Alt-7102507691142105861,Ninja Tune,"Sep 25, 2019",126,115K,256K,47,"Nov 19, 2022",3,16.57,GBCFB1700229
48,-26,just wanna rock (Lil Uzi Vert) [Sped Up Version],S5786,sped up nightcore,/track?id=93908893,https://www.tiktok.com/music/just-wanna-rock-Lil-Uzi-Vert-7146446566713215786,P2022,"Oct 6, 2022",31,113K,1.3M,5,"Oct 22, 2022",15,-3.71,USAT22219206
49,-8,Cool Kids (our sped up version),,,,https://www.tiktok.com/music/null,,"Aug 25, 2022",26,109K,1.6M,23,"Oct 1, 2022",32,-1.14,SGB502250421
50,New,Love More,,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",167,109K,112K,50,"Nov 19, 2022",3,,ARQIW2208157
51,New,يحل,,,,https://www.tiktok.com/music/null,,"Nov 12, 2022",171,106K,106K,51,"Nov 19, 2022",4,,NLRD52212254
52,New,Like I Loved You,S5989,Brett Young,/track?id=13770638,https://www.tiktok.com/music/Like-I-Loved-You-6944737801338505989,"Big Machine Label Group, LLC","Sep 2, 2019",155,105K,155K,52,"Nov 19, 2022",2,,QM3E21606007
53,New,Like I Loved You,S5989,Brett Young,/track?id=13770638,https://www.tiktok.com/music/Like-I-Loved-You-6944737801338505989,"Big Machine Label Group, LLC","Sep 2, 2019",165,104K,114K,53,"Nov 19, 2022",1,,QM3E21606007
54,New,Like I Loved You,S5989,Brett Young,/track?id=13770638,https://www.tiktok.com/music/Like-I-Loved-You-6944737801338505989,"Big Machine Label Group, LLC","Sep 2, 2019",170,104K,108K,54,"Nov 19, 2022",1,,QM3E21606007
55,-11,Aesthetic,S7346,"Tollan Kim, Kudasaibeats",/track?id=75979639,https://www.tiktok.com/music/Aesthetic-7072513628145977346,Tollan Kim,"Mar 7, 2022",11,102K,4.1M,5,"Jul 9, 2022",48,-1.57,SGB502208576
56,-23,Hard Carpet,,,,https://www.tiktok.com/music/null,,"Oct 31, 2022",124,99K,259K,33,"Nov 12, 2022",7,-3.29,DGA062201468
57,New,No Kizzy,S6274,Rob49,/track?id=31034329,https://www.tiktok.com/music/No-Kizzy-7159022067042486274,Jay Rebel Music,"Feb 2, 2021",180,98K,98K,10,"Nov 26, 2022",11,,QZES72081012
58,103,oui,S4929,Jeremih,/track?id=15935671,https://www.tiktok.com/music/Oui-242507479799164929,Universal Music Group,"Nov 28, 2019",12,96K,3.5M,6,"Jan 22, 2022",23,14.71,USUM71513397
59,-33,Don't Play With It,S6750,"Lola Brooke, Billy B",/track?id=41911090,https://www.tiktok.com/music/Don't-Play-With-It-feat-Billy-B-7145868265821096750,ReefaMusic/Team Eighty,"May 6, 2021",62,93K,737K,16,"Oct 22, 2022",22,-4.71,QZHN52186854
60,-6,Here With Me,S3233,d4vd,/track?id=85215303,https://www.tiktok.com/music/Here-With-Me-7138509752509663233,3519830 Records DK,"Sep 22, 2022",96,92K,400K,4,"Nov 26, 2022",25,-0.86,QZMEM2209263
61,-10,Beat Automotivo Tan Tan Tan Viral,S4978,WZ Beat,/track?id=83331455,https://www.tiktok.com/music/Beat-AutomotivoTan-Tan-Tan-7155425673559934978,WZ Beat,"May 25, 2022",10,88K,4.7M,2,"Jul 16, 2022",40,-1.43,BXWEH2200054
62,-23,"Kai Cenat ""I Don't Care"" - Club Remix",S4226,Corey Floca,/track?id=95773111,https://www.tiktok.com/music/Kai-Cenat-I-Don't-Care-Club-Remix-7159074342192564226,Floc Wrld Entertainment LLC,"Oct 26, 2022",136,88K,216K,39,"Nov 12, 2022",7,-3.29,QZTAT2292217
63,-40,Spawn,S6250,FOUREZINE,/track?id=40137270,https://www.tiktok.com/music/Spawn-7112051863838526250,1918981 Records DK,"Apr 10, 2020",47,85K,1.1M,5,"Oct 29, 2022",8,-5.71,QZDA72044438
64,-17,Sweater Weather (Sped Up),,,,https://www.tiktok.com/music/null,,"Sep 28, 2022",42,85K,1.1M,10,"Oct 8, 2022",13,-2.43,USSM12209549
65,-9,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",4,83K,7.5M,3,"May 14, 2022",63,-1.29,QM24S2107064
66,-30,Unholy,,,,https://www.tiktok.com/music/null,,"Sep 19, 2022",48,82K,1M,23,"Nov 5, 2022",16,-4.29,GBUM72206302
67,-27,Tomorrow 2,S8241,"GloRilla, Cardi B",/track?id=92609122,https://www.tiktok.com/music/Tomorrow-2-7146615152094218241,CMG/Interscope Records,"Sep 19, 2022",18,81K,2M,2,"Oct 15, 2022",20,-3.86,USUM72217666
68,-5,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",2,81K,12M,10,"Jun 26, 2021",104,-0.71,USUAN1400011
69,53,We Gone Eat,S7714,T-Speed & 5upamanHOE,/track?id=32532856,https://www.tiktok.com/music/We-Gone-Eat-6914833065562867714,T-speed & 5upamanHoe,"Jan 6, 2021",138,81K,209K,63,"Nov 26, 2022",8,,QZNN22127200
70,53,Hungry Eatin,S5489,Tesla Boyz,/track?id=64737156,https://www.tiktok.com/music/Hungry-Eatin-7089175695637055489,Young Money,"Apr 20, 2022",139,81K,209K,64,"Nov 26, 2022",8,,QZFYW2103268
71,New,3 AM,,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",188,75K,76K,71,"Nov 19, 2022",1,,ARQIW2208153
72,New,Pastt,,,,https://www.tiktok.com/music/null,,"Nov 8, 2022",190,74K,74K,72,"Nov 19, 2022",1,,NLRD52212248
73,New,Calm,,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",187,72K,77K,73,"Nov 19, 2022",1,,DGA062235417
74,83,Ex For A Reason,S9425,"Summer Walker, JT, City Girls",/track?id=63893559,https://www.tiktok.com/music/Ex-For-A-Reason-7018701135311079425,LVRN/Interscope Records,"Oct 13, 2021",97,72K,399K,74,"Nov 19, 2022",9,11.86,USUM72118243
75,-25,For my girl,,"Lil Fl4w, AyoSherm",/track?id=82623337,https://www.tiktok.com/music/null,Save the world,"May 13, 2022",58,71K,816K,32,"Nov 5, 2022",10,-3.57,QZHNA2260626
76,-49,Asking Alll Them Questions Tik,S3649,AmongMemes,/track?id=33243851,https://www.tiktok.com/music/Asking-Alll-Them-Questions-Tik-6881719486093723649,2454209 Records DK,"Oct 8, 2020",73,68K,606K,27,"Nov 12, 2022",2,-7.00,QZMEN2053762
77,-9,CUFF IT,S4642,Beyoncé,/track?id=86017834,https://www.tiktok.com/music/CUFF-IT-7125869564990064642,Parkwood Entertainment/Columbia,"Jul 27, 2022",41,68K,1.1M,31,"Oct 8, 2022",19,-1.29,USSM12206232
78,68,It's Beginning to Look a Lot like Christmas,,Michael Bublé,/track?id=26838018,https://www.tiktok.com/music/null,Reprise,"Oct 28, 2019",56,64K,855K,43,"Dec 3, 2022",13,9.71,USRE11300223
79,-4,Funny Song,S7666,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,Cavendish Music,"Sep 2, 2019",16,64K,2.5M,42,"Jun 11, 2022",48,-0.57,GBBGY1743613
80,-3,Do It Again (feat. 2Rare),S7986,"NLE Choppa, 2Rare",/track?id=93878207,https://www.tiktok.com/music/Do-It-Again-feat-2Rare-7171361820886697986,Warner Records,"Oct 3, 2022",149,62K,183K,77,"Nov 12, 2022",6,-0.43,USWB12206048
81,-38,Not Finished,,Lil Baby,/track?id=94106199,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Oct 7, 2022",135,61K,219K,43,"Nov 12, 2022",4,-5.43,USUG12207234
82,-52,Do You Know,,J Slim,/track?id=96009960,https://www.tiktok.com/music/null,J Slim,"Mar 6, 2022",125,61K,257K,30,"Nov 12, 2022",2,-7.43,QZLL92240439
83,-38,Not Finished,S3698,Lil Baby,/track?id=94126072,https://www.tiktok.com/music/Not-Finished-7152199889110173698,Quality Control Music/Motown Records,"Oct 8, 2022",137,60K,210K,45,"Nov 12, 2022",4,-5.43,USUG12207280
84,-29,OOGA BOOGA!,,,,https://www.tiktok.com/music/null,,"Oct 20, 2022",81,59K,511K,16,"Oct 29, 2022",5,-4.14,USUM72220720
85,-7,F.N.F (Let's Go) - Remix,S0066,"Hitkidd, GloRilla, Latto, JT",/track?id=91396053,https://www.tiktok.com/music/FNF-Let's-Go-7107130405228120066,Blac Noize!,"Sep 6, 2022",29,58K,1.4M,4,"Sep 24, 2022",11,-1.00,QZRD92202055
86,-24,Heyy,S0102,Lil Baby,/track?id=93997896,https://www.tiktok.com/music/Heyy-7152973714832100102,Quality Control Music/Motown Records,"Oct 4, 2022",69,56K,635K,7,"Oct 29, 2022",7,-3.43,USUG12207229
87,-27,Watta,,,,https://www.tiktok.com/music/null,,"Nov 2, 2022",161,55K,136K,60,"Nov 12, 2022",4,-3.86,SGB502275947
88,New,Hey It's Me,,"BCD Studio, Oran",/track?id=96526162,https://www.tiktok.com/music/null,BCD Studio,"Jun 29, 2022",199,54K,28K,2,"Jan 7, 2023",11,,SGB502225359
89,-58,AFRO-NAE,S1506,Kvng Vinci,/track?id=63234611,https://www.tiktok.com/music/AFRO-NAE-7012032667369621506,2066464 Records DK,"Sep 25, 2021",103,54K,357K,31,"Nov 12, 2022",4,-8.29,QZNWQ2159624
90,-5,Siuuu,S1649,jalenrekt,/track?id=91355007,https://www.tiktok.com/music/SO-FLY-Extended-7140252674703771649,Rekt Raiders,"Nov 4, 2022",164,53K,116K,85,"Nov 12, 2022",2,-0.71,QZNWV2236466
91,10,Spaceships on Bankhead,S2464,Jeezy,/track?id=14574318,https://www.tiktok.com/music/Spaceships-on-Bankhead-249868728106942464,Corporate Thugs (BCD Music Group),"Aug 23, 2019",112,53K,308K,76,"Nov 5, 2022",5,1.43,US38L0702699
92,New,Thotiana (Remix),,"Blueface, YG, Cardi B",/track?id=22455250,https://www.tiktok.com/music/null,Fifth Amendment Entertainment/eOne Music,"Jul 6, 2020",163,53K,127K,1,"Nov 26, 2022",3,,USKO11900097
93,-7,Romantic Homicide,S7950,d4vd,/track?id=84999635,https://www.tiktok.com/music/Romantic-Homicide-7121830491954907950,Darkroom/Interscope Records,"Aug 23, 2022",24,53K,1.6M,4,"Sep 17, 2022",14,-1.00,QZMEM2232831
94,-30,Pretty Boy Swag,,Soulja Boy,/track?id=15917135,https://www.tiktok.com/music/null,Mr. Collipark,"Sep 2, 2019",17,53K,2.1M,21,"Oct 29, 2022",6,-4.29,USUM71015226
95,-48,Shake It Off,S7922,Taylor Swift,/track?id=15191529,https://www.tiktok.com/music/Shake-It-Off-6740854545812817922,"Big Machine Records, LLC","Sep 2, 2019",92,52K,444K,47,"Mar 19, 2022",3,,USCJY1431349
96,-29,SO FLY ! Drill,S2449,jalenrekt,/track?id=91107954,https://www.tiktok.com/music/SO-FLY-Drill-7138183491685992449,J Bull,"Aug 30, 2022",44,52K,1.1M,18,"Oct 22, 2022",11,-4.14,QZNWU2224148
97,-51,Shake It Off,S7922,Taylor Swift,/track?id=15191529,https://www.tiktok.com/music/Shake-It-Off-6740854545812817922,"Big Machine Records, LLC","Sep 12, 2019",84,52K,506K,46,"Mar 12, 2022",4,,USCJY1431349
98,20,Glock In My Lap,S5137,"21 Savage, Metro Boomin",/track?id=31530700,https://www.tiktok.com/music/Glock-In-My-Lap-6878751778305755137,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic","Sep 30, 2020",32,51K,1.3M,15,"Aug 27, 2022",32,2.86,USSM12006061
99,12,Slipping Through My Fingers,S0338,ABBA,/track?id=14038455,https://www.tiktok.com/music/Slipping-Through-My-Fingers-7001826859352590338,Digital Distribution Trinidad and Tobago,"Sep 2, 2019",34,51K,1.3M,5,"Oct 9, 2021",8,1.71,SEAYD8102080
100,-10,Find Me,,,,https://www.tiktok.com/music/null,,"Oct 30, 2022",158,50K,146K,90,"Nov 12, 2022",4,-1.43,NLRD52212224
101,22,Glock In My Lap,S5137,"21 Savage, Metro Boomin",/track?id=31530700,https://www.tiktok.com/music/Glock-In-My-Lap-6878751778305755137,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic","Oct 16, 2020",36,50K,1.2M,17,"Aug 20, 2022",15,3.14,USSM12006061
102,New,Os Snea Tea Min Jorng Bat Bong Oun - Special Version,,Srey Leap,/track?id=96691783,https://www.tiktok.com/music/null,4443111 Records DK,"Nov 10, 2022",193,50K,51K,102,"Nov 19, 2022",3,,QZTAY2251017
103,-95,I Know,S3649,"Big Sean, Jhené Aiko",/track?id=15933586,https://www.tiktok.com/music/I-Know-6750951874599323649,Virgin EMI,"Sep 2, 2019",19,49K,2M,1,"Nov 5, 2022",15,-13.57,USUM71501149
104,-46,S.I.M.P (Squirrels In My Pants) [From 'Phineas And Ferb'],S6225,Geek Music,/track?id=69860378,https://www.tiktok.com/music/SIMP-Squirrels-In-My-Pants-7033436299269556225,Geek Music,"Nov 21, 2021",45,49K,1.1M,13,"Oct 22, 2022",10,-6.57,GBWUL2189449
105,-35,Pretty Boy Swag,,Soulja Boy,/track?id=15917135,https://www.tiktok.com/music/null,Mr. Collipark,"Sep 2, 2019",49,49K,998K,14,"Oct 15, 2022",7,-5.00,USUM71015226
106,8,Those Eyes,S8530,New West,/track?id=22969425,https://www.tiktok.com/music/Those-Eyes-6778716044023318530,Republic Records,"Jan 5, 2020",150,49K,163K,106,"Nov 19, 2022",3,1.14,TCAEE1990215
107,-4,Anti-Hero,S8758,Taylor Swift,/track?id=94282783,https://www.tiktok.com/music/Anti-Hero-7156650213355178758,Taylor Swift,"Oct 20, 2022",113,48K,306K,36,"Oct 29, 2022",4,-0.57,USUG12205736
108,New,يعتمد على,,,,https://www.tiktok.com/music/null,,"Nov 12, 2022",195,48K,49K,108,"Nov 19, 2022",4,,NLRD52212253
109,-72,I Think I Like When It Rains,S6433,WILLIS,/track?id=17842376,https://www.tiktok.com/music/I-Think-I-Like-When-It-Rains-6895811481653266433,Willis,"Nov 15, 2020",38,48K,1.2M,26,"Nov 5, 2022",24,-10.29,QMAAK1724976
110,-29,Under The Influence,S6369,Chris Brown,/track?id=25526180,https://www.tiktok.com/music/Under-The-Influence-6742896151436986369,Chris Brown Entertainment/RCA Records,"Sep 30, 2019",22,48K,1.8M,4,"Jan 7, 2023",30,-4.14,USRC11902743
111,22,We Know,,,,https://www.tiktok.com/music/null,,"Oct 31, 2022",178,48K,101K,99,"Nov 26, 2022",4,3.14,DGA062201471
112,-38,Bad Habit - Jersey Club Remix,,SteezTheProducer,/track?id=94319607,https://www.tiktok.com/music/null,Steezo,"Oct 19, 2022",83,48K,506K,10,"Oct 29, 2022",6,-5.43,QZTAS2262202
113,-31,The World,,,,https://www.tiktok.com/music/null,,"Oct 9, 2022",88,48K,464K,27,"Oct 22, 2022",7,-4.43,ARQIW2207252
114,-19,Gilded Lily,S9457,Cults,/track?id=17089345,https://www.tiktok.com/music/Gilded-Lily-6779643805101459457,Sinderlyn,"Jan 7, 2020",102,48K,361K,32,"Oct 29, 2022",12,-2.71,QM8QH1700573
115,15,BIG MAD,S1730,Ktlyn,/track?id=87285357,https://www.tiktok.com/music/BIG-MAD-7124480138586441730,DIEMON,"Jul 25, 2022",37,47K,1.2M,38,"Aug 20, 2022",18,2.14,QZS7J2273734
116,-22,F.N.F. (Let's Go),S0619,"Hitkidd, GloRilla",/track?id=81041293,https://www.tiktok.com/music/FNF-Let's-Go-7089140456671480619,Blac Noize!,"May 2, 2022",9,47K,4.8M,1,"Sep 24, 2022",35,-3.14,QZRD92201643
117,-46,DLOW's Bop Challenge,S8672,DLOW,/track?id=84221380,https://www.tiktok.com/music/Dlows-Bop-Challenge-211791633963548672,Integrity Talent Management Group,"May 26, 2022",20,46K,1.8M,8,"Sep 24, 2022",11,-6.57,QZNB82230773
118,-45,Bend,S9089,iayze,/track?id=94704608,https://www.tiktok.com/music/Bend-7158589129612249089,Geffen Records,"Oct 12, 2022",130,46K,235K,53,"Nov 5, 2022",5,-6.43,USA2P2245657
119,-32,ICE CREAM,S4577,$ugarHill Keem,/track?id=92273838,https://www.tiktok.com/music/Ice-Cream-Truck-7175295325006104577,EXPLOSIVE ENT,"Sep 11, 2022",46,46K,1.1M,15,"Oct 1, 2022",10,-4.57,QZNWW2262242
120,-51,Cant Go Out Sad,S0946,Migos,/track?id=15031089,https://www.tiktok.com/music/Cant-Go-Out-Sad-6917415518282450946,101 Distribution,"Jan 13, 2021",107,45K,338K,48,"Nov 5, 2022",4,-7.29,USAE81600705
121,-17,2 Million Up,S7986,Peezy,/track?id=88362783,https://www.tiktok.com/music/2-Million-Up-7127892249702057986,#Boyz Entertainment LLC / EMPIRE,"Aug 3, 2022",154,45K,156K,104,"Nov 12, 2022",5,-2.43,USUYG1439075
122,-56,Remember - Acoustic / Sped Up (with David Guetta),,"Becky Hill, Speed Radio",/track?id=94320842,https://www.tiktok.com/music/null,Polydor Records,"Oct 19, 2022",104,45K,351K,25,"Oct 29, 2022",5,-8.00,GBUM72207211
123,-62,Until I Found You - Em Beihold Version,S3393,"Stephen Sanchez, Em Beihold",/track?id=79885986,https://www.tiktok.com/music/Until-I-Found-You-Em-Beihold-Version-7087357618617403393,Republic Records,"Apr 14, 2022",100,44K,379K,34,"Mar 18, 2023",11,-8.86,USUG12202266
