Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
1,5,Running Up That Hill (A Deal With God),S1712,Kate Bush,/track?id=12662506,https://www.tiktok.com/music/Running-Up-That-Hill-A-Deal-With-God-235918692176371712,Parlophone UK,"Aug 20, 2019",53,553K,1.1M,1,"Jun 11, 2022",16,0.71,GBCNR8500002
2,3,Love You So,S5713,The King Khan & BBQ Show,/track?id=14911275,https://www.tiktok.com/music/Love-You-So-6728562975734515713,In The Red,"May 11, 2022",50,471K,1.2M,2,"Jun 11, 2022",46,0.43,USA3D0700101
3,1,Dream Cycle,,,,https://www.tiktok.com/music/null,,"May 28, 2022",57,440K,970K,3,"Jun 11, 2022",9,0.14,QZ8252214947
4,7,MEAN!,S2082,Madeline The Person,/track?id=80505894,https://www.tiktok.com/music/MEAN-Remix-with-Noah-Kahan-7119397209556142082,Warner Records,"Apr 25, 2022",55,430K,985K,4,"Jun 11, 2022",6,1.00,USWB12201164
5,-4,Fury,,,,https://www.tiktok.com/music/null,,"May 21, 2022",24,422K,2.2M,1,"May 28, 2022",8,-0.57,QZ8252214389
6,1,About Damn Time,S1762,Lizzo,/track?id=79572011,https://www.tiktok.com/music/About-Damn-Time-7086201843973621762,Nice Life/Atlantic,"Apr 12, 2022",9,406K,4.2M,1,"May 14, 2022",18,0.14,USAT22202139
7,1,Jiggle Jiggle,S0294,"Duke & Jones, Louis Theroux",/track?id=82257926,https://www.tiktok.com/music/Jiggle-Jiggle-7075729123557100294,Robots & Humans,"May 11, 2022",29,375K,1.9M,4,"May 28, 2022",18,0.14,GBARL2201151
8,2,Hug Me,S1326,"Pharrell Williams, Trey Parker",/track?id=15611409,https://www.tiktok.com/music/Hug-Me-7101540683290561326,i am OTHER/Columbia,"Aug 16, 2019",44,362K,1.3M,4,"Jun 18, 2022",20,0.29,USQ4E1702974
9,0,So Silly! (G-Mix),S1217,"YungManny, Koto.",/track?id=82435183,https://www.tiktok.com/music/So-Silly-GMix-7095919748038281217,3666217 Records DK2,"May 9, 2022",38,341K,1.6M,8,"May 28, 2022",15,0.00,QZHN92252505
10,-8,Go Around,S6369,Saino Freedoni,/track?id=82917870,https://www.tiktok.com/music/Go-Around-7094705776740026369,Saino Freedoni,"May 5, 2022",21,324K,2.4M,2,"May 21, 2022",8,-1.14,SE6I32293794
11,1,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",7,289K,4.4M,3,"May 14, 2022",63,0.14,QM24S2107064
12,1,Gogo Dance,S1557,"El Alfa, Chael Produciendo",/track?id=79457193,https://www.tiktok.com/music/Gogo-Dance-7087744357444471557,EL JEFE RECORDS,"Apr 4, 2022",31,254K,1.9M,3,"May 21, 2022",14,0.14,QM4TX2261587
13,1,Detroit Flow,S7106,Liberia Sig,/track?id=64602850,https://www.tiktok.com/music/Detroit-Flow-6982644025459247106,Liberia Sig,"Jul 7, 2021",49,235K,1.2M,10,"May 28, 2022",11,0.14,QZNMW2106205
14,18,Foolish,S1522,Ashanti,/track?id=15233790,https://www.tiktok.com/music/Foolish-6917626543023851522,Wizz Bizz,"Sep 2, 2019",74,220K,670K,14,"Jun 11, 2022",13,2.57,USDJ20200199
15,0,Foolish Chances Freestyle (Not Foolish),S5218,Sway Burr,/track?id=82220838,https://www.tiktok.com/music/Foolish-Chances-Freestyle-Not-Foolish-7095877721548425218,Sway Burr,"May 8, 2022",42,208K,1.5M,6,"May 21, 2022",12,0.00,TCAGF2203422
16,0,Foolish Chances Freestyle (Not Foolish),S5218,Sway Burr,/track?id=82220838,https://www.tiktok.com/music/Foolish-Chances-Freestyle-Not-Foolish-7095877721548425218,Sway Burr,"May 19, 2022",64,207K,799K,16,"Jun 4, 2022",10,0.00,TCAGF2203422
17,46,F.N.F. (Let's Go),S0619,"Hitkidd, GloRilla",/track?id=81041293,https://www.tiktok.com/music/FNF-Let's-Go-7089140456671480619,Blac Noize!,"May 2, 2022",88,195K,467K,1,"Sep 24, 2022",35,6.57,QZRD92201643
18,8,Vas,S9649,jagger finn,/track?id=27544516,https://www.tiktok.com/music/Vas-6732299318172059649,oakjoi,"Sep 2, 2019",35,194K,1.8M,18,"Jun 11, 2022",11,1.14,QZHN31945778
19,0,FWM,S0578,Big Boogie,/track?id=68685144,https://www.tiktok.com/music/FWM-7045161592740120578,CMG,"Dec 22, 2021",37,193K,1.6M,7,"May 21, 2022",13,0.00,USUG12106598
20,-3,Tony Hawk’s,,,,https://www.tiktok.com/music/null,,"May 19, 2022",68,190K,733K,11,"May 28, 2022",3,-0.43,QZHNB2248440
21,-3,We Not Humping - Remix,S1470,"Monaleo, Flo Milli",/track?id=79887756,https://www.tiktok.com/music/We-Not-Humping-Remix-7095938597865671470,Stomp Down,"Mar 22, 2022",56,172K,978K,13,"May 28, 2022",11,-0.43,QM4TX2237923
22,1,Hance Rech,,,,https://www.tiktok.com/music/null,,"May 28, 2022",108,153K,344K,22,"Jun 11, 2022",2,0.14,QZ8252214948
23,-1,Drowning (feat. Kodak Black),,"A Boogie Wit da Hoodie, Kodak Black",/track?id=15093029,https://www.tiktok.com/music/null,Highbridge The Label,"Aug 22, 2019",59,148K,918K,12,"May 21, 2022",11,-0.14,USAT21700435
24,-4,Shes Buff,,"Beatdemons, Ssj9k",/track?id=80559385,https://www.tiktok.com/music/null,Beatdemons LLC & Beatstars Publishing by SonyPub,"Apr 23, 2022",25,147K,2.2M,2,"May 7, 2022",13,-0.57,QZHN62253854
25,-4,Come Over (Sped Up - TikTok Version),,Jhacari,/track?id=83241474,https://www.tiktok.com/music/null,"Under Exclusive License to Arena Music Productions, LLC","May 22, 2022",84,138K,539K,18,"May 28, 2022",9,-0.57,QZ5FA2250080
26,-2,Metal Gear Solid,,,,https://www.tiktok.com/music/null,,"May 19, 2022",96,137K,399K,24,"Jun 4, 2022",8,-0.29,QZHNB2290718
27,New,Pass The Dutchie,S8273,Musical Youth,/track?id=12554164,https://www.tiktok.com/music/Pass-The-Dutchie-6741520183904438273,UMC (Universal Music Catalogue),"Sep 2, 2019",159,131K,149K,27,"Jun 11, 2022",6,,GBBBY0300024
28,28,Efecto,S1621,Bad Bunny,/track?id=81301404,https://www.tiktok.com/music/Efecto-7100329813914831621,Rimas Entertainment LLC,"May 4, 2022",127,130K,252K,28,"Jun 11, 2022",16,4.00,QM6MZ2214884
29,102,Angeleyes,S1537,ABBA,/track?id=14038418,https://www.tiktok.com/music/Abba-6799762760545601537,Polar Music International AB,"Nov 28, 2019",151,129K,175K,29,"Jun 11, 2022",4,14.57,SEAYD7901040
30,New,Ride,,,,https://www.tiktok.com/music/null,,"May 31, 2022",165,129K,133K,30,"Jun 11, 2022",6,,SGB502222076
31,New,Sweater Weather,S9110,The Neighbourhood,/track?id=15790443,https://www.tiktok.com/music/Sweater-Weather-Sped-Up-7086537183875599110,the [r]evolve group,"Aug 16, 2019",23,128K,2.3M,31,"Jun 11, 2022",3,,USSM11300080
32,2,Time,,,,https://www.tiktok.com/music/null,,"May 23, 2022",112,128K,322K,32,"Jun 11, 2022",3,0.29,GBRKQ2211031
33,-8,Me Porto Bonito,S8694,"Bad Bunny, Chencho Corleone",/track?id=81301171,https://www.tiktok.com/music/Me-Porto-Bonito-7094499898527058694,Rimas Entertainment LLC,"May 4, 2022",77,123K,626K,20,"May 28, 2022",20,-1.14,QM6MZ2214877
34,-4,I Was Never There,S5937,"The Weeknd, Gesaffelstein",/track?id=18897029,https://www.tiktok.com/music/I-Was-Never-There-6791241140050855937,The Weeknd,"Sep 12, 2019",100,120K,379K,22,"Jul 9, 2022",23,-0.57,USUG11800570
35,6,Tek It (Sped Up),,Cafuné,/track?id=80523494,https://www.tiktok.com/music/null,Elektra (NEK),"Apr 27, 2022",89,119K,461K,35,"Jun 11, 2022",14,0.86,USEE12200097
36,-8,so silly !,S6562,Koto.,/track?id=75486459,https://www.tiktok.com/music/so-silly-7072080951102146562,1168634 Records DK,"Mar 5, 2022",43,114K,1.4M,5,"May 14, 2022",13,-1.14,QZDA82260364
37,-10,KEEP GOING,S8881,"Corey Floca, The Positive Vibe Tour",/track?id=82485154,https://www.tiktok.com/music/KEEP-GOING-7094783806464378881,Floc Wrld Entertainment LLC,"May 6, 2022",102,114K,376K,27,"Jun 4, 2022",9,-1.43,QZHN92200616
38,7,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,S4273,"Russ Millions, YV, SwitchOTR, Buni, CH (GMD), Gazo, RoseReal",/track?id=78112395,https://www.tiktok.com/music/Reggae-Calypso-Russ-Millions-x-Buni-x-YV-x-CH-GMD-x-SwitchOTR-x-Gazo-x-RoseReal-7077776126001334273,One Of A Kind Music,"Mar 21, 2022",98,110K,388K,38,"Jun 11, 2022",10,1.00,QM4TX2229006
39,-10,Fly Away,,,,https://www.tiktok.com/music/null,,"May 21, 2022",107,100K,352K,29,"Jun 4, 2022",3,-1.43,QZ8252214393
40,34,Drowning (A Boogie Wit da Hoodie) [feat. Kodak Black] [Sped Up Version],,Kodak Black,/track?id=83573992,https://www.tiktok.com/music/null,P2022,"May 26, 2022",134,98K,222K,40,"Jun 11, 2022",9,4.86,USAT22206682
41,142,Neva Cared,S0805,Polo G,/track?id=23974873,https://www.tiktok.com/music/Neva-Cared-6665559799775660805,Polo G,"Sep 19, 2019",41,95K,1.5M,41,"Jun 11, 2022",5,,QMGR31995805
42,10,Funny Song,S7666,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,Cavendish Music,"Sep 2, 2019",45,94K,1.3M,42,"Jun 11, 2022",48,1.43,GBBGY1743613
43,46,Aesthetic,S7346,"Tollan Kim, Kudasaibeats",/track?id=75979639,https://www.tiktok.com/music/Aesthetic-7072513628145977346,Tollan Kim,"Mar 7, 2022",101,91K,377K,5,"Jul 9, 2022",48,6.57,SGB502208576
44,-9,super sonic (you're too slow),S2545,squirl beats,/track?id=83425697,https://www.tiktok.com/music/super-sonic-you're-too-slow-7103599670508652545,squirl beats,"May 29, 2022",144,91K,207K,35,"Jun 4, 2022",4,-1.29,US3DF2255525
45,New,The Box,S0981,Roddy Ricch,/track?id=27599255,https://www.tiktok.com/music/The-Box-6768646921029470981,Atlantic Records,"Dec 5, 2019",11,90K,3.8M,45,"Jun 11, 2022",6,,USAT21906978
46,39,Ice On My Baby (feat. Kevin Gates) (Remix),S3206,"Yung Bleu, Kevin Gates",/track?id=20592084,https://www.tiktok.com/music/Ice-On-My-Baby-Remix-6604007167055923206,Columbia,"Aug 16, 2019",14,88K,2.9M,2,"Dec 11, 2021",23,5.57,USSM11807083
47,-11,Ride On It,S3009,Marbo Beatz,/track?id=83272925,https://www.tiktok.com/music/Ride-On-It-Freak-You-Right-7102522574986283009,The Hitz Mechanikz LLC,"May 19, 2022",116,86K,302K,36,"Jun 4, 2022",8,-1.57,QZHNB2274533
48,0,Ride On It (Freak You Right),S1554,"Marbo Beatz, Chris Voice",/track?id=83432159,https://www.tiktok.com/music/Ride-On-It-Freak-You-Right-7120651693976471554,The Hitz Mechanikz LLC,"May 26, 2022",150,86K,182K,48,"Jun 4, 2022",7,0.00,QZK6Q2217887
49,17,Magnetic,,,,https://www.tiktok.com/music/null,,"May 4, 2022",75,82K,658K,8,"May 14, 2022",10,2.43,QZ8252212722
50,8,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",1,82K,10M,10,"Jun 26, 2021",104,1.14,USUAN1400011
51,132,Light Switch,S1857,Charlie Puth,/track?id=69560913,https://www.tiktok.com/music/Light-Switch-7044012275094521857,Atlantic Records,"Jan 18, 2022",119,81K,298K,15,"Jun 18, 2022",5,,USAT22107359
52,-13,Love in This Club (feat. Young Jeezy),S9322,"Usher, Jeezy",/track?id=15484175,https://www.tiktok.com/music/Love-in-This-Club-feat-Jeezy-Young-Jeezy-59322,EMI TV,"Aug 16, 2019",16,81K,2.7M,1,"Apr 23, 2022",14,-1.86,USLF20800001
53,146,Light Switch,,,,https://www.tiktok.com/music/null,,"Dec 20, 2021",106,80K,354K,17,"Jun 18, 2022",6,,USAT22108605
54,New,Wess Yo Name,S7217,Heembeezy,/track?id=79422816,https://www.tiktok.com/music/Wess-Yo-Name-7080625968494217217,HeemTeam,"Mar 28, 2022",182,79K,85K,35,"Jun 18, 2022",5,,QZMEV2219163
55,7,Music For a Sushi Restaurant,S9601,Harry Styles,/track?id=82986586,https://www.tiktok.com/music/Music-For-a-Sushi-Restaurant-7099115733075609601,Columbia,"May 17, 2022",136,79K,221K,55,"Jun 11, 2022",5,1.00,USSM12200609
56,31,How,,,,https://www.tiktok.com/music/null,,"May 18, 2022",122,78K,288K,38,"May 28, 2022",12,4.43,QZHNB2248441
57,38,So Silly (Remix),S7489,"Koto., TisaKorean",/track?id=83300119,https://www.tiktok.com/music/So-Silly-Remix-7102383334173247489,Current Music Services,"May 26, 2022",164,77K,136K,57,"Jun 11, 2022",6,5.43,QM24S2202513
58,-18,Wait a Minute!,S0946,WILLOW,/track?id=13904490,https://www.tiktok.com/music/Wait-a-Minute-6740534003704530946,Roc Nation W Smith P&D,"Sep 2, 2019",22,77K,2.3M,24,"May 14, 2022",22,-2.57,QMJMT1500801
59,59,Juicy Fruit,,Mtume,/track?id=15812595,https://www.tiktok.com/music/null,Epic,"Aug 16, 2019",167,77K,130K,59,"Jun 11, 2022",5,8.43,USSM18300593
60,51,PPAP (Pen Pineapple Apple Pen) (Long Version),S7471,PIKOTARO,/track?id=13356824,https://www.tiktok.com/music/ﾍﾟﾝﾊﾟｲﾅｯﾎﾟｰｱｯﾎﾟｰﾍﾟﾝPPAP-Instrumental-6915418750250387471,"Ultra Records, LLC","Aug 16, 2019",103,76K,370K,60,"Jun 11, 2022",4,7.29,JPB601603642
61,-1,DIVE IN!,S9585,JELEEL!,/track?id=43736542,https://www.tiktok.com/music/DIVE-IN-6964686945083459585,"Jeleel Yeah, LLC, under exclusive license to 10K Projects","Apr 10, 2022",123,76K,279K,60,"Jun 4, 2022",5,-0.14,QZHN82110168
62,New,Falsetto,S6193,The-Dream,/track?id=15908058,https://www.tiktok.com/music/Falsetto-6931081721434376193,Universal/Island Def Jam,"Feb 6, 2020",187,76K,78K,40,"Jun 18, 2022",7,,USUM70761838
63,-19,Shake Senora (feat. T-Pain & Sean Paul),S7158,"Pitbull, T-Pain, Sean Paul",/track?id=15441326,https://www.tiktok.com/music/Shake-Senora-feat-T-Pain-Sean-Paul-6948155699897617158,Mr.305/Polo Grounds Music/J Records,"Aug 16, 2019",86,75K,505K,27,"May 28, 2022",8,-2.71,USJAY1100093
64,-14,Bestie,S7169,"DaBaby, YoungBoy Never Broke Again",/track?id=75292748,https://www.tiktok.com/music/Bestie-7070866752007047169,South Coast Music Group / Interscope Records / Atlantic Records,"Mar 2, 2022",15,74K,2.8M,10,"Mar 12, 2022",20,-2.00,USUM72202750
65,-19,"Good Day ",,,,https://www.tiktok.com/music/null,,"Oct 23, 2019",26,72K,2.2M,46,"Jun 4, 2022",23,-2.71,
66,72,Devil Doesn’t Bargain,S1681,Alec Benjamin,/track?id=79580441,https://www.tiktok.com/music/Devil-Doesn’t-Bargain-7085733571704391681,Elektra (NEK),"Apr 11, 2022",158,72K,156K,66,"Jun 11, 2022",4,,USAT22200712
67,-12,GUY.exe,S6562,Superfruit,/track?id=16450315,https://www.tiktok.com/music/GUYexe-6717101115034306562,RCA Records Label,"Aug 16, 2019",60,72K,868K,55,"Jun 4, 2022",9,-1.71,USRC11701437
68,-35,WAIT FOR U (feat. Drake & Tems),,"Future, Tems, Drake",/track?id=80526730,https://www.tiktok.com/music/null,Epic/Freebandz,"Apr 28, 2022",71,71K,690K,26,"May 14, 2022",13,-5.00,USSM12203878
69,New,Light Switch (Brighter Mix),,Charlie Puth,/track?id=83122404,https://www.tiktok.com/music/null,Atlantic Records,"May 19, 2022",188,71K,78K,20,"Jun 18, 2022",4,,USAT22206164
70,-19,I Like,S3985,Guy,/track?id=15535958,https://www.tiktok.com/music/I-Like-6917464269244073985,Universal Music Division Barclay,"Sep 2, 2019",12,70K,3.3M,2,"Apr 16, 2022",15,-2.71,USMC18825792
71,62,The After 6 Mix (Juicy Fruit Part II) aka Juicy Fruit Part II (Reprise),,Mtume,/track?id=30635355,https://www.tiktok.com/music/null,Legacy Recordings,"Aug 17, 2019",174,70K,113K,71,"Jun 11, 2022",4,8.86,USSM10802326
72,-34,Heaven Can Wait,S1729,Michael Jackson,/track?id=15766907,https://www.tiktok.com/music/Heaven-Can-Wait-If-the-angels-came-for-me-I'd-tell-them-no-7104790222528841729,Legacy Recordings,"Aug 16, 2019",76,70K,645K,19,"May 7, 2022",9,-4.86,USSM10110421
73,-20,Vegas (I Wanna Ride),S8305,Joseline Hernandez,/track?id=69596777,https://www.tiktok.com/music/Vegas-I-Wanna-Ride-7042544889816418305,GS Entertainment Inc,"Dec 16, 2021",52,69K,1.1M,15,"Apr 30, 2022",11,-2.86,QMVHD2100009
74,61,Juicy Fruit,,Mtume,/track?id=15812595,https://www.tiktok.com/music/null,Epic,"Aug 17, 2019",176,69K,112K,74,"Jun 11, 2022",4,8.71,USSM18300593
75,-33,Paradise,S1777,Ikson,/track?id=18206886,https://www.tiktok.com/music/Paradise-6810180973628491777,ikson,"Mar 30, 2020",33,69K,1.8M,42,"Jun 4, 2022",39,-4.71,SE5BU1794888
76,10,Miloon,,,,https://www.tiktok.com/music/null,,"May 30, 2022",168,68K,129K,76,"Jun 11, 2022",4,1.43,UKJ8H2204436
77,-23,BACK IT UP,S4306,Kervodolo,/track?id=81472908,https://www.tiktok.com/music/BACK-IT-UP-7094784681282914306,3670212 Records DK,"May 6, 2022",90,65K,455K,29,"May 21, 2022",8,-3.29,QZHN92209651
78,-8,Enemy - from the series Arcane League of Legends,S1954,"Imagine Dragons, JID, Arcane, League of Legends",/track?id=65244227,https://www.tiktok.com/music/Enemy-from-the-series-Arcane-League-of-Legends-7023061500537341954,KIDinaKORNER/Interscope Records,"Oct 22, 2021",48,64K,1.2M,21,"May 7, 2022",15,-1.14,USUM72119916
79,-22,6 Legendary Spoons,,,,https://www.tiktok.com/music/null,,"May 2, 2022",66,63K,755K,9,"May 14, 2022",5,-3.14,QZ8252212566
80,49,Footloose,S5617,Kenny Loggins,/track?id=15812753,https://www.tiktok.com/music/Footloose-6696414685920495617,Columbia,"Aug 17, 2019",143,62K,209K,80,"Jun 11, 2022",4,7.00,USSM18400107
81,-22,First Class,S0642,Jack Harlow,/track?id=79456616,https://www.tiktok.com/music/First-Class-7084006982138480642,Generation Now/Atlantic,"Apr 6, 2022",32,62K,1.8M,11,"Apr 16, 2022",16,-3.14,USAT22203024
82,-21,Back It Up,S8098,"Shawn P, Dolo",/track?id=83196242,https://www.tiktok.com/music/Back-It-Up-7098419721917188098,Shawn p,"May 15, 2022",115,62K,307K,53,"May 28, 2022",7,-3.00,QZMWW2287327
83,30,Sweetest Pie,S5713,"Megan Thee Stallion, Dua Lipa",/track?id=75856195,https://www.tiktok.com/music/Sweetest-Pie-7072864389069555713,300 Entertainment,"Mar 7, 2022",80,60K,603K,12,"Jun 25, 2022",17,4.29,QMCE32200232
84,-13,Look At Me (Freestyle),S4529,Bammbreezy Montana,/track?id=17186935,https://www.tiktok.com/music/Look-At-Me-Freestyle-6889603681725974529,Bammbreezy Montana,"Oct 30, 2020",65,58K,766K,10,"May 14, 2022",12,-1.86,QZ22B1817648
85,-12,As It Was,S5374,Harry Styles,/track?id=79012900,https://www.tiktok.com/music/As-It-Was-7081406189908675374,Columbia,"Mar 30, 2022",20,56K,2.4M,4,"Apr 9, 2022",19,-1.71,USSM12200612
86,-21,Double Tech,,,,https://www.tiktok.com/music/null,,"May 21, 2022",130,56K,241K,46,"May 28, 2022",3,-3.00,QZ8252214388
87,33,Aesthetic,S3281,Devonte Mayo,/track?id=31673144,https://www.tiktok.com/music/Aesthetic-6801406368763873281,1566333 Records DK,"Mar 6, 2020",18,55K,2.5M,70,"Jun 25, 2022",42,4.71,QZFZ52072968
88,-85,I Love You,S4145,Kwixou,/track?id=83396333,https://www.tiktok.com/music/I-Love-You-7103646691819014145,3652242 Records DK,"May 29, 2022",79,55K,606K,3,"Jun 4, 2022",2,-12.14,QZK6Q2265519
89,-5,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",2,55K,9.7M,24,"Jun 12, 2021",86,-0.71,USUYG1287925
90,35,Goumi - Sped Up Version,,,,https://www.tiktok.com/music/null,,"May 11, 2022",157,55K,163K,90,"Jun 11, 2022",6,5.00,FR96X2270692
91,-24,Time,,,,https://www.tiktok.com/music/null,,"May 21, 2022",140,54K,217K,67,"Jun 4, 2022",5,-3.43,QZ8252214387
92,-23,Face Beat,S6354,Father Philis,/track?id=76161229,https://www.tiktok.com/music/Face-Beat-7072498537547876354,BimVibes Records,"Mar 6, 2022",61,54K,867K,27,"May 14, 2022",11,-3.29,TCAGC2225124
93,New,Tarot,S8662,"Bad Bunny, Jhay Cortez",/track?id=81301181,https://www.tiktok.com/music/Tarot-7096220275792038662,Rimas Entertainment LLC,"May 4, 2022",181,54K,89K,33,"Jun 25, 2022",8,,QM6MZ2214881
94,New,Shut Up and Dance,S9735,WALK THE MOON,/track?id=15676573,https://www.tiktok.com/music/Shut-Up-and-Dance-19735,Eagle Records,"Aug 16, 2019",184,53K,82K,79,"Jun 18, 2022",6,,USRC11401949
95,-13,While,,,,https://www.tiktok.com/music/null,,"May 5, 2022",93,53K,418K,42,"May 14, 2022",9,-1.86,USLZJ2283910
96,40,Running Up That Hill (A Deal With God) [2018 Remaster],,Kate Bush,/track?id=22007705,https://www.tiktok.com/music/null,Rhino,"Nov 3, 2019",178,53K,98K,76,"Jul 9, 2022",9,5.71,GBAYE1800884
97,New,Running Up That Hill,,,,https://www.tiktok.com/music/null,,"Jun 3, 2022",192,50K,51K,97,"Jun 11, 2022",1,,QZK6P2260524
98,-26,Next Song,S3858,DaBaby,/track?id=21929130,https://www.tiktok.com/music/Next-Song-6930523950371833858,"South Coast Music Group LLC, distributed by Interscope Records","Sep 12, 2019",67,50K,746K,53,"May 14, 2022",8,-3.71,USUYG1224768
99,-6,Hit that bih,,"Saino Freedoni, Enderboybeats",/track?id=83339856,https://www.tiktok.com/music/null,Saino Freedoni,"May 8, 2022",125,50K,268K,81,"May 28, 2022",6,-0.86,SE6QE2200726
100,12,Tití Me Preguntó,S2778,Bad Bunny,/track?id=81301157,https://www.tiktok.com/music/Tití-me-preguntó-7095019005370452778,Rimas Entertainment LLC,"May 4, 2022",126,50K,259K,56,"Jul 16, 2022",23,1.71,QM6MZ2214878
101,84,One Kiss,S9436,"Calvin Harris, Dua Lipa",/track?id=18944815,https://www.tiktok.com/music/One-Kiss-5000000001364709436,Warner Records,"Aug 16, 2019",95,50K,402K,101,"Jun 11, 2022",5,12.00,GBARL1800368
102,-23,Look At Me Freestyle (Salsa Mix),,Hi-Tone,/track?id=20513033,https://www.tiktok.com/music/null,"TFC Music Group, LLC / EMPIRE","Nov 2, 2019",69,48K,713K,12,"May 14, 2022",6,-3.29,USUYG1212939
103,-20,Escupiendo Fuego,S1586,Yulian,/track?id=13988680,https://www.tiktok.com/music/Escupiendo-Fuego-6801592392966211586,yulian,"Nov 22, 2021",72,48K,675K,13,"May 14, 2022",6,-2.86,RUA1H1737361
104,10,Spongebob Tomfoolery - Dante9k Remix,S9937,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,9K Entertainment,"Jan 27, 2020",5,47K,6.5M,8,"Jul 31, 2021",65,1.43,QZFYZ2047242
105,New,Ursae Majoris B,,,,https://www.tiktok.com/music/null,,"Jun 6, 2022",194,47K,47K,64,"Jun 18, 2022",7,,QZK6P2250318
106,-25,Steven Universe,S7298,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,Fully Furnished Records,"Feb 19, 2020",3,46K,6.6M,62,"Mar 5, 2022",50,-3.57,QZFZ32084911
107,-27,Snatched,,,,https://www.tiktok.com/music/null,,"Mar 10, 2022",83,46K,562K,45,"May 14, 2022",7,-3.86,USUG12201156
108,-18,Hell Shell,S1829,Young Nudy,/track?id=16444118,https://www.tiktok.com/music/Hell-Shell-6951849831329581829,"Paradise East Records, LLC","Nov 6, 2019",10,46K,4M,4,"Jul 3, 2021",24,-2.57,QZ5FA1751519
109,-18,Sway (Sped Up Version),,Michael Bublé,/track?id=82264817,https://www.tiktok.com/music/null,Reprise,"May 9, 2022",120,44K,298K,63,"May 21, 2022",6,-2.57,USRE12200386
110,-16,Hunt,,,,https://www.tiktok.com/music/null,,"May 5, 2022",104,43K,368K,46,"May 21, 2022",6,-2.29,USLZJ2283908
111,35,The First,,,,https://www.tiktok.com/music/null,,"May 12, 2022",162,42K,139K,83,"Jun 18, 2022",5,,QZ8252213475
112,New,"Take My Breath Away (Love Theme from ""Top Gun"")",S8752,Berlin,/track?id=15821195,https://www.tiktok.com/music/Take-My-Breath-Away-Love-Theme-from-Top-Gun-222539241531338752,Columbia/Legacy,"Aug 22, 2019",183,42K,83K,112,"Jun 11, 2022",2,,USSM19801613
113,32,FOK,,,,https://www.tiktok.com/music/null,,"May 25, 2022",185,41K,80K,96,"Jul 9, 2022",5,4.57,RUA1D2241681
