Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
23,-12,THATS WHAT I WANT,S6005,Lil Nas X,/track?id=60290154,https://www.tiktok.com/music/original-sound-7012418685637856005,Columbia,"Sep 16, 2021",29,169K,1.8M,2,"Jan 29, 2022",16,-1.71,USSM12105732
24,New,Work Yo Legs,S5202,lil.eaarl,/track?id=73526217,https://www.tiktok.com/music/Work-Yo-Legs-7076226082924595202,F.W.M.B,"Feb 7, 2022",140,162K,165K,24,"Feb 19, 2022",6,,QZFZ72239882
25,12,Dip (Remix),,MIP,/track?id=73506256,https://www.tiktok.com/music/null,MIPRAPZ,"Mar 24, 2020",106,160K,354K,23,"Feb 26, 2022",12,1.71,GBSMU7212202
26,New,DIP REMIX - Remix,,,,https://www.tiktok.com/music/null,,"Feb 22, 2021",131,160K,190K,22,"Feb 26, 2022",4,,QZDA42162493
27,6,Own Brand Freestyle,S2386,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,FelixThe1st,"Nov 18, 2021",7,151K,5.4M,1,"Dec 11, 2021",26,0.86,QZK6J2144340
28,-11,Hannah Montana,S4882,Migos,/track?id=15955680,https://www.tiktok.com/music/Hannah-Montana-6757314263443834882,Quality Control Music,"Nov 8, 2019",44,150K,1.1M,14,"Jan 29, 2022",11,-1.57,USUYG1031228
29,New,Hannah Montana,,Migos,/track?id=15956527,https://www.tiktok.com/music/null,Quality Control Music,"Nov 8, 2019",145,147K,148K,29,"Feb 19, 2022",7,,USUYG1038112
30,90,Taggin' Yo Name,S8178,Dane O$even,/track?id=29712553,https://www.tiktok.com/music/TagginYo-Name-6828562234852018178,DANE O$EVEN,"May 18, 2020",93,144K,449K,30,"Feb 19, 2022",5,12.86,QZES92080562
31,15,Do We Have A Problem?,S1505,"Nicki Minaj, Lil Baby",/track?id=73318459,https://www.tiktok.com/music/Do-We-Have-A-Problem-7072462628022421505,Republic Records,"Jan 27, 2022",120,144K,267K,31,"Feb 19, 2022",6,2.14,USUM72201400
32,New,Gross Flowz,,Prodical-P,/track?id=67525502,https://www.tiktok.com/music/null,Deadly Melodiez,"Feb 18, 2021",148,143K,143K,32,"Feb 19, 2022",4,,QZNMV2122485
33,-11,Yahhh!,,,,https://www.tiktok.com/music/null,,"Feb 6, 2022",111,143K,328K,22,"Feb 12, 2022",5,-1.57,VNNVK2200023
34,-29,Toxic Pony,S1717,"ALTÉGO, Britney Spears, Ginuwine",/track?id=69579423,https://www.tiktok.com/music/Toxic-x-Pony-7046487747955411717,Not specified,"Jan 20, 2022",66,143K,750K,5,"Feb 12, 2022",8,-4.14,USRC12200203
35,New,Eclipse,,,,https://www.tiktok.com/music/null,,"Feb 11, 2022",147,142K,144K,35,"Feb 19, 2022",4,,VNDDH2200032
36,-12,No Idea,S2901,Don Toliver,/track?id=23658940,https://www.tiktok.com/music/No-Idea-6764115859423152901,Cactus Jack / Atlantic,"Aug 21, 2019",3,141K,8.3M,5,"Jan 29, 2022",11,-1.71,USAT21903300
37,43,Boyfriend,,,,https://www.tiktok.com/music/null,,"Feb 10, 2022",130,132K,200K,37,"Feb 19, 2022",8,6.14,USQX92200778
38,New,Mount Everest,S9103,Labrinth,/track?id=24136343,https://www.tiktok.com/music/Original-sound-7061411512082189103,Syco Music,"Aug 16, 2019",75,132K,604K,13,"Feb 26, 2022",11,,GBHMU1800032
39,-7,No Idea - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 15, 2022",37,130K,1.3M,4,"Jan 22, 2022",8,-1.00,VNNVK2200015
40,-1,No Idea,,,,https://www.tiktok.com/music/null,,"Feb 3, 2022",122,125K,265K,39,"Feb 12, 2022",5,-0.14,VNHNH2200055
41,-32,Notion,S4001,The Rare Occasions,/track?id=16270659,https://www.tiktok.com/music/Notion-7036703990248704001,The Rare Occasions,"Nov 30, 2021",56,125K,910K,7,"Feb 5, 2022",9,-4.57,USHM21617726
42,New,My Shine,,,,https://www.tiktok.com/music/null,,"Feb 7, 2022",153,123K,131K,42,"Feb 19, 2022",3,,QZ8252203741
43,-8,Shadow,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",83,123K,507K,24,"Feb 5, 2022",6,-1.14,US3DF2210495
44,New,Neon Guts,,,,https://www.tiktok.com/music/null,,"Feb 11, 2022",158,122K,125K,44,"Feb 19, 2022",4,,VNTTH2200061
45,-35,Major Bag Alert (feat. Migos),S4544,"DJ Khaled, Migos",/track?id=15799607,https://www.tiktok.com/music/Major-Bag-Alert-feat-Migos-244299071803244544,Epic/We The Best,"Aug 16, 2019",98,121K,419K,10,"Feb 12, 2022",3,-5.00,USSM11705097
46,-19,Intro,,"Guapo Laced, Killa Cam",/track?id=69287530,https://www.tiktok.com/music/null,Out The Gate Records,"Oct 17, 2019",13,116K,2.8M,2,"Jan 8, 2022",13,-2.71,QZHN81919647
47,0,Make You Fall in Love,S5506,J Mood,/track?id=22030053,https://www.tiktok.com/music/Make-You-Fall-in-Love-6831907459045525506,J Mood Records,"May 27, 2020",103,116K,379K,47,"Feb 12, 2022",5,0.00,USL4Q1835881
48,-18,rockstar,S8433,"Post Malone, 21 Savage",/track?id=15941282,https://www.tiktok.com/music/rockstar-6750773904496658433,Universal-Island Records Ltd.,"Sep 2, 2019",52,116K,1M,9,"Feb 5, 2022",12,-2.57,USUM71710087
49,-11,Breakin' My Heart (Pretty Brown Eyes),S6545,Mint Condition,/track?id=15605754,https://www.tiktok.com/music/BreakinMy-Heart-Pretty-Brown-Eyes-6932073408150636545,Universal Music Mexico S.A. de C.V. (Polystar),"Sep 3, 2019",36,114K,1.4M,16,"Jan 22, 2022",14,-1.57,USPR39104445
50,-24,Big Spender,S7842,Peggy Lee,/track?id=15173545,https://www.tiktok.com/music/Big-Spender-6898787810690467842,Capitol Records,"Sep 2, 2019",46,113K,1.1M,6,"Jan 29, 2022",10,-3.43,USCA28900608
51,-10,B.E.D. - Remix,,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194540,https://www.tiktok.com/music/null,Cash Money,"Sep 2, 2019",50,113K,1M,19,"Jan 15, 2022",12,-1.43,USCM51700297
52,-12,B.E.D. - Remix,S7520,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194539,https://www.tiktok.com/music/BED-Remix-270070141902827520,Cash Money,"Sep 2, 2019",49,113K,1M,18,"Jan 15, 2022",12,-1.71,USCM51700296
53,39,Fucc Valentines,S2753,Honcho Moonk,/track?id=18826252,https://www.tiktok.com/music/Fucc-Valentines-6766519862064842753,Honcho Moonk / Bornhitmakers,"Dec 3, 2019",53,113K,996K,15,"Feb 18, 2023",5,5.57,TCADN1801238
54,-29,Hat Made Of Mistletoe,S9218,Cody Johnson,/track?id=65758855,https://www.tiktok.com/music/Hat-Made-Of-Mistletoe-7025947595105929218,CoJo Music/Warner Music Nashville,"Nov 1, 2021",101,112K,401K,25,"Feb 12, 2022",7,-4.14,QMCQK1900189
55,-7,Before I Knew It,S2593,Mason Ramsey,/track?id=24785360,https://www.tiktok.com/music/Before-I-Knew-It-6716842684704622593,Atlantic/Big Loud Records,"Aug 21, 2019",91,108K,454K,44,"Feb 5, 2022",5,-1.00,USAT21904189
56,-50,Si Te Sabes El TikTok Baila (Enero 2022),S3873,DJ RKT,/track?id=73330734,https://www.tiktok.com/music/Si-te-sabes-el-TikTok-baila-7155425960026703873,S.J. ENTERTAINMENT,"Feb 1, 2022",65,106K,758K,6,"Feb 12, 2022",3,-7.14,QZFZ62230070
57,New,PTPOM - Remix,,,,https://www.tiktok.com/music/null,,"Feb 10, 2022",165,105K,107K,57,"Feb 19, 2022",4,,VNVVS2200035
58,-29,Immortal,S7874,21 Savage,/track?id=26812163,https://www.tiktok.com/music/Immortal-6753889338024527874,"Slaughter Gang, LLC/Epic Records","Oct 30, 2019",77,104K,568K,29,"Feb 12, 2022",4,-4.14,USSM11913980
59,-7,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",S3740,"Kristen Bell, Agatha Lee Monn, Katie Lopez",/track?id=16040714,https://www.tiktok.com/music/Do-You-Want-to-Build-a-Snowman-From-FrozenSoundtrack-Version-5000000001440643740,Walt Disney Records,"Sep 5, 2019",97,103K,423K,52,"Feb 12, 2022",4,-1.00,USWD11366364
60,New,Activate,,,,https://www.tiktok.com/music/null,,"Feb 3, 2022",163,102K,112K,37,"Mar 5, 2022",9,,QZ5FN2241800
61,44,Fucc Valentines,S2753,Honcho Moonk,/track?id=18826252,https://www.tiktok.com/music/Fucc-Valentines-6766519862064842753,Honcho Moonk / Bornhitmakers,"Jan 28, 2020",113,102K,322K,17,"Feb 18, 2023",5,6.29,TCADN1801238
62,New,Dancin,,,,https://www.tiktok.com/music/null,,"Jan 21, 2022",159,99K,123K,26,"Feb 26, 2022",4,,VNYMG2200018
63,New,Dans le vide,S9522,funzfbk,/track?id=73569084,https://www.tiktok.com/music/Dans-le-vide-7063705509820139522,Singo.io,"Feb 11, 2022",166,99K,106K,38,"Mar 5, 2022",13,,DE1CV2201529
64,-20,Meant to be Yours,S8081,"Jamie Muscato, Original West End Cast of Heathers",/track?id=22658646,https://www.tiktok.com/music/Meant-to-be-Yours-6705003691121838081,Ghostlight Records,"Aug 20, 2019",128,99K,224K,44,"Feb 12, 2022",3,-2.86,USSK31993198
65,-2,Right Foot Creep,S4530,YoungBoy Never Broke Again,/track?id=31306340,https://www.tiktok.com/music/Right-Foot-Creep-6871082689080854530,"Never Broke Again, LLC","Sep 10, 2020",47,98K,1.1M,49,"Mar 5, 2022",32,-0.29,USAT22005616
66,2,Hrs and Hrs,S4866,Muni Long,/track?id=66959718,https://www.tiktok.com/music/Hrs-and-Hrs-7037059536640804866,"Supergiant Records, LLC / Def Jam Recordings","Oct 26, 2021",67,97K,747K,41,"Feb 11, 2023",23,0.29,QZAKB2136210
67,61,MAMIII,S3374,"Becky G, KAROL G",/track?id=73443510,https://www.tiktok.com/music/MAMIII-7063235297919683374,Kemosabe Records/RCA Records,"Feb 10, 2022",149,96K,138K,67,"Feb 19, 2022",6,8.71,USRC12200425
68,-45,Animals,S2758,Maroon 5,/track?id=15931124,https://www.tiktok.com/music/Animals-marron5-6931323923359402758,Eagle Records,"Sep 2, 2019",115,95K,305K,23,"Feb 12, 2022",3,-6.43,USUM71409576
69,47,Fucc Valentines - Skit Intro,,Honcho Moonk,/track?id=45164318,https://www.tiktok.com/music/null,Honcho Moonk / Bornhitmakers,"Jan 28, 2020",119,94K,275K,20,"Feb 18, 2023",5,6.71,QZAKB2000107
70,2,Tell em x No Idea,,,,https://www.tiktok.com/music/null,,"Jan 22, 2022",100,94K,404K,41,"Feb 5, 2022",7,0.29,VNHNH2200037
71,New,Stuff Aint Sweet,,,,https://www.tiktok.com/music/null,,"Oct 6, 2021",164,94K,112K,71,"Feb 19, 2022",4,,QZNWS2146019
72,New,white tee (nicki),S4961,Nine Tailed Sonic,/track?id=73362552,https://www.tiktok.com/music/white-tee-nicki-7059493439418664961,LEGEND,"Jan 30, 2022",170,93K,103K,61,"Mar 5, 2022",5,,QZQGC2201676
73,-60,COMMA$,S9202,Curtis Roach,/track?id=65331133,https://www.tiktok.com/music/COMMA-7016196298508339202,Curtis Roach,"Oct 6, 2021",10,91K,4.2M,6,"Feb 5, 2022",17,-8.57,SGB502101619
74,99,Material Girl,S5137,Madonna,/track?id=16023789,https://www.tiktok.com/music/Material-Girl-6711177041573595137,Warner Bros.,"Aug 19, 2019",89,87K,460K,38,"Feb 26, 2022",6,14.14,USWB10903617
75,-33,Captain (whistle),S5653,Nutcase22,/track?id=66437850,https://www.tiktok.com/music/Captain-whistle-7046760557633915653,GRM Daily Records,"Nov 8, 2021",42,86K,1.2M,3,"Jan 29, 2022",7,-4.71,GBAYE2101559
76,-33,pushin P (feat. Young Thug),S2193,"Gunna, Future, Young Thug",/track?id=69230812,https://www.tiktok.com/music/pushin-P-feat-Young-Thug-7052789426485512193,300 Entertainment,"Jan 6, 2022",38,83K,1.3M,5,"Jan 22, 2022",10,-4.71,QMCE32200039
77,-16,Lollipop,S7758,"Lil Wayne, Static Major",/track?id=15193367,https://www.tiktok.com/music/Lollipop-145167758,CM/Republic,"Sep 2, 2019",84,83K,506K,44,"Jan 29, 2022",10,-2.29,USCM50800556
78,-75,Cancun Sega - luxuriøus Remix,S0098,"ScrewStache, luxuriøus",/track?id=64282400,https://www.tiktok.com/music/Cancun-Sega-luxuriøus-Remix-7019247552637700098,司钻,"Oct 14, 2021",33,80K,1.5M,3,"Feb 12, 2022",4,-10.71,QZS632122919
79,-21,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",1,78K,8.6M,24,"Jun 12, 2021",86,-3.00,USUYG1287925
80,2,Mujeriego,S2342,Ryan Castro,/track?id=68481935,https://www.tiktok.com/music/Mujeriego-7044682004830702342,Sony Music Entertainment,"Dec 14, 2021",108,78K,335K,78,"Feb 5, 2022",7,0.29,COSO12100328
81,49,Playboy,S6817,Jx.Zero,/track?id=35791057,https://www.tiktok.com/music/Playboy-6936644952348706817,772428 Records DK,"Dec 20, 2021",150,78K,136K,81,"Feb 19, 2022",4,7.00,QZDA62175728
82,-23,abcdefu,S8322,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,Atlantic/Arthouse Records,"Aug 9, 2021",16,76K,2.2M,15,"Nov 27, 2021",19,-3.29,USAT22103652
83,-16,Monëy so big,S8642,Yeat,/track?id=59698933,https://www.tiktok.com/music/Monëy-so-big-7002409506638448642,TwizzyRich,"Aug 30, 2021",105,75K,372K,67,"Feb 12, 2022",11,-2.29,USLD91734275
84,-34,Backstabber,S5297,Kesha,/track?id=15674032,https://www.tiktok.com/music/Backstabber-7057567146729015297,RCA Records Label,"Aug 16, 2019",88,75K,467K,50,"Feb 5, 2022",11,-4.86,USRC10900741
85,New,One Dance,,,,https://www.tiktok.com/music/null,,"Feb 13, 2022",176,74K,74K,77,"Feb 26, 2022",4,,VNDQH2200032
86,-31,Lost in the Fire,S5423,"Gesaffelstein, The Weeknd",/track?id=22260550,https://www.tiktok.com/music/Lost-in-the-Fire-5000000001453895423,Columbia,"Aug 17, 2019",22,73K,2.1M,8,"Jan 22, 2022",22,-4.43,USQX91803314
87,-30,Lose All Control,S6497,Alic4,/track?id=73420058,https://www.tiktok.com/music/Lose-All-Control-7060607979864426497,Pacific Foundation Media,"Feb 2, 2022",138,72K,171K,57,"Feb 12, 2022",2,-4.29,UK6822120697
88,-52,Hollaback Girl,,Gwen Stefani,/track?id=27474587,https://www.tiktok.com/music/null,Interscope,"Nov 14, 2019",82,71K,510K,21,"Feb 5, 2022",4,-7.43,USUM71923369
89,-40,Edge,S3090,Rezz,/track?id=13046712,https://www.tiktok.com/music/Edge-6897654966907833090,mau5trap,"Aug 23, 2019",62,70K,782K,22,"Jan 29, 2022",7,-5.71,GBTDG1301077
90,-24,My Little Love,S2306,Adele,/track?id=66909696,https://www.tiktok.com/music/My-Little-Love-7032029299402082306,Columbia,"Nov 17, 2021",39,70K,1.2M,23,"Jan 15, 2022",17,-3.43,USSM12105971
91,-16,Eventually,S0626,Tame Impala,/track?id=11020224,https://www.tiktok.com/music/Eventually-6753781213430810626,Universal Music,"Sep 12, 2019",121,69K,266K,75,"Feb 12, 2022",6,-2.29,AUUM71500296
92,-61,When I Ride,S3058,Ashley Mehta,/track?id=63981310,https://www.tiktok.com/music/When-I-Ride-7164303093172013058,Ashley Mehta,"Oct 6, 2021",63,69K,776K,30,"Jan 29, 2022",7,-8.71,SGB502101620
93,-28,That's Not My Name,S0103,The Ting Tings,/track?id=12488149,https://www.tiktok.com/music/Thats-Not-My-Name-6883908322798340103,Columbia,"Aug 16, 2019",78,69K,564K,29,"Jan 22, 2022",5,-4.00,GBARL0800038
94,-43,Pony,S6640,Ginuwine,/track?id=15819646,https://www.tiktok.com/music/Pony-242204373462896640,Sony Music Entertainment,"Aug 16, 2019",68,64K,699K,26,"Feb 5, 2022",10,-6.14,USSM19605851
95,-7,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",118,63K,286K,3,"May 14, 2022",63,-1.00,QM24S2107064
96,-17,Something About You (feat. Dent May),S2418,"Eyedress, Dent May",/track?id=46968655,https://www.tiktok.com/music/Something-About-You-feat-Dent-May-6962068142092732418,Lex Records,"May 13, 2021",19,63K,2.2M,4,"Jan 15, 2022",24,-2.43,GBMYF2000174
97,-2,Material Girl (Bass Boosted),,Saucy Santana,/track?id=66161051,https://www.tiktok.com/music/null,"StreamCut Media, LLC","Nov 3, 2021",48,63K,1.1M,39,"Jan 15, 2022",27,-0.29,QZ5FA2150318
98,-17,Spongebob Tomfoolery - Dante9k Remix,S9937,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,9K Entertainment,"Jan 27, 2020",4,61K,5.8M,8,"Jul 31, 2021",65,-2.43,QZFYZ2047242
99,33,Steven Universe,S7298,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,Fully Furnished Records,"Feb 19, 2020",5,61K,5.8M,62,"Mar 5, 2022",50,4.71,QZFZ32084911
100,-40,Shmoney (feat. Quavo & Rowdy Rebel),S8306,"Bobby Shmurda, Quavo, Rowdy Rebel",/track?id=68481463,https://www.tiktok.com/music/Shmoney-7041325745419618306,GS9/Epic,"Dec 12, 2021",126,60K,259K,60,"Feb 12, 2022",6,-5.71,USSM12108456
101,New,Washing Machine Heart - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 16, 2022",168,59K,106K,101,"Feb 19, 2022",1,,VNVVS2200009
102,-33,The Family Madrigal,S1218,"Stephanie Beatriz, Olga Merediz, Encanto - Cast",/track?id=66944665,https://www.tiktok.com/music/The-Family-Madrigal-7032019092575881218,Walt Disney Records,"Nov 11, 2021",87,59K,468K,69,"Feb 12, 2022",9,-4.71,USWD12112911
103,-25,Material Girl,S9633,Saucy Santana,/track?id=26906168,https://www.tiktok.com/music/Material-Girl-Bass-Boosted-7026792865289029633,Saucy Santana / StreamCut,"Jan 6, 2020",26,58K,1.9M,20,"Nov 20, 2021",21,-3.57,QZ5FA1950664
104,-10,Hide,S0914,"Juice WRLD, Seezyn",/track?id=22115586,https://www.tiktok.com/music/Hide-6740853118797350914,Universal Records,"Sep 12, 2019",107,58K,338K,83,"Feb 5, 2022",5,-1.43,USUG11802778
105,New,556 (Green Tip),S7374,iayze,/track?id=73631011,https://www.tiktok.com/music/556-Green-Tip-7059436057242307374,Simple Stupid Records/Geffen Records,"Feb 7, 2022",181,58K,61K,4,"Mar 5, 2022",7,,USLD91736763
106,New,Middle of the Night,,,,https://www.tiktok.com/music/null,,"Feb 11, 2022",182,57K,58K,106,"Feb 19, 2022",4,,VNDDH2200029
107,-6,Heat Waves,S2081,Glass Animals,/track?id=29681793,https://www.tiktok.com/music/Heat-Waves-6844921356623022081,Polydor Records,"May 26, 2020",17,57K,2.2M,4,"Sep 4, 2021",20,-0.86,GBUM72000433
108,New,Tuned In Freestyle,S9841,Megan Thee Stallion,/track?id=65343955,https://www.tiktok.com/music/Tuned-In-Freestyle-7024380801039779841,300 Entertainment,"Oct 28, 2021",156,57K,128K,108,"Feb 19, 2022",1,,QMCE32100926
109,-39,Jenny (Hearteye Speed Mix),,Studio Killers,/track?id=69572733,https://www.tiktok.com/music/null,Atlantic Records,"Jan 18, 2022",81,56K,518K,27,"Jan 29, 2022",7,-5.57,USAT22200353
110,New,Tuned In Freestyle,,Megan Thee Stallion,/track?id=65796452,https://www.tiktok.com/music/null,300 Entertainment,"Nov 2, 2021",160,56K,123K,110,"Feb 19, 2022",1,,QMCE32100940
111,-34,Lucky,S6514,Lucky Twice,/track?id=14102326,https://www.tiktok.com/music/Lucky-6715489754193856514,Digital Distribution Estonia,"Aug 16, 2019",69,56K,698K,24,"Jan 22, 2022",7,-4.86,SEWBD0601701
112,-1,Slumber Party (feat. Princess Nokia),S8129,"Ashnikko, Princess Nokia",/track?id=32551321,https://www.tiktok.com/music/Slumber-Party-feat-Princess-Nokia-6916911446181808129,Parlophone UK,"Jan 11, 2021",51,56K,1M,49,"Apr 17, 2021",11,-0.14,GBAYE2000706
113,-57,Pony,,,,https://www.tiktok.com/music/null,,"Feb 3, 2022",143,55K,152K,56,"Feb 12, 2022",3,-8.14,VNNVK2200020
114,New,Work (Rihanna),,,,https://www.tiktok.com/music/null,,"Feb 13, 2022",185,55K,55K,114,"Feb 19, 2022",4,,VNVVD2200012
115,-54,Formosa - Brega Funk Remix,S4945,"Kaio Viana, MC CJ, Guiggow, Kaerri, Lz11n",/track?id=72844905,https://www.tiktok.com/music/Formosa-Brega-Funk-Remix-7058036154376914945,Universal Music Ltda.,"Jan 26, 2022",123,55K,265K,43,"Feb 26, 2022",6,,BCKKP2200001
116,-26,Bananza (Belly Dancer),S9169,Akon,/track?id=15944327,https://www.tiktok.com/music/Bananza-Belly-Dancer-6930783714012039169,SRC Records,"Sep 4, 2019",27,54K,1.8M,12,"Jan 1, 2022",16,-3.71,USUR10300501
117,New,Shake,S9377,Ishowsped,/track?id=72971003,https://www.tiktok.com/music/Shake-7071240664700389377,Ishowsped,"Jan 28, 2022",177,54K,67K,113,"Feb 26, 2022",3,,USCGH2252396
118,36,Burn Rubber Again,S7634,"FamousCinn, MG CERE",/track?id=43512989,https://www.tiktok.com/music/Burn-Rubber-Again-6902379687742277634,FamousCinn,"Dec 3, 2020",133,53K,185K,118,"Feb 19, 2022",3,5.14,QZNMV2041175
119,3,Slumber Party (feat. Princess Nokia),,"Ashnikko, Princess Nokia",/track?id=50802233,https://www.tiktok.com/music/null,Parlophone UK,"Jun 21, 2021",132,52K,188K,119,"Feb 19, 2022",4,0.43,GBAYE2100455
120,-47,Love Grows (Where My Rosemary Goes),S7569,Edison Lighthouse,/track?id=19841060,https://www.tiktok.com/music/Love-Grows-6728858648203757569,Crimson,"Dec 14, 2019",34,52K,1.5M,9,"Jan 15, 2022",8,-6.71,GBBPJ9800675
