Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
1,0,Own Brand Freestyle,S2386,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,FelixThe1st,"Nov 18, 2021",12,647K,3.5M,1,"Dec 11, 2021",26,0.00,QZK6J2144340
2,76,Happiest Year,S2882,Jaymes Young,/track?id=24416223,https://www.tiktok.com/music/Happiest-Year-6929776878270842882,Please Rewind/Atlantic,"Aug 22, 2019",14,396K,2.7M,2,"Jan 1, 2022",12,10.86,USAT21903715
3,3,Could've Been (feat. Bryson Tiller),S0001,"H.E.R., Bryson Tiller",/track?id=20318677,https://www.tiktok.com/music/Could've-Been-6730293627639040001,RCA Records Label,"Aug 27, 2019",60,393K,885K,3,"Jan 1, 2022",11,0.43,USRC11802598
4,1,Pope Is a Rockstar,S9630,SALES,/track?id=14361352,https://www.tiktok.com/music/Pope-Is-a-Rockstar-7036959062042659630,SALES,"Jan 12, 2020",35,390K,1.5M,3,"Dec 18, 2021",11,0.14,TCACN1687807
5,85,CASINO,S2801,Grimlxck,/track?id=67457407,https://www.tiktok.com/music/Casino-7015300116181452801,'94 Sounds LLC / 10k Projects,"Oct 4, 2021",107,359K,441K,5,"Jan 1, 2022",3,12.14,QZNWR2194785
6,8,Bussy Butts,S4913,"Ree Ree KappAlot, Ken Kelle",/track?id=38866458,https://www.tiktok.com/music/Bussy-Butts-6778593417954854913,Ree Ree KappAlot & Ken Kelle,"Jan 4, 2020",77,355K,739K,6,"Jan 1, 2022",12,1.14,TCAEH1957648
7,-4,Frontin' (feat. Jay-Z) (Club Mix),,"Pharrell Williams, JAY-Z",/track?id=15049196,https://www.tiktok.com/music/null,Arista,"Aug 16, 2019",47,347K,1.3M,2,"Dec 18, 2021",11,-0.57,USAR10300553
8,8,In The Dark,S3090,DEV,/track?id=15920103,https://www.tiktok.com/music/In-The-Dark-6937057670679513090,Universal Music Central America,"Sep 2, 2019",82,340K,669K,8,"Jan 1, 2022",7,1.14,USUM71105330
9,13,In The Dark,S3090,DEV,/track?id=15920103,https://www.tiktok.com/music/In-The-Dark-6937057670679513090,Universal Music Central America,"Sep 2, 2019",85,335K,641K,9,"Jan 1, 2022",7,1.86,USUM71105330
10,-2,COMMA$,S9202,Curtis Roach,/track?id=65331133,https://www.tiktok.com/music/COMMA-7016196298508339202,Curtis Roach,"Oct 6, 2021",20,327K,2.4M,6,"Feb 5, 2022",17,-0.29,SGB502101619
11,-7,Title,S2214,Meghan Trainor,/track?id=15794103,https://www.tiktok.com/music/Title-7033166270723902214,Epic,"Aug 16, 2019",36,294K,1.5M,4,"Dec 18, 2021",10,-1.00,USSM11406369
12,1,Bananza (Belly Dancer),S9169,Akon,/track?id=15944327,https://www.tiktok.com/music/Bananza-Belly-Dancer-6930783714012039169,SRC Records,"Sep 4, 2019",50,246K,1.2M,12,"Jan 1, 2022",16,0.14,USUR10300501
13,New,Love Grows (Where My Rosemary Goes),S7569,Edison Lighthouse,/track?id=19841060,https://www.tiktok.com/music/Love-Grows-6728858648203757569,Crimson,"Dec 14, 2019",133,241K,266K,9,"Jan 15, 2022",8,,GBBPJ9800675
14,3,Lul Booty Bitches,S6722,T-Speed & 5upamanHOE,/track?id=18815869,https://www.tiktok.com/music/Lul-Booty-Bitches-6756162557989406722,"Dirty Water Production, LLC","Nov 5, 2019",98,231K,524K,14,"Jan 1, 2022",8,0.43,USUYG1126152
15,105,Giddy Up Let's Ride,S3921,Kinsu,/track?id=15889163,https://www.tiktok.com/music/Giddy-Up-Let's-Ride-6914959998422353921,Blunt Recordings,"Jan 6, 2021",123,228K,289K,9,"Jan 8, 2022",9,15.00,USTV19700304
16,-5,Bend It Ova,S1313,lil.eaarl,/track?id=68237004,https://www.tiktok.com/music/Bend-It-Ova-7037904866995341313,F.W.M.B,"Dec 3, 2021",56,217K,1M,10,"Dec 18, 2021",8,-0.71,QZRP42132346
17,3,Rodeo,,City Girls,/track?id=29898398,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Oct 9, 2020",71,211K,752K,17,"Jan 1, 2022",11,0.43,USUG12001656
18,3,Da Ya Think I'm Sexy?,S9702,Rod Stewart,/track?id=16022784,https://www.tiktok.com/music/Da-Ya-Think-I'm-Sexy-7006054823711869702,Rhino/Warner Bros.,"Aug 22, 2019",96,208K,540K,18,"Jan 1, 2022",8,0.43,USWB10807926
19,7,abcdefu,S8322,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,Atlantic/Arthouse Records,"Aug 9, 2021",42,206K,1.4M,15,"Nov 27, 2021",19,1.00,USAT22103652
20,New,Half On a Sack (Explicit Album Version),,Three 6 Mafia,/track?id=15777995,https://www.tiktok.com/music/null,Hypnotize Minds/Sony Urban Music/Columbia,"Aug 16, 2019",148,201K,210K,5,"Jan 8, 2022",6,,USSM10504869
21,-14,Black Ball,S6657,"YoungBoy Never Broke Again, Birdman",/track?id=68292721,https://www.tiktok.com/music/Black-Ball-7039992152465606657,Never Broke Again,"Dec 9, 2021",70,200K,763K,7,"Dec 18, 2021",7,-2.00,ZZOPM2119512
22,-7,Sky,S0389,Playboi Carti,/track?id=32400662,https://www.tiktok.com/music/Playboi-Carti-–-Sky-6910712386555120389,AWGE/Interscope Records,"Dec 25, 2020",22,190K,2M,11,"Apr 1, 2023",28,,USUM72024699
23,-14,Ice On My Baby (feat. Kevin Gates) (Remix),S3206,"Yung Bleu, Kevin Gates",/track?id=20592084,https://www.tiktok.com/music/Ice-On-My-Baby-Remix-6604007167055923206,Columbia,"Aug 16, 2019",26,190K,1.8M,2,"Dec 11, 2021",23,-2.00,USSM11807083
24,3,I'm So Lucky Lucky,S7442,Grandzz,/track?id=68395545,https://www.tiktok.com/music/I'm-So-Lucky-Lucky-7040621961797437442,3530576 Records DK,"Dec 11, 2021",93,189K,580K,6,"Jan 8, 2022",5,0.43,QZRP52160636
25,-15,Ice On My Baby,S5941,Yung Bleu,/track?id=19080112,https://www.tiktok.com/music/ice-on-my-baby-7081330799491975941,Columbia,"Aug 17, 2019",30,186K,1.7M,3,"Dec 11, 2021",12,-2.14,USSM11803910
26,-14,"Put Some Respek on My Name, Pt. 2",S5665,Deezy On Da Beat,/track?id=41853205,https://www.tiktok.com/music/Put-Some-Respek-on-My-Name-6878757089791985665,Cutcha Radio Up Productions,"Sep 30, 2020",15,186K,2.6M,2,"Nov 27, 2021",17,-2.00,QZMEM2020964
27,-8,LOVE.,,"Kendrick Lamar, Zacari",/track?id=15940463,https://www.tiktok.com/music/null,Top Dawg Entertainment/Aftermath Records/ Interscope Records,"Sep 2, 2019",69,186K,791K,19,"Dec 25, 2021",13,-1.14,USUM71703153
28,20,Material Girl,S9633,Saucy Santana,/track?id=26906168,https://www.tiktok.com/music/Material-Girl-Bass-Boosted-7026792865289029633,Saucy Santana / StreamCut,"Jan 6, 2020",54,183K,1.1M,20,"Nov 20, 2021",21,2.86,QZ5FA1950664
29,-5,Infinity,S4786,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-6704992801559414786,Atlantic Records,"Aug 20, 2019",25,171K,1.9M,4,"Dec 11, 2021",23,-0.71,USAT21700859
30,-28,All I Want for Christmas Is You,S3553,Mariah Carey,/track?id=15816657,https://www.tiktok.com/music/All-I-Want-For-Christmas-Is-You-6741350408557463553,Columbia,"Aug 17, 2019",4,171K,5.9M,2,"Dec 25, 2021",19,-4.00,USSM19400325
31,-16,Are You That Somebody,S7761,Aaliyah,/track?id=58846510,https://www.tiktok.com/music/Are-You-That-Somebody-7031803860172277761,"Blackground Records, LLC","Aug 9, 2021",27,170K,1.8M,4,"Dec 4, 2021",12,-2.29,USUYG1352903
32,74,TO THE MOON,S1921,"Jnr Choi, Sam Tompkins",/track?id=65782871,https://www.tiktok.com/music/TO-THE-MOON-7025056274156881921,Independent,"Oct 30, 2021",130,166K,268K,20,"Jan 15, 2022",5,10.57,QZNWW2131527
33,-8,No Role Modelz,S4465,J. Cole,/track?id=15619977,https://www.tiktok.com/music/No-Role-Modelz-Live-6716146885817534465,Roc Nation Records LLC,"Aug 16, 2019",24,157K,1.9M,25,"Dec 25, 2021",3,-1.14,USQX91402598
34,-3,Shake,S1362,IShowSpeed,/track?id=67632897,https://www.tiktok.com/music/Shake-7078971542943631362,ISHOWSPEED,"Nov 24, 2021",64,153K,831K,23,"Dec 18, 2021",6,-0.43,QZPLR2185517
35,-12,Rock With Me,S6449,E.Z.,/track?id=64734813,https://www.tiktok.com/music/Rock-With-Me-7018024777180776449,E.Z. Productions,"Oct 11, 2021",86,153K,638K,23,"Dec 25, 2021",7,-1.71,QZNWT2114177
36,New,Shake Dhat,,"Dj Crazy, Philly Goat Dice, Zah Sosaa",/track?id=68827620,https://www.tiktok.com/music/null,Equity Distribution,"Dec 10, 2021",116,148K,357K,36,"Jan 1, 2022",8,,QZRP52149258
37,-4,Rodeo,S8449,City Girls,/track?id=29870060,https://www.tiktok.com/music/Rodeo-6921428796860008449,Quality Control Music/Motown Records,"Jun 21, 2020",68,141K,803K,33,"Dec 11, 2021",11,-0.57,USUG12000076
38,-2,Shake,S0577,Or10c,/track?id=68582065,https://www.tiktok.com/music/Shake-7039404728484120577,SpeedGang / Or10c Records,"Dec 7, 2021",104,139K,460K,20,"Jan 8, 2022",6,-0.29,QZS662190513
39,-21,You're a Jerk,S9873,New Boyz,/track?id=15262824,https://www.tiktok.com/music/Youre-a-Jerk-6705036265546319873,Asylum/Warner Bros.,"Aug 19, 2019",55,137K,1M,13,"Dec 18, 2021",11,-3.00,USEA20900194
40,122,deja vu,S1761,Olivia Rodrigo,/track?id=33837370,https://www.tiktok.com/music/deja-vu-6945541245435381761,Olivia Rodrigo PS,"Mar 28, 2021",17,131K,2.5M,4,"Apr 17, 2021",17,,USUG12101240
41,0,Rodeo,,City Girls,/track?id=29898398,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Jun 23, 2020",88,128K,629K,41,"Dec 18, 2021",10,0.00,USUG12001656
42,119,deja vu,,Olivia Rodrigo,/track?id=33838256,https://www.tiktok.com/music/null,Olivia Rodrigo PS,"Mar 28, 2021",97,123K,534K,42,"Jan 1, 2022",7,,USUG12101241
43,-11,I Hate U,S5365,SZA,/track?id=68085473,https://www.tiktok.com/music/I-Hate-U-7000480233543535365,Top Dawg Entertainment/RCA Records,"Dec 2, 2021",65,122K,827K,14,"Dec 18, 2021",9,-1.57,USRC12103605
44,New,Cigarettes,S3986,Ecstsy,/track?id=31190761,https://www.tiktok.com/music/Cigarettes-6865909011695273986,Ecstsy,"Aug 27, 2020",152,121K,187K,44,"Jan 1, 2022",2,,FRDCX2061630
45,-6,Grilling Niggas,S9170,cupcakKe,/track?id=25269829,https://www.tiktok.com/music/Grilling-Niggas-6774191010298759170,CupcakKe,"Dec 24, 2019",101,120K,483K,39,"Dec 25, 2021",8,-0.86,TCAEK1990042
46,New,Bad Blood,,"Taylor Swift, Kendrick Lamar",/track?id=15191573,https://www.tiktok.com/music/null,"Big Machine Records, LLC.","Sep 2, 2019",111,115K,397K,46,"Jan 1, 2022",5,,USCJY1531564
47,48,Material Girl (Bass Boosted),,Saucy Santana,/track?id=66161051,https://www.tiktok.com/music/null,"StreamCut Media, LLC","Nov 3, 2021",100,114K,510K,39,"Jan 15, 2022",27,6.86,QZ5FA2150318
48,-19,Black Ball,S4946,Rondo2x,/track?id=68311729,https://www.tiktok.com/music/Black-Ball-7039126386451154946,Rondo2x,"Dec 7, 2021",110,111K,410K,29,"Dec 25, 2021",4,-2.71,QZMEV2196169
49,New,Don't (Rick Ross Remix),S6640,Ed Sheeran,/track?id=12449438,https://www.tiktok.com/music/Don't-Rick-Ross-Remix-224060100490096640,Atlantic Records UK,"Aug 20, 2019",163,105K,170K,49,"Jan 1, 2022",2,,GBAHS1400267
50,-22,Still Don't Know My Name,S0549,Labrinth,/track?id=25531326,https://www.tiktok.com/music/Still-Don't-Know-My-Name-6817120527187020549,Masterworks,"Sep 23, 2019",13,105K,3.5M,28,"Dec 25, 2021",16,-3.14,USQX91902507
51,73,Batman,S6934,LPB Poody,/track?id=32825135,https://www.tiktok.com/music/Batman-6930796714261596934,Chameleon Entertainment/Interscope Records,"Feb 4, 2021",6,104K,5.5M,6,"Apr 17, 2021",9,10.43,USUM72101263
52,-2,R.I.P.,S3192,Playboi Carti,/track?id=19216142,https://www.tiktok.com/music/RIP-5000000001381553192,AWGE Label,"Sep 2, 2019",117,104K,356K,50,"Dec 25, 2021",5,-0.29,USUM71804150
53,24,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",3,101K,7.6M,10,"Jun 26, 2021",104,3.43,USUAN1400011
54,11,My Little Love,S2306,Adele,/track?id=66909696,https://www.tiktok.com/music/My-Little-Love-7032029299402082306,Columbia,"Nov 17, 2021",109,101K,416K,23,"Jan 15, 2022",17,1.57,USSM12105971
55,New,We Don't Talk About Bruno,S2322,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",/track?id=66986384,https://www.tiktok.com/music/We-Don't-Talk-About-Bruno-7032019094467512322,Walt Disney Records,"Nov 11, 2021",167,101K,155K,2,"Feb 5, 2022",18,,USWD12112915
56,-19,You're A Jerk (Instrumental),,New Boyz,/track?id=15262825,https://www.tiktok.com/music/null,Asylum/Shotty Records,"Aug 21, 2019",52,96K,1.1M,5,"Dec 11, 2021",9,-2.71,USEA20900198
57,2,You Are,S4895,Charlie Wilson,/track?id=15447705,https://www.tiktok.com/music/You-Are-4895,Jive,"Aug 16, 2019",140,94K,235K,57,"Jan 1, 2022",4,0.29,USJI11000164
58,-28,Dance with Me Tonight,S4854,Olly Murs,/track?id=12490093,https://www.tiktok.com/music/Dance-with-Me-Tonight-7002223274583214854,Epic,"Aug 16, 2019",43,94K,1.4M,5,"Nov 27, 2021",9,-4.00,GBARL1101197
59,1,You Are,S4895,Charlie Wilson,/track?id=15447705,https://www.tiktok.com/music/You-Are-4895,Jive,"Aug 16, 2019",146,94K,222K,59,"Jan 1, 2022",4,0.14,USJI11000164
60,70,It'll Be Okay,,,,https://www.tiktok.com/music/null,,"Dec 1, 2021",155,88K,178K,60,"Jan 1, 2022",2,10.00,USUM72122620
61,90,Hit A Lic,S3106,Queen Key,/track?id=55493917,https://www.tiktok.com/music/Hit-A-Lic-6989607072682543106,Queen Key Media LLC,"Jul 26, 2021",119,87K,331K,61,"Jan 1, 2022",4,,QZ57A2104128
