Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
1,New,https://www.tiktok.com/1facerussia,https://www.tiktok.com/1facerussia/video/7000370377897610501,Elefante,NK,/track?id=26630224,https://www.tiktok.com/music/Elefante-6740249037900875777,36.5M,0,1.6M,12.1K,1,"Aug 26, 2021",,39,FR96X1964559
2,4,https://www.tiktok.com/kageihina,https://www.tiktok.com/kageihina/video/6999192069671554305,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,71.1M,0,4.6M,41.7K,1,"Aug 23, 2021",,84,USA820500103
3,-2,https://www.tiktok.com/totouchanemu,https://www.tiktok.com/totouchanemu/video/7000069662587243782,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,36.7M,0,7M,30.8K,1,"Aug 25, 2021",,46,USSM12103949
4,10,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/6995205507191459078,INFERNO,"Sub Urban, Bella Poarch",/track?id=56778784,https://www.tiktok.com/music/INFERNO-6990565655460218881,39.1M,0,4.8M,91.6K,4,"Aug 26, 2021",,56,USWB12101521
5,5,https://www.tiktok.com/not_erica_,https://www.tiktok.com/not_erica_/video/6999134475175087361,Get Into It (Yuh),Doja Cat,/track?id=49661835,https://www.tiktok.com/music/Get-Into-It-Yuh-6976278886782863361,68.1M,0,8.6M,280.8K,5,"Aug 24, 2021",,56,USRC12101535
6,7,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/6999667216878701830,INFERNO,"Sub Urban, Bella Poarch",/track?id=56778784,https://www.tiktok.com/music/INFERNO-6990565655460218881,21.9M,0,3.3M,48.9K,6,"Aug 26, 2021",,54,USWB12101521
7,46,https://www.tiktok.com/malakahmedzaher,https://www.tiktok.com/malakahmedzaher/video/6997750900567641349,Hyaluron Serum,,,https://www.tiktok.com/music/Hyaluron-Serum-Hyaluron-Serum-6981376950347270146,11.6M,0,79.1K,638,7,"Aug 26, 2021",,3,
8,New,https://www.tiktok.com/gueybrel,https://www.tiktok.com/gueybrel/video/7000458715593706758,колыбельная,Rauf & Faik,/track?id=27600000,https://www.tiktok.com/music/Kolybel'naja-6765807867749484546,8.3M,0,639.3K,1.8K,8,"Aug 26, 2021",,63,FRX201958557
9,New,https://www.tiktok.com/instasamka,https://www.tiktok.com/instasamka/video/7000460272364293378,Juicy,INSTASAMKA,/track?id=48758162,https://www.tiktok.com/music/Juicy-6964749533402925058,10.1M,0,1.3M,31.7K,9,"Aug 26, 2021",,59,FR96X2195639
10,-5,https://www.tiktok.com/gemelasabello2,https://www.tiktok.com/gemelasabello2/video/7000132858685705478,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,20.8M,0,1.6M,3.6K,5,"Aug 25, 2021",,73,QZM5U2100095
11,New,https://www.tiktok.com/reesewitherspoon,https://www.tiktok.com/reesewitherspoon/video/7000404664453827845,Move Your Feet,Junior Senior,/track?id=11855652,https://www.tiktok.com/music/Move-Your-Feet-224335362393890816,12.6M,0,1.4M,8.9K,11,"Aug 26, 2021",,35,DKMFA0300203
12,New,https://www.tiktok.com/itsjojosiwa,https://www.tiktok.com/itsjojosiwa/video/7000453873408298245,A-O-K,Tai Verdes,/track?id=38483301,https://www.tiktok.com/music/A-O-K-6953851540646709249,10.4M,0,2.4M,14.9K,12,"Aug 26, 2021",,46,USQX92101406
13,-5,https://www.tiktok.com/calligraphyti,https://www.tiktok.com/calligraphyti/video/6999699725599444226,The Prowler,Daniel Pemberton,/track?id=22140130,https://www.tiktok.com/music/The-Prowler-6717817021024716801,32.6M,0,4.1M,47.9K,3,"Aug 24, 2021",,4,US4DG1801188
14,9,https://www.tiktok.com/lordawalltv,https://www.tiktok.com/lordawalltv/video/6985603632368602373,Loverboy,A-Wall,/track?id=24964528,https://www.tiktok.com/music/Loverboy-6793273379546728449,27.7M,0,794.5K,2.9K,14,"Aug 26, 2021",,9,QZFZ41979172
15,-13,https://www.tiktok.com/gibz_,https://www.tiktok.com/gibz_/video/7000156312340401413,Believe Me,Navos,/track?id=32766130,https://www.tiktok.com/music/Believe-Me-6925124562560485378,21.8M,0,4.2M,46.1K,2,"Aug 25, 2021",,27,GBUM72100423
16,-12,https://www.tiktok.com/rosie.the.sd,https://www.tiktok.com/rosie.the.sd/video/7000091728287993093,Yellow,Coldplay,/track?id=12521939,https://www.tiktok.com/music/Yellow-Slowed-6894026000066168834,21.8M,0,5.3M,30.3K,4,"Aug 25, 2021",,65,GBAYE0000267
17,New,https://www.tiktok.com/layalilaila3,https://www.tiktok.com/layalilaila3/video/7000443981632982274,Arabic Dream,TimTaj,/track?id=32618185,https://www.tiktok.com/music/Arabic-Dream-870091-6886857387509024769,7M,0,285.1K,3.1K,17,"Aug 26, 2021",,37,GBSMU8697805
18,New,https://www.tiktok.com/katehudson_810,https://www.tiktok.com/katehudson_810/video/7000509492551011590,Like I Can,Sam Smith,/track?id=13074111,https://www.tiktok.com/music/Like-I-Can-242193381597327360,6M,0,1.3M,9.5K,18,"Aug 26, 2021",,6,GBUM71308834
19,New,https://www.tiktok.com/sabri_ayoub,https://www.tiktok.com/sabri_ayoub/video/7000511843072494850,Into Your Arms (feat. Ava Max),"Witt Lowry, Ava Max",/track?id=19921963,https://www.tiktok.com/music/Into-Your-Arms-feat-Ava-Max-6732318910667901702,5.6M,0,638.6K,3.4K,19,"Aug 26, 2021",,1,USAT21802013
20,New,https://www.tiktok.com/prodijei,https://www.tiktok.com/prodijei/video/7000425444533112070,My Shit,A Boogie Wit da Hoodie,/track?id=15091992,https://www.tiktok.com/music/My-Shit-224266602584924160,7.7M,0,1.9M,9.6K,20,"Aug 26, 2021",,11,USAT21602047
21,New,https://www.tiktok.com/terrycrews,https://www.tiktok.com/terrycrews/video/7000496707129691398,A Thousand Miles,Vanessa Carlton,/track?id=15414210,https://www.tiktok.com/music/A-Thousand-Miles-6759757474368063489,5.4M,0,1.1M,13.5K,21,"Aug 26, 2021",,17,USIR10210955
22,61,https://www.tiktok.com/nikandliv.diy,https://www.tiktok.com/nikandliv.diy/video/6998633618629299462,Dissolve,Absofacto,/track?id=17572853,https://www.tiktok.com/music/Dissolve-6704962173619144706,17.5M,0,1M,7.8K,21,"Aug 21, 2021",,37,USAT21704522
23,New,https://www.tiktok.com/megnutt02,https://www.tiktok.com/megnutt02/video/7000507649813007622,Cognac Queen,Megan Thee Stallion,/track?id=20153262,https://www.tiktok.com/music/Cognac-Queen-6987814839552920326,5.1M,0,527.2K,4.2K,23,"Aug 26, 2021",,2,USXQS1821739
24,38,https://www.tiktok.com/soymessii,https://www.tiktok.com/soymessii/video/7000032802242694406,Italian Dinner Party,Italian Restaurant Music of Italy,/track?id=14196599,https://www.tiktok.com/music/Italian-Dinner-Party-6761380970370189314,8.4M,0,1.1M,13.4K,24,"Aug 26, 2021",,30,TCAAT1056272
25,New,https://www.tiktok.com/lstoast,https://www.tiktok.com/lstoast/video/7000441374298377478,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",/track?id=54095966,https://www.tiktok.com/music/INDUSTRY-BABY-6987050676949878786,4.6M,0,586.7K,3.3K,25,"Aug 26, 2021",,36,USSM12104539
26,-9,https://www.tiktok.com/conradovillagra,https://www.tiktok.com/conradovillagra/video/6998988110340099334,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,40.3M,0,3M,9.6K,4,"Aug 22, 2021",,85,QZM5U2100095
27,New,https://www.tiktok.com/richardsalesofficial,https://www.tiktok.com/richardsalesofficial/video/7000460050066115846,love,lofi.samurai,/track?id=17855868,https://www.tiktok.com/music/love-6709410281912535042,5.6M,0,563.4K,4.3K,27,"Aug 26, 2021",,6,QZANL1757915
28,-4,https://www.tiktok.com/totouchanemu,https://www.tiktok.com/totouchanemu/video/6990181852803894533,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,238.1M,0,37.8M,264.2K,2,"Aug 5, 2021",-2.86,139,USSM12103949
29,New,https://www.tiktok.com/mattcutshall,https://www.tiktok.com/mattcutshall/video/7000406423427370245,The Magic Bomb,Hoàng Read,/track?id=46912439,https://www.tiktok.com/music/The-Magic-Bomb-Questions-I-Get-Asked-6939813781522369282,6.3M,0,313K,8.5K,29,"Aug 26, 2021",,37,NLZ542100934
30,New,https://www.tiktok.com/dr.isang,https://www.tiktok.com/dr.isang/video/7000570615925067014,Woah (feat. D3Mstreet),"KRYPTO9095, D3Mstreet",/track?id=22809467,https://www.tiktok.com/music/Woah-6691366574592396038,4.2M,0,205K,4.9K,30,"Aug 26, 2021",,3,QZDA41998629
31,-11,https://www.tiktok.com/jbalvin,https://www.tiktok.com/jbalvin/video/6997797347178581254,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,52.8M,0,6.1M,25.4K,5,"Aug 19, 2021",-3.71,87,QZM5U2100095
32,New,https://www.tiktok.com/yurielkysojeda,https://www.tiktok.com/yurielkysojeda/video/7000483001356389638,Fulanito,"Becky G, El Alfa",/track?id=47121373,https://www.tiktok.com/music/Fulanito-6969874712394550022,5M,0,543.7K,2.2K,32,"Aug 26, 2021",,7,USRC12100954
33,-24,https://www.tiktok.com/.paige.morgan,https://www.tiktok.com/.paige.morgan/video/6999387753939078405,i hope ur miserable until ur dead,Nessa Barrett,/track?id=56056173,https://www.tiktok.com/music/i-hope-ur-miserable-until-ur-dead-6983802768075000582,31.3M,0,2.3M,29.6K,5,"Aug 23, 2021",,28,USWB12102325
34,New,https://www.tiktok.com/katoower_cristalinas,https://www.tiktok.com/katoower_cristalinas/video/7000139381835074822,Sweet Dreams,Marcus Layton,/track?id=29988912,https://www.tiktok.com/music/Sweet-Dreams-6839696990473816066,5.9M,0,744.4K,3.9K,34,"Aug 26, 2021",,24,DES232000210
35,152,https://www.tiktok.com/juliagisella,https://www.tiktok.com/juliagisella/video/6998294651463601413,Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",/track?id=56778798,https://www.tiktok.com/music/Cold-Heart-PNAU-Remix-6993382427087341570,8.4M,0,1.1M,10.6K,35,"Aug 26, 2021",,12,GBUM72104705
