Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
11,58,Dah Dah DahDah,S3010,Nardo Wick,/track?id=85173522,https://www.tiktok.com/music/Dah-Dah-DahDah-7123047349181483010,Flawless Ent./RCA Records,"Jul 21, 2022",90,248K,312K,11,"Aug 6, 2022",7,8.29,USRC12202590
12,New,Forever,,,,https://www.tiktok.com/music/null,,"Aug 1, 2022",102,238K,238K,12,"Aug 6, 2022",2,,QZ8252220888
13,-6,Carrying Your Love,S5793,David Morris,/track?id=83423457,https://www.tiktok.com/music/Carrying-Your-Love-7099193160047265793,"Grey Area / Dreamtown, USA","May 17, 2022",46,235K,844K,6,"Jul 23, 2022",8,-0.86,QZEQU2246860
14,2,Cumbia Buena,S4705,Grupo la Cumbia,/track?id=28931480,https://www.tiktok.com/music/Cumbia-Buena-6802349518965704705,DDMW,"Mar 8, 2020",38,225K,1.1M,9,"Jul 16, 2022",8,0.29,QZGLM2048244
15,New,Legs Shakin',S8005,"R. Kelly, Ludacris",/track?id=15675932,https://www.tiktok.com/music/Legs-Shakin'-7035546304738528005,RCA Records Label,"Aug 16, 2019",96,219K,268K,13,"Aug 13, 2022",4,,USRC11301893
16,New,Legs Shakin',S8005,"R. Kelly, Ludacris",/track?id=15675932,https://www.tiktok.com/music/Legs-Shakin'-7035546304738528005,RCA Records Label,"Aug 16, 2019",99,215K,254K,15,"Aug 13, 2022",4,,USRC11301893
17,New,AMAZING,,,,https://www.tiktok.com/music/null,,"Feb 7, 2022",113,196K,204K,13,"Aug 20, 2022",9,,USRC12200485
18,13,Coagulated Tip,,Lil Blevins,/track?id=84421695,https://www.tiktok.com/music/null,786129 Records DK,"Jul 8, 2022",94,186K,294K,18,"Aug 6, 2022",7,1.86,QZK6G2237322
19,-2,Bad Habit,S0450,Steve Lacy,/track?id=84088250,https://www.tiktok.com/music/Bad-Habit-7152997794909800450,L-M Records/RCA Records,"Jun 28, 2022",60,174K,584K,16,"Oct 15, 2022",15,-0.29,USRC12201440
20,-12,Betty (Get Money),S5201,Yung Gravy,/track?id=83613205,https://www.tiktok.com/music/Betty-Get-Money-7115090671437875201,Republic Records,"Jun 2, 2022",28,171K,1.6M,3,"Jul 16, 2022",14,-1.71,USUM72210379
21,161,Sge Sa x Rtm Nia (Get in mode 2),S8145,CGM Sa,/track?id=86889699,https://www.tiktok.com/music/Sge-Sa-x-Rtm-Nia-Get-in-mode-2-7119289958333958145,3185972 Records DK,"Jul 11, 2022",117,158K,187K,21,"Aug 6, 2022",9,23.00,QZK6G2289979
22,New,My Sharona,,,,https://www.tiktok.com/music/null,,"Jul 30, 2022",132,155K,155K,2,"Aug 13, 2022",4,,QZMEP2283574
23,New,Mentally Cheating,S9554,Natalie Jane,/track?id=84418832,https://www.tiktok.com/music/Mentally-Cheating-7120651292775319554,10K Projects/Capitol Records,"Jul 10, 2022",120,153K,182K,23,"Aug 6, 2022",2,,USUM72212957
24,New,Act Up,S5922,DayyDayy,/track?id=86140969,https://www.tiktok.com/music/Act-Up-7124887833085265922,4163407 Records DK,"Jul 26, 2022",130,151K,160K,7,"Aug 20, 2022",6,,QZMEN2288014
25,32,Hugh Hefner,S7990,ppcocaine,/track?id=31313592,https://www.tiktok.com/music/Hugh-Hefner-6840634882025097990,Columbia,"Sep 9, 2020",48,147K,835K,25,"Aug 6, 2022",8,4.57,USSM12005231
26,93,Go!,,Young Nugget Eater,/track?id=31066981,https://www.tiktok.com/music/null,Trash Gang ent,"Jun 26, 2020",112,146K,206K,26,"Aug 6, 2022",5,13.29,QZHN82091444
27,New,I'd Like to Teach the World to Sing,,,,https://www.tiktok.com/music/null,,"Jul 30, 2022",137,143K,143K,27,"Aug 6, 2022",4,,QZMEP2283575
28,4,American Babe,S0161,Ghost Party,/track?id=88133140,https://www.tiktok.com/music/American-Babe-6925291941567580161,Afterlife Records DK,"Oct 23, 2020",98,137K,257K,28,"Aug 6, 2022",4,0.57,QZMEQ2092949
29,-17,Running Up That Hill (A Deal With God),S1712,Kate Bush,/track?id=12662506,https://www.tiktok.com/music/Running-Up-That-Hill-A-Deal-With-God-235918692176371712,Parlophone UK,"Aug 20, 2019",11,132K,3.4M,1,"Jun 11, 2022",16,-2.43,GBCNR8500002
30,-4,Aesthetic,S7346,"Tollan Kim, Kudasaibeats",/track?id=75979639,https://www.tiktok.com/music/Aesthetic-7072513628145977346,Tollan Kim,"Mar 7, 2022",22,124K,2.2M,5,"Jul 9, 2022",48,-0.57,SGB502208576
31,New,"Lions, Tigers & Bears",S1778,Jazmine Sullivan,/track?id=15440952,https://www.tiktok.com/music/Lions-Tigers-Bears-6696504157408331778,J Records,"Aug 16, 2019",150,121K,124K,31,"Aug 6, 2022",3,,USJAY0800119
32,New,Dance Wit Me,,,,https://www.tiktok.com/music/null,,"Jul 30, 2022",151,121K,121K,32,"Aug 6, 2022",3,,QZMEP2283576
33,-11,"Thick Fine Woman (feat. Lil' Ronny Mothaf, Fat Pimp & No Shame)",S9518,"Chalie Boy, Lil Ronny Motha F, Fat Pimp, No Shame",/track?id=15432772,https://www.tiktok.com/music/Thick-Fine-Woman-feat-LilRonny-Mothaf-Fat-Pimp-No-Shame-7101763683994569518,Dirty 3rd Records,"Mar 21, 2022",44,120K,925K,22,"Jul 30, 2022",14,-1.57,USJ3V1253391
34,-23,Vulture Island,S3201,Rob49,/track?id=68294300,https://www.tiktok.com/music/Vulture-Island-7034163018074163201,Rob49,"Nov 23, 2021",32,118K,1.4M,7,"Jul 16, 2022",11,-3.29,USLD91735711
35,-12,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",6,116K,5.8M,3,"May 14, 2022",63,-1.71,QM24S2107064
36,-21,On That Time,S4481,Playboi Carti,/track?id=32400665,https://www.tiktok.com/music/On-That-Time-6910417734988564481,AWGE/Interscope Records,"Dec 25, 2020",47,115K,843K,15,"Jul 30, 2022",13,-3.00,USUM72024695
37,78,LoveGame,S0961,Lady Gaga,/track?id=15910196,https://www.tiktok.com/music/LoveGame-6750941320065320961,Interscope,"Sep 2, 2019",88,112K,321K,37,"Aug 6, 2022",7,11.14,USUM70824404
38,New,Solitude (Felsmann + Tiley Reinterpretation),S1842,"M83, Felsmann + Tiley",/track?id=29426269,https://www.tiktok.com/music/Solitude-Felsmann-Tiley-Reinterpretation-Solitude---Felsmann-+-Tiley-Reinterpretation-6819370438116771842,Naive,"May 14, 2020",143,108K,134K,8,"Aug 13, 2022",9,,GB5SH2000001
39,13,The Umbrellas of Cherbourg,,,,https://www.tiktok.com/music/null,,"Jul 21, 2022",118,106K,187K,39,"Aug 6, 2022",4,1.86,QZMEN2207274
40,-27,Cayo Late - sped up,S4226,Imaru Kai,/track?id=80566511,https://www.tiktok.com/music/Cayo-Late-sped-up-7090711495155124226,3806460 Records DK,"Apr 25, 2022",93,104K,295K,13,"Jul 30, 2022",4,-3.86,QZHN62274870
41,6,The Graduate,,,,https://www.tiktok.com/music/null,,"Jul 21, 2022",119,104K,186K,41,"Aug 6, 2022",3,0.86,QZMEN2207273
42,-32,Hotel,S3371,Lawsy,/track?id=84172767,https://www.tiktok.com/music/Hotel-7094747276886723371,Grownhoes Records,"Jun 28, 2022",75,103K,451K,10,"Jul 30, 2022",8,-4.57,USLD91739046
43,11,Hug Me,S1326,"Pharrell Williams, Trey Parker",/track?id=15611409,https://www.tiktok.com/music/Hug-Me-7101540683290561326,i am OTHER/Columbia,"Aug 16, 2019",20,100K,2.5M,4,"Jun 18, 2022",20,1.57,USQ4E1702974
44,-24,Cardigan (Video Mix),,,,https://www.tiktok.com/music/null,,"Jul 6, 2022",49,100K,818K,10,"Jul 16, 2022",10,-3.43,USAT22208876
45,138,Fall Of The Footclan (Interlude),,MF SOLACE,/track?id=85655320,https://www.tiktok.com/music/null,4063235 Records DK,"Jun 29, 2022",147,100K,129K,45,"Aug 6, 2022",3,19.71,QZK6J2276071
46,18,PASTA,S2146,"Mighty Bay, TisaKorean",/track?id=83943286,https://www.tiktok.com/music/PASTA-7109480325469702146,Astroknot Sounds,"Jun 14, 2022",123,97K,181K,46,"Aug 6, 2022",4,2.57,CA5KR2256774
47,39,Acperience,,,,https://www.tiktok.com/music/null,,"Jul 15, 2022",133,96K,152K,20,"Aug 13, 2022",4,5.57,QZK6F2284140
48,69,Glock In My Lap,S5137,"21 Savage, Metro Boomin",/track?id=31530700,https://www.tiktok.com/music/Glock-In-My-Lap-6878751778305755137,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic","Sep 30, 2020",108,94K,216K,15,"Aug 27, 2022",32,9.86,USSM12006061
49,-20,Jiggle Jiggle,S0294,"Duke & Jones, Louis Theroux",/track?id=82257926,https://www.tiktok.com/music/Jiggle-Jiggle-7075729123557100294,Robots & Humans,"May 11, 2022",12,94K,3.2M,4,"May 28, 2022",18,-2.86,GBARL2201151
50,70,Glock In My Lap,S5137,"21 Savage, Metro Boomin",/track?id=31530700,https://www.tiktok.com/music/Glock-In-My-Lap-6878751778305755137,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic","Oct 16, 2020",126,94K,173K,17,"Aug 20, 2022",15,10.00,USSM12006061
51,-12,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",1,93K,11M,10,"Jun 26, 2021",104,-1.71,USUAN1400011
52,69,Glock In My Lap,,"21 Savage, Metro Boomin",/track?id=31532552,https://www.tiktok.com/music/null,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic","Oct 1, 2020",116,93K,191K,20,"Aug 20, 2022",6,9.86,USSM12006062
53,79,Smile,,,,https://www.tiktok.com/music/null,,"Jul 13, 2022",145,91K,131K,21,"Aug 13, 2022",4,11.29,QZK6G2259859
54,New,House With A View,,,,https://www.tiktok.com/music/null,,"May 23, 2022",163,84K,99K,54,"Aug 6, 2022",2,,QZ93V2200005
55,-36,Conceited,S6337,Flo Milli,/track?id=83761227,https://www.tiktok.com/music/Conceited-7110062725560846337,'94 Sounds/RCA Records,"Jun 12, 2022",26,84K,1.8M,1,"Jul 9, 2022",14,-5.14,USRC12201167
56,-11,"Quevedo: Bzrp Music Sessions, Vol. 52",S2758,"Bizarrap, Quevedo",/track?id=84257741,https://www.tiktok.com/music/Quevedo-Bzrp-Music-Sessions-Vol-52-7118139585695402758,DALE PLAY Records,"Jul 4, 2022",106,83K,221K,45,"Jul 30, 2022",6,-1.57,UYB282201028
57,-14,SWAMP SKONSTER,S2898,Skest,/track?id=73471518,https://www.tiktok.com/music/SWAMP-SKONSTER-7059866440693712898,skest!,"Jan 31, 2022",55,83K,752K,43,"Jul 30, 2022",16,-2.00,QZHPJ2111470
58,10,Me Porto Bonito,S8694,"Bad Bunny, Chencho Corleone",/track?id=81301171,https://www.tiktok.com/music/Me-Porto-Bonito-7094499898527058694,Rimas Entertainment LLC,"May 4, 2022",33,83K,1.3M,20,"May 28, 2022",20,1.43,QM6MZ2214877
59,31,Tell Mama (aka Tell Daddy),,,,https://www.tiktok.com/music/null,,"Jul 15, 2022",141,83K,136K,59,"Aug 6, 2022",4,4.43,QZK6F2284145
60,56,SNAP - High and Fast,,Rosa Linn,/track?id=84201400,https://www.tiktok.com/music/null,Nvak Collective,"Jul 1, 2022",115,82K,191K,43,"Aug 27, 2022",8,8.00,QM6N22282349
61,38,Riding Waves,,,,https://www.tiktok.com/music/null,,"Jul 11, 2022",144,82K,131K,61,"Aug 6, 2022",3,5.43,QZ8252219105
62,New,I Wanna Kiss You,,,,https://www.tiktok.com/music/null,,"Jul 30, 2022",169,82K,82K,62,"Aug 6, 2022",5,,QZS8H2103536
63,15,Freak (feat. Persona),S4310,"Lil Keed, Persona",/track?id=21979879,https://www.tiktok.com/music/Freak-Sped-Up-7048328434384194310,L8TE,"Aug 20, 2019",35,81K,1.2M,63,"Aug 6, 2022",3,2.14,USUYG1209368
64,-11,Cool Kids (Sped-Up Version),,,,https://www.tiktok.com/music/null,,"Jul 7, 2022",70,81K,474K,18,"Jul 16, 2022",8,-1.57,USWB12202784
65,-17,VALENTINO,S5350,24kGoldn,/track?id=22325171,https://www.tiktok.com/music/VALENTINO-6672819219257625350,Records/Columbia,"Aug 17, 2019",52,80K,769K,48,"Jul 30, 2022",2,-2.43,USQX91803621
66,10,Eyes Wide,,,,https://www.tiktok.com/music/null,,"Jul 13, 2022",140,80K,138K,66,"Aug 6, 2022",4,1.43,QZ8252219230
67,New,Dump It Dummy,S2001,"Tre Oh Fie, Zai1k",/track?id=84479702,https://www.tiktok.com/music/Dump-It-Dummy-7120087545773312001,So Flo Jook Records,"Jul 13, 2022",170,78K,79K,67,"Aug 6, 2022",1,,QZK6F2238347
68,-12,About Damn Time,S1762,Lizzo,/track?id=79572011,https://www.tiktok.com/music/About-Damn-Time-7086201843973621762,Nice Life/Atlantic,"Apr 12, 2022",8,77K,5.3M,1,"May 14, 2022",18,-1.71,USAT22202139
69,-18,No Hands (feat. Roscoe Dash & Wale),S5446,"Waka Flocka Flame, Roscoe Dash, Wale",/track?id=16025031,https://www.tiktok.com/music/No-Hands-feat-Roscoe-Dash-Wale-6696236204234525446,Asylum/Warner Bros.,"Aug 19, 2019",7,75K,5.3M,12,"Sep 3, 2022",21,-2.57,USWB11002103
70,New,Under The Influence,S6369,Chris Brown,/track?id=25526180,https://www.tiktok.com/music/Under-The-Influence-6742896151436986369,Chris Brown Entertainment/RCA Records,"Sep 30, 2019",71,72K,462K,4,"Jan 7, 2023",30,,USRC11902743
71,-35,Efecto,S1621,Bad Bunny,/track?id=81301404,https://www.tiktok.com/music/Efecto-7100329813914831621,Rimas Entertainment LLC,"May 4, 2022",42,72K,965K,28,"Jun 11, 2022",16,-5.00,QM6MZ2214884
72,-30,Top Off,S4741,Gunna,/track?id=18348210,https://www.tiktok.com/music/Top-Off-5000000001457014741,300 Entertainment,"Dec 11, 2020",36,72K,1.2M,10,"Jul 2, 2022",10,-4.29,QZ5FA1752048
73,-39,Waddup,S6386,"PGF Nuk, Polo G",/track?id=79167126,https://www.tiktok.com/music/Waddup-feat-Polo-G-7115184364115216386,Alamo,"Mar 31, 2022",89,70K,317K,34,"Jul 30, 2022",3,-5.57,USQX92201731
74,-56,CLUBHOUSE!,,"JELEEL!, Mike Dimes",/track?id=83769455,https://www.tiktok.com/music/null,"Jeleel Yeah, LLC, under exclusive license to 10K Projects","Jun 12, 2022",63,70K,536K,15,"Jul 23, 2022",5,-8.00,QZJ842001784
75,97,Bodiestech,,,,https://www.tiktok.com/music/null,,"Jul 17, 2022",160,69K,100K,75,"Aug 6, 2022",4,13.86,QZDFP2013068
76,-18,"1, 2, 3 (feat. Jason Derulo & De La Ghetto) [Sped Up Version]",,,,https://www.tiktok.com/music/null,,"Jul 6, 2022",77,68K,442K,29,"Jul 16, 2022",10,-2.57,USWL12200633
77,-42,Man of my Word,S2139,"Lil Baby, Lil Durk",/track?id=47125654,https://www.tiktok.com/music/original-sound-7086935754085092139,Quality Control Music/Alamo Records/Motown Records,"Jun 1, 2021",30,67K,1.5M,2,"Jul 2, 2022",10,-6.00,USUG12101603
78,New,Say Something,S9410,Piano Covers Club from I’m In Records,/track?id=21393601,https://www.tiktok.com/music/Say-Something-6814396889547409410,Living 4 Today Music,"Apr 10, 2020",176,67K,71K,78,"Aug 6, 2022",3,,FR96X1784635
79,1,Por Clave el 13,S2433,Betillo Guerrero,/track?id=77624927,https://www.tiktok.com/music/Por-Clave-el-13-7060334827362322433,Betillo Guerrero,"Feb 2, 2022",84,65K,358K,23,"Jul 23, 2022",4,0.14,QZDQH2160812
80,8,ball w/o you,,21 Savage,/track?id=22161308,https://www.tiktok.com/music/null,"Slaughter Gang, LLC/Epic Records","Aug 16, 2019",61,65K,548K,80,"Aug 6, 2022",16,1.14,QZ45A1700107
81,21,Beat Medo Pix,,,,https://www.tiktok.com/music/null,,"Jul 6, 2022",155,64K,115K,81,"Aug 6, 2022",3,3.00,ESA012223850
82,New,Karma,S8626,Summer Walker,/track?id=21820057,https://www.tiktok.com/music/Karma-Sped-Up-7125644935037978626,LVRN/Interscope Records,"Sep 2, 2019",174,64K,75K,35,"Aug 20, 2022",15,,USUM71816370
83,-46,Sweetest Pie,S5713,"Megan Thee Stallion, Dua Lipa",/track?id=75856195,https://www.tiktok.com/music/Sweetest-Pie-7072864389069555713,300 Entertainment,"Mar 7, 2022",27,64K,1.7M,12,"Jun 25, 2022",17,-6.57,QMCE32200232
84,5,ball w/o you,S3221,21 Savage,/track?id=22156868,https://www.tiktok.com/music/ball-wo-you-6639041198931593221,"Slaughter Gang, LLC/Epic Records","Aug 16, 2019",74,63K,457K,84,"Aug 6, 2022",11,0.71,QZ45A1700093
85,37,Carrying Your Love,S5793,David Morris,/track?id=83423457,https://www.tiktok.com/music/Carrying-Your-Love-7099193160047265793,"Grey Area / Dreamtown, USA","May 19, 2022",154,63K,115K,85,"Aug 6, 2022",2,5.29,QZEQU2246860
86,57,RETROWORLD,S8145,lilpotion,/track?id=79395701,https://www.tiktok.com/music/RETROWORLD-7072983063352838145,Unlucky Records,"Mar 8, 2022",111,63K,207K,16,"Aug 13, 2022",10,,QZES52212098
87,49,Has To Be,S8593,CapzLock,/track?id=68637235,https://www.tiktok.com/music/Has-To-Be-7041426270009198593,Cruel Society,"Dec 13, 2021",56,63K,745K,3,"Aug 20, 2022",19,,QZRP52193505
88,-47,Stargirl Interlude,S2321,"The Weeknd, Lana Del Rey",/track?id=15896217,https://www.tiktok.com/music/Stargirl-Interlude-6751005932647352321,Universal Republic Records,"Sep 2, 2019",45,62K,863K,14,"Jul 9, 2022",8,-6.71,USUG11601002
89,11,New Life,,,,https://www.tiktok.com/music/null,,"Jun 29, 2022",110,62K,210K,89,"Aug 6, 2022",6,1.57,QZ8252218334
90,-50,I Was Never There,S5937,"The Weeknd, Gesaffelstein",/track?id=18897029,https://www.tiktok.com/music/I-Was-Never-There-6791241140050855937,The Weeknd,"Sep 12, 2019",37,61K,1.2M,22,"Jul 9, 2022",23,-7.14,USUG11800570
91,44,Mrs Harris Goes to Paris,,,,https://www.tiktok.com/music/null,,"Jul 13, 2022",161,61K,100K,91,"Aug 6, 2022",3,6.29,QZK6G2259862
92,93,Wake Me Up,,,,https://www.tiktok.com/music/null,,"Jul 24, 2022",166,61K,90K,92,"Aug 6, 2022",2,13.29,QZ8252220311
93,-1,ball w/o you,S3221,21 Savage,/track?id=22156868,https://www.tiktok.com/music/ball-wo-you-6639041198931593221,"Slaughter Gang, LLC/Epic Records","Aug 17, 2019",82,59K,372K,92,"Jul 30, 2022",11,-0.14,QZ45A1700093
94,New,Blurry,,,,https://www.tiktok.com/music/null,,"Jul 18, 2022",168,59K,84K,32,"Aug 13, 2022",3,,QZ8252219957
95,-36,CLUBHOUSE!,,"JELEEL!, Mike Dimes",/track?id=84424498,https://www.tiktok.com/music/null,"Jeleel Yeah, LLC, under exclusive license to 10K Projects","Jul 10, 2022",146,59K,131K,59,"Jul 30, 2022",2,-5.14,QZJ842001903
96,14,Birthday,,,,https://www.tiktok.com/music/null,,"Jun 15, 2022",149,59K,127K,96,"Aug 6, 2022",2,2.00,CH6542251462
97,33,Progressive,,,,https://www.tiktok.com/music/null,,"Jun 28, 2022",139,58K,139K,97,"Aug 6, 2022",5,4.71,CA5KR2260949
98,-70,#miles - OMG edit,,skaiwater,/track?id=84795514,https://www.tiktok.com/music/null,Cinematic Music Group,"Jul 17, 2022",124,58K,181K,28,"Jul 30, 2022",6,-10.00,QMKSC2200075
99,-38,die first (sped up version),,,,https://www.tiktok.com/music/null,,"Jul 18, 2022",125,58K,174K,61,"Jul 30, 2022",4,-5.43,USWB12203057
100,New,Wannabe,S6581,why mona,/track?id=14424995,https://www.tiktok.com/music/Wannabe-Sped-Up-Version-7128136950049016581,Lowly Palace,"Aug 16, 2019",53,58K,768K,52,"Sep 10, 2022",9,,TCADF1785646
101,35,Time,,,,https://www.tiktok.com/music/null,,"Jun 22, 2022",138,57K,142K,101,"Aug 6, 2022",4,5.00,QZ8252217791
102,New,i juh cop,S8225,"kid xinai, kakuro kan, dj lavi",/track?id=84394004,https://www.tiktok.com/music/i-juh-cop-7126201543191988225,kid xinai,"Jul 29, 2022",186,56K,56K,102,"Aug 6, 2022",2,,SE6SA2211583
103,-32,Paradise,S1777,Ikson,/track?id=18206886,https://www.tiktok.com/music/Paradise-6810180973628491777,ikson,"Mar 30, 2020",21,56K,2.4M,42,"Jun 4, 2022",39,-4.57,SE5BU1794888
104,-79,Hip Hopper (feat. Lil Yachty),S1744,"Blac Youngsta, Lil Yachty",/track?id=15799503,https://www.tiktok.com/music/Hip-Hopper-242493612419231744,Epic,"Aug 17, 2019",85,56K,357K,17,"Jul 23, 2022",4,-11.29,USSM11703977
105,New,Karma - Sped Up,S6914,Summer Walker,/track?id=86268435,https://www.tiktok.com/music/Karma-Sped-Up-7159460282828326914,LVRN/Interscope Records,"Jul 28, 2022",185,56K,57K,83,"Sep 3, 2022",7,,USUM72214862
106,-19,Tití Me Preguntó,S2778,Bad Bunny,/track?id=81301157,https://www.tiktok.com/music/Tití-me-preguntó-7095019005370452778,Rimas Entertainment LLC,"May 4, 2022",51,55K,774K,56,"Jul 16, 2022",23,-2.71,QM6MZ2214878
107,42,Mountain Song,,,,https://www.tiktok.com/music/null,,"Jul 15, 2022",164,55K,91K,107,"Aug 6, 2022",3,6.00,QZK6F2284144
108,-45,Call Out My Name,S3730,The Weeknd,/track?id=18897447,https://www.tiktok.com/music/Call-Out-My-Name-6791241138889033730,The Weeknd,"Sep 2, 2019",39,55K,1M,14,"Jun 25, 2022",9,-6.43,USUG11800560
109,-27,Funny Song,S7666,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,Cavendish Music,"Sep 2, 2019",25,55K,1.8M,42,"Jun 11, 2022",48,-3.86,GBBGY1743613
110,-50,Status Busted,S8642,Herobust,/track?id=16090475,https://www.tiktok.com/music/Status-Busted-6759370950468208642,Mad Decent,"Nov 14, 2019",67,54K,511K,56,"Jul 23, 2022",5,-7.14,USZ4V1700014
111,-44,Paro - Speed Up,S3014,Nej,/track?id=84285577,https://www.tiktok.com/music/Paro-Speed-Up-7106914366477323014,Miel Noir,"Jul 5, 2022",103,54K,228K,66,"Jul 23, 2022",6,-6.29,FRX282231651
112,New,Don’t Stop (feat. Young Thug),S8193,"Megan Thee Stallion, Young Thug",/track?id=31530191,https://www.tiktok.com/music/Don’t-Stop-feat-Young-Thug-6878914145777928193,300 Entertainment,"Oct 1, 2020",78,54K,431K,112,"Aug 6, 2022",2,,QMCE32000541
113,New,Ahí Estaré Yo,S4502,Los Temerarios,/track?id=15588233,https://www.tiktok.com/music/Ahí-Estaré-Yo-7019739768766794502,LOS TEMERARIOS,"Aug 20, 2019",165,54K,90K,113,"Aug 6, 2022",3,,USNXK1511304
114,-70,Arabian Nights (2019),S3798,Will Smith,/track?id=23607124,https://www.tiktok.com/music/original-sound-7117798993631873798,Walt Disney Records,"Sep 3, 2019",68,54K,510K,16,"Jul 16, 2022",5,-10.00,USWD11993105
115,New,Don’t Stop (feat. Young Thug),,"Megan Thee Stallion, Young Thug",/track?id=31538774,https://www.tiktok.com/music/null,300 Entertainment,"Nov 19, 2020",175,54K,74K,115,"Aug 6, 2022",1,,QMCE32000543
116,-37,Chill Vibes,S9857,Tollan Kim,/track?id=82529068,https://www.tiktok.com/music/Chill-Vibes-7084465663108089857,Tollan Kim,"Apr 8, 2022",86,54K,337K,55,"Jul 23, 2022",12,-5.29,SGB502214297
117,56,strugglers,,,,https://www.tiktok.com/music/null,,"Jun 23, 2022",157,54K,114K,117,"Aug 6, 2022",3,8.00,QZK6K2261164
118,New,World's Smallest Violin,S1462,AJR,/track?id=33753428,https://www.tiktok.com/music/World's-Smallest-Violin-7119553570319731462,S-Curve Records,"Mar 8, 2021",100,54K,246K,79,"Sep 3, 2022",16,,QMRSZ2003324
119,New,Don’t Stop (feat. Young Thug),,"Megan Thee Stallion, Young Thug",/track?id=31538774,https://www.tiktok.com/music/null,300 Entertainment,"Oct 1, 2020",131,54K,157K,119,"Aug 6, 2022",1,,QMCE32000543
120,-71,Biggest Fan,S2242,Wenom,/track?id=83171400,https://www.tiktok.com/music/Biggest-Fan-7078765395889162242,Indiefy,"Mar 23, 2022",59,54K,614K,17,"Jul 16, 2022",5,-10.14,QZDFP1981344
121,-94,Satellite,,,,https://www.tiktok.com/music/null,,"Jun 29, 2022",92,53K,301K,27,"Jul 30, 2022",5,-13.43,QZ8252218335
122,-31,Drunk in Love,S7201,"Beyoncé, JAY-Z",/track?id=15792633,https://www.tiktok.com/music/Drunk-in-Love-6715435787749427201,Columbia,"Aug 16, 2019",79,53K,408K,71,"Jul 2, 2022",9,-4.43,USSM11307800
