Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
13,-8,Cool for the Summer,S3664,Demi Lovato,/track?id=15393958,https://www.tiktok.com/music/Cool-for-the-Summer-252516769129713664,Universal Music,"Sep 3, 2019",23,239K,1.7M,3,"Mar 26, 2022",15,-1.14,USHR11536621
14,New,We Go Up,,"Nicki Minaj, Fivio Foreign",/track?id=78225009,https://www.tiktok.com/music/null,Republic Records,"Mar 24, 2022",120,236K,240K,14,"Apr 9, 2022",5,,USUM72204895
15,1,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",36,212K,1.3M,3,"May 14, 2022",63,0.14,QM24S2107064
16,New,Hymn,,,,https://www.tiktok.com/music/null,,"Mar 31, 2022",132,207K,208K,16,"Apr 9, 2022",3,,USCGJ2283899
17,47,We Go Up - Extended,,"Nicki Minaj, Fivio Foreign",/track?id=78225105,https://www.tiktok.com/music/null,Republic Records,"Mar 24, 2022",112,203K,299K,17,"Apr 9, 2022",6,6.71,USUM72204902
18,136,All The Time,S6258,"Jeremih, Lil Wayne, Natasha Mosley",/track?id=15926099,https://www.tiktok.com/music/All-The-Time-6928320074744416258,Virgin EMI,"Sep 2, 2019",29,189K,1.5M,18,"Apr 9, 2022",11,,USUM71303090
19,1,Bestie,,"DaBaby, YoungBoy Never Broke Again",/track?id=75334246,https://www.tiktok.com/music/null,South Coast Music Group / Interscope Records / Atlantic Records,"Mar 2, 2022",42,172K,1.1M,14,"Mar 12, 2022",14,0.14,USUM72202751
20,4,Move On,,,,https://www.tiktok.com/music/null,,"Mar 21, 2022",99,170K,377K,20,"Apr 9, 2022",7,0.57,USLZJ2206549
21,-8,Blood Sweat & Tears,S8945,BTS,/track?id=13397048,https://www.tiktok.com/music/Blood-Sweat-Tears-Japanese-ver-6976098489184978945,Bighit Entertainment,"Aug 19, 2019",45,169K,1.1M,8,"Mar 26, 2022",7,-1.14,KRA381601892
22,-11,Rackz got më,S8658,"Yeat, Gunna",/track?id=73613628,https://www.tiktok.com/music/Rackz-got-më-7063659154514118658,Field Trip Recordings/Geffen Records,"Feb 11, 2022",52,169K,886K,5,"Mar 26, 2022",8,-1.57,USUM72202185
23,0,Bubble Gum,S3810,Dann,/track?id=86077952,https://www.tiktok.com/music/Bubble-Gum-7075127180404983810,Basspimp,"Mar 14, 2022",77,167K,627K,17,"Mar 26, 2022",7,0.00,QZ5FN2295376
24,New,Money so Big Instrumental,S2306,charon,/track?id=79598603,https://www.tiktok.com/music/Money-so-Big-Instrumental-7081770155302242306,#4770,"Mar 31, 2022",140,165K,165K,24,"Apr 9, 2022",5,,GBKPL2291836
25,-15,Cash App,S6129,Louie Ray,/track?id=51874909,https://www.tiktok.com/music/Cash-App-6979505394108336129,Still Grinding Entertainment,"Jun 29, 2021",11,164K,2.9M,1,"Mar 19, 2022",11,-2.14,QZK6P2117585
26,20,Pussy Power,S0449,Big Boogie,/track?id=68685151,https://www.tiktok.com/music/Pussy-Power-7076431215750760449,CMG,"Dec 22, 2021",86,163K,484K,26,"Apr 9, 2022",8,2.86,USUG12106602
27,-5,Lupa Daratan,,,,https://www.tiktok.com/music/null,,"Mar 4, 2022",16,162K,2.3M,1,"Mar 12, 2022",17,-0.71,QZDA82253223
28,3,BIG,S9970,Kblast,/track?id=78382065,https://www.tiktok.com/music/BIG-7078368529791059970,Astroknot Sounds,"Mar 22, 2022",108,157K,328K,28,"Apr 9, 2022",6,0.43,CA5KR2224250
29,23,Pussy Power,S0449,Big Boogie,/track?id=68685151,https://www.tiktok.com/music/Pussy-Power-7076431215750760449,CMG,"Mar 17, 2022",115,151K,288K,29,"Apr 9, 2022",6,3.29,USUG12106602
30,-24,Not that deep,S7058,Lil Damn,/track?id=78048238,https://www.tiktok.com/music/Not-that-deep-7078126631159597058,1558287 Records DK,"Mar 22, 2022",88,143K,475K,6,"Apr 2, 2022",5,-3.43,QZES72264299
31,23,That's What I Like,S0258,Bruno Mars,/track?id=15092415,https://www.tiktok.com/music/Thats-What-I-Like-6831113781666400258,Atlantic Records,"Aug 19, 2019",57,138K,805K,31,"Apr 9, 2022",8,3.29,USAT21602948
32,-7,You Can Dance,,,,https://www.tiktok.com/music/null,,"Mar 24, 2022",106,136K,333K,25,"Apr 2, 2022",3,-1.00,QZ8252208505
33,8,Rocking A Cardigan in Atlanta,S7746,lil Shordie Scott,/track?id=73011588,https://www.tiktok.com/music/Rocking-A-Cardigan-in-Atlanta-7058463948324767746,Social Currency Enterprises,"Jan 28, 2022",22,135K,1.7M,6,"Mar 12, 2022",16,1.14,USUYG1411494
34,11,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",1,134K,9.6M,10,"Jun 26, 2021",104,1.57,USUAN1400011
35,-5,Wait a Minute!,S0946,WILLOW,/track?id=13904490,https://www.tiktok.com/music/Wait-a-Minute-6740534003704530946,Roc Nation W Smith P&D,"Sep 2, 2019",37,131K,1.2M,24,"May 14, 2022",22,-0.71,QMJMT1500801
36,-3,Over,S5121,Lucky Daye,/track?id=61321186,https://www.tiktok.com/music/Over-7010846497831045121,Keep Cool/RCA Records,"Sep 21, 2021",90,130K,470K,11,"May 7, 2022",15,-0.43,USRC12102179
37,New,First Class,S0642,Jack Harlow,/track?id=79456616,https://www.tiktok.com/music/First-Class-7084006982138480642,Generation Now/Atlantic,"Apr 6, 2022",143,130K,156K,11,"Apr 16, 2022",16,,USAT22203024
38,-19,Until The End Of Time (with Beyoncé),S6258,"Justin Timberlake, Beyoncé",/track?id=15447081,https://www.tiktok.com/music/Until-The-End-Of-Time-with-Beyoncé-7008604549921376258,Jive,"Sep 15, 2021",80,129K,584K,19,"Apr 2, 2022",7,-2.71,USJI10700679
39,85,Cool for the Summer - Sped Up (Nightcore),S2770,"Demi Lovato, Speed Radio",/track?id=78999123,https://www.tiktok.com/music/Cool-for-the-Summer-Sped-Up-Nightcore-7079239555974432770,Hollywood Records,"Mar 25, 2022",136,126K,177K,39,"Apr 9, 2022",8,12.14,USHR12243196
40,-14,"Nobody Like U - From ""Turning Red""/Chorus",,,,https://www.tiktok.com/music/null,,"Feb 10, 2022",76,125K,632K,21,"Mar 26, 2022",13,-2.00,USWD12213873
41,-20,Cash App,,Louie Ray,/track?id=77589043,https://www.tiktok.com/music/null,Still Grinding,"Mar 19, 2022",73,124K,679K,7,"Mar 26, 2022",7,-2.86,QM4TX2233969
42,1,Ginseng Strip 2002,S4054,Yung Lean,/track?id=14145576,https://www.tiktok.com/music/Ginseng-Strip-2002-6997999797663714054,YEAR0001,"Aug 30, 2019",5,124K,5.9M,1,"Jan 29, 2022",26,0.14,SEY491300006
43,New,Love in This Club (feat. Young Jeezy),S9322,"Usher, Jeezy",/track?id=15484175,https://www.tiktok.com/music/Love-in-This-Club-feat-Jeezy-Young-Jeezy-59322,EMI TV,"Aug 16, 2019",145,123K,155K,1,"Apr 23, 2022",14,,USLF20800001
44,-4,Who's That Chick? (feat. Rihanna),S2688,Rihanna,/track?id=12334199,https://www.tiktok.com/music/Whos-That-Chick-feat-Rihanna-Who's-That-Chick?-(feat.-Rihanna)-249756172461682688,Parlophone France,"Aug 21, 2019",44,122K,1.1M,12,"Mar 12, 2022",16,-0.57,FRZID1000700
45,-36,Big Girls Don't Cry (Personal),S1712,Fergie,/track?id=15903719,https://www.tiktok.com/music/Big-Girls-Dont-Cry-Personal-5000000001444411712,will.i.am music group/A&M,"Sep 5, 2019",95,121K,405K,9,"Apr 2, 2022",4,-5.14,USUM70609115
46,New,Bring It Back,S1313,Dulu,/track?id=79476924,https://www.tiktok.com/music/Bring-It-Back-7082744364887181313,GMB Records,"Apr 3, 2022",157,121K,121K,22,"Apr 23, 2022",9,,QZES92285005
47,16,Falling Down,,,,https://www.tiktok.com/music/null,,"Mar 16, 2022",124,118K,230K,37,"Apr 16, 2022",3,,USLZJ2202985
48,-10,Old Town Road (feat. Billy Ray Cyrus) (Remix),S3830,"Lil Nas X, Billy Ray Cyrus",/track?id=22782681,https://www.tiktok.com/music/Old-Town-Road-feat-Billy-Ray-Cyrus-Remix-6676524241946413830,Columbia,"Aug 16, 2019",67,118K,731K,19,"Mar 19, 2022",10,-1.43,USSM11902498
49,0,So What - Album Version (Explicit),,"Field Mob, Ciara",/track?id=15901887,https://www.tiktok.com/music/null,Geffen,"Sep 2, 2019",28,116K,1.5M,15,"Mar 19, 2022",16,0.00,USUM70601012
50,-16,Until The End Of Time (with Beyoncé),S6258,"Justin Timberlake, Beyoncé",/track?id=15447081,https://www.tiktok.com/music/Until-The-End-Of-Time-with-Beyoncé-7008604549921376258,Jive,"Aug 16, 2019",87,111K,482K,30,"Mar 26, 2022",6,-2.29,USJI10700679
51,-16,Set the Mood Prelude / Until the End of Time,S8128,Justin Timberlake,/track?id=15446803,https://www.tiktok.com/music/Set-the-Mood-Prelude-Until-the-End-of-Time-265684099418288128,Jive,"Aug 17, 2019",89,109K,474K,32,"Mar 26, 2022",6,-2.29,USJI10600504
52,25,Hot In Herre,S7014,Nelly,/track?id=15943907,https://www.tiktok.com/music/Hot-in-Herre-Radio-Edit-5000000001448717014,Universal/Island Def Jam,"Sep 4, 2019",63,109K,765K,31,"Mar 19, 2022",13,3.57,USUR10200371
53,New,Rackz got më,S8658,"Yeat, Gunna",/track?id=73613628,https://www.tiktok.com/music/Rackz-got-më-7063659154514118658,Field Trip Recordings/Geffen Records,"Mar 29, 2022",159,105K,107K,53,"Apr 9, 2022",3,,USUM72202185
54,-7,New Revolution,S6945,"Kenzoo, Erocc",/track?id=77988536,https://www.tiktok.com/music/New-Revolution-7075508176145106945,UN The Label,"Mar 15, 2022",100,103K,362K,33,"Mar 26, 2022",10,-1.00,QZLL92274058
55,4,Love Yourself,S4128,Justin Bieber,/track?id=15936301,https://www.tiktok.com/music/Love-Yourself-175420362367664128,Universal Music Group,"Sep 2, 2019",104,102K,344K,47,"Apr 16, 2022",12,0.57,USUM71516761
56,-28,screen,,,,https://www.tiktok.com/music/null,,"Mar 23, 2022",114,101K,293K,28,"Apr 2, 2022",3,-4.00,QZES82206023
57,19,Ain't Shit,S3857,Doja Cat,/track?id=50643171,https://www.tiktok.com/music/Ain't-Shit-6976278886917113857,Kemosabe Records/RCA Records,"Jun 20, 2021",20,100K,1.8M,11,"Jul 17, 2021",18,2.71,USRC12101540
58,-29,Sleazy Flow,S4434,SleazyWorld Go,/track?id=64252920,https://www.tiktok.com/music/Sleazy-Flow-7019727257337874434,Island Records,"Oct 15, 2021",33,99K,1.4M,4,"Mar 19, 2022",8,-4.14,QZNWT2199125
59,33,Around the World,S6162,Daft Punk,/track?id=12704675,https://www.tiktok.com/music/Around-the-World-6705081151611996162,Parlophone France,"Aug 21, 2019",84,98K,491K,59,"Apr 9, 2022",6,4.71,GBDUW0600009
60,New,WhenTheBeatdrop,,,,https://www.tiktok.com/music/null,,"Mar 30, 2022",160,96K,98K,60,"Apr 9, 2022",4,,QZES92231914
61,17,Slum Anthem,S0265,K CAMP,/track?id=15932783,https://www.tiktok.com/music/Slum-Anthem-10265,Family Ties / Interscope,"Sep 3, 2019",56,95K,810K,45,"Apr 23, 2022",8,2.43,USUM71416311
62,17,Slum Anthem,,K CAMP,/track?id=15932784,https://www.tiktok.com/music/null,Digital Distribution Barbados,"Sep 2, 2019",118,94K,269K,46,"Apr 23, 2022",7,2.43,USUM71416312
63,-10,HOW YOU EOS,S9857,Frosty Dinero,/track?id=75249547,https://www.tiktok.com/music/HOW-YOU-EOS-7133859108217849857,2603792 Records DK,"Feb 25, 2022",55,94K,828K,24,"Mar 12, 2022",11,-1.43,QZDA72212143
64,New,Wicked Witch,S3215,Nardo Wick,/track?id=68075375,https://www.tiktok.com/music/Wicked-Witch-7065454958467943215,Flawless Ent./RCA Records,"Dec 2, 2021",123,93K,231K,64,"Apr 9, 2022",5,,USRC12101110
65,New,Skip To My Lou ... JERSEY ! (do do do),S5153,Vixxle,/track?id=79208056,https://www.tiktok.com/music/Skip-To-My-Lou-JERSEY-do-do-do-7081179530102065153,#90SBACK,"Mar 30, 2022",162,93K,96K,65,"Apr 9, 2022",4,,QZES92220540
66,New,Take My Hand,,,,https://www.tiktok.com/music/null,,"Mar 31, 2022",165,91K,93K,66,"Apr 9, 2022",1,,USLZJ2223513
67,New,Rocking A cardiagan in atlanta,,,,https://www.tiktok.com/music/null,,"Apr 1, 2022",164,91K,94K,67,"Apr 9, 2022",2,,QZES92261380
68,New,Girl Scout,S0597,"Dana Steingold, Sophia Anne Caruso, Beetlejuice Original Broadway Cast Recording Ensemble",/track?id=24080092,https://www.tiktok.com/music/Girl-Scout-5000000001466050597,Ghostlight Records,"Aug 22, 2019",103,87K,351K,68,"Apr 9, 2022",3,,USSK31942039
69,New,Hyper Like the Sound of My Heart,,,,https://www.tiktok.com/music/null,,"Mar 30, 2022",168,86K,89K,69,"Apr 9, 2022",2,,QZES92231921
70,New,Stop motion,,,,https://www.tiktok.com/music/null,,"Mar 29, 2022",167,86K,90K,70,"Apr 9, 2022",2,,QZES82268711
71,New,From Nowhere,,,,https://www.tiktok.com/music/null,,"Mar 31, 2022",169,84K,88K,71,"Apr 9, 2022",1,,USLZJ2223528
72,-45,Boom Cha La Ka Dance,,,,https://www.tiktok.com/music/null,,"Jan 22, 2022",101,84K,357K,27,"Apr 2, 2022",5,-6.43,HKK972202407
73,-58,I Like,S3985,Guy,/track?id=15535958,https://www.tiktok.com/music/I-Like-6917464269244073985,Universal Music Division Barclay,"Sep 5, 2019",109,82K,321K,3,"Apr 23, 2022",10,-8.29,USMC18825792
74,New,REVOLUTION,,Kai.Blizy,/track?id=79654791,https://www.tiktok.com/music/null,F.N.O THE LABEL,"Mar 31, 2022",172,82K,82K,74,"Apr 9, 2022",1,,QZMEV2229524
75,-25,Cmonnn (Hit It One Time),S3521,"5Star, Lay Bankz",/track?id=76006957,https://www.tiktok.com/music/Cmonnn-Hit-It-One-Time-7081095000565483521,Motown Records,"Mar 10, 2022",82,80K,519K,27,"Mar 19, 2022",8,-3.57,USUM72204009
76,-37,La Monica,,,,https://www.tiktok.com/music/null,,"Mar 11, 2022",51,79K,894K,7,"Mar 19, 2022",7,-5.29,AUMEV2227664
77,-17,We Go Up,S8593,"Nicki Minaj, Fivio Foreign",/track?id=78214480,https://www.tiktok.com/music/We-Go-Up-7079100496471918593,Republic Records,"Mar 24, 2022",135,78K,178K,14,"Apr 23, 2022",6,-2.43,USUM72204900
78,-34,Thinking with My Dick (feat. Juicy J),S8288,"Kevin Gates, Juicy J",/track?id=15087427,https://www.tiktok.com/music/Thinking-With-My-Dick-feat-Juicy-J-224448124348428288,Bread Winners Association/Atlantic,"Aug 21, 2019",38,77K,1.2M,6,"Mar 19, 2022",7,-4.86,USAT21301783
79,34,Zou Bisou Bisou,,,,https://www.tiktok.com/music/null,,"Aug 9, 2020",50,77K,964K,5,"Mar 12, 2022",7,4.86,TCAFA2073845
80,-18,Night Relax,S2978,Dann,/track?id=86077949,https://www.tiktok.com/music/Night-Relax-7075127180644222978,Basspimp,"Mar 14, 2022",111,77K,303K,42,"Mar 26, 2022",6,-2.57,QZ5FN2295378
81,-33,Forever,S1617,Labrinth,/track?id=25531325,https://www.tiktok.com/music/Forever-6740248251825391617,Masterworks,"Sep 23, 2019",12,76K,2.6M,3,"Feb 26, 2022",17,-4.71,USQX91902499
82,75,In My Head,,,,https://www.tiktok.com/music/null,,"Mar 23, 2022",158,74K,114K,82,"Apr 9, 2022",3,10.71,USSM12202932
83,New,Death Penalty,S7218,HeyAkimbo,/track?id=79468815,https://www.tiktok.com/music/Death-Penalty-7081022820083337218,Egoless Music,"Mar 29, 2022",177,72K,72K,83,"Apr 9, 2022",2,,US3DF2237430
84,3,We Don't Talk About Bruno,S2322,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",/track?id=66986384,https://www.tiktok.com/music/We-Don't-Talk-About-Bruno-7032019094467512322,Walt Disney Records,"Nov 11, 2021",8,71K,3.1M,2,"Feb 5, 2022",18,0.43,USWD12112915
85,-5,I Know,S3649,"Big Sean, Jhené Aiko",/track?id=15933586,https://www.tiktok.com/music/I-Know-6750951874599323649,Virgin EMI,"Sep 2, 2019",60,71K,779K,1,"Nov 5, 2022",15,-0.71,USUM71501149
86,-20,"Wanna Be Startin' Somethin' (ma-ma-say, ma-ma-sah, ma-ma-coo-sah) (Single Version)",,Michael Jackson,/track?id=15777208,https://www.tiktok.com/music/null,Epic/Legacy,"Feb 28, 2022",65,71K,759K,13,"Mar 12, 2022",8,-2.86,USSM10501508
87,-13,Mount Everest,S9103,Labrinth,/track?id=24136343,https://www.tiktok.com/music/Original-sound-7061411512082189103,Syco Music,"Aug 16, 2019",26,69K,1.6M,13,"Feb 26, 2022",11,-1.86,GBHMU1800032
88,-13,Cupid (Remix),S7553,2Rare,/track?id=73444636,https://www.tiktok.com/music/Cupid-Remix-7062473716534167553,2Rare,"Feb 7, 2022",40,69K,1.1M,13,"Mar 5, 2022",11,-1.86,QZL382245945
89,8,Nobody Special,S6817,"Hotboii, Future",/track?id=45499353,https://www.tiktok.com/music/Nobody-Special-6964554062016546817,Hotboii,"May 20, 2021",142,68K,157K,42,"May 7, 2022",8,1.14,USUM72106156
90,-9,деньги не купят счастье деньги купят вам все,,,,https://www.tiktok.com/music/null,,"Feb 17, 2022",141,67K,158K,81,"Apr 2, 2022",3,-1.29,QZDA52261125
91,New,Who Next Anthem,S9809,Popp Hunna,/track?id=79402102,https://www.tiktok.com/music/Who-Next-Anthem-7082270823033079809,1193497 Records DK2,"Apr 2, 2022",180,67K,67K,69,"Apr 23, 2022",6,,QZES92273643
92,28,Fuera del mercado,S1301,Danny Ocean,/track?id=73629192,https://www.tiktok.com/music/Fuera-del-mercado-7075891693362711301,WEA Latina,"Feb 14, 2022",150,66K,138K,92,"Apr 9, 2022",5,4.00,USWL12200098
93,-5,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",2,66K,9.1M,24,"Jun 12, 2021",86,-0.71,USUYG1287925
94,-27,du tu tu du tudututu,,,,https://www.tiktok.com/music/null,,"Mar 27, 2022",144,65K,156K,67,"Apr 2, 2022",3,-3.86,QZES82258176
95,New,10 Freaky Girls,,"Metro Boomin, 21 Savage",/track?id=21912515,https://www.tiktok.com/music/null,Republic Records,"Sep 2, 2019",81,65K,535K,95,"Apr 9, 2022",1,,USUG11802492
96,New,10 Freaky Girls,S9538,"Metro Boomin, 21 Savage",/track?id=21898970,https://www.tiktok.com/music/10-Freaky-Girls-6917707973670209538,Republic Records,"Sep 2, 2019",94,65K,415K,96,"Apr 9, 2022",1,,USUG11802481
97,-1,JERSEY ANNIVERSARY AYE BAY BAY,S7649,TIKTOKNOW,/track?id=78983591,https://www.tiktok.com/music/JERSEY-ANNIVERSARY-AYE-BAY-BAY-7079899677659547649,TIKTOKNOW MUSIC,"Mar 26, 2022",153,65K,133K,96,"Apr 2, 2022",4,-0.14,QZES82248443
98,-47,Godzilla,S3217,"Eminem, Juice WRLD",/track?id=28213841,https://www.tiktok.com/music/Godzilla-6785597983233673217,Shady/Aftermath/Interscope Records,"Jan 29, 2020",30,64K,1.5M,3,"Mar 19, 2022",6,-6.71,USUM72000788
99,35,Material Girl (Bass Boosted),,Saucy Santana,/track?id=66161051,https://www.tiktok.com/music/null,"StreamCut Media, LLC","Nov 3, 2021",27,64K,1.5M,39,"Jan 15, 2022",27,5.00,QZ5FA2150318
100,New,Inspiration Wind,,,,https://www.tiktok.com/music/null,,"Mar 31, 2022",181,62K,63K,77,"Apr 16, 2022",4,,USLZJ2226382
101,15,"Good Day ",,,,https://www.tiktok.com/music/null,,"Oct 23, 2019",31,62K,1.5M,46,"Jun 4, 2022",23,2.14,
102,-19,INTERLUDE,S7954,Lord Nobel,/track?id=77655651,https://www.tiktok.com/music/INTERLUDE-7076225101703677954,1854949 Records DK,"Mar 17, 2022",131,61K,209K,76,"Mar 26, 2022",4,-2.71,QZES62270997
103,-19,From Tha Back,S9106,"lil.eaarl, Huncho Da Rockstar",/track?id=54250665,https://www.tiktok.com/music/From-Tha-Back-7076226083082799106,F.W.M.B,"Jul 21, 2021",6,60K,5.4M,3,"Feb 19, 2022",31,-2.71,QZK6L2175793
104,26,Pimpin Ain't Eazy,S2097,Kodak Black,/track?id=22513233,https://www.tiktok.com/music/Pimpin-Ain't-Eazy-6665182391335652097,Atlantic Records,"Oct 8, 2019",92,59K,442K,90,"May 15, 2021",5,,USAT21901853
105,-6,Tom's Diner,S7109,"AnnenMayKantereit, Giant Rooks",/track?id=24229707,https://www.tiktok.com/music/Tom's-Diner-7039358292132367109,Vertigo Berlin,"Sep 3, 2019",133,59K,199K,99,"Apr 2, 2022",3,-0.86,DEUM71903009
106,-34,Come On,,,,https://www.tiktok.com/music/null,,"Mar 21, 2022",146,59K,151K,72,"Apr 2, 2022",3,-4.86,USLZJ2206552
107,-13,Dip (#thewoah),S7345,TisaKorean,/track?id=21796167,https://www.tiktok.com/music/Dip-thewoah-6705010360551737345,8jency/Astroknot Sounds,"Aug 20, 2019",17,58K,2.2M,17,"Feb 26, 2022",19,-1.86,USAT21811425
108,New,Bad (feat. Tiara Thomas),S6668,"Wale, Tiara Thomas",/track?id=15086959,https://www.tiktok.com/music/Bad-feat-Tiara-Thomas-5000000001159316668,MMG/Atlantic,"Aug 20, 2019",156,58K,122K,108,"Apr 9, 2022",4,,USAT21300143
109,32,Pimpin Ain't Eazy,S2097,Kodak Black,/track?id=22513233,https://www.tiktok.com/music/Pimpin-Ain't-Eazy-6665182391335652097,Atlantic Records,"Nov 10, 2020",113,58K,298K,95,"May 15, 2021",5,,USAT21901853
110,-5,Own Brand Freestyle,S2386,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,FelixThe1st,"Nov 18, 2021",4,58K,6M,1,"Dec 11, 2021",26,-0.71,QZK6J2144340
111,22,Big And Chunky,S2084,will.i.am,/track?id=15911308,https://www.tiktok.com/music/Big-And-Chunky-145532084,Geffen,"Sep 2, 2019",43,57K,1.1M,11,"Mar 5, 2022",10,3.14,USUM70840966
112,New,Pimpin Ain't Eazy,,Kodak Black,/track?id=22534340,https://www.tiktok.com/music/null,Atlantic Records,"Oct 8, 2019",139,57K,168K,112,"Apr 9, 2022",3,,USAT21901854
113,-57,Quos Daino,,,,https://www.tiktok.com/music/null,,"Mar 20, 2022",98,57K,388K,18,"Mar 26, 2022",3,-8.14,SGB502210691
114,New,Let Me Know,,Mr. Georgia,/track?id=73689027,https://www.tiktok.com/music/null,NEW CLIENTELE ENT.,"Sep 12, 2020",183,56K,57K,30,"Apr 16, 2022",3,,QZK6J2003689
115,New,Captain (whistle) [Restricted Remix],,"Nutcase22, Restricted",/track?id=74027314,https://www.tiktok.com/music/null,Parlophone UK,"Feb 17, 2022",163,56K,95K,115,"Apr 9, 2022",1,,GBAYE2200179
116,New,Ok. Oh K?(JLM),,Mayne333,/track?id=69587026,https://www.tiktok.com/music/null,Mayne333,"Feb 19, 2021",182,55K,62K,32,"Apr 16, 2022",3,,QZNMV2129158
117,New,Deeper,,Bugatti Red,/track?id=79654812,https://www.tiktok.com/music/null,Bugatti Vizions,"Mar 13, 2021",184,55K,56K,33,"Apr 16, 2022",3,,QZDA82105817
118,-27,From Tha Back,S9106,"lil.eaarl, Huncho Da Rockstar",/track?id=54250665,https://www.tiktok.com/music/From-Tha-Back-7076226083082799106,F.W.M.B,"Mar 17, 2022",128,55K,218K,54,"Mar 26, 2022",6,-3.86,QZK6L2175793
119,-9,Right Foot Creep,S4530,YoungBoy Never Broke Again,/track?id=31306340,https://www.tiktok.com/music/Right-Foot-Creep-6871082689080854530,"Never Broke Again, LLC","Sep 10, 2020",25,55K,1.6M,49,"Mar 5, 2022",32,-1.29,USAT22005616
120,-19,Cornfield Chase,S1733,Dorian Marko,/track?id=75327291,https://www.tiktok.com/music/Cornfield-Chase-7019714357059881733,Dorian Marko / Kurate Music,"Feb 24, 2022",121,55K,233K,75,"Mar 26, 2022",7,-2.71,US3DF2226942
121,-31,How About That,S7281,Mr. Kreepa Block,/track?id=74552267,https://www.tiktok.com/music/How-About-That-7066468192964577281,3590230 Records DK,"Feb 18, 2022",93,55K,441K,67,"Mar 5, 2022",7,-4.43,QZDA52269429
