Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
36,-19,Promise (I know I don't want nobody else but you),S9873,Ciara,/track?id=15484129,https://www.tiktok.com/music/Promise-I-know-I-dont-want-nobody-else-but-you-6696415049310799873,LaFace Records,"Aug 16, 2019",67,125K,672K,17,"Dec 3, 2022",7,-2.71,USLF20600562
37,-11,Side By Side,,,,https://www.tiktok.com/music/null,,"Nov 17, 2022",72,124K,584K,16,"Nov 26, 2022",4,-1.57,ARQIW2208478
38,-11,Don't Play With It,S6750,"Lola Brooke, Billy B",/track?id=41911090,https://www.tiktok.com/music/Don't-Play-With-It-feat-Billy-B-7145868265821096750,ReefaMusic/Team Eighty,"May 6, 2021",44,121K,1.2M,16,"Oct 22, 2022",22,-1.57,QZHN52186854
39,26,Escapism.,S5457,"RAYE, 070 Shake",/track?id=94059971,https://www.tiktok.com/music/Escapism-7146071473319315457,Human Re Sources,"Sep 21, 2022",127,115K,205K,24,"Dec 17, 2022",10,3.71,QMDA62217995
40,New,Ugly,,,,https://www.tiktok.com/music/null,,"Dec 4, 2022",152,114K,119K,31,"Dec 17, 2022",14,,DGA072295374
41,New,Fade Freestyle,,ZXAE,/track?id=97688882,https://www.tiktok.com/music/null,ZxaeZaza,"Jun 1, 2021",143,112K,145K,41,"Dec 10, 2022",4,,QZJG52195750
42,2,Si Te Sabes El TikTok Baila 3 - Remix,,VRL SOUNDS,/track?id=97298438,https://www.tiktok.com/music/null,Verdun Remix,"Nov 28, 2022",125,110K,211K,42,"Dec 10, 2022",10,0.29,ARIXB2208446
43,-11,Doves In The Wind,S6806,SZA,/track?id=15679076,https://www.tiktok.com/music/doves-in-the-wind-6894896827783596806,Top Dawg Entertainment/RCA Records,"Aug 17, 2019",58,107K,847K,20,"Nov 26, 2022",5,-1.57,USRC11701112
44,-11,My Happy Song,S1765,Super Simple Songs,/track?id=31421396,https://www.tiktok.com/music/My-Happy-Song-7159248233885141765,Super Simple Songs - Arts Music,"Sep 14, 2020",75,102K,564K,23,"Nov 26, 2022",8,-1.57,USWB12001604
45,New,Addams Family Theme,S6178,HeathisHuman,/track?id=26051188,https://www.tiktok.com/music/Addams-Family-Theme-6914472234480306178,Lakeshore Records,"Jan 5, 2021",128,102K,203K,45,"Dec 10, 2022",2,,USLS51952341
46,-4,Cool Kids (our sped up version),,,,https://www.tiktok.com/music/null,,"Aug 25, 2022",21,100K,1.9M,23,"Oct 1, 2022",32,-0.57,SGB502250421
47,-17,Magic Fingers,,,,https://www.tiktok.com/music/null,,"Oct 31, 2022",31,98K,1.4M,3,"Nov 12, 2022",7,-2.43,DGA062201467
48,-26,No Kizzy,S6274,Rob49,/track?id=31034329,https://www.tiktok.com/music/No-Kizzy-7159022067042486274,Jay Rebel Music,"Feb 2, 2021",65,97K,731K,10,"Nov 26, 2022",11,-3.71,QZES72081012
49,91,No Love,,J.K. Mac,/track?id=96738152,https://www.tiktok.com/music/null,Run It Up Records,"Nov 27, 2022",146,97K,136K,48,"Jan 14, 2023",11,13.00,USA2P2254199
50,91,No Love,S2290,J.K. Mac,/track?id=96687317,https://www.tiktok.com/music/No-Love-7171202024636172290,Run It Up Records,"Nov 27, 2022",147,97K,136K,49,"Jan 14, 2023",11,13.00,USA2P2254194
51,10,"Captain Save a Hoe (feat. The Click, D-Shot, B-Legit & Suga T)",,"E-40, The Click, D-Shot, B-Legit, Suga T",/track?id=15446041,https://www.tiktok.com/music/null,Jive,"Aug 16, 2019",129,97K,203K,51,"Dec 10, 2022",3,1.43,USJI10301182
52,New,Oscar Club,,,,https://www.tiktok.com/music/null,,"Nov 30, 2022",158,97K,99K,52,"Dec 10, 2022",5,,QZTB42275914
53,-18,Why You Asking All Them Questions,S4741,Spoken Reasons,/track?id=28824421,https://www.tiktok.com/music/Why-You-Asking-All-Them-Questions-6815815835320404741,FCHW,"Apr 16, 2021",52,92K,981K,15,"Nov 19, 2022",10,-2.57,TCAEC1900577
54,-11,It's Beginning to Look a Lot like Christmas,,Michael Bublé,/track?id=26838018,https://www.tiktok.com/music/null,Reprise,"Oct 28, 2019",46,92K,1.1M,43,"Dec 3, 2022",13,-1.57,USRE11300223
55,New,Clout Chaser Pt. 4,S1249,"Mvntana, Flyy the Producer, Pyt Ny",/track?id=22906105,https://www.tiktok.com/music/Clout-Chaser-Pt-4-6732297961943861249,Empire Music Group,"May 1, 2022",142,91K,145K,55,"Dec 10, 2022",1,,QZDA51913173
56,-17,Just Wanna Rock,S6574,Lil Uzi Vert,/track?id=94209493,https://www.tiktok.com/music/Just-Wanna-Rock-7143731623425526574,Generation Now/Atlantic,"Oct 14, 2022",26,90K,1.6M,3,"Oct 29, 2022",25,-2.43,USAT22219211
57,-19,Stand up,,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",64,89K,744K,12,"Nov 19, 2022",9,-2.71,QZTAX2251550
58,47,Out thë way,S1505,Yeat,/track?id=91401732,https://www.tiktok.com/music/Out-thë-way-7140344331507861505,Field Trip Recordings/Geffen Records,"Sep 5, 2022",99,88K,354K,58,"Dec 10, 2022",10,6.71,USUM72217063
59,1,"Captain Save a Hoe (feat. The Click, D-Shot, B-Legit & Suga T)",,"E-40, The Click, D-Shot, B-Legit, Suga T",/track?id=15446041,https://www.tiktok.com/music/null,Jive,"Aug 16, 2019",131,88K,198K,59,"Dec 10, 2022",3,0.14,USJI10301182
60,New,Limbo,S2385,Freddie Dredd,/track?id=88158661,https://www.tiktok.com/music/Limbo-7129677951544592385,Doomshop Records/RCA Records,"Aug 8, 2022",144,88K,145K,13,"Dec 17, 2022",7,,USRC12201645
61,-10,Beat Automotivo Tan Tan Tan Viral,S4978,WZ Beat,/track?id=83331455,https://www.tiktok.com/music/Beat-AutomotivoTan-Tan-Tan-7155425673559934978,WZ Beat,"May 25, 2022",9,85K,4.9M,2,"Jul 16, 2022",40,-1.43,BXWEH2200054
62,29,Sure Thing,S4577,Miguel,/track?id=15447187,https://www.tiktok.com/music/Sure-Thing-249781186229784577,Jive,"Aug 16, 2019",35,85K,1.4M,2,"Jan 14, 2023",18,4.14,USJI10800160
63,-14,Tomorrow 2,S8241,"GloRilla, Cardi B",/track?id=92609122,https://www.tiktok.com/music/Tomorrow-2-7146615152094218241,CMG/Interscope Records,"Sep 19, 2022",19,80K,2.3M,2,"Oct 15, 2022",20,-2.00,USUM72217666
64,-30,Lollipop,S7758,"Lil Wayne, Static Major",/track?id=15193367,https://www.tiktok.com/music/Lollipop-145167758,CM/Republic,"Sep 2, 2019",30,80K,1.5M,7,"Nov 12, 2022",7,-4.29,USCM50800556
65,-18,What I Want,,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",79,76K,552K,25,"Nov 19, 2022",5,-2.57,ARQIW2208152
66,0,Aesthetic,S7346,"Tollan Kim, Kudasaibeats",/track?id=75979639,https://www.tiktok.com/music/Aesthetic-7072513628145977346,Tollan Kim,"Mar 7, 2022",11,75K,4.4M,5,"Jul 9, 2022",48,0.00,SGB502208576
67,-5,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",5,74K,7.8M,3,"May 14, 2022",63,-0.71,QM24S2107064
68,-20,Job Bacdob Job Snea - Special Version,,Srey Leap,/track?id=96691809,https://www.tiktok.com/music/null,4443111 Records DK,"Nov 10, 2022",80,74K,536K,23,"Nov 19, 2022",5,-2.86,QZTAY2251012
69,New,Microwave Popcorn,S7122,Bo Burnham,/track?id=83423626,https://www.tiktok.com/music/Microwave-Popcorn-7104718134493317122,Bo Burnham,"Jun 1, 2022",168,72K,76K,69,"Dec 10, 2022",4,,USA2P2225062
70,1,We Gone Eat,S7714,T-Speed & 5upamanHOE,/track?id=32532856,https://www.tiktok.com/music/We-Gone-Eat-6914833065562867714,T-speed & 5upamanHoe,"Jan 6, 2021",85,72K,458K,63,"Nov 26, 2022",8,0.14,QZNN22127200
71,1,Hungry Eatin,S5489,Tesla Boyz,/track?id=64737156,https://www.tiktok.com/music/Hungry-Eatin-7089175695637055489,Young Money,"Apr 20, 2022",86,72K,458K,64,"Nov 26, 2022",8,0.14,QZFYW2103268
72,-9,Superman,S8290,Trixx,/track?id=80976319,https://www.tiktok.com/music/Superman-6898107713574668290,2067395 Records DK,"Nov 22, 2020",110,71K,281K,51,"Nov 26, 2022",5,-1.29,QZNWU2016788
73,-16,TV,S9745,Billie Eilish,/track?id=85082541,https://www.tiktok.com/music/TV-7122873411075999745,Darkroom/Interscope Records,"Jul 20, 2022",49,68K,1M,25,"Nov 12, 2022",16,-2.29,USUM72213724
74,New,Bs - Intro,S5682,Lil mavi,/track?id=97001463,https://www.tiktok.com/music/Bs-Intro-7166049183839815682,Indiefy,"Nov 14, 2022",148,66K,133K,74,"Dec 10, 2022",2,,QZDFP2035080
75,-29,"NO (I'm feeling untouchable, untouchable)",S4128,Meghan Trainor,/track?id=15797771,https://www.tiktok.com/music/NO-213902202866864128,Epic,"Aug 17, 2019",54,66K,963K,29,"Nov 19, 2022",7,-4.14,USSM11600935
76,0,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",2,66K,12M,10,"Jun 26, 2021",104,0.00,USUAN1400011
77,-4,just wanna rock (Lil Uzi Vert) [Sped Up Version],S5786,sped up nightcore,/track?id=93908893,https://www.tiktok.com/music/just-wanna-rock-Lil-Uzi-Vert-7146446566713215786,P2022,"Oct 6, 2022",28,66K,1.6M,5,"Oct 22, 2022",15,-0.57,USAT22219206
78,9,Winner,,,,https://www.tiktok.com/music/null,,"Sep 23, 2022",122,66K,223K,59,"Dec 17, 2022",4,1.29,QZNWZ2220236
79,-25,Sleep Home,,,,https://www.tiktok.com/music/null,,"Nov 8, 2022",82,65K,489K,28,"Nov 19, 2022",4,-3.57,NLRD52212246
80,-22,-غضب,,,,https://www.tiktok.com/music/null,,"Oct 27, 2022",61,64K,828K,15,"Nov 5, 2022",7,-3.14,NLRD52212205
81,-25,Put It On Me,S8817,YoungBoy Never Broke Again,/track?id=91350382,https://www.tiktok.com/music/Put-It-On-Me-7140696319504418817,"Never Broke Again, LLC","Sep 6, 2022",27,64K,1.6M,12,"Nov 5, 2022",16,-3.57,USAT22214618
82,New,Self Esteem (featuring NLE Choppa),,"Lambo4oe, NLE Choppa",/track?id=96228548,https://www.tiktok.com/music/null,Artist Partner Group,"Nov 10, 2022",162,63K,90K,82,"Dec 10, 2022",2,,QZVFR2200219
83,-31,Made You Look,S0650,Meghan Trainor,/track?id=94279263,https://www.tiktok.com/music/Made-You-Look-7153075272433060650,Epic,"Oct 12, 2022",50,62K,1M,16,"Nov 19, 2022",14,-4.43,USSM12204574
84,-14,Yeah u look good :p,S1873,Perus Dokackris,/track?id=95424826,https://www.tiktok.com/music/Yeah-u-look-good-p-7161795390147151873,Perus Dokackris,"Nov 2, 2022",63,62K,762K,6,"Nov 12, 2022",7,-2.00,PLC062241622
85,39,Rockin' Around The Christmas Tree,S8657,Brenda Lee,/track?id=15530168,https://www.tiktok.com/music/Rocking-Around-The-Christmas-Tree-6846439085230278657,MCA Nashville,"Sep 2, 2019",94,61K,392K,52,"Dec 24, 2022",7,5.57,USMC15848998
86,110,"You're a Mean One, Mr. Grinch",S1462,"Tyler, The Creator",/track?id=21853154,https://www.tiktok.com/music/You're-a-Mean-One-Mr-Grinch-6624907180273011462,Columbia,"Oct 24, 2019",59,59K,844K,56,"Dec 24, 2022",4,15.71,USQ4E1804014
87,New,Overdose,S6306,Finesse2tymes,/track?id=96681044,https://www.tiktok.com/music/Overdose-7171129877783906306,Mob Ties / Bread Gang / Atlantic Records,"Nov 27, 2022",182,58K,59K,51,"Dec 17, 2022",5,,USAT22220893
88,New,Salam alykum,S5745,Hopez99,/track?id=97298408,https://www.tiktok.com/music/Salam-alykum-7172202410012575745,4629680 Records DK,"Nov 30, 2022",172,58K,70K,88,"Dec 10, 2022",5,,QZTB42280175
89,New,Swaggy Christmas,,,,https://www.tiktok.com/music/null,,"Apr 10, 2022",188,58K,44K,89,"Dec 10, 2022",1,,SGB502214147
90,58,Tukoh Taka - Official FIFA Fan Festival™ Anthem,S5489,"Nicki Minaj, Maluma, Myriam Fares, FIFA Sound",/track?id=95775785,https://www.tiktok.com/music/Tukoh-Taka-Official-FIFA-Fan-Festival™-Anthem-7164612486564415489,Universal Arabic Music / Republic Records,"Nov 10, 2022",153,57K,113K,90,"Dec 10, 2022",6,8.29,USUM72221299
91,-24,Awkward,S0786,SZA,/track?id=83610381,https://www.tiktok.com/music/Awkward-7106619917994870786,Top Dawg Entertainment/RCA Records,"Jun 6, 2022",24,57K,1.8M,13,"Sep 10, 2022",17,-3.43,USRC12202150
92,14,smiles & sunsets,S9058,"ultmt., Hz.",/track?id=75829220,https://www.tiktok.com/music/smiles-sunsets-7060288450549549058,rte. 28 music,"Feb 2, 2022",106,57K,321K,92,"Dec 10, 2022",5,2.00,QM3DF2138399
93,New,Si te sabes el TikTok baila,,,,https://www.tiktok.com/music/null,,"Nov 30, 2022",180,56K,61K,93,"Dec 10, 2022",4,,DGA072281370
94,14,غرامك ملكني - بطيء,S0770,كوفر بطيء,/track?id=97298473,https://www.tiktok.com/music/غرامك-ملكني-بطيء-7170130610629920770,4572620 Records DK,"Nov 25, 2022",156,56K,105K,94,"Dec 10, 2022",2,2.00,QZTB32255711
95,-2,Sweater Weather (Sped Up),,,,https://www.tiktok.com/music/null,,"Sep 28, 2022",38,55K,1.3M,10,"Oct 8, 2022",13,-0.29,USSM12209549
96,38,F.N.F. (Let's Go),S0619,"Hitkidd, GloRilla",/track?id=81041293,https://www.tiktok.com/music/FNF-Let's-Go-7089140456671480619,Blac Noize!,"May 2, 2022",10,52K,4.9M,1,"Sep 24, 2022",35,5.43,QZRD92201643
97,38,Gilded Lily - Sped Up,S8833,Cults,/track?id=94838046,https://www.tiktok.com/music/Gilded-Lily-Sped-Up-7158848192757368833,Sinderlyn,"Oct 25, 2022",124,52K,212K,97,"Dec 10, 2022",4,5.43,QM8QH2000855
98,-17,Unholy,,,,https://www.tiktok.com/music/null,,"Sep 19, 2022",41,52K,1.2M,23,"Nov 5, 2022",16,-2.43,GBUM72206302
99,-1,Ljubav,,,,https://www.tiktok.com/music/null,,"Nov 21, 2022",155,51K,108K,98,"Dec 3, 2022",3,-0.14,SGB502288506
100,New,Love Overdose,S1650,Rod Wave,/track?id=95821930,https://www.tiktok.com/music/Love-Overdose-7167108235499931650,Alamo,"Nov 16, 2022",174,50K,67K,88,"Dec 17, 2022",2,,USQX92205987
101,New,Escapism. Sped up (Official),S5457,"RAYE, 070 Shake",/track?id=94059971,https://www.tiktok.com/music/Escapism-7146071473319315457,Human Re Sources,"Nov 17, 2022",161,50K,90K,101,"Dec 10, 2022",5,,QMDA62217995
102,-52,Hey It's Me,,"BCD Studio, Oran",/track?id=96526162,https://www.tiktok.com/music/null,BCD Studio,"Jun 29, 2022",138,50K,161K,2,"Jan 7, 2023",11,-7.43,SGB502225359
103,-66,Conceited (Sped Up),,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",121,50K,231K,37,"Dec 3, 2022",3,-9.43,USRC12204265
104,New,Collide (Sped Up Remix),,"Justine Skye, Tyga",/track?id=79923545,https://www.tiktok.com/music/null,Nynetineth LLC,"Apr 18, 2022",140,50K,152K,67,"Dec 17, 2022",2,,QM24S2201724
105,-5,CUFF IT,S4642,Beyoncé,/track?id=86017834,https://www.tiktok.com/music/CUFF-IT-7125869564990064642,Parkwood Entertainment/Columbia,"Jul 27, 2022",37,50K,1.3M,31,"Oct 8, 2022",19,-0.71,USSM12206232
106,-10,Twerk Out,S2273,"75 Big Mac, Djflykidd, LIVEDREAD",/track?id=70306452,https://www.tiktok.com/music/Twerk-Out-7039829920368822273,3518006 Records DK,"Dec 8, 2021",107,49K,297K,81,"Nov 26, 2022",5,-1.43,QZRP52137042
107,New,My All,S4209,"DJ Jeff Duran, YoungBoy",/track?id=28022704,https://www.tiktok.com/music/My-All-7059355576262494209,Octiive,"Jan 17, 2021",135,49K,177K,107,"Dec 10, 2022",1,,USA2P1961758
108,-34,Far,,,,https://www.tiktok.com/music/null,,"Nov 22, 2022",150,49K,123K,74,"Dec 3, 2022",2,-4.86,NLRD52212268
109,-64,I Thought,,,,https://www.tiktok.com/music/null,,"Nov 16, 2022",113,48K,266K,45,"Dec 3, 2022",3,-9.14,DGA062294579
110,-1,Aliena a Bah a Bah a Ba Ba Ba....,,,,https://www.tiktok.com/music/null,,"Nov 22, 2022",157,48K,101K,109,"Dec 3, 2022",3,-0.14,SGB502288345
111,-28,Pretty Boy Swag,,Soulja Boy,/track?id=15917135,https://www.tiktok.com/music/null,Mr. Collipark,"Sep 7, 2019",15,48K,3.3M,1,"Oct 15, 2022",11,-4.00,USUM71015226
112,-30,Foode,,,,https://www.tiktok.com/music/null,,"Oct 16, 2022",98,47K,357K,82,"Dec 3, 2022",8,-4.29,DGA052224556
113,New,Enegma,,Pryda,/track?id=97019790,https://www.tiktok.com/music/null,4610490 Records DK2,"Nov 19, 2022",163,47K,86K,113,"Dec 10, 2022",2,,QZTB22241117
114,0,Glock In My Lap,S5137,"21 Savage, Metro Boomin",/track?id=31530700,https://www.tiktok.com/music/Glock-In-My-Lap-6878751778305755137,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic","Sep 30, 2020",33,47K,1.4M,15,"Aug 27, 2022",32,0.00,USSM12006061
115,New,They think You're GAY,S4754,Viral Sound God,/track?id=98440394,https://www.tiktok.com/music/They-think-You're-GAY-7171985431230154754,TWENEFFOUR MUSIC GROUP,"Nov 30, 2022",169,46K,74K,115,"Dec 10, 2022",2,,IEWGI2205297
116,37,Jingle Bell Rock,S3633,Bobby Helms,/track?id=15529965,https://www.tiktok.com/music/Jingle-Bell-Rock-6735289326013253633,Geffen* Records,"Sep 2, 2019",76,46K,564K,70,"Dec 25, 2021",8,,USMC15746480
117,-33,"Kai Cenat ""I Don't Care"" - Club Remix",S4226,Corey Floca,/track?id=95773111,https://www.tiktok.com/music/Kai-Cenat-I-Don't-Care-Club-Remix-7159074342192564226,Floc Wrld Entertainment LLC,"Oct 26, 2022",93,46K,419K,39,"Nov 12, 2022",7,-4.71,QZTAT2292217
118,New,سعيدة,,,,https://www.tiktok.com/music/null,,"Dec 2, 2022",185,45K,48K,118,"Dec 10, 2022",2,,NLRD52212282
119,New,Nurse,,Young Paper Chaser,/track?id=95622785,https://www.tiktok.com/music/null,Young Paper Chaser,"Nov 12, 2022",171,45K,71K,119,"Dec 10, 2022",1,,USJ3V2167967
120,-34,Spawn,S6250,FOUREZINE,/track?id=40137270,https://www.tiktok.com/music/Spawn-7112051863838526250,1918981 Records DK,"Apr 10, 2020",40,45K,1.2M,5,"Oct 29, 2022",8,-4.86,QZDA72044438
121,-36,Karma,S8626,Summer Walker,/track?id=21820057,https://www.tiktok.com/music/Karma-Sped-Up-7125644935037978626,LVRN/Interscope Records,"Sep 2, 2019",34,45K,1.4M,35,"Aug 20, 2022",15,-5.14,USUM71816370
122,New,Samara Night,,,,https://www.tiktok.com/music/null,,"Dec 4, 2022",187,45K,45K,101,"Dec 17, 2022",3,,QZTB52250297
123,New,Debt,,,,https://www.tiktok.com/music/null,,"Dec 4, 2022",191,44K,44K,123,"Dec 10, 2022",2,,DGA072295405
