Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
11,New,https://www.tiktok.com/hannahstocking,https://www.tiktok.com/hannahstocking/video/6971948275985304838,Banana (feat. Shaggy),"Conkarah, Shaggy",/track?id=24879479,https://www.tiktok.com/music/Banana-feat-Shaggy-6788784989656926981,5.8M,0,625K,3.7K,11,"Jun 10, 2021",,7,QMRSZ1901446
12,New,https://www.tiktok.com/heresyourmonkeycontent,https://www.tiktok.com/heresyourmonkeycontent/video/6971633498415287557,"Married Life (From ""Up"")",Sergy el Som,/track?id=22534912,https://www.tiktok.com/music/Married-Life-From-Up-6743839310170032130,18.8M,0,4.4M,389.6K,12,"Jun 10, 2021",,22,BXSPK1900004
13,New,https://www.tiktok.com/salvatore.roccaro,https://www.tiktok.com/salvatore.roccaro/video/6971849442408353029,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,5.9M,0,161.2K,301,13,"Jun 10, 2021",,3,USA820500103
14,New,https://www.tiktok.com/javierr,https://www.tiktok.com/javierr/video/6971954731157703941,Billie Jean,Michael Jackson,/track?id=15823681,https://www.tiktok.com/music/Billie-Jean-6748693359088418818,4.9M,0,223.2K,1.7K,14,"Jun 10, 2021",,19,USSM19902991
15,New,https://www.tiktok.com/patchcollectiveuk,https://www.tiktok.com/patchcollectiveuk/video/6971386459987119366,Castaways,The Backyardigans,/track?id=15021368,https://www.tiktok.com/music/Castaways-655741,25.2M,0,6.9M,48.9K,15,"Jun 10, 2021",,33,USA820500093
16,New,https://www.tiktok.com/customwoodburning,https://www.tiktok.com/customwoodburning/video/6961925622377483525,Beach,Good Vibes,/track?id=68735939,https://www.tiktok.com/music/Beach-6794943430234474498,7.5M,0,910.1K,103.5K,16,"Jun 10, 2021",,6,QZFZ32066156
17,New,https://www.tiktok.com/des.valles,https://www.tiktok.com/des.valles/video/6971885211793526022,Wii - Mii Channel,Super Guitar Bros,/track?id=28428684,https://www.tiktok.com/music/Wii-Mii-Channel-6744303202360887298,6.6M,0,1.4M,16K,17,"Jun 10, 2021",,17,QZHN61996517
18,6107,https://www.tiktok.com/bhawiko,https://www.tiktok.com/bhawiko/video/6971333486066126082,Emotional Piano Instrumental In E Minor,Tom Bailey Backing Tracks,/track?id=28495903,https://www.tiktok.com/music/Emotional-Piano-Instrumental-In-E-Minor-6764101991971948546,4.7M,0,292.8K,1.6K,18,"Jun 10, 2021",,5,GBSMU6884377
19,New,https://www.tiktok.com/hecticnick,https://www.tiktok.com/hecticnick/video/6971941522874895621,One Mo Chance (with Lil Durk),"Only The Family, Lil Durk",/track?id=27647153,https://www.tiktok.com/music/One-Mo-Chance-6937148923812022274,4.3M,0,436.7K,18.3K,8,"Jun 11, 2021",,39,USUM71923802
20,New,https://www.tiktok.com/xfinds,https://www.tiktok.com/xfinds/video/6971912107193289989,Clubbing to Death - Dawa - X & Nath - D Remix Club,"DJ Furax, Dawa - X, Nath - D",/track?id=39832881,https://www.tiktok.com/music/Clubbing-to-Death-Dawa-X-Nath-D-Remix-Club-6823107110033688577,4.3M,0,272.2K,723,20,"Jun 10, 2021",,19,FR59R2023763
21,New,https://www.tiktok.com/tcattyyy,https://www.tiktok.com/tcattyyy/video/6971754804913655041,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,7.1M,0,606.6K,3K,21,"Jun 10, 2021",,4,USA820500103
22,New,https://www.tiktok.com/avanthelove,https://www.tiktok.com/avanthelove/video/6971785429645380866,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,7.4M,0,794.6K,107.2K,22,"Jun 10, 2021",,1,USA820500103
23,2,https://www.tiktok.com/happytweezers,https://www.tiktok.com/happytweezers/video/6971580001799900421,happier,Olivia Rodrigo,/track?id=43465703,https://www.tiktok.com/music/happier-6964415219083053058,7.8M,0,752.4K,7.4K,23,"Jun 10, 2021",,3,USUG12101247
24,New,https://www.tiktok.com/arfandimoko,https://www.tiktok.com/arfandimoko/video/6971695192428514561,Mysterious,Andreas Scherren,/track?id=33811830,https://www.tiktok.com/music/Mysterious-6766699626247489537,7.9M,0,691.9K,13K,24,"Jun 10, 2021",,1,GBSMU1055493
25,New,https://www.tiktok.com/itscarolchaves,https://www.tiktok.com/itscarolchaves/video/6971948653397445894,good 4 u,Olivia Rodrigo,/track?id=41340637,https://www.tiktok.com/music/good-4-u-6961786056861550594,4M,0,441.1K,1.1K,25,"Jun 10, 2021",,4,USUG12101245
26,New,https://www.tiktok.com/npdsap,https://www.tiktok.com/npdsap/video/6972059596542184706,Alone,,,https://www.tiktok.com/music/Alone-6751321473018839051,4.5M,0,152.5K,898,26,"Jun 10, 2021",,4,
27,84,https://www.tiktok.com/ohshitabee,https://www.tiktok.com/ohshitabee/video/6971296386490862853,happier,Olivia Rodrigo,/track?id=43465703,https://www.tiktok.com/music/happier-6964415219083053058,6M,0,1.6M,3.8K,27,"Jun 10, 2021",,4,USUG12101247
28,New,https://www.tiktok.com/joshxkatie,https://www.tiktok.com/joshxkatie/video/6971883465146977541,happier,Olivia Rodrigo,/track?id=43465703,https://www.tiktok.com/music/happier-6964415219083053058,5M,0,622.6K,3.9K,28,"Jun 10, 2021",,2,USUG12101247
29,New,https://www.tiktok.com/cotton3611,https://www.tiktok.com/cotton3611/video/6971966006147304709,Blaze Of Glory,KnightsBridge,/track?id=11181292,https://www.tiktok.com/music/Blaze-of-Glory-6770341504503252993,4.7M,0,563.6K,5K,29,"Jun 10, 2021",,10,CAM460405407
30,New,https://www.tiktok.com/dronecam_,https://www.tiktok.com/dronecam_/video/6971894057052278022,La Reina del Sur,Anexo Al Norte,/track?id=28340922,https://www.tiktok.com/music/La-Reina-del-Sur-6871850427407665153,5.3M,0,366.4K,2.7K,30,"Jun 10, 2021",,5,USHM81976384
31,-9,https://www.tiktok.com/young.and.alive,https://www.tiktok.com/young.and.alive/video/6971216535842983174,See You Again (Piano Arrangement),Alexandre Pachabezian,/track?id=31160380,https://www.tiktok.com/music/See-You-Again-Piano-Arrangement-6786769422406125570,12.9M,0,2.4M,9.6K,18,"Jun 8, 2021",,15,QZFYZ2030473
32,New,https://www.tiktok.com/tpeck,https://www.tiktok.com/tpeck/video/6971909064297024774,Lo-fi hip hop,,,https://www.tiktok.com/music/Lo-fi-hip-hop-6817306305766639617,3.8M,0,173.7K,514,32,"Jun 10, 2021",,1,
33,New,https://www.tiktok.com/jennyfransiscaa07,https://www.tiktok.com/jennyfransiscaa07/video/6971763645407612161,Tanya Hati,Alyssa Soebandono,/track?id=17833404,https://www.tiktok.com/music/Tanya-Hati-6782079331351922690,5.8M,0,576.3K,151.8K,33,"Jun 10, 2021",,20,FR59R1698315
34,New,https://www.tiktok.com/maungprakarn_v2,https://www.tiktok.com/maungprakarn_v2/video/6971738827815701762,"Oh No, Oh No, Oh No No No Song - Tiktok Remix",,,https://www.tiktok.com/music/Oh-No-Oh-No-Oh-No-No-No-Song-Tiktok-Remix-6919893371726039042,5.4M,0,586K,7.4K,34,"Jun 10, 2021",,1,
35,-29,https://www.tiktok.com/_alexandra.louise_,https://www.tiktok.com/_alexandra.louise_/video/6971522052880633094,happier,Olivia Rodrigo,/track?id=43465703,https://www.tiktok.com/music/happier-6964415219083053058,8.9M,0,2M,8.5K,6,"Jun 9, 2021",,5,USUG12101247
36,New,https://www.tiktok.com/anilinom,https://www.tiktok.com/anilinom/video/6971900219512360197,Jalebi Baby,Tesher,/track?id=31981151,https://www.tiktok.com/music/Jalebi-Baby-6937813638841387010,3.8M,0,182.6K,564,36,"Jun 10, 2021",,2,QZNWQ2070741
37,-6,https://www.tiktok.com/taleahh_,https://www.tiktok.com/taleahh_/video/6970546904992173314,Only Time - remix,Enya,/track?id=12450693,https://www.tiktok.com/music/Only-Time-6569457135044791042,53.8M,0,4.2M,122.1K,1,"Jun 7, 2021",,90,GBAHT0108626
38,New,https://www.tiktok.com/thenextstreet,https://www.tiktok.com/thenextstreet/video/6971899808718130437,"Theme from ""Rocky III"" (Eye of the Tiger)",,,https://www.tiktok.com/music/Theme-from-Rocky-III-Eye-of-the-Tiger-284700885744824320,12.9M,0,2.7M,24.1K,38,"Jun 10, 2021",,27,
39,94,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/6970121605963844870,Build a Bitch,Bella Poarch,/track?id=41385030,https://www.tiktok.com/music/Build-a-Btch-6956990112127585029,28.6M,0,4.3M,91.3K,24,"Jun 6, 2021",,22,USWB12101016
40,New,https://www.tiktok.com/khamitovy,https://www.tiktok.com/khamitovy/video/6971827286899297541,Mission Impossible Fallout - Main Theme,Geek Music,/track?id=20432200,https://www.tiktok.com/music/Mission-Impossible-Fallout-Main-Theme-6891415386160367617,4M,0,157.9K,265,40,"Jun 10, 2021",,15,USLZJ1823537
41,-28,https://www.tiktok.com/demiandtom,https://www.tiktok.com/demiandtom/video/6971173888969542918,"So Fresh, So Clean",Outkast,/track?id=15483869,https://www.tiktok.com/music/So-Fresh-So-Clean-204634894306885632,14.4M,0,1.7M,6.3K,9,"Jun 8, 2021",,75,USLF20000433
42,New,https://www.tiktok.com/onlyjayus,https://www.tiktok.com/onlyjayus/video/6971910492084358406,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,4.1M,0,863K,5.3K,42,"Jun 10, 2021",,6,USA820500103
43,New,https://www.tiktok.com/supercarblondie,https://www.tiktok.com/supercarblondie/video/6971861602211515649,All The Way Up,"Fat Joe, Remy Ma, French Montana, InfaRed",/track?id=15964314,https://www.tiktok.com/music/All-The-Way-Up-feat-Infared-6756162597461952514,4.6M,0,385.4K,4.3K,43,"Jun 10, 2021",,38,USUYG1095627
44,New,https://www.tiktok.com/saashaeuscatigue,https://www.tiktok.com/saashaeuscatigue/video/6971818981078404357,drama effect background,,,https://www.tiktok.com/music/drama-effect-background-6935511940118611969,10.7M,0,2.2M,18.7K,44,"Jun 10, 2021",,1,
45,New,https://www.tiktok.com/dr.cracks,https://www.tiktok.com/dr.cracks/video/6971813763175468294,Taste (feat. Offset),"Tyga, Offset",/track?id=19244357,https://www.tiktok.com/music/Taste-6699486335507368710,5.6M,0,780.1K,7.4K,45,"Jun 10, 2021",,51,USUYG1198481
46,-32,https://www.tiktok.com/patriciabrewer26,https://www.tiktok.com/patriciabrewer26/video/6970879771924237574,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,54.1M,0,6.6M,153.3K,1,"Jun 8, 2021",,32,USA820500103
47,347,https://www.tiktok.com/grandmaann2,https://www.tiktok.com/grandmaann2/video/6971188373549501702,happier,Olivia Rodrigo,/track?id=43465703,https://www.tiktok.com/music/happier-6964415219083053058,9.8M,0,1.3M,26K,15,"Jun 8, 2021",,16,USUG12101247
48,New,https://www.tiktok.com/ahmadrizal_ast,https://www.tiktok.com/ahmadrizal_ast/video/6972032212988349697,Dj Jang Ganggu Viral Tiktok,DJ Mbon Mbon,/track?id=46397486,https://www.tiktok.com/music/Dj-Jang-Ganggu-Viral-Tiktok-6967723360713361410,3M,0,426.2K,3.3K,48,"Jun 10, 2021",,13,QZN882130672
49,New,https://www.tiktok.com/kendra_matthies,https://www.tiktok.com/kendra_matthies/video/6971957289121058053,Everyday BGM of warmhearted anime,,,https://www.tiktok.com/music/Everyday-BGM-of-warmhearted-anime-6817387413589985281,3M,0,747.5K,1.1K,49,"Jun 10, 2021",,7,
50,New,https://www.tiktok.com/laurabeverlin,https://www.tiktok.com/laurabeverlin/video/6971511957090274565,Wonder,Shawn Mendes,/track?id=31523931,https://www.tiktok.com/music/Wonder-6878440054709028865,11.3M,0,1.6M,8.5K,50,"Jun 10, 2021",,17,USUM72018522
51,6,https://www.tiktok.com/briandanie1,https://www.tiktok.com/briandanie1/video/6970484974738885893,The Prowler,Daniel Pemberton,/track?id=22140130,https://www.tiktok.com/music/The-Prowler-6717817021024716801,12.6M,0,1.5M,16.2K,15,"Jun 11, 2021",,74,US4DG1801188
52,New,https://www.tiktok.com/imtropicaljoe,https://www.tiktok.com/imtropicaljoe/video/6971951119907949830,SHUM,Go_A,/track?id=33390296,https://www.tiktok.com/music/SHUM-6936286268465383426,2.9M,0,506K,4K,52,"Jun 10, 2021",,1,QM4TX2159313
53,New,https://www.tiktok.com/aileenchristineee,https://www.tiktok.com/aileenchristineee/video/6971939844914154757,Brown Munde,"AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon",/track?id=31398792,https://www.tiktok.com/music/Brown-Munde-6872543820437784578,2.9M,0,215.9K,1.8K,53,"Jun 10, 2021",,4,TCAFC2063050
54,New,https://www.tiktok.com/hdfamilytiktok,https://www.tiktok.com/hdfamilytiktok/video/6971707484020952325,Touch Down 2 Cause Hell,Hd4president,/track?id=36218182,https://www.tiktok.com/music/Touch-Down-2-Cause-Hell-6954740638508124162,5M,0,246.1K,194,54,"Jun 10, 2021",,14,QZHN32182118
55,-51,https://www.tiktok.com/antthorp,https://www.tiktok.com/antthorp/video/6958942815153835265,Amityville Horror - Scary Halloween Sound Effects,Halloween Sound Effects,/track?id=14219275,https://www.tiktok.com/music/Amityville-Horror-Scary-Halloween-Sound-Effects-6780285433650612226,15.4M,0,3.3M,65.8K,4,"May 6, 2021",,34,TCABB1156001
56,-35,https://www.tiktok.com/da_chad,https://www.tiktok.com/da_chad/video/6971210235700595974,Control,Zoe Wees,/track?id=28730785,https://www.tiktok.com/music/control-6889876895127653126,19.7M,0,5M,121.2K,21,"Jun 9, 2021",,71,GB2DY2000093
57,-55,https://www.tiktok.com/letwins,https://www.tiktok.com/letwins/video/6971477966589152517,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,15.5M,0,995.4K,2.1K,2,"Jun 9, 2021",,3,USA820500103
58,New,https://www.tiktok.com/hamza.sdt,https://www.tiktok.com/hamza.sdt/video/6971885041303506182,"Spooky, quiet, scary atmosphere piano songs",,,https://www.tiktok.com/music/Spooky-quiet-scary-atmosphere-piano-songs-6817208513685620738,3.2M,0,541.7K,29.6K,58,"Jun 10, 2021",,6,
59,New,https://www.tiktok.com/aili.likes.adventure,https://www.tiktok.com/aili.likes.adventure/video/6971998024952204550,Chill,Woolley Beats,/track?id=44119109,https://www.tiktok.com/music/Chill-6810452252034074625,2.8M,0,623.8K,4.1K,59,"Jun 10, 2021",,1,QZDA52060994
60,New,https://www.tiktok.com/dmdress,https://www.tiktok.com/dmdress/video/6971814908123991302,Beauty and the Beast - Prologue,,,https://www.tiktok.com/music/Beauty-and-the-Beast-Prologue-6809068302954940417,3M,0,874.5K,9.2K,60,"Jun 10, 2021",,6,
61,New,https://www.tiktok.com/stephdish,https://www.tiktok.com/stephdish/video/6971732477845048577,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,9.2M,0,916.4K,2.1K,61,"Jun 10, 2021",,1,USA820500103
62,New,https://www.tiktok.com/ekosaputra20,https://www.tiktok.com/ekosaputra20/video/6971745988197305601,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,6M,0,720K,4.8K,62,"Jun 10, 2021",,3,USA820500103
63,New,https://www.tiktok.com/aiden_london,https://www.tiktok.com/aiden_london/video/6971854116460989702,Sunny Day,Matteo Rossanese,/track?id=45984770,https://www.tiktok.com/music/Sunny-Day-6773851609840486402,3.5M,0,275.7K,818,63,"Jun 10, 2021",,3,QZHN92130190
64,New,https://www.tiktok.com/pierogrieco,https://www.tiktok.com/pierogrieco/video/6971877980075347206,Don't Stop Me Now - Remastered,Queen,/track?id=12625643,https://www.tiktok.com/music/Don't-Stop-Me-Now-Remastered-2011-6894417340276934657,3.4M,0,567K,3.9K,64,"Jun 10, 2021",,3,GBCEE0100118
65,New,https://www.tiktok.com/adinross,https://www.tiktok.com/adinross/video/6971893550489324806,Married Life,Michael Giacchino,/track?id=16038901,https://www.tiktok.com/music/Married-Life-107716974,4.2M,0,896.1K,13.7K,65,"Jun 10, 2021",,10,USWD10936421
66,New,https://www.tiktok.com/melissametrano,https://www.tiktok.com/melissametrano/video/6971882523425000709,Buttercup,Jack Stauber,/track?id=13922085,https://www.tiktok.com/music/Buttercup-6758172399012677634,3.4M,0,528.5K,71.5K,66,"Jun 10, 2021",,5,QMPKX1703669
67,New,https://www.tiktok.com/kjtheiphoneplug,https://www.tiktok.com/kjtheiphoneplug/video/6971864980907937029,Into The Thick Of It!,The Backyardigans,/track?id=17111653,https://www.tiktok.com/music/Into-The-Thick-Of-It-6964101918863969030,2.7M,0,199.4K,33.4K,67,"Jun 10, 2021",,1,USA820500103
68,New,https://www.tiktok.com/itsallenferrell,https://www.tiktok.com/itsallenferrell/video/6971945366602190085,Classical Music,Classical Music,/track?id=20877140,https://www.tiktok.com/music/Classical-Music-6752513449697216514,2.6M,0,479.9K,2.4K,68,"Jun 10, 2021",,25,TCAAU1178628
69,New,https://www.tiktok.com/maggiethurmon,https://www.tiktok.com/maggiethurmon/video/6971945341063056646,A-Punk,Vampire Weekend,/track?id=12569310,https://www.tiktok.com/music/A-Punk-6751217497875171330,2.6M,0,429.3K,1.1K,69,"Jun 10, 2021",,4,GBBKS0700527
70,New,https://www.tiktok.com/daknseth,https://www.tiktok.com/daknseth/video/6971835201689275653,good 4 u,Olivia Rodrigo,/track?id=41340637,https://www.tiktok.com/music/good-4-u-6961786056861550594,3.1M,0,472K,4.4K,70,"Jun 10, 2021",,4,USUG12101245
71,New,https://www.tiktok.com/amroscantik,https://www.tiktok.com/amroscantik/video/6971770640319778050,Kehilangan - Instrumental,Heart,/track?id=29371182,https://www.tiktok.com/music/KehilanganInstrumental-100625041,4.9M,0,553.3K,35.2K,71,"Jun 10, 2021",,3,IDAA20600135
72,45,https://www.tiktok.com/xavierpincemin,https://www.tiktok.com/xavierpincemin/video/6970710447292943622,Boss,Lil Pump,/track?id=16030374,https://www.tiktok.com/music/Boss-6506665225173732099,27M,0,3.6M,66.9K,2,"Jun 7, 2021",,55,USWB11700884
73,New,https://www.tiktok.com/jonathan.digiunta,https://www.tiktok.com/jonathan.digiunta/video/6971792450125909254,Build a Bitch,Bella Poarch,/track?id=41385030,https://www.tiktok.com/music/Build-a-Bitch-6958966719733860354,4.4M,0,759.7K,3.5K,73,"Jun 10, 2021",,45,USWB12101016
74,New,https://www.tiktok.com/bip.house,https://www.tiktok.com/bip.house/video/6971850325753908481,Blue Bird (Naruto Shippuden) [feat. Animelmack],"Berioska, Animelmack",/track?id=29659569,https://www.tiktok.com/music/Blue-Bird-Naruto-Shippuden-6803050409653962754,3.7M,0,445.6K,640,74,"Jun 10, 2021",,5,QZFZ62022436
75,New,https://www.tiktok.com/alexandkellz,https://www.tiktok.com/alexandkellz/video/6971829360508620038,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,4.3M,0,294.5K,1.4K,75,"Jun 10, 2021",,5,USUAN1400011
76,New,https://www.tiktok.com/hauntedtts,https://www.tiktok.com/hauntedtts/video/6971982723695070470,Creepy Dollhouse,Peder B. Helland,/track?id=30547846,https://www.tiktok.com/music/Creepy-Dollhouse-6743352187042138114,2.5M,0,687.7K,3.8K,76,"Jun 10, 2021",,2,QZHN61977889
77,New,https://www.tiktok.com/mndiaye_97,https://www.tiktok.com/mndiaye_97/video/6971942196085804294,Wii Shop Channel Trap,OSRSBeatz,/track?id=32726364,https://www.tiktok.com/music/Wii-Shop-Channel-Trap-6866382651020806146,2.6M,0,694.7K,9.7K,77,"Jun 10, 2021",,17,QZK6L2087956
78,New,https://www.tiktok.com/katieangeltv1,https://www.tiktok.com/katieangeltv1/video/6971886434126957830,Oh No,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,2.9M,0,304.6K,2.2K,78,"Jun 10, 2021",,9,USUYG1287925
79,New,https://www.tiktok.com/imtropicaljoe,https://www.tiktok.com/imtropicaljoe/video/6971905519623687429,SHUM,Go_A,/track?id=33390296,https://www.tiktok.com/music/SHUM-6936286268465383426,2.5M,0,598.2K,6.8K,79,"Jun 10, 2021",,20,QM4TX2159313
80,New,https://www.tiktok.com/judiitharias,https://www.tiktok.com/judiitharias/video/6971872816568356101,Lonely (with benny blanco),"Justin Bieber, benny blanco",/track?id=31667714,https://www.tiktok.com/music/Lonely-6883993546467051522,4M,0,608K,3.5K,80,"Jun 10, 2021",,3,USUM72019037
81,-30,https://www.tiktok.com/kkiiram,https://www.tiktok.com/kkiiram/video/6971065639180012806,Beggin',Måneskin,/track?id=17856511,https://www.tiktok.com/music/Beggin'-5000000001320781379,29.4M,0,3.9M,17.1K,2,"Jun 8, 2021",,45,ITB001700846
82,-12,https://www.tiktok.com/davidjustinn,https://www.tiktok.com/davidjustinn/video/6971290543418608902,Classical Music,Classical Music,/track?id=20877140,https://www.tiktok.com/music/Classical-Music-6752513449697216514,9.7M,0,1.8M,6.5K,70,"Jun 9, 2021",,4,TCAAU1178628
83,New,https://www.tiktok.com/yael.davis,https://www.tiktok.com/yael.davis/video/6971568700881194245,NUMB,Chri$tian Gate$,/track?id=47108350,https://www.tiktok.com/music/NUMB-6929383624433224454,4.4M,0,874.2K,19.7K,83,"Jun 10, 2021",,13,USA2P2120184
84,New,https://www.tiktok.com/nitpickerperth,https://www.tiktok.com/nitpickerperth/video/6971805651446041857,Yellow,Coldplay,/track?id=12521939,https://www.tiktok.com/music/Yellow-6739905565981411329,2.7M,0,94K,2.8K,84,"Jun 10, 2021",,76,GBAYE0000267
85,New,https://www.tiktok.com/kendra_matthies,https://www.tiktok.com/kendra_matthies/video/6971957924323151109,Everyday BGM of warmhearted anime,,,https://www.tiktok.com/music/Everyday-BGM-of-warmhearted-anime-6817387413589985281,2.4M,0,519.3K,1.9K,85,"Jun 10, 2021",,2,
86,New,https://www.tiktok.com/makingatruecrimerer,https://www.tiktok.com/makingatruecrimerer/video/6972149812846202117,"""Moonlight"" in the dream (Beethoven)",,,https://www.tiktok.com/music/Moonlight-in-the-dream-Beethoven-6817477956231759873,2.9M,0,510.7K,5.1K,86,"Jun 10, 2021",,3,
87,New,https://www.tiktok.com/layalilaila3,https://www.tiktok.com/layalilaila3/video/6971802571312794881,Arabic Dream,TimTaj,/track?id=32618185,https://www.tiktok.com/music/Arabic-Dream-870091-6886857387509024769,3.1M,0,75.2K,912,87,"Jun 10, 2021",,10,GBSMU8697805
88,-48,https://www.tiktok.com/thqtsweirdbro,https://www.tiktok.com/thqtsweirdbro/video/6970730441535966470,I Will Be Waiting,,,https://www.tiktok.com/music/I-Will-Be-Waiting-6763875138808055810,16.6M,0,1.2M,10K,40,"Jun 9, 2021",,28,
89,-82,https://www.tiktok.com/jagmacmusic,https://www.tiktok.com/jagmacmusic/video/6971570701534792965,Touch Down 2 Cause Hell,Hd4president,/track?id=36218182,https://www.tiktok.com/music/Touch-Down-2-Cause-Hell-6954740638508124162,7.5M,0,1.6M,7.8K,7,"Jun 9, 2021",,30,QZHN32182118
90,New,https://www.tiktok.com/elidefferary,https://www.tiktok.com/elidefferary/video/6971864455625903365,Falling,Trevor Daniel,/track?id=20659476,https://www.tiktok.com/music/Falling-6757175376029435905,4.4M,0,686.8K,3.7K,90,"Jun 10, 2021",,4,USUYG1221109
91,-72,https://www.tiktok.com/priscilafloresatelie,https://www.tiktok.com/priscilafloresatelie/video/6971574695640534278,Vai dar merda,"ROBEATS, Chiquinho CH",/track?id=29356820,https://www.tiktok.com/music/Vai-dar-merda-feat-Chiquinho-CH-6731994190474905602,9.5M,0,282.7K,8.2K,19,"Jun 9, 2021",,55,USLZJ1924397
92,-46,https://www.tiktok.com/itspierreboo,https://www.tiktok.com/itspierreboo/video/6971204891142262022,happier,Olivia Rodrigo,/track?id=43465703,https://www.tiktok.com/music/happier-6964415219083053058,19.1M,0,4.9M,38.7K,3,"Jun 8, 2021",,72,USUG12101247
