Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
23,New,noidea bodyparty,S2258,777DIGITAL STAR,/track?id=80316645,https://www.tiktok.com/music/noidea-bodyparty-7088738201002592258,3874900 Records DK,"Apr 19, 2022",155,156K,166K,23,"Apr 30, 2022",3,,QZHN52288833
24,39,Shut Up and Bend Over,,,,https://www.tiktok.com/music/null,,"Apr 13, 2022",139,150K,232K,24,"Apr 30, 2022",6,5.57,QZ8252210644
25,2,Wait a Minute!,S0946,WILLOW,/track?id=13904490,https://www.tiktok.com/music/Wait-a-Minute-6740534003704530946,Roc Nation W Smith P&D,"Sep 2, 2019",37,144K,1.6M,24,"May 14, 2022",22,0.29,QMJMT1500801
26,New,Tell Me Something,S1634,ran1200,/track?id=80729896,https://www.tiktok.com/music/Tell-Me-Something-7059082410318661634,ran1200,"Jan 29, 2022",161,142K,142K,16,"May 7, 2022",2,,BXY5K2297393
27,-13,We Go Up,S8593,"Nicki Minaj, Fivio Foreign",/track?id=78214480,https://www.tiktok.com/music/We-Go-Up-7079100496471918593,Republic Records,"Mar 24, 2022",77,141K,742K,14,"Apr 23, 2022",6,-1.86,USUM72204900
28,-13,We Go Up - Extended,S7478,"Nicki Minaj, Fivio Foreign",/track?id=78225096,https://www.tiktok.com/music/We-Go-Up-7079126725686217478,Republic Records,"Mar 24, 2022",65,140K,916K,12,"Apr 9, 2022",7,-1.86,USUM72204897
29,New,Mulo Perc,,,,https://www.tiktok.com/music/null,,"Apr 21, 2022",164,138K,138K,29,"Apr 30, 2022",2,,QZ8252211487
30,6,Faso de Lona,,,,https://www.tiktok.com/music/null,,"Apr 10, 2022",105,136K,373K,30,"Apr 30, 2022",5,0.86,QZ8252210278
31,98,Lavel Up,,,,https://www.tiktok.com/music/null,,"Apr 16, 2022",150,135K,183K,29,"May 7, 2022",7,14.00,QZ8252210926
32,-26,Raise on Right,,,,https://www.tiktok.com/music/null,,"Apr 10, 2022",49,133K,1.3M,1,"Apr 16, 2022",8,-3.71,QZ8252210279
33,0,subway trend speed,,,,https://www.tiktok.com/music/null,,"Apr 9, 2022",85,133K,614K,12,"Apr 16, 2022",4,0.00,QZHN42210363
34,7,Calls,,,,https://www.tiktok.com/music/null,,"Apr 17, 2022",140,127K,229K,34,"Apr 30, 2022",4,1.00,QZ8252210975
35,-16,We Go Up - Extended,,"Nicki Minaj, Fivio Foreign",/track?id=78225105,https://www.tiktok.com/music/null,Republic Records,"Mar 24, 2022",73,126K,786K,17,"Apr 9, 2022",6,-2.29,USUM72204902
36,-14,Bring It Back,S1313,Dulu,/track?id=79476924,https://www.tiktok.com/music/Bring-It-Back-7082744364887181313,GMB Records,"Apr 3, 2022",89,122K,572K,22,"Apr 23, 2022",9,-2.00,QZES92285005
37,New,Bit Ei Pado,,,,https://www.tiktok.com/music/null,,"Apr 17, 2022",165,120K,136K,37,"Apr 30, 2022",3,,QZ8252210992
38,-35,I Like,S3985,Guy,/track?id=15535958,https://www.tiktok.com/music/I-Like-6917464269244073985,Universal Music Division Barclay,"Sep 5, 2019",38,118K,1.5M,3,"Apr 23, 2022",10,-5.00,USMC18825792
39,-19,Wasa Pa Rido,,,,https://www.tiktok.com/music/null,,"Apr 13, 2022",121,117K,280K,20,"Apr 23, 2022",8,-2.71,QZ8252210645
40,-23,My Name Is,S9778,D Billions,/track?id=32290489,https://www.tiktok.com/music/My-Name-Is-6896221138586699778,MediaCube Music,"Nov 16, 2020",50,116K,1.3M,7,"Apr 2, 2022",11,-3.29,AEA0D2053268
41,-18,Barbie Girl,S1228,Aqua,/track?id=11843880,https://www.tiktok.com/music/Barbie-Girl-143621228,Digital Distribution Trinidad and Tobago,"Sep 2, 2019",102,110K,405K,23,"Apr 23, 2022",7,-2.57,DKBKA9700403
42,-13,Shake It,,"Kay Flock, Cardi B, Dougie B, Bory300",/track?id=79564810,https://www.tiktok.com/music/null,Capitol Records,"Apr 7, 2022",126,105K,270K,29,"Apr 23, 2022",5,-1.86,USUM72205092
43,40,Nobody Special,S6817,"Hotboii, Future",/track?id=45499353,https://www.tiktok.com/music/Nobody-Special-6964554062016546817,Hotboii,"May 20, 2021",106,105K,349K,42,"May 7, 2022",8,5.71,USUM72106156
44,-20,Cool for the Summer,S3664,Demi Lovato,/track?id=15393958,https://www.tiktok.com/music/Cool-for-the-Summer-252516769129713664,Universal Music,"Sep 3, 2019",24,102K,2.1M,3,"Mar 26, 2022",15,-2.86,USHR11536621
45,16,Face Beat,S6354,Father Philis,/track?id=76161229,https://www.tiktok.com/music/Face-Beat-7072498537547876354,BimVibes Records,"Mar 6, 2022",122,101K,279K,27,"May 14, 2022",11,2.29,TCAGC2225124
46,New,so silly !,S6562,Koto.,/track?id=75486459,https://www.tiktok.com/music/so-silly-7072080951102146562,1168634 Records DK,"Mar 5, 2022",170,101K,113K,5,"May 14, 2022",13,,QZDA82260364
47,New,Under It All,,,,https://www.tiktok.com/music/null,,"Apr 17, 2022",173,99K,103K,47,"Apr 30, 2022",5,,QZ8252210978
48,44,Gazebo,,,,https://www.tiktok.com/music/null,,"Apr 19, 2022",159,97K,156K,48,"Apr 30, 2022",3,6.29,QZ8252211256
49,-17,Shake It,,"Kay Flock, Cardi B, Dougie B, Bory300",/track?id=79575869,https://www.tiktok.com/music/null,Capitol Records,"Apr 7, 2022",123,95K,275K,32,"Apr 23, 2022",5,-2.43,USUM72205506
50,New,Go on,,,,https://www.tiktok.com/music/null,,"Apr 16, 2022",174,91K,102K,50,"Apr 30, 2022",4,,QZ8252210802
51,-20,Bestie,,"DaBaby, YoungBoy Never Broke Again",/track?id=75334246,https://www.tiktok.com/music/null,South Coast Music Group / Interscope Records / Atlantic Records,"Mar 2, 2022",41,87K,1.5M,14,"Mar 12, 2022",14,-2.86,USUM72202751
52,-14,Lupa Daratan,,,,https://www.tiktok.com/music/null,,"Mar 4, 2022",15,87K,2.6M,1,"Mar 12, 2022",17,-2.00,QZDA82253223
53,-25,Just a Cloud Away,S2577,Pharrell Williams,/track?id=15610750,https://www.tiktok.com/music/Just-a-Cloud-Away-6795407744489752577,Back Lot Music,"Feb 19, 2020",10,84K,3.4M,1,"Mar 26, 2022",12,-3.57,USQ4E1300685
54,10,Funny Song,S7666,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,Cavendish Music,"Sep 2, 2019",71,80K,839K,42,"Jun 11, 2022",48,1.43,GBBGY1743613
55,-1,Ginseng Strip 2002,S4054,Yung Lean,/track?id=14145576,https://www.tiktok.com/music/Ginseng-Strip-2002-6997999797663714054,YEAR0001,"Aug 30, 2019",6,79K,6.2M,1,"Jan 29, 2022",26,-0.14,SEY491300006
56,14,Paradise,S1777,Ikson,/track?id=18206886,https://www.tiktok.com/music/Paradise-6810180973628491777,ikson,"Mar 30, 2020",44,79K,1.4M,42,"Jun 4, 2022",39,2.00,SE5BU1794888
57,-7,Love Yourself,S4128,Justin Bieber,/track?id=15936301,https://www.tiktok.com/music/Love-Yourself-175420362367664128,Universal Music Group,"Sep 2, 2019",83,77K,634K,47,"Apr 16, 2022",12,-1.00,USUM71516761
58,89,Malibu,S2694,Miley Cyrus,/track?id=15678961,https://www.tiktok.com/music/Malibu-6944143160956242694,RCA Records Label,"Aug 17, 2019",166,76K,133K,58,"Apr 30, 2022",4,12.71,USRC11700814
59,-38,Come Down,,,,https://www.tiktok.com/music/null,,"Apr 6, 2022",92,75K,513K,15,"Apr 16, 2022",3,-5.43,QZ8252210110
60,-14,Slum Anthem,,K CAMP,/track?id=15932784,https://www.tiktok.com/music/null,Digital Distribution Barbados,"Sep 2, 2019",90,74K,551K,46,"Apr 23, 2022",7,-2.00,USUM71416312
61,-21,Pussy Power,S0449,Big Boogie,/track?id=68685151,https://www.tiktok.com/music/Pussy-Power-7076431215750760449,CMG,"Dec 22, 2021",76,74K,758K,26,"Apr 9, 2022",8,-3.00,USUG12106602
62,-5,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",1,73K,9.9M,10,"Jun 26, 2021",104,-0.71,USUAN1400011
63,-18,Slum Anthem,S0265,K CAMP,/track?id=15932783,https://www.tiktok.com/music/Slum-Anthem-10265,Family Ties / Interscope,"Sep 3, 2019",56,73K,1.1M,45,"Apr 23, 2022",8,-2.57,USUM71416311
64,-13,Who's That Chick? (feat. Rihanna),S2688,Rihanna,/track?id=12334199,https://www.tiktok.com/music/Whos-That-Chick-feat-Rihanna-Who's-That-Chick?-(feat.-Rihanna)-249756172461682688,Parlophone France,"Aug 21, 2019",43,72K,1.4M,12,"Mar 12, 2022",16,-1.86,FRZID1000700
65,-17,"Good Day ",,,,https://www.tiktok.com/music/null,,"Oct 23, 2019",34,71K,1.7M,46,"Jun 4, 2022",23,-2.43,
66,14,BABY GIRL,S6846,Disco Lines,/track?id=79567266,https://www.tiktok.com/music/BABY-GIRL-7082479035619756846,DISCO DISCO DISCO,"Apr 13, 2022",163,70K,139K,66,"Apr 30, 2022",3,2.00,QZHN42278148
67,-11,Hug Me,S1326,"Pharrell Williams, Trey Parker",/track?id=15611409,https://www.tiktok.com/music/Hug-Me-7101540683290561326,i am OTHER/Columbia,"Aug 16, 2019",127,68K,269K,4,"Jun 18, 2022",20,-1.57,USQ4E1702974
68,-19,Pussy Power,S0449,Big Boogie,/track?id=68685151,https://www.tiktok.com/music/Pussy-Power-7076431215750760449,CMG,"Mar 17, 2022",91,68K,538K,29,"Apr 9, 2022",6,-2.71,USUG12106602
69,New,DIVA,,,,https://www.tiktok.com/music/null,,"Apr 21, 2022",181,68K,73K,69,"Apr 30, 2022",1,,QZ8252211641
70,New,Rather Be,S4355,"Clean Bandit, Jess Glynne",/track?id=12449229,https://www.tiktok.com/music/Rather-Be-feat-Jess-Glynne-The-Magician-Remix-4355,Atlantic Records UK,"Oct 24, 2019",176,67K,100K,70,"Apr 30, 2022",7,,GBAHS1300498
71,3,10 Things I Hate About You,S4890,Leah Kate,/track?id=77801824,https://www.tiktok.com/music/10-Things-I-Hate-About-You-7074978602726574890,10K Projects,"Mar 22, 2022",138,67K,234K,71,"Apr 30, 2022",5,0.43,QZES62254244
72,40,Cheerleader (Felix Jaehn Remix Radio Edit),,"OMI, Felix Jaehn",/track?id=15620212,https://www.tiktok.com/music/null,Eagle Records,"Aug 16, 2019",168,66K,123K,72,"Apr 30, 2022",5,5.71,USQX91500448
73,-15,Cool for the Summer - Sped Up (Nightcore),S2770,"Demi Lovato, Speed Radio",/track?id=78999123,https://www.tiktok.com/music/Cool-for-the-Summer-Sped-Up-Nightcore-7079239555974432770,Hollywood Records,"Mar 25, 2022",101,64K,430K,39,"Apr 9, 2022",8,-2.14,USHR12243196
74,-19,Rocking A Cardigan in Atlanta,S7746,lil Shordie Scott,/track?id=73011588,https://www.tiktok.com/music/Rocking-A-Cardigan-in-Atlanta-7058463948324767746,Social Currency Enterprises,"Jan 28, 2022",25,64K,2M,6,"Mar 12, 2022",16,-2.71,USUYG1411494
75,-16,Over,S5121,Lucky Daye,/track?id=61321186,https://www.tiktok.com/music/Over-7010846497831045121,Keep Cool/RCA Records,"Sep 21, 2021",78,64K,720K,11,"May 7, 2022",15,-2.29,USRC12102179
76,-37,Alright,S6538,Nardo Wick,/track?id=68087949,https://www.tiktok.com/music/Alright-7078923689189706538,Flawless Ent./RCA Records,"Dec 2, 2021",52,63K,1.2M,4,"Apr 2, 2022",6,-5.29,USRC12103524
77,8,Back Up,S2754,Enderboybeats,/track?id=80027973,https://www.tiktok.com/music/Back-Up-7087650402803402754,7Fox Ent.,"Apr 16, 2022",167,63K,125K,77,"Apr 30, 2022",4,1.14,QZHN52237838
78,-35,subway trend,,,,https://www.tiktok.com/music/null,,"Mar 27, 2022",47,62K,1.3M,2,"Apr 2, 2022",6,-5.00,QZES82257152
79,-42,I am Back Lugro,,,,https://www.tiktok.com/music/null,,"Apr 10, 2022",113,61K,316K,31,"Apr 16, 2022",4,-6.00,QZ8252210304
80,25,TWINNEM - Remix,,"Coi Leray, DaBaby",/track?id=66140229,https://www.tiktok.com/music/null,Republic Records,"Nov 8, 2021",40,61K,1.5M,13,"Nov 27, 2021",24,3.57,USUM72121129
81,New,PROVENZA,S7318,KAROL G,/track?id=79918632,https://www.tiktok.com/music/PROVENZA-7089940822535277318,UMLE - Latino,"Apr 14, 2022",180,60K,74K,37,"May 7, 2022",6,,USUM72205906
82,-4,Material Girl (Bass Boosted),,Saucy Santana,/track?id=66161051,https://www.tiktok.com/music/null,"StreamCut Media, LLC","Nov 3, 2021",32,59K,1.7M,39,"Jan 15, 2022",27,-0.57,QZ5FA2150318
83,-16,New Revolution,S6945,"Kenzoo, Erocc",/track?id=77988536,https://www.tiktok.com/music/New-Revolution-7075508176145106945,UN The Label,"Mar 15, 2022",87,59K,587K,33,"Mar 26, 2022",10,-2.29,QZLL92274058
84,-15,Who Next Anthem,S9809,Popp Hunna,/track?id=79402102,https://www.tiktok.com/music/Who-Next-Anthem-7082270823033079809,1193497 Records DK2,"Apr 2, 2022",124,58K,273K,69,"Apr 23, 2022",6,-2.14,QZES92273643
85,30,Aesthetic,S3281,Devonte Mayo,/track?id=31673144,https://www.tiktok.com/music/Aesthetic-6801406368763873281,1566333 Records DK,"Mar 6, 2020",22,58K,2.3M,70,"Jun 25, 2022",42,4.29,QZFZ52072968
86,68,Woo Tang Wit It - radio,S3521,DJ Chipman,/track?id=13930502,https://www.tiktok.com/music/Woo-Tang-Wit-It-radio-6950586396886763521,STKM Records,"Apr 12, 2021",133,58K,244K,86,"Apr 30, 2022",6,9.71,QMRAH1700142
87,-35,All The Time,S6258,"Jeremih, Lil Wayne, Natasha Mosley",/track?id=15926099,https://www.tiktok.com/music/All-The-Time-6928320074744416258,Virgin EMI,"Sep 2, 2019",28,58K,1.8M,18,"Apr 9, 2022",11,-5.00,USUM71303090
88,10,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",2,58K,9.3M,24,"Jun 12, 2021",86,1.43,USUYG1287925
89,-16,No Surprises,S1618,Radiohead,/track?id=12536685,https://www.tiktok.com/music/No-Surprises-6751218393644271618,Parlophone,"Oct 23, 2019",120,58K,284K,31,"May 21, 2022",14,,GBAYE9700386
90,-14,BOMBÓN,S3381,"Daddy Yankee, El Alfa, Lil Jon",/track?id=78119576,https://www.tiktok.com/music/BOMBÓN-7079496674678213381,Republic Records,"Mar 17, 2022",144,57K,215K,76,"Apr 23, 2022",5,-2.00,USUG12201723
91,29,At Your Best (You Are Love),S7953,Aaliyah,/track?id=15448012,https://www.tiktok.com/music/At-Your-Best-You-Are-Love-7024767404853757953,"Blackground Records, LLC","Aug 16, 2019",169,57K,119K,91,"Apr 30, 2022",3,4.14,USJI19400005
92,-13,Go Ahead,,,,https://www.tiktok.com/music/null,,"Apr 7, 2022",141,57K,225K,58,"Apr 16, 2022",5,-1.86,QZ8252210159
93,-18,Ice On My Baby (feat. Kevin Gates) (Remix),S3206,"Yung Bleu, Kevin Gates",/track?id=20592084,https://www.tiktok.com/music/Ice-On-My-Baby-Remix-6604007167055923206,Columbia,"Aug 16, 2019",16,56K,2.6M,2,"Dec 11, 2021",23,-2.57,USSM11807083
94,-29,Cash App,S6129,Louie Ray,/track?id=51874909,https://www.tiktok.com/music/Cash-App-6979505394108336129,Still Grinding Entertainment,"Jun 29, 2021",12,56K,3.1M,1,"Mar 19, 2022",11,-4.14,QZK6P2117585
95,-35,BIG,S9970,Kblast,/track?id=78382065,https://www.tiktok.com/music/BIG-7078368529791059970,Astroknot Sounds,"Mar 22, 2022",88,55K,585K,28,"Apr 9, 2022",6,-5.00,CA5KR2224250
96,New,Whap Whap (feat. F.S.),S5046,"Skillibeng, F.S.",/track?id=75860585,https://www.tiktok.com/music/Whap-Whap-7073876545902775046,EastSyde Records/RCA Records,"Mar 9, 2022",172,55K,110K,96,"Apr 30, 2022",3,,USRC12200445
97,-50,Move On,,,,https://www.tiktok.com/music/null,,"Mar 21, 2022",80,55K,662K,20,"Apr 9, 2022",7,-7.14,USLZJ2206549
98,11,Rockin Chair,S5985,Yung Bredda,/track?id=65692606,https://www.tiktok.com/music/Rockin-Chair-7025859985829545985,Optimus ProductionsTT LTD,"Nov 1, 2021",146,54K,208K,90,"Apr 16, 2022",5,1.57,QZNJY2106261
99,-46,Nocturnal Vibes,,,,https://www.tiktok.com/music/null,,"Apr 6, 2022",103,54K,395K,20,"Apr 16, 2022",4,-6.57,QZ8252210093
100,-9,Pony,S6640,Ginuwine,/track?id=15819646,https://www.tiktok.com/music/Pony-242204373462896640,Sony Music Entertainment,"Aug 16, 2019",59,53K,1M,26,"Feb 5, 2022",10,-1.29,USSM19605851
101,New,Rigo Naci Ra Cha,,,,https://www.tiktok.com/music/null,,"Apr 17, 2022",184,52K,70K,101,"Apr 30, 2022",2,,QZ8252210995
102,New,No Surprises - Remastered,,Radiohead,/track?id=12570623,https://www.tiktok.com/music/null,XL Recordings,"Oct 23, 2019",157,52K,158K,32,"May 21, 2022",10,,GBBKS1700116
103,New,"Jenkins, Ratledge: Adiemus",,"Karl Jenkins, Adiemus, London Philharmonic Orchestra, Mary Carewe",/track?id=12428311,https://www.tiktok.com/music/null,Decca (UMO) (Classics),"Sep 5, 2019",187,52K,66K,103,"Apr 30, 2022",2,,GBAAA9500006
104,-27,HOW YOU EOS,S9857,Frosty Dinero,/track?id=75249547,https://www.tiktok.com/music/HOW-YOU-EOS-7133859108217849857,2603792 Records DK,"Feb 25, 2022",58,52K,1M,24,"Mar 12, 2022",11,-3.86,QZDA72212143
105,-37,Pizzazz,S7173,Akintoye,/track?id=79541125,https://www.tiktok.com/music/Pizzazz-7080712382540647173,Akintoye,"Apr 5, 2022",143,51K,216K,68,"Apr 23, 2022",4,-5.29,QZMEV2247802
106,-25,Old Town Road (feat. Billy Ray Cyrus) (Remix),S3830,"Lil Nas X, Billy Ray Cyrus",/track?id=22782681,https://www.tiktok.com/music/Old-Town-Road-feat-Billy-Ray-Cyrus-Remix-6676524241946413830,Columbia,"Aug 16, 2019",64,50K,939K,19,"Mar 19, 2022",10,-3.57,USSM11902498
107,New,Next Song,S3858,DaBaby,/track?id=21929130,https://www.tiktok.com/music/Next-Song-6930523950371833858,"South Coast Music Group LLC, distributed by Interscope Records","Sep 12, 2019",116,49K,298K,53,"May 14, 2022",8,,USUYG1224768
108,New,Just Kickin' It,S5873,Xscape,/track?id=15763364,https://www.tiktok.com/music/Just-KickinIt-6714616381989455873,So So Def/Columbia,"Aug 16, 2019",179,47K,86K,108,"Apr 30, 2022",1,,USSM10026724
109,New,Bo ci Naj,,,,https://www.tiktok.com/music/null,,"Apr 17, 2022",182,47K,73K,109,"Apr 30, 2022",2,,QZ8252210993
110,-11,Don't Play That,S9938,"King Von, 21 Savage",/track?id=73318277,https://www.tiktok.com/music/Don't-Play-That-7069575889415079938,Only The Family Entertainment / King Von / EMPIRE,"Jan 31, 2022",108,47K,344K,83,"May 21, 2022",9,-1.57,USUYG1402387
111,New,Thisisthesoundiluvtohear,,,,https://www.tiktok.com/music/null,,"Apr 17, 2022",189,46K,51K,111,"Apr 30, 2022",2,,QZHN52217561
112,75,Photograph,S3184,Ed Sheeran,/track?id=12449351,https://www.tiktok.com/music/Photograph-249724430833373184,Atlantic Records UK,"Aug 20, 2019",152,46K,176K,112,"Apr 30, 2022",3,,GBAHS1400094
113,-25,Cash App,,Louie Ray,/track?id=77589043,https://www.tiktok.com/music/null,Still Grinding,"Mar 19, 2022",69,45K,877K,7,"Mar 26, 2022",7,-3.57,QM4TX2233969
114,14,Money so Big Instrumental,S2306,charon,/track?id=79598603,https://www.tiktok.com/music/Money-so-Big-Instrumental-7081770155302242306,#4770,"Mar 31, 2022",109,45K,342K,24,"Apr 9, 2022",5,2.00,GBKPL2291836
115,-8,Don't Play That,S9938,"King Von, 21 Savage",/track?id=73318277,https://www.tiktok.com/music/Don't-Play-That-7069575889415079938,Only The Family Entertainment / King Von / EMPIRE,"Feb 27, 2022",135,45K,243K,85,"May 21, 2022",8,-1.14,USUYG1402387
116,-6,Don't Play That,,"King Von, 21 Savage",/track?id=75320978,https://www.tiktok.com/music/null,Only The Family Entertainment / EMPIRE,"Mar 3, 2022",137,44K,238K,86,"May 21, 2022",8,-0.86,USUYG1412118
117,-51,Rebellious Body,,,,https://www.tiktok.com/music/null,,"Apr 6, 2022",131,44K,255K,41,"Apr 16, 2022",3,-7.29,USLZJ2234597
118,-7,Cmonnn (Hit It One Time),S3521,"5Star, Lay Bankz",/track?id=76006957,https://www.tiktok.com/music/Cmonnn-Hit-It-One-Time-7081095000565483521,Motown Records,"Mar 10, 2022",79,44K,687K,27,"Mar 19, 2022",8,-1.00,USUM72204009
119,New,Juice,,,,https://www.tiktok.com/music/null,,"Apr 25, 2022",192,44K,44K,119,"Apr 30, 2022",2,,QZ8252211922
120,69,P power (feat. Drake),S0002,"Gunna, Drake",/track?id=69394410,https://www.tiktok.com/music/P-power-feat-Drake-7052789430058240002,300 Entertainment,"Jan 12, 2022",97,44K,443K,64,"Apr 8, 2023",8,9.86,QMCE32200042
121,-50,Rackz got më,S8658,"Yeat, Gunna",/track?id=73613628,https://www.tiktok.com/music/Rackz-got-më-7063659154514118658,Field Trip Recordings/Geffen Records,"Feb 11, 2022",54,44K,1.1M,5,"Mar 26, 2022",8,-7.14,USUM72202185
122,-8,Around the World,S6162,Daft Punk,/track?id=12704675,https://www.tiktok.com/music/Around-the-World-6705081151611996162,Parlophone France,"Aug 21, 2019",81,44K,659K,59,"Apr 9, 2022",6,-1.14,GBDUW0600009
123,New,Ben 10,,,,https://www.tiktok.com/music/null,,"Apr 24, 2022",194,42K,42K,123,"Apr 30, 2022",2,,SGB502216794
124,New,Lazy Sunday,,BCD Studio,/track?id=91177476,https://www.tiktok.com/music/null,BCD Studio,"Mar 17, 2022",183,42K,72K,76,"May 7, 2022",3,,SGB502208026
125,New,Me Fui de Vacaciones,S7202,bad bunnysss,/track?id=80134079,https://www.tiktok.com/music/Me-Fui-de-Vacaciones-7088675749103667202,papi lenba,"Apr 19, 2022",188,42K,54K,125,"Apr 30, 2022",1,,QZHZ42293674
