Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
11,-7,No Idea - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 15, 2022",70,313K,772K,4,"Jan 22, 2022",8,-1.00,VNNVK2200015
12,-7,pushin P (feat. Young Thug),S2193,"Gunna, Future, Young Thug",/track?id=69230812,https://www.tiktok.com/music/pushin-P-feat-Young-Thug-7052789426485512193,300 Entertainment,"Jan 6, 2022",69,304K,818K,5,"Jan 22, 2022",10,-1.00,QMCE32200039
13,New,rockstar,S8433,"Post Malone, 21 Savage",/track?id=15941282,https://www.tiktok.com/music/rockstar-6750773904496658433,Universal-Island Records Ltd.,"Sep 2, 2019",100,302K,456K,9,"Feb 5, 2022",12,,USUM71710087
14,3,Hannah Montana,S4882,Migos,/track?id=15955680,https://www.tiktok.com/music/Hannah-Montana-6757314263443834882,Quality Control Music,"Nov 8, 2019",89,299K,538K,14,"Jan 29, 2022",11,0.43,USUYG1031228
15,-4,COMMA$,S9202,Curtis Roach,/track?id=65331133,https://www.tiktok.com/music/COMMA-7016196298508339202,Curtis Roach,"Oct 6, 2021",11,288K,3.6M,6,"Feb 5, 2022",17,-0.57,SGB502101619
16,-7,Own Brand Freestyle,S2386,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,FelixThe1st,"Nov 18, 2021",8,266K,4.9M,1,"Dec 11, 2021",26,-1.00,QZK6J2144340
17,-7,Neon Guts - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 9, 2022",85,254K,573K,10,"Jan 22, 2022",9,-1.00,VNNVK2200009
18,New,In my feelings,,lil6beats,/track?id=71857580,https://www.tiktok.com/music/null,lil6beats,"Jan 21, 2022",134,239K,243K,18,"Jan 29, 2022",2,,QZFZ32241775
19,-3,Breakin' My Heart (Pretty Brown Eyes),S6545,Mint Condition,/track?id=15605754,https://www.tiktok.com/music/BreakinMy-Heart-Pretty-Brown-Eyes-6932073408150636545,Universal Music Mexico S.A. de C.V. (Polystar),"Sep 3, 2019",59,239K,920K,16,"Jan 22, 2022",14,-0.43,USPR39104445
20,-12,Lost in the Fire,S5423,"Gesaffelstein, The Weeknd",/track?id=22260550,https://www.tiktok.com/music/Lost-in-the-Fire-5000000001453895423,Columbia,"Aug 17, 2019",28,232K,1.8M,8,"Jan 22, 2022",22,-1.71,USQX91803314
21,-1,We Don't Talk About Bruno,S2322,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",/track?id=66986384,https://www.tiktok.com/music/We-Don't-Talk-About-Bruno-7032019094467512322,Walt Disney Records,"Nov 11, 2021",54,204K,997K,2,"Feb 5, 2022",18,-0.14,USWD12112915
22,29,Edge,S3090,Rezz,/track?id=13046712,https://www.tiktok.com/music/Edge-6897654966907833090,mau5trap,"Aug 23, 2019",104,190K,415K,22,"Jan 29, 2022",7,4.14,GBTDG1301077
23,-9,Love Grows (Where My Rosemary Goes),S7569,Edison Lighthouse,/track?id=19841060,https://www.tiktok.com/music/Love-Grows-6728858648203757569,Crimson,"Dec 14, 2019",39,183K,1.3M,9,"Jan 15, 2022",8,-1.29,GBBPJ9800675
24,-9,Switch A Nigga Out,,Summer Walker,/track?id=65771766,https://www.tiktok.com/music/null,LVRN/Interscope Records,"Nov 2, 2021",92,178K,524K,15,"Jan 22, 2022",3,-1.29,USUM72118250
25,-1,Lucky,S6514,Lucky Twice,/track?id=14102326,https://www.tiktok.com/music/Lucky-6715489754193856514,Digital Distribution Estonia,"Aug 16, 2019",97,169K,472K,24,"Jan 22, 2022",7,-0.14,SEWBD0601701
26,New,Break From Toronto - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 19, 2022",149,166K,169K,26,"Jan 29, 2022",3,,VNDQH2200017
27,30,Jenny (Hearteye Speed Mix),,Studio Killers,/track?id=69572733,https://www.tiktok.com/music/null,Atlantic Records,"Jan 18, 2022",127,164K,268K,27,"Jan 29, 2022",7,4.29,USAT22200353
28,-7,B.E.D. - Remix,S7520,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194539,https://www.tiktok.com/music/BED-Remix-270070141902827520,Cash Money,"Sep 2, 2019",77,159K,626K,18,"Jan 15, 2022",12,-1.00,USCM51700296
29,-7,B.E.D. - Remix,,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194540,https://www.tiktok.com/music/null,Cash Money,"Sep 2, 2019",79,159K,625K,19,"Jan 15, 2022",12,-1.00,USCM51700297
30,9,When I Ride,S3058,Ashley Mehta,/track?id=63981310,https://www.tiktok.com/music/When-I-Ride-7164303093172013058,Ashley Mehta,"Oct 6, 2021",107,150K,380K,30,"Jan 29, 2022",7,1.29,SGB502101620
31,7,abcdefu,S8322,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,Atlantic/Arthouse Records,"Aug 9, 2021",23,146K,1.9M,15,"Nov 27, 2021",19,1.00,USAT22103652
32,-3,That's Not My Name,S0103,The Ting Tings,/track?id=12488149,https://www.tiktok.com/music/Thats-Not-My-Name-6883908322798340103,Columbia,"Aug 16, 2019",115,142K,307K,29,"Jan 22, 2022",5,-0.43,GBARL0800038
33,-10,Something About You (feat. Dent May),S2418,"Eyedress, Dent May",/track?id=46968655,https://www.tiktok.com/music/Something-About-You-feat-Dent-May-6962068142092732418,Lex Records,"May 13, 2021",25,140K,1.9M,4,"Jan 15, 2022",24,-1.43,GBMYF2000174
34,28,Save Your Tears,S3170,The Weeknd,/track?id=28793673,https://www.tiktok.com/music/Save-Your-Tears-6806222698834823170,Republic Records,"Mar 19, 2020",71,139K,727K,34,"Jan 29, 2022",15,4.00,USUG12000658
35,6,My Little Love,S2306,Adele,/track?id=66909696,https://www.tiktok.com/music/My-Little-Love-7032029299402082306,Columbia,"Nov 17, 2021",55,137K,995K,23,"Jan 15, 2022",17,0.86,USSM12105971
36,New,Cyclone (feat. T-Pain) (Main),S3296,"Baby Bash, T-Pain",/track?id=15050293,https://www.tiktok.com/music/Cyclone-feat-T-Pain-Main-242568824548663296,Now Joint Venture,"Aug 16, 2019",152,130K,160K,36,"Jan 29, 2022",3,,USAR10700270
37,-11,Material Girl,S9633,Saucy Santana,/track?id=26906168,https://www.tiktok.com/music/Material-Girl-Bass-Boosted-7026792865289029633,Saucy Santana / StreamCut,"Jan 6, 2020",29,129K,1.7M,20,"Nov 20, 2021",21,-1.57,QZ5FA1950664
38,New,Just Can’t Get Enough,S2929,Black Eyed Peas,/track?id=15918829,https://www.tiktok.com/music/Just-Can’t-Get-Enough-6917325516366972929,A&M,"Sep 2, 2019",159,126K,128K,38,"Jan 29, 2022",4,,USUM71026671
39,20,YEAH,S7650,Paris K,/track?id=69573525,https://www.tiktok.com/music/YEAH-7053999713304987650,PARIS K,"Jan 16, 2022",138,124K,224K,39,"Jan 29, 2022",3,2.86,QZFZ22230131
40,-6,Where The Freaks,S3233,"1AMBABYJOKER, Unique Musick",/track?id=69535987,https://www.tiktok.com/music/Where-The-Freaks-7052650753172703233,Click 4ulla Starz,"Jan 12, 2022",128,120K,266K,34,"Jan 22, 2022",5,-0.86,QZFYZ2269884
41,-5,Lost - Album Version,S9566,Frank Ocean,/track?id=15923620,https://www.tiktok.com/music/Lost-143689566,Universal Music LLC,"Sep 2, 2019",109,120K,352K,36,"Jan 22, 2022",6,-0.71,USUM71207186
42,10,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",2,119K,8.1M,10,"Jun 26, 2021",104,1.43,USUAN1400011
43,New,Tell em x No Idea,,,,https://www.tiktok.com/music/null,,"Jan 22, 2022",163,117K,118K,41,"Feb 5, 2022",7,,VNHNH2200037
44,25,Lollipop,S7758,"Lil Wayne, Static Major",/track?id=15193367,https://www.tiktok.com/music/Lollipop-145167758,CM/Republic,"Sep 2, 2019",137,110K,224K,44,"Jan 29, 2022",10,3.57,USCM50800556
45,-18,Town,S9090,"Kblast, Mighty Bay",/track?id=69235391,https://www.tiktok.com/music/Town-7047650922994649090,Astroknot Sounds,"Dec 30, 2021",83,107K,594K,16,"Jan 15, 2022",6,-2.57,QZTGW2100693
46,27,i want war (BUT I NEED PEACE),S5842,Kali Uchis,/track?id=29180374,https://www.tiktok.com/music/i-want-war-BUT-I-NEED-PEACE-6818265009898915842,Virgin EMI,"Apr 16, 2020",113,104K,315K,46,"Jan 29, 2022",5,3.86,GBUM72001724
47,New,Before I Knew It,S2593,Mason Ramsey,/track?id=24785360,https://www.tiktok.com/music/Before-I-Knew-It-6716842684704622593,Atlantic/Big Loud Records,"Aug 21, 2019",162,103K,123K,44,"Feb 5, 2022",5,,USAT21904189
48,-23,ABOWWW,S3409,Angry Children,/track?id=69423996,https://www.tiktok.com/music/ABOWWW-7052145183277713409,Thin Floors and Tall Ceilings,"Jan 11, 2022",117,101K,299K,25,"Jan 22, 2022",4,-3.29,QZJG52245084
49,-18,Giddy Up Let's Ride,S3921,Kinsu,/track?id=15889163,https://www.tiktok.com/music/Giddy-Up-Let's-Ride-6914959998422353921,Blunt Recordings,"Jan 6, 2021",47,100K,1M,9,"Jan 8, 2022",9,-2.57,USTV19700304
50,35,One Dance,S1776,"Drake, Wizkid, Kyla",/track?id=15194415,https://www.tiktok.com/music/One-Dance-feat-Wizkid-Kyla-222496923914571776,Cash Money Records/Young Money Ent./Universal Rec.,"Sep 2, 2019",95,97K,482K,12,"Feb 5, 2022",16,5.00,USCM51600028
51,-19,Bussy Butts,S4913,"Ree Ree KappAlot, Ken Kelle",/track?id=38866458,https://www.tiktok.com/music/Bussy-Butts-6778593417954854913,Ree Ree KappAlot & Ken Kelle,"Jan 4, 2020",36,93K,1.4M,6,"Jan 1, 2022",12,-2.71,TCAEH1957648
52,-2,Hrs and Hrs,S4866,Muni Long,/track?id=66959718,https://www.tiktok.com/music/Hrs-and-Hrs-7037059536640804866,"Supergiant Records, LLC / Def Jam Recordings","Oct 26, 2021",93,92K,502K,41,"Feb 11, 2023",23,-0.29,QZAKB2136210
53,2,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",1,91K,8.3M,24,"Jun 12, 2021",86,0.29,USUYG1287925
54,45,abcdefu (feat. Royal & the Serpent),,"GAYLE, Royal & the Serpent",/track?id=66937050,https://www.tiktok.com/music/null,Atlantic/Arthouse Records,"Nov 15, 2021",102,86K,440K,54,"Jan 29, 2022",9,6.43,USAT22107482
55,28,Shake Dhat,,"Dj Crazy, Philly Goat Dice, Zah Sosaa",/track?id=68827620,https://www.tiktok.com/music/null,Equity Distribution,"Dec 10, 2021",76,85K,651K,36,"Jan 1, 2022",8,4.00,QZRP52149258
56,79,Swim,S5935,Chase Atlantic,/track?id=18552404,https://www.tiktok.com/music/Swim-chase-Atlantic-7037336627013765935,Warner Bros.,"Aug 19, 2019",118,85K,299K,56,"Jan 29, 2022",5,,USWB11701711
57,-29,home,,,,https://www.tiktok.com/music/null,,"Mar 18, 2021",111,85K,342K,28,"Jan 22, 2022",4,-4.14,QZES52101051
58,-13,Freakum Dress (Album Version),S4145,Beyoncé,/track?id=15779564,https://www.tiktok.com/music/Freakum-Dress-Album-Version-6696420346582534145,Sony Urban Music/Columbia,"Aug 16, 2019",80,82K,613K,25,"Jan 15, 2022",7,-1.86,USSM10603615
59,-11,Frontin' (feat. Jay-Z) (Club Mix),,"Pharrell Williams, JAY-Z",/track?id=15049196,https://www.tiktok.com/music/null,Arista,"Aug 16, 2019",26,81K,1.9M,2,"Dec 18, 2021",11,-1.57,USAR10300553
60,-7,"Bananza (Belly Dancer) - 12"" Version",S9169,Akon,/track?id=15944327,https://www.tiktok.com/music/Bananza-Belly-Dancer-6930783714012039169,SRC Records,"Sep 4, 2019",32,79K,1.6M,12,"Jan 1, 2022",16,-1.00,USUR10300501
61,33,WYD Now?,S5446,Sadie Jean,/track?id=68263327,https://www.tiktok.com/music/WYD-Now-7046844232824605446,SELENE,"Nov 24, 2021",120,78K,294K,61,"Jan 29, 2022",7,4.71,QM3DF2182148
62,89,LAME,S8882,Mattniklo,/track?id=69226812,https://www.tiktok.com/music/LAME-6959590886963578882,2613660 Records DK,"May 6, 2021",151,78K,161K,62,"Jan 29, 2022",4,12.71,QZHN52198364
63,New,Time Machine,S5681,Muni Long,/track?id=67039621,https://www.tiktok.com/music/Time-Machine-7023875726227015681,"Supergiant Records, LLC / Def Jam Recordings","Oct 26, 2021",175,78K,91K,63,"Jan 29, 2022",3,,QZAKB2136212
64,New,Lost In The Fire - Remix,,,,https://www.tiktok.com/music/null,,"Jan 18, 2022",178,76K,80K,64,"Jan 29, 2022",3,,VNHNH2200023
65,New,Ela Já Tá Louca,S6661,"Anderson Neiff, Kaio Viana, MC CJ, John Johnis",/track?id=68716607,https://www.tiktok.com/music/Ela-Já-Tá-Louca-7057270407434406661,Os Neiffs,"Dec 22, 2021",172,75K,97K,14,"Feb 12, 2022",8,,QZTVM2136564
66,4,Spongebob Tomfoolery - Dante9k Remix,S9937,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,9K Entertainment,"Jan 27, 2020",5,74K,5.6M,8,"Jul 31, 2021",65,0.57,QZFYZ2047242
67,New,Every Summertime,S9826,NIKI,/track?id=56491777,https://www.tiktok.com/music/Every-Summertime-6995859258554189826,"MARVEL/Hollywood Records, Inc./Interscope Records","Aug 4, 2021",157,74K,150K,50,"Mar 11, 2023",4,,USUM72114018
68,109,YAE ENERGY,,Lil Yachty,/track?id=66494953,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Nov 11, 2021",116,72K,303K,68,"Jan 29, 2022",6,15.57,USUG12102958
69,-39,masquerade,S9841,lil6beats,/track?id=72931523,https://www.tiktok.com/music/masquerade-7053999555364259841,lil6beats,"Jan 16, 2022",136,72K,230K,30,"Jan 22, 2022",2,-5.57,QZFZ22225788
70,100,NEW MAGIC WAND,S7041,"Tyler, The Creator",/track?id=23199868,https://www.tiktok.com/music/NEW-MAGIC-WAND-7162267273623767041,Columbia,"Aug 16, 2019",52,71K,1M,21,"Dec 4, 2021",15,14.29,USQX91901115
71,-7,Material Girl (Bass Boosted),,Saucy Santana,/track?id=66161051,https://www.tiktok.com/music/null,"StreamCut Media, LLC","Nov 3, 2021",63,71K,888K,39,"Jan 15, 2022",27,-1.00,QZ5FA2150318
72,66,All For Us - from the HBO Original Series Euphoria,S5681,"Labrinth, Zendaya",/track?id=24792338,https://www.tiktok.com/music/All-For-Us-from-the-HBO-Original-Series-Euphoria-6943584725743175681,Republic Records,"Sep 2, 2019",135,70K,240K,72,"Jan 29, 2022",7,9.43,USUG11902729
73,65,SPINBACK WERK,S1345,279empirebeats,/track?id=65186954,https://www.tiktok.com/music/SPINBACK-WERK-7021443049914681345,3769202 Records DK2,"Oct 20, 2021",110,69K,344K,73,"Jan 29, 2022",4,,QZQGC2100821
74,91,YAE ENERGY,S0918,Lil Yachty,/track?id=66476819,https://www.tiktok.com/music/YAE-ENERGY-7052536457608710918,Quality Control Music/Motown Records,"Nov 11, 2021",123,69K,285K,74,"Jan 29, 2022",3,,USUG12102680
75,-7,Dumb Crasy,S5697,So Supa,/track?id=69325557,https://www.tiktok.com/music/Dumb-Crasy-7055454067279005697,'94 Sounds LLC / 10K Projects,"Jan 13, 2022",148,69K,179K,68,"Jan 22, 2022",6,-1.00,QZEMV2171405
76,10,Them Changes,S1925,Thundercat,/track?id=14523488,https://www.tiktok.com/music/Them-Changes-Sped-Up-7146324592280881925,Brainfeeder,"Sep 25, 2019",88,68K,549K,76,"Jan 29, 2022",4,1.43,US25X1090547
77,-16,Could've Been (feat. Bryson Tiller),S0001,"H.E.R., Bryson Tiller",/track?id=20318677,https://www.tiktok.com/music/Could've-Been-6730293627639040001,RCA Records Label,"Aug 27, 2019",35,68K,1.4M,3,"Jan 1, 2022",11,-2.29,USRC11802598
78,New,WERK SPINBACK,S9778,High Phantom,/track?id=68455227,https://www.tiktok.com/music/WERK-SPINBACK-7039828186553419778,3516163 Records DK,"Dec 8, 2021",171,67K,100K,78,"Jan 29, 2022",1,,QZRP52133389
79,-21,You Get Me So High,S0274,The Neighbourhood,/track?id=16814647,https://www.tiktok.com/music/You-Get-Me-So-High-we-should-stick-together-you're-my-best-friend-ill-love-you-forever-7057578487892150274,Columbia,"Aug 16, 2019",106,67K,395K,44,"Jan 15, 2022",5,-3.00,USSM11707131
80,34,The Beach,S3681,The Neighbourhood,/track?id=15796703,https://www.tiktok.com/music/The-Beach-6715806881920583681,Columbia,"Aug 16, 2019",133,66K,245K,80,"Jan 29, 2022",3,4.86,USSM11506746
81,-18,Love - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 12, 2022",150,66K,167K,63,"Jan 22, 2022",5,-2.57,VNVXC2200008
82,-75,Throw It Back,S4802,"TarioP, ShantiiP",/track?id=69292042,https://www.tiktok.com/music/Throw-It-Back-Abow-7050124828033484802,TarioP,"Jan 5, 2022",68,64K,833K,5,"Jan 15, 2022",4,-10.71,QZJG52221275
83,New,Toxic Pony,S1717,"ALTÉGO, Britney Spears, Ginuwine",/track?id=69579423,https://www.tiktok.com/music/Toxic-x-Pony-7046487747955411717,Not specified,"Jan 20, 2022",184,63K,65K,5,"Feb 12, 2022",8,,USRC12200203
84,34,F U Anthem,S5058,Leah Kate,/track?id=62684156,https://www.tiktok.com/music/F-U-Anthem-7025875436865325058,Leah Kate,"Sep 28, 2021",124,63K,280K,62,"Jan 15, 2022",6,4.86,QZMEN2163580
85,-13,"Put Some Respek on My Name, Pt. 2",S5665,Deezy On Da Beat,/track?id=41853205,https://www.tiktok.com/music/Put-Some-Respek-on-My-Name-6878757089791985665,Cutcha Radio Up Productions,"Sep 30, 2020",12,63K,3M,2,"Nov 27, 2021",17,-1.86,QZMEM2020964
86,-20,Could've Been,,,,https://www.tiktok.com/music/null,,"Dec 27, 2021",90,63K,530K,14,"Jan 8, 2022",8,-2.86,VNNVK2190009
87,-22,Rodeo,,City Girls,/track?id=29898398,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Oct 9, 2020",41,63K,1.2M,17,"Jan 1, 2022",11,-3.14,USUG12001656
88,-48,Half On a Sack,,Three 6 Mafia,/track?id=15777995,https://www.tiktok.com/music/null,Hypnotize Minds/Sony Urban Music/Columbia,"Aug 16, 2019",48,61K,1M,5,"Jan 8, 2022",6,-6.86,USSM10504869
89,37,pushin P (feat. Young Thug),,"Gunna, Future, Young Thug",/track?id=69343820,https://www.tiktok.com/music/null,300 Entertainment,"Jan 10, 2022",165,61K,114K,89,"Jan 29, 2022",4,5.29,QMCE32200056
90,New,MOLLY(Remix),S9009,Destxmido,/track?id=68578712,https://www.tiktok.com/music/MOLLY-Remix-7042095063018539009,Corrida Records,"Dec 15, 2021",183,60K,67K,90,"Jan 29, 2022",1,,QZMWW2128102
91,92,Heat Waves,S2081,Glass Animals,/track?id=29681793,https://www.tiktok.com/music/Heat-Waves-6844921356623022081,Polydor Records,"May 26, 2020",20,60K,2M,4,"Sep 4, 2021",20,,GBUM72000433
92,New,Monëy so big,S8642,Yeat,/track?id=59698933,https://www.tiktok.com/music/Monëy-so-big-7002409506638448642,TwizzyRich,"Aug 30, 2021",154,59K,156K,67,"Feb 12, 2022",11,,USLD91734275
93,-22,So What - Album Version (Explicit),,"Field Mob, Ciara",/track?id=15901887,https://www.tiktok.com/music/null,Geffen,"Sep 2, 2019",82,58K,606K,15,"Mar 19, 2022",16,-3.14,USUM70601012
94,3,B.E.D.,S5353,Jacquees,/track?id=15194460,https://www.tiktok.com/music/BED-5000000001382585353,Universal-Island Records Ltd.,"Sep 2, 2019",105,58K,401K,93,"Feb 12, 2022",10,0.43,USCM51600265
95,80,All Star,S1696,Smash Mouth,/track?id=15416853,https://www.tiktok.com/music/All-Star-5000000001301441696,Polydor Associated Labels,"Sep 2, 2019",158,57K,140K,95,"Jan 29, 2022",3,11.43,USIR19902220
96,92,Milkshake,S1702,BBY KODIE,/track?id=28589750,https://www.tiktok.com/music/BBY-KODIE-Milkshake-6893668394730621702,BBY KODIE,"Feb 11, 2021",44,56K,1.1M,96,"Jan 29, 2022",3,13.14,QZ93L1968559
97,-22,So What - Album Version (Edited),S5281,"Field Mob, Ciara",/track?id=15901888,https://www.tiktok.com/music/So-What-Album-Version-Explicit-6928840737509345281,Interscope,"Sep 4, 2019",84,56K,589K,31,"Jan 8, 2022",8,-3.14,USUM70601013
98,-9,Pope Is a Rockstar,S9630,SALES,/track?id=14361352,https://www.tiktok.com/music/Pope-Is-a-Rockstar-7036959062042659630,SALES,"Jan 12, 2020",22,55K,2M,3,"Dec 18, 2021",11,-1.29,TCACN1687807
99,18,Mujeriego,S2342,Ryan Castro,/track?id=68481935,https://www.tiktok.com/music/Mujeriego-7044682004830702342,Sony Music Entertainment,"Dec 14, 2021",160,55K,125K,78,"Feb 5, 2022",7,2.57,COSO12100328
100,-13,Infinity,S4786,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-6704992801559414786,Atlantic Records,"Aug 20, 2019",17,55K,2.2M,4,"Dec 11, 2021",23,-1.86,USAT21700859
101,New,Notion,S4001,The Rare Occasions,/track?id=16270659,https://www.tiktok.com/music/Notion-7036703990248704001,The Rare Occasions,"Nov 30, 2021",146,54K,184K,7,"Feb 5, 2022",9,,USHM21617726
102,5,Steven Universe,S7298,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,Fully Furnished Records,"Feb 19, 2020",4,54K,5.6M,62,"Mar 5, 2022",50,0.71,QZFZ32084911
103,-61,Beethoven,S5105,Kenndog,/track?id=49288293,https://www.tiktok.com/music/Beethoven-6972430362106415105,eastside Records,"Jun 10, 2021",72,52K,710K,42,"Jan 22, 2022",10,-8.71,QZHNB2134537
104,11,Ribs,S2288,Lorde,/track?id=13713968,https://www.tiktok.com/music/Ribs-223078225047052288,Universal Music LLC,"Sep 2, 2019",94,52K,484K,104,"Jan 29, 2022",12,1.57,NZUM71300122
105,-62,Beethoven (feat. YN Jay),,"Kenndog, YN Jay",/track?id=66386678,https://www.tiktok.com/music/null,Kenndog Official Inc.,"Nov 8, 2021",140,52K,211K,43,"Jan 22, 2022",2,-8.86,USAT22107311
106,-32,Shake Ya NayNay,S3569,"Shawn P, Marry Mac",/track?id=66878060,https://www.tiktok.com/music/Shake-Ya-NayNay-7029761551913453569,Shawn p,"Nov 11, 2021",49,51K,1M,32,"Dec 4, 2021",13,-4.57,QZMEV2123800
107,-9,Aesthetic,S3281,Devonte Mayo,/track?id=31673144,https://www.tiktok.com/music/Aesthetic-6801406368763873281,1566333 Records DK,"Mar 6, 2020",30,51K,1.7M,70,"Jun 25, 2022",42,-1.29,QZFZ52072968
108,-32,Shake yo Nay Nay,S6290,"Marry Mac, Shawn P",/track?id=66454042,https://www.tiktok.com/music/Shake-yo-Nay-Nay-7029415647160076290,Crazy Off Tha 808's Records,"Nov 10, 2021",50,51K,1M,33,"Dec 4, 2021",13,-4.57,QZNWY2151343
109,-32,SHAKE YO NAY NAY,S7346,279empirebeats,/track?id=67207848,https://www.tiktok.com/music/SHAKE-YO-NAY-NAY-7030792379183417346,LEGEND Distribution,"Nov 14, 2021",53,51K,1M,34,"Dec 4, 2021",13,-4.57,SE5XG2144363
110,-28,LOVE.,,"Kendrick Lamar, Zacari",/track?id=15940463,https://www.tiktok.com/music/null,Top Dawg Entertainment/Aftermath Records/ Interscope Records,"Sep 2, 2019",43,51K,1.1M,19,"Dec 25, 2021",13,-4.00,USUM71703153
111,-27,Lul Booty Bitches,S6722,T-Speed & 5upamanHOE,/track?id=18815869,https://www.tiktok.com/music/Lul-Booty-Bitches-6756162557989406722,"Dirty Water Production, LLC","Nov 5, 2019",61,50K,897K,14,"Jan 1, 2022",8,-3.86,USUYG1126152
112,-68,Beethoven (feat. DDG),,"Kenndog, DDG",/track?id=66959106,https://www.tiktok.com/music/null,Kenndog Official Inc.,"Nov 15, 2021",144,50K,188K,44,"Jan 22, 2022",2,-9.71,USAT22107312
113,77,Chill Bill (feat. J. Davi$ & Spooks),S4480,"Rob $tone, J. Davi$, Spooks",/track?id=15678169,https://www.tiktok.com/music/Chill-Bill-222332191358484480,RCA Records Label,"Aug 17, 2019",99,50K,459K,113,"Jan 29, 2022",3,,USRC11601124
114,New,Every Summertime,S9826,NIKI,/track?id=56491777,https://www.tiktok.com/music/Every-Summertime-6995859258554189826,"MARVEL/Hollywood Records, Inc./Interscope Records","Sep 1, 2021",188,49K,59K,114,"Jan 29, 2022",1,,USUM72114018
115,New,"Theme from ""Looney Tunes""",S8321,TV Sounds Unlimited,/track?id=11184620,https://www.tiktok.com/music/Theme-from-Lost-6733099549629368321,Suite 102,"Sep 1, 2020",185,49K,64K,91,"Feb 5, 2022",2,,CAM460435269
