Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
11,-7,THATS WHAT I WANT,S6005,Lil Nas X,/track?id=60290154,https://www.tiktok.com/music/original-sound-7012418685637856005,Columbia,"Sep 16, 2021",34,251K,1.6M,2,"Jan 29, 2022",16,-1.00,USSM12105732
12,0,One Dance,S1776,"Drake, Wizkid, Kyla",/track?id=15194415,https://www.tiktok.com/music/One-Dance-feat-Wizkid-Kyla-222496923914571776,Cash Money Records/Young Money Ent./Universal Rec.,"Sep 2, 2019",60,246K,987K,12,"Feb 5, 2022",16,0.00,USCM51600028
13,-7,COMMA$,S9202,Curtis Roach,/track?id=65331133,https://www.tiktok.com/music/COMMA-7016196298508339202,Curtis Roach,"Oct 6, 2021",8,242K,4.1M,6,"Feb 5, 2022",17,-1.00,SGB502101619
14,13,Ela Já Tá Louca,S6661,"Anderson Neiff, Kaio Viana, MC CJ, John Johnis",/track?id=68716607,https://www.tiktok.com/music/Ela-Já-Tá-Louca-7057270407434406661,Os Neiffs,"Dec 22, 2021",91,209K,511K,14,"Feb 12, 2022",8,1.86,QZTVM2136564
15,42,Forever,S1617,Labrinth,/track?id=25531325,https://www.tiktok.com/music/Forever-6740248251825391617,Masterworks,"Sep 23, 2019",86,208K,587K,3,"Feb 26, 2022",17,6.00,USQX91902499
16,-13,Cupid,S2689,2rare jaggstar,/track?id=72916387,https://www.tiktok.com/music/Cupid-7057659931364722689,2rare jaggstar,"Jan 25, 2022",71,207K,750K,3,"Feb 5, 2022",2,-1.86,QZJG52299644
17,0,Hannah Montana,S4882,Migos,/track?id=15955680,https://www.tiktok.com/music/Hannah-Montana-6757314263443834882,Quality Control Music,"Nov 8, 2019",59,203K,993K,14,"Jan 29, 2022",11,0.00,USUYG1031228
18,1,Neon Guts - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 9, 2022",57,201K,1M,10,"Jan 22, 2022",9,0.14,VNNVK2200009
19,-8,The Door,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",96,200K,467K,11,"Feb 5, 2022",7,-1.14,US3DF2209031
20,-4,oui,S4929,Jeremih,/track?id=15935671,https://www.tiktok.com/music/Oui-242507479799164929,Universal Music Group,"Nov 28, 2019",25,191K,2M,6,"Jan 22, 2022",23,-0.57,USUM71513397
21,16,Playboy,S6817,Jx.Zero,/track?id=35791057,https://www.tiktok.com/music/Playboy-6936644952348706817,772428 Records DK,"Mar 5, 2021",121,187K,327K,5,"Feb 19, 2022",8,2.29,QZDA62175728
22,New,Yahhh!,,,,https://www.tiktok.com/music/null,,"Feb 6, 2022",150,184K,184K,22,"Feb 12, 2022",5,,VNNVK2200023
23,New,Animals,S2758,Maroon 5,/track?id=15931124,https://www.tiktok.com/music/Animals-marron5-6931323923359402758,Eagle Records,"Sep 2, 2019",143,180K,209K,23,"Feb 12, 2022",3,,USUM71409576
24,-14,No Idea,S2901,Don Toliver,/track?id=23658940,https://www.tiktok.com/music/No-Idea-6764115859423152901,Cactus Jack / Atlantic,"Aug 21, 2019",3,178K,8.1M,5,"Jan 29, 2022",11,-2.00,USAT21903300
25,18,Hat Made Of Mistletoe,S9218,Cody Johnson,/track?id=65758855,https://www.tiktok.com/music/Hat-Made-Of-Mistletoe-7025947595105929218,CoJo Music/Warner Music Nashville,"Nov 1, 2021",129,173K,289K,25,"Feb 12, 2022",7,2.57,QMCQK1900189
26,-13,Big Spender,S7842,Peggy Lee,/track?id=15173545,https://www.tiktok.com/music/Big-Spender-6898787810690467842,Capitol Records,"Sep 2, 2019",61,172K,985K,6,"Jan 29, 2022",10,-1.86,USCA28900608
27,-12,Intro,,"Guapo Laced, Killa Cam",/track?id=69287530,https://www.tiktok.com/music/null,Out The Gate Records,"Oct 17, 2019",14,170K,2.7M,2,"Jan 8, 2022",13,-1.71,QZHN81919647
28,11,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",2,169K,8.4M,10,"Jun 26, 2021",104,1.57,USUAN1400011
29,New,Immortal,S7874,21 Savage,/track?id=26812163,https://www.tiktok.com/music/Immortal-6753889338024527874,"Slaughter Gang, LLC/Epic Records","Oct 30, 2019",97,168K,464K,29,"Feb 12, 2022",4,,USSM11913980
30,-21,rockstar,S8433,"Post Malone, 21 Savage",/track?id=15941282,https://www.tiktok.com/music/rockstar-6750773904496658433,Universal-Island Records Ltd.,"Sep 2, 2019",65,168K,894K,9,"Feb 5, 2022",12,-3.00,USUM71710087
31,2,When I Ride,S3058,Ashley Mehta,/track?id=63981310,https://www.tiktok.com/music/When-I-Ride-7164303093172013058,Ashley Mehta,"Oct 6, 2021",76,164K,707K,30,"Jan 29, 2022",7,0.29,SGB502101620
32,-14,No Idea - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 15, 2022",46,164K,1.2M,4,"Jan 22, 2022",8,-2.00,VNNVK2200015
33,-10,Own Brand Freestyle,S2386,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,FelixThe1st,"Nov 18, 2021",7,160K,5.3M,1,"Dec 11, 2021",26,-1.43,QZK6J2144340
34,61,Dip (#thewoah),S7345,TisaKorean,/track?id=21796167,https://www.tiktok.com/music/Dip-thewoah-6705010360551737345,8jency/Astroknot Sounds,"Aug 20, 2019",41,158K,1.3M,17,"Feb 26, 2022",19,8.71,USAT21811425
35,-11,Shadow,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",113,156K,384K,24,"Feb 5, 2022",6,-1.57,US3DF2210495
36,-15,Hollaback Girl,,Gwen Stefani,/track?id=27474587,https://www.tiktok.com/music/null,Interscope,"Nov 14, 2019",100,152K,439K,21,"Feb 5, 2022",4,-2.14,USUM71923369
37,87,Dip (Remix),,MIP,/track?id=73506256,https://www.tiktok.com/music/null,MIPRAPZ,"Mar 24, 2020",149,144K,194K,23,"Feb 26, 2022",12,12.43,GBSMU7212202
38,-9,Breakin' My Heart (Pretty Brown Eyes),S6545,Mint Condition,/track?id=15605754,https://www.tiktok.com/music/BreakinMy-Heart-Pretty-Brown-Eyes-6932073408150636545,Universal Music Mexico S.A. de C.V. (Polystar),"Sep 3, 2019",42,142K,1.3M,16,"Jan 22, 2022",14,-1.29,USPR39104445
39,New,No Idea,,,,https://www.tiktok.com/music/null,,"Feb 3, 2022",158,137K,140K,39,"Feb 12, 2022",5,,VNHNH2200055
40,-5,B.E.D. - Remix,S7520,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194539,https://www.tiktok.com/music/BED-Remix-270070141902827520,Cash Money,"Sep 2, 2019",63,136K,919K,18,"Jan 15, 2022",12,-0.71,USCM51700296
41,-5,B.E.D. - Remix,,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194540,https://www.tiktok.com/music/null,Cash Money,"Sep 2, 2019",64,136K,918K,19,"Jan 15, 2022",12,-0.71,USCM51700297
42,-34,Captain,S5653,Nutcase22,/track?id=66437850,https://www.tiktok.com/music/Captain-whistle-7046760557633915653,GRM Daily Records,"Nov 8, 2021",51,135K,1.1M,3,"Jan 29, 2022",7,-4.86,GBAYE2101559
43,-23,pushin P (feat. Young Thug),S2193,"Gunna, Future, Young Thug",/track?id=69230812,https://www.tiktok.com/music/pushin-P-feat-Young-Thug-7052789426485512193,300 Entertainment,"Jan 6, 2022",44,134K,1.2M,5,"Jan 22, 2022",10,-3.29,QMCE32200039
44,New,Meant to be Yours,S8081,"Jamie Muscato, Original West End Cast of Heathers",/track?id=22658646,https://www.tiktok.com/music/Meant-to-be-Yours-6705003691121838081,Ghostlight Records,"Aug 20, 2019",165,118K,126K,44,"Feb 12, 2022",3,,USSK31993198
45,New,Free J Glizzy,S3857,NFL.HoodHero,/track?id=73480011,https://www.tiktok.com/music/Free-J-Glizzy-7060780155622393857,No fake love records,"Feb 3, 2022",170,114K,114K,13,"Feb 19, 2022",3,,QZFZ62278586
46,New,Do We Have A Problem?,S1505,"Nicki Minaj, Lil Baby",/track?id=73318459,https://www.tiktok.com/music/Do-We-Have-A-Problem-7072462628022421505,Republic Records,"Jan 27, 2022",167,112K,124K,31,"Feb 19, 2022",6,,USUM72201400
47,120,Make You Fall in Love,S5506,J Mood,/track?id=22030053,https://www.tiktok.com/music/Make-You-Fall-in-Love-6831907459045525506,J Mood Records,"May 27, 2020",133,109K,263K,47,"Feb 12, 2022",5,17.14,USL4Q1835881
48,-4,Before I Knew It,S2593,Mason Ramsey,/track?id=24785360,https://www.tiktok.com/music/Before-I-Knew-It-6716842684704622593,Atlantic/Big Loud Records,"Aug 21, 2019",119,108K,345K,44,"Feb 5, 2022",5,-0.57,USAT21904189
49,-21,Edge,S3090,Rezz,/track?id=13046712,https://www.tiktok.com/music/Edge-6897654966907833090,mau5trap,"Aug 23, 2019",74,108K,712K,22,"Jan 29, 2022",7,-3.00,GBTDG1301077
50,0,Backstabber,S5297,Kesha,/track?id=15674032,https://www.tiktok.com/music/Backstabber-7057567146729015297,RCA Records Label,"Aug 16, 2019",111,106K,392K,50,"Feb 5, 2022",11,0.00,USRC10900741
51,-25,Pony,S6640,Ginuwine,/track?id=15819646,https://www.tiktok.com/music/Pony-242204373462896640,Sony Music Entertainment,"Aug 16, 2019",82,105K,635K,26,"Feb 5, 2022",10,-3.57,USSM19605851
52,2,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",S3740,"Kristen Bell, Agatha Lee Monn, Katie Lopez",/track?id=16040714,https://www.tiktok.com/music/Do-You-Want-to-Build-a-Snowman-From-FrozenSoundtrack-Version-5000000001440643740,Walt Disney Records,"Sep 5, 2019",122,104K,320K,52,"Feb 12, 2022",4,0.29,USWD11366364
53,-28,Howl's Moving Castle - Merry Go Round of Life,S5602,Vitamin String Quartet,/track?id=15306218,https://www.tiktok.com/music/Howl's-Moving-Castle-Merry-Go-Round-of-Life-6702010411413145602,Vitamin Records,"Aug 20, 2019",72,103K,746K,9,"Jan 29, 2022",4,-4.00,USEWC1690002
54,New,My Name Is,S0257,Eminem,/track?id=15416775,https://www.tiktok.com/music/My-Name-Is-6741187865721440257,Polydor Associated Labels,"Sep 4, 2019",138,101K,254K,54,"Feb 12, 2022",1,,USIR19902059
55,-21,Lost in the Fire,S5423,"Gesaffelstein, The Weeknd",/track?id=22260550,https://www.tiktok.com/music/Lost-in-the-Fire-5000000001453895423,Columbia,"Aug 17, 2019",23,100K,2M,8,"Jan 22, 2022",22,-3.00,USQX91803314
56,New,Pony,,,,https://www.tiktok.com/music/null,,"Feb 3, 2022",179,94K,97K,56,"Feb 12, 2022",3,,VNNVK2200020
57,New,Lose All Control,S6497,Alic4,/track?id=73420058,https://www.tiktok.com/music/Lose-All-Control-7060607979864426497,Pacific Foundation Media,"Feb 2, 2022",178,93K,99K,57,"Feb 12, 2022",2,,UK6822120697
58,-3,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",1,92K,8.5M,24,"Jun 12, 2021",86,-0.43,USUYG1287925
59,-19,abcdefu,S8322,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,Atlantic/Arthouse Records,"Aug 9, 2021",18,89K,2.1M,15,"Nov 27, 2021",19,-2.71,USAT22103652
60,21,Shmoney (feat. Quavo & Rowdy Rebel),S8306,"Bobby Shmurda, Quavo, Rowdy Rebel",/track?id=68481463,https://www.tiktok.com/music/Shmoney-7041325745419618306,GS9/Epic,"Dec 12, 2021",146,89K,199K,60,"Feb 12, 2022",6,3.00,USSM12108456
61,-15,Lollipop,S7758,"Lil Wayne, Static Major",/track?id=15193367,https://www.tiktok.com/music/Lollipop-145167758,CM/Republic,"Sep 2, 2019",103,88K,424K,44,"Jan 29, 2022",10,-2.14,USCM50800556
62,New,Siren,S7522,Filip Lackovic,/track?id=31565992,https://www.tiktok.com/music/Siren-7055349276368587522,1083523 Records DK,"Sep 1, 2019",164,88K,127K,62,"Feb 12, 2022",7,,QZES91870973
63,19,Right Foot Creep,S4530,YoungBoy Never Broke Again,/track?id=31306340,https://www.tiktok.com/music/Right-Foot-Creep-6871082689080854530,"Never Broke Again, LLC","Sep 10, 2020",58,87K,996K,49,"Mar 5, 2022",32,2.71,USAT22005616
64,-42,Hard 2 Face Reality - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 12, 2022",118,84K,352K,22,"Feb 5, 2022",4,-6.00,VNVXC2200005
65,-17,That's Not My Name,S0103,The Ting Tings,/track?id=12488149,https://www.tiktok.com/music/Thats-Not-My-Name-6883908322798340103,Columbia,"Aug 16, 2019",92,82K,495K,29,"Jan 22, 2022",5,-2.43,GBARL0800038
66,-14,My Little Love,S2306,Adele,/track?id=66909696,https://www.tiktok.com/music/My-Little-Love-7032029299402082306,Columbia,"Nov 17, 2021",45,81K,1.2M,23,"Jan 15, 2022",17,-2.00,USSM12105971
67,21,Monëy so big,S8642,Yeat,/track?id=59698933,https://www.tiktok.com/music/Monëy-so-big-7002409506638448642,TwizzyRich,"Aug 30, 2021",126,79K,297K,67,"Feb 12, 2022",11,3.00,USLD91734275
68,5,Hrs and Hrs,S4866,Muni Long,/track?id=66959718,https://www.tiktok.com/music/Hrs-and-Hrs-7037059536640804866,"Supergiant Records, LLC / Def Jam Recordings","Oct 26, 2021",80,79K,650K,41,"Feb 11, 2023",23,0.71,QZAKB2136210
69,30,The Family Madrigal,S1218,"Stephanie Beatriz, Olga Merediz, Encanto - Cast",/track?id=66944665,https://www.tiktok.com/music/The-Family-Madrigal-7032019092575881218,Walt Disney Records,"Nov 11, 2021",105,79K,409K,69,"Feb 12, 2022",9,4.29,USWD12112911
70,-28,Jenny (Hearteye Speed Mix),,Studio Killers,/track?id=69572733,https://www.tiktok.com/music/null,Atlantic Records,"Jan 18, 2022",98,78K,462K,27,"Jan 29, 2022",7,-4.00,USAT22200353
71,New,Tribute,S4674,Tenacious D,/track?id=15766613,https://www.tiktok.com/music/Tribute-6696415693975324674,Epic,"Aug 16, 2019",166,78K,125K,71,"Feb 12, 2022",1,,USSM10108746
72,-31,Tell em x No Idea,,,,https://www.tiktok.com/music/null,,"Jan 22, 2022",123,75K,310K,41,"Feb 5, 2022",7,-4.43,VNHNH2200037
73,-35,Love Grows (Where My Rosemary Goes),S7569,Edison Lighthouse,/track?id=19841060,https://www.tiktok.com/music/Love-Grows-6728858648203757569,Crimson,"Dec 14, 2019",38,75K,1.5M,9,"Jan 15, 2022",8,-5.00,GBBPJ9800675
74,28,All For Us - from the HBO Original Series Euphoria,S5681,"Labrinth, Zendaya",/track?id=24792338,https://www.tiktok.com/music/All-For-Us-from-the-HBO-Original-Series-Euphoria-6943584725743175681,Republic Records,"Sep 2, 2019",116,72K,369K,72,"Jan 29, 2022",7,4.00,USUG11902729
75,39,Eventually,S0626,Tame Impala,/track?id=11020224,https://www.tiktok.com/music/Eventually-6753781213430810626,Universal Music,"Sep 12, 2019",147,71K,196K,75,"Feb 12, 2022",6,5.57,AUUM71500296
76,-45,Love,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",137,70K,256K,31,"Feb 5, 2022",3,-6.43,US3DF2209040
77,-26,Lucky,S6514,Lucky Twice,/track?id=14102326,https://www.tiktok.com/music/Lucky-6715489754193856514,Digital Distribution Estonia,"Aug 16, 2019",81,70K,642K,24,"Jan 22, 2022",7,-3.71,SEWBD0601701
78,-22,Material Girl,S9633,Saucy Santana,/track?id=26906168,https://www.tiktok.com/music/Material-Girl-Bass-Boosted-7026792865289029633,Saucy Santana / StreamCut,"Jan 6, 2020",27,69K,1.9M,20,"Nov 20, 2021",21,-3.14,QZ5FA1950664
79,-34,Something About You (feat. Dent May),S2418,"Eyedress, Dent May",/track?id=46968655,https://www.tiktok.com/music/Something-About-You-feat-Dent-May-6962068142092732418,Lex Records,"May 13, 2021",20,69K,2.1M,4,"Jan 15, 2022",24,-4.86,GBMYF2000174
80,New,Boyfriend,,,,https://www.tiktok.com/music/null,,"Feb 10, 2022",189,68K,68K,37,"Feb 19, 2022",8,,USQX92200778
81,-2,Spongebob Tomfoolery - Dante9k Remix,S9937,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,9K Entertainment,"Jan 27, 2020",4,67K,5.8M,8,"Jul 31, 2021",65,-0.29,QZFYZ2047242
82,-4,Mujeriego,S2342,Ryan Castro,/track?id=68481935,https://www.tiktok.com/music/Mujeriego-7044682004830702342,Sony Music Entertainment,"Dec 14, 2021",135,66K,258K,78,"Feb 5, 2022",7,-0.57,COSO12100328
83,-30,Save Your Tears,S3170,The Weeknd,/track?id=28793673,https://www.tiktok.com/music/Save-Your-Tears-6806222698834823170,Republic Records,"Mar 19, 2020",66,65K,889K,34,"Jan 29, 2022",15,-4.29,USUG12000658
84,-22,Bussy Butts,S4913,"Ree Ree KappAlot, Ken Kelle",/track?id=38866458,https://www.tiktok.com/music/Bussy-Butts-6778593417954854913,Ree Ree KappAlot & Ken Kelle,"Jan 4, 2020",35,64K,1.5M,6,"Jan 1, 2022",12,-3.14,TCAEH1957648
85,New,Shmoney (feat. Quavo & Rowdy Rebel),,"Bobby Shmurda, Quavo, Rowdy Rebel",/track?id=68487368,https://www.tiktok.com/music/null,GS9/Epic,"Dec 12, 2021",177,64K,102K,85,"Feb 12, 2022",2,,USSM12108457
86,-17,Lost - Album Version,S9566,Frank Ocean,/track?id=15923620,https://www.tiktok.com/music/Lost-143689566,Universal Music LLC,"Sep 2, 2019",94,63K,487K,36,"Jan 22, 2022",6,-2.43,USUM71207186
87,-27,Where The Freaks,S3233,"1AMBABYJOKER, Unique Musick",/track?id=69535987,https://www.tiktok.com/music/Where-The-Freaks-7052650753172703233,Click 4ulla Starz,"Jan 12, 2022",104,60K,415K,34,"Jan 22, 2022",5,-3.86,QZFYZ2269884
88,38,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",141,60K,222K,3,"May 14, 2022",63,5.43,QM24S2107064
89,New,What I Want For Valentine's Day,,,,https://www.tiktok.com/music/null,,"Feb 5, 2022",191,59K,60K,89,"Feb 12, 2022",1,,VNHNH2200064
90,-23,Bananza (Belly Dancer),S9169,Akon,/track?id=15944327,https://www.tiktok.com/music/Bananza-Belly-Dancer-6930783714012039169,SRC Records,"Sep 4, 2019",32,58K,1.8M,12,"Jan 1, 2022",16,-3.29,USUR10300501
91,-44,Just Can’t Get Enough,S2929,Black Eyed Peas,/track?id=15918829,https://www.tiktok.com/music/Just-Can’t-Get-Enough-6917325516366972929,A&M,"Sep 2, 2019",128,58K,292K,38,"Jan 29, 2022",4,-6.29,USUM71026671
92,48,Fucc Valentines,S2753,Honcho Moonk,/track?id=18826252,https://www.tiktok.com/music/Fucc-Valentines-6766519862064842753,Honcho Moonk / Bornhitmakers,"Dec 3, 2019",67,57K,883K,15,"Feb 18, 2023",5,6.86,TCADN1801238
93,13,B.E.D.,S5353,Jacquees,/track?id=15194460,https://www.tiktok.com/music/BED-5000000001382585353,Universal-Island Records Ltd.,"Sep 2, 2019",90,57K,513K,93,"Feb 12, 2022",10,1.86,USCM51600265
94,-11,Hide,S0914,"Juice WRLD, Seezyn",/track?id=22115586,https://www.tiktok.com/music/Hide-6740853118797350914,Universal Records,"Sep 12, 2019",132,56K,280K,83,"Feb 5, 2022",5,-1.57,USUG11802778
95,-19,Material Girl (Bass Boosted),,Saucy Santana,/track?id=66161051,https://www.tiktok.com/music/null,"StreamCut Media, LLC","Nov 3, 2021",56,56K,1M,39,"Jan 15, 2022",27,-2.71,QZ5FA2150318
96,72,Toxic,S8576,Britney Spears,/track?id=15445966,https://www.tiktok.com/music/Toxic-222471832057368576,Jive,"Aug 16, 2019",84,55K,619K,84,"Jan 8, 2022",8,10.29,USJI10301005
97,-7,Dumb Crasy,S5697,So Supa,/track?id=69325557,https://www.tiktok.com/music/Dumb-Crasy-7055454067279005697,'94 Sounds LLC / 10K Projects,"Jan 13, 2022",127,55K,296K,68,"Jan 22, 2022",6,-1.00,QZEMV2171405
98,New,Cancun Sega,S5969,GamerBoi,/track?id=73426192,https://www.tiktok.com/music/Cancun-Sega-7060510061156435969,观看,"Feb 2, 2022",183,54K,76K,2,"Feb 19, 2022",3,,BGA472204784
99,38,Backstabber,S5297,Kesha,/track?id=15674032,https://www.tiktok.com/music/Backstabber-7057567146729015297,RCA Records Label,"Jan 25, 2022",176,54K,103K,99,"Feb 12, 2022",6,5.43,USRC10900741
100,-34,Shake Dhat,,"Dj Crazy, Philly Goat Dice, Zah Sosaa",/track?id=68827620,https://www.tiktok.com/music/null,Equity Distribution,"Dec 10, 2021",70,53K,778K,36,"Jan 1, 2022",8,-4.86,QZRP52149258
101,-36,Heat Waves,S2081,Glass Animals,/track?id=29681793,https://www.tiktok.com/music/Heat-Waves-6844921356623022081,Polydor Records,"May 26, 2020",17,52K,2.2M,4,"Sep 4, 2021",20,-5.14,GBUM72000433
102,New,Fumando Mota,S7745,Los Lara,/track?id=34397931,https://www.tiktok.com/music/Fumando-Mota-6943644088950687745,Serca,"Mar 24, 2021",155,51K,152K,102,"Feb 12, 2022",2,,MX2972120059
103,-26,No Concepts,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",168,51K,120K,77,"Feb 5, 2022",4,-3.71,US3DF2210545
104,-32,abcdefu (feat. Royal & the Serpent),,"GAYLE, Royal & the Serpent",/track?id=66937050,https://www.tiktok.com/music/null,Atlantic/Arthouse Records,"Nov 15, 2021",89,51K,561K,54,"Jan 29, 2022",9,-4.57,USAT22107482
105,56,Fucc Valentines,S2753,Honcho Moonk,/track?id=18826252,https://www.tiktok.com/music/Fucc-Valentines-6766519862064842753,Honcho Moonk / Bornhitmakers,"Jan 28, 2020",142,50K,221K,17,"Feb 18, 2023",5,8.00,TCADN1801238
106,37,Partition,S3239,Beyoncé,/track?id=15792636,https://www.tiktok.com/music/Partition-33239,Parkwood Entertainment/Columbia,"Aug 16, 2019",112,50K,391K,106,"Feb 12, 2022",4,5.29,USSM11307803
107,-39,Giddy Up Let's Ride,S3921,Kinsu,/track?id=15889163,https://www.tiktok.com/music/Giddy-Up-Let's-Ride-6914959998422353921,Blunt Recordings,"Jan 6, 2021",47,49K,1.2M,9,"Jan 8, 2022",9,-5.57,USTV19700304
108,-34,Time Machine,S5681,Muni Long,/track?id=67039621,https://www.tiktok.com/music/Time-Machine-7023875726227015681,"Supergiant Records, LLC / Def Jam Recordings","Oct 26, 2021",144,48K,208K,63,"Jan 29, 2022",3,-4.86,QZAKB2136212
109,New,Paparazzi Laydy Gaga,S2754,#<2,/track?id=73681212,https://www.tiktok.com/music/Paparazzi-Laydy-Gaga-7060307085104842754,3649911 Records DK,"Feb 2, 2022",194,48K,49K,109,"Feb 12, 2022",2,,QZFZ62236494
110,12,P power (feat. Drake),S0002,"Gunna, Drake",/track?id=69394410,https://www.tiktok.com/music/P-power-feat-Drake-7052789430058240002,300 Entertainment,"Jan 12, 2022",159,48K,138K,64,"Apr 8, 2023",8,1.71,QMCE32200042
111,77,Slumber Party (feat. Princess Nokia),S8129,"Ashnikko, Princess Nokia",/track?id=32551321,https://www.tiktok.com/music/Slumber-Party-feat-Princess-Nokia-6916911446181808129,Parlophone UK,"Jan 11, 2021",62,47K,958K,49,"Apr 17, 2021",11,,GBAYE2000706
112,-48,ABOWWW,S3409,Angry Children,/track?id=69423996,https://www.tiktok.com/music/ABOWWW-7052145183277713409,Thin Floors and Tall Ceilings,"Jan 11, 2022",102,47K,424K,25,"Jan 22, 2022",4,-6.86,QZJG52245084
113,31,Still Don't Know My Name,S0549,Labrinth,/track?id=25531326,https://www.tiktok.com/music/Still-Don't-Know-My-Name-6817120527187020549,Masterworks,"Sep 23, 2019",11,47K,3.7M,28,"Dec 25, 2021",16,4.43,USQX91902507
114,39,Yonce - Remix,S1298,LV The Voice,/track?id=19019965,https://www.tiktok.com/music/Yonce-Remix-6771204628307511298,Luvproductionz Music Group,"Dec 16, 2019",148,47K,194K,114,"Feb 12, 2022",4,5.57,QMEZE1809133
115,-40,Town,S9090,"Kblast, Mighty Bay",/track?id=69235391,https://www.tiktok.com/music/Town-7047650922994649090,Astroknot Sounds,"Dec 30, 2021",75,46K,710K,16,"Jan 15, 2022",6,-5.71,QZTGW2100693
116,68,Fucc Valentines - Skit Intro,,Honcho Moonk,/track?id=45164318,https://www.tiktok.com/music/null,Honcho Moonk / Bornhitmakers,"Jan 28, 2020",151,46K,181K,20,"Feb 18, 2023",5,9.71,QZAKB2000107
