Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
1,1,Pretty Boy Swag,,Soulja Boy,/track?id=15917135,https://www.tiktok.com/music/null,Mr. Collipark,"Sep 7, 2019",26,951K,1.5M,1,"Oct 15, 2022",11,0.14,USUM71015226
2,3,Tomorrow 2,S8241,"GloRilla, Cardi B",/track?id=92609122,https://www.tiktok.com/music/Tomorrow-2-7146615152094218241,CMG/Interscope Records,"Sep 19, 2022",39,429K,1.1M,2,"Oct 15, 2022",20,0.43,USUM72217666
3,New,TIESY,,,,https://www.tiktok.com/music/null,,"Oct 10, 2022",103,385K,385K,3,"Oct 15, 2022",2,,QZRP42247368
4,0,Salma Ya Salama,,,,https://www.tiktok.com/music/null,,"Sep 27, 2022",57,376K,819K,4,"Oct 8, 2022",5,0.00,QZNWZ2278379
5,-4,when i think,,,,https://www.tiktok.com/music/null,,"Sep 24, 2022",23,372K,1.7M,1,"Oct 1, 2022",4,-0.57,QZNWZ2236616
6,0,"Dashie (When I See You, I Go Go Nuts)",,Dj GhettoYouth,/track?id=93945407,https://www.tiktok.com/music/null,3991857 Records DK,"Sep 27, 2022",58,371K,795K,6,"Oct 8, 2022",3,0.00,QZNWZ2285957
7,-4,L$d,S4433,Luclover,/track?id=80001990,https://www.tiktok.com/music/Ld-7085791307943954433,independent,"Apr 11, 2022",2,365K,12M,1,"Jul 23, 2022",39,-0.57,QZHN42243265
8,New,just wanna rock (Lil Uzi Vert) [Sped Up Version],S5786,sped up nightcore,/track?id=93908893,https://www.tiktok.com/music/just-wanna-rock-Lil-Uzi-Vert-7146446566713215786,P2022,"Oct 6, 2022",106,363K,364K,5,"Oct 22, 2022",15,,USAT22219206
9,6,Bad Habit,S0450,Steve Lacy,/track?id=84088250,https://www.tiktok.com/music/Bad-Habit-7152997794909800450,L-M Records/RCA Records,"Jun 26, 2022",7,351K,5.1M,2,"Aug 6, 2022",31,0.86,USRC12201440
10,8,Them Changes (Sped Up),,,,https://www.tiktok.com/music/null,,"Oct 4, 2022",89,296K,507K,9,"Oct 22, 2022",7,1.14,GBCFB2200778
11,39,Beat Automotivo Tan Tan Tan Viral,S4978,WZ Beat,/track?id=83331455,https://www.tiktok.com/music/Beat-AutomotivoTan-Tan-Tan-7155425673559934978,WZ Beat,"May 25, 2022",10,252K,4M,2,"Jul 16, 2022",40,5.57,BXWEH2200054
12,New,Calm,,,,https://www.tiktok.com/music/null,,"Oct 10, 2022",123,247K,247K,12,"Oct 15, 2022",2,,QZRP42245385
13,-1,BILLIE EILISH.,S3345,Armani White,/track?id=82976157,https://www.tiktok.com/music/Billie-Eilish-7096439256658233345,"Legendbound, LLC / Def Jam Recordings","May 10, 2022",21,241K,2.2M,8,"Oct 22, 2022",37,-0.14,SGB502248062
14,New,Pretty Boy Swag,,Soulja Boy,/track?id=15917135,https://www.tiktok.com/music/null,Mr. Collipark,"Sep 2, 2019",83,233K,550K,14,"Oct 15, 2022",7,,USUM71015226
15,New,Unforgettable,S8482,Thomas Rhett,/track?id=15496418,https://www.tiktok.com/music/Unforgettable-6740986633421588482,The Valory Music Co.,"Sep 2, 2019",128,222K,226K,15,"Oct 15, 2022",1,,USLXJ1707370
16,35,Bad Habit,S0450,Steve Lacy,/track?id=84088250,https://www.tiktok.com/music/Bad-Habit-7152997794909800450,L-M Records/RCA Records,"Jun 28, 2022",27,221K,1.5M,16,"Oct 15, 2022",15,5.00,USRC12201440
17,New,Unforgettable,S8482,Thomas Rhett,/track?id=15496418,https://www.tiktok.com/music/Unforgettable-6740986633421588482,The Valory Music Co.,"Sep 2, 2019",130,218K,219K,17,"Oct 15, 2022",1,,USLXJ1707370
