Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
77,-15,"Good Day ",,,,https://www.tiktok.com/music/null,,"Oct 23, 2019",23,65K,1.9M,46,"Jun 4, 2022",23,-2.14,
78,-23,House of Memories,S2066,Panic! At The Disco,/track?id=15090931,https://www.tiktok.com/music/House-of-Memories-6704977837100632066,Decaydance/Fueled By Ramen,"Aug 21, 2019",79,64K,444K,53,"May 7, 2022",6,-3.29,USAT21503701
79,1,Funny Song,S7666,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,Cavendish Music,"Sep 2, 2019",40,64K,1M,42,"Jun 11, 2022",48,0.14,GBBGY1743613
80,-19,Dead But Pretty,S5009,IC3PEAK,/track?id=77137458,https://www.tiktok.com/music/Dead-But-Pretty-7075807154711595009,IC3PEAK,"Mar 15, 2022",132,62K,188K,61,"May 14, 2022",7,-2.71,QM4TX2228897
81,New,Back It Up,S8098,"Shawn P, Dolo",/track?id=83196242,https://www.tiktok.com/music/Back-It-Up-7098419721917188098,Shawn p,"May 15, 2022",183,62K,62K,53,"May 28, 2022",7,,QZMWW2287327
82,-12,Cool for the Summer,S3664,Demi Lovato,/track?id=15393958,https://www.tiktok.com/music/Cool-for-the-Summer-252516769129713664,Universal Music,"Sep 3, 2019",19,62K,2.4M,3,"Mar 26, 2022",15,-1.71,USHR11536621
83,3,Don't Play That,S9938,"King Von, 21 Savage",/track?id=73318277,https://www.tiktok.com/music/Don't-Play-That-7069575889415079938,Only The Family Entertainment / King Von / EMPIRE,"Jan 31, 2022",70,61K,511K,83,"May 21, 2022",9,0.43,USUYG1402387
84,1,Paradise,S1777,Ikson,/track?id=18206886,https://www.tiktok.com/music/Paradise-6810180973628491777,ikson,"Mar 30, 2020",30,59K,1.6M,42,"Jun 4, 2022",39,0.14,SE5BU1794888
85,5,Don't Play That,S9938,"King Von, 21 Savage",/track?id=73318277,https://www.tiktok.com/music/Don't-Play-That-7069575889415079938,Only The Family Entertainment / King Von / EMPIRE,"Feb 27, 2022",89,59K,405K,85,"May 21, 2022",8,0.71,USUYG1402387
86,5,Don't Play That,,"King Von, 21 Savage",/track?id=75320978,https://www.tiktok.com/music/null,Only The Family Entertainment / EMPIRE,"Mar 3, 2022",91,59K,399K,86,"May 21, 2022",8,0.71,USUYG1412118
87,-38,PROVENZA,S7318,KAROL G,/track?id=79918632,https://www.tiktok.com/music/PROVENZA-7089940822535277318,UMLE - Latino,"Apr 14, 2022",99,58K,330K,37,"May 7, 2022",6,-5.43,USUM72205906
88,-14,Ginseng Strip 2002,S4054,Yung Lean,/track?id=14145576,https://www.tiktok.com/music/Ginseng-Strip-2002-6997999797663714054,YEAR0001,"Aug 30, 2019",4,57K,6.4M,1,"Jan 29, 2022",26,-2.00,SEY491300006
89,44,Brazil,,,,https://www.tiktok.com/music/null,,"May 4, 2022",169,57K,105K,89,"May 21, 2022",3,6.29,QZ8252212717
90,New,More Than My Hometown,S5441,Morgan Wallen,/track?id=29097093,https://www.tiktok.com/music/More-Than-My-Hometown-6917569204182845441,Republic Records,"Jan 11, 2021",181,56K,65K,90,"May 21, 2022",1,,QZ22S1800117
91,15,Wicked Witch,S3215,Nardo Wick,/track?id=68075375,https://www.tiktok.com/music/Wicked-Witch-7065454958467943215,Flawless Ent./RCA Records,"Dec 2, 2021",85,56K,433K,64,"Apr 9, 2022",5,2.14,USRC12101110
92,-25,Lita Maso Ruwina Banchi,,,,https://www.tiktok.com/music/null,,"Apr 18, 2022",76,53K,472K,16,"Apr 30, 2022",6,-3.57,QZ8252211119
93,34,Tití Me Preguntó,S2778,Bad Bunny,/track?id=81301157,https://www.tiktok.com/music/Tití-me-preguntó-7095019005370452778,Rimas Entertainment LLC,"May 4, 2022",166,53K,111K,56,"Jul 16, 2022",23,4.86,QM6MZ2214878
94,15,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",2,53K,9.5M,24,"Jun 12, 2021",86,2.14,USUYG1287925
95,28,Hug Me,S1326,"Pharrell Williams, Trey Parker",/track?id=15611409,https://www.tiktok.com/music/Hug-Me-7101540683290561326,i am OTHER/Columbia,"Aug 16, 2019",86,53K,432K,4,"Jun 18, 2022",20,4.00,USQ4E1702974
96,New,Me Porto Bien (Turreo Edit) - Remix,,Tomy DJ,/track?id=82128274,https://www.tiktok.com/music/null,TomyDJ,"May 9, 2022",182,53K,65K,96,"May 21, 2022",1,,ARIXB2202614
97,-16,I Like,S3985,Guy,/track?id=15535958,https://www.tiktok.com/music/I-Like-6917464269244073985,Universal Music Division Barclay,"Sep 5, 2019",25,53K,1.8M,3,"Apr 23, 2022",10,-2.29,USMC18825792
98,-19,To The Left (Jersey Club),S6818,Retroj,/track?id=34614406,https://www.tiktok.com/music/To-The-Left-Jersey-Club-6925763803174946818,2160802 Records DK,"Feb 4, 2021",133,53K,188K,79,"May 14, 2022",5,-2.71,QZFZ52107846
99,-55,Roll It All Dump,,,,https://www.tiktok.com/music/null,,"Apr 14, 2022",48,52K,866K,8,"Apr 30, 2022",6,-7.86,QZ8252210707
100,26,About Damn Time,,Lizzo,/track?id=79571800,https://www.tiktok.com/music/null,Atlantic Records,"Apr 12, 2022",163,52K,120K,100,"May 21, 2022",5,3.71,USAT22203696
101,-54,ULTRA SOLO,S5814,"Polimá Westcoast, Pailita",/track?id=73504329,https://www.tiktok.com/music/ULTRA-SOLO-Solo-y-coronao-¿De-qué-sirve-Si-no-estás-a-mi-laoPor-ti-paso-el-día-conectau-pendiente-al-cel-pendiente-a-ti-pendiente-si-subes-una-story-7084303665602775814,Sony Music Entertainment Chile S.A,"Feb 7, 2022",123,51K,200K,47,"May 14, 2022",3,-7.71,CLPP22200004
102,New,Can You Bounce? - Remix,S0082,"DJ Smallz 732, DJ Blizz",/track?id=82280667,https://www.tiktok.com/music/Can-You-Bounce-Remix-7093159616715950082,DJ smallz 732,"May 1, 2022",175,50K,84K,102,"May 21, 2022",2,,SE6I32275657
103,76,#miles,S1306,skaiwater,/track?id=81130526,https://www.tiktok.com/music/miles-OMG-edit-7106567469980011306,Cinematic Music Group,"Apr 28, 2022",174,50K,84K,33,"Jul 9, 2022",8,10.86,QMKSC2200046
104,3,Swang,S8256,Rae Sremmurd,/track?id=15937768,https://www.tiktok.com/music/Swang-222446275089248256,Polydor Associated Labels,"Sep 2, 2019",51,49K,790K,104,"May 21, 2022",5,0.43,USUM71603303
105,-45,Rover (feat. DTG),S0018,"S1mba, DTG",/track?id=27342201,https://www.tiktok.com/music/Rover-feat-DTG-6860341743313750018,Just Jam,"Mar 3, 2020",111,49K,258K,60,"May 14, 2022",5,-6.43,GBCUW1900128
106,-19,Wasa Pa Rido,,,,https://www.tiktok.com/music/null,,"Apr 13, 2022",74,49K,474K,20,"Apr 23, 2022",8,-2.71,QZ8252210645
107,-4,Lupa Daratan,,,,https://www.tiktok.com/music/null,,"Mar 4, 2022",12,49K,2.8M,1,"Mar 12, 2022",17,-0.57,QZDA82253223
108,-14,Under It All,,,,https://www.tiktok.com/music/null,,"Apr 17, 2022",106,49K,292K,47,"Apr 30, 2022",5,-2.00,QZ8252210978
109,-5,Blick Blick,S3314,"Coi Leray, Nicki Minaj",/track?id=77125111,https://www.tiktok.com/music/Blick-Blick-7098434511137933314,Republic Records,"Mar 16, 2022",113,48K,253K,104,"May 14, 2022",6,-0.71,USUM72203386
110,-5,Do It for the Tiktok,S0081,Snoobie92,/track?id=81029075,https://www.tiktok.com/music/Do-It-for-the-Tiktok-7089170856262830081,Snoobie92,"Apr 20, 2022",145,48K,170K,105,"May 14, 2022",5,-0.71,TCAGE2226753
111,New,Flashing Lights,S5941,"Kanye West, Dwele",/track?id=15907088,https://www.tiktok.com/music/Flashing-Lights-6998662500002695941,Roc-A-Fella,"Sep 4, 2019",188,47K,58K,111,"May 21, 2022",2,,USUM70749095
112,-35,Nobody Special,S6817,"Hotboii, Future",/track?id=45499353,https://www.tiktok.com/music/Nobody-Special-6964554062016546817,Hotboii,"May 20, 2021",63,47K,563K,42,"May 7, 2022",8,-5.00,USUM72106156
113,36,Je te laisserai des mots,S0038,Patrick Watson,/track?id=11136335,https://www.tiktok.com/music/Je-te-laisserai-des-mots-6838695367727500038,Secret City Records,"Nov 7, 2019",33,47K,1.5M,43,"Jun 26, 2021",23,5.14,CA0RZ1000020
114,-64,Swërved It,S7234,Yeat,/track?id=59697688,https://www.tiktok.com/music/Swërved-It-7002409507103967234,TwizzyRich,"Aug 30, 2021",103,46K,302K,26,"May 7, 2022",4,-9.14,USLD91734266
115,-13,Dead But Pretty,S5009,IC3PEAK,/track?id=77137458,https://www.tiktok.com/music/Dead-But-Pretty-7075807154711595009,IC3PEAK,"Apr 5, 2022",159,46K,129K,102,"May 14, 2022",3,-1.86,QM4TX2228897
116,44,7/11,S0049,Beyoncé,/track?id=15794714,https://www.tiktok.com/music/711-Homecoming-Live-6696419994370050049,Parkwood Entertainment/Columbia,"Aug 16, 2019",35,45K,1.4M,15,"Jul 10, 2021",12,6.29,USSM11408532
117,New,so silly !,,Koto.,/track?id=83339970,https://www.tiktok.com/music/null,3951578 Records DK,"May 17, 2022",191,45K,45K,19,"May 28, 2022",3,,QZHNB2236652
118,50,Baby Came Home 2 / Valentines,S6993,The Neighbourhood,/track?id=15796705,https://www.tiktok.com/music/Baby-Came-Home-2-Valentines-well-don't-just-sit-in-front-of-me-7063597279495636993,Columbia,"Aug 16, 2019",104,45K,301K,118,"May 21, 2022",3,7.14,USSM11506748
119,-7,Bestie,,"DaBaby, YoungBoy Never Broke Again",/track?id=75334246,https://www.tiktok.com/music/null,South Coast Music Group / Interscope Records / Atlantic Records,"Mar 2, 2022",27,44K,1.7M,14,"Mar 12, 2022",14,-1.00,USUM72202751
120,New,FASHION,S0034,LIL GLOCK 420,/track?id=69255449,https://www.tiktok.com/music/FASHION-7078247477602700034,The Group Records,"Jan 5, 2022",148,44K,154K,114,"May 28, 2022",3,,QZFYY2215641
