Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
17,New,Hannah Montana,S4882,Migos,/track?id=15955680,https://www.tiktok.com/music/Hannah-Montana-6757314263443834882,Quality Control Music,"Nov 8, 2019",130,235K,239K,14,"Jan 29, 2022",11,,USUYG1031228
18,New,Big Spender,S7842,Peggy Lee,/track?id=15173545,https://www.tiktok.com/music/Big-Spender-6898787810690467842,Capitol Records,"Sep 2, 2019",134,228K,228K,6,"Jan 29, 2022",10,,USCA28900608
19,-13,Jenny (I Wanna Ruin Our Friendship),S4629,Studio Killers,/track?id=13113316,https://www.tiktok.com/music/Jenny-Hearteye-Speed-Mix-7037203934725114629,Universal Music Oy,"Dec 3, 2020",34,223K,1.4M,6,"Jan 15, 2022",2,-1.86,GBX2M1300001
20,-6,We Don't Talk About Bruno,S2322,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",/track?id=66986384,https://www.tiktok.com/music/We-Don't-Talk-About-Bruno-7032019094467512322,Walt Disney Records,"Nov 11, 2021",71,214K,792K,2,"Feb 5, 2022",18,-0.86,USWD12112915
21,-3,B.E.D. - Remix,S7520,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194539,https://www.tiktok.com/music/BED-Remix-270070141902827520,Cash Money,"Sep 2, 2019",94,202K,467K,18,"Jan 15, 2022",12,-0.43,USCM51700296
22,-3,B.E.D. - Remix,,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194540,https://www.tiktok.com/music/null,Cash Money,"Sep 2, 2019",96,202K,466K,19,"Jan 15, 2022",12,-0.43,USCM51700297
23,-19,Something About You (feat. Dent May),S2418,"Eyedress, Dent May",/track?id=46968655,https://www.tiktok.com/music/Something-About-You-feat-Dent-May-6962068142092732418,Lex Records,"May 13, 2021",26,189K,1.8M,4,"Jan 15, 2022",24,-2.71,GBMYF2000174
24,16,Lucky,S6514,Lucky Twice,/track?id=14102326,https://www.tiktok.com/music/Lucky-6715489754193856514,Digital Distribution Estonia,"Aug 16, 2019",123,188K,302K,24,"Jan 22, 2022",7,2.29,SEWBD0601701
25,New,ABOWWW,S3409,Angry Children,/track?id=69423996,https://www.tiktok.com/music/ABOWWW-7052145183277713409,Thin Floors and Tall Ceilings,"Jan 11, 2022",148,186K,198K,25,"Jan 22, 2022",4,,QZJG52245084
26,-2,Material Girl,S9633,Saucy Santana,/track?id=26906168,https://www.tiktok.com/music/Material-Girl-Bass-Boosted-7026792865289029633,Saucy Santana / StreamCut,"Jan 6, 2020",29,185K,1.6M,20,"Nov 20, 2021",21,-0.29,QZ5FA1950664
27,-11,Town,S9090,"Kblast, Mighty Bay",/track?id=69235391,https://www.tiktok.com/music/Town-7047650922994649090,Astroknot Sounds,"Dec 30, 2021",89,169K,487K,16,"Jan 15, 2022",6,-1.57,QZTGW2100693
28,70,home,,,,https://www.tiktok.com/music/null,,"Mar 18, 2021",127,167K,257K,28,"Jan 22, 2022",4,10.00,QZES52101051
29,New,That's Not My Name,S0103,The Ting Tings,/track?id=12488149,https://www.tiktok.com/music/Thats-Not-My-Name-6883908322798340103,Columbia,"Aug 16, 2019",157,165K,165K,29,"Jan 22, 2022",5,,GBARL0800038
30,New,masquerade,S9841,lil6beats,/track?id=72931523,https://www.tiktok.com/music/masquerade-7053999555364259841,lil6beats,"Jan 16, 2022",159,159K,159K,30,"Jan 22, 2022",2,,QZFZ22225788
31,-16,Giddy Up Let's Ride,S3921,Kinsu,/track?id=15889163,https://www.tiktok.com/music/Giddy-Up-Let's-Ride-6914959998422353921,Blunt Recordings,"Jan 6, 2021",59,151K,935K,9,"Jan 8, 2022",9,-2.29,USTV19700304
32,-10,Bussy Butts,S4913,"Ree Ree KappAlot, Ken Kelle",/track?id=38866458,https://www.tiktok.com/music/Bussy-Butts-6778593417954854913,Ree Ree KappAlot & Ken Kelle,"Jan 4, 2020",37,150K,1.3M,6,"Jan 1, 2022",12,-1.43,TCAEH1957648
33,New,masquerade nightcore,S7457,zedmix,/track?id=69594434,https://www.tiktok.com/music/masquerade-nightcore-7053794468281747457,zedivan.com/bot,"Jan 15, 2022",161,147K,147K,33,"Jan 22, 2022",1,,QZKDK2214572
34,New,Where The Freaks,S3233,"1AMBABYJOKER, Unique Musick",/track?id=69535987,https://www.tiktok.com/music/Where-The-Freaks-7052650753172703233,Click 4ulla Starz,"Jan 12, 2022",162,144K,146K,34,"Jan 22, 2022",5,,QZFYZ2269884
35,153,Ginseng Strip 2002,S4054,Yung Lean,/track?id=14145576,https://www.tiktok.com/music/Ginseng-Strip-2002-6997999797663714054,YEAR0001,"Aug 30, 2019",107,141K,384K,1,"Jan 29, 2022",26,21.86,SEY491300006
36,22,Lost - Album Version,S9566,Frank Ocean,/track?id=15923620,https://www.tiktok.com/music/Lost-143689566,Universal Music LLC,"Sep 2, 2019",131,137K,232K,36,"Jan 22, 2022",6,3.14,USUM71207186
37,156,ginseng17,S8561,ayebands,/track?id=63791310,https://www.tiktok.com/music/ginseng17-6997813397932738561,NewGenRap,"Aug 17, 2021",112,137K,363K,37,"Jan 22, 2022",6,22.29,QZK6F2127281
38,-3,abcdefu,S8322,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,Atlantic/Arthouse Records,"Aug 9, 2021",24,135K,1.8M,15,"Nov 27, 2021",19,-0.43,USAT22103652
39,63,When I Ride,S3058,Ashley Mehta,/track?id=63981310,https://www.tiktok.com/music/When-I-Ride-7164303093172013058,Ashley Mehta,"Oct 6, 2021",133,132K,230K,30,"Jan 29, 2022",7,,SGB502101620
40,-27,Half On a Sack,,Three 6 Mafia,/track?id=15777995,https://www.tiktok.com/music/null,Hypnotize Minds/Sony Urban Music/Columbia,"Aug 16, 2019",55,131K,967K,5,"Jan 8, 2022",6,-3.86,USSM10504869
41,-18,My Little Love,S2306,Adele,/track?id=66909696,https://www.tiktok.com/music/My-Little-Love-7032029299402082306,Columbia,"Nov 17, 2021",63,130K,858K,23,"Jan 15, 2022",17,-2.57,USSM12105971
42,146,Beethoven,S5105,Kenndog,/track?id=49288293,https://www.tiktok.com/music/Beethoven-6972430362106415105,eastside Records,"Jun 10, 2021",77,130K,658K,42,"Jan 22, 2022",10,,QZHNB2134537
43,New,Beethoven (feat. YN Jay),,"Kenndog, YN Jay",/track?id=66386678,https://www.tiktok.com/music/null,Kenndog Official Inc.,"Nov 8, 2021",158,129K,159K,43,"Jan 22, 2022",2,,USAT22107311
44,New,Beethoven (feat. DDG),,"Kenndog, DDG",/track?id=66959106,https://www.tiktok.com/music/null,Kenndog Official Inc.,"Nov 15, 2021",166,128K,138K,44,"Jan 22, 2022",2,,USAT22107312
45,-20,Freakum Dress (Album Version),S4145,Beyoncé,/track?id=15779564,https://www.tiktok.com/music/Freakum-Dress-Album-Version-6696420346582534145,Sony Urban Music/Columbia,"Aug 16, 2019",88,124K,531K,25,"Jan 15, 2022",7,-2.86,USSM10603615
46,New,Jenny (I Wanna Ruin Our Friendship) - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 13, 2022",168,121K,129K,46,"Jan 22, 2022",1,,VNNVK2200013
47,8,Pony,,Ginuwine,/track?id=15818658,https://www.tiktok.com/music/null,Columbia,"Aug 16, 2019",141,119K,220K,47,"Jan 22, 2022",2,1.14,USSM19601388
48,-27,Frontin' (feat. Jay-Z) (Club Mix),,"Pharrell Williams, JAY-Z",/track?id=15049196,https://www.tiktok.com/music/null,Arista,"Aug 16, 2019",23,114K,1.8M,2,"Dec 18, 2021",11,-3.86,USAR10300553
49,-4,Misery,S8226,Maroon 5,/track?id=15917148,https://www.tiktok.com/music/Misery-6930970175839668226,Digital Distribution Barbados,"Sep 2, 2019",145,114K,215K,45,"Jan 15, 2022",3,-0.57,USUM71015280
50,-2,Hrs and Hrs,S4866,Muni Long,/track?id=66959718,https://www.tiktok.com/music/Hrs-and-Hrs-7037059536640804866,"Supergiant Records, LLC / Def Jam Recordings","Oct 26, 2021",103,109K,409K,41,"Feb 11, 2023",23,-0.29,QZAKB2136210
51,New,Edge,S3090,Rezz,/track?id=13046712,https://www.tiktok.com/music/Edge-6897654966907833090,mau5trap,"Aug 23, 2019",138,108K,225K,22,"Jan 29, 2022",7,,GBTDG1301077
52,-14,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",3,108K,7.9M,10,"Jun 26, 2021",104,-2.00,USUAN1400011
53,-20,"Bananza (Belly Dancer) - 12"" Version",S9169,Akon,/track?id=15944327,https://www.tiktok.com/music/Bananza-Belly-Dancer-6930783714012039169,SRC Records,"Sep 4, 2019",30,106K,1.6M,12,"Jan 1, 2022",16,-2.86,USUR10300501
54,-24,Softcore,S3889,The Neighbourhood,/track?id=18714857,https://www.tiktok.com/music/Softcore-7061082712752293889,Columbia,"Aug 16, 2019",124,105K,285K,30,"Jan 15, 2022",4,-3.43,USSM11800523
55,-4,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",2,105K,8.3M,24,"Jun 12, 2021",86,-0.57,USUYG1287925
56,-36,TO THE MOON,S1921,"Jnr Choi, Sam Tompkins",/track?id=65782871,https://www.tiktok.com/music/TO-THE-MOON-7025056274156881921,Independent,"Oct 30, 2021",74,104K,739K,20,"Jan 15, 2022",5,-5.14,QZNWW2131527
57,New,Jenny (Hearteye Speed Mix),,Studio Killers,/track?id=69572733,https://www.tiktok.com/music/null,Atlantic Records,"Jan 18, 2022",178,104K,104K,27,"Jan 29, 2022",7,,USAT22200353
58,-14,You Get Me So High,S0274,The Neighbourhood,/track?id=16814647,https://www.tiktok.com/music/You-Get-Me-So-High-we-should-stick-together-you're-my-best-friend-ill-love-you-forever-7057578487892150274,Columbia,"Aug 16, 2019",117,101K,328K,44,"Jan 15, 2022",5,-2.00,USSM11707131
59,New,YEAH,S7650,Paris K,/track?id=69573525,https://www.tiktok.com/music/YEAH-7053999713304987650,PARIS K,"Jan 16, 2022",180,100K,100K,39,"Jan 29, 2022",3,,QZFZ22230131
60,New,Shake,S1362,IShowSpeed,/track?id=67632897,https://www.tiktok.com/music/Shake-7078971542943631362,ISHOWSPEED,"Dec 16, 2021",177,100K,104K,60,"Jan 22, 2022",1,,QZPLR2185517
61,-35,Could've Been (feat. Bryson Tiller),S0001,"H.E.R., Bryson Tiller",/track?id=20318677,https://www.tiktok.com/music/Could've-Been-6730293627639040001,RCA Records Label,"Aug 27, 2019",35,100K,1.4M,3,"Jan 1, 2022",11,-5.00,USRC11802598
62,131,Save Your Tears,S3170,The Weeknd,/track?id=28793673,https://www.tiktok.com/music/Save-Your-Tears-6806222698834823170,Republic Records,"Mar 19, 2020",80,99K,588K,34,"Jan 29, 2022",15,,USUG12000658
63,New,Love - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 12, 2022",179,99K,101K,63,"Jan 22, 2022",5,,VNVXC2200008
64,-25,Material Girl (Bass Boosted),,Saucy Santana,/track?id=66161051,https://www.tiktok.com/music/null,"StreamCut Media, LLC","Nov 3, 2021",67,97K,818K,39,"Jan 15, 2022",27,-3.57,QZ5FA2150318
65,-37,Rodeo,,City Girls,/track?id=29898398,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Oct 9, 2020",42,96K,1.2M,17,"Jan 1, 2022",11,-5.29,USUG12001656
66,-35,Could've Been,,,,https://www.tiktok.com/music/null,,"Dec 27, 2021",95,94K,467K,14,"Jan 8, 2022",8,-5.00,VNNVK2190009
67,New,About,,,,https://www.tiktok.com/music/null,,"Jan 15, 2022",48,92K,1.1M,67,"Jan 22, 2022",1,,QM42K2287357
68,New,Dumb Crasy,S5697,So Supa,/track?id=69325557,https://www.tiktok.com/music/Dumb-Crasy-7055454067279005697,'94 Sounds LLC / 10K Projects,"Jan 13, 2022",174,90K,110K,68,"Jan 22, 2022",6,,QZEMV2171405
69,New,Lollipop,S7758,"Lil Wayne, Static Major",/track?id=15193367,https://www.tiktok.com/music/Lollipop-145167758,CM/Republic,"Sep 2, 2019",170,88K,114K,44,"Jan 29, 2022",10,,USCM50800556
70,-16,Spongebob Tomfoolery - Dante9k Remix,S9937,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,9K Entertainment,"Jan 27, 2020",7,86K,5.6M,8,"Jul 31, 2021",65,-2.29,QZFYZ2047242
71,-39,So What - Album Version (Explicit),,"Field Mob, Ciara",/track?id=15901887,https://www.tiktok.com/music/null,Geffen,"Sep 2, 2019",86,84K,548K,15,"Mar 19, 2022",16,-5.57,USUM70601012
72,-22,"Put Some Respek on My Name, Pt. 2",S5665,Deezy On Da Beat,/track?id=41853205,https://www.tiktok.com/music/Put-Some-Respek-on-My-Name-6878757089791985665,Cutcha Radio Up Productions,"Sep 30, 2020",14,83K,3M,2,"Nov 27, 2021",17,-3.14,QZMEM2020964
73,-24,i want war (BUT I NEED PEACE),S5842,Kali Uchis,/track?id=29180374,https://www.tiktok.com/music/i-want-war-BUT-I-NEED-PEACE-6818265009898915842,Virgin EMI,"Apr 16, 2020",146,83K,211K,46,"Jan 29, 2022",5,-3.43,GBUM72001724
74,3,Shake Ya NayNay,S3569,"Shawn P, Marry Mac",/track?id=66878060,https://www.tiktok.com/music/Shake-Ya-NayNay-7029761551913453569,Shawn p,"Nov 11, 2021",53,82K,971K,32,"Dec 4, 2021",13,0.43,QZMEV2123800
75,-41,So What - Album Version (Edited),S5281,"Field Mob, Ciara",/track?id=15901888,https://www.tiktok.com/music/So-What-Album-Version-Explicit-6928840737509345281,Interscope,"Sep 4, 2019",87,82K,533K,31,"Jan 8, 2022",8,-5.86,USUM70601013
76,2,Shake yo Nay Nay,S6290,"Marry Mac, Shawn P",/track?id=66454042,https://www.tiktok.com/music/Shake-yo-Nay-Nay-7029415647160076290,Crazy Off Tha 808's Records,"Nov 10, 2021",54,82K,970K,33,"Dec 4, 2021",13,0.29,QZNWY2151343
77,2,SHAKE YO NAY NAY,S7346,279empirebeats,/track?id=67207848,https://www.tiktok.com/music/SHAKE-YO-NAY-NAY-7030792379183417346,LEGEND Distribution,"Nov 14, 2021",56,81K,954K,34,"Dec 4, 2021",13,0.29,SE5XG2144363
78,-37,Bend It Ova,S1313,lil.eaarl,/track?id=68237004,https://www.tiktok.com/music/Bend-It-Ova-7037904866995341313,F.W.M.B,"Dec 3, 2021",36,81K,1.3M,10,"Dec 18, 2021",8,-5.29,QZRP42132346
79,20,Bang Bang Bang Bang - Remastered 2021,S1489,Sohodolls,/track?id=32897532,https://www.tiktok.com/music/Bang-Bang-Bang-Bang-Remastered-2021-6927533037521471489,A&G Records,"Feb 10, 2021",137,81K,226K,79,"Jan 22, 2022",3,2.86,GBHGV2100022
80,New,Lion's Roar,S7122,Sound Effects Factory,/track?id=31766041,https://www.tiktok.com/music/Lion's-Roar-6779744729350277122,Kubrix Ena,"Jan 8, 2020",169,80K,116K,80,"Jan 22, 2022",1,,ITC472020013
81,20,Bang Bang Bang Bang,S5922,Sohodolls,/track?id=12807135,https://www.tiktok.com/music/Bang-Bang-Bang-Bang-6704012304289105922,A&G Records,"Aug 20, 2019",101,79K,423K,81,"Jan 22, 2022",3,2.86,GBHGV0700025
82,-39,LOVE.,,"Kendrick Lamar, Zacari",/track?id=15940463,https://www.tiktok.com/music/null,Top Dawg Entertainment/Aftermath Records/ Interscope Records,"Sep 2, 2019",47,77K,1.1M,19,"Dec 25, 2021",13,-5.57,USUM71703153
83,-19,Shake Dhat,,"Dj Crazy, Philly Goat Dice, Zah Sosaa",/track?id=68827620,https://www.tiktok.com/music/null,Equity Distribution,"Dec 10, 2021",85,76K,565K,36,"Jan 1, 2022",8,-2.71,QZRP52149258
84,-38,Lul Booty Bitches,S6722,T-Speed & 5upamanHOE,/track?id=18815869,https://www.tiktok.com/music/Lul-Booty-Bitches-6756162557989406722,"Dirty Water Production, LLC","Nov 5, 2019",65,76K,847K,14,"Jan 1, 2022",8,-5.43,USUYG1126152
85,47,One Dance,S1776,"Drake, Wizkid, Kyla",/track?id=15194415,https://www.tiktok.com/music/One-Dance-feat-Wizkid-Kyla-222496923914571776,Cash Money Records/Young Money Ent./Universal Rec.,"Sep 2, 2019",108,75K,384K,12,"Feb 5, 2022",16,6.71,USCM51600028
86,40,Them Changes,S1925,Thundercat,/track?id=14523488,https://www.tiktok.com/music/Them-Changes-Sped-Up-7146324592280881925,Brainfeeder,"Sep 25, 2019",91,74K,481K,76,"Jan 29, 2022",4,5.71,US25X1090547
87,-30,Infinity,S4786,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-6704992801559414786,Atlantic Records,"Aug 20, 2019",15,73K,2.1M,4,"Dec 11, 2021",23,-4.29,USAT21700859
88,72,Squidrific,S9233,SahBabii,/track?id=20497114,https://www.tiktok.com/music/Squidrific-6763814780282079233,Casting Bait Music Group,"Nov 26, 2019",175,72K,109K,88,"Jan 22, 2022",3,10.29,QZ5FA1752840
89,-62,Pope Is a Rockstar,S9630,SALES,/track?id=14361352,https://www.tiktok.com/music/Pope-Is-a-Rockstar-7036959062042659630,SALES,"Jan 12, 2020",22,72K,1.9M,3,"Dec 18, 2021",11,-8.86,TCACN1687807
90,-38,Da Ya Think I'm Sexy?,S9702,Rod Stewart,/track?id=16022784,https://www.tiktok.com/music/Da-Ya-Think-I'm-Sexy-7006054823711869702,Rhino/Warner Bros.,"Aug 22, 2019",66,71K,838K,18,"Jan 1, 2022",8,-5.43,USWB10807926
91,38,Nothing Breaks Like a Heart (feat. Miley Cyrus),S5093,"Mark Ronson, Miley Cyrus",/track?id=22037998,https://www.tiktok.com/music/Nothing-Breaks-Like-a-Heart-feat-Miley-Cyrus-6630519207404505093,Columbia,"Aug 17, 2019",160,71K,151K,91,"Jan 22, 2022",3,5.43,GBARL1801571
92,New,Toxic,S8368,Britney Spears,/track?id=15447495,https://www.tiktok.com/music/Toxic-242557227432378368,Jive,"Aug 16, 2019",83,70K,574K,92,"Jan 22, 2022",1,,USJI10900633
93,-46,Title,S2214,Meghan Trainor,/track?id=15794103,https://www.tiktok.com/music/Title-7033166270723902214,Epic,"Aug 16, 2019",25,70K,1.8M,4,"Dec 18, 2021",10,-6.57,USSM11406369
94,30,WYD Now?,S5446,Sadie Jean,/track?id=68263327,https://www.tiktok.com/music/WYD-Now-7046844232824605446,SELENE,"Nov 24, 2021",144,68K,216K,61,"Jan 29, 2022",7,4.29,QM3DF2182148
95,New,Lose All Control,S8210,"swayze ♪, Clara La San",/track?id=65377565,https://www.tiktok.com/music/Lose-All-Control-7001258188246878210,2000001 Records DK,"Aug 26, 2021",182,68K,97K,95,"Jan 22, 2022",1,,QZMEM2182813
96,-30,We on Top (feat. Shari Short),,"Photronique, Shari Short",/track?id=14335149,https://www.tiktok.com/music/null,Superpop.Co,"Nov 16, 2019",128,67K,253K,66,"Jan 15, 2022",4,-4.29,TCACH1591336
97,96,B.E.D.,S5353,Jacquees,/track?id=15194460,https://www.tiktok.com/music/BED-5000000001382585353,Universal-Island Records Ltd.,"Sep 2, 2019",116,66K,344K,93,"Feb 12, 2022",10,,USCM51600265
98,-11,Aesthetic,S3281,Devonte Mayo,/track?id=31673144,https://www.tiktok.com/music/Aesthetic-6801406368763873281,1566333 Records DK,"Mar 6, 2020",27,65K,1.6M,70,"Jun 25, 2022",42,-1.57,QZFZ52072968
99,57,abcdefu (feat. Royal & the Serpent),,"GAYLE, Royal & the Serpent",/track?id=66937050,https://www.tiktok.com/music/null,Atlantic/Arthouse Records,"Nov 15, 2021",114,65K,354K,54,"Jan 29, 2022",9,8.14,USAT22107482
100,-27,Has To Be,S8593,CapzLock,/track?id=68637235,https://www.tiktok.com/music/Has-To-Be-7041426270009198593,Cruel Society,"Dec 13, 2021",121,64K,315K,3,"Aug 20, 2022",19,-3.86,QZRP52193505
101,-59,Black Ball,S6657,"YoungBoy Never Broke Again, Birdman",/track?id=68292721,https://www.tiktok.com/music/Black-Ball-7039992152465606657,Never Broke Again,"Dec 9, 2021",45,63K,1.1M,7,"Dec 18, 2021",7,-8.43,ZZOPM2119512
102,-27,You're a Jerk,S9873,New Boyz,/track?id=15262824,https://www.tiktok.com/music/Youre-a-Jerk-6705036265546319873,Asylum/Warner Bros.,"Aug 19, 2019",41,62K,1.2M,13,"Dec 18, 2021",11,-3.86,USEA20900194
103,-44,Rodeo,S8449,City Girls,/track?id=29870060,https://www.tiktok.com/music/Rodeo-6921428796860008449,Quality Control Music/Motown Records,"Jun 21, 2020",49,62K,1M,33,"Dec 11, 2021",11,-6.29,USUG12000076
104,-67,Do It To It,S3089,"ACRAZE, Cherish",/track?id=57467910,https://www.tiktok.com/music/Do-It-To-It-6995755718976473089,"Thrive Music, LLC","Aug 12, 2021",28,62K,1.6M,11,"Nov 20, 2021",14,-9.57,QZFPL2100100
105,-31,The Family Madrigal,S1218,"Stephanie Beatriz, Olga Merediz, Encanto - Cast",/track?id=66944665,https://www.tiktok.com/music/The-Family-Madrigal-7032019092575881218,Walt Disney Records,"Nov 11, 2021",139,61K,224K,69,"Feb 12, 2022",9,-4.43,USWD12112911
106,3,Ameno Amapiano Remix (You Wanna Bamba),S3233,"Goya Menor, Nektunez",/track?id=69248171,https://www.tiktok.com/music/Ameno-Amapiano-Remix-You-Wanna-Bamba-6972547500221663233,Columbia/B1 Recordings,"Jan 6, 2022",171,61K,113K,106,"Jan 22, 2022",3,0.43,DEE862200008
107,-22,Steven Universe,S7298,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,Fully Furnished Records,"Feb 19, 2020",6,60K,5.6M,62,"Mar 5, 2022",50,-3.14,QZFZ32084911
108,-47,Ice On My Baby (feat. Kevin Gates) (Remix),S3206,"Yung Bleu, Kevin Gates",/track?id=20592084,https://www.tiktok.com/music/Ice-On-My-Baby-Remix-6604007167055923206,Columbia,"Aug 16, 2019",16,59K,2.1M,2,"Dec 11, 2021",23,-6.71,USSM11807083
109,New,She Banking on Me Pt. 2,S5506,shelovesavoidd,/track?id=69385530,https://www.tiktok.com/music/She-Banking-on-Me-Pt-2-7052176099977365506,AvoidMusic,"Jan 11, 2022",188,59K,60K,109,"Jan 22, 2022",3,,QZQGC2200645
110,-43,Rodeo,,City Girls,/track?id=29898398,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Jun 23, 2020",64,58K,851K,41,"Dec 18, 2021",10,-6.14,USUG12001656
111,-23,Bad Blood,,"Taylor Swift, Kendrick Lamar",/track?id=15191573,https://www.tiktok.com/music/null,"Big Machine Records, LLC.","Sep 2, 2019",79,57K,621K,46,"Jan 1, 2022",5,-3.29,USCJY1531564
112,-49,Ice On My Baby,S5941,Yung Bleu,/track?id=19080112,https://www.tiktok.com/music/ice-on-my-baby-7081330799491975941,Columbia,"Aug 17, 2019",19,57K,2M,3,"Dec 11, 2021",12,-7.00,USSM11803910
113,-14,H20,S0226,Tink,/track?id=19955428,https://www.tiktok.com/music/H20-6951601719328180226,Machine Entertainment Group,"Apr 15, 2021",125,57K,277K,99,"Nov 6, 2021",4,,QZ57A1809147
114,35,The Beach,S3681,The Neighbourhood,/track?id=15796703,https://www.tiktok.com/music/The-Beach-6715806881920583681,Columbia,"Aug 16, 2019",151,56K,179K,80,"Jan 29, 2022",3,5.00,USSM11506746
115,-4,Ribs,S2288,Lorde,/track?id=13713968,https://www.tiktok.com/music/Ribs-223078225047052288,Universal Music LLC,"Sep 2, 2019",100,56K,432K,104,"Jan 29, 2022",12,,NZUM71300122
