Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
23,64,Boys Will Be Bugs,S9030,Cavetown,/track?id=22103603,https://www.tiktok.com/music/boys-will-be-bugs-cavetown-6636985256622689030,Oat Milk,"Jan 29, 2020",82,155K,498K,23,"Mar 5, 2022",5,9.14,USL4Q1849675
24,-15,LA SINE,,,,https://www.tiktok.com/music/null,,"Feb 17, 2022",98,153K,401K,9,"Feb 26, 2022",3,-2.14,QZDA52258709
25,New,HOW YOU EOS,S9857,Frosty Dinero,/track?id=75249547,https://www.tiktok.com/music/HOW-YOU-EOS-7133859108217849857,2603792 Records DK,"Feb 25, 2022",148,152K,153K,24,"Mar 12, 2022",11,,QZDA72212143
26,88,emo girl,,,,https://www.tiktok.com/music/null,,"Feb 1, 2022",131,151K,225K,17,"Mar 12, 2022",7,12.57,USUM72201367
27,-6,Neon Guts - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 9, 2022",29,149K,1.5M,10,"Jan 22, 2022",9,-0.86,VNNVK2200009
28,-12,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",1,146K,8.9M,10,"Jun 26, 2021",104,-1.71,USUAN1400011
29,-10,The Door,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",53,145K,972K,11,"Feb 5, 2022",7,-1.43,US3DF2209031
30,-8,DIP REMIX - Remix,,,,https://www.tiktok.com/music/null,,"Feb 22, 2021",83,145K,498K,22,"Feb 26, 2022",4,-1.14,QZDA42162493
31,-8,Dip (Remix),,MIP,/track?id=73506256,https://www.tiktok.com/music/null,MIPRAPZ,"Mar 24, 2020",66,144K,661K,23,"Feb 26, 2022",12,-1.14,GBSMU7212202
32,New,Kirk Franklin Revolution (Remix),S4369,"Kirk Franklin, Luey Major",/track?id=75246703,https://www.tiktok.com/music/Kirk-Franklin-Revolution-Remix-7069344129074874369,Kirk Franklin & Luey Major,"Feb 26, 2022",155,141K,141K,29,"Mar 12, 2022",3,,TCAGA2276269
33,-8,oui,S4929,Jeremih,/track?id=15935671,https://www.tiktok.com/music/Oui-242507479799164929,Universal Music Group,"Nov 28, 2019",14,128K,2.5M,6,"Jan 22, 2022",23,-1.14,USUM71513397
34,-14,Cornfield Chase - Piano,,,,https://www.tiktok.com/music/null,,"Feb 4, 2022",43,127K,1.2M,2,"Feb 12, 2022",5,-2.00,VNNVK2200022
35,-5,THATS WHAT I WANT,S6005,Lil Nas X,/track?id=60290154,https://www.tiktok.com/music/original-sound-7012418685637856005,Columbia,"Sep 16, 2021",23,123K,2M,2,"Jan 29, 2022",16,-0.71,USSM12105732
36,-5,Primadonna,,,,https://www.tiktok.com/music/null,,"Feb 15, 2022",121,119K,267K,31,"Feb 26, 2022",5,-0.71,VNDDH2200060
37,7,Activate,,,,https://www.tiktok.com/music/null,,"Feb 3, 2022",107,118K,338K,37,"Mar 5, 2022",9,1.00,QZ5FN2241800
38,9,Dans le vide,S9522,funzfbk,/track?id=73569084,https://www.tiktok.com/music/Dans-le-vide-7063705509820139522,Singo.io,"Feb 11, 2022",108,117K,326K,38,"Mar 5, 2022",13,1.29,DE1CV2201529
39,61,Beat His Ass,S5250,BigMoneyHundun,/track?id=56197850,https://www.tiktok.com/music/Beat-His-Ass-6810289195660085250,1617467 Records DK,"Mar 30, 2020",103,116K,359K,39,"Mar 5, 2022",11,8.71,QZDA52053949
40,-7,Work Yo Legs,S5202,lil.eaarl,/track?id=73526217,https://www.tiktok.com/music/Work-Yo-Legs-7076226082924595202,F.W.M.B,"Feb 7, 2022",97,115K,411K,24,"Feb 19, 2022",6,-1.00,QZFZ72239882
41,-1,Say It Right - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 10, 2022",115,106K,290K,40,"Feb 26, 2022",3,-0.14,VNDQH2200001
42,-16,Dancin,,,,https://www.tiktok.com/music/null,,"Jan 21, 2022",100,105K,374K,26,"Feb 26, 2022",4,-2.29,VNYMG2200018
43,45,Yah Trick Yah,,,,https://www.tiktok.com/music/null,,"Feb 15, 2022",142,103K,173K,31,"Mar 12, 2022",5,6.43,VNTTH2200075
44,-8,Own Brand Freestyle,S2386,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,FelixThe1st,"Nov 18, 2021",7,102K,5.6M,1,"Dec 11, 2021",26,-1.14,QZK6J2144340
45,-11,One Dance,S1776,"Drake, Wizkid, Kyla",/track?id=15194415,https://www.tiktok.com/music/One-Dance-feat-Wizkid-Kyla-222496923914571776,Cash Money Records/Young Money Ent./Universal Rec.,"Sep 2, 2019",32,102K,1.4M,12,"Feb 5, 2022",16,-1.57,USCM51600028
46,22,Yahhh!,,,,https://www.tiktok.com/music/null,,"Feb 6, 2022",81,101K,514K,22,"Feb 12, 2022",5,3.14,VNNVK2200023
47,-9,Material Girl,S5137,Madonna,/track?id=16023789,https://www.tiktok.com/music/Material-Girl-6711177041573595137,Warner Bros.,"Aug 19, 2019",65,97K,671K,38,"Feb 26, 2022",6,-1.29,USWB10903617
48,-9,Hannah Montana,S4882,Migos,/track?id=15955680,https://www.tiktok.com/music/Hannah-Montana-6757314263443834882,Quality Control Music,"Nov 8, 2019",34,96K,1.4M,14,"Jan 29, 2022",11,-1.29,USUYG1031228
49,15,Right Foot Creep,S4530,YoungBoy Never Broke Again,/track?id=31306340,https://www.tiktok.com/music/Right-Foot-Creep-6871082689080854530,"Never Broke Again, LLC","Sep 10, 2020",37,96K,1.3M,49,"Mar 5, 2022",32,2.14,USAT22005616
50,-9,Hannah Montana,,Migos,/track?id=15956527,https://www.tiktok.com/music/null,Quality Control Music,"Nov 8, 2019",105,95K,354K,29,"Feb 19, 2022",7,-1.29,USUYG1038112
51,0,Say It Right,S9201,Nelly Furtado,/track?id=15902698,https://www.tiktok.com/music/Say-It-Right-6888701599418419201,Rhino,"Sep 3, 2019",117,93K,283K,51,"Feb 26, 2022",5,0.00,USUM70603368
52,-7,Gross Flowz,,Prodical-P,/track?id=67525502,https://www.tiktok.com/music/null,Deadly Melodiez,"Feb 18, 2021",106,91K,341K,32,"Feb 19, 2022",4,-1.00,QZNMV2122485
53,-16,No Idea,S2901,Don Toliver,/track?id=23658940,https://www.tiktok.com/music/No-Idea-6764115859423152901,Cactus Jack / Atlantic,"Aug 21, 2019",3,89K,8.5M,5,"Jan 29, 2022",11,-2.29,USAT21903300
54,91,SPONGY,S6374,TisaKorean,/track?id=24365307,https://www.tiktok.com/music/SPONGY-6701521764511386374,Pizzza! / Astroknot Sounds / Opposition,"May 1, 2020",143,88K,172K,54,"Mar 5, 2022",3,13.00,QM24S1921560
55,-1,B.E.D. - Remix,,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194540,https://www.tiktok.com/music/null,Cash Money,"Sep 2, 2019",42,88K,1.2M,19,"Jan 15, 2022",12,-0.14,USCM51700297
56,0,B.E.D. - Remix,S7520,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194539,https://www.tiktok.com/music/BED-Remix-270070141902827520,Cash Money,"Sep 2, 2019",41,87K,1.2M,18,"Jan 15, 2022",12,0.00,USCM51700296
57,95,SPONGY,S6374,TisaKorean,/track?id=24365307,https://www.tiktok.com/music/SPONGY-6701521764511386374,Pizzza! / Astroknot Sounds / Opposition,"May 5, 2020",154,87K,142K,57,"Mar 5, 2022",3,13.57,QM24S1921560
58,-1,Ela Já Tá Louca,S6661,"Anderson Neiff, Kaio Viana, MC CJ, John Johnis",/track?id=68716607,https://www.tiktok.com/music/Ela-Já-Tá-Louca-7057270407434406661,Os Neiffs,"Dec 22, 2021",57,86K,874K,14,"Feb 12, 2022",8,-0.14,QZTVM2136564
59,-17,Do We Have A Problem?,S1505,"Nicki Minaj, Lil Baby",/track?id=73318459,https://www.tiktok.com/music/Do-We-Have-A-Problem-7072462628022421505,Republic Records,"Jan 27, 2022",89,86K,464K,31,"Feb 19, 2022",6,-2.43,USUM72201400
60,0,PTPOM - Remix,,,,https://www.tiktok.com/music/null,,"Feb 10, 2022",116,85K,285K,57,"Feb 19, 2022",4,0.00,VNVVS2200035
61,10,white tee (nicki),S4961,Nine Tailed Sonic,/track?id=73362552,https://www.tiktok.com/music/white-tee-nicki-7059493439418664961,LEGEND,"Jan 30, 2022",119,85K,272K,61,"Mar 5, 2022",5,1.43,QZQGC2201676
62,13,Steven Universe,S7298,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,Fully Furnished Records,"Feb 19, 2020",5,84K,6M,62,"Mar 5, 2022",50,1.86,QZFZ32084911
63,-14,Boyfriend,,,,https://www.tiktok.com/music/null,,"Feb 10, 2022",99,83K,386K,37,"Feb 19, 2022",8,-2.00,USQX92200778
64,18,Material Girl (Bass Boosted),,Saucy Santana,/track?id=66161051,https://www.tiktok.com/music/null,"StreamCut Media, LLC","Nov 3, 2021",40,81K,1.2M,39,"Jan 15, 2022",27,2.57,QZ5FA2150318
65,4,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",2,81K,8.8M,24,"Jun 12, 2021",86,0.57,USUYG1287925
66,New,Let's Get Married,S8289,Vedo,/track?id=16404016,https://www.tiktok.com/music/Let's-Get-Married-6889784051750668289,Vedo,"Oct 30, 2020",114,78K,299K,66,"Mar 5, 2022",3,,QZ22B1754182
67,89,How About That,S7281,Mr. Kreepa Block,/track?id=74552267,https://www.tiktok.com/music/How-About-That-7066468192964577281,3590230 Records DK,"Feb 18, 2022",160,78K,120K,67,"Mar 5, 2022",7,12.71,QZDA52269429
68,New,JERSEY ANNIVERSARY SHEESH MIX (CORPSES),,Vixxle,/track?id=74840620,https://www.tiktok.com/music/null,#90SBACK,"Feb 25, 2022",182,78K,78K,68,"Mar 5, 2022",3,,QZDA72205138
69,-26,Formosa - Brega Funk Remix,S4945,"Kaio Viana, MC CJ, Guiggow, Kaerri, Lz11n",/track?id=72844905,https://www.tiktok.com/music/Formosa-Brega-Funk-Remix-7058036154376914945,Universal Music Ltda.,"Jan 26, 2022",90,77K,451K,43,"Feb 26, 2022",6,-3.71,BCKKP2200001
70,-24,No Idea - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 15, 2022",31,76K,1.5M,4,"Jan 22, 2022",8,-3.43,VNNVK2200015
71,-21,Neon Guts,,,,https://www.tiktok.com/music/null,,"Feb 11, 2022",113,76K,303K,44,"Feb 19, 2022",4,-3.00,VNTTH2200061
72,-9,Unforgettable,,,,https://www.tiktok.com/music/null,,"Feb 14, 2022",144,74K,169K,63,"Feb 26, 2022",3,-1.29,VNDMD2200004
73,-21,No Idea,,,,https://www.tiktok.com/music/null,,"Feb 3, 2022",93,73K,439K,39,"Feb 12, 2022",5,-3.00,VNHNH2200055
74,16,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",94,72K,425K,3,"May 14, 2022",63,2.29,QM24S2107064
75,-14,It's The Hard-Knock Life,S8725,"Quvenzhané Wallis, Zoe Margaret Colletti, Nicolette Pierini, Eden Duncan-Smith, Amanda Troya",/track?id=14614957,https://www.tiktok.com/music/It's-The-Hard-Knock-Life-6688134053603838725,Roc Nation Records/Overbook Entertainment/Madison Gate Records/RCA Records,"Aug 16, 2019",68,72K,650K,61,"Feb 26, 2022",5,-2.00,US4DG1400209
76,-21,Shadow,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",63,71K,677K,24,"Feb 5, 2022",6,-3.00,US3DF2210495
77,-11,rockstar,S8433,"Post Malone, 21 Savage",/track?id=15941282,https://www.tiktok.com/music/rockstar-6750773904496658433,Universal-Island Records Ltd.,"Sep 2, 2019",46,69K,1.2M,9,"Feb 5, 2022",12,-1.57,USUM71710087
78,-19,Sky,S0389,Playboi Carti,/track?id=32400662,https://www.tiktok.com/music/Playboi-Carti-–-Sky-6910712386555120389,AWGE/Interscope Records,"Dec 25, 2020",19,69K,2.2M,11,"Apr 1, 2023",28,,USUM72024699
79,New,the information sir melody,,,,https://www.tiktok.com/music/null,,"Feb 23, 2022",186,69K,72K,79,"Mar 5, 2022",5,,QZDA62256322
80,-2,Taggin' Yo Name,S8178,Dane O$even,/track?id=29712553,https://www.tiktok.com/music/TagginYo-Name-6828562234852018178,DANE O$EVEN,"May 18, 2020",72,69K,597K,30,"Feb 19, 2022",5,-0.29,QZES92080562
81,-11,Intro,,"Guapo Laced, Killa Cam",/track?id=69287530,https://www.tiktok.com/music/null,Out The Gate Records,"Oct 17, 2019",11,68K,3M,2,"Jan 8, 2022",13,-1.57,QZHN81919647
82,23,Transgender,,,,https://www.tiktok.com/music/null,,"Feb 16, 2022",157,68K,128K,82,"Mar 5, 2022",3,3.29,VNVVD2200021
83,-18,Yam,S6782,"sharkboy, Yeat",/track?id=65823183,https://www.tiktok.com/music/original-sound-7048740396419156782,underwater,"Feb 15, 2022",147,67K,156K,65,"Feb 26, 2022",3,-2.57,QZNWX2106565
84,-7,One Dance,,,,https://www.tiktok.com/music/null,,"Feb 13, 2022",132,67K,220K,77,"Feb 26, 2022",4,-1.00,VNDQH2200032
85,-13,Big Spender,S7842,Peggy Lee,/track?id=15173545,https://www.tiktok.com/music/Big-Spender-6898787810690467842,Capitol Records,"Sep 2, 2019",39,66K,1.2M,6,"Jan 29, 2022",10,-1.86,USCA28900608
86,New,Bananza x Temperature,,,,https://www.tiktok.com/music/null,,"Feb 16, 2022",177,65K,94K,86,"Mar 5, 2022",2,,VNVVS2200037
87,-29,Eclipse,,,,https://www.tiktok.com/music/null,,"Feb 11, 2022",111,65K,304K,35,"Feb 19, 2022",4,-4.14,VNDDH2200032
88,-5,Backstabber,S5297,Kesha,/track?id=15674032,https://www.tiktok.com/music/Backstabber-7057567146729015297,RCA Records Label,"Aug 16, 2019",70,65K,604K,50,"Feb 5, 2022",11,-0.71,USRC10900741
89,66,Toma Tussi,,,,https://www.tiktok.com/music/null,,"Feb 20, 2022",168,64K,106K,81,"Mar 19, 2022",6,9.43,QZDA62204042
90,-17,Notion,S4001,The Rare Occasions,/track?id=16270659,https://www.tiktok.com/music/Notion-7036703990248704001,The Rare Occasions,"Nov 30, 2021",48,63K,1.1M,7,"Feb 5, 2022",9,-2.43,USHM21617726
91,-5,Still Don't Know My Name,S0549,Labrinth,/track?id=25531326,https://www.tiktok.com/music/Still-Don't-Know-My-Name-6817120527187020549,Masterworks,"Sep 23, 2019",10,63K,3.9M,28,"Dec 25, 2021",16,-0.71,USQX91902507
92,66,The Era Of Relationships.7,S1041,Sparkplugfn,/track?id=74284982,https://www.tiktok.com/music/The-Era-Of-Relationships7-7065343549761751041,2022) Vampire Records,"Feb 15, 2022",166,62K,109K,82,"Mar 12, 2022",5,9.43,QZDA42299259
93,-19,American Boy,S3330,Mickeymr,/track?id=74927137,https://www.tiktok.com/music/American-Boy-7065808671863523330,RizkibrianMSC,"Feb 16, 2022",149,61K,150K,74,"Feb 26, 2022",2,-2.71,TCAGB2232321
94,New,Suicidal,,,,https://www.tiktok.com/music/null,,"Feb 21, 2022",184,60K,75K,94,"Mar 5, 2022",2,,VNVVS2200047
95,New,Countdown To Fame,,Jay Hen Gwoppa,/track?id=47219300,https://www.tiktok.com/music/null,1958718 Records DK,"Mar 17, 2021",190,60K,65K,95,"Mar 5, 2022",1,,QZDA82172143
96,-72,Cha Cha Slide,,,,https://www.tiktok.com/music/null,,"Feb 20, 2022",133,59K,216K,24,"Feb 26, 2022",2,-10.29,VNTTH2200106
97,71,Wait a Minute!,S0946,WILLOW,/track?id=13904490,https://www.tiktok.com/music/Wait-a-Minute-6740534003704530946,Roc Nation W Smith P&D,"Sep 2, 2019",80,59K,518K,24,"May 14, 2022",22,10.14,QMJMT1500801
98,6,Revenge,,,,https://www.tiktok.com/music/null,,"Feb 19, 2022",162,59K,119K,98,"Mar 5, 2022",3,0.86,VNDDH2200090
99,-7,Cha Cha Slide - Hardino Mix,S5072,"DJ Casper, Hardino",/track?id=15943280,https://www.tiktok.com/music/Cha-Cha-Slide-Hardino-Mix-253714452749955072,Universal Records,"Sep 2, 2019",118,59K,280K,92,"Feb 26, 2022",2,-1.00,USUR10000987
100,New,Henry,,NFL Reese,/track?id=76312830,https://www.tiktok.com/music/null,2758044 Records DK,"Jan 14, 2022",192,59K,59K,100,"Mar 5, 2022",1,,QZFZ22213257
101,-34,Hat Made Of Mistletoe,S9218,Cody Johnson,/track?id=65758855,https://www.tiktok.com/music/Hat-Made-Of-Mistletoe-7025947595105929218,CoJo Music/Warner Music Nashville,"Nov 1, 2021",78,59K,546K,25,"Feb 12, 2022",7,-4.86,QMCQK1900189
102,57,HAHA,S1781,Lil Darkie,/track?id=26235905,https://www.tiktok.com/music/HAHA-6831913272296491781,Repost Network,"Oct 7, 2019",4,59K,6.1M,57,"Sep 11, 2021",13,,QM42K1976980
103,-27,Breakin' My Heart (Pretty Brown Eyes),S6545,Mint Condition,/track?id=15605754,https://www.tiktok.com/music/BreakinMy-Heart-Pretty-Brown-Eyes-6932073408150636545,Universal Music Mexico S.A. de C.V. (Polystar),"Sep 3, 2019",30,58K,1.5M,16,"Jan 22, 2022",14,-3.86,USPR39104445
104,New,Mi Gata,,,,https://www.tiktok.com/music/null,,"Feb 22, 2022",193,57K,59K,86,"Mar 12, 2022",2,,VNTTH2200122
105,3,Substance,,,,https://www.tiktok.com/music/null,,"Feb 16, 2022",161,57K,119K,105,"Mar 5, 2022",3,0.43,VNTTH2200079
106,51,I Know,S3649,"Big Sean, Jhené Aiko",/track?id=15933586,https://www.tiktok.com/music/I-Know-6750951874599323649,Virgin EMI,"Sep 2, 2019",92,57K,441K,1,"Nov 5, 2022",15,7.29,USUM71501149
107,79,My Little Love,S2306,Adele,/track?id=66909696,https://www.tiktok.com/music/My-Little-Love-7032029299402082306,Columbia,"Nov 17, 2021",35,56K,1.3M,23,"Jan 15, 2022",17,11.29,USSM12105971
108,51,I Know,S3649,"Big Sean, Jhené Aiko",/track?id=15933586,https://www.tiktok.com/music/I-Know-6750951874599323649,Virgin EMI,"Sep 2, 2019",88,56K,482K,2,"Nov 5, 2022",11,7.29,USUM71501149
109,-24,Unforgettable (feat. Swae Lee),S0450,"French Montana, Swae Lee",/track?id=15799462,https://www.tiktok.com/music/Unforgettable-Mariah-Carey-Acoustic-Remix-6717100962244200450,Epic,"Aug 17, 2019",139,54K,179K,85,"Feb 26, 2022",3,-3.43,USSM11703478
110,-13,MAMIII,S3374,"Becky G, KAROL G",/track?id=73443510,https://www.tiktok.com/music/MAMIII-7063235297919683374,Kemosabe Records/RCA Records,"Feb 10, 2022",123,53K,256K,67,"Feb 19, 2022",6,-1.86,USRC12200425
111,-31,Stuff Aint Sweet,,,,https://www.tiktok.com/music/null,,"Oct 6, 2021",125,53K,242K,71,"Feb 19, 2022",4,-4.43,QZNWS2146019
112,22,thank you sister because i wouln't have made it,,,,https://www.tiktok.com/music/null,,"Feb 19, 2022",171,52K,99K,112,"Mar 5, 2022",2,3.14,QZDA52278503
113,-19,Tell em x No Idea,,,,https://www.tiktok.com/music/null,,"Jan 22, 2022",79,51K,521K,41,"Feb 5, 2022",7,-2.71,VNHNH2200037
114,79,Una Noche en Medellín,S6933,Cris Mj,/track?id=69578260,https://www.tiktok.com/music/Una-Noche-en-Medellín-7055311619697756933,Nabru Records LLC,"Jan 11, 2022",174,51K,97K,75,"Mar 19, 2022",9,11.29,QM4TW2218961
115,-9,abcdefu,S8322,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,Atlantic/Arthouse Records,"Aug 9, 2021",16,51K,2.3M,15,"Nov 27, 2021",19,-1.29,USAT22103652
116,8,Spongebob Tomfoolery - Dante9k Remix,S9937,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,9K Entertainment,"Jan 27, 2020",6,51K,5.9M,8,"Jul 31, 2021",65,1.14,QZFYZ2047242
117,-4,Shake,S9377,Ishowsped,/track?id=72971003,https://www.tiktok.com/music/Shake-7071240664700389377,Ishowsped,"Jan 28, 2022",141,50K,173K,113,"Feb 26, 2022",3,-0.57,USCGH2252396
118,23,Hey Cass,,,,https://www.tiktok.com/music/null,,"Feb 19, 2022",175,50K,95K,118,"Mar 5, 2022",2,3.29,QZDA52278502
119,-35,TCHA TIKTOK,,,,https://www.tiktok.com/music/null,,"Dec 14, 2021",122,50K,257K,84,"Feb 26, 2022",3,-5.00,QZTAS2119449
120,New,We Not Humping,S3873,Monaleo,/track?id=68078777,https://www.tiktok.com/music/We-Not-Humping-7027210731057743873,Stomp Down,"Nov 4, 2021",180,50K,85K,10,"Mar 19, 2022",6,,QMDA72136655
121,-5,Playboy,S6817,Jx.Zero,/track?id=35791057,https://www.tiktok.com/music/Playboy-6936644952348706817,772428 Records DK,"Dec 20, 2021",127,49K,239K,81,"Feb 19, 2022",4,-0.71,QZDA62175728
122,-20,pushin P (feat. Young Thug),S2193,"Gunna, Future, Young Thug",/track?id=69230812,https://www.tiktok.com/music/pushin-P-feat-Young-Thug-7052789426485512193,300 Entertainment,"Jan 6, 2022",33,49K,1.4M,5,"Jan 22, 2022",10,-2.86,QMCE32200039
123,New,Areyoureallysilly?,S3906,MNR Tobi,/track?id=74304072,https://www.tiktok.com/music/Areyoureallysilly-7065865021456123906,Monarch Music Group,"Feb 17, 2022",183,48K,75K,123,"Mar 5, 2022",3,,QZQGC2202524
124,-33,Monëy so big,S8642,Yeat,/track?id=59698933,https://www.tiktok.com/music/Monëy-so-big-7002409506638448642,TwizzyRich,"Aug 30, 2021",86,48K,487K,67,"Feb 12, 2022",11,-4.71,USLD91734275
125,New,Kicking Flavors,S5361,Fly Boi Keno,/track?id=32424059,https://www.tiktok.com/music/Kicking-Flavors-6808287193765775361,Black Heart Entertainment,"Mar 24, 2020",159,48K,124K,125,"Mar 5, 2022",3,,QZFZ71904465
