Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
68,-19,Giddy Up Let's Ride,S3921,Kinsu,/track?id=15889163,https://www.tiktok.com/music/Giddy-Up-Let's-Ride-6914959998422353921,Blunt Recordings,"Jan 6, 2021",51,73K,1.1M,9,"Jan 8, 2022",9,-2.71,USTV19700304
69,-28,Lost - Album Version,S9566,Frank Ocean,/track?id=15923620,https://www.tiktok.com/music/Lost-143689566,Universal Music LLC,"Sep 2, 2019",103,72K,424K,36,"Jan 22, 2022",6,-4.00,USUM71207186
70,New,Sugar Fast,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",182,71K,71K,70,"Feb 5, 2022",2,,QZKDK2277426
71,New,Sugar,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",181,71K,71K,71,"Feb 5, 2022",2,,VNHNH2200045
72,-18,abcdefu (feat. Royal & the Serpent),,"GAYLE, Royal & the Serpent",/track?id=66937050,https://www.tiktok.com/music/null,Atlantic/Arthouse Records,"Nov 15, 2021",96,70K,510K,54,"Jan 29, 2022",9,-2.57,USAT22107482
73,-21,Hrs and Hrs,S4866,Muni Long,/track?id=66959718,https://www.tiktok.com/music/Hrs-and-Hrs-7037059536640804866,"Supergiant Records, LLC / Def Jam Recordings","Oct 26, 2021",90,70K,571K,41,"Feb 11, 2023",23,-3.00,QZAKB2136210
74,-11,Time Machine,S5681,Muni Long,/track?id=67039621,https://www.tiktok.com/music/Time-Machine-7023875726227015681,"Supergiant Records, LLC / Def Jam Recordings","Oct 26, 2021",152,69K,160K,63,"Jan 29, 2022",3,-1.57,QZAKB2136212
75,-30,Town,S9090,"Kblast, Mighty Bay",/track?id=69235391,https://www.tiktok.com/music/Town-7047650922994649090,Astroknot Sounds,"Dec 30, 2021",80,69K,663K,16,"Jan 15, 2022",6,-4.29,QZTGW2100693
76,-5,Material Girl (Bass Boosted),,Saucy Santana,/track?id=66161051,https://www.tiktok.com/music/null,"StreamCut Media, LLC","Nov 3, 2021",62,68K,956K,39,"Jan 15, 2022",27,-0.71,QZ5FA2150318
77,New,No Concepts,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",183,67K,69K,77,"Feb 5, 2022",4,,US3DF2210545
78,21,Mujeriego,S2342,Ryan Castro,/track?id=68481935,https://www.tiktok.com/music/Mujeriego-7044682004830702342,Sony Music Entertainment,"Dec 14, 2021",145,67K,191K,78,"Feb 5, 2022",7,3.00,COSO12100328
79,-13,Spongebob Tomfoolery - Dante9k Remix,S9937,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,9K Entertainment,"Jan 27, 2020",4,67K,5.7M,8,"Jul 31, 2021",65,-1.86,QZFYZ2047242
80,-44,Cyclone (feat. T-Pain) (Main),S3296,"Baby Bash, T-Pain",/track?id=15050293,https://www.tiktok.com/music/Cyclone-feat-T-Pain-Main-242568824548663296,Now Joint Venture,"Aug 16, 2019",138,66K,226K,36,"Jan 29, 2022",3,-6.29,USAR10700270
81,110,Shmoney (feat. Quavo & Rowdy Rebel),S8306,"Bobby Shmurda, Quavo, Rowdy Rebel",/track?id=68481463,https://www.tiktok.com/music/Shmoney-7041325745419618306,GS9/Epic,"Dec 12, 2021",168,66K,110K,60,"Feb 12, 2022",6,15.71,USSM12108456
82,62,Right Foot Creep,S4530,YoungBoy Never Broke Again,/track?id=31306340,https://www.tiktok.com/music/Right-Foot-Creep-6871082689080854530,"Never Broke Again, LLC","Sep 10, 2020",66,66K,909K,49,"Mar 5, 2022",32,8.86,USAT22005616
83,New,Hide,S0914,"Juice WRLD, Seezyn",/track?id=22115586,https://www.tiktok.com/music/Hide-6740853118797350914,Universal Records,"Sep 12, 2019",139,65K,224K,83,"Feb 5, 2022",5,,USUG11802778
84,-25,Frontin' (feat. Jay-Z) (Club Mix),,"Pharrell Williams, JAY-Z",/track?id=15049196,https://www.tiktok.com/music/null,Arista,"Aug 16, 2019",26,65K,2M,2,"Dec 18, 2021",11,-3.57,USAR10300553
85,New,Major Bag Alert (feat. Migos),,"DJ Khaled, Migos",/track?id=17631254,https://www.tiktok.com/music/null,Epic/We The Best,"Aug 17, 2019",184,64K,68K,4,"Feb 12, 2022",6,,USSM11705116
86,New,"Sea, Swallow Me",S3729,"Harold Budd, Elizabeth Fraser, Robin Guthrie, Simon Raymonde",/track?id=12443170,https://www.tiktok.com/music/Sea-Swallow-Me-6751218276337993729,4AD,"Oct 23, 2019",165,64K,116K,86,"Feb 5, 2022",1,,GBAFL8600048
87,-29,Freakum Dress (Album Version),S4145,Beyoncé,/track?id=15779564,https://www.tiktok.com/music/Freakum-Dress-Album-Version-6696420346582534145,Sony Urban Music/Columbia,"Aug 16, 2019",79,62K,675K,25,"Jan 15, 2022",7,-4.14,USSM10603615
88,4,Monëy so big,S8642,Yeat,/track?id=59698933,https://www.tiktok.com/music/Monëy-so-big-7002409506638448642,TwizzyRich,"Aug 30, 2021",142,62K,218K,67,"Feb 12, 2022",11,0.57,USLD91734275
89,New,Stars Will Fall,S9650,Duster,/track?id=24196700,https://www.tiktok.com/music/Stars-Will-Fall-6786990932072859650,Numero Group,"Jan 27, 2020",170,62K,107K,89,"Feb 5, 2022",1,,USCW61921005
90,-15,Dumb Crasy,S5697,So Supa,/track?id=69325557,https://www.tiktok.com/music/Dumb-Crasy-7055454067279005697,'94 Sounds LLC / 10K Projects,"Jan 13, 2022",131,62K,240K,68,"Jan 22, 2022",6,-2.14,QZEMV2171405
91,24,"Theme from ""Looney Tunes""",S8321,TV Sounds Unlimited,/track?id=11184620,https://www.tiktok.com/music/Theme-from-Lost-6733099549629368321,Suite 102,"Sep 1, 2020",159,61K,125K,91,"Feb 5, 2022",2,3.43,CAM460435269
92,25,"Theme from ""Looney Tunes"" (From ""Looney Tunes"")",,TV Sounds Unlimited,/track?id=39011763,https://www.tiktok.com/music/null,Up and Away Records,"Sep 2, 2019",162,61K,124K,92,"Feb 5, 2022",2,3.57,QMVRR1631751
93,-4,pushin P (feat. Young Thug),,"Gunna, Future, Young Thug",/track?id=69343820,https://www.tiktok.com/music/null,300 Entertainment,"Jan 10, 2022",149,60K,174K,89,"Jan 29, 2022",4,-0.57,QMCE32200056
94,-70,Switch A Nigga Out,,Summer Walker,/track?id=65771766,https://www.tiktok.com/music/null,LVRN/Interscope Records,"Nov 2, 2021",88,60K,584K,15,"Jan 22, 2022",3,-10.00,USUM72118250
95,61,Dip (#thewoah),S7345,TisaKorean,/track?id=21796167,https://www.tiktok.com/music/Dip-thewoah-6705010360551737345,8jency/Astroknot Sounds,"Aug 20, 2019",47,59K,1.1M,17,"Feb 26, 2022",19,,USAT21811425
96,-34,LAME,S8882,Mattniklo,/track?id=69226812,https://www.tiktok.com/music/LAME-6959590886963578882,2613660 Records DK,"May 6, 2021",141,59K,220K,62,"Jan 29, 2022",4,-4.86,QZHN52198364
97,-41,Swim,S5935,Chase Atlantic,/track?id=18552404,https://www.tiktok.com/music/Swim-chase-Atlantic-7037336627013765935,Warner Bros.,"Aug 19, 2019",111,59K,358K,56,"Jan 29, 2022",5,-5.86,USWB11701711
98,-21,Could've Been (feat. Bryson Tiller),S0001,"H.E.R., Bryson Tiller",/track?id=20318677,https://www.tiktok.com/music/Could've-Been-6730293627639040001,RCA Records Label,"Aug 27, 2019",36,59K,1.5M,3,"Jan 1, 2022",11,-3.00,USRC11802598
99,22,The Family Madrigal,S1218,"Stephanie Beatriz, Olga Merediz, Encanto - Cast",/track?id=66944665,https://www.tiktok.com/music/The-Family-Madrigal-7032019092575881218,Walt Disney Records,"Nov 11, 2021",118,58K,330K,69,"Feb 12, 2022",9,3.14,USWD12112911
100,-82,In my feelings,,lil6beats,/track?id=71857580,https://www.tiktok.com/music/null,lil6beats,"Jan 21, 2022",102,58K,441K,18,"Jan 29, 2022",2,-11.71,QZFZ32241775
101,-31,NEW MAGIC WAND,S7041,"Tyler, The Creator",/track?id=23199868,https://www.tiktok.com/music/NEW-MAGIC-WAND-7162267273623767041,Columbia,"Aug 16, 2019",55,58K,1.1M,21,"Dec 4, 2021",15,-4.43,USQX91901115
102,-30,All For Us - from the HBO Original Series Euphoria,S5681,"Labrinth, Zendaya",/track?id=24792338,https://www.tiktok.com/music/All-For-Us-from-the-HBO-Original-Series-Euphoria-6943584725743175681,Republic Records,"Sep 2, 2019",122,57K,297K,72,"Jan 29, 2022",7,-4.29,USUG11902729
103,31,Talking to the Moon,S4371,Bruno Mars,/track?id=15084986,https://www.tiktok.com/music/Talking-To-The-Moon-96894371,Elektra (NEK),"Aug 20, 2019",13,57K,2.7M,5,"Apr 24, 2021",19,4.43,USAT21001985
104,-40,Lost In The Fire - Remix,,,,https://www.tiktok.com/music/null,,"Jan 18, 2022",156,55K,136K,64,"Jan 29, 2022",3,-5.71,VNHNH2200023
105,-44,WYD Now?,S5446,Sadie Jean,/track?id=68263327,https://www.tiktok.com/music/WYD-Now-7046844232824605446,SELENE,"Nov 24, 2021",114,55K,349K,61,"Jan 29, 2022",7,-6.29,QM3DF2182148
106,-12,B.E.D.,S5353,Jacquees,/track?id=15194460,https://www.tiktok.com/music/BED-5000000001382585353,Universal-Island Records Ltd.,"Sep 2, 2019",101,55K,456K,93,"Feb 12, 2022",10,-1.71,USCM51600265
107,-21,Could've Been,,,,https://www.tiktok.com/music/null,,"Dec 27, 2021",87,55K,584K,14,"Jan 8, 2022",8,-3.00,VNNVK2190009
108,New,Walk Through The Fire,S6113,"Yung Bleu, Ne-Yo",/track?id=69578793,https://www.tiktok.com/music/Walk-Through-The-Fire-feat-Ne-Yo-7053366696622426113,"Vandross Music Group, Inc. / EMPIRE","Jan 14, 2022",185,54K,62K,108,"Feb 5, 2022",2,,USUYG1408737
109,-24,"Put Some Respek on My Name, Pt. 2",S5665,Deezy On Da Beat,/track?id=41853205,https://www.tiktok.com/music/Put-Some-Respek-on-My-Name-6878757089791985665,Cutcha Radio Up Productions,"Sep 30, 2020",11,54K,3.1M,2,"Nov 27, 2021",17,-3.43,QZMEM2020964
110,-29,Love - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 12, 2022",140,53K,221K,63,"Jan 22, 2022",5,-4.14,VNVXC2200008
111,28,Draco,S2112,Future,/track?id=15799268,https://www.tiktok.com/music/Draco-242461220874842112,Epic/Freebandz/A1,"Aug 17, 2019",172,53K,97K,111,"Feb 5, 2022",3,4.00,USSM11701441
112,29,Draco,S2112,Future,/track?id=15799268,https://www.tiktok.com/music/Draco-242461220874842112,Epic/Freebandz/A1,"Aug 17, 2019",173,53K,97K,112,"Feb 5, 2022",3,4.14,USSM11701441
113,-56,home,,,,https://www.tiktok.com/music/null,,"Mar 18, 2021",106,53K,395K,28,"Jan 22, 2022",4,-8.00,QZES52101051
114,18,Eventually,S0626,Tame Impala,/track?id=11020224,https://www.tiktok.com/music/Eventually-6753781213430810626,Universal Music,"Sep 12, 2019",160,52K,125K,75,"Feb 12, 2022",6,2.57,AUUM71500296
115,New,Festival,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",187,52K,53K,115,"Feb 5, 2022",4,,US3DF2209039
116,-9,Aesthetic,S3281,Devonte Mayo,/track?id=31673144,https://www.tiktok.com/music/Aesthetic-6801406368763873281,1566333 Records DK,"Mar 6, 2020",32,51K,1.7M,70,"Jun 25, 2022",42,-1.29,QZFZ52072968
