Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
65,6,Material Girl (Bass Boosted),,Saucy Santana,/track?id=66161051,https://www.tiktok.com/music/null,"StreamCut Media, LLC","Nov 3, 2021",37,81K,1.4M,39,"Jan 15, 2022",27,0.86,QZ5FA2150318
66,88,Paradise,S1777,Ikson,/track?id=18206886,https://www.tiktok.com/music/Paradise-6810180973628491777,ikson,"Mar 30, 2020",55,80K,1M,42,"Jun 4, 2022",39,,SE5BU1794888
67,46,Low (feat. T-Pain),S3733,"Flo Rida, T-Pain",/track?id=15081508,https://www.tiktok.com/music/Low-feat-TPain-13733,Poe Boy/Atlantic,"Aug 20, 2019",26,79K,1.7M,18,"Sep 4, 2021",15,6.57,USAT20705841
68,New,Until The End Of Time (with Beyoncé),S6258,"Justin Timberlake, Beyoncé",/track?id=15447081,https://www.tiktok.com/music/Until-The-End-Of-Time-with-Beyoncé-7008604549921376258,Jive,"Sep 15, 2021",175,78K,79K,19,"Apr 2, 2022",7,,USJI10700679
69,63,Say It Right,S9201,Nelly Furtado,/track?id=15902698,https://www.tiktok.com/music/Say-It-Right-6888701599418419201,Rhino,"Sep 3, 2019",106,75K,414K,51,"Feb 26, 2022",5,9.00,USUM70603368
70,-33,traitor,S2449,Olivia Rodrigo,/track?id=43417294,https://www.tiktok.com/music/traitor-6964415885424232449,Olivia Rodrigo PS,"May 13, 2021",22,74K,2.1M,10,"Jul 17, 2021",20,-4.71,USUG12101243
71,2,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",2,74K,8.9M,24,"Jun 12, 2021",86,0.29,USUYG1287925
72,-7,One Dance,S1776,"Drake, Wizkid, Kyla",/track?id=15194415,https://www.tiktok.com/music/One-Dance-feat-Wizkid-Kyla-222496923914571776,Cash Money Records/Young Money Ent./Universal Rec.,"Sep 2, 2019",30,72K,1.5M,12,"Feb 5, 2022",16,-1.00,USCM51600028
73,5,My Little Love,S2306,Adele,/track?id=66909696,https://www.tiktok.com/music/My-Little-Love-7032029299402082306,Columbia,"Nov 17, 2021",33,71K,1.5M,23,"Jan 15, 2022",17,0.71,USSM12105971
74,-43,Yah Trick Yah,,,,https://www.tiktok.com/music/null,,"Feb 15, 2022",96,71K,486K,31,"Mar 12, 2022",5,-6.14,VNTTH2200075
75,48,Una Noche en Medellín,S6933,Cris Mj,/track?id=69578260,https://www.tiktok.com/music/Una-Noche-en-Medellín-7055311619697756933,Nabru Records LLC,"Jan 11, 2022",129,70K,226K,75,"Mar 19, 2022",9,6.86,QM4TW2218961
76,New,Hadron Collider,,,,https://www.tiktok.com/music/null,,"Mar 12, 2022",182,69K,70K,76,"Mar 19, 2022",2,,QZ8252207017
77,11,"Residente: Bzrp Music Sessions, Vol. 49",S1382,"Bizarrap, Residente",/track?id=75303261,https://www.tiktok.com/music/Residente-Bzrp-Music-Sessions-Vol-49-7071009067036101382,Sony Music Latin,"Mar 3, 2022",152,69K,145K,77,"Mar 19, 2022",3,1.57,QM4TX2204481
78,76,Chale,S9739,Eden Muñoz,/track?id=73632653,https://www.tiktok.com/music/Chale-7069980890717309739,Lizos Music,"Feb 10, 2022",143,69K,168K,78,"Mar 19, 2022",5,10.86,MXB952200017
79,10,Hannah Montana,S4882,Migos,/track?id=15955680,https://www.tiktok.com/music/Hannah-Montana-6757314263443834882,Quality Control Music,"Nov 8, 2019",32,68K,1.5M,14,"Jan 29, 2022",11,1.43,USUYG1031228
80,-10,Doin' Time,,,,https://www.tiktok.com/music/null,,"Feb 25, 2022",119,67K,267K,70,"Mar 12, 2022",2,-1.43,VNDTM2200004
81,4,Toma Tussi,,,,https://www.tiktok.com/music/null,,"Feb 20, 2022",123,67K,246K,81,"Mar 19, 2022",6,0.57,QZDA62204042
82,10,Hannah Montana,,Migos,/track?id=15956527,https://www.tiktok.com/music/null,Quality Control Music,"Nov 8, 2019",95,67K,491K,29,"Feb 19, 2022",7,1.43,USUYG1038112
83,113,Something In The Way,S4626,Nirvana,/track?id=15361122,https://www.tiktok.com/music/Something-In-The-Way-6927279952329754626,Geffen,"Sep 2, 2019",165,67K,109K,83,"Mar 19, 2022",3,16.14,USGF19942512
84,New,Diamond and Gold,S9889,Egorka,/track?id=78560256,https://www.tiktok.com/music/Diamond-and-Gold-7039749935427749889,EGORKA,"Dec 8, 2021",179,67K,73K,84,"Mar 19, 2022",1,,RUA1H1886936
85,-2,No Idea,S2901,Don Toliver,/track?id=23658940,https://www.tiktok.com/music/No-Idea-6764115859423152901,Cactus Jack / Atlantic,"Aug 21, 2019",3,67K,8.6M,5,"Jan 29, 2022",11,-0.29,USAT21903300
86,-27,griddy nutcracker,S8738,xxanny,/track?id=75288722,https://www.tiktok.com/music/griddy-nutcracker-7070086118510708738,MILLENIUM,"Feb 28, 2022",142,66K,170K,59,"Mar 12, 2022",3,-3.86,GBLLT2212121
87,New,Wild And Bass,,,,https://www.tiktok.com/music/null,,"Mar 6, 2022",180,66K,72K,87,"Mar 19, 2022",3,,QZ8252206464
88,New,Don't Cha,S5250,"The Pussycat Dolls, Busta Rhymes",/track?id=15900163,https://www.tiktok.com/music/Dont-Cha-6742927024534325250,Polydor Associated Labels,"Sep 2, 2019",118,66K,271K,88,"Mar 19, 2022",6,,USUM70503191
89,New,Damn Son,,4za,/track?id=78560491,https://www.tiktok.com/music/null,Shaguar Entertainment,"Dec 21, 2021",183,66K,70K,89,"Mar 19, 2022",1,,QZTAT2151991
90,New,Thoughts whatever were on now,,"MCGOOF, Ani Ali",/track?id=56268871,https://www.tiktok.com/music/null,MCGOOF,"Apr 5, 2020",178,66K,73K,90,"Mar 19, 2022",1,,SEYOK1824456
91,New,there's nothing,S1617,a quite place to die..,/track?id=72475754,https://www.tiktok.com/music/there's-nothing-6987115104269551617,3189853 Records DK,"Jul 19, 2021",161,66K,120K,91,"Mar 19, 2022",2,,QZK6L2150080
92,-51,Boys Will Be Bugs,S9030,Cavetown,/track?id=22103603,https://www.tiktok.com/music/boys-will-be-bugs-cavetown-6636985256622689030,Oat Milk,"Jan 24, 2020",66,66K,770K,21,"Mar 5, 2022",5,-7.29,USL4Q1849675
93,New,Herb,,Boxhead,/track?id=77613682,https://www.tiktok.com/music/null,1638343 Records DK,"Mar 6, 2021",163,65K,116K,93,"Mar 19, 2022",2,,QZDA62178931
94,-41,Playboy,S6817,Jx.Zero,/track?id=35791057,https://www.tiktok.com/music/Playboy-6936644952348706817,772428 Records DK,"Mar 5, 2021",47,65K,1.2M,5,"Feb 19, 2022",8,-5.86,QZDA62175728
95,New,barber,S8434,Akimbo4s,/track?id=63119305,https://www.tiktok.com/music/barber-6925766024407058434,1939602 Records DK,"Feb 4, 2021",170,65K,97K,37,"Mar 26, 2022",3,,QZFZ52117484
96,-33,You Belong With Me,S6357,Taylor Swift,/track?id=15191229,https://www.tiktok.com/music/You-Belong-With-Me-Taylor’s-Version-6977582679021636357,Big Machine,"Sep 2, 2019",94,65K,492K,63,"Mar 12, 2022",6,-4.71,USCJY0803328
97,-25,Somebody That I Used To Know,S8738,"Gotye, Kimbra",/track?id=11030776,https://www.tiktok.com/music/Somebody-That-I-Used-To-Know-6790858701105268738,Samples 'n' Seconds Records,"Sep 4, 2019",125,64K,244K,72,"Mar 12, 2022",5,-3.57,AUZS21100040
98,-54,happier,S3058,Olivia Rodrigo,/track?id=43465703,https://www.tiktok.com/music/happier-6964415219083053058,Olivia Rodrigo PS,"May 13, 2021",36,64K,1.4M,13,"Jun 19, 2021",11,-7.71,USUG12101247
99,New,Set the Mood Prelude / Until the End of Time,S8128,Justin Timberlake,/track?id=15446803,https://www.tiktok.com/music/Set-the-Mood-Prelude-Until-the-End-of-Time-265684099418288128,Jive,"Aug 17, 2019",184,64K,66K,32,"Mar 26, 2022",6,,USJI10600504
100,-58,Boys Will Be Bugs,S9030,Cavetown,/track?id=22103603,https://www.tiktok.com/music/boys-will-be-bugs-cavetown-6636985256622689030,Oat Milk,"Jan 29, 2020",74,63K,680K,23,"Mar 5, 2022",5,-8.29,USL4Q1849675
101,New,556 - Remix,S0674,"Slayxsavage, iayze",/track?id=78168363,https://www.tiktok.com/music/556-Remix-7070659442802460674,SSM RECORDS,"Mar 2, 2022",176,63K,78K,101,"Mar 19, 2022",2,,QZDA72292067
102,-28,Steven Universe,S7298,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,Fully Furnished Records,"Feb 19, 2020",5,62K,6.1M,62,"Mar 5, 2022",50,-4.00,QZFZ32084911
103,New,Frozen,S5297,"Madonna, Sickick",/track?id=68076908,https://www.tiktok.com/music/Frozen-7013021556209175297,Warner Records,"Nov 30, 2021",166,62K,109K,103,"Mar 19, 2022",2,,USWB12105753
104,-37,Uranus,,,,https://www.tiktok.com/music/null,,"Mar 6, 2022",150,62K,147K,67,"Mar 12, 2022",5,-5.29,QZDA82275166
105,New,Until The End Of Time (with Beyoncé),S6258,"Justin Timberlake, Beyoncé",/track?id=15447081,https://www.tiktok.com/music/Until-The-End-Of-Time-with-Beyoncé-7008604549921376258,Jive,"Aug 16, 2019",185,61K,64K,30,"Mar 26, 2022",6,,USJI10700679
106,78,Rockin with the Best,S9681,Padox,/track?id=91985294,https://www.tiktok.com/music/Rockin-with-the-Best-7068695837521479681,Brazility,"Feb 24, 2022",167,61K,104K,106,"Mar 19, 2022",2,11.14,CH6542216494
107,-14,B.E.D. - Remix,,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194540,https://www.tiktok.com/music/null,Cash Money,"Sep 2, 2019",39,61K,1.3M,19,"Jan 15, 2022",12,-2.00,USCM51700297
108,-17,Earned It,,,,https://www.tiktok.com/music/null,,"Feb 10, 2022",112,61K,314K,91,"Mar 12, 2022",2,-2.43,VNVXC2200080
109,-10,the information sir melody,,,,https://www.tiktok.com/music/null,,"Feb 23, 2022",135,61K,201K,79,"Mar 5, 2022",5,-1.43,QZDA62256322
110,-2,Jersey Anniversary Club Mix Tiktok Challenge,S9697,Marbo Beatz,/track?id=77205930,https://www.tiktok.com/music/Jersey-Anniversary-Club-Mix-Tiktok-Challenge-7070336503032989697,The Hitz Mechanikz LLC,"Mar 1, 2022",160,61K,125K,65,"Mar 26, 2022",3,-0.29,QZDA72276949
111,-13,B.E.D. - Remix,S7520,"Jacquees, Ty Dolla $ign, Quavo",/track?id=15194539,https://www.tiktok.com/music/BED-Remix-270070141902827520,Cash Money,"Sep 2, 2019",40,61K,1.3M,18,"Jan 15, 2022",12,-1.86,USCM51700296
112,0,Activate,,,,https://www.tiktok.com/music/null,,"Feb 3, 2022",100,60K,460K,37,"Mar 5, 2022",9,0.00,QZ5FN2241800
113,-13,Envolver,S0433,Anitta,/track?id=66370227,https://www.tiktok.com/music/Envolver-7028498814554130433,WEA Latina,"Nov 8, 2021",147,60K,156K,100,"Mar 12, 2022",4,-1.86,USWL12100576
114,34,Backstabber,S5297,Kesha,/track?id=15674032,https://www.tiktok.com/music/Backstabber-7057567146729015297,RCA Records Label,"Aug 16, 2019",71,60K,717K,50,"Feb 5, 2022",11,4.86,USRC10900741
115,-96,Sonic,,,,https://www.tiktok.com/music/null,,"Mar 6, 2022",124,59K,246K,19,"Mar 12, 2022",2,-13.71,QZ8252206461
116,-34,The Era Of Relationships.7,S1041,Sparkplugfn,/track?id=74284982,https://www.tiktok.com/music/The-Era-Of-Relationships7-7065343549761751041,2022) Vampire Records,"Feb 15, 2022",126,59K,244K,82,"Mar 12, 2022",5,-4.86,QZDA42299259
117,-8,How About That,S7281,Mr. Kreepa Block,/track?id=74552267,https://www.tiktok.com/music/How-About-That-7066468192964577281,3590230 Records DK,"Feb 18, 2022",127,58K,242K,67,"Mar 5, 2022",7,-1.14,QZDA52269429
118,New,Sauced Up,,"Birkley Boyz, Fabz",/track?id=63775077,https://www.tiktok.com/music/null,TSG,"Jan 22, 2021",174,58K,84K,39,"Mar 26, 2022",3,,QZFZ22167272
119,-9,JERSEY ANNIVERSARY SHEESH MIX (CORPSES),,Vixxle,/track?id=74840620,https://www.tiktok.com/music/null,#90SBACK,"Feb 25, 2022",136,57K,197K,68,"Mar 5, 2022",3,-1.29,QZDA72205138
