Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
1,New,https://www.tiktok.com/bugworkout,https://www.tiktok.com/bugworkout/video/6914791524760964353,Deep End,Fousheé,/track?id=30521029,https://www.tiktok.com/music/Deep-End-6854654862202784517,27.2M,0,1.9M,23.7K,1,"Jan 7, 2021",,2,USRC12002568
2,New,https://www.tiktok.com/dr.danielaronov,https://www.tiktok.com/dr.danielaronov/video/6914806038059371777,Plastic,Unghetto Mathieu,/track?id=29594536,https://www.tiktok.com/music/Plastic-6831209070167328769,14M,0,1.9M,33.2K,2,"Jan 7, 2021",,2,USSM12003492
3,New,https://www.tiktok.com/theweeknd,https://www.tiktok.com/theweeknd/video/6914813627354729733,Save Your Tears,The Weeknd,/track?id=28793673,https://www.tiktok.com/music/Save-Your-Tears-6806222698834823170,14.1M,0,1.8M,109.4K,3,"Jan 7, 2021",,53,USUG12000658
4,4,https://www.tiktok.com/doktergigi_,https://www.tiktok.com/doktergigi_/video/6908808332904090882,I Think I'm in Love,Mocca,/track?id=12088454,https://www.tiktok.com/music/I-Think-I'm-in-Love-6703119711862786050,62.2M,0,3.6M,64K,1,"Jan 12, 2021",,23,FR2X41582660
5,New,https://www.tiktok.com/joshhelfgott,https://www.tiktok.com/joshhelfgott/video/6914785294000737542,The Creepy Music Box (Psychological Thriller / Horror),Film Music Experience,/track?id=29780448,https://www.tiktok.com/music/The-Creepy-Music-Box-Psychological-Thriller-Horror-6778035878947194881,13.2M,0,3.6M,73.1K,5,"Jan 7, 2021",,9,TCADS1896478
6,New,https://www.tiktok.com/meredithduxbury,https://www.tiktok.com/meredithduxbury/video/6914754661811522821,I'm Legit,"Nicki Minaj, Ciara",/track?id=15193950,https://www.tiktok.com/music/I'm-Legit-273868876789010432,14.7M,0,2.7M,11.8K,6,"Jan 7, 2021",,15,USCM51200745
7,New,https://www.tiktok.com/emily_kyte,https://www.tiktok.com/emily_kyte/video/6914791751735627013,Trap Anthem,"MC Virgins, Yun Head",/track?id=28689236,https://www.tiktok.com/music/Trap-Anthem-6799577495403235329,8.4M,0,2.2M,24.5K,7,"Jan 7, 2021",,37,QZFZ42074239
8,New,https://www.tiktok.com/nicsnite,https://www.tiktok.com/nicsnite/video/6914787196423736582,Mr. Blue Sky,Electric Light Orchestra,/track?id=15807835,https://www.tiktok.com/music/Mr-Blue-Sky-6754420279457565445,7.5M,0,1.3M,13.2K,8,"Jan 7, 2021",,22,USSM17200399
9,New,https://www.tiktok.com/funnypet520,https://www.tiktok.com/funnypet520/video/6914491075285585157,Bleeding Love,Leona Lewis,/track?id=12813076,https://www.tiktok.com/music/Bleeding-Love-227559950137446400,25.5M,0,3.6M,41.4K,9,"Jan 7, 2021",,24,GBHMU0700049
10,New,https://www.tiktok.com/siberian_loki,https://www.tiktok.com/siberian_loki/video/6914435210042035461,Paparazzi,Kim Dracula,/track?id=32313666,https://www.tiktok.com/music/Paparazzi-6906539573732476929,22M,0,6.6M,116.7K,10,"Jan 7, 2021",,69,QZNWY2036332
11,New,https://www.tiktok.com/twinkieandthebulldogs,https://www.tiktok.com/twinkieandthebulldogs/video/6914480104534002949,Electric Love,BØRNS,/track?id=15932780,https://www.tiktok.com/music/Electric-Love-227661605776420864,17.7M,0,3.7M,108.2K,11,"Jan 7, 2021",,46,USUM71416307
12,New,https://www.tiktok.com/justfitjustice,https://www.tiktok.com/justfitjustice/video/6915077725132786949,Blood // Water,grandson,/track?id=17459643,https://www.tiktok.com/music/Blood-Water-5000000001377379596,6M,0,792.5K,14.3K,12,"Jan 7, 2021",,24,TCADI1720999
13,New,https://www.tiktok.com/syeraplitt,https://www.tiktok.com/syeraplitt/video/6914695841185811718,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,9.1M,0,2.4M,25K,13,"Jan 7, 2021",,11,USUYG1312999
14,New,https://www.tiktok.com/ryley,https://www.tiktok.com/ryley/video/6914757732927081729,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,8.8M,0,2.1M,9.2K,14,"Jan 7, 2021",,18,USUYG1312999
