Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
1,New,https://www.tiktok.com/cristalallure,https://www.tiktok.com/cristalallure/video/6969302999286041862,Toilet Time,,,https://www.tiktok.com/music/Toilet-Time-6969243821343246337,38M,0,551.5K,3.8K,1,"Jun 3, 2021",,6,
2,New,https://www.tiktok.com/tuhqa_,https://www.tiktok.com/tuhqa_/video/6969233321620540677,"The Force Theme (From ""Star Wars"") - Piano Version",Patrik Pietschmann,/track?id=28145985,https://www.tiktok.com/music/The-Force-Theme-From-Star-Wars-6779388705766377474,27.7M,0,3.7M,18.5K,2,"Jun 3, 2021",,40,QZFYW2081802
3,New,https://www.tiktok.com/kyliejenner,https://www.tiktok.com/kyliejenner/video/6969227071440571654,HOUSTONFORNICATION,Travis Scott,/track?id=20319352,https://www.tiktok.com/music/HOUSTONFORNICATION-6717724233440446465,32M,0,8.1M,68.9K,3,"Jun 3, 2021",,73,USSM11806671
4,New,https://www.tiktok.com/khabycommunity,https://www.tiktok.com/khabycommunity/video/6969196090528713990,Beatbox Slowed,The Joshuan Project,/track?id=34485932,https://www.tiktok.com/music/Beatbox-Slowed-6941917422479738882,17.1M,0,2.1M,15.3K,4,"Jun 3, 2021",,33,QM42K2147817
5,-4,https://www.tiktok.com/arielctyson,https://www.tiktok.com/arielctyson/video/6968607646542810373,Touch Down 2 Cause Hell,Hd4president,/track?id=36218182,https://www.tiktok.com/music/Touch-Down-2-Cause-Hell-6954740638508124162,96.4M,0,15.8M,188.8K,1,"Jun 1, 2021",,59,QZHN32182118
6,New,https://www.tiktok.com/ashleynocera,https://www.tiktok.com/ashleynocera/video/6969346101371571462,good 4 u,Olivia Rodrigo,/track?id=41340637,https://www.tiktok.com/music/good-4-u-6961786056861550594,11.1M,0,2.2M,23.3K,6,"Jun 3, 2021",,7,USUG12101245
7,New,https://www.tiktok.com/abbieherbert,https://www.tiktok.com/abbieherbert/video/6969301719192702214,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,14.4M,0,3M,4.8K,7,"Jun 3, 2021",,5,USUAN1400011
8,New,https://www.tiktok.com/isa_a_guerra,https://www.tiktok.com/isa_a_guerra/video/6968849448164216070,Pretending,Charlie,/track?id=20570796,https://www.tiktok.com/music/Pretending-6800291381836253185,25.3M,0,7.5M,30.1K,8,"Jun 3, 2021",,31,QZ9Y21785075
9,New,https://www.tiktok.com/dr_mudgil,https://www.tiktok.com/dr_mudgil/video/6969202569528790278,Live Your Life (feat. Rihanna),"T.I., Rihanna",/track?id=15082713,https://www.tiktok.com/music/Live-Your-Life-6738327259108608001,14.6M,0,1.2M,27.5K,9,"Jun 3, 2021",,83,USAT20803620
10,New,https://www.tiktok.com/zamypurba,https://www.tiktok.com/zamypurba/video/6969440661439352065,Aku Budak Girl,Suekhaizhar,/track?id=47037252,https://www.tiktok.com/music/Aku-Budak-Girl-6963971220120045569,10.7M,0,662.9K,5.3K,10,"Jun 3, 2021",,34,MYET12100036
11,New,https://www.tiktok.com/kimsbrowsandbeauty,https://www.tiktok.com/kimsbrowsandbeauty/video/6969356814471138562,Say I Yi Yi,Ying Yang Twins,/track?id=16009461,https://www.tiktok.com/music/Say-I-Yi-Yi-6883981933215369989,10.7M,0,449.1K,3K,11,"Jun 3, 2021",,69,USW9J1000104
12,New,https://www.tiktok.com/shahira.91,https://www.tiktok.com/shahira.91/video/6969186077261483265,The Business,Tiësto,/track?id=31451989,https://www.tiktok.com/music/The-Business-6872860430381877249,10.7M,0,260.4K,1.7K,12,"Jun 3, 2021",,77,CYA112000624
13,New,https://www.tiktok.com/kerimyilmazx,https://www.tiktok.com/kerimyilmazx/video/6969302933716372737,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6816496693551450885,7.7M,0,342.3K,2.8K,13,"Jun 3, 2021",,3,AUFXV1900105
14,New,https://www.tiktok.com/eyeinspired,https://www.tiktok.com/eyeinspired/video/6969195168960498950,I Need Your Love (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",/track?id=12490847,https://www.tiktok.com/music/I-Need-Your-Love-6638471382478883586,9.1M,0,780.5K,1.8K,14,"Jun 3, 2021",,42,GBARL1201390
15,New,https://www.tiktok.com/thegracefulbaker,https://www.tiktok.com/thegracefulbaker/video/6969214220831362309,Intro,The xx,/track?id=12569606,https://www.tiktok.com/music/Intro-6751217194157213697,8.4M,0,2.2M,15.3K,15,"Jun 3, 2021",,12,GBBKS0900196
16,New,https://www.tiktok.com/sonya_maya,https://www.tiktok.com/sonya_maya/video/6969229506968079622,"The Waltz of Lost Chances (From the Movie ""The Lift"")",Emilio Merone,/track?id=90147364,https://www.tiktok.com/music/THE-WALTZ-OF-LOST-CHANCES-6768703855006844929,9.9M,0,714.2K,3.7K,16,"Jun 3, 2021",,6,USL4Q1707573
17,148,https://www.tiktok.com/oliver6060,https://www.tiktok.com/oliver6060/video/6968671050188016901,I'm Goin In,"Drake, Lil Wayne, Jeezy",/track?id=15193427,https://www.tiktok.com/music/I'm-Goin-In-6701887316283181830,12.7M,0,1.7M,61.7K,17,"Jun 3, 2021",,108,USCM50900320
18,New,https://www.tiktok.com/hops.id,https://www.tiktok.com/hops.id/video/6969188425735933186,Takkan Berpaling Dari-Mu,Rossa,/track?id=13193412,https://www.tiktok.com/music/Takkan-Berpaling-Dari-MU-6683336307923486726,8.6M,0,687.2K,16.4K,18,"Jun 3, 2021",,4,IDA170904008
19,New,https://www.tiktok.com/clubalgue,https://www.tiktok.com/clubalgue/video/6969354266154650886,A Thousand Years,"The Piano Guys, Christina Perri",/track?id=15618223,https://www.tiktok.com/music/A-Thousand-Years-6617139771107969030,6M,0,1.1M,3.7K,19,"Jun 3, 2021",,19,USQX91201530
20,14,https://www.tiktok.com/medicinetips,https://www.tiktok.com/medicinetips/video/6949975309437488389,PROBLEMA,Daddy Yankee,/track?id=32943687,https://www.tiktok.com/music/PROBLEMA-6931475768485382145,132.2M,0,7.8M,362.9K,3,"May 28, 2021",637.57,31,USUG12100762
21,New,https://www.tiktok.com/pabloescobal5,https://www.tiktok.com/pabloescobal5/video/6969286897378151686,Hymn for the Weekend,Coldplay,/track?id=12529917,https://www.tiktok.com/music/Hymn-for-the-Weekend-6705099690163046401,5.6M,0,1M,3.6K,21,"Jun 3, 2021",,8,GBAYE1500979
22,-16,https://www.tiktok.com/changed_from_equity.ben,https://www.tiktok.com/changed_from_equity.ben/video/6968809585624780037,Home,Edith Whiskers,/track?id=31674758,https://www.tiktok.com/music/Home-6773436955838401285,21.5M,0,5.4M,92.1K,6,"Jun 2, 2021",,5,GBVHN2000009
23,New,https://www.tiktok.com/manholemysteries,https://www.tiktok.com/manholemysteries/video/6969217921033751814,Castaways,The Backyardigans,/track?id=15021368,https://www.tiktok.com/music/Castaways-655741,5.8M,0,354.5K,19K,23,"Jun 3, 2021",,2,USA820500093
24,-17,https://www.tiktok.com/hello.gergert,https://www.tiktok.com/hello.gergert/video/6968238789261151489,The Hamster Dance Song,Hampster Dance Masters,/track?id=14994595,https://www.tiktok.com/music/The-Hamster-Dance-Song-6726753873739909122,38.4M,0,3.8M,9.6K,7,"Jun 2, 2021",,86,USA561067274
25,New,https://www.tiktok.com/insta360squad,https://www.tiktok.com/insta360squad/video/6969392272538488066,London Bridge,Fergie,/track?id=15903763,https://www.tiktok.com/music/London-Bridge-6899343528451639298,5M,0,181.8K,165,25,"Jun 3, 2021",,22,USUM70609276
26,New,https://www.tiktok.com/anwar,https://www.tiktok.com/anwar/video/6969312947608784133,death bed (coffee for your head),"Powfu, beabadoobee",/track?id=28419993,https://www.tiktok.com/music/death-bed-coffee-for-your-head-6703427142346083074,5.4M,0,696.9K,10.1K,26,"Jun 3, 2021",,6,USSM12000925
27,New,https://www.tiktok.com/therogerwakefield,https://www.tiktok.com/therogerwakefield/video/6969325897941798149,Let's go,,,https://www.tiktok.com/music/Let's-go-6488563407314324237,5.2M,0,356.3K,1.3K,27,"Jun 3, 2021",,16,
28,New,https://www.tiktok.com/lyx199407,https://www.tiktok.com/lyx199407/video/6969149437490875653,Dancing With Your Ghost,CPX,/track?id=37374747,https://www.tiktok.com/music/Dancing-With-Your-Ghost-剪辑版-6849772594590124040,7.5M,0,672.5K,12.1K,28,"Jun 3, 2021",,19,QZMHK2099589
29,-16,https://www.tiktok.com/rightchoiceshearing,https://www.tiktok.com/rightchoiceshearing/video/6968106075841137925,ily (i love you baby) - 2020 Remix,"We Rabbitz, Danielle Pollari",/track?id=29449982,https://www.tiktok.com/music/ily-i-love-you-baby-6824212566940600322,47.2M,0,7.3M,44.9K,2,"Jun 1, 2021",,43,ITQ582000017
30,New,https://www.tiktok.com/sarahfaithmusic,https://www.tiktok.com/sarahfaithmusic/video/6969250057623211269,The Good Ones,Gabby Barrett,/track?id=24417009,https://www.tiktok.com/music/The-Good-Ones-6711632011976542210,5.2M,0,620.6K,2.3K,30,"Jun 3, 2021",,24,USWB11901698
31,New,https://www.tiktok.com/curlyfuq,https://www.tiktok.com/curlyfuq/video/6969323406323928325,Funny Thing,Thundercat,/track?id=28896218,https://www.tiktok.com/music/Funny-Thing-6809547402123429889,4.8M,0,709.9K,4.2K,31,"Jun 3, 2021",,20,GBCFB2000016
32,New,https://www.tiktok.com/mojothemonkey,https://www.tiktok.com/mojothemonkey/video/6969342378641607942,Kiss Me More (feat. SZA),"Doja Cat, SZA",/track?id=34026721,https://www.tiktok.com/music/Kiss-Me-More-feat-SZA-6948086714175621121,4.6M,0,463.7K,3.1K,32,"Jun 3, 2021",,4,USRC12100543
33,-29,https://www.tiktok.com/yoleendadong,https://www.tiktok.com/yoleendadong/video/6968911373808209158,Desperado Slowed - Remix,"Eduardo Luzquiños, RH Music",/track?id=32076781,https://www.tiktok.com/music/Desperado-Slowed-Remix-6898923172200974337,22.2M,0,5.5M,32.3K,4,"Jun 2, 2021",,18,ART0G2004144
34,811,https://www.tiktok.com/tanwirwestbrook,https://www.tiktok.com/tanwirwestbrook/video/6962934184742554885,Jalebi Baby,Tesher,/track?id=31981151,https://www.tiktok.com/music/Jalebi-Baby-6937813638841387010,90.5M,0,5.5M,12.2K,7,"May 23, 2021",19.86,92,QZNWQ2070741
35,-30,https://www.tiktok.com/graypo0,https://www.tiktok.com/graypo0/video/6968531652368780549,Nature Sounds,Nature Sounds,/track?id=14200166,https://www.tiktok.com/music/Nature-Sounds-6810269894815254530,40M,0,1.6M,7.4K,5,"Jun 2, 2021",,89,TCAAU1183505
36,New,https://www.tiktok.com/jordanesaget,https://www.tiktok.com/jordanesaget/video/6969240206977404166,Carmina Burana: O Fortuna,"Carl Orff, Bournemouth Symphony Orchestra, Bournemouth Symphony Chorus",/track?id=12516416,https://www.tiktok.com/music/Carmina-Burana-O-Fortuna-5000000000306270891,4.3M,0,113.8K,338,36,"Jun 3, 2021",,25,GBAYC9400066
37,New,https://www.tiktok.com/joaquinorellanas,https://www.tiktok.com/joaquinorellanas/video/6969325427286396165,End Of The Night,Danny Avila,/track?id=21967393,https://www.tiktok.com/music/End-Of-The-Night-6704921876709247756,4.6M,0,497.3K,5.7K,37,"Jun 3, 2021",,1,ES5021801019
38,New,https://www.tiktok.com/vicblends,https://www.tiktok.com/vicblends/video/6969253034975186181,Get You The Moon (feat. Snøw),"Kina, Snøw",/track?id=20672218,https://www.tiktok.com/music/Get-You-The-Moon-6833934234948732941,8.2M,0,1.4M,8.1K,38,"Jun 3, 2021",,49,USSM11808093
39,2,https://www.tiktok.com/fergiiieee,https://www.tiktok.com/fergiiieee/video/6965720821146946821,Todo De Ti,Rauw Alejandro,/track?id=43427172,https://www.tiktok.com/music/Todo-De-Ti-6961255134445701122,63.5M,0,11.6M,232.2K,4,"May 28, 2021",,77,USSD12100202
40,New,https://www.tiktok.com/74bam128,https://www.tiktok.com/74bam128/video/6969499059442699525,Let's go,,,https://www.tiktok.com/music/Let's-go-6488563407314324237,8.1M,0,343.8K,5.6K,40,"Jun 3, 2021",,8,
41,New,https://www.tiktok.com/scottsreality,https://www.tiktok.com/scottsreality/video/6969249693285043462,Remember The Name (feat. Styles Of Beyond),"Fort Minor, Styles Of Beyond",/track?id=16018511,https://www.tiktok.com/music/Remember-the-Name-feat-Styles-of-Beyond-6439562511493630721,7.5M,0,607K,4.5K,41,"Jun 3, 2021",,5,USWB10502457
42,New,https://www.tiktok.com/scottsreality,https://www.tiktok.com/scottsreality/video/6969265360876899589,Remember The Name (feat. Styles Of Beyond),"Fort Minor, Styles Of Beyond",/track?id=16018511,https://www.tiktok.com/music/Remember-the-Name-feat-Styles-of-Beyond-6439562511493630721,5.4M,0,456.8K,4K,42,"Jun 3, 2021",,5,USWB10502457
43,-19,https://www.tiktok.com/thecountrycanadian36,https://www.tiktok.com/thecountrycanadian36/video/6968620005839686917,Paris,The Chainsmokers,/track?id=15622149,https://www.tiktok.com/music/Paris-6828246113540115205,14.6M,0,1.8M,8.8K,24,"Jun 2, 2021",,18,USQX91603031
44,New,https://www.tiktok.com/sonrixs_,https://www.tiktok.com/sonrixs_/video/6969330576809659653,Touch Down 2 Cause Hell,Hd4president,/track?id=36218182,https://www.tiktok.com/music/Touch-Down-2-Cause-Hell-6954740638508124162,4.1M,0,297.4K,668,44,"Jun 3, 2021",,8,QZHN32182118
45,New,https://www.tiktok.com/liammillerr,https://www.tiktok.com/liammillerr/video/6969256767356243205,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",/track?id=29345063,https://www.tiktok.com/music/Stuck-with-U-6824359467727996929,6.5M,0,2.1M,31.9K,45,"Jun 3, 2021",,11,USUM72009644
46,New,https://www.tiktok.com/bbyegan_,https://www.tiktok.com/bbyegan_/video/6969362797935217925,Hey Soul Sister,Instrumental,/track?id=20382737,https://www.tiktok.com/music/Hey-Soul-Sister-244371369407500288,3.8M,0,854.8K,4.3K,46,"Jun 3, 2021",,10,ES8071011165
47,New,https://www.tiktok.com/theogoff_,https://www.tiktok.com/theogoff_/video/6969318673727147270,good 4 u,Olivia Rodrigo,/track?id=41340637,https://www.tiktok.com/music/good-4-u-6961786056861550594,4.1M,0,678.5K,1.2K,47,"Jun 3, 2021",,3,USUG12101245
48,-31,https://www.tiktok.com/angel22official,https://www.tiktok.com/angel22official/video/6968872913139256581,Blue Blood,Heinz Kiessling,/track?id=14187590,https://www.tiktok.com/music/Blue-Blood-6778968637492430849,19.9M,0,2.7M,18.2K,17,"Jun 2, 2021",,69,TCAAR1013615
49,New,https://www.tiktok.com/phillipmannah,https://www.tiktok.com/phillipmannah/video/6969029551729020165,Punk Monk,Playboi Carti,/track?id=32400580,https://www.tiktok.com/music/Punk-Monk-6910417734488557570,13.2M,0,1.7M,10.7K,49,"Jun 3, 2021",,10,USUM72024696
50,-29,https://www.tiktok.com/craftymoms,https://www.tiktok.com/craftymoms/video/6968887952034352390,We Are The Dinosaurs,The Laurie Berkner Band,/track?id=14729419,https://www.tiktok.com/music/We-Are-The-Dinosaurs-6930821192588724226,12.4M,0,811.7K,2.5K,21,"Jun 2, 2021",,26,US85Z0540101
51,New,https://www.tiktok.com/homelovely0,https://www.tiktok.com/homelovely0/video/6969059805654928646,"Boom, Boom, Boom, Boom!! - Airplay",Vengaboys,/track?id=13505906,https://www.tiktok.com/music/Boom-Boom-Boom-Boom-6784390510141294593,8.2M,0,476.3K,2.9K,51,"Jun 3, 2021",,10,NLC529811150
52,New,https://www.tiktok.com/magno_scavo,https://www.tiktok.com/magno_scavo/video/6969318623793941765,Todo De Ti,Rauw Alejandro,/track?id=43427172,https://www.tiktok.com/music/Todo-De-Ti-6961255134445701122,4.2M,0,436.7K,2.3K,52,"Jun 3, 2021",,1,USSD12100202
53,New,https://www.tiktok.com/ragilmahardika,https://www.tiktok.com/ragilmahardika/video/6969326588072594693,Saat Terakhir,Lesti,/track?id=33737113,https://www.tiktok.com/music/Saat-Terakhir-6880151066256623617,3.6M,0,196.9K,0,53,"Jun 3, 2021",,16,IDA172007050
