Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
40,-29,https://www.tiktok.com/adriano.leonardo,https://www.tiktok.com/adriano.leonardo/video/6929968872221134086,I See Red,Everybody Loves an Outlaw,/track?id=30036688,https://www.tiktok.com/music/I-See-Red-6846652930733377538,12.1M,0,2.5M,77.4K,11,"Feb 17, 2021",,43,USQX92003330
41,New,https://www.tiktok.com/pandaboi.com,https://www.tiktok.com/pandaboi.com/video/6930353774334643461,Hello,OMFG,/track?id=14312132,https://www.tiktok.com/music/Hello-6431741778059070210,3.7M,0,342.8K,745,41,"Feb 18, 2021",,50,TCACC1430912
42,New,https://www.tiktok.com/nichlmao,https://www.tiktok.com/nichlmao/video/6930377260511923462,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,4.1M,0,593.2K,4.6K,42,"Feb 18, 2021",,9,USUAN1400011
43,New,https://www.tiktok.com/ethankleinh3,https://www.tiktok.com/ethankleinh3/video/6930480068141649157,The Makings Of You,Curtis Mayfield,/track?id=15695510,https://www.tiktok.com/music/The-Makings-of-You-6705074249419196417,3.6M,0,715.9K,3.6K,43,"Feb 18, 2021",,21,USRH10401527
44,New,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/6930320118564146438,Lil BiTcH (feat. Rico Nasty & Soleima),"chillpill, Rico Nasty, Soleima",/track?id=32609195,https://www.tiktok.com/music/LiLBiTcH-feat-Rico-Nasty-Soleima-6919486377693054977,4.6M,0,761.2K,14K,44,"Feb 18, 2021",,36,USAT22007772
45,New,https://www.tiktok.com/tweezes,https://www.tiktok.com/tweezes/video/6930425786709069062,Floating Through Space,Sia,/track?id=32740153,https://www.tiktok.com/music/Floating-Through-Space-6925454382671562754,4.4M,0,271.8K,2.3K,10,"Feb 21, 2021",,81,USAT22007180
46,-30,https://www.tiktok.com/charlidamelio,https://www.tiktok.com/charlidamelio/video/6929663054674136326,Burning Pile,Mother Mother,/track?id=11176554,https://www.tiktok.com/music/Burning-Pile-6786738126258702337,23.7M,0,4.8M,223.8K,16,"Feb 17, 2021",,97,CAL450882102
47,New,https://www.tiktok.com/willparfitt,https://www.tiktok.com/willparfitt/video/6930385578529934593,It Must Have Been Love,,,https://www.tiktok.com/music/It-Must-Have-Been-Love-6709406024605894658,3.5M,0,551.8K,4.8K,47,"Feb 18, 2021",,12,
48,-44,https://www.tiktok.com/izzyb.28,https://www.tiktok.com/izzyb.28/video/6929934872752508166,Isn't She Lovely,,,https://www.tiktok.com/music/Isn't-She-Lovely-6732325552373368833,24M,0,4.8M,24.8K,4,"Feb 17, 2021",,26,
49,New,https://www.tiktok.com/angelesyromii,https://www.tiktok.com/angelesyromii/video/6930250287563263238,Madan,"Haska, Salif Keita",/track?id=28735101,https://www.tiktok.com/music/Madan-Siren-Jam-6913108787037948673,4.9M,0,511K,2.1K,49,"Feb 18, 2021",,45,GBUM72000679
50,New,https://www.tiktok.com/royce_renovations,https://www.tiktok.com/royce_renovations/video/6930386640653323525,SugarCrash!,ElyOtto,/track?id=31221266,https://www.tiktok.com/music/SugarCrash-6920125567752734722,3.3M,0,96.3K,446,50,"Feb 18, 2021",,3,TCAFB2092742
51,New,https://www.tiktok.com/jdpantoja,https://www.tiktok.com/jdpantoja/video/6930408210679467269,Santa Paloma,Jd Pantoja,/track?id=32824366,https://www.tiktok.com/music/Santa-Paloma-6926769008839444482,3.4M,0,339.2K,10.7K,51,"Feb 18, 2021",,11,USUM72023180
52,26,https://www.tiktok.com/ingrato.cl,https://www.tiktok.com/ingrato.cl/video/6930201316060892421,Gucci Gucci,Kreayshawn,/track?id=15787143,https://www.tiktok.com/music/Gucci-Gucci-222494638216175616,5.4M,0,1.1M,5.9K,52,"Feb 18, 2021",,34,USSM11103319
53,New,https://www.tiktok.com/facecandyjenna,https://www.tiktok.com/facecandyjenna/video/6930363544080780549,Ninja Rap,"John Du Prez, Vanilla Ice",/track?id=32784636,https://www.tiktok.com/music/Ninja-Rap-6926173467964344322,3.6M,0,345.4K,2.4K,53,"Feb 18, 2021",,18,TCAFJ2194731
54,New,https://www.tiktok.com/memezar,https://www.tiktok.com/memezar/video/6930288269200542981,LIFE STYLE,,,https://www.tiktok.com/music/LIFE-STYLE-6774211055397636098,6M,0,990.7K,2.9K,54,"Feb 18, 2021",,18,
55,-49,https://www.tiktok.com/fresajapomex,https://www.tiktok.com/fresajapomex/video/6930008188930641157,Two®,Lil Uzi Vert,/track?id=15093943,https://www.tiktok.com/music/Two®-6922248276762790661,15.9M,0,1.9M,11.9K,6,"Feb 17, 2021",,76,USAT21703425
56,-29,https://www.tiktok.com/twistedpennywise,https://www.tiktok.com/twistedpennywise/video/6929164734897999110,оригинальный звук,,,https://www.tiktok.com/music/оригинальный-звук-6896140520590936834,42.1M,0,5.6M,53.1K,6,"Feb 16, 2021",,78,
57,New,https://www.tiktok.com/xperia_minecraft,https://www.tiktok.com/xperia_minecraft/video/6930195433348271365,SugarCrash!,ElyOtto,/track?id=31221266,https://www.tiktok.com/music/SugarCrash-6920125567752734722,5.6M,0,910.9K,8.3K,57,"Feb 18, 2021",,5,TCAFB2092742
58,New,https://www.tiktok.com/karenbarreraoficial,https://www.tiktok.com/karenbarreraoficial/video/6930342095269956869,Baila Baila Baila - Remix,"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA",/track?id=22886042,https://www.tiktok.com/music/Baila-Baila-Baila-Remix-6720940163742042114,4.1M,0,604.6K,1.5K,58,"Feb 18, 2021",,63,QM6MZ1955291
59,71,https://www.tiktok.com/fakerolex2,https://www.tiktok.com/fakerolex2/video/6928093935533378821,Relax,Prem Gulshan,/track?id=38215568,https://www.tiktok.com/music/Relax-6704960837720737793,16M,0,517.6K,9.9K,59,"Feb 18, 2021",,8,GBHVK1000287
60,New,https://www.tiktok.com/oijuvi,https://www.tiktok.com/oijuvi/video/6930377134686948614,Blade Runner 2049,Synthwave Goose,/track?id=19932014,https://www.tiktok.com/music/Blade-Runner-2049-6839324086548563969,4M,0,693.2K,40.7K,60,"Feb 18, 2021",,5,SE5BU1840072
61,New,https://www.tiktok.com/zhelezznov,https://www.tiktok.com/zhelezznov/video/6930142539420880129,Снишься мне ночами,"Sim, Yanke",/track?id=33343295,https://www.tiktok.com/music/Снишься-мне-ночами-6925871858566825985,5M,0,136.7K,304,61,"Feb 18, 2021",,32,RUA1D2103214
62,New,https://www.tiktok.com/ihavesomethingtosayy,https://www.tiktok.com/ihavesomethingtosayy/video/6930299128647863557,Restaurant Ambience (Version 1) [People Dining Eating Talking] [Background Ambient Noise Sound Effect],Finnolia Sound Effects,/track?id=27563191,https://www.tiktok.com/music/Restaurant-Ambience-6792103448104929281,5.4M,0,1.5M,19.4K,62,"Feb 18, 2021",,20,TCABK1224395
63,-3,https://www.tiktok.com/katerinaboccibridal,https://www.tiktok.com/katerinaboccibridal/video/6927354922102967557,Perfect,Leroy Sanchez,/track?id=14416696,https://www.tiktok.com/music/Perfect-6764035146971613186,23.6M,0,1.3M,5.2K,7,"Feb 10, 2021",-1.00,59,TCADB1744693
64,192,https://www.tiktok.com/myart1979,https://www.tiktok.com/myart1979/video/6926113206502952197,Sugar Remix,,,https://www.tiktok.com/music/Sugar-Remix-6498139006411213569,39.6M,0,4.7M,41.5K,9,"Feb 7, 2021",-2.29,22,
65,New,https://www.tiktok.com/shahira.91,https://www.tiktok.com/shahira.91/video/6929920607790419202,Oi Đan Ba - Instrumental Version,Higanbana,/track?id=32988366,https://www.tiktok.com/music/Oi-Đan-Ba-Instrumental-Version-6925737889007405058,6.8M,0,87.9K,889,65,"Feb 18, 2021",,41,DGA072140454
66,New,https://www.tiktok.com/yamionabudget,https://www.tiktok.com/yamionabudget/video/6930396139124428038,Spongebob,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,2.8M,0,488K,4.5K,66,"Feb 18, 2021",,2,QZFYZ2047242
67,New,https://www.tiktok.com/pojoksatu.id,https://www.tiktok.com/pojoksatu.id/video/6930231234169801986,Sad,AShamaluevMusic,/track?id=22083703,https://www.tiktok.com/music/Sad-6763795290106365953,2.8M,0,154.4K,14.7K,67,"Feb 18, 2021",,1,GBSMU4345669
68,New,https://www.tiktok.com/victoriousblendz,https://www.tiktok.com/victoriousblendz/video/6930331600387443973,TEXAS,Gyyps,/track?id=18798688,https://www.tiktok.com/music/TEXAS-5000000001353119032,6.6M,0,784.6K,16K,68,"Feb 18, 2021",,16,QMDA61888230
69,6352,https://www.tiktok.com/pokerllama,https://www.tiktok.com/pokerllama/video/6920762913607224581,Bella Ciao,Frank Lima,/track?id=29117553,https://www.tiktok.com/music/Bella-Ciao-6749011141940217858,5.5M,0,431K,4.5K,69,"Feb 18, 2021",,23,QZHN81923807
70,New,https://www.tiktok.com/ngochung_11903,https://www.tiktok.com/ngochung_11903/video/6930186965132348673,Tình Bạn Diệu Kỳ,"Amee, Ricky Star, Lăng LD",/track?id=32652366,https://www.tiktok.com/music/Tình-Bạn-Diệu-Kỳ-6926228017505126402,5.7M,0,479.2K,7.8K,70,"Feb 18, 2021",,22,VNA0M1911458
71,New,https://www.tiktok.com/theshilohfarm,https://www.tiktok.com/theshilohfarm/video/6930366232847748358,SugarCrash!,ElyOtto,/track?id=31221266,https://www.tiktok.com/music/SugarCrash-6920125567752734722,3.8M,0,391.6K,4K,71,"Feb 18, 2021",,11,TCAFB2092742
72,New,https://www.tiktok.com/marionovembre,https://www.tiktok.com/marionovembre/video/6930338968932191494,River Flows In You,Yiruma,/track?id=13182772,https://www.tiktok.com/music/River-Flows-in-You-6667054128797059841,3.7M,0,581.1K,4.7K,72,"Feb 18, 2021",,8,HKOA10616988
73,New,https://www.tiktok.com/hockey_first,https://www.tiktok.com/hockey_first/video/6930342292402326786,Nicht allein,Slavik,/track?id=28211916,https://www.tiktok.com/music/Nicht-allein-6779545307710490625,2.9M,0,54.1K,281,73,"Feb 18, 2021",,28,CH7812035106
74,1017,https://www.tiktok.com/musclehardcore,https://www.tiktok.com/musclehardcore/video/6927690538267315457,Right Now,Korn,/track?id=15773118,https://www.tiktok.com/music/Right-Now-312701110983516161,3M,0,159.2K,5.8K,74,"Feb 18, 2021",,63,USSM10312780
75,New,https://www.tiktok.com/_cairde,https://www.tiktok.com/_cairde/video/6930276952897015046,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",/track?id=15784972,https://www.tiktok.com/music/Waka-Waka-This-Time-for-Africa-6465882524152400653,2.7M,0,334K,3.2K,75,"Feb 18, 2021",,26,USSM11001353
76,New,https://www.tiktok.com/aimyoncee,https://www.tiktok.com/aimyoncee/video/6930030490850315526,Fake A Flash Nap,,,https://www.tiktok.com/music/Fake-A-Flash-Nap-6925428196976527361,3.9M,0,31.3K,109,76,"Feb 18, 2021",,2,
77,New,https://www.tiktok.com/heckyouluv,https://www.tiktok.com/heckyouluv/video/6930248313312775429,BGC Drama Effect,,,https://www.tiktok.com/music/BGC-Drama-Effect-6928875410214177542,5.4M,0,1.7M,104.6K,77,"Feb 18, 2021",,3,
78,-58,https://www.tiktok.com/snexza_fn,https://www.tiktok.com/snexza_fn/video/6929796391870942469,Hai Phut Hon （越南鼓）,,,https://www.tiktok.com/music/Hai-Phut-Hon-越南鼓-6921616635832993793,11M,0,751.4K,3.5K,20,"Feb 17, 2021",,11,
79,New,https://www.tiktok.com/dimo_h.264,https://www.tiktok.com/dimo_h.264/video/6930168905495366913,Diatas Normal,Noah,/track?id=25495181,https://www.tiktok.com/music/Diatas-Normal-6749775485615474689,9M,0,725.9K,5.9K,79,"Feb 18, 2021",,14,IDA181246603
80,-50,https://www.tiktok.com/bvb,https://www.tiktok.com/bvb/video/6929917104128838917,Traveling,,,https://www.tiktok.com/music/Traveling-6777333419782178818,7.8M,0,884.9K,3.7K,30,"Feb 17, 2021",,50,
81,New,https://www.tiktok.com/ryanthecrashdummy,https://www.tiktok.com/ryanthecrashdummy/video/6930327053271108870,Star Song (with Lil Durk),"Sally Sossa, Lil Durk",/track?id=32229767,https://www.tiktok.com/music/Star-Song-feat-Lil-Durk-6902383208977926145,6.2M,0,621.6K,13.1K,81,"Feb 18, 2021",,19,USLD91730109
82,New,https://www.tiktok.com/jaydenhaueterofficial,https://www.tiktok.com/jaydenhaueterofficial/video/6930393589931379974,Training Wheels,Melanie Martinez,/track?id=15090232,https://www.tiktok.com/music/Training-Wheels-6704977070948091906,2.4M,0,681.2K,15.9K,82,"Feb 18, 2021",,16,USAT21501938
83,New,https://www.tiktok.com/marcdanielbernardo,https://www.tiktok.com/marcdanielbernardo/video/6930170719603084546,Up Down (Do This All Day),"T-Pain, B.o.B",/track?id=15675733,https://www.tiktok.com/music/Up-Down-Do-This-All-Day-feat-BoB-6476007017088879373,5.3M,0,840.1K,4.4K,83,"Feb 18, 2021",,44,USRC11301140
84,2443,https://www.tiktok.com/lfanimation,https://www.tiktok.com/lfanimation/video/6930233738534128902,Deal With It (feat. Kelis),"Ashnikko, Kelis",/track?id=31460876,https://www.tiktok.com/music/Deal-With-It-feat-Kelis-6916911442042030082,3.7M,0,972K,8.1K,84,"Feb 18, 2021",,22,GBAYE2000707
85,204,https://www.tiktok.com/mcdeyvin,https://www.tiktok.com/mcdeyvin/video/6919513997997919493,Hino do Bronze,Mc Deyvin,/track?id=29947871,https://www.tiktok.com/music/Hino-do-Bronze-6766727201309067265,7.1M,0,131.7K,8.7K,85,"Feb 18, 2021",1391.57,29,US7VG1995363
86,-52,https://www.tiktok.com/djconfidential,https://www.tiktok.com/djconfidential/video/6929966981219241221,Hittin',Money Mu,/track?id=18009607,https://www.tiktok.com/music/Hittin-Remix-6860339250026514434,7.5M,0,969.6K,37.8K,34,"Feb 17, 2021",,37,TCADJ1775515
87,New,https://www.tiktok.com/najeeb_khan8818,https://www.tiktok.com/najeeb_khan8818/video/6930089822946086145,Kala Jora,Nadeem Abbas Lunewala,/track?id=16438923,https://www.tiktok.com/music/Kala-Jora-5000000000991479104,2.3M,0,151.7K,2K,87,"Feb 18, 2021",,11,GBUQQ1175502
88,New,https://www.tiktok.com/mirelajanis,https://www.tiktok.com/mirelajanis/video/6930348715475602694,Vuco Vuco - Ao Vivo,Biu do Piseiro,/track?id=31207206,https://www.tiktok.com/music/Vuco-Vuco-6894362088953678594,2.9M,0,195.3K,999,88,"Feb 18, 2021",,10,QZEQU2054840
89,New,https://www.tiktok.com/jdpantoja,https://www.tiktok.com/jdpantoja/video/6930379758219857158,Santa Paloma,Jd Pantoja,/track?id=32824366,https://www.tiktok.com/music/Santa-Paloma-6926769008839444482,2.7M,0,362.1K,2.6K,89,"Feb 18, 2021",,11,USUM72023180
90,-77,https://www.tiktok.com/nalgalia.g,https://www.tiktok.com/nalgalia.g/video/6930049470390455557,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,9.7M,0,1.3M,4.2K,13,"Feb 17, 2021",,8,USUAN1400011
91,-79,https://www.tiktok.com/eerikaruizz,https://www.tiktok.com/eerikaruizz/video/6929951407072201990,Corazon Sin Cara,Prince Royce,/track?id=14711778,https://www.tiktok.com/music/Corazón-Sin-Cara-222458621744328704,10.6M,0,2.1M,56.4K,12,"Feb 17, 2021",,36,US7YG0903381
92,-38,https://www.tiktok.com/ademocaktan,https://www.tiktok.com/ademocaktan/video/6928029045502283009,Anasına Kızına,Serkan Türidi,/track?id=55334931,https://www.tiktok.com/music/Anasına-Kızına-6839715835787872257,40.6M,0,2.4M,16.8K,4,"Feb 12, 2021",,33,TR1712001166
