Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
1,New,https://www.tiktok.com/morganpresleyxo,https://www.tiktok.com/morganpresleyxo/video/7023889660900494639,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",/track?id=63331735,https://www.tiktok.com/music/Face-Off-Dwayne-Johnson-7016547803243022337,16.8M,0,2.7M,29.1K,1,"Oct 28, 2021",,24,USZHR2100088
2,2,https://www.tiktok.com/edsheeran,https://www.tiktok.com/edsheeran/video/7021486019367193862,Overpass Graffiti,Ed Sheeran,/track?id=65243247,https://www.tiktok.com/music/Overpass-Graffiti-7020309170184259585,43.3M,0,1.1M,4.2K,2,"Oct 28, 2021",,22,GBAHS2100673
3,New,https://www.tiktok.com/kimberly.loaiza,https://www.tiktok.com/kimberly.loaiza/video/7023853746094443781,La Cumbia Tribalera,"El Pelón del Mikrophone, Edwin Luna y La Trakalosa de Monterrey, Grupo Violento",/track?id=15062223,https://www.tiktok.com/music/La-Cumbia-Tribalera-feat-Banda-Trakalosa-DJ-Morphius-Violento-263097311264874496,12.6M,0,1.9M,16K,3,"Oct 28, 2021",,32,USASN1200531
4,New,https://www.tiktok.com/miladmirg,https://www.tiktok.com/miladmirg/video/7023871657366375726,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",/track?id=63331735,https://www.tiktok.com/music/Face-Off-Dwayne-Johnson-7016547803243022337,9.2M,0,1.3M,5.5K,4,"Oct 28, 2021",,9,USZHR2100088
5,8699,https://www.tiktok.com/dongphuchongha,https://www.tiktok.com/dongphuchongha/video/7023536815969717531,Cứ Vội vàng,,,https://www.tiktok.com/music/Cứ-Vội-vàng-6881277537385810690,6.6M,0,51.3K,44,5,"Oct 28, 2021",,18,
6,New,https://www.tiktok.com/kevinjonas,https://www.tiktok.com/kevinjonas/video/7023894250056191238,Year 3000,Jonas Brothers,/track?id=15779318,https://www.tiktok.com/music/Year-3000-6921377540145678337,6.2M,0,995.9K,6.1K,6,"Oct 28, 2021",,12,USSM10602493
7,New,https://www.tiktok.com/creationsman95,https://www.tiktok.com/creationsman95/video/7023446132193758469,Sweet Dreams,Trinix,/track?id=28604276,https://www.tiktok.com/music/Sweet-Dreams-6795037315535210498,15.8M,0,721.8K,2.2K,7,"Oct 28, 2021",,13,FRDCX2003990
8,46,https://www.tiktok.com/lapistadelinfante,https://www.tiktok.com/lapistadelinfante/video/7023193324580277510,Hollywood Movie Trailer (Trailer) Wind,,,https://www.tiktok.com/music/Hollywood-Movie-Trailer-Trailer-6817461233424271361,10.1M,0,467.7K,4.9K,8,"Oct 28, 2021",,3,
9,-7,https://www.tiktok.com/hellopanda.185,https://www.tiktok.com/hellopanda.185/video/7023368365951421723,Đi Để Trở Về,SOOBIN,/track?id=11067731,https://www.tiktok.com/music/Đi-Để-Trở-Về-6834106538005628929,21.9M,0,655.8K,2.3K,2,"Oct 27, 2021",,40,BGA261760601
10,1,https://www.tiktok.com/xvx_6,https://www.tiktok.com/xvx_6/video/7022723653208952069,Lollipop,The Chordettes,/track?id=28245591,https://www.tiktok.com/music/Lollipop-6791515967798118401,27.2M,0,2.1M,43.7K,4,"Oct 25, 2021",,48,QM6P41984161
11,New,https://www.tiktok.com/alli..love,https://www.tiktok.com/alli..love/video/7023027050235661574,Pony,Ginuwine,/track?id=15819646,https://www.tiktok.com/music/Pony-6714616381993650178,16.7M,0,2.8M,8.4K,11,"Oct 28, 2021",,8,USSM19605851
12,-11,https://www.tiktok.com/changed_from_lockedinout,https://www.tiktok.com/changed_from_lockedinout/video/7023428593300573442,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",/track?id=63331735,https://www.tiktok.com/music/Face-Off-Dwayne-Johnson-7016547803243022337,25.2M,0,3.6M,24.7K,1,"Oct 27, 2021",,40,USZHR2100088
13,-6,https://www.tiktok.com/olivertree,https://www.tiktok.com/olivertree/video/7023151528798211333,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-7000772466247289606,31.1M,0,3.7M,43.7K,2,"Oct 26, 2021",,122,USAT22007153
14,New,https://www.tiktok.com/domelipa,https://www.tiktok.com/domelipa/video/7023862057493613830,Luz Verde,DEKKO,/track?id=65119471,https://www.tiktok.com/music/Luz-Verde-7019664972871370754,6.4M,0,1.2M,14.3K,14,"Oct 28, 2021",,10,USLD91735013
15,-7,https://www.tiktok.com/khaby.lame,https://www.tiktok.com/khaby.lame/video/7023383830018968838,TWINNEM,Coi Leray,/track?id=60930880,https://www.tiktok.com/music/TWINNEM-7010057968234268674,22.2M,0,2.7M,27.1K,8,"Oct 27, 2021",,75,USUM72115284
16,37,https://www.tiktok.com/thekeeblerelf,https://www.tiktok.com/thekeeblerelf/video/7021120860496858373,Careless Whisper,George Michael,/track?id=12550523,https://www.tiktok.com/music/Careless-Whisper-6696413593358829570,61.5M,0,4.1M,68.1K,6,"Oct 22, 2021",,49,GBBBM8402006
17,New,https://www.tiktok.com/officialkjb,https://www.tiktok.com/officialkjb/video/7023797877990378758,I''m Just A Kid,Simple Plan,/track?id=15073090,https://www.tiktok.com/music/I'm-Just-a-Kid-5000000001355149519,6.6M,0,1.4M,12.3K,17,"Oct 28, 2021",,9,USAT20111234
18,17,https://www.tiktok.com/lionfieldmusic,https://www.tiktok.com/lionfieldmusic/video/7023069497686871302,Beatbox Slowed,The Joshuan Project,/track?id=36077634,https://www.tiktok.com/music/Beatbox-Edition3-6982840129670432769,15.8M,0,914.3K,1.2K,18,"Oct 28, 2021",,46,QZKUS2111855
19,New,https://www.tiktok.com/jordanesaget,https://www.tiktok.com/jordanesaget/video/7023110082745437446,lai lai lai,Realkdmusic,/track?id=24361118,https://www.tiktok.com/music/Lai-Lai-Lai-6667462256944483074,21.8M,0,1.1M,2.2K,19,"Oct 28, 2021",,7,QZFYX1995369
20,New,https://www.tiktok.com/flyysouljah,https://www.tiktok.com/flyysouljah/video/7023885475161099526,Paris,Else,/track?id=22945038,https://www.tiktok.com/music/Paris-6861355060333398789,3.9M,0,159.4K,3.4K,20,"Oct 28, 2021",,3,FR7JK1600001
21,New,https://www.tiktok.com/vanessalopesr,https://www.tiktok.com/vanessalopesr/video/7023559454058761477,A QUEDA,Gloria Groove,/track?id=63930347,https://www.tiktok.com/music/A-QUEDA-7016083173939382273,12M,0,1.9M,21.4K,21,"Oct 28, 2021",,80,BXSBS2100003
22,New,https://www.tiktok.com/sonrixs_,https://www.tiktok.com/sonrixs_/video/7023848915237735685,Steven Universe,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,6.1M,0,543.4K,1.1K,22,"Oct 28, 2021",,5,QZFZ32084911
23,New,https://www.tiktok.com/ice_coffe13,https://www.tiktok.com/ice_coffe13/video/7023545698603797787,DJ Lulu Elektron x Cepak Cepak Jeder,"Adit Sparky, Unyil Fvnky",/track?id=58512370,https://www.tiktok.com/music/DJ-Lulu-Elektron-x-Cepak-Cepak-Jeder-feat-Unyil-Fvnky-7000559307095803905,8.8M,0,409.2K,1.7K,23,"Oct 28, 2021",,55,GBRKQ2185126
24,39,https://www.tiktok.com/salty.spur,https://www.tiktok.com/salty.spur/video/7023336885489585414,Halloween,,,https://www.tiktok.com/music/Halloween-6770213170616207362,8M,0,778.7K,12.2K,24,"Oct 28, 2021",,4,
25,14,https://www.tiktok.com/karolg,https://www.tiktok.com/karolg/video/7021895643996196102,love nwantiti (ah ah ah),CKay,/track?id=25088483,https://www.tiktok.com/music/Love-Nwantiti-Dance-Ver-7003020102824512262,59.5M,0,7.4M,43.2K,16,"Oct 26, 2021",,114,QMEU31910213
26,New,https://www.tiktok.com/sosajhons,https://www.tiktok.com/sosajhons/video/7023872204634868997,Índigo,"Camilo, Evaluna Montaner",/track?id=63841833,https://www.tiktok.com/music/Índigo-7016825081682724865,3.5M,0,247.7K,2.1K,26,"Oct 28, 2021",,6,USSD12100733
