Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
11,New,Bloody Mary,S3857,Lady Gaga,/track?id=15920218,https://www.tiktok.com/music/Bloody-Mary-6936362922234873857,Universal Music LLC,"Jun 17, 2021",125,237K,241K,7,"Dec 10, 2022",19,,USUM71106449
12,3,TON1GHT - Jersey Club,S7483,KilSoSouth,/track?id=95714161,https://www.tiktok.com/music/TON1GHT-jersey-club-7163102205384477483,Independent Artist,"Nov 10, 2022",64,221K,889K,8,"Nov 19, 2022",8,0.43,QZTAY2236253
13,0,Bad Habit,S0450,Steve Lacy,/track?id=84088250,https://www.tiktok.com/music/Bad-Habit-7152997794909800450,L-M Records/RCA Records,"Jun 26, 2022",7,217K,7.3M,2,"Aug 6, 2022",31,0.00,USRC12201440
14,15,Love You So,S5713,The King Khan & BBQ Show,/track?id=14911275,https://www.tiktok.com/music/Love-You-So-6728562975734515713,In The Red,"May 11, 2022",9,195K,6.3M,2,"Jun 11, 2022",46,2.14,USA3D0700101
15,10,More M’s,S9090,"Drake, 21 Savage",/track?id=95124773,https://www.tiktok.com/music/More-M’s-7162017081238489090,OVO / Republic Records,"Nov 3, 2022",99,192K,429K,15,"Dec 3, 2022",8,1.43,USUG12208611
16,10,More M’s,,"Drake, 21 Savage",/track?id=95136258,https://www.tiktok.com/music/null,OVO/Republic,"Nov 3, 2022",100,191K,426K,16,"Dec 3, 2022",8,1.43,USUG12208627
17,New,Promise,S9873,Ciara,/track?id=15484129,https://www.tiktok.com/music/Promise-I-know-I-dont-want-nobody-else-but-you-6696415049310799873,LaFace Records,"Aug 16, 2019",85,191K,546K,17,"Dec 3, 2022",7,,USLF20600562
18,9,Shabooya,S6222,"Hitkidd, Gloss Up, K Carbon, Slimeroni, Aleza",/track?id=93155275,https://www.tiktok.com/music/shabooya-7149732836692626222,Blac Noize!,"Sep 22, 2022",60,190K,957K,18,"Nov 12, 2022",13,1.29,QZRD92202065
19,-8,known,,,,https://www.tiktok.com/music/null,,"Nov 16, 2022",84,188K,557K,11,"Nov 26, 2022",17,-1.14,DGA062294578
20,144,Tubarão Te Amo,S8562,"Dj LK da Escócia, Tchakabum, MC Ryan SP, mc jhenny, Mc RF",/track?id=93681306,https://www.tiktok.com/music/Tubarão-Te-Amo-7149226021210818562,Nas Nuvens Catalog,"Sep 29, 2022",126,184K,227K,5,"Dec 10, 2022",10,20.57,BC91N2200001
21,-2,Flaming Youth,,,,https://www.tiktok.com/music/null,,"Nov 18, 2022",91,182K,466K,19,"Nov 26, 2022",4,-0.29,QZTB22229195
22,-12,No Kizzy,S6274,Rob49,/track?id=31034329,https://www.tiktok.com/music/No-Kizzy-7159022067042486274,Jay Rebel Music,"Feb 2, 2021",80,178K,634K,10,"Nov 26, 2022",11,-1.71,QZES72081012
23,11,Sky,S0389,Playboi Carti,/track?id=32400662,https://www.tiktok.com/music/Playboi-Carti-–-Sky-6910712386555120389,AWGE/Interscope Records,"Dec 25, 2020",18,170K,3.3M,11,"Apr 1, 2023",28,,USUM72024699
24,-7,Just Dance,S0401,"Lady Gaga, Colby O'Donis",/track?id=15908989,https://www.tiktok.com/music/Just-Dance-6917743207947110401,Interscope,"Sep 2, 2019",25,165K,2.1M,13,"Nov 19, 2022",25,-1.00,USUM70807646
25,6,BILLIE EILISH.,S3345,Armani White,/track?id=82976157,https://www.tiktok.com/music/Billie-Eilish-7096439256658233345,"Legendbound, LLC / Def Jam Recordings","May 10, 2022",14,163K,3.6M,8,"Oct 22, 2022",37,0.86,SGB502248062
26,-10,Side By Side,,,,https://www.tiktok.com/music/null,,"Nov 17, 2022",95,162K,460K,16,"Nov 26, 2022",4,-1.43,ARQIW2208478
27,18,Don't Play With It,S6750,"Lola Brooke, Billy B",/track?id=41911090,https://www.tiktok.com/music/Don't-Play-With-It-feat-Billy-B-7145868265821096750,ReefaMusic/Team Eighty,"May 6, 2021",54,161K,1M,16,"Oct 22, 2022",22,2.57,QZHN52186854
28,-10,Stay,,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",75,159K,703K,14,"Nov 19, 2022",6,-1.43,ARQIW2208156
29,18,Tap Tap (Lil Uzi Vert),S4875,sped up nightcore,/track?id=96098201,https://www.tiktok.com/music/Tap-Tap-Lil-Uzi-Vert-7155202727323224875,P2022,"Nov 20, 2022",115,157K,293K,29,"Dec 3, 2022",7,2.57,USAT22221438
30,-18,Magic Fingers,,,,https://www.tiktok.com/music/null,,"Oct 31, 2022",40,155K,1.3M,3,"Nov 12, 2022",7,-2.57,DGA062201467
31,New,Boy's a liar,,,,https://www.tiktok.com/music/null,,"Nov 23, 2022",149,155K,155K,17,"Dec 10, 2022",12,,GBAYE2202585
32,-12,Doves In The Wind,S6806,SZA,/track?id=15679076,https://www.tiktok.com/music/doves-in-the-wind-6894896827783596806,Top Dawg Entertainment/RCA Records,"Aug 17, 2019",73,147K,740K,20,"Nov 26, 2022",5,-1.71,USRC11701112
33,-10,My Happy Song,S1765,Super Simple Songs,/track?id=31421396,https://www.tiktok.com/music/My-Happy-Song-7159248233885141765,Super Simple Songs - Arts Music,"Sep 14, 2020",94,132K,462K,23,"Nov 26, 2022",8,-1.43,USWB12001604
34,-12,Lollipop,S7758,"Lil Wayne, Static Major",/track?id=15193367,https://www.tiktok.com/music/Lollipop-145167758,CM/Republic,"Sep 2, 2019",36,131K,1.4M,7,"Nov 12, 2022",7,-1.71,USCM50800556
35,-3,Why You Asking All Them Questions,S4741,Spoken Reasons,/track?id=28824421,https://www.tiktok.com/music/Why-You-Asking-All-Them-Questions-6815815835320404741,FCHW,"Apr 16, 2021",65,126K,889K,15,"Nov 19, 2022",10,-0.43,TCAEC1900577
36,New,Tokei no Uta,S8481,ののちゃん(村方乃々佳),/track?id=69398679,https://www.tiktok.com/music/Tokei-no-Uta-7040608212294388481,KINGRECORDS,"Dec 15, 2021",113,126K,305K,28,"Dec 10, 2022",7,,JPKI02118106
37,86,Conceited (Sped Up),,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",141,119K,181K,37,"Dec 3, 2022",3,12.29,USRC12204265
38,-14,Stand up,,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",78,115K,655K,12,"Nov 19, 2022",9,-2.00,QZTAX2251550
39,-5,Just Wanna Rock,S6574,Lil Uzi Vert,/track?id=94209493,https://www.tiktok.com/music/Just-Wanna-Rock-7143731623425526574,Generation Now/Atlantic,"Oct 14, 2022",31,110K,1.5M,3,"Oct 29, 2022",25,-0.71,USAT22219211
40,-34,Bound 2,S4273,Kanye West,/track?id=15927278,https://www.tiktok.com/music/Bound-2-6928634453870774273,Rock The World/IDJ/Kanye/LP6,"Sep 2, 2019",23,105K,2.5M,4,"Sep 10, 2022",15,-4.86,USUM71307523
41,-40,Thotiana (Remix),,"Blueface, YG, Cardi B",/track?id=22455250,https://www.tiktok.com/music/null,Fifth Amendment Entertainment/eOne Music,"Jul 6, 2020",56,104K,988K,1,"Nov 26, 2022",3,-5.71,USKO11900097
42,11,Cool Kids (our sped up version),,,,https://www.tiktok.com/music/null,,"Aug 25, 2022",27,102K,1.8M,23,"Oct 1, 2022",32,1.57,SGB502250421
43,44,It's Beginning to Look a Lot like Christmas,,Michael Bublé,/track?id=26838018,https://www.tiktok.com/music/null,Reprise,"Oct 28, 2019",55,102K,1M,43,"Dec 3, 2022",13,6.29,USRE11300223
44,New,Si Te Sabes El TikTok Baila 3 - Remix,,VRL SOUNDS,/track?id=97298438,https://www.tiktok.com/music/null,Verdun Remix,"Nov 28, 2022",168,101K,101K,42,"Dec 10, 2022",10,,ARIXB2208446
45,12,I Thought,,,,https://www.tiktok.com/music/null,,"Nov 16, 2022",130,98K,217K,45,"Dec 3, 2022",3,1.71,DGA062294579
46,-4,NO,S4128,Meghan Trainor,/track?id=15797771,https://www.tiktok.com/music/NO-213902202866864128,Epic,"Aug 17, 2019",63,94K,897K,29,"Nov 19, 2022",7,-0.57,USSM11600935
47,-14,What I Want,,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",90,94K,476K,25,"Nov 19, 2022",5,-2.00,ARQIW2208152
48,-13,Job Bacdob Job Snea - Special Version,,Srey Leap,/track?id=96691809,https://www.tiktok.com/music/null,4443111 Records DK,"Nov 10, 2022",92,94K,462K,23,"Nov 19, 2022",5,-1.86,QZTAY2251012
49,29,Tomorrow 2,S8241,"GloRilla, Cardi B",/track?id=92609122,https://www.tiktok.com/music/Tomorrow-2-7146615152094218241,CMG/Interscope Records,"Sep 19, 2022",24,93K,2.2M,2,"Oct 15, 2022",20,4.14,USUM72217666
50,48,Hey It's Me,,"BCD Studio, Oran",/track?id=96526162,https://www.tiktok.com/music/null,BCD Studio,"Jun 29, 2022",159,92K,135K,2,"Jan 7, 2023",11,6.86,SGB502225359
51,5,Beat Automotivo Tan Tan Tan Viral,S4978,WZ Beat,/track?id=83331455,https://www.tiktok.com/music/Beat-AutomotivoTan-Tan-Tan-7155425673559934978,WZ Beat,"May 25, 2022",10,91K,4.9M,2,"Jul 16, 2022",40,0.71,BXWEH2200054
52,-13,Made You Look,S0650,Meghan Trainor,/track?id=94279263,https://www.tiktok.com/music/Made-You-Look-7153075272433060650,Epic,"Oct 12, 2022",58,90K,971K,16,"Nov 19, 2022",14,-1.86,USSM12204574
53,New,Frog,S7154,David Polansky,/track?id=32069064,https://www.tiktok.com/music/Frog-6823831523351857154,Perfect Score,"May 5, 2020",169,88K,100K,53,"Dec 3, 2022",1,,USHM91081942
54,-8,Sleep Home,,,,https://www.tiktok.com/music/null,,"Nov 8, 2022",101,87K,424K,28,"Nov 19, 2022",4,-1.14,NLRD52212246
55,22,On BS,S4241,"Drake, 21 Savage",/track?id=95124948,https://www.tiktok.com/music/On-BS-7162017077832714241,OVO / Republic Records,"Nov 3, 2022",133,87K,211K,25,"Dec 10, 2022",6,3.14,USUG12208600
56,-16,Put It On Me,S8817,YoungBoy Never Broke Again,/track?id=91350382,https://www.tiktok.com/music/Put-It-On-Me-7140696319504418817,"Never Broke Again, LLC","Sep 6, 2022",32,86K,1.5M,12,"Nov 5, 2022",16,-2.29,USAT22214618
57,1,TV,S9745,Billie Eilish,/track?id=85082541,https://www.tiktok.com/music/TV-7122873411075999745,Darkroom/Interscope Records,"Jul 20, 2022",59,85K,967K,25,"Nov 12, 2022",16,0.14,USUM72213724
58,-14,-غضب,,,,https://www.tiktok.com/music/null,,"Oct 27, 2022",71,85K,764K,15,"Nov 5, 2022",7,-2.00,NLRD52212205
59,-18,Sturdy Beat,S8129,sleepycallz,/track?id=95013204,https://www.tiktok.com/music/Sturdy-Beat-7174899141162928129,4343047 Records DK,"Oct 19, 2022",77,85K,695K,26,"Nov 19, 2022",6,-2.57,QZTAS2254844
60,New,"Captain Save a Hoe (feat. The Click, D-Shot, B-Legit & Suga T)",,"E-40, The Click, D-Shot, B-Legit, Suga T",/track?id=15446041,https://www.tiktok.com/music/null,Jive,"Aug 16, 2019",166,83K,110K,59,"Dec 10, 2022",3,,USJI10301182
61,New,"Captain Save a Hoe (feat. The Click, D-Shot, B-Legit & Suga T)",,"E-40, The Click, D-Shot, B-Legit, Suga T",/track?id=15446041,https://www.tiktok.com/music/null,Jive,"Aug 16, 2019",167,83K,106K,51,"Dec 10, 2022",3,,USJI10301182
62,0,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",5,83K,7.7M,3,"May 14, 2022",63,0.00,QM24S2107064
63,-12,Superman,S8290,Trixx,/track?id=80976319,https://www.tiktok.com/music/Superman-6898107713574668290,2067395 Records DK,"Nov 22, 2020",134,82K,210K,51,"Nov 26, 2022",5,-1.71,QZNWU2016788
64,6,Divine Hell,S8866,Lemuel Tay,/track?id=95314567,https://www.tiktok.com/music/Divine-Hell-7163071307045668866,Lemuel Tay,"Nov 6, 2022",118,82K,266K,64,"Dec 3, 2022",4,0.86,QZW9L2252783
65,New,Escapism.,S5457,"RAYE, 070 Shake",/track?id=94059971,https://www.tiktok.com/music/Escapism-7146071473319315457,Human Re Sources,"Sep 21, 2022",174,82K,90K,24,"Dec 17, 2022",10,,QMDA62217995
66,-1,Aesthetic,S7346,"Tollan Kim, Kudasaibeats",/track?id=75979639,https://www.tiktok.com/music/Aesthetic-7072513628145977346,Tollan Kim,"Mar 7, 2022",12,81K,4.3M,5,"Jul 9, 2022",48,-0.14,SGB502208576
67,105,Awkward,S0786,SZA,/track?id=83610381,https://www.tiktok.com/music/Awkward-7106619917994870786,Top Dawg Entertainment/RCA Records,"Jun 6, 2022",29,79K,1.7M,13,"Sep 10, 2022",17,15.00,USRC12202150
68,New,Un Poco Loco,S4169,"Anthony Gonzalez, Gael Garcia Bernal",/track?id=17322777,https://www.tiktok.com/music/Un-Poco-Loco-5000000001457884169,Walt Disney Records,"Sep 5, 2019",127,78K,222K,34,"Dec 10, 2022",3,,USWD11783639
69,-64,Furious,,,,https://www.tiktok.com/music/null,,"Nov 7, 2022",50,78K,1.2M,3,"Nov 19, 2022",3,-9.14,DGA062235412
70,-27,Yeah u look good :p,S1873,Perus Dokackris,/track?id=95424826,https://www.tiktok.com/music/Yeah-u-look-good-p-7161795390147151873,Perus Dokackris,"Nov 2, 2022",76,78K,700K,6,"Nov 12, 2022",7,-3.86,PLC062241622
71,-8,We Gone Eat,S7714,T-Speed & 5upamanHOE,/track?id=32532856,https://www.tiktok.com/music/We-Gone-Eat-6914833065562867714,T-speed & 5upamanHoe,"Jan 6, 2021",103,77K,386K,63,"Nov 26, 2022",8,-1.14,QZNN22127200
72,-8,Hungry Eatin,S5489,Tesla Boyz,/track?id=64737156,https://www.tiktok.com/music/Hungry-Eatin-7089175695637055489,Young Money,"Apr 20, 2022",104,77K,386K,64,"Nov 26, 2022",8,-1.14,QZFYW2103268
73,-25,just wanna rock (Lil Uzi Vert) [Sped Up Version],S5786,sped up nightcore,/track?id=93908893,https://www.tiktok.com/music/just-wanna-rock-Lil-Uzi-Vert-7146446566713215786,P2022,"Oct 6, 2022",33,77K,1.5M,5,"Oct 22, 2022",15,-3.57,USAT22219206
74,New,Far,,,,https://www.tiktok.com/music/null,,"Nov 22, 2022",178,74K,74K,74,"Dec 3, 2022",2,,NLRD52212268
75,-9,temp bangg,,@Temp.Gzz,/track?id=96267068,https://www.tiktok.com/music/null,3615423 Records DK,"Nov 1, 2022",137,73K,193K,66,"Nov 26, 2022",3,-1.29,QZTAW2207091
76,4,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",2,73K,12M,10,"Jun 26, 2021",104,0.57,USUAN1400011
77,66,The Way Life Goes (feat. Oh Wonder),,"Lil Uzi Vert, Oh Wonder",/track?id=16539354,https://www.tiktok.com/music/null,Generation Now/Atlantic,"Aug 19, 2019",51,71K,1.2M,61,"Jun 19, 2021",7,,USAT21703413
78,63,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) [Remix],S6528,"Lil Uzi Vert, Nicki Minaj",/track?id=17575070,https://www.tiktok.com/music/The-Way-Life-Goes-feat-Nicki-Minaj-Oh-Wonder-291839951498006528,Generation Now/Atlantic,"Aug 19, 2019",35,71K,1.4M,53,"Jun 19, 2021",7,,USAT21704701
79,7,My Superhero Movie ,S9739,Jacob Jeffries,/track?id=20277353,https://www.tiktok.com/music/My-Superhero-Movie-7166346585314429739,Watertower Music,"Aug 21, 2019",123,69K,242K,79,"Dec 3, 2022",4,1.00,USNLR1800352
80,-50,Top,S5118,Lil Uzi Vert,/track?id=15091129,https://www.tiktok.com/music/Top-lil-uzi-vert-7157168735135075118,Generation Now/Atlantic,"Aug 19, 2019",72,66K,748K,6,"Nov 19, 2022",4,-7.14,USAT21504168
81,-12,Unholy,,,,https://www.tiktok.com/music/null,,"Sep 19, 2022",48,66K,1.2M,23,"Nov 5, 2022",16,-1.71,GBUM72206302
82,45,Foode,,,,https://www.tiktok.com/music/null,,"Oct 16, 2022",112,65K,310K,82,"Dec 3, 2022",8,6.43,DGA052224556
83,-33,Pretty Boy Swag,,Soulja Boy,/track?id=15917135,https://www.tiktok.com/music/null,Mr. Collipark,"Sep 7, 2019",19,64K,3.3M,1,"Oct 15, 2022",11,-4.71,USUM71015226
84,-17,"Kai Cenat ""I Don't Care"" - Club Remix",S4226,Corey Floca,/track?id=95773111,https://www.tiktok.com/music/Kai-Cenat-I-Don't-Care-Club-Remix-7159074342192564226,Floc Wrld Entertainment LLC,"Oct 26, 2022",106,62K,374K,39,"Nov 12, 2022",7,-2.43,QZTAT2292217
85,-24,Karma,S8626,Summer Walker,/track?id=21820057,https://www.tiktok.com/music/Karma-Sped-Up-7125644935037978626,LVRN/Interscope Records,"Sep 2, 2019",41,62K,1.3M,35,"Aug 20, 2022",15,-3.43,USUM71816370
86,-7,Spawn,S6250,FOUREZINE,/track?id=40137270,https://www.tiktok.com/music/Spawn-7112051863838526250,1918981 Records DK,"Apr 10, 2020",46,62K,1.2M,5,"Oct 29, 2022",8,-1.00,QZDA72044438
87,New,Winner,,,,https://www.tiktok.com/music/null,,"Sep 23, 2022",148,61K,158K,59,"Dec 17, 2022",4,,QZNWZ2220236
88,-34,Chasing Youuu,S1697,Shawn P,/track?id=95439221,https://www.tiktok.com/music/Chasing-Youuu-7163442416538781697,Shawn p,"Nov 7, 2022",97,61K,440K,24,"Nov 12, 2022",6,-4.86,QZNMY2225423
89,-53,Shark Around Chacarron Macarron (Dance Hall 2004),,Dj Saidd,/track?id=31064024,https://www.tiktok.com/music/null,Dynamic Media Studios,"Jul 4, 2020",88,60K,522K,31,"Nov 19, 2022",3,-7.57,USHM82053985
90,-53,Baaly Keter,,Saeed Fares,/track?id=96533041,https://www.tiktok.com/music/null,MuzicUp,"Oct 24, 2022",102,59K,394K,32,"Nov 19, 2022",3,-7.57,EGA1K1805191
91,63,Sure Thing,S4577,Miguel,/track?id=15447187,https://www.tiktok.com/music/Sure-Thing-249781186229784577,Jive,"Aug 16, 2019",44,58K,1.3M,2,"Jan 14, 2023",18,,USJI10800160
92,-18,Many Chances,,,,https://www.tiktok.com/music/null,,"Nov 9, 2022",146,58K,161K,74,"Nov 26, 2022",4,-2.57,QZDFP2034017
93,-25,Sweater Weather (Sped Up),,,,https://www.tiktok.com/music/null,,"Sep 28, 2022",45,58K,1.3M,10,"Oct 8, 2022",13,-3.57,USSM12209549
94,New,Escapism.,,"RAYE, 070 Shake",/track?id=99133682,https://www.tiktok.com/music/null,Human Re Sources,"Oct 18, 2022",183,57K,60K,94,"Dec 3, 2022",2,,QMDA62283011
95,-10,Neon Park,S5901,Rhythmkane,/track?id=21818592,https://www.tiktok.com/music/Neon-Park-5000000000737715901,Talking Cat Records,"Aug 21, 2019",87,57K,525K,85,"Nov 26, 2022",2,-1.43,ITQ850600002
96,-15,Twerk Out,S2273,"75 Big Mac, Djflykidd, LIVEDREAD",/track?id=70306452,https://www.tiktok.com/music/Twerk-Out-7039829920368822273,3518006 Records DK,"Dec 8, 2021",122,57K,247K,81,"Nov 26, 2022",5,-2.14,QZRP52137042
97,-37,oui,S4929,Jeremih,/track?id=15935671,https://www.tiktok.com/music/Oui-242507479799164929,Universal Music Group,"Nov 28, 2019",13,57K,3.6M,6,"Jan 22, 2022",23,-5.29,USUM71513397
98,New,Ljubav,,,,https://www.tiktok.com/music/null,,"Nov 21, 2022",184,56K,57K,98,"Dec 3, 2022",3,,SGB502288506
99,-27,Collide dance,,,,https://www.tiktok.com/music/null,,"Nov 20, 2022",151,55K,147K,72,"Nov 26, 2022",3,-3.86,QZTB22258781
100,-48,CUFF IT,S4642,Beyoncé,/track?id=86017834,https://www.tiktok.com/music/CUFF-IT-7125869564990064642,Parkwood Entertainment/Columbia,"Jul 27, 2022",43,55K,1.3M,31,"Oct 8, 2022",19,-6.86,USSM12206232
101,-28,Ohayou - Showcase,,Katakuri,/track?id=96613004,https://www.tiktok.com/music/null,4610490 Records DK2,"Nov 18, 2022",152,54K,146K,73,"Nov 26, 2022",3,-4.00,QZTB22222980
102,-14,cardigan,S8326,Taylor Swift,/track?id=30368712,https://www.tiktok.com/music/cardigan-7117836545108888326,Taylor Swift,"Aug 18, 2020",150,53K,153K,88,"Nov 26, 2022",5,-2.00,USUG12002836
103,-14,Yeaaaa Thrax Sped Up,S7857,Kobyle,/track?id=95851314,https://www.tiktok.com/music/Yeaaaa-Thrax-Sped-Up-7166328891986937857,4195491 Records DK,"Nov 14, 2022",161,52K,126K,89,"Nov 26, 2022",3,-2.00,QZTAZ2221626
104,13,Honesty (Jersey Club Remix),S9954,"Pink Sweat$, JIDDY",/track?id=30998549,https://www.tiktok.com/music/Honesty-Jersey-Club-Remix-6860607309588989954,Human Re Sources,"Aug 12, 2020",131,52K,215K,104,"Dec 3, 2022",2,1.86,USAT22005483
105,-10,Out thë way,S1505,Yeat,/track?id=91401732,https://www.tiktok.com/music/Out-thë-way-7140344331507861505,Field Trip Recordings/Geffen Records,"Sep 5, 2022",119,52K,265K,58,"Dec 10, 2022",10,-1.43,USUM72217063
106,22,smiles & sunsets,S9058,"ultmt., Hz.",/track?id=75829220,https://www.tiktok.com/music/smiles-sunsets-7060288450549549058,rte. 28 music,"Feb 2, 2022",120,50K,263K,92,"Dec 10, 2022",5,,QM3DF2138399
107,New,Glue Alt,,,,https://www.tiktok.com/music/null,,"Nov 21, 2022",177,50K,75K,107,"Dec 3, 2022",3,,GBCFB2200872
108,New,غرامك ملكني - بطيء,S0770,كوفر بطيء,/track?id=97298473,https://www.tiktok.com/music/غرامك-ملكني-بطيء-7170130610629920770,4572620 Records DK,"Nov 25, 2022",187,49K,49K,94,"Dec 10, 2022",2,,QZTB32255711
109,New,Aliena a Bah a Bah a Ba Ba Ba....,,,,https://www.tiktok.com/music/null,,"Nov 22, 2022",186,48K,53K,109,"Dec 3, 2022",3,,SGB502288345
110,-26,Hard Carpet,,,,https://www.tiktok.com/music/null,,"Oct 31, 2022",105,48K,385K,33,"Nov 12, 2022",7,-3.71,DGA062201468
111,-10,Funny Song,S7666,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,Cavendish Music,"Sep 2, 2019",22,47K,2.6M,42,"Jun 11, 2022",48,-1.43,GBBGY1743613
112,-19,Ex For A Reason,S9425,"Summer Walker, JT, City Girls",/track?id=63893559,https://www.tiktok.com/music/Ex-For-A-Reason-7018701135311079425,LVRN/Interscope Records,"Oct 13, 2021",89,47K,516K,74,"Nov 19, 2022",9,-2.71,USUM72118243
113,75,Possibility,S8401,Lykke Li,/track?id=15084180,https://www.tiktok.com/music/Possibility-6705033749936998401,Chop Shop/Atlantic,"Aug 20, 2019",61,47K,936K,66,"Sep 24, 2022",15,,USAT20903256
114,-11,Glock In My Lap,S5137,"21 Savage, Metro Boomin",/track?id=31530700,https://www.tiktok.com/music/Glock-In-My-Lap-6878751778305755137,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic","Sep 30, 2020",38,47K,1.4M,15,"Aug 27, 2022",32,-1.57,USSM12006061
115,13,Genesis,S7250,Bravo1-2,/track?id=95918091,https://www.tiktok.com/music/Genesis-Slowed-7184884186690357250,Bravo1-2,"Nov 16, 2022",172,47K,96K,115,"Dec 3, 2022",4,1.86,QMFME2201162
116,-41,Immortal,S0546,Sloreun3 powa,/track?id=95402716,https://www.tiktok.com/music/Immortal-7161869077537900546,Indiefy,"Nov 2, 2022",142,46K,177K,75,"Nov 26, 2022",4,-5.86,QZDFP2032153
117,-23,EVERYTHING - Japanese Ver.,S4737,The Black Skirts,/track?id=51700962,https://www.tiktok.com/music/EVERYTHING-Japanese-Ver-6969233426260084737,"Bside, Inc.","Sep 7, 2021",111,46K,324K,94,"Nov 26, 2022",2,-3.29,QM6P42115823
118,-42,Profit,,,,https://www.tiktok.com/music/null,,"Nov 16, 2022",158,44K,137K,76,"Nov 26, 2022",2,-6.00,DGA062294576
119,-14,Glock In My Lap,S5137,"21 Savage, Metro Boomin",/track?id=31530700,https://www.tiktok.com/music/Glock-In-My-Lap-6878751778305755137,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic","Oct 16, 2020",42,43K,1.3M,17,"Aug 20, 2022",15,-2.00,USSM12006061
120,-16,Out thë way,,Yeat,/track?id=92235174,https://www.tiktok.com/music/null,Field Trip Recordings/Geffen Records,"Sep 16, 2022",143,43K,175K,104,"Nov 26, 2022",4,-2.29,USUM72217928
121,11,"Unstoppable (I put my armor on, show you how strong I am)",S0337,Sia,/track?id=15677760,https://www.tiktok.com/music/Unstoppable-7161052726493710337,Monkey Puzzle Records/RCA Records,"Jul 28, 2021",68,43K,812K,121,"Dec 3, 2022",7,1.57,USRC11502934
122,-30,يحل,,,,https://www.tiktok.com/music/null,,"Nov 12, 2022",128,43K,219K,51,"Nov 19, 2022",4,-4.29,NLRD52212254
