Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
22,-11,Lupa Daratan,,,,https://www.tiktok.com/music/null,,"Mar 4, 2022",18,203K,2.1M,1,"Mar 12, 2022",17,-1.57,QZDA82253223
23,-6,Bubble Gum,S3810,Dann,/track?id=86077952,https://www.tiktok.com/music/Bubble-Gum-7075127180404983810,Basspimp,"Mar 14, 2022",91,198K,460K,17,"Mar 26, 2022",7,-0.86,QZ5FN2295376
24,New,Move On,,,,https://www.tiktok.com/music/null,,"Mar 21, 2022",133,196K,206K,20,"Apr 9, 2022",7,,USLZJ2206549
25,New,You Can Dance,,,,https://www.tiktok.com/music/null,,"Mar 24, 2022",136,189K,198K,25,"Apr 2, 2022",3,,QZ8252208505
26,-5,"Nobody Like U - From ""Turning Red""/Chorus",,,,https://www.tiktok.com/music/null,,"Feb 10, 2022",88,189K,507K,21,"Mar 26, 2022",13,-0.71,USWD12213873
27,31,Boom Cha La Ka Dance,,,,https://www.tiktok.com/music/null,,"Jan 22, 2022",120,188K,274K,27,"Apr 2, 2022",5,4.43,HKK972202407
28,New,screen,,,,https://www.tiktok.com/music/null,,"Mar 23, 2022",139,187K,192K,28,"Apr 2, 2022",3,,QZES82206023
29,-20,Sleazy Flow,S4434,SleazyWorld Go,/track?id=64252920,https://www.tiktok.com/music/Sleazy-Flow-7019727257337874434,Island Records,"Oct 15, 2021",43,175K,1.3M,4,"Mar 19, 2022",8,-2.86,QZNWT2199125
30,-5,Wait a Minute!,S0946,WILLOW,/track?id=13904490,https://www.tiktok.com/music/Wait-a-Minute-6740534003704530946,Roc Nation W Smith P&D,"Sep 2, 2019",50,174K,1.1M,24,"May 14, 2022",22,-0.71,QMJMT1500801
31,New,BIG,S9970,Kblast,/track?id=78382065,https://www.tiktok.com/music/BIG-7078368529791059970,Astroknot Sounds,"Mar 22, 2022",147,169K,171K,28,"Apr 9, 2022",6,,CA5KR2224250
32,New,these days...,S0466,Cg Meezy,/track?id=79087775,https://www.tiktok.com/music/these-days-7080059216870590466,Pulqra Sana,"Mar 27, 2022",151,161K,161K,32,"Apr 2, 2022",1,,QZES82256251
33,94,Over,S5121,Lucky Daye,/track?id=61321186,https://www.tiktok.com/music/Over-7010846497831045121,Keep Cool/RCA Records,"Sep 21, 2021",105,156K,340K,11,"May 7, 2022",15,13.43,USRC12102179
34,-4,Until The End Of Time (with Beyoncé),S6258,"Justin Timberlake, Beyoncé",/track?id=15447081,https://www.tiktok.com/music/Until-The-End-Of-Time-with-Beyoncé-7008604549921376258,Jive,"Aug 16, 2019",100,153K,371K,30,"Mar 26, 2022",6,-0.57,USJI10700679
35,-3,Set the Mood Prelude / Until the End of Time,S8128,Justin Timberlake,/track?id=15446803,https://www.tiktok.com/music/Set-the-Mood-Prelude-Until-the-End-of-Time-265684099418288128,Jive,"Aug 17, 2019",102,150K,365K,32,"Mar 26, 2022",6,-0.43,USJI10600504
36,New,Tear in My Heart,S4998,Twenty One Pilots,/track?id=15089713,https://www.tiktok.com/music/Tear-in-My-Heart-6926972769154484998,Fueled By Ramen,"Aug 21, 2019",123,147K,243K,36,"Apr 2, 2022",2,,USAT21500390
37,New,Tear in My Heart,S4998,Twenty One Pilots,/track?id=15089713,https://www.tiktok.com/music/Tear-in-My-Heart-6926972769154484998,Fueled By Ramen,"Aug 21, 2019",110,147K,330K,37,"Apr 2, 2022",1,,USAT21500390
38,-16,Old Town Road (feat. Billy Ray Cyrus) (Remix),S3830,"Lil Nas X, Billy Ray Cyrus",/track?id=22782681,https://www.tiktok.com/music/Old-Town-Road-feat-Billy-Ray-Cyrus-Remix-6676524241946413830,Columbia,"Aug 16, 2019",81,144K,614K,19,"Mar 19, 2022",10,-2.29,USSM11902498
39,-26,La Monica,,,,https://www.tiktok.com/music/null,,"Mar 11, 2022",62,143K,815K,7,"Mar 19, 2022",7,-3.71,AUMEV2227664
40,-17,Who's That Chick? (feat. Rihanna),S2688,Rihanna,/track?id=12334199,https://www.tiktok.com/music/Whos-That-Chick-feat-Rihanna-Who's-That-Chick?-(feat.-Rihanna)-249756172461682688,Parlophone France,"Aug 21, 2019",54,143K,996K,12,"Mar 12, 2022",16,-2.43,FRZID1000700
41,-22,Rocking A Cardigan in Atlanta,S7746,lil Shordie Scott,/track?id=73011588,https://www.tiktok.com/music/Rocking-A-Cardigan-in-Atlanta-7058463948324767746,Social Currency Enterprises,"Jan 28, 2022",28,142K,1.6M,6,"Mar 12, 2022",16,-3.14,USUYG1411494
42,New,Littel Scores,,,,https://www.tiktok.com/music/null,,"Mar 25, 2022",141,140K,186K,42,"Apr 2, 2022",2,,TCAGD2219971
43,-8,Ginseng Strip 2002,S4054,Yung Lean,/track?id=14145576,https://www.tiktok.com/music/Ginseng-Strip-2002-6997999797663714054,YEAR0001,"Aug 30, 2019",6,140K,5.8M,1,"Jan 29, 2022",26,-1.14,SEY491300006
44,-30,Thinking with My Dick (feat. Juicy J),S8288,"Kevin Gates, Juicy J",/track?id=15087427,https://www.tiktok.com/music/Thinking-With-My-Dick-feat-Juicy-J-224448124348428288,Bread Winners Association/Atlantic,"Aug 21, 2019",44,136K,1.1M,6,"Mar 19, 2022",7,-4.29,USAT21301783
45,-2,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",1,122K,9.5M,10,"Jun 26, 2021",104,-0.29,USUAN1400011
46,103,Pussy Power,S0449,Big Boogie,/track?id=68685151,https://www.tiktok.com/music/Pussy-Power-7076431215750760449,CMG,"Dec 22, 2021",111,121K,320K,26,"Apr 9, 2022",8,14.71,USUG12106602
47,-14,New Revolution,S6945,"Kenzoo, Erocc",/track?id=77988536,https://www.tiktok.com/music/New-Revolution-7075508176145106945,UN The Label,"Mar 15, 2022",121,117K,259K,33,"Mar 26, 2022",10,-2.00,QZLL92274058
48,-28,Forever,S1617,Labrinth,/track?id=25531325,https://www.tiktok.com/music/Forever-6740248251825391617,Masterworks,"Sep 23, 2019",12,111K,2.5M,3,"Feb 26, 2022",17,-4.00,USQX91902499
49,-25,So What - Album Version (Explicit),,"Field Mob, Ciara",/track?id=15901887,https://www.tiktok.com/music/null,Geffen,"Sep 2, 2019",38,111K,1.4M,15,"Mar 19, 2022",16,-3.57,USUM70601012
50,-21,Cmonnn (Hit It One Time),S3521,"5Star, Lay Bankz",/track?id=76006957,https://www.tiktok.com/music/Cmonnn-Hit-It-One-Time-7081095000565483521,Motown Records,"Mar 10, 2022",93,110K,439K,27,"Mar 19, 2022",8,-3.00,USUM72204009
51,-41,Godzilla,S3217,"Eminem, Juice WRLD",/track?id=28213841,https://www.tiktok.com/music/Godzilla-6785597983233673217,Shady/Aftermath/Interscope Records,"Jan 29, 2020",35,110K,1.5M,3,"Mar 19, 2022",6,-5.86,USUM72000788
52,New,Pussy Power,S0449,Big Boogie,/track?id=68685151,https://www.tiktok.com/music/Pussy-Power-7076431215750760449,CMG,"Mar 17, 2022",158,109K,137K,29,"Apr 9, 2022",6,,USUG12106602
53,-15,HOW YOU EOS,S9857,Frosty Dinero,/track?id=75249547,https://www.tiktok.com/music/HOW-YOU-EOS-7133859108217849857,2603792 Records DK,"Feb 25, 2022",65,109K,735K,24,"Mar 12, 2022",11,-2.14,QZDA72212143
54,13,That's What I Like,S0258,Bruno Mars,/track?id=15092415,https://www.tiktok.com/music/Thats-What-I-Like-6831113781666400258,Atlantic Records,"Aug 19, 2019",74,104K,666K,31,"Apr 9, 2022",8,1.86,USAT21602948
55,New,As It Was,S5374,Harry Styles,/track?id=79012900,https://www.tiktok.com/music/As-It-Was-7081406189908675374,Columbia,"Mar 30, 2022",165,102K,106K,4,"Apr 9, 2022",19,,USSM12200612
56,-38,Quos Daino,,,,https://www.tiktok.com/music/null,,"Mar 20, 2022",109,102K,331K,18,"Mar 26, 2022",3,-5.43,SGB502210691
57,-32,Jaeger,S2081,Diva Wisteria,/track?id=73607871,https://www.tiktok.com/music/Jaeger-7064164211463342081,Diva Wisteria,"Feb 12, 2022",57,101K,950K,16,"Feb 19, 2022",6,,TCJPR2211087
58,New,#THEYTRYNABE,S7378,KIM THE PHANTOM,/track?id=79566065,https://www.tiktok.com/music/THEYTRYNABE-7079533420803557378,LEGEND,"Mar 25, 2022",78,100K,640K,58,"Apr 2, 2022",1,,QZN882217710
59,30,Love Yourself,S4128,Justin Bieber,/track?id=15936301,https://www.tiktok.com/music/Love-Yourself-175420362367664128,Universal Music Group,"Sep 2, 2019",124,100K,243K,47,"Apr 16, 2022",12,4.29,USUM71516761
60,New,We Go Up,S8593,"Nicki Minaj, Fivio Foreign",/track?id=78214480,https://www.tiktok.com/music/We-Go-Up-7079100496471918593,Republic Records,"Mar 24, 2022",167,99K,100K,14,"Apr 23, 2022",6,,USUM72204900
61,New,1000 Years,,,,https://www.tiktok.com/music/null,,"Mar 24, 2022",166,98K,105K,61,"Apr 2, 2022",1,,QZ8252208432
62,-20,Night Relax,S2978,Dann,/track?id=86077949,https://www.tiktok.com/music/Night-Relax-7075127180644222978,Basspimp,"Mar 14, 2022",131,98K,226K,42,"Mar 26, 2022",6,-2.86,QZ5FN2295378
63,New,We Go Up - Extended,S7478,"Nicki Minaj, Fivio Foreign",/track?id=78225096,https://www.tiktok.com/music/We-Go-Up-7079126725686217478,Republic Records,"Mar 24, 2022",169,97K,98K,12,"Apr 9, 2022",7,,USUM72204897
64,New,We Go Up - Extended,,"Nicki Minaj, Fivio Foreign",/track?id=78225105,https://www.tiktok.com/music/null,Republic Records,"Mar 24, 2022",171,95K,96K,17,"Apr 9, 2022",6,,USUM72204902
65,34,All Mine,S0594,Kanye West,/track?id=19877056,https://www.tiktok.com/music/All-Mine-6930510455760750594,"Getting Out Our Dreams, Inc./Def Jam Recordings","Sep 2, 2019",66,95K,724K,65,"Apr 2, 2022",11,4.86,USUM71807681
66,-32,"Wanna Be Startin' Somethin' (ma-ma-say, ma-ma-sah, ma-ma-coo-sah) (Single Version)",,Michael Jackson,/track?id=15777208,https://www.tiktok.com/music/null,Epic/Legacy,"Feb 28, 2022",71,95K,688K,13,"Mar 12, 2022",8,-4.57,USSM10501508
67,New,du tu tu du tudututu,,,,https://www.tiktok.com/music/null,,"Mar 27, 2022",177,90K,90K,67,"Apr 2, 2022",3,,QZES82258176
68,17,Pose (feat. Megan Thee Stallion & Lil Uzi Vert),,"Yo Gotti, Megan Thee Stallion, Lil Uzi Vert",/track?id=26229457,https://www.tiktok.com/music/null,Epic/CMG,"Oct 17, 2019",14,90K,2.4M,68,"Apr 2, 2022",5,2.43,USSM11912682
69,117,Stay Ready (What A Life),S5698,"Jhené Aiko, Kendrick Lamar",/track?id=15928506,https://www.tiktok.com/music/Stay-Ready-What-A-Life-6839656494711965698,Def Jam Recordings,"Sep 2, 2019",99,89K,375K,69,"Apr 2, 2022",2,,USUM71312344
70,18,Pose (feat. Megan Thee Stallion & Lil Uzi Vert),,"Yo Gotti, Megan Thee Stallion, Lil Uzi Vert",/track?id=26229457,https://www.tiktok.com/music/null,Epic/CMG,"Jan 28, 2020",20,88K,2.1M,70,"Apr 2, 2022",5,2.57,USSM11912682
71,21,Pose (Bonus Track) (feat. Lil Uzi Vert),S0454,"Yo Gotti, Lil Uzi Vert",/track?id=24951409,https://www.tiktok.com/music/Pose-6729634244475240454,Epic/CMG,"Jan 28, 2020",79,86K,635K,71,"Apr 2, 2022",3,3.00,USSM11905414
72,New,Come On,,,,https://www.tiktok.com/music/null,,"Mar 21, 2022",174,86K,92K,72,"Apr 2, 2022",3,,USLZJ2206552
73,New,No Surprises,S1618,Radiohead,/track?id=12536685,https://www.tiktok.com/music/No-Surprises-6751218393644271618,Parlophone,"Oct 23, 2019",153,85K,152K,31,"May 21, 2022",14,,GBAYE9700386
74,-27,Mount Everest,S9103,Labrinth,/track?id=24136343,https://www.tiktok.com/music/Original-sound-7061411512082189103,Syco Music,"Aug 16, 2019",31,85K,1.5M,13,"Feb 26, 2022",11,-3.86,GBHMU1800032
75,-27,Cupid (Remix),S7553,2Rare,/track?id=73444636,https://www.tiktok.com/music/Cupid-Remix-7062473716534167553,2Rare,"Feb 7, 2022",48,84K,1.1M,13,"Mar 5, 2022",11,-3.86,QZL382245945
76,89,Ain't Shit,S3857,Doja Cat,/track?id=50643171,https://www.tiktok.com/music/Ain't-Shit-6976278886917113857,Kemosabe Records/RCA Records,"Jun 20, 2021",25,83K,1.7M,11,"Jul 17, 2021",18,,USRC12101540
77,-28,Hot In Herre,S7014,Nelly,/track?id=15943907,https://www.tiktok.com/music/Hot-in-Herre-Radio-Edit-5000000001448717014,Universal/Island Def Jam,"Sep 4, 2019",75,81K,656K,31,"Mar 19, 2022",13,-4.00,USUR10200371
78,60,Slum Anthem,S0265,K CAMP,/track?id=15932783,https://www.tiktok.com/music/Slum-Anthem-10265,Family Ties / Interscope,"Sep 3, 2019",69,79K,715K,45,"Apr 23, 2022",8,8.57,USUM71416311
79,61,Slum Anthem,,K CAMP,/track?id=15932784,https://www.tiktok.com/music/null,Digital Distribution Barbados,"Sep 2, 2019",145,78K,175K,46,"Apr 23, 2022",7,8.71,USUM71416312
80,-8,I Know,S3649,"Big Sean, Jhené Aiko",/track?id=15933586,https://www.tiktok.com/music/I-Know-6750951874599323649,Virgin EMI,"Sep 2, 2019",70,77K,708K,1,"Nov 5, 2022",15,-1.14,USUM71501149
81,New,деньги не купят счастье деньги купят вам все,,,,https://www.tiktok.com/music/null,,"Feb 17, 2022",175,77K,91K,81,"Apr 2, 2022",3,,QZDA52261125
82,-46,Crazy,,,,https://www.tiktok.com/music/null,,"Feb 8, 2020",106,77K,333K,36,"Mar 26, 2022",3,-6.57,GBSUW1827803
83,-7,INTERLUDE,S7954,Lord Nobel,/track?id=77655651,https://www.tiktok.com/music/INTERLUDE-7076225101703677954,1854949 Records DK,"Mar 17, 2022",155,76K,148K,76,"Mar 26, 2022",4,-1.00,QZES62270997
84,-34,From Tha Back,S9106,"lil.eaarl, Huncho Da Rockstar",/track?id=54250665,https://www.tiktok.com/music/From-Tha-Back-7076226083082799106,F.W.M.B,"Jul 21, 2021",7,76K,5.3M,3,"Feb 19, 2022",31,-4.86,QZK6L2175793
85,-32,Blxxdy Scene Freestyle - Fast,S3298,MajinBlxxdy,/track?id=76898466,https://www.tiktok.com/music/Blxxdy-Scene-Freestyle-Fast-Version-7091443917454903298,'94 Sounds LLC / 10K Projects,"Mar 13, 2022",148,75K,169K,53,"Mar 26, 2022",3,-4.57,QM24S2201092
86,New,Sunrise,,,,https://www.tiktok.com/music/null,,"Mar 24, 2022",180,75K,76K,86,"Apr 2, 2022",1,,QZ8252208500
87,-31,We Don't Talk About Bruno,S2322,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",/track?id=66986384,https://www.tiktok.com/music/We-Don't-Talk-About-Bruno-7032019094467512322,Walt Disney Records,"Nov 11, 2021",9,73K,3M,2,"Feb 5, 2022",18,-4.43,USWD12112915
88,6,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",2,71K,9.1M,24,"Jun 12, 2021",86,0.86,USUYG1287925
89,-48,emo girl,,,,https://www.tiktok.com/music/null,,"Feb 1, 2022",61,71K,817K,17,"Mar 12, 2022",7,-6.86,USUM72201367
90,-19,How About That,S7281,Mr. Kreepa Block,/track?id=74552267,https://www.tiktok.com/music/How-About-That-7066468192964577281,3590230 Records DK,"Feb 18, 2022",98,71K,387K,67,"Mar 5, 2022",7,-2.71,QZDA52269429
91,-37,From Tha Back,S9106,"lil.eaarl, Huncho Da Rockstar",/track?id=54250665,https://www.tiktok.com/music/From-Tha-Back-7076226083082799106,F.W.M.B,"Mar 17, 2022",150,70K,163K,54,"Mar 26, 2022",6,-5.29,QZK6L2175793
92,New,Around the World,S6162,Daft Punk,/track?id=12704675,https://www.tiktok.com/music/Around-the-World-6705081151611996162,Parlophone France,"Aug 21, 2019",97,69K,392K,59,"Apr 9, 2022",6,,GBDUW0600009
93,-42,Beautiful girls - Pt 2,S8593,Biggergoat donnyp,/track?id=75348567,https://www.tiktok.com/music/Beautiful-girls-Pt-2-7067288007337838593,3535612 Records DK,"Feb 20, 2022",114,68K,290K,51,"Mar 26, 2022",4,-6.00,QZDA52296618
94,-35,Dip (#thewoah),S7345,TisaKorean,/track?id=21796167,https://www.tiktok.com/music/Dip-thewoah-6705010360551737345,8jency/Astroknot Sounds,"Aug 20, 2019",17,66K,2.2M,17,"Feb 26, 2022",19,-5.00,USAT21811425
95,-55,i actually do cuss a litte,,,,https://www.tiktok.com/music/null,,"Mar 17, 2022",138,66K,192K,40,"Mar 26, 2022",3,-7.86,QZES62268633
96,New,JERSEY ANNIVERSARY AYE BAY BAY,S7649,TIKTOKNOW,/track?id=78983591,https://www.tiktok.com/music/JERSEY-ANNIVERSARY-AYE-BAY-BAY-7079899677659547649,TIKTOKNOW MUSIC,"Mar 26, 2022",184,66K,69K,96,"Apr 2, 2022",4,,QZES82248443
97,New,Nobody Special,S6817,"Hotboii, Future",/track?id=45499353,https://www.tiktok.com/music/Nobody-Special-6964554062016546817,Hotboii,"May 20, 2021",178,65K,89K,42,"May 7, 2022",8,,USUM72106156
98,-41,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",,The Weeknd,/track?id=15895169,https://www.tiktok.com/music/null,Universal-Island Records Ltd.,"Sep 2, 2019",63,65K,779K,20,"Mar 19, 2022",12,-5.86,USUG11401951
99,30,Tom's Diner,S7109,"AnnenMayKantereit, Giant Rooks",/track?id=24229707,https://www.tiktok.com/music/Tom's-Diner-7039358292132367109,Vertigo Berlin,"Sep 3, 2019",157,65K,140K,99,"Apr 2, 2022",3,4.29,DEUM71903009
100,-54,Carnaval Del Barrio,,"Daphne Rubin-Vega, Stephanie Beatriz, Dascha Polanco, Melissa Barrera, Anthony Ramos, Lin-Manuel Miranda, Corey Hawkins, Gregory Diaz IV, Leslie Grace",/track?id=48685904,https://www.tiktok.com/music/null,Atlantic Records,"Jun 9, 2021",90,64K,462K,28,"Mar 19, 2022",5,-7.71,USAT22100948
101,-26,Cornfield Chase,S1733,Dorian Marko,/track?id=75327291,https://www.tiktok.com/music/Cornfield-Chase-7019714357059881733,Dorian Marko / Kurate Music,"Feb 24, 2022",144,64K,178K,75,"Mar 26, 2022",7,-3.71,US3DF2226942
102,-34,oui,S4929,Jeremih,/track?id=15935671,https://www.tiktok.com/music/Oui-242507479799164929,Universal Music Group,"Nov 28, 2019",10,63K,2.8M,6,"Jan 22, 2022",23,-4.86,USUM71513397
103,-59,Kello & Kim,S4401,Lohenhiem,/track?id=79395699,https://www.tiktok.com/music/Kello-Kim-7076421235903334401,Lohenhiem Ent,"Mar 17, 2022",143,63K,179K,44,"Mar 26, 2022",2,-8.43,QZES62260012
104,-43,On tha linë,S9746,Yeat,/track?id=73631473,https://www.tiktok.com/music/On-tha-linë-7063659152572319746,Field Trip Recordings/Geffen Records,"Feb 11, 2022",142,63K,183K,61,"Mar 26, 2022",4,-6.14,USUM72202105
105,-24,Own Brand Freestyle,S2386,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,FelixThe1st,"Nov 18, 2021",5,63K,5.9M,1,"Dec 11, 2021",26,-3.43,QZK6J2144340
106,73,Megan's Piano,S6817,Megan Thee Stallion,/track?id=65343946,https://www.tiktok.com/music/Megan's-Piano-7024380801626146817,300 Entertainment,"Oct 28, 2021",46,61K,1.1M,16,"Nov 27, 2021",10,,QMCE32100928
107,-52,Yahhh!,S1697,Soulja Boy,/track?id=15907103,https://www.tiktok.com/music/Yahhh-6927291822511261697,Mr. Collipark,"Sep 3, 2019",42,61K,1.3M,20,"Apr 17, 2021",9,-7.43,USUM70749134
108,New,I Think I Like When It Rains,S6433,WILLIS,/track?id=17842376,https://www.tiktok.com/music/I-Think-I-Like-When-It-Rains-6895811481653266433,Willis,"Nov 15, 2020",161,61K,123K,26,"Nov 5, 2022",24,,QMAAK1724976
109,-45,Dip (Remix),,MIP,/track?id=73506256,https://www.tiktok.com/music/null,MIPRAPZ,"Mar 24, 2020",53,60K,1M,23,"Feb 26, 2022",12,-6.43,GBSMU7212202
110,-31,Right Foot Creep,S4530,YoungBoy Never Broke Again,/track?id=31306340,https://www.tiktok.com/music/Right-Foot-Creep-6871082689080854530,"Never Broke Again, LLC","Sep 10, 2020",29,60K,1.6M,49,"Mar 5, 2022",32,-4.43,USAT22005616
111,-49,THATS WHAT I WANT,S6005,Lil Nas X,/track?id=60290154,https://www.tiktok.com/music/original-sound-7012418685637856005,Columbia,"Sep 16, 2021",15,59K,2.4M,2,"Jan 29, 2022",16,-7.00,USSM12105732
112,46,Megan's Piano,,Megan Thee Stallion,/track?id=65732885,https://www.tiktok.com/music/null,300 Entertainment,"Nov 2, 2021",52,59K,1M,19,"Nov 27, 2021",9,,QMCE32100942
113,-61,Zou Bisou Bisou,,,,https://www.tiktok.com/music/null,,"Aug 9, 2020",60,59K,886K,5,"Mar 12, 2022",7,-8.71,TCAFA2073845
114,-86,We Not Humping,S3873,Monaleo,/track?id=68078777,https://www.tiktok.com/music/We-Not-Humping-7027210731057743873,Stomp Down,"Nov 4, 2021",67,58K,722K,10,"Mar 19, 2022",6,-12.29,QMDA72136655
115,-31,Una Noche en Medellín,S6933,Cris Mj,/track?id=69578260,https://www.tiktok.com/music/Una-Noche-en-Medellín-7055311619697756933,Nabru Records LLC,"Jan 11, 2022",104,56K,347K,75,"Mar 19, 2022",9,-4.43,QM4TW2218961
116,-19,"Good Day ",,,,https://www.tiktok.com/music/null,,"Oct 23, 2019",39,56K,1.4M,46,"Jun 4, 2022",23,-2.71,
117,-14,One Dance,S1776,"Drake, Wizkid, Kyla",/track?id=15194415,https://www.tiktok.com/music/One-Dance-feat-Wizkid-Kyla-222496923914571776,Cash Money Records/Young Money Ent./Universal Rec.,"Sep 2, 2019",27,56K,1.7M,12,"Feb 5, 2022",16,-2.00,USCM51600028
118,29,Dead to Me,,,,https://www.tiktok.com/music/null,,"Jan 19, 2022",162,55K,120K,118,"Apr 2, 2022",5,4.14,SGB502203473
119,-28,Dans le vide,S9522,funzfbk,/track?id=73569084,https://www.tiktok.com/music/Dans-le-vide-7063705509820139522,Singo.io,"Feb 11, 2022",80,54K,628K,38,"Mar 5, 2022",13,-4.00,DE1CV2201529
