Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
11,New,https://www.tiktok.com/evswizzle,https://www.tiktok.com/evswizzle/video/6917426236994178309,Wind - Howling Nighttime Wind,Nature Sounds,/track?id=19593191,https://www.tiktok.com/music/Wind-Howling-Nighttime-Wind-6764035056781494273,9.8M,0,2.2M,23.3K,5,"Jan 14, 2021",,69,TCABH1264130
12,-9,https://www.tiktok.com/doktergigi_,https://www.tiktok.com/doktergigi_/video/6908808332904090882,I Think I'm in Love,Mocca,/track?id=12088454,https://www.tiktok.com/music/I-Think-I'm-in-Love-6703119711862786050,110.7M,0,6.8M,124.5K,1,"Jan 12, 2021",-1.14,23,FR2X41582660
13,New,https://www.tiktok.com/vegetta777,https://www.tiktok.com/vegetta777/video/6917337172420922629,Snowman,Sia,/track?id=17652389,https://www.tiktok.com/music/Snowman-6704963033355012097,7.3M,0,1.8M,28.4K,13,"Jan 14, 2021",,41,USAT21704212
14,New,https://www.tiktok.com/thejessicahickson,https://www.tiktok.com/thejessicahickson/video/6917398449180790021,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,13.6M,0,2.6M,13K,14,"Jan 14, 2021",,5,USUAN1400011
15,New,https://www.tiktok.com/spearosandfishos,https://www.tiktok.com/spearosandfishos/video/6917346335259774210,Serene,Nomyn,/track?id=26985689,https://www.tiktok.com/music/Serene-6747689204802652162,6.5M,0,341.4K,5.3K,15,"Jan 14, 2021",,14,QZHN71982455
16,New,https://www.tiktok.com/sonrixs_,https://www.tiktok.com/sonrixs_/video/6917391421532163333,Quirky,Oleg Kirilkov,/track?id=32104518,https://www.tiktok.com/music/Quirky-6770511259797293058,6M,0,941.4K,6.5K,16,"Jan 14, 2021",,4,QZK6P1943787
17,6,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/6915161059053571333,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,48.5M,0,7.1M,66.7K,2,"Jan 8, 2021",,153,USUYG1312999
18,64,https://www.tiktok.com/lizastian,https://www.tiktok.com/lizastian/video/6916651726405782789,Burnt Rice (feat. Yung GEMMY),Shawn Wasabi,/track?id=14344559,https://www.tiktok.com/music/Burnt-Rice-feat-Yung-GEMMY-6705987611481082626,11.8M,0,1.3M,13.9K,13,"Jan 15, 2021",,99,TCACK1521757
19,New,https://www.tiktok.com/hollynicoleeee_,https://www.tiktok.com/hollynicoleeee_/video/6916501527406349573,Before He Cheats,Carrie Underwood,/track?id=12676685,https://www.tiktok.com/music/Before-He-Cheats-6715412785011886082,21.6M,0,3.8M,78.5K,19,"Jan 14, 2021",,28,GBCTA0500197
20,-6,https://www.tiktok.com/tom.wrn,https://www.tiktok.com/tom.wrn/video/6915704670136618242,Resurrection,GANK,/track?id=26303528,https://www.tiktok.com/music/GankResurrection-6782156820401195777,32.2M,0,2M,11.5K,8,"Jan 12, 2021",,81,TCAEL1992513
21,4,https://www.tiktok.com/mellamedia,https://www.tiktok.com/mellamedia/video/6916967662727793926,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,12.3M,0,3.2M,63.9K,21,"Jan 14, 2021",,20,USUYG1312999
22,60,https://www.tiktok.com/lizastian,https://www.tiktok.com/lizastian/video/6916651726405782789,Burnt Rice (feat. Yung GEMMY),Shawn Wasabi,/track?id=14344559,https://www.tiktok.com/music/Burnt-Rice-feat-Yung-GEMMY-6705987611481082626,11.5M,0,1.2M,13.5K,13,"Jan 15, 2021",,99,TCACK1521757
23,59,https://www.tiktok.com/lizastian,https://www.tiktok.com/lizastian/video/6916651726405782789,Burnt Rice (feat. Yung GEMMY),Shawn Wasabi,/track?id=14344559,https://www.tiktok.com/music/Burnt-Rice-feat-Yung-GEMMY-6705987611481082626,11.8M,0,1.3M,13.9K,13,"Jan 15, 2021",,99,TCACK1521757
24,New,https://www.tiktok.com/montpantoja,https://www.tiktok.com/montpantoja/video/6917319802323307781,L-Gante Rkt,"Papu DJ, L-Gante",/track?id=31604648,https://www.tiktok.com/music/L-Gante-Rkt-6881558112000542721,8.9M,0,2.5M,88.6K,24,"Jan 14, 2021",,37,USLZJ2043719
25,New,https://www.tiktok.com/heyitsau_ra,https://www.tiktok.com/heyitsau_ra/video/6917374681632787714,Panic Room,Au/Ra,/track?id=18403845,https://www.tiktok.com/music/Panic-Room-6607763383277652741,5.4M,0,1.8M,31.1K,25,"Jan 14, 2021",,8,GBARL1702250
26,New,https://www.tiktok.com/eskrimkecut,https://www.tiktok.com/eskrimkecut/video/6917534488838819074,PadaMu Kubersujud - Religi Islam,Afgan,/track?id=29160494,https://www.tiktok.com/music/PadaMu-Kubersujud-Religi-Islam-6815118397244704770,4.2M,0,803.8K,6.9K,26,"Jan 14, 2021",,6,FR2X42029100
27,55,https://www.tiktok.com/lizastian,https://www.tiktok.com/lizastian/video/6916651726405782789,Burnt Rice (feat. Yung GEMMY),Shawn Wasabi,/track?id=14344559,https://www.tiktok.com/music/Burnt-Rice-feat-Yung-GEMMY-6705987611481082626,11.5M,0,1.2M,13.5K,13,"Jan 15, 2021",,99,TCACK1521757
28,New,https://www.tiktok.com/eskrimkecut,https://www.tiktok.com/eskrimkecut/video/6917534488838819074,PadaMu Kubersujud - Religi Islam,Afgan,/track?id=29160494,https://www.tiktok.com/music/PadaMu-Kubersujud-Religi-Islam-6815118397244704770,4.1M,0,794.7K,6.8K,26,"Jan 14, 2021",,6,FR2X42029100
29,19,https://www.tiktok.com/fairy.trails,https://www.tiktok.com/fairy.trails/video/6916202880768707842,Yellow,Coldplay,/track?id=12521939,https://www.tiktok.com/music/Yellow-Slowed-6894026000066168834,17.8M,0,4.5M,66.5K,7,"Jan 11, 2021",,110,GBAYE0000267
30,18,https://www.tiktok.com/fairy.trails,https://www.tiktok.com/fairy.trails/video/6916202880768707842,Yellow,Coldplay,/track?id=12521939,https://www.tiktok.com/music/Yellow-Slowed-6894026000066168834,17.8M,0,4.5M,66.5K,7,"Jan 11, 2021",,110,GBAYE0000267
31,New,https://www.tiktok.com/bip.house,https://www.tiktok.com/bip.house/video/6917210297895898369,Blue Bird (Naruto Shippuden) [feat. Animelmack],"Berioska, Animelmack",/track?id=29659569,https://www.tiktok.com/music/Blue-Bird-Naruto-Shippuden-6803050409653962754,7.2M,0,710.4K,1.8K,31,"Jan 14, 2021",,5,QZFZ62022436
32,-1,https://www.tiktok.com/lelepons,https://www.tiktok.com/lelepons/video/6916229730857422085,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,21.7M,0,3.7M,25K,5,"Jan 12, 2021",,222,USUYG1312999
33,New,https://www.tiktok.com/foodies,https://www.tiktok.com/foodies/video/6917084753514532102,Goodbye,"Imanbek, Goodboys",/track?id=32317410,https://www.tiktok.com/music/Goodbye-6906588519645317122,14M,0,1.2M,43.2K,20,"Jan 21, 2021",,38,GBUM72006085
34,New,https://www.tiktok.com/ingridohara,https://www.tiktok.com/ingridohara/video/6917315826886397190,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,8M,0,1.5M,22.9K,34,"Jan 14, 2021",,8,USUYG1312999
35,-23,https://www.tiktok.com/megarostov,https://www.tiktok.com/megarostov/video/6915824388352838914,это ли счастье?,Rauf & Faik,/track?id=22866378,https://www.tiktok.com/music/eto-li-schast'e-6709415800442193922,41.9M,0,1.4M,4.4K,12,"Jan 13, 2021",,81,FR2X41945190
36,New,https://www.tiktok.com/nessiemcnubbins,https://www.tiktok.com/nessiemcnubbins/video/6917435709615770885,Happiest Year,Jaymes Young,/track?id=24416223,https://www.tiktok.com/music/Happiest-Year-6711647551864440834,3.5M,0,604.5K,13.4K,36,"Jan 14, 2021",,5,USAT21903715
37,11,https://www.tiktok.com/fairy.trails,https://www.tiktok.com/fairy.trails/video/6916202880768707842,Yellow,Coldplay,/track?id=12521939,https://www.tiktok.com/music/Yellow-Slowed-6894026000066168834,17.3M,0,4.3M,64.7K,7,"Jan 11, 2021",,110,GBAYE0000267
38,New,https://www.tiktok.com/meredithduxbury,https://www.tiktok.com/meredithduxbury/video/6917657027959328006,I'm Legit,"Nicki Minaj, Ciara",/track?id=15193950,https://www.tiktok.com/music/I'm-Legit-273868876789010432,6M,0,1.3M,15.1K,8,"Jan 17, 2021",,4,USCM51200745
39,New,https://www.tiktok.com/thefurrhafamily,https://www.tiktok.com/thefurrhafamily/video/6917347927019064582,drivers license,Olivia Rodrigo,/track?id=32507149,https://www.tiktok.com/music/drivers-license-6914711053674760193,4.9M,0,742.4K,7.2K,39,"Jan 14, 2021",,3,USUG12004749
40,8,https://www.tiktok.com/fairy.trails,https://www.tiktok.com/fairy.trails/video/6916202880768707842,Yellow,Coldplay,/track?id=12521939,https://www.tiktok.com/music/Yellow-Slowed-6894026000066168834,17.3M,0,4.3M,64.7K,7,"Jan 11, 2021",,110,GBAYE0000267
41,-2,https://www.tiktok.com/gjuanita,https://www.tiktok.com/gjuanita/video/6913597049673944321,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,41.9M,0,6.8M,41.3K,15,"Jan 4, 2021",-0.57,123,USUYG1312999
42,New,https://www.tiktok.com/h3yimrobby,https://www.tiktok.com/h3yimrobby/video/6917301450624257281,Paparazzi,Kim Dracula,/track?id=32313666,https://www.tiktok.com/music/Paparazzi-6906539573732476929,4.5M,0,629.3K,12.4K,42,"Jan 14, 2021",,5,QZNWY2036332
43,New,https://www.tiktok.com/brunolalmazan,https://www.tiktok.com/brunolalmazan/video/6917428157436022021,Necio,"Romeo Santos, Santana",/track?id=15728437,https://www.tiktok.com/music/Necio-6715118821125916674,4.3M,0,694.6K,3.8K,43,"Jan 14, 2021",,27,USSD11300471
44,-9,https://www.tiktok.com/helinndoski,https://www.tiktok.com/helinndoski/video/6916669225952234754,No Idea - Dj Purpberry Chopped and Screwed,Don Toliver,/track?id=27603561,https://www.tiktok.com/music/No-Idea-DJ-Purpberry-Chopped-and-Screwed-6767353474863597569,15.3M,0,1.5M,18K,6,"Jan 12, 2021",,71,USAT21907162
45,-4,https://www.tiktok.com/rafffytafffy,https://www.tiktok.com/rafffytafffy/video/6915110457477041414,Mean (feat. Flo Milli),,,https://www.tiktok.com/music/Mean-feat-Flo-Milli-6900010125709413125,47.9M,0,6.3M,351.9K,19,"Jan 12, 2021",,118,
46,New,https://www.tiktok.com/jf.liia,https://www.tiktok.com/jf.liia/video/6917384222135160070,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,3.1M,0,536.6K,4.6K,46,"Jan 14, 2021",,2,USUAN1400011
47,New,https://www.tiktok.com/dr.danielaronov,https://www.tiktok.com/dr.danielaronov/video/6917231712262966530,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,5.2M,0,848K,21.6K,47,"Jan 14, 2021",,3,USUYG1312999
48,15,https://www.tiktok.com/jonbezrouch,https://www.tiktok.com/jonbezrouch/video/6915539674500959494,Intense Music(850540),,,https://www.tiktok.com/music/Intense-Music-850540-6860551749350983681,45.5M,0,6.7M,40.2K,1,"Jan 9, 2021",,87,
49,New,https://www.tiktok.com/toyourhealth,https://www.tiktok.com/toyourhealth/video/6917277544467156230,gotta catch 'em all! ~ pokémon lofi,,,https://www.tiktok.com/music/gotta-catchem-all-pokémon-lofi-6810451906834466817,5.5M,0,1.6M,20.3K,49,"Jan 14, 2021",,27,
50,33,https://www.tiktok.com/izzyandmarysdad,https://www.tiktok.com/izzyandmarysdad/video/6915857504723324166,Baby Shark,Pinkfong,/track?id=13405412,https://www.tiktok.com/music/Baby-Shark-6720955627645962241,23.7M,0,1.2M,2.4K,2,"Jan 10, 2021",,73,KRE671700001
51,-38,https://www.tiktok.com/charlidamelio,https://www.tiktok.com/charlidamelio/video/6916981533546908933,Mhm Mhm,Cdot Honcho,/track?id=31626196,https://www.tiktok.com/music/Mhm-Mhm-6878442747355727874,13M,0,2.7M,153.6K,13,"Jan 13, 2021",,77,QZMHM2098517
52,43,https://www.tiktok.com/fredziownik_art,https://www.tiktok.com/fredziownik_art/video/6911406868699073798,Deep End,Fousheé,/track?id=30521029,https://www.tiktok.com/music/Deep-End-6854654862202784517,157.5M,0,34.3M,497.8K,1,"Dec 29, 2020",-3.43,249,USRC12002568
53,New,https://www.tiktok.com/dudareisb,https://www.tiktok.com/dudareisb/video/6913323027027594501,Golpe Trocado,Mc Frog,/track?id=32294178,https://www.tiktok.com/music/Golpe-Trocado-6903185835391666945,11.4M,0,1.8M,42.5K,53,"Jan 14, 2021",,28,QZNJX2035483
54,-18,https://www.tiktok.com/nikitadragun,https://www.tiktok.com/nikitadragun/video/6916702963759090950,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,19.7M,0,3.7M,48.8K,36,"Jan 13, 2021",,71,USUYG1312999
55,30,https://www.tiktok.com/lizastian,https://www.tiktok.com/lizastian/video/6914790798777142533,Burnt Rice (feat. Yung GEMMY),Shawn Wasabi,/track?id=14344559,https://www.tiktok.com/music/burnt-rice-by-shawn-wasabi-yung-GEMMY-6708781350931024645,51M,0,8.2M,94.3K,13,"Jan 9, 2021",,82,TCACK1521757
56,5940,https://www.tiktok.com/funnylifeanimals,https://www.tiktok.com/funnylifeanimals/video/6910248834958363906,lai lai lai,Realkdmusic,/track?id=24361118,https://www.tiktok.com/music/Lai-Lai-Lai-6667462256944483074,61.3M,0,4.8M,55.4K,9,"Dec 30, 2020",30.57,46,QZFYX1995369
57,New,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/6917369854131473669,oops!,Yung Gravy,/track?id=31524146,https://www.tiktok.com/music/oops-6878254533743478785,3.9M,0,652.4K,21.1K,57,"Jan 14, 2021",,5,USUM72019052
58,New,https://www.tiktok.com/elianaghen,https://www.tiktok.com/elianaghen/video/6917294686491249925,drivers license,Olivia Rodrigo,/track?id=32507149,https://www.tiktok.com/music/drivers-license-6915491651800615686,6.1M,0,1.9M,17.6K,58,"Jan 14, 2021",,10,USUG12004749
59,New,https://www.tiktok.com/heatless_hair,https://www.tiktok.com/heatless_hair/video/6917386985011154181,Sugar Daddy,Qveen Herby,/track?id=29553402,https://www.tiktok.com/music/Sugar-Daddy-6885124407073704710,7.2M,0,880.8K,5.1K,45,"Jan 15, 2021",,48,USA2P2018668
60,New,https://www.tiktok.com/rossomakhin,https://www.tiktok.com/rossomakhin/video/6916535466904833282,Maniac,Michael Sembello,/track?id=15605536,https://www.tiktok.com/music/Maniac-Flashdance-Version-Re-Recorded-Remastered-6724967958709323777,14.3M,0,950.8K,4.5K,21,"Jan 23, 2021",,71,USPR38302462
61,New,https://www.tiktok.com/anthonyriveras,https://www.tiktok.com/anthonyriveras/video/6917349341145402630,Se Acabó la Cuarentena,"Jowell & Randy, Kiko el Crazy",/track?id=30789208,https://www.tiktok.com/music/Se-Acabó-la-Cuarentena-6857275312967796738,3.2M,0,201.6K,175,61,"Jan 14, 2021",,5,QM6P42086452
62,New,https://www.tiktok.com/darianrojasc,https://www.tiktok.com/darianrojasc/video/6917374923249880325,Aesthetic,Xilo,/track?id=28796568,https://www.tiktok.com/music/Aesthetic-6791619226181306369,3.7M,0,924.2K,18.6K,62,"Jan 14, 2021",,25,QZFZ22071847
63,New,https://www.tiktok.com/athleteam,https://www.tiktok.com/athleteam/video/6917272048796552454,Emotional Piano Instrumental In E Minor,Tom Bailey Backing Tracks,/track?id=28495903,https://www.tiktok.com/music/Emotional-Piano-Instrumental-In-E-Minor-6764101991971948546,5.4M,0,1.4M,3.7K,63,"Jan 14, 2021",,4,GBSMU6884377
64,61,https://www.tiktok.com/nadirsailov,https://www.tiktok.com/nadirsailov/video/6897611825668427010,Laxed – Siren Beat,Jawsh 685,/track?id=29203381,https://www.tiktok.com/music/Laxed-6804093117843770118,267.6M,0,12.3M,558.4K,1,"Nov 21, 2020",23.57,92,NZAM02001128
65,255,https://www.tiktok.com/krs.top.her,https://www.tiktok.com/krs.top.her/video/6917138076468907270,Taste (feat. Offset),"Tyga, Offset",/track?id=19244357,https://www.tiktok.com/music/Taste-6699486335507368710,3.6M,0,128.4K,3.4K,65,"Jan 14, 2021",,4,USUYG1198481
66,39,https://www.tiktok.com/alexisloomans,https://www.tiktok.com/alexisloomans/video/6916950762278948101,Cry Baby (feat. DaBaby),"Megan Thee Stallion, DaBaby",/track?id=32021354,https://www.tiktok.com/music/Cry-Baby-feat-DaBaby-6897097411034892290,8.3M,0,1.7M,17.9K,66,"Jan 14, 2021",,2,QMCE32000678
67,-52,https://www.tiktok.com/darianrojasc,https://www.tiktok.com/darianrojasc/video/6916962035918015750,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,12.1M,0,2.7M,19.4K,15,"Jan 13, 2021",,22,USUYG1312999
68,-10,https://www.tiktok.com/virginiasanhouse,https://www.tiktok.com/virginiasanhouse/video/6915120941789957381,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096341966456833,37.3M,0,6.3M,64.5K,7,"Jan 8, 2021",,97,USUYG1312999
69,-34,https://www.tiktok.com/helinndoski,https://www.tiktok.com/helinndoski/video/6916669225952234754,No Idea - Dj Purpberry Chopped and Screwed,Don Toliver,/track?id=27603561,https://www.tiktok.com/music/No-Idea-DJ-Purpberry-Chopped-and-Screwed-6767353474863597569,14.8M,0,1.4M,17.7K,6,"Jan 12, 2021",,71,USAT21907162
70,-14,https://www.tiktok.com/kayceeknaphus,https://www.tiktok.com/kayceeknaphus/video/6912470114881326342,The Night We Met,Lord Huron,/track?id=14652458,https://www.tiktok.com/music/The-Night-We-Met-232267469397139456,30M,0,839.5K,120K,9,"Jan 12, 2021",,10,US53Q1200103
71,-38,https://www.tiktok.com/livbedumb,https://www.tiktok.com/livbedumb/video/6915631405984763141,drivers license,Olivia Rodrigo,/track?id=32507149,https://www.tiktok.com/music/drivers-license-6914711053674760193,24.5M,0,5.9M,71.7K,30,"Jan 11, 2021",,164,USUG12004749
72,New,https://www.tiktok.com/johnborn,https://www.tiktok.com/johnborn/video/6916733290217016582,Creamsicle Roses,JohnBorn,/track?id=32470235,https://www.tiktok.com/music/Creamsicle-Roses-6909239799324887041,5M,0,325.1K,8.2K,72,"Jan 14, 2021",,8,QZNWZ2083890
73,New,https://www.tiktok.com/masonquinlan18,https://www.tiktok.com/masonquinlan18/video/6917431566830423301,Steven Universe,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,4.5M,0,688.3K,8.4K,73,"Jan 14, 2021",,7,QZFZ32084911
74,New,https://www.tiktok.com/kthuntley,https://www.tiktok.com/kthuntley/video/6917430625901350150,Pieces,Danilo Stankovic,/track?id=31615283,https://www.tiktok.com/music/Pieces-Solo-Piano-Version-6777274113254754306,2.5M,0,807.9K,2.7K,74,"Jan 14, 2021",,5,QZAKB2006575
75,New,https://www.tiktok.com/surgicalanimation,https://www.tiktok.com/surgicalanimation/video/6917204075033545990,Talk N Bout (Talm Bout) [feat. Lil Jay],"Loui, Lil Jay",/track?id=28260938,https://www.tiktok.com/music/Talk-N-Bout-Talm-Bout-6892470096439134981,4.1M,0,90.1K,491,75,"Jan 14, 2021",,2,USLD91723597
76,1449,https://www.tiktok.com/maxwelldirector,https://www.tiktok.com/maxwelldirector/video/6916663739366247685,Way down We Go,KALEO,/track?id=15090290,https://www.tiktok.com/music/Way-down-We-Go-6704985044194166786,5.9M,0,1M,5.9K,76,"Jan 14, 2021",,37,USAT21502122
77,-42,https://www.tiktok.com/helinndoski,https://www.tiktok.com/helinndoski/video/6916669225952234754,No Idea - Dj Purpberry Chopped and Screwed,Don Toliver,/track?id=27603561,https://www.tiktok.com/music/No-Idea-DJ-Purpberry-Chopped-and-Screwed-6767353474863597569,15.3M,0,1.5M,18K,6,"Jan 12, 2021",,71,USAT21907162
78,New,https://www.tiktok.com/nianaguerrero,https://www.tiktok.com/nianaguerrero/video/6917245693363080449,Mtg - Vem sentando vem,Dj Nbeat,/track?id=32120916,https://www.tiktok.com/music/Mtg-Vem-sentando-vem-6893520686674103041,6.4M,0,1.2M,12.1K,78,"Jan 14, 2021",,7,QZNWR2089783
79,New,https://www.tiktok.com/nianaguerrero,https://www.tiktok.com/nianaguerrero/video/6917245693363080449,Mtg - Vem sentando vem,Dj Nbeat,/track?id=32120916,https://www.tiktok.com/music/Mtg-Vem-sentando-vem-6893520686674103041,6.4M,0,1.2M,12.1K,78,"Jan 14, 2021",,7,QZNWR2089783
80,New,https://www.tiktok.com/melissametrano,https://www.tiktok.com/melissametrano/video/6917360311150447878,Buttercup,Jack Stauber,/track?id=13922085,https://www.tiktok.com/music/Buttercup-6758172399012677634,3.2M,0,594.9K,5.6K,80,"Jan 14, 2021",,4,QMPKX1703669
81,New,https://www.tiktok.com/iamkingjunior,https://www.tiktok.com/iamkingjunior/video/6917360770778926338,For The Night (feat. Lil Baby & DaBaby),"Pop Smoke, Lil Baby, DaBaby",/track?id=29991795,https://www.tiktok.com/music/For-The-Night-6849559785805711362,2.8M,0,449.2K,6.6K,81,"Jan 14, 2021",,7,USUM72013355
82,New,https://www.tiktok.com/isamuel.gomez,https://www.tiktok.com/isamuel.gomez/video/6917396689565289734,Amityville Horror - Scary Halloween Sound Effects,Halloween Sound Effects,/track?id=14219275,https://www.tiktok.com/music/Amityville-Horror-Scary-Halloween-Sound-Effects-6780285433650612226,2.4M,0,181.3K,3K,82,"Jan 14, 2021",,3,TCABB1156001
83,New,https://www.tiktok.com/willdevane,https://www.tiktok.com/willdevane/video/6917431411217566981,Me Too,Kevin Gates,/track?id=20586757,https://www.tiktok.com/music/Me-Too-6604007275457677317,2.3M,0,284.7K,990,83,"Jan 14, 2021",,3,USAT21811065
84,New,https://www.tiktok.com/revola_expert,https://www.tiktok.com/revola_expert/video/6917241308222328069,Whoopty,CJ,/track?id=31140457,https://www.tiktok.com/music/Whoopty-6874779098456083206,2.8M,0,45.1K,30,84,"Jan 14, 2021",,1,USA2P2031043
85,New,https://www.tiktok.com/emblawigum,https://www.tiktok.com/emblawigum/video/6917266224888007942,Paparazzi,Kim Dracula,/track?id=32313666,https://www.tiktok.com/music/Paparazzi-6906539573732476929,2.8M,0,835K,12.7K,85,"Jan 14, 2021",,2,QZNWY2036332
86,New,https://www.tiktok.com/allwisnumukti,https://www.tiktok.com/allwisnumukti/video/6917441762785103106,Horror Story,,,https://www.tiktok.com/music/Horror-Story-6745558003807700993,3.4M,0,116.9K,722,86,"Jan 14, 2021",,33,
87,New,https://www.tiktok.com/daviddobrik,https://www.tiktok.com/daviddobrik/video/6917349812278922502,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","24kGoldn, Justin Bieber, J Balvin, iann dior",/track?id=31891517,https://www.tiktok.com/music/Mood-Remix-6891402162736203778,3.6M,0,675.1K,6.5K,87,"Jan 14, 2021",,10,USQX92004563
88,New,https://www.tiktok.com/.toomuch,https://www.tiktok.com/.toomuch/video/6917289355581099265,Buss It,Erica Banks,/track?id=29555553,https://www.tiktok.com/music/Buss-It-6826096331732338690,4.5M,0,685.9K,13.6K,88,"Jan 14, 2021",,9,USUYG1312999
89,New,https://www.tiktok.com/rhysmohi,https://www.tiktok.com/rhysmohi/video/6917527885678972161,Cool Down,Kolohe Kai,/track?id=16328771,https://www.tiktok.com/music/Cool-Down-6787432643030943745,3.5M,0,713.8K,7.3K,89,"Jan 14, 2021",,42,USHM90939596
90,63,https://www.tiktok.com/user1938843927,https://www.tiktok.com/user1938843927/video/6915125492488178946,iPhone Ringtone (Amapiano Remix),,,https://www.tiktok.com/music/iPhone-Ringtone-Amapiano-Remix-6839680457211235077,31.2M,0,3M,46.8K,2,"Jan 9, 2021",,116,
