Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
11,New,https://www.tiktok.com/lindseystirling,https://www.tiktok.com/lindseystirling/video/7036753533672312111,Carol Of The Bells,Lindsey Stirling,/track?id=17568007,https://www.tiktok.com/music/Carol-Of-The-Bells-6740850687409686530,9.4M,0,1.6M,5.7K,11,"Dec 2, 2021",,32,USC4R1706214
12,8,https://www.tiktok.com/amauryguichon,https://www.tiktok.com/amauryguichon/video/7033429990079384878,The Nutcracker - Dance of the Sugarplum Fairy,,,https://www.tiktok.com/music/The-Nutcracker-Dance-of-the-Sugarplum-Fairy-6827026313254012930,28.3M,0,5M,33.6K,4,"Nov 30, 2021",,31,
13,New,https://www.tiktok.com/justyoss,https://www.tiktok.com/justyoss/video/7036807747043675398,Free As A Bird,Re Beatles,/track?id=11596654,https://www.tiktok.com/music/Free-As-A-Bird-6735082674941069313,11.7M,0,1.6M,31.4K,13,"Dec 2, 2021",,5,DEHQ91117802
14,New,https://www.tiktok.com/spotifyde,https://www.tiktok.com/spotifyde/video/7036324724535758085,Spotify Wrapped 2021,,,https://www.tiktok.com/music/Spotify-Wrapped-2021-Spotify-Wrapped-2021-7026930564875683842,7.2M,0,22.7K,551,14,"Dec 2, 2021",,1,
15,1,https://www.tiktok.com/codybruce95,https://www.tiktok.com/codybruce95/video/7035646371126447366,Mission: Impossible (Main Theme) (In the Style of Adam Clayton & Larry Mullen),Soundtrack & Theme Orchestra,/track?id=11181699,https://www.tiktok.com/music/Mission-Impossible-Main-Theme-6709413378747533314,39M,0,4.1M,49.8K,8,"Dec 3, 2021",,69,CAM460408111
16,New,https://www.tiktok.com/salmanfebyansyah,https://www.tiktok.com/salmanfebyansyah/video/7036303767842589979,Minecraft,Video Game Music Box,/track?id=33446078,https://www.tiktok.com/music/Minecraft-6831824958834870273,5.9M,0,530.4K,2K,16,"Dec 2, 2021",,11,QZ6K42000464
17,New,https://www.tiktok.com/sonrixs_,https://www.tiktok.com/sonrixs_/video/7036887081033010437,Surrender,Natalie Taylor,/track?id=14341447,https://www.tiktok.com/music/Surrender-6777935271007619074,5.9M,0,768.6K,4.1K,17,"Dec 2, 2021",,2,TCACJ1544888
18,New,https://www.tiktok.com/alimppp,https://www.tiktok.com/alimppp/video/7036911060061850886,Boys Boys Boys - Summertime Love,Sabrina,/track?id=23354111,https://www.tiktok.com/music/Boys-Summertime-Love-6709397919029544962,5.6M,0,202.5K,1.7K,18,"Dec 2, 2021",,31,FRX088790113
19,-9,https://www.tiktok.com/bricohome65,https://www.tiktok.com/bricohome65/video/7034631991412657413,Cheap Thrills,"Sia, Sean Paul",/track?id=15677948,https://www.tiktok.com/music/Cheap-Thrills-Sia-Sean-Paul-6649545529443388174,34.7M,0,1.2M,0,1,"Nov 30, 2021",,58,USRC11600201
20,New,https://www.tiktok.com/losangeles_eats,https://www.tiktok.com/losangeles_eats/video/7036921479384075525,Mambo Lupita,Mi Banda El Mexicano,/track?id=13436218,https://www.tiktok.com/music/Mambo-Lupita-6926809534048503809,5.8M,0,328.4K,2.6K,20,"Dec 2, 2021",,54,MXF369232239
21,New,https://www.tiktok.com/abbieherbert,https://www.tiktok.com/abbieherbert/video/7036815375815724334,Sleigh Ride,Leroy Anderson,/track?id=15530320,https://www.tiktok.com/music/Sleigh-Ride-6935940111473313793,7.8M,0,929.3K,5.5K,21,"Dec 2, 2021",,1,USMC15947432
22,1,https://www.tiktok.com/hittrends,https://www.tiktok.com/hittrends/video/7023744516087762181,I Love You So,The Walters,/track?id=14312336,https://www.tiktok.com/music/I-Love-You-So-6780888735685806081,82.8M,0,3.6M,16K,16,"Nov 30, 2021",,15,TCACC1438995
23,1906,https://www.tiktok.com/kimberlyannefraser,https://www.tiktok.com/kimberlyannefraser/video/7026331784744897794,Coming Home,"Diddy - Dirty Money, Skylar Grey",/track?id=15918956,https://www.tiktok.com/music/Coming-Home-6791271847376717825,8.1M,0,736K,3.1K,23,"Dec 2, 2021",,14,USUM71027542
24,New,https://www.tiktok.com/kimberly.loaiza,https://www.tiktok.com/kimberly.loaiza/video/7036867003587513605,"MMC (feat. Lenny Tavárez, Justin Quiles & Dímelo Flow)","Dalex, Jowell & Randy, Rich Music LTD",/track?id=59693208,https://www.tiktok.com/music/MMC-7017165385854159622,5.4M,0,1M,16.3K,24,"Dec 2, 2021",,1,QM9WM2100083
25,New,https://www.tiktok.com/mimiermakeup,https://www.tiktok.com/mimiermakeup/video/7036794449845914885,Infinity,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-6704992801559414786,7.1M,0,860.4K,3.2K,3,"Dec 3, 2021",,66,USAT21700859
26,New,https://www.tiktok.com/miafaithe,https://www.tiktok.com/miafaithe/video/7036842469987945775,Own Brand Freestyle,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,5.2M,0,604.5K,17.9K,26,"Dec 2, 2021",,2,QZK6J2144340
27,21,https://www.tiktok.com/sportivi,https://www.tiktok.com/sportivi/video/7034444120953195778,Unstoppable,Sia,/track?id=15677760,https://www.tiktok.com/music/Unstoppable-I-put-my-armor-on-show-you-how-strong-I-am-6990441958090999809,29.9M,0,2.6M,13.3K,27,"Dec 2, 2021",,43,USRC11502934
28,-19,https://www.tiktok.com/hilda__gh,https://www.tiktok.com/hilda__gh/video/7035579912039697669,abcdefu,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-angrier-7010331193157634050,68.2M,0,5.8M,10.3K,1,"Nov 29, 2021",,29,USAT22103652
29,New,https://www.tiktok.com/bravewildernessnetwork,https://www.tiktok.com/bravewildernessnetwork/video/7036796461350227205,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,7.7M,0,1M,11.7K,29,"Dec 2, 2021",,34,USUAN1400011
30,New,https://www.tiktok.com/yoleendadong,https://www.tiktok.com/yoleendadong/video/7036130231337471238,Infinity,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-7033036433606773506,25.3M,0,4.1M,20.3K,20,"Dec 3, 2021",,35,USAT21700859
31,-17,https://www.tiktok.com/falcopunch,https://www.tiktok.com/falcopunch/video/7036377147015023878,Infinity,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-6704992801559414786,11.2M,0,1.9M,4.2K,14,"Dec 1, 2021",,11,USAT21700859
32,New,https://www.tiktok.com/sofia_mata_yeas,https://www.tiktok.com/sofia_mata_yeas/video/7036571725739330821,"MMC (feat. Lenny Tavárez, Justin Quiles & Dímelo Flow)","Dalex, Jowell & Randy, Rich Music LTD",/track?id=59693208,https://www.tiktok.com/music/MMC-7017165385854159622,11.4M,0,2M,3.5K,32,"Dec 2, 2021",,22,QM9WM2100083
33,New,https://www.tiktok.com/lic.dacor,https://www.tiktok.com/lic.dacor/video/7036871127515352325,Infinity,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-6704992801559414786,4.1M,0,334.6K,3.3K,33,"Dec 2, 2021",,3,USAT21700859
34,New,https://www.tiktok.com/pinku_kiwi,https://www.tiktok.com/pinku_kiwi/video/7036788364586028293,The Avatar's Love (From Avatar: The Last Airbender),Johnnie Bailey,/track?id=28384430,https://www.tiktok.com/music/The-Avatar's-Love-6784986105365137410,3.9M,0,409.6K,934,34,"Dec 2, 2021",,9,QZFYY2083112
35,-7,https://www.tiktok.com/besttoks,https://www.tiktok.com/besttoks/video/7034500401466494214,abcdefu,GAYLE,/track?id=56814906,https://www.tiktok.com/music/abcdefu-6994724904944568322,13.2M,0,365.9K,1.7K,28,"Dec 1, 2021",,12,USAT22103652
36,New,https://www.tiktok.com/elpatoconpeluca,https://www.tiktok.com/elpatoconpeluca/video/7035681168477457670,Dealer,Lana Del Rey,/track?id=64421112,https://www.tiktok.com/music/Dealer-7021113455464155137,6.5M,0,990.3K,2.9K,36,"Dec 2, 2021",,3,GBUM72104279
37,New,https://www.tiktok.com/suato38,https://www.tiktok.com/suato38/video/7034942348953914651,Infinity,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-7033036433606773506,45.5M,0,4.6M,63.5K,9,"Dec 3, 2021",,64,USAT21700859
38,New,https://www.tiktok.com/salmanfebyansyah,https://www.tiktok.com/salmanfebyansyah/video/7033703351770467610,Minecraft,Video Game Music Box,/track?id=33446078,https://www.tiktok.com/music/Minecraft-6831824958834870273,9.6M,0,800.6K,9.4K,38,"Dec 2, 2021",,12,QZ6K42000464
39,New,https://www.tiktok.com/hardytineo,https://www.tiktok.com/hardytineo/video/7036872221188541702,Cosa Guapa,Rauw Alejandro,/track?id=50742664,https://www.tiktok.com/music/Cosa-Guapa-7015031222820686597,3.7M,0,284K,2.8K,39,"Dec 2, 2021",,2,USSD12100297
40,New,https://www.tiktok.com/elderberrysultan,https://www.tiktok.com/elderberrysultan/video/7036503796490571055,A Thousand Years,Christina Perri,/track?id=15085781,https://www.tiktok.com/music/a-thousand-years-lullaby-6705101172908230658,7.7M,0,1.5M,15.4K,40,"Dec 2, 2021",,16,USAT21102141
41,-34,https://www.tiktok.com/parabros,https://www.tiktok.com/parabros/video/7036518390793751855,Scary,Background Sounds,/track?id=31469691,https://www.tiktok.com/music/Scary-6735931451033782273,11.1M,0,822.1K,10.6K,7,"Dec 1, 2021",,11,DEAR41961194
42,New,https://www.tiktok.com/la_chica_bona,https://www.tiktok.com/la_chica_bona/video/7036761868484005126,LULLABY WALTZ,,,https://www.tiktok.com/music/LULLABY-WALTZ-6773844336476948482,5.8M,0,756.4K,1.9K,42,"Dec 2, 2021",,1,
43,New,https://www.tiktok.com/axeltanner,https://www.tiktok.com/axeltanner/video/7036826959715847429,BACKROOM,Mike Dimes,/track?id=67953939,https://www.tiktok.com/music/BACKROOM-7030917734019893250,3.7M,0,577.2K,1.3K,43,"Dec 2, 2021",,12,QZNWZ2114040
44,New,https://www.tiktok.com/jasminechiswell,https://www.tiktok.com/jasminechiswell/video/7036889475422833966,Sleigh Ride,Leroy Anderson,/track?id=15530320,https://www.tiktok.com/music/Sleigh-Ride-6935940111473313793,3.3M,0,341.4K,2.9K,44,"Dec 2, 2021",,3,USMC15947432
45,New,https://www.tiktok.com/charlidamelio,https://www.tiktok.com/charlidamelio/video/7036779131303988527,Chandelier,Will Paquin,/track?id=31454443,https://www.tiktok.com/music/Chandelier-7031102787488434949,7.8M,0,1.8M,47.7K,45,"Dec 2, 2021",,21,QM24S2009107
46,New,https://www.tiktok.com/itsmenicksmithy2,https://www.tiktok.com/itsmenicksmithy2/video/7036832927468227887,Sleigh Ride,Leroy Anderson,/track?id=15530320,https://www.tiktok.com/music/Sleigh-Ride-6935940111473313793,4.6M,0,369.2K,1.4K,46,"Dec 2, 2021",,2,USMC15947432
47,2077,https://www.tiktok.com/chandlerhallow,https://www.tiktok.com/chandlerhallow/video/7005572051952078085,Rick & Morty,Soulja Boy,/track?id=49625656,https://www.tiktok.com/music/Rick-Morty-6975169659490273281,34.8M,0,4.9M,18.3K,44,"Sep 9, 2021",,71,TCAFP2194490
48,New,https://www.tiktok.com/maria.pento,https://www.tiktok.com/maria.pento/video/7036052351303699758,Own Brand Freestyle,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,29M,0,5.7M,32.7K,48,"Dec 2, 2021",,50,QZK6J2144340
49,New,https://www.tiktok.com/wandyadrianus,https://www.tiktok.com/wandyadrianus/video/7036752349041397018,Infinity,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-7033036433606773506,3.2M,0,173.2K,3.9K,49,"Dec 2, 2021",,2,USAT21700859
50,139,https://www.tiktok.com/benblue01,https://www.tiktok.com/benblue01/video/7036500664960273665,Sleigh Ride,Leroy Anderson,/track?id=15530320,https://www.tiktok.com/music/Sleigh-Ride-6935940111473313793,4.2M,0,706.2K,6.7K,50,"Dec 2, 2021",,18,USMC15947432
51,New,https://www.tiktok.com/marimariamakeup,https://www.tiktok.com/marimariamakeup/video/7036846789927947525,Pegada de Malvado,"Mc Danone, Mc Frog",/track?id=63883641,https://www.tiktok.com/music/Pegada-de-Malvado-7019049220787211013,4.2M,0,340.8K,679,51,"Dec 2, 2021",,2,BCA2A2100150
52,New,https://www.tiktok.com/amandaaadimeo,https://www.tiktok.com/amandaaadimeo/video/7036823522047511855,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet",/track?id=15759583,https://www.tiktok.com/music/Let-It-Snow-Let-It-Snow-6715995005141387266,3.4M,0,350.8K,5.9K,52,"Dec 2, 2021",,19,USSM10018232
53,-49,https://www.tiktok.com/lunanailz,https://www.tiktok.com/lunanailz/video/7036479629162515759,Christmas,Christmas,/track?id=26364125,https://www.tiktok.com/music/Christmas-6763778508901582849,15.6M,0,1.5M,7K,4,"Dec 1, 2021",,6,TCABC1172950
54,New,https://www.tiktok.com/ingridohara,https://www.tiktok.com/ingridohara/video/7036751774249684229,Deu Meia Noite Eu Sumi,,,https://www.tiktok.com/music/Deu-Meia-Noite-Eu-Sumi-7025312092722940677,7.7M,0,863.1K,2.7K,54,"Dec 2, 2021",,3,
55,51,https://www.tiktok.com/lqbaro,https://www.tiktok.com/lqbaro/video/7036279681053723905,Miss Toàn Thư Bách Khoa,AMEE,/track?id=68219670,https://www.tiktok.com/music/Miss-Toàn-Thư-Bách-Khoa-7033651208139425793,4.8M,0,11.2K,39,55,"Dec 2, 2021",,2,FRX872196278
56,New,https://www.tiktok.com/thehartesisters,https://www.tiktok.com/thehartesisters/video/7035716158930160902,High School,"Nicki Minaj, Lil Wayne",/track?id=15193949,https://www.tiktok.com/music/High-School-High-School-7004298340427270918,2.9M,0,428.1K,2.3K,56,"Dec 2, 2021",,6,USCM51200744
57,New,https://www.tiktok.com/dani_itss,https://www.tiktok.com/dani_itss/video/7036807566843825413,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,4M,0,513.4K,897,57,"Dec 2, 2021",,5,USUAN1400011
58,New,https://www.tiktok.com/blakemcgrathofficial,https://www.tiktok.com/blakemcgrathofficial/video/7036752577865747758,Own Brand Freestyle,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,3.7M,0,410.6K,1.6K,58,"Dec 2, 2021",,11,QZK6J2144340
59,13,https://www.tiktok.com/thanyaw_,https://www.tiktok.com/thanyaw_/video/7034200312890035462,High School,"Nicki Minaj, Lil Wayne",/track?id=15193949,https://www.tiktok.com/music/High-School-High-School-7004298340427270918,45.3M,0,5.4M,16.7K,56,"Nov 30, 2021",,17,USCM51200744
60,New,https://www.tiktok.com/estebanlofiu,https://www.tiktok.com/estebanlofiu/video/7036211293795241221,la rica boa,DJ BULBO,/track?id=42228930,https://www.tiktok.com/music/la-rica-boa-6943875928682399746,8.3M,0,706.3K,3.9K,60,"Dec 2, 2021",,3,SE6HN2123255
61,-57,https://www.tiktok.com/unpackthetoy,https://www.tiktok.com/unpackthetoy/video/7035340475737574703,Own Brand Freestyle,"FelixThe1st, Dréya Mac, Finch Fetti",/track?id=64396060,https://www.tiktok.com/music/Own-Brand-Freestyle-7019087686937872386,69.7M,0,6.6M,37.8K,4,"Nov 29, 2021",,38,QZK6J2144340
62,4,https://www.tiktok.com/vzelivx,https://www.tiktok.com/vzelivx/video/7034363107795275035,Cpr,cupcakKe,/track?id=14412014,https://www.tiktok.com/music/Cpr-6781027755057219585,25.5M,0,4M,96.9K,41,"Nov 30, 2021",,32,TCACZ1762108
63,New,https://www.tiktok.com/mubizelli,https://www.tiktok.com/mubizelli/video/7036751209360788742,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,5.4M,0,673.6K,6.1K,63,"Dec 2, 2021",,13,USUAN1400011
64,New,https://www.tiktok.com/tooturnttony,https://www.tiktok.com/tooturnttony/video/7036782796093852933,Sleigh Ride,Leroy Anderson,/track?id=15530320,https://www.tiktok.com/music/Sleigh-Ride-6935940111473313793,5M,0,437.7K,5.9K,64,"Dec 2, 2021",,1,USMC15947432
65,New,https://www.tiktok.com/sambafilms,https://www.tiktok.com/sambafilms/video/7036880701110652207,To Build A Home,"The Cinematic Orchestra, Patrick Watson",/track?id=12630723,https://www.tiktok.com/music/To-Build-A-Home-6722449812639255302,2.9M,0,705.4K,3.8K,65,"Dec 2, 2021",,10,GBCEL0700226
66,New,https://www.tiktok.com/viihtube,https://www.tiktok.com/viihtube/video/7036870801613671686,Apita,"Costa Gold, MC Ryan SP, Pedro Lotto, Caio Paiva",/track?id=66375995,https://www.tiktok.com/music/Apita-7024705619676366849,2.6M,0,414.3K,2.2K,66,"Dec 2, 2021",,2,BRRGE2102519
67,New,https://www.tiktok.com/semkavkvadrate,https://www.tiktok.com/semkavkvadrate/video/7036595674762185985,It's Not so Bad,Cummrs,/track?id=54356790,https://www.tiktok.com/music/It's-Not-so-Bad-6986808702512203778,3.9M,0,681.1K,4.3K,67,"Dec 2, 2021",,28,QM3DF2101236
68,5320,https://www.tiktok.com/aleecaroliina,https://www.tiktok.com/aleecaroliina/video/7034575419026394374,105 F,KEVVO,/track?id=22786253,https://www.tiktok.com/music/105-F-7027262435916614405,3.6M,0,317.3K,2K,68,"Dec 2, 2021",,6,TCAEE1926955
69,53,https://www.tiktok.com/sportivi,https://www.tiktok.com/sportivi/video/7026699165094677761,Danza Kuduro 2019 - Diamont Dr,"Lucenzo, Don Omar, Big Ali, Luigi Ramirez",/track?id=23827447,https://www.tiktok.com/music/Danza-Kuduro-2019-Diamont-Dr-5000000001463939441,69M,0,4.3M,5.1K,8,"Nov 6, 2021",,49,FR43Y1900070
70,-36,https://www.tiktok.com/peetmontzingo,https://www.tiktok.com/peetmontzingo/video/7036187172327935237,Little Bitty Pretty One,"Thurston Harris, The Sharps",/track?id=15283919,https://www.tiktok.com/music/Little-Bitty-Pretty-One-225831885501845504,12.2M,0,1.7M,1.9K,34,"Dec 1, 2021",,16,USEM39400169
71,New,https://www.tiktok.com/nicolegarcia,https://www.tiktok.com/nicolegarcia/video/7036881849322360069,Nostálgico,"Rvssian, Rauw Alejandro",/track?id=59587107,https://www.tiktok.com/music/Nostálgico-7005949399620668165,2.6M,0,527.1K,3.6K,71,"Dec 2, 2021",,1,USSD12100318
72,11,https://www.tiktok.com/sportivi,https://www.tiktok.com/sportivi/video/7027845831965428994,Waka Waka (Esto Es Africa) (Featuring Freshlyground),Shakira,/track?id=15727649,https://www.tiktok.com/music/Waka-Waka-This-Time-for-Africa-170975685178507264,66.7M,0,5.7M,12K,9,"Nov 10, 2021",,37,USSD11000301
73,New,https://www.tiktok.com/azkhategar391,https://www.tiktok.com/azkhategar391/video/7036601066883927322,Ada Gajah Dibalik Batu,Wali,/track?id=13194289,https://www.tiktok.com/music/Ada-Gajah-Dibalik-Batu-6971083955458017282,7.5M,0,549.1K,6.1K,73,"Dec 2, 2021",,10,IDA191402558
74,New,https://www.tiktok.com/jeremylynch,https://www.tiktok.com/jeremylynch/video/7036664673759972614,The Good Place - Main Theme,Geek Music,/track?id=25016379,https://www.tiktok.com/music/The-Good-Place-Main-Theme-6891415228731361282,3.7M,0,555.4K,5.4K,74,"Dec 2, 2021",,14,USLZJ1873043
75,New,https://www.tiktok.com/briggi_bozzo,https://www.tiktok.com/briggi_bozzo/video/7036891334426299654,Rasta Barbie (Remix),,,https://www.tiktok.com/music/Rasta-Barbie-Remix-7026488269437422342,2.4M,0,392.5K,1.5K,75,"Dec 2, 2021",,6,
76,20,https://www.tiktok.com/celia_.jose_,https://www.tiktok.com/celia_.jose_/video/7034929688573218054,Moriré,La Factoria,/track?id=15904344,https://www.tiktok.com/music/Moriré-7015031628485397254,16.3M,0,658.8K,3K,16,"Nov 27, 2021",,4,USUM70615354
77,New,https://www.tiktok.com/pahtysilva,https://www.tiktok.com/pahtysilva/video/7036811729136880901,A Dona Aranha,Bob Zoom,/track?id=29869505,https://www.tiktok.com/music/A-Dona-Aranha-6787097388365400066,4M,0,437.5K,3K,77,"Dec 2, 2021",,5,BR2WT1400050
78,New,https://www.tiktok.com/instasamka,https://www.tiktok.com/instasamka/video/7036817993807957249,И ЧТОЭ,INSTASAMKA,/track?id=66985174,https://www.tiktok.com/music/И-ЧТОЭ-7031271703112058882,3M,0,462.7K,3.4K,78,"Dec 2, 2021",,4,FRX872132020
79,New,https://www.tiktok.com/worthyandkal,https://www.tiktok.com/worthyandkal/video/7036852418516225326,Santa Tell Me,Ariana Grande,/track?id=15933045,https://www.tiktok.com/music/Santa-Tell-Me-242182838857523200,2.4M,0,302.8K,2K,79,"Dec 2, 2021",,1,USUM71417401
80,New,https://www.tiktok.com/pamelapedrozaa,https://www.tiktok.com/pamelapedrozaa/video/7036851042251705646,Supermodel (You Better Work),RuPaul,/track?id=15695865,https://www.tiktok.com/music/Supermodel-6886176064444303361,2.4M,0,238.7K,734,80,"Dec 2, 2021",,10,USRH10450886
81,New,https://www.tiktok.com/kelukalou,https://www.tiktok.com/kelukalou/video/7036818435384429830,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,2.9M,0,463.2K,434,81,"Dec 2, 2021",,5,USUAN1400011
82,-32,https://www.tiktok.com/selma.blondie,https://www.tiktok.com/selma.blondie/video/7034547296129879302,Dance with Me Tonight,Olly Murs,/track?id=12490093,https://www.tiktok.com/music/Dance-with-Me-Tonight-7002223274583214854,21.2M,0,2.2M,14.3K,50,"Dec 1, 2021",,14,GBARL1101197
83,-27,https://www.tiktok.com/nathandavisjrndj,https://www.tiktok.com/nathandavisjrndj/video/7032819008739183918,Easy On Me,Adele,/track?id=63926722,https://www.tiktok.com/music/Easy-On-Me-7019060197897275394,50.5M,0,8.5M,24.8K,6,"Nov 22, 2021",-3.29,75,USSM12105970
84,New,https://www.tiktok.com/f00tballexclusive,https://www.tiktok.com/f00tballexclusive/video/7036881955614362885,Infinity,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-6704992801559414786,2.2M,0,217.6K,1.3K,84,"Dec 2, 2021",,1,USAT21700859
85,New,https://www.tiktok.com/ayyyonikki,https://www.tiktok.com/ayyyonikki/video/7036886980650650885,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet",/track?id=15759583,https://www.tiktok.com/music/Let-It-Snow-Let-It-Snow-6715995005141387266,2.2M,0,186.7K,968,85,"Dec 2, 2021",,5,USSM10018232
86,New,https://www.tiktok.com/nachodeviaje,https://www.tiktok.com/nachodeviaje/video/7036846476710006022,Blade Runner 2049,Synthwave Goose,/track?id=19932014,https://www.tiktok.com/music/Blade-Runner-2049-6839324086548563969,2.3M,0,314.9K,627,86,"Dec 2, 2021",,3,SE5BU1840072
87,New,https://www.tiktok.com/tfue,https://www.tiktok.com/tfue/video/7036558689146473775,Helikopter,Fazlija,/track?id=18424744,https://www.tiktok.com/music/Helikopter-6736152197609834497,9.4M,0,1.2M,8.9K,87,"Dec 2, 2021",,2,ATAJ11600001
88,-64,https://www.tiktok.com/nicollefigueroaa,https://www.tiktok.com/nicollefigueroaa/video/7036267451130055942,la rica boa,DJ BULBO,/track?id=42228930,https://www.tiktok.com/music/la-rica-boa-6943875928682399746,14.2M,0,2M,23.4K,24,"Dec 1, 2021",,23,SE6HN2123255
89,90,https://www.tiktok.com/pamelapedrozaa,https://www.tiktok.com/pamelapedrozaa/video/7036428651189161263,SICKO MODE,Travis Scott,/track?id=20318958,https://www.tiktok.com/music/SICKO-MODE-6627309272361339654,4.5M,0,305K,2.4K,89,"Dec 2, 2021",,10,USSM11806660
90,-14,https://www.tiktok.com/warnermusicmex,https://www.tiktok.com/warnermusicmex/video/7034667908160687365,Mató Mi Corazón,Piso 21,/track?id=67510975,https://www.tiktok.com/music/Mató-Mi-Corazón-7029065766263752706,11.2M,0,97.7K,97,62,"Dec 7, 2021",,16,MXF152100884
