Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
36,-15,Pretty Boy Swag,,Soulja Boy,/track?id=15917135,https://www.tiktok.com/music/null,Mr. Collipark,"Sep 2, 2019",20,107K,2M,21,"Oct 29, 2022",6,-2.14,USUM71015226
37,-5,Gilded Lily,S9457,Cults,/track?id=17089345,https://www.tiktok.com/music/Gilded-Lily-6779643805101459457,Sinderlyn,"Jan 7, 2020",113,106K,255K,32,"Oct 29, 2022",12,-0.71,QM8QH1700573
38,-15,Pretty Boy Swag,,Soulja Boy,/track?id=15917135,https://www.tiktok.com/music/null,Mr. Collipark,"Sep 2, 2019",63,103K,877K,14,"Oct 15, 2022",7,-2.14,USUM71015226
39,-30,Heyy,,Lil Baby,/track?id=94005935,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Oct 8, 2022",92,102K,427K,9,"Oct 29, 2022",5,-4.29,USUG12207275
40,-15,Remember - Acoustic / Sped Up (with David Guetta),,"Becky Hill, Speed Radio",/track?id=94320842,https://www.tiktok.com/music/null,Polydor Records,"Oct 19, 2022",120,100K,231K,25,"Oct 29, 2022",5,-2.14,GBUM72207211
41,1,Aesthetic,S7346,"Tollan Kim, Kudasaibeats",/track?id=75979639,https://www.tiktok.com/music/Aesthetic-7072513628145977346,Tollan Kim,"Mar 7, 2022",11,100K,3.9M,5,"Jul 9, 2022",48,0.14,SGB502208576
42,-18,DLOW's Bop Challenge,S8672,DLOW,/track?id=84221380,https://www.tiktok.com/music/Dlows-Bop-Challenge-211791633963548672,Integrity Talent Management Group,"May 26, 2022",24,98K,1.7M,8,"Sep 24, 2022",11,-2.57,QZNB82230773
43,-31,Heyy,S0102,Lil Baby,/track?id=93997896,https://www.tiktok.com/music/Heyy-7152973714832100102,Quality Control Music/Motown Records,"Oct 7, 2022",105,97K,323K,12,"Oct 29, 2022",4,-4.43,USUG12207229
44,-22,S.I.M.P (Squirrels In My Pants) [From 'Phineas And Ferb'],S6225,Geek Music,/track?id=69860378,https://www.tiktok.com/music/SIMP-Squirrels-In-My-Pants-7033436299269556225,Geek Music,"Nov 21, 2021",59,96K,942K,13,"Oct 22, 2022",10,-3.14,GBWUL2189449
45,24,Until I Found You - Em Beihold Version,S3393,"Stephen Sanchez, Em Beihold",/track?id=79885986,https://www.tiktok.com/music/Until-I-Found-You-Em-Beihold-Version-7087357618617403393,Republic Records,"Apr 14, 2022",112,93K,255K,34,"Mar 18, 2023",11,3.43,USUG12202266
46,-45,Take Me to Hell,S2289,Chloe Adams,/track?id=94822311,https://www.tiktok.com/music/Take-Me-to-Hell-7151329008582412289,Chloe Adams,"Oct 5, 2022",80,93K,606K,1,"Oct 29, 2022",2,-6.43,FRX872270162
47,-16,The World,,,,https://www.tiktok.com/music/null,,"Oct 9, 2022",102,89K,354K,27,"Oct 22, 2022",7,-2.29,ARQIW2207252
48,New,Cant Go Out Sad,S0946,Migos,/track?id=15031089,https://www.tiktok.com/music/Cant-Go-Out-Sad-6917415518282450946,101 Distribution,"Jan 13, 2021",123,87K,220K,48,"Nov 5, 2022",4,,USAE81600705
49,-12,THIS HURRICANE BLEW ME AWAY,,,,https://www.tiktok.com/music/null,,"Oct 12, 2022",101,87K,356K,17,"Oct 22, 2022",7,-1.71,QZRP42296047
50,63,Forever,S9250,"Lil Baby, Fridayy",/track?id=94106930,https://www.tiktok.com/music/Forever-7152632034614069250,Quality Control Music/Motown Records,"Oct 7, 2022",122,86K,222K,50,"Nov 5, 2022",4,9.00,USUG12207233
51,-5,CUFF IT,S4642,Beyoncé,/track?id=86017834,https://www.tiktok.com/music/CUFF-IT-7125869564990064642,Parkwood Entertainment/Columbia,"Jul 27, 2022",55,81K,963K,31,"Oct 8, 2022",19,-0.71,USSM12206232
52,2,Here With Me,S3233,d4vd,/track?id=85215303,https://www.tiktok.com/music/Here-With-Me-7138509752509663233,3519830 Records DK,"Sep 22, 2022",124,80K,212K,4,"Nov 26, 2022",25,0.29,QZMEM2209263
53,77,Bend,S9089,iayze,/track?id=94704608,https://www.tiktok.com/music/Bend-7158589129612249089,Geffen Records,"Oct 12, 2022",154,79K,120K,53,"Nov 5, 2022",5,11.00,USA2P2245657
54,4,ICE CREAM,S4577,$ugarHill Keem,/track?id=92273838,https://www.tiktok.com/music/Ice-Cream-Truck-7175295325006104577,EXPLOSIVE ENT,"Sep 11, 2022",56,77K,950K,15,"Oct 1, 2022",10,0.57,QZNWW2262242
55,4,Ice Cream Truck,,"SugarHill Keem, MOVE LOOK",/track?id=92485391,https://www.tiktok.com/music/null,4235279 Records DK,"Sep 18, 2022",72,77K,786K,19,"Oct 1, 2022",8,0.57,QZNWY2215565
56,-18,Sleep,,T-Speed & 5upamanHOE,/track?id=93992585,https://www.tiktok.com/music/null,T-speed & 5upamanHoe,"Jan 13, 2021",53,76K,986K,14,"Oct 8, 2022",9,-2.57,QZNN22158179
57,New,Magic Fingers,,,,https://www.tiktok.com/music/null,,"Oct 31, 2022",173,75K,75K,3,"Nov 12, 2022",7,,DGA062201467
58,16,TV,S9745,Billie Eilish,/track?id=85082541,https://www.tiktok.com/music/TV-7122873411075999745,Darkroom/Interscope Records,"Jul 20, 2022",85,74K,513K,25,"Nov 12, 2022",16,2.29,USUM72213724
59,-20,Sleep,S7586,T-Speed & 5upamanHOE,/track?id=15968821,https://www.tiktok.com/music/Sleep-6917007392727107586,"Dirty Water Production, LLC","Nov 5, 2019",90,74K,486K,28,"Oct 22, 2022",7,-2.86,USUYG1121641
60,-20,Sleep,,T-Speed & 5upamanHOE,/track?id=20923630,https://www.tiktok.com/music/null,"Dirty Water Production, LLC","Nov 5, 2019",62,74K,886K,16,"Oct 8, 2022",9,-2.86,USUYG1127436
61,-10,Bejeweled,S2274,Taylor Swift,/track?id=94285919,https://www.tiktok.com/music/Bejeweled-7156822420408502274,Taylor Swift,"Oct 20, 2022",138,74K,169K,51,"Oct 29, 2022",4,-1.43,USUG12205715
62,-6,Thinking,,,,https://www.tiktok.com/music/null,,"Oct 16, 2022",118,73K,234K,53,"Oct 22, 2022",4,-0.86,DGA052224596
63,New,Forever,,"Lil Baby, Fridayy",/track?id=94110181,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Oct 8, 2022",159,73K,113K,63,"Nov 5, 2022",2,,USUG12207279
64,-30,Tomorrow 2,,"GloRilla, Cardi B",/track?id=92626506,https://www.tiktok.com/music/null,CMG/Interscope Records,"Sep 19, 2022",68,73K,824K,19,"Oct 22, 2022",7,-4.29,USUM72217667
65,New,Shabooya,S6222,"Hitkidd, Gloss Up, K Carbon, Slimeroni, Aleza",/track?id=93155275,https://www.tiktok.com/music/shabooya-7149732836692626222,Blac Noize!,"Sep 22, 2022",136,73K,170K,18,"Nov 12, 2022",13,,QZRD92202065
66,-11,Evergreen (You Didn’t Deserve Me At All),S0622,Omar Apollo,/track?id=79459861,https://www.tiktok.com/music/Evergreen-You-Didn’t-Deserve-Me-At-All-7131079217692920622,Warner Records,"Apr 4, 2022",36,72K,1.3M,15,"Sep 17, 2022",12,-1.57,USWB12200423
67,-15,Under The Influence,S6369,Chris Brown,/track?id=25526180,https://www.tiktok.com/music/Under-The-Influence-6742896151436986369,Chris Brown Entertainment/RCA Records,"Sep 30, 2019",25,72K,1.7M,4,"Jan 7, 2023",30,-2.14,USRC11902743
68,-27,Sturdy Beat,S8129,sleepycallz,/track?id=95013204,https://www.tiktok.com/music/Sturdy-Beat-7174899141162928129,4343047 Records DK,"Oct 19, 2022",134,72K,183K,26,"Nov 19, 2022",6,-3.86,QZTAS2254844
69,-6,Halloween ・ cute horror song,,,,https://www.tiktok.com/music/null,,"Apr 17, 2020",81,71K,558K,63,"Oct 29, 2022",6,-0.86,
70,-20,Sunroof,S6594,"Nicky Youre, dazy",/track?id=67502648,https://www.tiktok.com/music/Sunroof-7030869625311086594,Thirty Knots,"Nov 14, 2021",4,70K,7.3M,3,"May 14, 2022",63,-2.86,QM24S2107064
71,-24,2016,,6silky,/track?id=34237406,https://www.tiktok.com/music/null,6Silky & Basedtj,"Nov 8, 2019",65,69K,867K,22,"Oct 22, 2022",7,-3.43,QZ85M1991576
72,-24,On The News,S2034,Bi$hop,/track?id=64548470,https://www.tiktok.com/music/On-The-News-6902488568623532034,2601726 Records DK,"Dec 3, 2020",83,69K,550K,23,"Oct 22, 2022",7,-3.43,QZNWW2037377
73,New,Tu Jueguito,S4485,Aventura,/track?id=14714184,https://www.tiktok.com/music/Tu-Jueguito-7134902808066804485,Premium Latin Music,"Aug 17, 2019",148,69K,136K,42,"Nov 12, 2022",4,,US83W0970005
74,-4,Come Here Come Here Com Here,,,,https://www.tiktok.com/music/null,,"Aug 25, 2022",141,67K,164K,70,"Oct 29, 2022",4,-0.57,SGB502250438
75,New,Time,,,,https://www.tiktok.com/music/null,,"Apr 25, 2022",106,67K,320K,75,"Nov 5, 2022",3,,USLZJ2269006
76,26,Spaceships on Bankhead,S2464,Jeezy,/track?id=14574318,https://www.tiktok.com/music/Spaceships-on-Bankhead-249868728106942464,Corporate Thugs (BCD Music Group),"Aug 23, 2019",128,67K,201K,76,"Nov 5, 2022",5,3.71,US38L0702699
77,-28,F.N.F. (Let's Go),S0619,"Hitkidd, GloRilla",/track?id=81041293,https://www.tiktok.com/music/FNF-Let's-Go-7089140456671480619,Blac Noize!,"May 2, 2022",8,66K,4.7M,1,"Sep 24, 2022",35,-4.00,QZRD92201643
78,-1,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",2,66K,12M,10,"Jun 26, 2021",104,-0.14,USUAN1400011
79,0,Romantic Homicide,S7950,d4vd,/track?id=84999635,https://www.tiktok.com/music/Romantic-Homicide-7121830491954907950,Darkroom/Interscope Records,"Aug 23, 2022",30,64K,1.5M,4,"Sep 17, 2022",14,0.00,QZMEM2232831
80,-44,Anti-Hero,S8758,Taylor Swift,/track?id=94282783,https://www.tiktok.com/music/Anti-Hero-7156650213355178758,Taylor Swift,"Oct 20, 2022",126,63K,204K,36,"Oct 29, 2022",4,-6.29,USUG12205736
81,New,حد,,,,https://www.tiktok.com/music/null,,"Oct 27, 2022",181,63K,65K,81,"Nov 5, 2022",2,,NLRD52212208
82,-22,This Is a Work of Art (Sketchy),S3745,Dubskie,/track?id=84001509,https://www.tiktok.com/music/This-Is-a-Work-of-Art-Sketchy-7103996508323743745,Dubskie,"May 30, 2022",71,62K,791K,18,"Oct 1, 2022",10,-3.14,SGB502248442
83,-3,Besame Mucho,,,,https://www.tiktok.com/music/null,,"Oct 19, 2022",149,62K,132K,80,"Oct 29, 2022",3,-0.43,SGB502271402
84,-22,PUNTO 40,S8406,"Rauw Alejandro, Baby Rasta",/track?id=92636006,https://www.tiktok.com/music/PUNTO-40-7146709505731398406,Sony Music Latin/Duars Entertainment,"Sep 19, 2022",110,62K,292K,62,"Oct 29, 2022",8,-3.14,USSD12200965
85,New,Psycho Killer,S3025,Talking Heads,/track?id=16033050,https://www.tiktok.com/music/Psycho-Killer-Live-220425428912513025,Warner Bros.,"Aug 19, 2019",153,62K,121K,85,"Nov 5, 2022",3,,USWB19900858
86,New,Intro,,GYN Dash,/track?id=85271953,https://www.tiktok.com/music/null,G1Ent,"Jul 7, 2022",178,61K,68K,86,"Nov 5, 2022",3,,QZNMT2275452
87,-42,Under The Influence,,Chris Brown,/track?id=25536300,https://www.tiktok.com/music/null,Chris Brown Entertainment/RCA Records,"Sep 30, 2019",33,60K,1.5M,45,"Oct 8, 2022",19,-6.00,USRC11902744
88,-22,Super Freaky Girl,S4635,Nicki Minaj,/track?id=88308091,https://www.tiktok.com/music/Super-Freaky-Girl-7119683959641934635,Republic Records,"Aug 4, 2022",13,60K,3.2M,1,"Sep 17, 2022",16,-3.14,USUM72215262
89,6,It's Corn,S0017,"Tariq, The Gregory Brothers, Recess Therapy",/track?id=90302736,https://www.tiktok.com/music/Its-Corn-7136961075471190017,Gregory Residence,"Aug 27, 2022",38,59K,1.2M,15,"Sep 10, 2022",13,0.86,US92U1907018
90,New,Bikini Bottom,S6923,Ice Spice,/track?id=94809560,https://www.tiktok.com/music/Bikini-Bottom-7153005953648986923,Worldstar,"Oct 18, 2022",175,58K,74K,90,"Nov 5, 2022",3,,CA5KR2300479
91,New,change,S2977,Bacleo,/track?id=89311066,https://www.tiktok.com/music/change-7133245329457022977,2827614 Records DK2,"Aug 17, 2022",171,56K,79K,91,"Nov 5, 2022",1,,QZNWR2265932
92,35,All I Want for Christmas Is You,S3553,Mariah Carey,/track?id=15816657,https://www.tiktok.com/music/All-I-Want-For-Christmas-Is-You-6741350408557463553,Columbia,"Aug 17, 2019",5,56K,6.2M,2,"Dec 25, 2021",19,,USSM19400325
93,3,That's the Way I Like,,,,https://www.tiktok.com/music/null,,"Oct 14, 2022",160,56K,111K,93,"Nov 5, 2022",2,0.43,SGB502268271
94,-10,Count,,,,https://www.tiktok.com/music/null,,"Oct 23, 2022",156,54K,117K,84,"Oct 29, 2022",3,-1.43,SGB502269507
95,-7,F.N.F (Let's Go) - Remix,S0066,"Hitkidd, GloRilla, Latto, JT",/track?id=91396053,https://www.tiktok.com/music/FNF-Let's-Go-7107130405228120066,Blac Noize!,"Sep 6, 2022",37,52K,1.3M,4,"Sep 24, 2022",11,-1.00,QZRD92202055
96,-2,Jumine Angle,,,,https://www.tiktok.com/music/null,,"Oct 9, 2022",121,52K,231K,65,"Oct 22, 2022",7,-0.29,SGB502265540
97,New,لصوت,,,,https://www.tiktok.com/music/null,,"Oct 27, 2022",185,52K,53K,97,"Nov 5, 2022",2,,NLRD52212209
98,-22,Solo,S2370,Future,/track?id=15799350,https://www.tiktok.com/music/Solo-Sped-Up-Version-We-gonput-it-on-the-hood-ayy-before-we-put-it-on-God-7156749045669562370,Epic/Freebandz/A1,"Aug 17, 2019",108,52K,308K,75,"Oct 15, 2022",8,-3.14,USSM11701733
99,40,no remorse,,babysevin,/track?id=92914133,https://www.tiktok.com/music/null,3930059 Records DK,"Sep 21, 2022",114,51K,252K,88,"Oct 1, 2022",6,5.71,QZNWY2295033
100,-22,Game Time,S1538,"Bril, Jmoney",/track?id=94696873,https://www.tiktok.com/music/Game-Time-7156712960046401538,GMGT,"Oct 19, 2022",151,51K,126K,78,"Oct 29, 2022",2,-3.14,QM24S2205725
101,-9,Conceited,S6337,Flo Milli,/track?id=83761227,https://www.tiktok.com/music/Conceited-7110062725560846337,'94 Sounds/RCA Records,"Jul 27, 2022",155,51K,118K,92,"Oct 29, 2022",2,-1.29,USRC12201167
102,36,Munch (Feelin’ U),S2465,Ice Spice,/track?id=88059436,https://www.tiktok.com/music/Munch-Feelin’-U-7125974768121022465,Worldstar,"Jul 28, 2022",51,50K,993K,23,"Sep 10, 2022",12,5.14,CA5KR2269973
103,-13,Lamix,,Maphex Deck,/track?id=94223318,https://www.tiktok.com/music/null,DWMG,"Oct 14, 2022",137,50K,169K,84,"Oct 22, 2022",4,-1.86,DGA052217696
104,New,មេឃខ្មៅងងឹត-ហឹម ស៊ីវន,S7297,Srey Leap,/track?id=94793810,https://www.tiktok.com/music/មេឃខ្មៅងងឹត-ហឹម-ស៊ីវន-7153070577966647297,4443111 Records DK,"Oct 10, 2022",180,49K,67K,102,"Nov 12, 2022",3,,QZRP42243545
105,-24,hit you with the blick,S3906,K.comedy,/track?id=89754526,https://www.tiktok.com/music/hit-you-with-the-blick-7137342465408763906,The System,"Aug 21, 2022",18,49K,2.6M,3,"Aug 27, 2022",13,-3.43,US3DF2297352
106,New,Ooouuu,S3634,Young M.A,/track?id=14686427,https://www.tiktok.com/music/Ooouuu-6743661751864133634,M.A Music / 3D,"Oct 2, 2019",96,48K,379K,53,"Nov 12, 2022",2,,US6YF1600026
107,54,Somebody's Watching Me - Single Version,S2496,Rockwell,/track?id=15547640,https://www.tiktok.com/music/Somebody's-Watching-Me-Single-Version-280537214516842496,UNI/MOTOWN,"Sep 3, 2019",28,48K,1.5M,9,"Oct 30, 2021",12,7.71,USMO10000307
108,-21,No Se Va - En Vivo,S3297,Grupo Frontera,/track?id=80700252,https://www.tiktok.com/music/No-Se-Va-7172253450044983297,Grupo Frontera,"Apr 26, 2022",91,47K,473K,87,"Oct 22, 2022",9,-3.00,QZHN72212529
109,45,A Night in Tunisia,,,,https://www.tiktok.com/music/null,,"Oct 19, 2022",169,47K,84K,109,"Nov 5, 2022",2,6.43,SGB502271365
110,-39,Baby Joint,,Dj Wizkel,/track?id=93828184,https://www.tiktok.com/music/null,DJ WIZKEL,"Aug 28, 2022",129,47K,194K,60,"Oct 22, 2022",3,-5.57,TCAGK2293583
111,-43,Wap Wap,S7202,"Super Throwed Dave, AStar Baby",/track?id=79515191,https://www.tiktok.com/music/Wap-Wap-7079900955805747202,3805075 Records DK,"Mar 26, 2022",52,47K,988K,7,"Oct 8, 2022",6,-6.14,QZES82252412
112,4,Foode,,,,https://www.tiktok.com/music/null,,"Oct 16, 2022",158,46K,115K,82,"Dec 3, 2022",8,0.57,DGA052224556
113,-38,Speak Up,S1694,Is0kenny,/track?id=93783915,https://www.tiktok.com/music/Speak-Up-7146691693914491694,1076225 Records DK2,"Sep 30, 2022",133,46K,185K,42,"Mar 4, 2023",15,-5.43,QZNWZ2254277
114,New,Blessing,S8402,K CAMP,/track?id=15930336,https://www.tiktok.com/music/Blessing-6790838215457638402,Family Ties / Interscope,"Sep 2, 2019",177,46K,69K,114,"Nov 5, 2022",1,,USUM71404648
115,New,imscared </3,S2241,seirbwi,/track?id=89034063,https://www.tiktok.com/music/imscared-3-7130991947983882241,3223347 Records DK,"Aug 11, 2022",157,46K,116K,37,"Apr 8, 2023",8,,QZNWQ2251410
116,-25,A Gangster's Wife,S7157,Ms. Krazie,/track?id=15607680,https://www.tiktok.com/music/A-Gangster's-Wife-6945614298400017157,Ms Krazie,"Aug 19, 2019",44,45K,1.1M,10,"Sep 24, 2022",10,-3.57,USPRZ0810066
117,New,Beat it,S1722,"Brock, 2rare, Bril, JMoney",/track?id=91000883,https://www.tiktok.com/music/Beat-it-7144098326881831722,1xentertainment,"Aug 27, 2022",172,45K,76K,5,"Dec 3, 2022",10,,QZNWT2253480
118,-19,BIG MAD,S1730,Ktlyn,/track?id=87285357,https://www.tiktok.com/music/BIG-MAD-7124480138586441730,DIEMON,"Jul 25, 2022",42,45K,1.1M,38,"Aug 20, 2022",18,-2.71,QZS7J2273734
119,-19,As Time Goes By,,,,https://www.tiktok.com/music/null,,"Oct 19, 2022",164,45K,98K,100,"Oct 29, 2022",6,-2.71,SGB502271368
120,-23,The One That Got Away,S5827,Katy Perry,/track?id=15168977,https://www.tiktok.com/music/The-One-That-Got-Away-155035827,Capitol Records,"Sep 2, 2019",100,45K,357K,70,"Oct 8, 2022",8,-3.29,USCA21001266
121,New,I Don't Wanna Be Okay Without You,S3618,Charlie Burg,/track?id=17417656,https://www.tiktok.com/music/I-Don't-Wanna-Be-Okay-Without-You-6759339818712303618,Charlie Burg,"Nov 14, 2019",132,45K,187K,121,"Nov 5, 2022",1,,QM38J1600016
122,-37,Miss You (Sped Up Version),,,,https://www.tiktok.com/music/null,,"Oct 20, 2022",146,44K,143K,85,"Oct 29, 2022",3,-5.29,
123,18,Funny Song,S7666,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,Cavendish Music,"Sep 2, 2019",19,43K,2.4M,42,"Jun 11, 2022",48,2.57,GBBGY1743613
124,-18,Awkward,S0786,SZA,/track?id=83610381,https://www.tiktok.com/music/Awkward-7106619917994870786,Top Dawg Entertainment/RCA Records,"Jun 6, 2022",31,43K,1.5M,13,"Sep 10, 2022",17,-2.57,USRC12202150
