Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
36,0,First Class,S0642,Jack Harlow,/track?id=79456616,https://www.tiktok.com/music/First-Class-7084006982138480642,Generation Now/Atlantic,"Apr 6, 2022",29,114K,1.7M,11,"Apr 16, 2022",16,0.00,USAT22203024
37,-13,6 Legendary Spoons,,,,https://www.tiktok.com/music/null,,"May 2, 2022",67,114K,575K,9,"May 14, 2022",5,-1.86,QZ8252212566
38,110,How,,,,https://www.tiktok.com/music/null,,"May 18, 2022",149,112K,150K,38,"May 28, 2022",12,15.71,QZHNB2248441
39,21,Tek It (Sped Up),,Cafuné,/track?id=80523494,https://www.tiktok.com/music/null,Elektra (NEK),"Apr 27, 2022",120,109K,237K,35,"Jun 11, 2022",14,3.00,USEE12200097
40,-25,Look At Me (Freestyle),S4529,Bammbreezy Montana,/track?id=17186935,https://www.tiktok.com/music/Look-At-Me-Freestyle-6889603681725974529,Bammbreezy Montana,"Oct 30, 2020",60,108K,636K,10,"May 14, 2022",12,-3.57,QZ22B1817648
41,-25,Wind,,,,https://www.tiktok.com/music/null,,"May 3, 2022",66,107K,580K,14,"May 14, 2022",5,-3.57,USLZJ2282307
42,New,Fly Away,,,,https://www.tiktok.com/music/null,,"May 21, 2022",160,105K,110K,29,"Jun 4, 2022",3,,QZ8252214393
43,4,Bestie,S7169,"DaBaby, YoungBoy Never Broke Again",/track?id=75292748,https://www.tiktok.com/music/Bestie-7070866752007047169,South Coast Music Group / Interscope Records / Atlantic Records,"Mar 2, 2022",15,104K,2.7M,10,"Mar 12, 2022",20,0.57,USUM72202750
44,New,Ride On It,S3009,Marbo Beatz,/track?id=83272925,https://www.tiktok.com/music/Ride-On-It-Freak-You-Right-7102522574986283009,The Hitz Mechanikz LLC,"May 19, 2022",162,104K,105K,36,"Jun 4, 2022",8,,QZHNB2274533
45,-16,BACK IT UP,S4306,Kervodolo,/track?id=81472908,https://www.tiktok.com/music/BACK-IT-UP-7094784681282914306,3670212 Records DK,"May 6, 2022",106,103K,301K,29,"May 21, 2022",8,-2.29,QZHN92209651
46,New,Double Tech,,,,https://www.tiktok.com/music/null,,"May 21, 2022",163,102K,104K,46,"May 28, 2022",3,,QZ8252214388
47,25,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,S4273,"Russ Millions, YV, SwitchOTR, Buni, CH (GMD), Gazo, RoseReal",/track?id=78112395,https://www.tiktok.com/music/Reggae-Calypso-Russ-Millions-x-Buni-x-YV-x-CH-GMD-x-SwitchOTR-x-Gazo-x-RoseReal-7077776126001334273,One Of A Kind Music,"Mar 21, 2022",139,101K,182K,38,"Jun 11, 2022",10,3.57,QM4TX2229006
48,-30,Look At Me Freestyle (Salsa Mix),,Hi-Tone,/track?id=20513033,https://www.tiktok.com/music/null,"TFC Music Group, LLC / EMPIRE","Nov 2, 2019",64,100K,599K,12,"May 14, 2022",6,-4.29,USUYG1212939
49,10,Fullscreen,,,,https://www.tiktok.com/music/null,,"May 4, 2022",128,100K,212K,49,"May 28, 2022",4,1.43,QZ8252212718
50,-31,Escupiendo Fuego,S1586,Yulian,/track?id=13988680,https://www.tiktok.com/music/Escupiendo-Fuego-6801592392966211586,yulian,"Nov 22, 2021",69,99K,563K,13,"May 14, 2022",6,-4.43,RUA1H1737361
51,-10,Vegas (I Wanna Ride),S8305,Joseline Hernandez,/track?id=69596777,https://www.tiktok.com/music/Vegas-I-Wanna-Ride-7042544889816418305,GS Entertainment Inc,"Dec 16, 2021",48,99K,937K,15,"Apr 30, 2022",11,-1.43,QMVHD2100009
52,3,Heaven Can Wait,S1729,Michael Jackson,/track?id=15766907,https://www.tiktok.com/music/Heaven-Can-Wait-If-the-angels-came-for-me-I'd-tell-them-no-7104790222528841729,Legacy Recordings,"Aug 16, 2019",83,99K,469K,19,"May 7, 2022",9,0.43,USSM10110421
53,28,Back It Up,S8098,"Shawn P, Dolo",/track?id=83196242,https://www.tiktok.com/music/Back-It-Up-7098419721917188098,Shawn p,"May 15, 2022",147,99K,160K,53,"May 28, 2022",7,4.00,QZMWW2287327
54,-4,TWINNEM - Remix,,"Coi Leray, DaBaby",/track?id=66140229,https://www.tiktok.com/music/null,Republic Records,"Nov 8, 2021",25,94K,1.8M,13,"Nov 27, 2021",24,-0.57,USUM72121129
55,-3,Monkeys Spinning Monkeys,S9249,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,642414 Records DK2,"Oct 11, 2019",1,93K,10M,10,"Jun 26, 2021",104,-0.43,USUAN1400011
56,-17,Face Beat,S6354,Father Philis,/track?id=76161229,https://www.tiktok.com/music/Face-Beat-7072498537547876354,BimVibes Records,"Mar 6, 2022",57,92K,739K,27,"May 14, 2022",11,-2.43,TCAGC2225124
57,137,I Was Never There,S5937,"The Weeknd, Gesaffelstein",/track?id=18897029,https://www.tiktok.com/music/I-Was-Never-There-6791241140050855937,The Weeknd,"Sep 12, 2019",154,91K,123K,22,"Jul 9, 2022",23,19.57,USUG11800570
58,3,Next Song,S3858,DaBaby,/track?id=21929130,https://www.tiktok.com/music/Next-Song-6930523950371833858,"South Coast Music Group LLC, distributed by Interscope Records","Sep 12, 2019",61,89K,624K,53,"May 14, 2022",8,0.43,USUYG1224768
59,New,Swords,,,,https://www.tiktok.com/music/null,,"May 21, 2022",169,89K,90K,59,"May 28, 2022",3,,QZ8252214275
60,-9,Snatched,,,,https://www.tiktok.com/music/null,,"Mar 10, 2022",85,89K,451K,45,"May 14, 2022",7,-1.29,USUG12201156
61,-3,As It Was,S5374,Harry Styles,/track?id=79012900,https://www.tiktok.com/music/As-It-Was-7081406189908675374,Columbia,"Mar 30, 2022",20,87K,2.3M,4,"Apr 9, 2022",19,-0.43,USSM12200612
62,11,Gogo Dance - Special Version,S8818,Squina Digital,/track?id=81376798,https://www.tiktok.com/music/Gogo-Dance-Special-Version-7091953853968418818,3891953 Records DK,"Apr 28, 2022",113,87K,270K,59,"May 14, 2022",5,1.57,QZHN72265457
63,New,Elastic Heart,S4080,Sia,/track?id=15676280,https://www.tiktok.com/music/Elastic-Heart-227511386904494080,Eagle Records,"Aug 16, 2019",153,87K,126K,63,"May 28, 2022",3,,USRC11400976
64,-51,Sativa,,"Jhené Aiko, Rae Sremmurd",/track?id=18263399,https://www.tiktok.com/music/null,Def Jam Recordings,"Sep 2, 2019",90,87K,369K,13,"May 21, 2022",5,-7.29,USUM71800010
65,New,Metal Gear Solid,,,,https://www.tiktok.com/music/null,,"May 19, 2022",171,86K,90K,24,"Jun 4, 2022",8,,QZHNB2290718
66,-12,Enemy - from the series Arcane League of Legends,S1954,"Imagine Dragons, JID, Arcane, League of Legends",/track?id=65244227,https://www.tiktok.com/music/Enemy-from-the-series-Arcane-League-of-Legends-7023061500537341954,KIDinaKORNER/Interscope Records,"Oct 22, 2021",43,86K,1.1M,21,"May 7, 2022",15,-1.71,USUM72119916
67,4,Feelings,,,,https://www.tiktok.com/music/null,,"May 5, 2022",140,86K,179K,67,"May 28, 2022",5,0.57,USLZJ2285511
68,-51,Sativa,S6112,"Jhené Aiko, Swae Lee",/track?id=16811067,https://www.tiktok.com/music/Sativa-feat-Swae-Lee-277693504695386112,Virgin EMI,"Sep 2, 2019",73,85K,529K,17,"May 21, 2022",5,-7.29,USUM71710460
69,-5,Until I Found You,S8450,Stephen Sanchez,/track?id=58662459,https://www.tiktok.com/music/Until-I-Found-You-7000208808676968450,Republic Records,"Aug 24, 2021",115,84K,267K,64,"May 21, 2022",6,-0.71,USUG12103651
70,-44,Beat Efeito Clareza Viral TikTok,,,,https://www.tiktok.com/music/null,,"May 9, 2022",89,83K,398K,23,"May 14, 2022",6,-6.29,ESA012288111
71,13,Paradise,S1777,Ikson,/track?id=18206886,https://www.tiktok.com/music/Paradise-6810180973628491777,ikson,"Mar 30, 2020",30,82K,1.6M,42,"Jun 4, 2022",39,1.86,SE5BU1794888
72,New,Sativa,,"Jhené Aiko, Swae Lee",/track?id=16819889,https://www.tiktok.com/music/null,Def Jam Recordings,"Sep 2, 2019",158,81K,116K,72,"May 28, 2022",3,,USUM71710461
73,-35,Raise on Right,,,,https://www.tiktok.com/music/null,,"Apr 10, 2022",31,80K,1.6M,1,"Apr 16, 2022",8,-5.00,QZ8252210279
74,New,Time,,,,https://www.tiktok.com/music/null,,"May 21, 2022",173,79K,84K,67,"Jun 4, 2022",5,,QZ8252214387
75,New,Titi me preguntó,S1617,Aomak,/track?id=83244141,https://www.tiktok.com/music/Titi-me-preguntó-7099487170297071617,3943817 Records DK,"May 18, 2022",174,77K,79K,75,"May 28, 2022",1,,QZHNB2266933
76,-33,While,,,,https://www.tiktok.com/music/null,,"May 5, 2022",107,77K,300K,42,"May 14, 2022",9,-4.71,USLZJ2283910
77,0,"Good Day ",,,,https://www.tiktok.com/music/null,,"Oct 23, 2019",23,76K,2M,46,"Jun 4, 2022",23,0.00,
78,-32,Hunt,,,,https://www.tiktok.com/music/null,,"May 5, 2022",114,74K,268K,46,"May 21, 2022",6,-4.57,USLZJ2283908
79,New,Time,,,,https://www.tiktok.com/music/null,,"May 23, 2022",175,74K,74K,32,"Jun 11, 2022",3,,GBRKQ2211031
80,-38,SESSIONS,,"Wake Wav, CheccChecc",/track?id=64976139,https://www.tiktok.com/music/null,Wake Wav,"Sep 23, 2020",138,72K,186K,42,"May 21, 2022",2,-5.43,SE6QE2036905
81,108,Hit that bih,,"Saino Freedoni, Enderboybeats",/track?id=83339856,https://www.tiktok.com/music/null,Saino Freedoni,"May 8, 2022",146,72K,161K,81,"May 28, 2022",6,15.43,SE6QE2200726
82,-45,Say Techno,,,,https://www.tiktok.com/music/null,,"May 12, 2022",117,71K,244K,37,"May 21, 2022",5,-6.43,USLZJ2296731
83,-18,Gito Nachi Ei Paro,,,,https://www.tiktok.com/music/null,,"Apr 17, 2022",52,70K,810K,10,"Apr 23, 2022",7,-2.57,QZ8252210994
84,New,5 Foot 9,S0258,Tyler Hubbard,/track?id=82992795,https://www.tiktok.com/music/5-Foot-9-7097038562507360258,EMI Nashville,"May 12, 2022",177,68K,68K,77,"Jun 4, 2022",3,,USUM72206482
85,New,DIVE IN!,S9585,JELEEL!,/track?id=43736542,https://www.tiktok.com/music/DIVE-IN-6964686945083459585,"Jeleel Yeah, LLC, under exclusive license to 10K Projects","Apr 10, 2022",157,68K,117K,60,"Jun 4, 2022",5,,QZHN82110168
86,New,Pusse Pusse (Tik Tok),S6690,TokLife,/track?id=83297914,https://www.tiktok.com/music/Pusse-Pusse-Tik-Tok-7101306373815666690,TokLife,"May 23, 2022",179,68K,68K,86,"May 28, 2022",2,,AEA2M2281156
87,-56,No Surprises,S1618,Radiohead,/track?id=12536685,https://www.tiktok.com/music/No-Surprises-6751218393644271618,Parlophone,"Oct 23, 2019",63,67K,617K,31,"May 21, 2022",14,-8.00,GBAYE9700386
88,-56,No Surprises - Remastered,,Radiohead,/track?id=12570623,https://www.tiktok.com/music/null,XL Recordings,"Oct 23, 2019",80,66K,480K,32,"May 21, 2022",10,-8.00,GBBKS1700116
89,33,A Link to the Past,,,,https://www.tiktok.com/music/null,,"May 19, 2022",161,65K,109K,89,"May 28, 2022",11,4.71,QZHNB2248438
90,-27,Sway (Sped Up Version),,Michael Bublé,/track?id=82264817,https://www.tiktok.com/music/null,Reprise,"May 9, 2022",135,65K,196K,63,"May 21, 2022",6,-3.86,USRE12200386
91,-16,F.N.F. (Let's Go),S0619,"Hitkidd, GloRilla",/track?id=81041293,https://www.tiktok.com/music/FNF-Let's-Go-7089140456671480619,Blac Noize!,"May 2, 2022",137,64K,188K,1,"Sep 24, 2022",35,-2.29,QZRD92201643
92,-30,Stir Fry,S0480,Migos,/track?id=17903693,https://www.tiktok.com/music/Stir-Fry-313170513290260480,"Quality Control Music, LLC","Sep 3, 2019",101,64K,313K,48,"May 14, 2022",6,-4.29,USUM71714081
93,-14,Funny Song,S7666,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,Cavendish Music,"Sep 2, 2019",42,63K,1.1M,42,"Jun 11, 2022",48,-2.00,GBBGY1743613
94,105,KEEP GOING,S8881,"Corey Floca, The Positive Vibe Tour",/track?id=82485154,https://www.tiktok.com/music/KEEP-GOING-7094783806464378881,Floc Wrld Entertainment LLC,"May 6, 2022",159,62K,115K,27,"Jun 4, 2022",9,15.00,QZHN92200616
95,35,"ULTRA SOLO (Solo y coronao ¿De qué sirve? Si no estás a mi lao' Por ti paso el día conectau, pendiente al cel, pendiente a ti, pendiente si subes una story)",,,,https://www.tiktok.com/music/null,,"May 15, 2022",165,61K,104K,95,"May 28, 2022",4,5.00,CLPP22200025
96,63,GUY.exe,S6562,Superfruit,/track?id=16450315,https://www.tiktok.com/music/GUYexe-6717101115034306562,RCA Records Label,"Aug 16, 2019",58,60K,707K,55,"Jun 4, 2022",9,,USRC11701437
97,New,Renegade,S0834,Aaryan Shah,/track?id=19240279,https://www.tiktok.com/music/Renegade-6754461465689720834,"Yours Truly Entertainment, Inc.","Jun 17, 2020",130,60K,206K,97,"May 28, 2022",5,,TCADM1875890
98,-31,Over,S5121,Lucky Daye,/track?id=61321186,https://www.tiktok.com/music/Over-7010846497831045121,Keep Cool/RCA Records,"Sep 21, 2021",38,59K,1.2M,11,"May 7, 2022",15,-4.43,USRC12102179
99,-5,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",2,58K,9.5M,24,"Jun 12, 2021",86,-0.71,USUYG1287925
100,-43,Sweetest Pie,S5713,"Megan Thee Stallion, Dua Lipa",/track?id=75856195,https://www.tiktok.com/music/Sweetest-Pie-7072864389069555713,300 Entertainment,"Mar 7, 2022",79,56K,493K,12,"Jun 25, 2022",17,-6.14,QMCE32200232
101,-13,Ginseng Strip 2002,S4054,Yung Lean,/track?id=14145576,https://www.tiktok.com/music/Ginseng-Strip-2002-6997999797663714054,YEAR0001,"Aug 30, 2019",5,54K,6.4M,1,"Jan 29, 2022",26,-1.86,SEY491300006
102,95,Hell Shell,S1829,Young Nudy,/track?id=16444118,https://www.tiktok.com/music/Hell-Shell-6951849831329581829,"Paradise East Records, LLC","Nov 6, 2019",8,54K,3.9M,4,"Jul 3, 2021",24,,QZ5FA1751519
103,-25,House of Memories,S2066,Panic! At The Disco,/track?id=15090931,https://www.tiktok.com/music/House-of-Memories-6704977837100632066,Decaydance/Fueled By Ramen,"Aug 21, 2019",76,54K,498K,53,"May 7, 2022",6,-3.57,USAT21503701
104,-30,Oppy friends,S2146,"DreamTeamBallers, Ron Sleeze",/track?id=75270157,https://www.tiktok.com/music/Oppy-friends-7068944239719942146,DreamTeamBallers Records,"Feb 25, 2022",103,54K,303K,33,"May 14, 2022",5,-4.29,QZDA72207553
105,-80,Magnetic,,,,https://www.tiktok.com/music/null,,"May 4, 2022",77,52K,496K,8,"May 14, 2022",10,-11.43,QZ8252212722
106,-14,Lita Maso Ruwina Banchi,,,,https://www.tiktok.com/music/null,,"Apr 18, 2022",74,51K,522K,16,"Apr 30, 2022",6,-2.00,QZ8252211119
107,-27,Dead But Pretty,S5009,IC3PEAK,/track?id=77137458,https://www.tiktok.com/music/Dead-But-Pretty-7075807154711595009,IC3PEAK,"Mar 15, 2022",119,50K,238K,61,"May 14, 2022",7,-3.86,QM4TX2228897
108,20,Good Looking - Sped Up,,,,https://www.tiktok.com/music/null,,"May 15, 2022",168,50K,92K,108,"May 28, 2022",5,2.86,USSUB2253701
109,44,Spongebob Tomfoolery - Dante9k Remix,S9937,Dante9k,/track?id=32023663,https://www.tiktok.com/music/Spongebob-Tomfoolery-Dante9k-Remix-6787142837377959937,9K Entertainment,"Jan 27, 2020",6,49K,6.4M,8,"Jul 31, 2021",65,6.29,QZFYZ2047242
110,-17,Tití Me Preguntó,S2778,Bad Bunny,/track?id=81301157,https://www.tiktok.com/music/Tití-me-preguntó-7095019005370452778,Rimas Entertainment LLC,"May 4, 2022",148,49K,160K,56,"Jul 16, 2022",23,-2.43,QM6MZ2214878
111,-4,Lupa Daratan,,,,https://www.tiktok.com/music/null,,"Mar 4, 2022",13,48K,2.8M,1,"Mar 12, 2022",17,-0.57,QZDA82253223
112,-3,Blick Blick,S3314,"Coi Leray, Nicki Minaj",/track?id=77125111,https://www.tiktok.com/music/Blick-Blick-7098434511137933314,Republic Records,"Mar 16, 2022",105,48K,301K,104,"May 14, 2022",6,-0.43,USUM72203386
113,23,Aesthetic,S7346,"Tollan Kim, Kudasaibeats",/track?id=75979639,https://www.tiktok.com/music/Aesthetic-7072513628145977346,Tollan Kim,"Mar 7, 2022",126,47K,227K,5,"Jul 9, 2022",48,3.29,SGB502208576
114,6,FASHION,S0034,LIL GLOCK 420,/track?id=69255449,https://www.tiktok.com/music/FASHION-7078247477602700034,The Group Records,"Jan 5, 2022",133,47K,201K,114,"May 28, 2022",3,0.86,QZFYY2215641
115,New,DARKSIDE,S2434,Neoni,/track?id=32682220,https://www.tiktok.com/music/DARKSIDE-6907085671890962434,CloudKid,"Dec 16, 2020",116,47K,260K,115,"May 28, 2022",3,,DEWO71700190
116,New,Leave the Sin,,,,https://www.tiktok.com/music/null,,"May 18, 2022",187,46K,56K,116,"May 28, 2022",3,,QZHNB2207938
117,New,Pipeline Romance,,,,https://www.tiktok.com/music/null,,"May 16, 2022",178,46K,68K,82,"Jul 9, 2022",14,,QZHNA2250234
118,-18,About Damn Time,,Lizzo,/track?id=79571800,https://www.tiktok.com/music/null,Atlantic Records,"Apr 12, 2022",143,45K,166K,100,"May 21, 2022",5,-2.57,USAT22203696
119,-37,Cool for the Summer,S3664,Demi Lovato,/track?id=15393958,https://www.tiktok.com/music/Cool-for-the-Summer-252516769129713664,Universal Music,"Sep 3, 2019",19,45K,2.4M,3,"Mar 26, 2022",15,-5.29,USHR11536621
120,New,"Legs, Hips, Body",,"Kandi, D. Woods, Porsha Williams",/track?id=20912842,https://www.tiktok.com/music/null,Kandi Koated Entertainment,"Nov 19, 2019",188,45K,55K,120,"May 28, 2022",1,,TCABW1426361
121,New,TWINNEM - Remix,,"Coi Leray, DaBaby",/track?id=66398249,https://www.tiktok.com/music/null,Republic Records,"Nov 10, 2021",172,45K,85K,90,"Jul 9, 2022",8,,USUM72121491
122,New,Radiance,,,,https://www.tiktok.com/music/null,,"May 23, 2022",196,45K,45K,122,"May 28, 2022",3,,GBRKQ2211032
123,6,Aesthetic,S3281,Devonte Mayo,/track?id=31673144,https://www.tiktok.com/music/Aesthetic-6801406368763873281,1566333 Records DK,"Mar 6, 2020",18,45K,2.4M,70,"Jun 25, 2022",42,0.86,QZFZ52072968
124,New,Music For a Sushi Restaurant,S9601,Harry Styles,/track?id=82986586,https://www.tiktok.com/music/Music-For-a-Sushi-Restaurant-7099115733075609601,Columbia,"May 17, 2022",184,44K,57K,55,"Jun 11, 2022",5,,USSM12200609
