Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
11,1,https://www.tiktok.com/ondymikula,https://www.tiktok.com/ondymikula/video/7007832707694710022,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-7000772466247289606,63.2M,0,5.3M,19.8K,10,"Sep 24, 2021",,84,USAT22007153
12,64,https://www.tiktok.com/tzeshinn,https://www.tiktok.com/tzeshinn/video/7010410176582782213,Then Now Forever,,,https://www.tiktok.com/music/Then-Now-Forever-7005763287216293890,9.9M,0,117.9K,146,12,"Sep 23, 2021",,12,
13,New,https://www.tiktok.com/domelipa,https://www.tiktok.com/domelipa/video/7010896218930892038,GPS (feat. French Montana),"Maluma, French Montana",/track?id=17739799,https://www.tiktok.com/music/GPS-6861626543937014533,7.9M,0,1.7M,11.5K,13,"Sep 23, 2021",,57,USSD11700456
14,43,https://www.tiktok.com/olivertree,https://www.tiktok.com/olivertree/video/7010134677839219974,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-6967187297502660609,13.6M,0,1.4M,10.2K,14,"Sep 23, 2021",,9,USAT22007153
15,New,https://www.tiktok.com/lizzza,https://www.tiktok.com/lizzza/video/7010830447152319749,Have Mercy,Chlöe,/track?id=59663966,https://www.tiktok.com/music/Have-Mercy-6980000947825167110,10M,0,1.9M,9.4K,15,"Sep 23, 2021",,35,USSM12105357
16,New,https://www.tiktok.com/edjcontreras,https://www.tiktok.com/edjcontreras/video/7010862770530962693,Might Be - Remix,"DJ Luke Nasty, PnB Rock",/track?id=15964980,https://www.tiktok.com/music/Might-Be-Remix-6962756925507390213,6.1M,0,750.9K,5.4K,16,"Sep 23, 2021",,41,USUYG1100038
17,New,https://www.tiktok.com/lionfieldmusic,https://www.tiktok.com/lionfieldmusic/video/7010828576949816582,La vie en rose,"Édith Piaf, Orchestre Guy Luypaerts, Robert Chauvigny, Marc Bonel",/track?id=12318545,https://www.tiktok.com/music/La-Vie-en-rose-69027124,6.9M,0,562.7K,4.3K,17,"Sep 23, 2021",,5,FRZ114700100
18,New,https://www.tiktok.com/chaemin649,https://www.tiktok.com/chaemin649/video/7010676157729295643,LALISA,LISA,/track?id=59708113,https://www.tiktok.com/music/LALISA-7005888396321097729,9.9M,0,2.5M,17.6K,18,"Sep 23, 2021",,54,KRA402100098
19,New,https://www.tiktok.com/gemelasabello2,https://www.tiktok.com/gemelasabello2/video/7010560908258856197,El Baile del Tao,Jam,/track?id=16521029,https://www.tiktok.com/music/El-Baile-Del-Tao-292942196524400640,12.6M,0,1.6M,5.6K,8,"Sep 24, 2021",,63,ES71G1509191
20,New,https://www.tiktok.com/abi.dihati,https://www.tiktok.com/abi.dihati/video/7010717853473066266,All Day All Night,Tripov,/track?id=33275742,https://www.tiktok.com/music/All-Day-All-Night-6967187285657962497,12.7M,0,898.5K,2.7K,20,"Sep 23, 2021",,57,USCGJ2115170
21,New,https://www.tiktok.com/boss,https://www.tiktok.com/boss/video/7010506612444073221,This Is How We Do It,"Montell Jordan, Wino, Ricky Walters",/track?id=15708085,https://www.tiktok.com/music/This-Is-How-We-Do-It-7008401581079005186,6.4M,0,74.6K,101,21,"Sep 23, 2021",,1,USRL19500006
22,New,https://www.tiktok.com/juandaniel.ibarra,https://www.tiktok.com/juandaniel.ibarra/video/7010910979139603717,"Ran Bim Bam (with Rochy RD, Yomel El Meloso, Bryant Grety, Tief El Bellaco) - Remix","Quimico Ultra Mega, Rochy RD, Yomel El Meloso, Bryant Grety, Tief El Bellaco",/track?id=30862687,https://www.tiktok.com/music/Ran-Bim-Bam-with-Rochy-RD-Yomel-El-Meloso-Bryant-Grety-Tief-El-Bellaco-7000118867565857541,5.6M,0,487.1K,1.3K,22,"Sep 23, 2021",,4,ITF252000172
23,New,https://www.tiktok.com/eckicks2,https://www.tiktok.com/eckicks2/video/7010947069233859846,Champagne Poetry,Drake,/track?id=58855024,https://www.tiktok.com/music/Champagne-Poetry-7003584641286277121,5.3M,0,974.3K,4.4K,23,"Sep 23, 2021",,4,USUG12104397
24,New,https://www.tiktok.com/overthemoonfaraway,https://www.tiktok.com/overthemoonfaraway/video/7010873767383567621,Ocean Avenue,Yellowcard,/track?id=15163496,https://www.tiktok.com/music/Ocean-Avenue-6925997518538934273,6M,0,981K,10.8K,24,"Sep 23, 2021",,14,USCA20300233
25,New,https://www.tiktok.com/fefe,https://www.tiktok.com/fefe/video/7010874135379250437,"Creepy, scary, horror, synth, tension",,,https://www.tiktok.com/music/Creepy-scary-horror-synth-tension-6817427845007017985,6.4M,0,1.3M,37.2K,25,"Sep 23, 2021",,4,
26,-24,https://www.tiktok.com/andythesk,https://www.tiktok.com/andythesk/video/7009676098791394562,Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",/track?id=58853135,https://www.tiktok.com/music/Way-2-Sexy-7003584637469460482,27.4M,0,1.8M,2.3K,2,"Sep 22, 2021",,65,USUG12104403
27,-19,https://www.tiktok.com/anardreams,https://www.tiktok.com/anardreams/video/7009600946237934850,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,39.5M,0,1.7M,32.2K,1,"Sep 20, 2021",,32,QZM5U2100095
28,New,https://www.tiktok.com/thispronto,https://www.tiktok.com/thispronto/video/7010740911076314373,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",/track?id=54095966,https://www.tiktok.com/music/INDUSTRY-BABY-6987050676949878786,8.2M,0,510.9K,2.8K,28,"Sep 23, 2021",,5,USSM12104539
29,New,https://www.tiktok.com/valerialcalaa,https://www.tiktok.com/valerialcalaa/video/7010937086702324998,Ahi Va Luisaito,Luisao,/track?id=56055713,https://www.tiktok.com/music/Ahi-Va-Luisaito-7008646212383771397,4.3M,0,325.3K,1.3K,29,"Sep 23, 2021",,12,QZMZ92116915
30,New,https://www.tiktok.com/joaoguilherme,https://www.tiktok.com/joaoguilherme/video/7010848183748283654,"Louis V, Menina Linda",Sidoka,/track?id=41829863,https://www.tiktok.com/music/Louis-V-Menina-Linda-6961852947382667266,7.1M,0,1.1M,8.6K,30,"Sep 23, 2021",,41,QZHZ42157054
31,New,https://www.tiktok.com/besttoks,https://www.tiktok.com/besttoks/video/7010730278226300166,La Botella,,,https://www.tiktok.com/music/La-Botella-6996925645464848385,4.2M,0,194.5K,285,6,"Oct 1, 2021",,13,
32,New,https://www.tiktok.com/07bangzait,https://www.tiktok.com/07bangzait/video/7010743899492797722,Rantau Den Pajauah,Andra Respati,/track?id=22667482,https://www.tiktok.com/music/Tangis-Anak-Rantau-6959446074113148929,5M,0,213K,4K,32,"Sep 23, 2021",,25,FR10S1950415
33,7,https://www.tiktok.com/prembb0uns,https://www.tiktok.com/prembb0uns/video/7009471772127005978,She Knows,,,https://www.tiktok.com/music/She-Knows-6921490873293211649,27.3M,0,4.7M,55.7K,33,"Sep 23, 2021",,41,
34,-20,https://www.tiktok.com/elisabetessilva2,https://www.tiktok.com/elisabetessilva2/video/7007962550855929093,Way Back Home,SHAUN,/track?id=20105880,https://www.tiktok.com/music/Way-Back-Home-6585092185274878734,44.9M,0,2.9M,84K,5,"Sep 21, 2021",,71,KRF221800012
35,-24,https://www.tiktok.com/mexikraine,https://www.tiktok.com/mexikraine/video/7010510472818593030,You Are Enough,Sleeping At Last,/track?id=15359446,https://www.tiktok.com/music/You-Are-Enough-6779450671369291777,9.5M,0,952K,7.4K,11,"Sep 22, 2021",,17,USGES1480007
36,New,https://www.tiktok.com/dra.karlita,https://www.tiktok.com/dra.karlita/video/7010547937398787333,GPS (feat. French Montana),"Maluma, French Montana",/track?id=17739799,https://www.tiktok.com/music/GPS-6861626543937014533,6.8M,0,395.6K,11.2K,36,"Sep 23, 2021",,2,USSD11700456
37,New,https://www.tiktok.com/mariabecerra_22,https://www.tiktok.com/mariabecerra_22/video/7010868018154720517,Matatan,"Kaleb Di Masi, Alan Gomez",/track?id=47209181,https://www.tiktok.com/music/Matatan-6968857200007137282,4.3M,0,613K,1.8K,37,"Sep 23, 2021",,31,US3DF2156588
38,New,https://www.tiktok.com/themepark_explorers,https://www.tiktok.com/themepark_explorers/video/7010746796716625157,good 4 u,Olivia Rodrigo,/track?id=41340637,https://www.tiktok.com/music/good-4-u-6961786056861550594,4.2M,0,192.5K,2.4K,38,"Sep 23, 2021",,6,USUG12101245
39,52,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/7000411055495204101,INFERNO,"Sub Urban, Bella Poarch",/track?id=56778784,https://www.tiktok.com/music/INFERNO-6998006253091834651,66M,0,6.1M,62.5K,20,"Sep 11, 2021",20.00,55,USWB12101521
40,123,https://www.tiktok.com/strangertattoochia,https://www.tiktok.com/strangertattoochia/video/6989377013366738181,Write This Down,GM,/track?id=31788704,https://www.tiktok.com/music/Write-This-Down-DJ弹鼓版-6876304545140443143,110.8M,0,7.6M,188K,14,"Aug 6, 2021",161.57,88,QZMEN2084112
41,-10,https://www.tiktok.com/topperguild,https://www.tiktok.com/topperguild/video/7010086732951571717,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,20M,0,715.3K,2.8K,3,"Sep 21, 2021",,5,USUAN1400011
42,New,https://www.tiktok.com/adricaarballo,https://www.tiktok.com/adricaarballo/video/7010901813079674117,Quiero Bailar,Ivy Queen,/track?id=15892251,https://www.tiktok.com/music/Quiero-Bailar-6935531675329759234,3.4M,0,733.7K,1.4K,42,"Sep 23, 2021",,34,USUG10300820
43,New,https://www.tiktok.com/evenilsonpintoof,https://www.tiktok.com/evenilsonpintoof/video/7010746062260489477,Saudade de Rosa,Bartô Galeno,/track?id=11100880,https://www.tiktok.com/music/Saudade-de-Rosa-6709396071258261505,7.6M,0,284.1K,5.1K,43,"Sep 23, 2021",,2,BRMAX1401374
44,New,https://www.tiktok.com/la_lerma,https://www.tiktok.com/la_lerma/video/7010798603383950597,Ahi Va Luisaito,Luisao,/track?id=56055713,https://www.tiktok.com/music/Ahi-Va-Luisaito-6998535736437820166,6.9M,0,1.1M,3.6K,44,"Sep 23, 2021",,50,QZMZ92116915
45,New,https://www.tiktok.com/taylorswift,https://www.tiktok.com/taylorswift/video/7010729851334282502,Mama Said,Lukas Graham,/track?id=16029409,https://www.tiktok.com/music/Mama-Said-222447171198074880,10.6M,0,2.1M,35.7K,45,"Sep 23, 2021",,33,USWB11600081
46,New,https://www.tiktok.com/luccamaciel_,https://www.tiktok.com/luccamaciel_/video/7010869208196205830,Bala Love,,,https://www.tiktok.com/music/Bala-Love-6989345162249980677,3.5M,0,703.2K,2.4K,46,"Sep 23, 2021",,24,
47,New,https://www.tiktok.com/dr_radion,https://www.tiktok.com/dr_radion/video/7010824621415091461,Pieces,Danilo Stankovic,/track?id=31615283,https://www.tiktok.com/music/Pieces-Solo-Piano-Version-6777274113254754306,3.2M,0,354.4K,4.7K,47,"Sep 23, 2021",,7,QZAKB2006575
48,New,https://www.tiktok.com/yutasena_0617,https://www.tiktok.com/yutasena_0617/video/7010327618675363073,全肯定ありっスか,,,https://www.tiktok.com/music/全肯定ありっスか-7003280499703547906,7.7M,0,147.7K,731,48,"Sep 23, 2021",,6,
49,-25,https://www.tiktok.com/meredithduxbury,https://www.tiktok.com/meredithduxbury/video/7010091856927132933,Get Into It (Yuh),Doja Cat,/track?id=49661835,https://www.tiktok.com/music/Get-Into-It-Yuh-6976278886782863361,17M,0,1.8M,19.8K,9,"Sep 21, 2021",,10,USRC12101535
50,New,https://www.tiktok.com/katkamalani,https://www.tiktok.com/katkamalani/video/7010872844070456581,The Assignment,Tay Money,/track?id=59631081,https://www.tiktok.com/music/The-Assignment-6990410706927536902,3.2M,0,370.7K,1.6K,50,"Sep 23, 2021",,5,USLD91734236
51,31,https://www.tiktok.com/rubio.740,https://www.tiktok.com/rubio.740/video/7010430960936291590,Turn Down for What (Metal Version),Leo,/track?id=19049240,https://www.tiktok.com/music/Turn-Down-for-What-6703205287823673345,5.3M,0,194.4K,355,51,"Sep 23, 2021",,15,QZ22B1928576
52,-45,https://www.tiktok.com/hopescope,https://www.tiktok.com/hopescope/video/7010533374984998149,Smiling All Day Long,Upbeat Happy Music,/track?id=59010373,https://www.tiktok.com/music/Smiling-All-Day-Long-6819176329557051393,11M,0,1.1M,1K,7,"Sep 22, 2021",,6,BGA472011323
53,New,https://www.tiktok.com/codells,https://www.tiktok.com/codells/video/7010791584832703749,Beggin',Måneskin,/track?id=17856511,https://www.tiktok.com/music/Beggin'-5000000001320781379,4.8M,0,840.7K,5.7K,53,"Sep 23, 2021",,10,ITB001700846
54,New,https://www.tiktok.com/senpapi.gabe,https://www.tiktok.com/senpapi.gabe/video/7010930409777171718,Aoi Shiori (Anohana),Matteo Leonetti,/track?id=33894939,https://www.tiktok.com/music/Aoi-Shiori-Anohana-6831222030117914626,3M,0,450.4K,2.7K,54,"Sep 23, 2021",,3,TCAEX2003537
55,-23,https://www.tiktok.com/emilythetrimmer,https://www.tiktok.com/emilythetrimmer/video/7009461151733910790,Works that make the violin and harp feel spring,,,https://www.tiktok.com/music/Works-that-make-the-violin-and-harp-feel-spring-6817135611397277698,38.9M,0,482.8K,2.1K,2,"Sep 19, 2021",,45,
56,New,https://www.tiktok.com/realcj_,https://www.tiktok.com/realcj_/video/7010780945334717702,Girls Want Girls (with Lil Baby),"Drake, Lil Baby",/track?id=58853591,https://www.tiktok.com/music/Girls-Want-Girls-7003584634105628674,6M,0,657.6K,3.8K,56,"Sep 23, 2021",,17,USUG12104399
57,New,https://www.tiktok.com/qpark,https://www.tiktok.com/qpark/video/7010818141718629637,Pineapple,KAROL G,/track?id=18613245,https://www.tiktok.com/music/Pineapple-7000883714515307269,4.7M,0,343.4K,2.6K,26,"Mar 7, 2022",,18,USUM71802222
58,New,https://www.tiktok.com/judiitharias,https://www.tiktok.com/judiitharias/video/7010820752257584389,Home,Edith Whiskers,/track?id=31674758,https://www.tiktok.com/music/Home-6773436955838401285,4.8M,0,554.7K,2K,58,"Sep 23, 2021",,3,GBVHN2000009
59,New,https://www.tiktok.com/tudn_usa,https://www.tiktok.com/tudn_usa/video/7010842275387378949,Culón Culito,Cartel De Santa,/track?id=13413270,https://www.tiktok.com/music/Culón-Culito-6994859804208433926,3M,0,212.1K,1.5K,59,"Sep 23, 2021",,2,MX3601600032
60,-47,https://www.tiktok.com/carew_ellington,https://www.tiktok.com/carew_ellington/video/7010515872569675014,Locked out of Heaven,Bruno Mars,/track?id=15086895,https://www.tiktok.com/music/Locked-out-of-Heaven-6704976866073151490,8M,0,2.1M,36.7K,13,"Sep 22, 2021",,38,USAT21207276
61,-5,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/6999667216878701830,INFERNO,"Sub Urban, Bella Poarch",/track?id=56778784,https://www.tiktok.com/music/INFERNO-6990565655460218881,63.1M,0,6.8M,78.8K,6,"Aug 26, 2021",202.29,54,USWB12101521
62,New,https://www.tiktok.com/kikizcosmeticz,https://www.tiktok.com/kikizcosmeticz/video/7010848746841869573,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-6967187297502660609,3.6M,0,574.9K,623,62,"Sep 23, 2021",,1,USAT22007153
63,New,https://www.tiktok.com/onursermik,https://www.tiktok.com/onursermik/video/7010816821506886914,Yalnız Değilsin,Ali Kınık,/track?id=14453099,https://www.tiktok.com/music/Yalnız-Değilsin-Akustik-5000000001204216744,3.7M,0,109K,1.5K,63,"Sep 23, 2021",,30,TR6721500011
64,25,https://www.tiktok.com/olivertree,https://www.tiktok.com/olivertree/video/7003517588454051078,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-6967187297502660609,80.3M,0,8.5M,61.7K,9,"Sep 8, 2021",,129,USAT22007153
65,83,https://www.tiktok.com/bellapoarch,https://www.tiktok.com/bellapoarch/video/7002657515573906693,INFERNO,"Sub Urban, Bella Poarch",/track?id=56778784,https://www.tiktok.com/music/INFERNO-6998006253091834651,51.6M,0,5.9M,62.8K,5,"Sep 1, 2021",10.00,56,USWB12101521
66,-43,https://www.tiktok.com/eckicks2,https://www.tiktok.com/eckicks2/video/7010575246973619461,Champagne Poetry,Drake,/track?id=58855024,https://www.tiktok.com/music/Champagne-Poetry-7003584641286277121,7.3M,0,1.6M,2.9K,23,"Sep 22, 2021",,5,USUG12104397
67,New,https://www.tiktok.com/latino_for_life,https://www.tiktok.com/latino_for_life/video/7010795405906660614,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,4.7M,0,613.3K,3.1K,67,"Sep 23, 2021",,5,USUAN1400011
68,New,https://www.tiktok.com/sherlyrosilin,https://www.tiktok.com/sherlyrosilin/video/7010583753475001602,Extra,Tripov,/track?id=58807099,https://www.tiktok.com/music/Extra-6998373902259636225,2.9M,0,175.1K,5.3K,68,"Sep 23, 2021",,6,TCAFS2153867
69,New,https://www.tiktok.com/yag0stoso,https://www.tiktok.com/yag0stoso/video/7010886930971888901,Steven Universe,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,2.9M,0,541.5K,28.4K,69,"Sep 23, 2021",,4,QZFZ32084911
70,New,https://www.tiktok.com/stefanxstilinski,https://www.tiktok.com/stefanxstilinski/video/7010895301212982534,Hurts So Good,Astrid S,/track?id=13697821,https://www.tiktok.com/music/Hurts-So-Good-6933408242672338945,2.7M,0,556.4K,2.9K,70,"Sep 23, 2021",,8,NOUM71600843
71,New,https://www.tiktok.com/valeriya.eros,https://www.tiktok.com/valeriya.eros/video/7010865755294108933,Say My Name,"Alex Brightman, Sophia Anne Caruso, Kerry Butler, Rob McClure",/track?id=23885940,https://www.tiktok.com/music/Say-My-Name-6704929503266736129,2.9M,0,516.4K,826,71,"Sep 23, 2021",,3,USSK31942037
72,12,https://www.tiktok.com/paky__official,https://www.tiktok.com/paky__official/video/7010453941544635654,Beggin',Måneskin,/track?id=17856511,https://www.tiktok.com/music/Beggin'-5000000001320781379,5.2M,0,423.9K,1.8K,72,"Sep 23, 2021",,3,ITB001700846
73,2,https://www.tiktok.com/genti599,https://www.tiktok.com/genti599/video/7008402473450753286,Perfect,Ed Sheeran,/track?id=12450042,https://www.tiktok.com/music/Perfect-6655492047723563778,50M,0,5.7M,36.5K,20,"Sep 19, 2021",,59,GBAHS1700024
74,New,https://www.tiktok.com/justking_real,https://www.tiktok.com/justking_real/video/7010721579852172545,Passarinho Que Som É Esse,"DJ TOPO, Mc Cyclope, MC PR",/track?id=56130227,https://www.tiktok.com/music/Passarinho-Que-Som-É-Esse-6987176360137640709,6.3M,0,463.2K,1.8K,74,"Sep 23, 2021",,7,QZMZ92150555
75,New,https://www.tiktok.com/jaycolindres,https://www.tiktok.com/jaycolindres/video/7010924191549525254,El Baile del Tao,Jam,/track?id=16521029,https://www.tiktok.com/music/El-Baile-Del-Tao-292942196524400640,2.6M,0,349.2K,5.5K,75,"Sep 23, 2021",,3,ES71G1509191
76,147,https://www.tiktok.com/cedricgrolet,https://www.tiktok.com/cedricgrolet/video/7010493064645070086,Ye,Burna Boy,/track?id=18275518,https://www.tiktok.com/music/Ye-6705080759176136705,3.9M,0,52.3K,223,76,"Sep 23, 2021",,19,USAT21800327
77,New,https://www.tiktok.com/valentinebrothers,https://www.tiktok.com/valentinebrothers/video/7010838855779765509,Surrender,Natalie Taylor,/track?id=14341447,https://www.tiktok.com/music/Surrender-6777935271007619074,3.7M,0,680.1K,6.2K,77,"Sep 23, 2021",,6,TCACJ1544888
78,-48,https://www.tiktok.com/.arkmo69,https://www.tiktok.com/.arkmo69/video/7010280910171950338,Satisfya,AiSh,/track?id=28600190,https://www.tiktok.com/music/Satisfya-6935851397178984450,8.9M,0,417K,7.3K,30,"Sep 22, 2021",,24,UKG8V2000054
79,-57,https://www.tiktok.com/millennialloteria,https://www.tiktok.com/millennialloteria/video/7010398304383159558,Sunny Day,Matteo Rossanese,/track?id=45984770,https://www.tiktok.com/music/SUNNY-DAY-6900958799260026882,7.1M,0,463.9K,4.7K,22,"Sep 22, 2021",,3,QZHN92130190
80,New,https://www.tiktok.com/fabiola.baglieri,https://www.tiktok.com/fabiola.baglieri/video/7010805715518459141,Acapulco,Jason Derulo,/track?id=58794425,https://www.tiktok.com/music/Acapulco-7000806633831925761,2.8M,0,462.1K,1.2K,80,"Sep 23, 2021",,8,USAT22102812
81,New,https://www.tiktok.com/seffbreezy,https://www.tiktok.com/seffbreezy/video/7010859287090056454,You Are Enough,Sleeping At Last,/track?id=15359446,https://www.tiktok.com/music/You-Are-Enough-6779450671369291777,2.7M,0,264.4K,2.7K,81,"Sep 23, 2021",,8,USGES1480007
82,New,https://www.tiktok.com/truecrimeleyla,https://www.tiktok.com/truecrimeleyla/video/7010945933194153222,Spooky music box bell horror BGM,,,https://www.tiktok.com/music/Spooky-music-box-bell-horror-BGM-6817155432667154433,2.5M,0,589.2K,0,82,"Sep 23, 2021",,5,
83,346,https://www.tiktok.com/dumbwaytiger,https://www.tiktok.com/dumbwaytiger/video/7010450230126644486,Omnitrix,"Jay Laurent, KELGXD",/track?id=58373121,https://www.tiktok.com/music/Omnitrix-7000566943484758017,3.4M,0,991.7K,37.8K,83,"Sep 23, 2021",,4,QZMEM2128270
84,New,https://www.tiktok.com/iben_ma,https://www.tiktok.com/iben_ma/video/7010769199282883866,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,3.9M,0,399.7K,2.8K,84,"Sep 23, 2021",,3,USUAN1400011
85,New,https://www.tiktok.com/fernanndaortega,https://www.tiktok.com/fernanndaortega/video/7010918023758400774,El Baile del Tao,Jam,/track?id=16521029,https://www.tiktok.com/music/El-Baile-Del-Tao-292942196524400640,2.4M,0,396.8K,421,85,"Sep 23, 2021",,4,ES71G1509191
86,New,https://www.tiktok.com/ailutokman,https://www.tiktok.com/ailutokman/video/7010905781851671814,Don't Be Shy,"Tiësto, KAROL G",/track?id=56780175,https://www.tiktok.com/music/Don't-Be-Shy-6992044838635964417,2.4M,0,334K,1.3K,86,"Sep 23, 2021",,19,CYA112000981
87,New,https://www.tiktok.com/cool__bad,https://www.tiktok.com/cool__bad/video/7010813679742487810,LALISA,LISA,/track?id=59708113,https://www.tiktok.com/music/LALISA-7005888396321097729,2.9M,0,275.7K,487,87,"Sep 23, 2021",,6,KRA402100098
88,New,https://www.tiktok.com/cutepetowner,https://www.tiktok.com/cutepetowner/video/7010721744541568262,我怕来者不是你 - DJ版,小蓝背心,/track?id=62601550,https://www.tiktok.com/music/我怕来者不是你DJ版-7000993617758275598,3.3M,0,83.6K,559,88,"Sep 23, 2021",,1,TWDL72108366
89,-83,https://www.tiktok.com/moontellthat,https://www.tiktok.com/moontellthat/video/7010503418368445702,Night Trouble,Petit Biscuit,/track?id=12290916,https://www.tiktok.com/music/Night-Trouble-6737391582615439361,11.1M,0,1.2M,42.5K,6,"Sep 22, 2021",,5,FRX451599922
90,New,https://www.tiktok.com/elrodcontreras,https://www.tiktok.com/elrodcontreras/video/7010597068708351237,Ahi Va Luisaito,Luisao,/track?id=56055713,https://www.tiktok.com/music/Ahi-Va-Luisaito-6998535736437820166,8M,0,1.6M,18.9K,90,"Sep 23, 2021",,37,QZMZ92116915
91,New,https://www.tiktok.com/abbieherbert,https://www.tiktok.com/abbieherbert/video/7010869864722074886,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,2.9M,0,507.9K,769,91,"Sep 23, 2021",,4,USUAN1400011
92,1434,https://www.tiktok.com/jpcoopermusic,https://www.tiktok.com/jpcoopermusic/video/7007445841938238725,September Song,JP Cooper,/track?id=13079765,https://www.tiktok.com/music/September-Song-6752381904428746754,2.8M,0,120K,1.2K,92,"Sep 23, 2021",,6,GBUM71604513
93,10,https://www.tiktok.com/markovatl,https://www.tiktok.com/markovatl/video/7010405663373298945,Я Банан [2021],PERFAM,/track?id=54474519,https://www.tiktok.com/music/Я-банан-6939572375726786562,5M,0,308.3K,5.6K,93,"Sep 23, 2021",,46,TCAFL2100365
