Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
16,-15,https://www.tiktok.com/enkyboys,https://www.tiktok.com/enkyboys/video/7018331896744545542,Scary Music,Halloween,/track?id=14249416,https://www.tiktok.com/music/Halloween-6709399464055949314,25.9M,0,3.3M,33.1K,1,"Oct 13, 2021",,22,TCABK1215766
17,New,https://www.tiktok.com/piletskayaa.ya,https://www.tiktok.com/piletskayaa.ya/video/7018582679893347586,Sua amiga deu,MC Levin,/track?id=23409742,https://www.tiktok.com/music/Sua-amiga-deu-5000000001462693021,6.3M,0,447.2K,1.2K,17,"Oct 14, 2021",,53,BXPYA1900052
18,New,https://www.tiktok.com/chrispisarczyk,https://www.tiktok.com/chrispisarczyk/video/7018366523572014342,Acid Rain,Lorn,/track?id=13762604,https://www.tiktok.com/music/Acid-Rain-6877499437820708865,14.2M,0,2.1M,11.6K,18,"Oct 14, 2021",,10,QM2PV1640378
19,New,https://www.tiktok.com/huddy,https://www.tiktok.com/huddy/video/7018669298625301766,21st Century Vampire,LILHUDDY,/track?id=32607568,https://www.tiktok.com/music/21st-Century-Vampire-6919668222904797185,5.6M,0,1.3M,4.5K,19,"Oct 14, 2021",,10,USUM72100114
20,New,https://www.tiktok.com/adyl_umarov,https://www.tiktok.com/adyl_umarov/video/7018597763285945602,Back to My Soul,Gustavo Santaolalla,/track?id=23452548,https://www.tiktok.com/music/Gustavo-Santaolalla-Babel-6874239216272803853,5.3M,0,283.7K,3K,20,"Oct 14, 2021",,42,USQX91803188
21,-11,https://www.tiktok.com/scottsreality,https://www.tiktok.com/scottsreality/video/7017536323695217926,love nwantiti (ah ah ah) [feat. Joeboy &amp; Kuami Eugene] [Remix],"CKay, Joeboy, Kuami Eugene",/track?id=28476619,https://www.tiktok.com/music/love-nwantiti-feat-Dj-Yo-AX'EL-7005960532561807361,45M,0,2.7M,18.4K,2,"Oct 11, 2021",,69,QMEU31915738
22,New,https://www.tiktok.com/igorjansen,https://www.tiktok.com/igorjansen/video/7018693199413644550,Putariazinha,Felipe Amorim,/track?id=51222069,https://www.tiktok.com/music/Putariazinha-6998353293986498561,4.9M,0,646.3K,9.7K,22,"Oct 14, 2021",,19,BXCBJ2100007
23,-20,https://www.tiktok.com/symphony2.0,https://www.tiktok.com/symphony2.0/video/7018269967388806405,Bach Concerto In A Minor for Violin,Classical Music,/track?id=21720469,https://www.tiktok.com/music/Bach-Concerto-in-a-Minor-for-Violin-6752513432139859970,12.8M,0,1.7M,11.3K,3,"Oct 13, 2021",,6,TCAAU1178639
24,New,https://www.tiktok.com/gmzeli.7o,https://www.tiktok.com/gmzeli.7o/video/7018453882086968577,Omuzumda - Vox Remix,Misty,/track?id=30436779,https://www.tiktok.com/music/Omuzumda-Vox-Remix-6846637690033539073,4.9M,0,53.2K,798,24,"Oct 14, 2021",,15,QM6P42043237
25,-20,https://www.tiktok.com/callmebelly,https://www.tiktok.com/callmebelly/video/7018335125326941446,Metamorphosis,,,https://www.tiktok.com/music/Metamorphosis-6777274113258948609,10.5M,0,1.1M,23.8K,5,"Oct 13, 2021",,4,
26,-9,https://www.tiktok.com/miagillespiee,https://www.tiktok.com/miagillespiee/video/7017161956037627142,Potential Breakup Song,Aly & AJ,/track?id=15392721,https://www.tiktok.com/music/Potential-Breakup-Song-57419989,49.4M,0,10.2M,152.1K,1,"Oct 10, 2021",,59,USHR10723111
27,New,https://www.tiktok.com/ok4reallife,https://www.tiktok.com/ok4reallife/video/7018802610257890586,Pegang Tanganku,Nosstress,/track?id=12069296,https://www.tiktok.com/music/Pegang-Tanganku-6703160883087935490,3.9M,0,569.8K,1.2K,27,"Oct 14, 2021",,13,FR10S1751997
28,New,https://www.tiktok.com/kjp,https://www.tiktok.com/kjp/video/7018656480190614789,Making Christmas,Vitamin String Quartet,/track?id=15305624,https://www.tiktok.com/music/Making-Christmas-302503982734745600,4.7M,0,431.3K,1.6K,28,"Oct 14, 2021",,8,USEWC1288208
29,New,https://www.tiktok.com/megbeautyok,https://www.tiktok.com/megbeautyok/video/7018666363765984517,rápido lento,,,https://www.tiktok.com/music/Rápido-Lento-7010568182670821377,4.5M,0,676.4K,3.1K,29,"Oct 14, 2021",,37,
30,New,https://www.tiktok.com/sawitri_nopela,https://www.tiktok.com/sawitri_nopela/video/7018498524983676187,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,5M,0,724.3K,4.3K,30,"Oct 14, 2021",,1,USUAN1400011
31,New,https://www.tiktok.com/mienecakedesigner,https://www.tiktok.com/mienecakedesigner/video/7016384019260525829,love nwantiti (ah ah ah) [feat. Joeboy &amp; Kuami Eugene] [Remix],"CKay, Joeboy, Kuami Eugene",/track?id=28476619,https://www.tiktok.com/music/love-nwantiti-feat-Dj-Yo-AX'EL-7005960532561807361,27.2M,0,2M,2.8K,25,"Oct 15, 2021",,64,QMEU31915738
32,-21,https://www.tiktok.com/frankielapenna,https://www.tiktok.com/frankielapenna/video/7018255612488338694,NFL Theme Song,Instrumental All Stars,/track?id=22801106,https://www.tiktok.com/music/NFL-on-FOX-Theme-Karaoke-Version-6756696031850661890,12.3M,0,1.2M,3.5K,11,"Oct 13, 2021",,23,USGN61204804
33,312,https://www.tiktok.com/nikocadodailynews,https://www.tiktok.com/nikocadodailynews/video/7015332947192548613,School Rooftop,"Hisohkah, WMD",/track?id=32193252,https://www.tiktok.com/music/School-Rooftop-6905142661158537217,22.8M,0,2.3M,49.2K,6,"Oct 5, 2021",10.29,39,USA2P2041819
34,New,https://www.tiktok.com/carollusaurus,https://www.tiktok.com/carollusaurus/video/7018791687417908506,Blue Sky,Allman Brothers Band,/track?id=14749877,https://www.tiktok.com/music/Blue-Sky-6921569225643575297,5M,0,476.9K,5.5K,34,"Oct 14, 2021",,1,USA027200080
35,-32,https://www.tiktok.com/tuzelitydance,https://www.tiktok.com/tuzelitydance/video/7011038883672624386,Astronomia,Chiky Dee Jay,/track?id=29088764,https://www.tiktok.com/music/Astronomia-6815355744783697922,97.4M,0,3.6M,11.3K,3,"Sep 24, 2021",,46,ART0G1808448
36,New,https://www.tiktok.com/rapcartier,https://www.tiktok.com/rapcartier/video/7018687952754724101,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",/track?id=63331735,https://www.tiktok.com/music/Face-Off-Dwayne-Johnson-7016547803243022337,3.8M,0,810.4K,5.4K,36,"Oct 14, 2021",,3,USZHR2100088
37,New,https://www.tiktok.com/devourpower,https://www.tiktok.com/devourpower/video/7018587998979771654,Food,Densky9,/track?id=24084560,https://www.tiktok.com/music/Food-6732298491797702657,5.7M,0,425.2K,4.9K,37,"Oct 14, 2021",,7,QZDA61997479
38,New,https://www.tiktok.com/thebellakellis,https://www.tiktok.com/thebellakellis/video/7018632667381910789,Careless Whisper,George Michael,/track?id=12550523,https://www.tiktok.com/music/Careless-Whisper-7002304361355381505,4.1M,0,970.3K,3.4K,38,"Oct 14, 2021",,5,GBBBM8402006
39,41,https://www.tiktok.com/tuvok12,https://www.tiktok.com/tuvok12/video/7014524290527808774,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",/track?id=54095966,https://www.tiktok.com/music/INDUSTRY-BABY-6987050676949878786,78.2M,0,11.7M,36.7K,2,"Oct 3, 2021",-3.29,99,USSM12104539
40,-20,https://www.tiktok.com/shortykings,https://www.tiktok.com/shortykings/video/7014547692126752006,Don't Let Me Down,"The Chainsmokers, Daya",/track?id=15621267,https://www.tiktok.com/music/Don't-Let-Me-Down-The-Chainsmokers-Daya-6649545532282931975,34.2M,0,3.1M,37.8K,4,"Oct 12, 2021",,20,USQX91600011
41,New,https://www.tiktok.com/aaroncasaa,https://www.tiktok.com/aaroncasaa/video/7018504107589750017,MONEY,LISA,/track?id=59708272,https://www.tiktok.com/music/MONEY-7005888397580208130,4.2M,0,306.7K,1.4K,41,"Oct 14, 2021",,1,KRA402100099
42,246,https://www.tiktok.com/555mph.a.triplet.story,https://www.tiktok.com/555mph.a.triplet.story/video/7018359399777406213,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,4.3M,0,491.2K,4.1K,42,"Oct 14, 2021",,3,USUAN1400011
43,New,https://www.tiktok.com/dominic,https://www.tiktok.com/dominic/video/7018653733273849093,TWINNEM,Coi Leray,/track?id=60930880,https://www.tiktok.com/music/TWINNEM-7010057968234268674,3.4M,0,425.2K,11K,38,"Oct 24, 2021",,19,USUM72115284
44,New,https://www.tiktok.com/hesgotflavor,https://www.tiktok.com/hesgotflavor/video/7018749139173313838,Stuck In The Middle,Tai Verdes,/track?id=29701771,https://www.tiktok.com/music/Stuck-in-the-Middle-6832618984580335617,3.2M,0,246.1K,4.5K,44,"Oct 14, 2021",,40,QZHN52001856
45,87,https://www.tiktok.com/alexfarcas99cay,https://www.tiktok.com/alexfarcas99cay/video/7011787870419553541,Lupii,Adda,/track?id=14342105,https://www.tiktok.com/music/Lupii-6709396305191372801,25.4M,0,1.8M,21.4K,30,"Sep 28, 2021",90.29,34,TCACJ1559735
46,72,https://www.tiktok.com/yohanacarolinaace,https://www.tiktok.com/yohanacarolinaace/video/7015791902691822854,Negro Y Azul (Ese Compa Ya Está Muerto),Los Kuatreros Del Sur,/track?id=48922371,https://www.tiktok.com/music/Negro-Y-Azul-Ese-Compa-Ya-Está-Muerto-6960771420808808449,26.3M,0,462.9K,1.4K,46,"Oct 14, 2021",,64,US3DF2127521
47,New,https://www.tiktok.com/sheylieee,https://www.tiktok.com/sheylieee/video/7018624008421788934,Chun-Li,Nicki Minaj,/track?id=19033281,https://www.tiktok.com/music/Chun-Li-6917272116442171394,4.2M,0,557.2K,3.1K,47,"Oct 14, 2021",,19,USCM51800081
48,New,https://www.tiktok.com/revistajogadora,https://www.tiktok.com/revistajogadora/video/7018661571060600069,Venom - Music From The Motion Picture,Eminem,/track?id=20492274,https://www.tiktok.com/music/Venom-Music-From-The-Motion-Picture-6917526009721931778,3.2M,0,416.1K,7K,48,"Oct 14, 2021",,1,USUM71813345
49,New,https://www.tiktok.com/gavrilinaa,https://www.tiktok.com/gavrilinaa/video/7018646172935933186,Дом Периньон,,,https://www.tiktok.com/music/Дом-Периньон-7008686989507741697,3.4M,0,475.6K,2.1K,49,"Oct 14, 2021",,2,
50,-22,https://www.tiktok.com/puppylover9,https://www.tiktok.com/puppylover9/video/7013525990383176961,That’s Just My Baby Doge,Chicky Milky,/track?id=32670531,https://www.tiktok.com/music/That’s-Just-My-Baby-Doge-6911742826904553474,43.1M,0,1.4M,10.3K,28,"Oct 13, 2021",,65,TCAFI2010108
51,New,https://www.tiktok.com/k.kuranyi,https://www.tiktok.com/k.kuranyi/video/7018204078115130629,Ghostbusters,WALK THE MOON,/track?id=15678211,https://www.tiktok.com/music/Ghostbusters-6716348599585736705,9.3M,0,1.1M,13.6K,51,"Oct 14, 2021",,18,USRC11601201
52,New,https://www.tiktok.com/ryanprater4,https://www.tiktok.com/ryanprater4/video/7018552238582861061,TWINNEM,Coi Leray,/track?id=60930880,https://www.tiktok.com/music/TWINNEM-7010057968234268674,6.1M,0,264.1K,4K,52,"Oct 14, 2021",,1,USUM72115284
53,New,https://www.tiktok.com/lukesgoldies,https://www.tiktok.com/lukesgoldies/video/7018615359968120069,A sad but beautiful chorus like a church funeral,,,https://www.tiktok.com/music/A-sad-but-beautiful-chorus-like-a-church-funeral-6817167070526965762,4.3M,0,594K,8K,53,"Oct 14, 2021",,3,
54,-46,https://www.tiktok.com/sosajhons,https://www.tiktok.com/sosajhons/video/7018300596713229573,Yo Quiero Bailar,Ivy Queen,/track?id=15442456,https://www.tiktok.com/music/Yo-Quiero-Bailar-248309440146489344,9.2M,0,852K,3.8K,8,"Oct 13, 2021",,40,USJE61002794
55,31,https://www.tiktok.com/stevoluddy,https://www.tiktok.com/stevoluddy/video/7015698885515431174,Gucci Flip Flops (feat. Lil Yachty),"Bhad Bhabie, Lil Yachty",/track?id=18864925,https://www.tiktok.com/music/Gucci-Flip-Flops-6551655297080003329,104.8M,0,9.7M,63.6K,1,"Oct 6, 2021",-7.43,19,USAT21801136
56,1257,https://www.tiktok.com/trevorbell_,https://www.tiktok.com/trevorbell_/video/7017262518921972998,THATS WHAT I WANT,Lil Nas X,/track?id=60290154,https://www.tiktok.com/music/THATS-WHAT-I-WANT-7008754012396718081,7.6M,0,581.1K,7.9K,56,"Oct 14, 2021",,4,USSM12105732
57,New,https://www.tiktok.com/tania.rodri2.0,https://www.tiktok.com/tania.rodri2.0/video/7018652751039155461,MONEY,LISA,/track?id=59708272,https://www.tiktok.com/music/MONEY-7005888397580208130,3.9M,0,419.5K,2.5K,57,"Oct 14, 2021",,1,KRA402100099
58,-43,https://www.tiktok.com/nicollefigueroaa,https://www.tiktok.com/nicollefigueroaa/video/7018241551864171782,La Old Skul,Rauw Alejandro,/track?id=50739268,https://www.tiktok.com/music/La-Old-Skul-7001127537984523013,10M,0,1.3M,9.5K,15,"Oct 13, 2021",,179,USSD12100299
59,New,https://www.tiktok.com/ignaciaa_antonia,https://www.tiktok.com/ignaciaa_antonia/video/7018682555285212421,Matatan,"Kaleb Di Masi, Alan Gomez",/track?id=47209181,https://www.tiktok.com/music/Matatan-6968857200007137282,3.2M,0,516.6K,2.8K,59,"Oct 14, 2021",,1,US3DF2156588
60,New,https://www.tiktok.com/voronina_valeria_,https://www.tiktok.com/voronina_valeria_/video/7018627747459222790,Dinero,Trinidad Cardona,/track?id=18344586,https://www.tiktok.com/music/Dinero-6941822547096865541,2.9M,0,71.8K,1.7K,60,"Oct 14, 2021",,10,USUM71800195
61,New,https://www.tiktok.com/om,https://www.tiktok.com/om/video/7018607818815081734,Celebracao (Geek Boy Remix),,,https://www.tiktok.com/music/Celebracao-Geek-Boy-Remix-7013707211260037121,4.6M,0,315.6K,3.1K,61,"Oct 14, 2021",,2,
62,-29,https://www.tiktok.com/khaleesiisaa,https://www.tiktok.com/khaleesiisaa/video/7018272061743205638,What the Hell,Avril Lavigne,/track?id=15674355,https://www.tiktok.com/music/what-the-hell-6431384806164007682,6.2M,0,135.2K,963,33,"Oct 13, 2021",,2,USRC11000915
63,12,https://www.tiktok.com/og.petkow,https://www.tiktok.com/og.petkow/video/7014703812078243077,love nwantiti (ah ah ah),CKay,/track?id=25088483,https://www.tiktok.com/music/Love-Nwantiti-Dance-Ver-7003020102824512262,45.7M,0,5.4M,88.3K,63,"Oct 14, 2021",,66,QMEU31910213
64,New,https://www.tiktok.com/antxana,https://www.tiktok.com/antxana/video/7018008498223074566,Mr. Blue Sky,Electric Light Orchestra,/track?id=15807835,https://www.tiktok.com/music/Mr-Blue-Sky-6754420279457565445,9M,0,443.8K,2.2K,64,"Oct 14, 2021",,5,USSM17200399
65,New,https://www.tiktok.com/lj_.234,https://www.tiktok.com/lj_.234/video/7018369554166435078,Quick Musical Doodles,Two Feet,/track?id=11773072,https://www.tiktok.com/music/Quick-Musical-Doodles-6684785849399248898,4.3M,0,1M,5.5K,65,"Oct 14, 2021",,7,DEVF11600018
66,New,https://www.tiktok.com/itslaneo,https://www.tiktok.com/itslaneo/video/7018746818984987950,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,2.5M,0,614.7K,7K,66,"Oct 14, 2021",,7,USUAN1400011
67,New,https://www.tiktok.com/djsma15,https://www.tiktok.com/djsma15/video/7018727715671002394,Pan Pantek,,,https://www.tiktok.com/music/Pan-Pantek-7018112922719111169,2.5M,0,311K,992,67,"Oct 14, 2021",,3,
68,New,https://www.tiktok.com/b_treezy,https://www.tiktok.com/b_treezy/video/7018544106993356037,Careless Whisper,George Michael,/track?id=12550523,https://www.tiktok.com/music/Careless-Whisper-6696413593358829570,2.9M,0,167.2K,2.3K,68,"Oct 14, 2021",,13,GBBBM8402006
69,87,https://www.tiktok.com/murratben42,https://www.tiktok.com/murratben42/video/7014559295605918978,Not Afraid,DJ Emirhan,/track?id=49076582,https://www.tiktok.com/music/Not-Afraid-6972426571122493442,46.4M,0,765.3K,4.4K,7,"Oct 4, 2021",-7.43,43,QZHNB2129645
70,-48,https://www.tiktok.com/7deadlycheeses,https://www.tiktok.com/7deadlycheeses/video/7017521210170821894,Положение (2 Remix),dioronabeat,/track?id=56286934,https://www.tiktok.com/music/Положение-2-Remix-6992117026776942593,22.8M,0,2.7M,14.1K,22,"Oct 13, 2021",,9,AEA0D2111563
71,-4,https://www.tiktok.com/xfinds,https://www.tiktok.com/xfinds/video/7017007205215915270,Motivated sadness inviting classic(213189),,,https://www.tiktok.com/music/Motivated-sadness-inviting-classic-213189-6839373955627747330,26.7M,0,1.3M,6.8K,8,"Oct 10, 2021",,5,
72,-8,https://www.tiktok.com/fitnique,https://www.tiktok.com/fitnique/video/7017878057012743430,Might Be - Remix,"DJ Luke Nasty, PnB Rock",/track?id=15964980,https://www.tiktok.com/music/Might-Be-Remix-6962756925507390213,6.8M,0,251K,0,64,"Oct 13, 2021",,19,USUYG1100038
73,New,https://www.tiktok.com/kc_dramaslove,https://www.tiktok.com/kc_dramaslove/video/7018605215112875270,MONEY,LISA,/track?id=59708272,https://www.tiktok.com/music/MONEY-7005888397580208130,3.1M,0,615.2K,841,73,"Oct 14, 2021",,7,KRA402100099
74,New,https://www.tiktok.com/symphony2.0,https://www.tiktok.com/symphony2.0/video/7018642161809755398,Eline Kleine Nachtmusik-Mov't 1-M,,,https://www.tiktok.com/music/Eline-Kleine-Nachtmusik-Mov't-1-M-6716014882136819714,2.6M,0,269.1K,4.3K,65,"Oct 16, 2021",,5,
75,New,https://www.tiktok.com/toothstudents,https://www.tiktok.com/toothstudents/video/7018723202683735301,Pink Soldiers,23,/track?id=61266966,https://www.tiktok.com/music/Pink-Soldiers-7011006288477816834,2.4M,0,205.6K,2.2K,75,"Oct 14, 2021",,18,KRA492100881
76,236,https://www.tiktok.com/messi.magiic,https://www.tiktok.com/messi.magiic/video/7014894410362146053,Deadwood,Really Slow Motion,/track?id=34298124,https://www.tiktok.com/music/Deadwood-6938603589925341186,32.3M,0,2.9M,17.1K,46,"Oct 6, 2021",-4.29,13,QM7G91602346
77,-37,https://www.tiktok.com/_valentinemoon_,https://www.tiktok.com/_valentinemoon_/video/7017520592807103749,"(Everything I Do) I Do It for You - From ""Robin Hood: Prince of Thieves""",Movie Sounds Unlimited,/track?id=25430161,https://www.tiktok.com/music/Try-Everything-From-Zootopia-6731977473061292033,22.6M,0,3.3M,26.8K,5,"Oct 11, 2021",,60,QMVRR1201456
78,-55,https://www.tiktok.com/sonymusic,https://www.tiktok.com/sonymusic/video/7017630357239434501,Need To Know,Doja Cat,/track?id=48699803,https://www.tiktok.com/music/Need-to-Know-6974718450887379717,23.2M,0,2.7M,9.3K,7,"Oct 12, 2021",,14,USRC12101120
79,New,https://www.tiktok.com/thesalguerofam,https://www.tiktok.com/thesalguerofam/video/7018645767288098053,Pa' Que Te Lo Gozen,Tego Calderon,/track?id=17809553,https://www.tiktok.com/music/Pa-Que-Te-Lo-Gozes-6747635153872357378,3.7M,0,649K,666,79,"Oct 14, 2021",,34,USASN1402726
80,-7,https://www.tiktok.com/leanadeeb,https://www.tiktok.com/leanadeeb/video/7017526583049080069,Going Bad (feat. Drake),"Meek Mill, Drake",/track?id=22039364,https://www.tiktok.com/music/Going-Bad-feat-Drake-6704972250308675586,9.7M,0,1.3M,4.9K,73,"Oct 13, 2021",,36,USAT21812710
81,New,https://www.tiktok.com/animalworldchannel,https://www.tiktok.com/animalworldchannel/video/7018537916427259138,Decision,Do It Big,/track?id=23188944,https://www.tiktok.com/music/Decision-6764674368350980097,2.3M,0,21.2K,161,81,"Oct 14, 2021",,3,NLZ8W1900013
82,New,https://www.tiktok.com/tai2701,https://www.tiktok.com/tai2701/video/7018402013029453082,Về Quê Anh Lo,The Night,/track?id=63944513,https://www.tiktok.com/music/Về-Quê-Anh-Lo-Remix-7015579517985508123,6.2M,0,643.7K,11K,82,"Oct 14, 2021",,42,VNA0M1919607
83,56,https://www.tiktok.com/nottheworstcleaner,https://www.tiktok.com/nottheworstcleaner/video/7018308536971070726,Care For,Blossoms,/track?id=57306700,https://www.tiktok.com/music/Care-For-6994879638795208706,3.9M,0,285.1K,814,83,"Oct 14, 2021",,8,GBUM72104782
84,-52,https://www.tiktok.com/temple.london,https://www.tiktok.com/temple.london/video/7018175074347896069,Ça va péter - Drill Remix,Genjutsu Beats,/track?id=48482470,https://www.tiktok.com/music/Cell-6980117367820912642,5.8M,0,198.2K,2.6K,32,"Oct 13, 2021",,26,QZHN62137425
85,New,https://www.tiktok.com/agatalluch,https://www.tiktok.com/agatalluch/video/7018639646330490118,Linda,,,https://www.tiktok.com/music/Linda-7003240091523074821,2.8M,0,176.4K,320,85,"Oct 14, 2021",,4,
86,New,https://www.tiktok.com/zehrasavasakin,https://www.tiktok.com/zehrasavasakin/video/7018638348419927298,Adam Gibi Sevgili,Sinan Sami,/track?id=14447077,https://www.tiktok.com/music/Adam-Gibi-Sevgili-6708632539545733121,2.8M,0,67.3K,147,86,"Oct 14, 2021",,6,TR1151201737
87,New,https://www.tiktok.com/raanda_cherifi1,https://www.tiktok.com/raanda_cherifi1/video/7017954802852318466,Ya Banat,Nancy Ajram,/track?id=16376849,https://www.tiktok.com/music/Ya-Banat-6709398030786758657,2.2M,0,86.1K,3.9K,72,"Oct 15, 2021",,25,USX9P1261421
88,78,https://www.tiktok.com/jonathan.digiunta,https://www.tiktok.com/jonathan.digiunta/video/7013375062724054277,Don't Be Shy,"Tiësto, KAROL G",/track?id=56780175,https://www.tiktok.com/music/Don't-Be-Shy-6992044838635964417,13.3M,0,1.4M,4.1K,78,"Sep 30, 2021",,59,CYA112000981
89,New,https://www.tiktok.com/edayon,https://www.tiktok.com/edayon/video/7017841334824340737,MONEY,LISA,/track?id=59708272,https://www.tiktok.com/music/MONEY-7005888397580208130,13.9M,0,1.7M,3.9K,89,"Oct 14, 2021",,6,KRA402100099
90,New,https://www.tiktok.com/judiitharias,https://www.tiktok.com/judiitharias/video/7018616549896359173,Nuvole Bianche,Yuval Salomon,/track?id=29805220,https://www.tiktok.com/music/Nuvole-Bianche-6740262844136163330,4.5M,0,558.3K,3.2K,90,"Oct 14, 2021",,2,QZHN51970872
91,78,https://www.tiktok.com/timetreats,https://www.tiktok.com/timetreats/video/7014822743430450437,Life Goes On,Oliver Tree,/track?id=45611515,https://www.tiktok.com/music/Life-Goes-On-6967187297502660609,59.3M,0,6.9M,98.4K,3,"Oct 4, 2021",-10.14,98,USAT22007153
