Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
15,New,https://www.tiktok.com/boxlapse,https://www.tiktok.com/boxlapse/video/6997778083252161798,Catgroove,Parov Stelar,/track?id=10961672,https://www.tiktok.com/music/Catgroove-6709414350852999170,6.6M,0,757.1K,3.7K,7,"Aug 20, 2021",,66,ATE610800080
16,29,https://www.tiktok.com/marcelabritonunes,https://www.tiktok.com/marcelabritonunes/video/6997048332946279686,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,15.4M,0,291.9K,17.4K,1,"Aug 20, 2021",,78,USUAN1400011
17,475,https://www.tiktok.com/sommerray,https://www.tiktok.com/sommerray/video/6997152103017794822,Twerk Contest,"Trap Beckham, B.o.B",/track?id=56851208,https://www.tiktok.com/music/Twerk-Contest-6992209767142557698,7.5M,0,1.1M,8.1K,17,"Aug 19, 2021",,26,QZMZ92175950
18,0,https://www.tiktok.com/made.by.edgar,https://www.tiktok.com/made.by.edgar/video/6997592957796814085,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,12.4M,0,1.8M,8.7K,18,"Aug 18, 2021",,10,USSM12103949
19,-10,https://www.tiktok.com/itsaishamian,https://www.tiktok.com/itsaishamian/video/6997112087042379014,Showing Up Bold,,,https://www.tiktok.com/music/Showing-Up-Bold-6993394255603435522,15.2M,0,339K,1.2K,9,"Aug 18, 2021",,5,
20,New,https://www.tiktok.com/travelcloser,https://www.tiktok.com/travelcloser/video/6997883292439678214,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",/track?id=54095966,https://www.tiktok.com/music/INDUSTRY-BABY-6987050676949878786,6.1M,0,677.4K,3.7K,20,"Aug 19, 2021",,2,USSM12104539
21,-15,https://www.tiktok.com/lights.are.off,https://www.tiktok.com/lights.are.off/video/6997523660668013830,Scary Killer Clown,It Lives Down Below,/track?id=31853472,https://www.tiktok.com/music/Scary-Killer-Clown-6734855894942615553,16.2M,0,2.5M,21.6K,6,"Aug 18, 2021",,32,ITO101960959
22,New,https://www.tiktok.com/pablobruschiok,https://www.tiktok.com/pablobruschiok/video/6997912798995025157,Build a Bitch,Bella Poarch,/track?id=41385030,https://www.tiktok.com/music/Build-a-Bitch-6958966719733860354,6.4M,0,366.7K,1.2K,22,"Aug 19, 2021",,2,USWB12101016
23,New,https://www.tiktok.com/kikakiim,https://www.tiktok.com/kikakiim/video/6997751392958008577,River,Bishop Briggs,/track?id=14349860,https://www.tiktok.com/music/River-6719489726790896390,9.4M,0,1.6M,10K,23,"Aug 19, 2021",,56,TCACL1648391
24,New,https://www.tiktok.com/sabri_ayoub,https://www.tiktok.com/sabri_ayoub/video/6997909052638465282,Into Your Arms (feat. Ava Max),"Witt Lowry, Ava Max",/track?id=19921963,https://www.tiktok.com/music/Into-Your-Arms-feat-Ava-Max-6732318910667901702,5.9M,0,621.7K,7K,24,"Aug 19, 2021",,1,USAT21802013
25,New,https://www.tiktok.com/papadollmi,https://www.tiktok.com/papadollmi/video/6997640737361841413,Hey Mickey,Bella Heart,/track?id=14261933,https://www.tiktok.com/music/Hey-Mickey-6770495478053210114,6.9M,0,277.5K,2.7K,25,"Aug 19, 2021",,3,TCABN1330755
26,New,https://www.tiktok.com/mamasoboliha,https://www.tiktok.com/mamasoboliha/video/6997790325674642690,Paris,Else,/track?id=22945038,https://www.tiktok.com/music/Paris-6766128122128500738,5.4M,0,111.4K,201,26,"Aug 19, 2021",,7,FR7JK1600001
27,New,https://www.tiktok.com/austinangelo.20,https://www.tiktok.com/austinangelo.20/video/6997974847988993286,Astronaut In The Ocean,Masked Wolf,/track?id=23902934,https://www.tiktok.com/music/Astronaut-In-The-Ocean-6816496693551450885,4.9M,0,772.9K,17.7K,27,"Aug 19, 2021",,2,AUFXV1900105
28,New,https://www.tiktok.com/roses_are_rosie,https://www.tiktok.com/roses_are_rosie/video/6997683644210924802,The Hustle - Original Mix,"Van McCoy, ソウル・シティ・シンフォニー",/track?id=15054356,https://www.tiktok.com/music/The-Hustle-244641803705147393,20.6M,0,5.4M,95.5K,28,"Aug 19, 2021",,183,USAR49911014
29,New,https://www.tiktok.com/sumeyrasolmaz,https://www.tiktok.com/sumeyrasolmaz/video/6997816203951557890,"Bills, Bills, Bills",Destiny's Child,/track?id=15822992,https://www.tiktok.com/music/Bills-Bills-Bills-222597111081832449,6.6M,0,1.2M,15.6K,29,"Aug 19, 2021",,6,USSM19900561
30,19,https://www.tiktok.com/nicholaslujan1,https://www.tiktok.com/nicholaslujan1/video/6997485633753107717,Army Strong Theme,The United States Army,/track?id=13890907,https://www.tiktok.com/music/Army-Strong-Theme-243970925648416768,9.4M,0,2.3M,15.6K,30,"Aug 19, 2021",,43,QMFMG1454875
31,New,https://www.tiktok.com/loud_coringa,https://www.tiktok.com/loud_coringa/video/6997912020968344837,Passinho Debochado,Dan Ventura,/track?id=55713157,https://www.tiktok.com/music/Passinho-Debochado-6990161715958729478,4.8M,0,971.6K,10.2K,31,"Aug 19, 2021",,19,QZMZ92162594
32,New,https://www.tiktok.com/liviabritopestana,https://www.tiktok.com/liviabritopestana/video/6997568606435413254,Pepas,Farruko,/track?id=50554654,https://www.tiktok.com/music/Pepas-6976361338058573826,11.2M,0,772.4K,5.3K,32,"Aug 19, 2021",,74,USSD12100307
33,New,https://www.tiktok.com/sergionazariok,https://www.tiktok.com/sergionazariok/video/6997740356745825541,Remember The Name (feat. Styles Of Beyond),"Fort Minor, Styles Of Beyond",/track?id=16018511,https://www.tiktok.com/music/Remember-the-Name-feat-Styles-of-Beyond-6439562511493630721,6.1M,0,341.7K,886,33,"Aug 19, 2021",,4,USWB10502457
34,5447,https://www.tiktok.com/dooja218,https://www.tiktok.com/dooja218/video/6996280031106338050,AlRawabi School for Girls Anthem Remix,,,https://www.tiktok.com/music/AlRawabi-School-for-Girls-Anthem-Remix-6992413212679342081,5.7M,0,94.3K,5K,34,"Aug 19, 2021",,5,
35,New,https://www.tiktok.com/addisonre,https://www.tiktok.com/addisonre/video/6997924290930756869,GyalisFastRemixChallenge,,,https://www.tiktok.com/music/GyalisFastRemixChallenge-6989037222536252166,10.8M,0,1.8M,24K,35,"Aug 19, 2021",,32,
36,New,https://www.tiktok.com/notolsennchris,https://www.tiktok.com/notolsennchris/video/6997827779416952069,Here We Go Again,Demi Lovato,/track?id=15393028,https://www.tiktok.com/music/Here-We-Go-Again-232069138758873088,7.7M,0,1.4M,19.8K,36,"Aug 19, 2021",,10,USHR10924472
37,New,https://www.tiktok.com/jasonthores,https://www.tiktok.com/jasonthores/video/6997876951549480198,Scary Killer Clown,It Lives Down Below,/track?id=31853472,https://www.tiktok.com/music/Scary-Killer-Clown-6734855894942615553,5.2M,0,511.4K,4.7K,37,"Aug 19, 2021",,23,ITO101960959
38,New,https://www.tiktok.com/aileenchristineee,https://www.tiktok.com/aileenchristineee/video/6997913863211502853,Believe Me,Navos,/track?id=32766130,https://www.tiktok.com/music/Believe-Me-6925124562560485378,4.8M,0,1M,6.7K,38,"Aug 19, 2021",,8,GBUM72100423
39,New,https://www.tiktok.com/xibibrothers,https://www.tiktok.com/xibibrothers/video/6997820253086518534,Touch It,KiDi,/track?id=38345233,https://www.tiktok.com/music/Touch-It-6960372137257356037,7.4M,0,1M,2.8K,39,"Aug 19, 2021",,3,USUYG1358397
40,7,https://www.tiktok.com/victorialyn,https://www.tiktok.com/victorialyn/video/6996717424166915333,Showing Up Bold,,,https://www.tiktok.com/music/Showing-Up-Bold-6993394255603435522,8.6M,0,377.2K,1.1K,29,"Aug 22, 2021",,7,
41,-7,https://www.tiktok.com/changed_from_vipenot,https://www.tiktok.com/changed_from_vipenot/video/6996670342068456706,Woah (feat. D3Mstreet),"KRYPTO9095, D3Mstreet",/track?id=22809467,https://www.tiktok.com/music/Woah-6691366574592396038,10.9M,0,950K,73.5K,17,"Aug 20, 2021",,4,QZDA41998629
42,1,https://www.tiktok.com/markcannatarofilms,https://www.tiktok.com/markcannatarofilms/video/6995217305856740614,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,102.6M,0,20.8M,164.8K,1,"Aug 12, 2021",-5.86,118,USSM12103949
43,1,https://www.tiktok.com/joealbanese,https://www.tiktok.com/joealbanese/video/6994279279399816454,Barney and friends,,,https://www.tiktok.com/music/Barney-and-friends-6744166663937182469,68.6M,0,10.8M,111.5K,11,"Aug 11, 2021",-2.71,134,
44,New,https://www.tiktok.com/scottsreality,https://www.tiktok.com/scottsreality/video/6997784654728203525,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,8M,0,498.5K,2.6K,44,"Aug 19, 2021",,1,USSM12103949
45,New,https://www.tiktok.com/ssmuzy,https://www.tiktok.com/ssmuzy/video/6997700913032957186,Butter,BTS,/track?id=43532726,https://www.tiktok.com/music/Butter-6964218604925519873,4.7M,0,264.6K,5.7K,45,"Aug 19, 2021",,4,QM6MZ2156864
46,New,https://www.tiktok.com/changed_from_tentanglesty,https://www.tiktok.com/changed_from_tentanglesty/video/6997963061608893722,Kupinang Kau Dengan Bismillah,Rossa,/track?id=13193452,https://www.tiktok.com/music/Kupinang-Kau-Dengan-Bismillah-6683285327517321221,4M,0,382.9K,3.5K,46,"Aug 19, 2021",,1,IDA171111032
47,New,https://www.tiktok.com/officialnickkosir,https://www.tiktok.com/officialnickkosir/video/6997937293961039110,La Mamá de la Mamá,"El Alfa, Chael Produciendo, CJ, El Cherry Scom",/track?id=34109717,https://www.tiktok.com/music/La-Mamá-de-la-Mamá-feat-El-Cherry-Scom-6948856378664536837,4M,0,477.8K,3.9K,47,"Aug 19, 2021",,16,USCGJ2190595
48,16,https://www.tiktok.com/filaretiki,https://www.tiktok.com/filaretiki/video/6997091813878156546,Arcade,Duncan Laurence,/track?id=22553580,https://www.tiktok.com/music/Arcade-6898747316191102977,15.5M,0,627K,1.4K,9,"Aug 17, 2021",,6,NL1TK1900001
49,2,https://www.tiktok.com/tiopaulobonavides,https://www.tiktok.com/tiopaulobonavides/video/6997076672516246789,Kids fun cute heart pet,,,https://www.tiktok.com/music/Kids-fun-cute-heart-pet-6817462497621051394,16M,0,1.9M,63.1K,8,"Aug 17, 2021",,3,
50,New,https://www.tiktok.com/stephdish,https://www.tiktok.com/stephdish/video/6997731837787311361,Classical Music,Classical Music,/track?id=20877140,https://www.tiktok.com/music/Classical-Music-6752513449697216514,5.7M,0,658.5K,1.7K,50,"Aug 19, 2021",,3,TCAAU1178628
51,New,https://www.tiktok.com/addisonre,https://www.tiktok.com/addisonre/video/6997886516093619461,Replay,Zendaya,/track?id=15393552,https://www.tiktok.com/music/Replay-6870711674626639873,5.2M,0,769.3K,13.9K,51,"Aug 19, 2021",,33,USHR11334762
52,New,https://www.tiktok.com/gordonramsayofficial,https://www.tiktok.com/gordonramsayofficial/video/6997834908114685189,Diamond Veins (feat. Sarah Rebecca),"French 79, Sarah Rebecca",/track?id=12247907,https://www.tiktok.com/music/Diamond-Veins-feat-Sarah-Rebecca-6759749722790955009,8.4M,0,1.1M,8.2K,52,"Aug 19, 2021",,14,FR9W11161070
53,New,https://www.tiktok.com/alinaprokuda,https://www.tiktok.com/alinaprokuda/video/6997939031195585797,Big Little Lies (Main Theme),Voidoid,/track?id=21742374,https://www.tiktok.com/music/Big-Little-Lies-TV-Theme-6763838579023022082,3.8M,0,180K,944,53,"Aug 19, 2021",,9,UKDNQ1532216
54,-35,https://www.tiktok.com/my_aussie_gal,https://www.tiktok.com/my_aussie_gal/video/6986336677748935942,everything sucks,vaultboy,/track?id=43422032,https://www.tiktok.com/music/everything-sucks-6963332124011137025,97.9M,0,18.3M,329.6K,1,"Jul 21, 2021",,83,QZLBC2100155
55,25,https://www.tiktok.com/velarton,https://www.tiktok.com/velarton/video/6991366281228209409,Uptown Funk,"Mark Ronson, Bruno Mars",/track?id=12492540,https://www.tiktok.com/music/Uptown-Funk-222447581480501248,134.2M,0,6.3M,272.8K,2,"Aug 2, 2021",,19,GBARL1401524
56,-45,https://www.tiktok.com/virginiafonseca,https://www.tiktok.com/virginiafonseca/video/6997525651238554886,Passinho Debochado,Dan Ventura,/track?id=55713157,https://www.tiktok.com/music/Passinho-Debochado-6990161715958729478,12.5M,0,1.6M,6.6K,11,"Aug 18, 2021",,42,QZMZ92162594
57,New,https://www.tiktok.com/ash.e.e,https://www.tiktok.com/ash.e.e/video/6997787277946670342,Get Into It (Yuh),Doja Cat,/track?id=49661835,https://www.tiktok.com/music/Get-Into-It-Yuh-6976278886782863361,5.7M,0,1.1M,4.8K,57,"Aug 19, 2021",,1,USRC12101535
58,-46,https://www.tiktok.com/tuckerbudzyn,https://www.tiktok.com/tuckerbudzyn/video/6997383650857782533,Goodnight Sweet Possums,John Powell,/track?id=14592039,https://www.tiktok.com/music/Goodnight-Sweet-Possums-From-Ice-Age-The-Meltdown-6928911776289392641,16.6M,0,2.5M,21.3K,12,"Aug 18, 2021",,38,US3M50672515
59,-23,https://www.tiktok.com/emirabdulgani,https://www.tiktok.com/emirabdulgani/video/6992010560023956742,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,38.7M,0,4.2M,12.8K,7,"Aug 17, 2021",204.86,83,QZM5U2100095
60,-29,https://www.tiktok.com/thehomelessfisherman,https://www.tiktok.com/thehomelessfisherman/video/6997185353283144965,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,15M,0,1.2M,4.2K,19,"Aug 17, 2021",,3,USSM12103949
61,New,https://www.tiktok.com/gzfoodqood,https://www.tiktok.com/gzfoodqood/video/6997754355722079493,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",/track?id=34708919,https://www.tiktok.com/music/Body-Remix-6957456611338094594,6.5M,0,700.2K,3.2K,61,"Aug 19, 2021",,65,GBAHS2100229
62,New,https://www.tiktok.com/carrydisini,https://www.tiktok.com/carrydisini/video/6997746371562425627,All Day All Night,Tripov,/track?id=33275742,https://www.tiktok.com/music/All-Day-All-Night-6967187285657962497,5.8M,0,341.8K,4.3K,62,"Aug 19, 2021",,9,USCGJ2115170
63,New,https://www.tiktok.com/itselliotritchie,https://www.tiktok.com/itselliotritchie/video/6997814586929892614,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,3.8M,0,295.5K,7.4K,63,"Aug 19, 2021",,1,USSM12103949
64,New,https://www.tiktok.com/mab_horse,https://www.tiktok.com/mab_horse/video/6997906465566608645,Believe Me,Navos,/track?id=32766130,https://www.tiktok.com/music/Believe-Me-6925124562560485378,3.5M,0,659.5K,3.2K,64,"Aug 19, 2021",,3,GBUM72100423
65,New,https://www.tiktok.com/islamitlyashev,https://www.tiktok.com/islamitlyashev/video/6997799257830853889,Хулиган,"Ислам Итляшев, Султан Лагучев",/track?id=33093905,https://www.tiktok.com/music/Хулиган-6931151573288486913,5.3M,0,398.7K,3.1K,65,"Aug 19, 2021",,29,FR2X42104606
66,-10,https://www.tiktok.com/titanbool,https://www.tiktok.com/titanbool/video/6967724683101801734,Turn Down for What,"DJ Snake, Lil Jon",/track?id=15792762,https://www.tiktok.com/music/Turn-Down-for-What-6745373264563929090,46.4M,0,4.3M,58.4K,28,"Aug 22, 2021",-4.86,20,USSM11308174
67,New,https://www.tiktok.com/colewherld,https://www.tiktok.com/colewherld/video/6997909285480959237,Aesthetic,Xilo,/track?id=28796568,https://www.tiktok.com/music/Aesthetic-6791619226181306369,3.7M,0,665.7K,4.6K,67,"Aug 19, 2021",,5,QZFZ22071847
68,-47,https://www.tiktok.com/snackbandits,https://www.tiktok.com/snackbandits/video/6997524662334934277,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,9.3M,0,1.8M,10.5K,21,"Aug 18, 2021",,3,USUAN1400011
69,New,https://www.tiktok.com/liquidglamourco,https://www.tiktok.com/liquidglamourco/video/6997864232716913925,Similar Sensation,BLVKSHP,/track?id=65375439,https://www.tiktok.com/music/Similar-Sensation-Instrumental-6776496785708812290,4.5M,0,557.6K,5.1K,69,"Aug 19, 2021",,12,QZAKB2134941
70,New,https://www.tiktok.com/alvaro,https://www.tiktok.com/alvaro/video/6997908039722339590,"Creepy, scary, horror, synth, tension",,,https://www.tiktok.com/music/Creepy-scary-horror-synth-tension-6817427845007017985,3.4M,0,659.4K,3.8K,70,"Aug 19, 2021",,6,
71,New,https://www.tiktok.com/bennusorumba8,https://www.tiktok.com/bennusorumba8/video/6997991772836072731,Bawa Aku Ke Penghulu,Lesti,/track?id=44955836,https://www.tiktok.com/music/Bawa-Aku-Ke-Penghulu-6965739022656210945,3.2M,0,251.5K,8.4K,71,"Aug 19, 2021",,1,IDA172107030
72,New,https://www.tiktok.com/bbnotiktok,https://www.tiktok.com/bbnotiktok/video/6997871655972392197,edamame (feat. Rich Brian),"bbno$, Rich Brian",/track?id=54097040,https://www.tiktok.com/music/edamame-6990787596158765058,3.3M,0,652.1K,1.4K,72,"Aug 19, 2021",,43,QMUY42100151
73,-19,https://www.tiktok.com/kallmewhateveryouwant,https://www.tiktok.com/kallmewhateveryouwant/video/6996530267645136133,Bad Habits,Ed Sheeran,/track?id=50621806,https://www.tiktok.com/music/Bad-Habits-6974011130414893058,22.8M,0,4.8M,33K,24,"Aug 17, 2021",,37,GBAHS2100318
74,New,https://www.tiktok.com/grigory_kulak,https://www.tiktok.com/grigory_kulak/video/6997827202901462273,Take My Hand,Oberg,/track?id=29785478,https://www.tiktok.com/music/Take-My-Hand-6836646587695892482,3.3M,0,88.9K,252,74,"Aug 19, 2021",,4,SEWLR2008501
75,947,https://www.tiktok.com/sullivanfamilytiktok,https://www.tiktok.com/sullivanfamilytiktok/video/6997533230094093574,Hide and Seek,Shane Ivers,/track?id=63478509,https://www.tiktok.com/music/Hide-and-Seek-6732295414466217985,3.7M,0,582.7K,3.4K,75,"Aug 19, 2021",,16,UKEZT1600059
76,New,https://www.tiktok.com/marcelloandryan,https://www.tiktok.com/marcelloandryan/video/6997807623038962970,Welcome To Indonesia,"Ica Maysha, Adi Shayreza, Akash Elahi, Alicia Eva, Edho Zell, Willy Anggawinata, Avan Putravan, Vinny Laurencia, Riri, Yoga Pradika, Naïla, Janes, Flories, Indomu TikTok",/track?id=57832657,https://www.tiktok.com/music/Welcome-To-Indonesia-6993198378670786562,3.9M,0,177.7K,1.1K,76,"Aug 19, 2021",,8,FRX452108022
77,24,https://www.tiktok.com/porfirio_colin,https://www.tiktok.com/porfirio_colin/video/6985527949495782662,Yummy,IFA,/track?id=28501992,https://www.tiktok.com/music/Yummy-6791696398694762497,63.4M,0,543.7K,2K,77,"Aug 19, 2021",99.43,68,NOCVS2057010
78,New,https://www.tiktok.com/liamjalba,https://www.tiktok.com/liamjalba/video/6997757425755491589,IamU (Instrumental),,,https://www.tiktok.com/music/IamU-Instrumental-6777624196089382914,5.4M,0,969.8K,4K,78,"Aug 19, 2021",,1,
79,-50,https://www.tiktok.com/jonathan.digiunta,https://www.tiktok.com/jonathan.digiunta/video/6995916017331506437,Oh No,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,38.3M,0,2.8M,20K,14,"Aug 14, 2021",,51,USUYG1287925
80,26,https://www.tiktok.com/tracy.oj,https://www.tiktok.com/tracy.oj/video/6984894856384613637,Woman,Doja Cat,/track?id=50643187,https://www.tiktok.com/music/Woman-6976278887063898114,81.1M,0,15.3M,124.6K,45,"Aug 9, 2021",-0.57,133,USRC12101532
81,-23,https://www.tiktok.com/gabifaye,https://www.tiktok.com/gabifaye/video/6997013216165383430,Mad at Disney,LA Nightcore,/track?id=32607308,https://www.tiktok.com/music/Mad-at-Disney-6894131522815657985,15.6M,0,1.2M,2.5K,10,"Aug 17, 2021",,68,TCAFF2060983
82,New,https://www.tiktok.com/xvini_jrx,https://www.tiktok.com/xvini_jrx/video/6996669377873513733,Симпл димпл,"suramura, Рейчел",/track?id=48278689,https://www.tiktok.com/music/Симпл-димпл-feat-Рейчел-6964303380751584001,10.3M,0,1.3M,44K,54,"Aug 20, 2021",,10,RUA1D2123592
83,42,https://www.tiktok.com/natbysight,https://www.tiktok.com/natbysight/video/6997089154232372485,Epic Emotional,AShamaluevMusic,/track?id=27978873,https://www.tiktok.com/music/Epic-Emotional-6763798984403208193,15.4M,0,4.1M,37K,83,"Aug 19, 2021",,30,GBSMU5566214
84,New,https://www.tiktok.com/bactocbac,https://www.tiktok.com/bactocbac/video/6997962200770039066,Yến Vô Hiết (Remix),,,https://www.tiktok.com/music/Yến-Vô-Hiết-Remix-6960233883660978177,2.9M,0,188.7K,746,84,"Aug 19, 2021",,5,
85,New,https://www.tiktok.com/ludacrisdtp,https://www.tiktok.com/ludacrisdtp/video/6997033797917216005,#JifRapChallenge,,,https://www.tiktok.com/music/JifRapChallenge-6995931249097312258,3.1M,0,114.2K,1.8K,85,"Aug 19, 2021",,8,
86,New,https://www.tiktok.com/beatly.music,https://www.tiktok.com/beatly.music/video/6997112937978711302,Flashing Lights,"Kanye West, Dwele",/track?id=15907088,https://www.tiktok.com/music/Flashing-Lights-5000000001451142480,6.7M,0,1.6M,4.9K,86,"Aug 19, 2021",,17,USUM70749095
87,New,https://www.tiktok.com/emirabdulgani,https://www.tiktok.com/emirabdulgani/video/6997802143168171270,In Da Getto,"J Balvin, Skrillex",/track?id=51828056,https://www.tiktok.com/music/In-Da-Getto-6977562309870749697,5.2M,0,689.9K,1.2K,87,"Aug 19, 2021",,1,QZM5U2100095
88,-19,https://www.tiktok.com/extrahack,https://www.tiktok.com/extrahack/video/6992985266445094150,FVN!,LVL1,/track?id=41735249,https://www.tiktok.com/music/FVN-6960018326790391809,40.4M,0,4.2M,18.2K,32,"Aug 17, 2021",,67,QZHN62116158
89,New,https://www.tiktok.com/tyresepopemusic,https://www.tiktok.com/tyresepopemusic/video/6997442330605128965,#JifRapChallenge,,,https://www.tiktok.com/music/JifRapChallenge-6995931249097312258,2.8M,0,90.9K,515,89,"Aug 19, 2021",,4,
90,New,https://www.tiktok.com/likefam,https://www.tiktok.com/likefam/video/6997839941422140673,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",/track?id=52404165,https://www.tiktok.com/music/STAY-6981869640796342274,2.9M,0,55K,50,90,"Aug 19, 2021",,5,USSM12103949
