Rank,Change,User Link,Video Link,Track,Artists,Internal Link,External Link,Views,7-Day View change,Likes,Number of Comments,Peak Position,Peak Date,7-Day Velocity,Days on Chart,ISRC
19,New,https://www.tiktok.com/korea.on,https://www.tiktok.com/korea.on/video/7020980972707466497,Some,BOL4,/track?id=16952165,https://www.tiktok.com/music/Some-7010954449912990470,8.3M,0,161.1K,524,19,"Oct 21, 2021",,1,KRA381702303
20,New,https://www.tiktok.com/tania.rodri2.0,https://www.tiktok.com/tania.rodri2.0/video/7021314869118946607,Hasta la Raíz,Natalia Lafourcade,/track?id=13419780,https://www.tiktok.com/music/Hasta-la-Raíz-7016612723496700677,5.8M,0,575.5K,1.7K,20,"Oct 21, 2021",,2,MXF011400582
21,29,https://www.tiktok.com/pinkmelly,https://www.tiktok.com/pinkmelly/video/7020836329529412865,WHISTLE,BLACKPINK,/track?id=13398867,https://www.tiktok.com/music/WHISTLE-6979842842604668929,8.4M,0,1.6M,4.7K,21,"Oct 21, 2021",,4,KRA401600168
22,-11,https://www.tiktok.com/dr.cracks,https://www.tiktok.com/dr.cracks/video/7020912413629271301,Pink Soldiers,23,/track?id=61266966,https://www.tiktok.com/music/Pink-Soldiers-7011006288477816834,11.5M,0,155.4K,1.6K,11,"Oct 20, 2021",,65,KRA492100881
23,New,https://www.tiktok.com/briggi_bozzo,https://www.tiktok.com/briggi_bozzo/video/7021215726790774021,23 (With Ape Drums),"Randy, Ape Drums",/track?id=58146783,https://www.tiktok.com/music/23-With-Ape-Drums-6978953789646571522,9.3M,0,892.6K,1.1K,23,"Oct 21, 2021",,13,QZHZ62138180
24,10,https://www.tiktok.com/mikaylaadiorr,https://www.tiktok.com/mikaylaadiorr/video/7016535965820914950,TWINNEM,Coi Leray,/track?id=60930880,https://www.tiktok.com/music/TWINNEM-7010057968234268674,86.8M,0,6M,51K,2,"Oct 17, 2021",14.14,83,USUM72115284
25,New,https://www.tiktok.com/thefiraqatwins,https://www.tiktok.com/thefiraqatwins/video/7021110878938434842,3rd World Free Boski Trunt Up (feat. Lil Blood),Lil Goofy,/track?id=15112829,https://www.tiktok.com/music/3rd-World-Free-Boski-6914363485405054978,10.8M,0,1.4M,7.5K,25,"Oct 21, 2021",,34,USBAE1200515
26,New,https://www.tiktok.com/therock,https://www.tiktok.com/therock/video/7021229718695464239,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",/track?id=63331735,https://www.tiktok.com/music/Face-Off-Dwayne-Johnson-7016547803243022337,9.9M,0,2.1M,29K,26,"Oct 21, 2021",,42,USZHR2100088
27,95,https://www.tiktok.com/amber_emmi,https://www.tiktok.com/amber_emmi/video/7016735112301677829,Je te laisserai des mots,Patrick Watson,/track?id=11136335,https://www.tiktok.com/music/Je-te-laisserai-des-mots-6853104695007824645,24.9M,0,6.6M,31.5K,20,"Oct 23, 2021",87.86,42,CA0RZ1000020
28,New,https://www.tiktok.com/santajclaus,https://www.tiktok.com/santajclaus/video/7021286411366141189,The Christmas Song (Merry Christmas To You),Nat King Cole,/track?id=15178947,https://www.tiktok.com/music/The-Christmas-Song-Merry-Christmas-To-You-6791186152968701953,5.2M,0,1.3M,33.6K,28,"Oct 21, 2021",,21,USCA29900551
29,6,https://www.tiktok.com/camilo,https://www.tiktok.com/camilo/video/7017970217812856069,Índigo,"Camilo, Evaluna Montaner",/track?id=63841833,https://www.tiktok.com/music/Índigo-7016825081682724865,57.2M,0,5.9M,28.9K,3,"Oct 14, 2021",-3.71,92,USSD12100733
30,New,https://www.tiktok.com/colleen.makeupp,https://www.tiktok.com/colleen.makeupp/video/7021202789883776261,Monster Mash,"Bobby ""Boris"" Pickett, The Crypt-Kickers",/track?id=12548053,https://www.tiktok.com/music/Monster-Mash-6745298124115329026,5.8M,0,673.7K,9.9K,30,"Oct 21, 2021",,14,GBBBA7360050
31,New,https://www.tiktok.com/judiitharias,https://www.tiktok.com/judiitharias/video/7021213582528482566,Índigo,"Camilo, Evaluna Montaner",/track?id=63841833,https://www.tiktok.com/music/Índigo-7016825081682724865,8.1M,0,916.8K,5.2K,31,"Oct 21, 2021",,2,USSD12100733
32,New,https://www.tiktok.com/its.michhh,https://www.tiktok.com/its.michhh/video/7021231042317094149,Índigo,"Camilo, Evaluna Montaner",/track?id=63841833,https://www.tiktok.com/music/Índigo-7016825081682724865,8.8M,0,993.6K,2.2K,32,"Oct 21, 2021",,2,USSD12100733
33,3434,https://www.tiktok.com/ba.bich_,https://www.tiktok.com/ba.bich_/video/7020771872639913221,Танкуй,,,https://www.tiktok.com/music/Танкуй-7013203678735632386,4.8M,0,85.5K,382,33,"Oct 21, 2021",,2,
34,New,https://www.tiktok.com/pavlo_bobo,https://www.tiktok.com/pavlo_bobo/video/7021220474600426753,Wake Up,Cheese People,/track?id=21986173,https://www.tiktok.com/music/Wake-Up-6766687316099483649,5.3M,0,51.2K,76,34,"Oct 21, 2021",,1,TCADT1810712
35,-2,https://www.tiktok.com/mgzing21,https://www.tiktok.com/mgzing21/video/7019155834827574554,SOLO,JENNIE,/track?id=21952148,https://www.tiktok.com/music/SOLO-6622898477217090306,24M,0,1.6M,3.8K,33,"Oct 20, 2021",,40,KRA401800139
36,New,https://www.tiktok.com/activehypocrite,https://www.tiktok.com/activehypocrite/video/7021171389558213893,WFM,RealestK,/track?id=63221145,https://www.tiktok.com/music/WFM-7013689034824305414,4.9M,0,655.4K,5K,15,"Oct 23, 2021",,55,QZNWS2127360
37,3598,https://www.tiktok.com/cristina.albu,https://www.tiktok.com/cristina.albu/video/7019212375773498629,This Is Halloween,Hairy & Scary Creatures,/track?id=11186800,https://www.tiktok.com/music/This-Is-Halloween-6746715113387984897,4.9M,0,559.4K,3.2K,37,"Oct 21, 2021",,10,CAM461001296
38,New,https://www.tiktok.com/ivoryowl,https://www.tiktok.com/ivoryowl/video/7021273050377243950,Oh Klahoma,Jack Stauber,/track?id=13922086,https://www.tiktok.com/music/Oh-Klahoma-6820104231995919109,4.5M,0,1.3M,9.1K,38,"Oct 21, 2021",,5,QMPKX1703670
39,-19,https://www.tiktok.com/izzyandmarysdad,https://www.tiktok.com/izzyandmarysdad/video/7015451171871640837,Pink Soldiers,23,/track?id=61266966,https://www.tiktok.com/music/Pink-Soldiers-7011006288477816834,80.5M,0,3.7M,97.5K,12,"Oct 14, 2021",-3.86,28,KRA492100881
40,New,https://www.tiktok.com/brunocampos,https://www.tiktok.com/brunocampos/video/7021280546038844678,Oh No,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,4.3M,0,272.2K,531,40,"Oct 21, 2021",,2,USUYG1287925
41,588,https://www.tiktok.com/wilbergomezee,https://www.tiktok.com/wilbergomezee/video/7017575628870405381,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Tainy, Bad Bunny, Julieta Venegas",/track?id=63069056,https://www.tiktok.com/music/Lo-Siento-BB-7010063093023639553,17.6M,0,2M,3.7K,41,"Oct 21, 2021",14.71,40,USA2P2135437
42,New,https://www.tiktok.com/ifdhalr.a,https://www.tiktok.com/ifdhalr.a/video/7021069984776424731,Officially Missing You,Tamia,/track?id=15269615,https://www.tiktok.com/music/Officially-Missing-You-6587179973944019714,14.7M,0,1.6M,7.1K,42,"Oct 21, 2021",,6,USEE10340451
43,New,https://www.tiktok.com/shelemy_17,https://www.tiktok.com/shelemy_17/video/7021242516347440390,Linda,"Tokischa, ROSALÍA",/track?id=58718304,https://www.tiktok.com/music/Linda-7002976394909075457,4.3M,0,871.2K,7.4K,37,"Oct 22, 2021",,12,USSD12100649
44,183,https://www.tiktok.com/auto_crash_test,https://www.tiktok.com/auto_crash_test/video/7020413561486757126,Spirits,The Strumbellas,/track?id=11152804,https://www.tiktok.com/music/Spirits-5000000001451008599,8.2M,0,325.8K,3.6K,44,"Oct 21, 2021",,41,CA6MD1500001
45,91,https://www.tiktok.com/forthegoats,https://www.tiktok.com/forthegoats/video/7020981959316851974,Amityville Horror - Scary Halloween Sound Effects,Halloween Sound Effects,/track?id=14219275,https://www.tiktok.com/music/Amityville-Horror-Scary-Halloween-Sound-Effects-6780285433650612226,5.4M,0,955.4K,61.3K,45,"Oct 21, 2021",,19,TCABB1156001
46,New,https://www.tiktok.com/haashoficial,https://www.tiktok.com/haashoficial/video/7021206551230762245,"Perdón, Perdón - HA-ASH Primera Fila - Hecho Realidad [En Vivo]",Ha*Ash,/track?id=13419582,https://www.tiktok.com/music/Perdón-Perdón-HA-ASH-Primera-Fila-Hecho-Realidad-En-Vivo-222656932585885696,4.5M,0,544.4K,2.3K,46,"Oct 21, 2021",,35,MXF011400272
47,-34,https://www.tiktok.com/therealhammytv,https://www.tiktok.com/therealhammytv/video/7020553682425023750,I Want It That Way,Backstreet Boys,/track?id=15448335,https://www.tiktok.com/music/I-Want-It-That-Way-222552446588575744,23.2M,0,886.2K,6.1K,2,"Oct 19, 2021",,12,USJI19910614
48,-1,https://www.tiktok.com/krisbeeid,https://www.tiktok.com/krisbeeid/video/7012429769530739970,Krisbee Pillow No Mellow,,,https://www.tiktok.com/music/Krisbee-Pillow-No-Mellow-7008368352515885058,62.9M,0,121K,295,16,"Oct 24, 2021",,9,
49,4,https://www.tiktok.com/tuzelitydance,https://www.tiktok.com/tuzelitydance/video/7011038883672624386,Astronomia,Chiky Dee Jay,/track?id=29088764,https://www.tiktok.com/music/Astronomia-6815355744783697922,120M,0,4.3M,13.7K,3,"Sep 24, 2021",-2.00,46,ART0G1808448
50,-24,https://www.tiktok.com/xtheromanempire,https://www.tiktok.com/xtheromanempire/video/7017118510044155142,Monkeys Spinning Monkeys,"Kevin MacLeod, Kevin",/track?id=17158836,https://www.tiktok.com/music/Monkeys-Spinning-Monkeys-6746993352891189249,86.6M,0,10.7M,62.1K,26,"Oct 20, 2021",,90,USUAN1400011
51,New,https://www.tiktok.com/filaretiki,https://www.tiktok.com/filaretiki/video/7021203443855412482,Arcade,Duncan Laurence,/track?id=22553580,https://www.tiktok.com/music/Arcade-6898747316191102977,4.2M,0,130.9K,401,51,"Oct 21, 2021",,2,NL1TK1900001
52,New,https://www.tiktok.com/dr.cracks,https://www.tiktok.com/dr.cracks/video/7021295411155488005,Squid Game,,,https://www.tiktok.com/music/Squid-Game-7013439053756401666,3.4M,0,289.8K,2.3K,52,"Oct 21, 2021",,20,
53,New,https://www.tiktok.com/karna.val,https://www.tiktok.com/karna.val/video/7021188327978093825,Tainted Love,The Tainted Love,/track?id=23257756,https://www.tiktok.com/music/Tainted-Love-6993367536117009157,6.5M,0,973.5K,6.5K,53,"Oct 21, 2021",,3,AUXN21742008
54,New,https://www.tiktok.com/real_pro_cosmos,https://www.tiktok.com/real_pro_cosmos/video/7019971518453058818,Sua amiga deu,MC Levin,/track?id=23409742,https://www.tiktok.com/music/Sua-amiga-deu-5000000001462693021,11.1M,0,1.1M,5.4K,54,"Oct 21, 2021",,52,BXPYA1900052
55,New,https://www.tiktok.com/abuelilofiu,https://www.tiktok.com/abuelilofiu/video/7021324488348355846,Índigo,"Camilo, Evaluna Montaner",/track?id=63841833,https://www.tiktok.com/music/Índigo-7016825081682724865,3.3M,0,271.7K,1.8K,55,"Oct 21, 2021",,2,USSD12100733
56,New,https://www.tiktok.com/dr_lindsaybutzer,https://www.tiktok.com/dr_lindsaybutzer/video/7021341181997092101,Closer,"The Chainsmokers, Halsey",/track?id=15621703,https://www.tiktok.com/music/Closer-feat-Halsey-212131589504425984,3.3M,0,326.6K,3.8K,56,"Oct 21, 2021",,21,USQX91601347
57,New,https://www.tiktok.com/itsdrryan,https://www.tiktok.com/itsdrryan/video/7021115924560366853,Pink Soldiers,23,/track?id=61266966,https://www.tiktok.com/music/Pink-Soldiers-7011006288477816834,5.5M,0,632.5K,2.7K,57,"Oct 21, 2021",,3,KRA492100881
58,-34,https://www.tiktok.com/ibeliam,https://www.tiktok.com/ibeliam/video/7020099851253861637,Still Don't Know My Name,Labrinth,/track?id=25531326,https://www.tiktok.com/music/Still-Don't-Know-My-Name-6817120527187020549,30.4M,0,5.4M,10.8K,5,"Oct 19, 2021",,35,USQX91902507
59,-19,https://www.tiktok.com/kat_longoria,https://www.tiktok.com/kat_longoria/video/7019672465135652098,Soda Pop,Not So French,/track?id=60425433,https://www.tiktok.com/music/Soda-Pop-Extended-6984870526145529857,31.8M,0,2.2M,11.9K,5,"Oct 17, 2021",,14,USQX92003301
60,New,https://www.tiktok.com/salt_hank,https://www.tiktok.com/salt_hank/video/7021286296152984879,Won't Bite,"Doja Cat, Smino",/track?id=27968795,https://www.tiktok.com/music/Won't-Bite-6755631406941997057,3.4M,0,430.5K,2.3K,60,"Oct 21, 2021",,14,USRC11903451
61,New,https://www.tiktok.com/jesuuusrestrepo,https://www.tiktok.com/jesuuusrestrepo/video/7021243329648184582,Índigo,"Camilo, Evaluna Montaner",/track?id=63841833,https://www.tiktok.com/music/Índigo-7016825081682724865,4.5M,0,469.7K,8.9K,61,"Oct 21, 2021",,1,USSD12100733
62,139,https://www.tiktok.com/sportivi,https://www.tiktok.com/sportivi/video/7020706851675245825,Mi Gente,"J Balvin, Willy William",/track?id=12075418,https://www.tiktok.com/music/Mi-Gente-6750936093018818561,10.1M,0,785.4K,2.9K,62,"Oct 21, 2021",,52,FR22F1701790
63,318,https://www.tiktok.com/natalieodell,https://www.tiktok.com/natalieodell/video/7011222054393433350,We Are Idôles,,,https://www.tiktok.com/music/We-Are-Idôles-6982875471235008513,4M,0,37.2K,81,46,"Oct 22, 2021",,5,
64,New,https://www.tiktok.com/phonerepairguru,https://www.tiktok.com/phonerepairguru/video/7021172339043847429,Violin,Grooving Gecko,/track?id=17909596,https://www.tiktok.com/music/Violin-6732129806218954753,4.4M,0,507.8K,3.1K,64,"Oct 21, 2021",,4,QM2PV1673943
65,1082,https://www.tiktok.com/ga.meireles,https://www.tiktok.com/ga.meireles/video/7019106627278343430,Coração Cachorro,,,https://www.tiktok.com/music/Coração-Cachorro-7006449834278406918,6.6M,0,518.4K,21.7K,65,"Oct 21, 2021",,17,
66,122,https://www.tiktok.com/imkashama,https://www.tiktok.com/imkashama/video/7019307913831386374,Girls Want Girls (with Lil Baby),"Drake, Lil Baby",/track?id=58853591,https://www.tiktok.com/music/Girls-Want-Girls-7003584634105628674,23.7M,0,931.4K,22.5K,3,"Oct 16, 2021",,69,USUG12104399
67,New,https://www.tiktok.com/loutwerk15,https://www.tiktok.com/loutwerk15/video/7021307556437953797,23 (With Ape Drums),"Randy, Ape Drums",/track?id=58146783,https://www.tiktok.com/music/23-With-Ape-Drums-6978953789646571522,3.1M,0,59.4K,0,67,"Oct 21, 2021",,3,QZHZ62138180
68,New,https://www.tiktok.com/infuze_hydration,https://www.tiktok.com/infuze_hydration/video/7021208692259409158,Stories,Danilo Stankovic,/track?id=31323127,https://www.tiktok.com/music/Stories-2-6777279827805390850,4.8M,0,646.4K,2.3K,68,"Oct 21, 2021",,6,QZAKB2005429
69,124,https://www.tiktok.com/puppylover9,https://www.tiktok.com/puppylover9/video/7013525990383176961,That’s Just My Baby Doge,Chicky Milky,/track?id=32670531,https://www.tiktok.com/music/That’s-Just-My-Baby-Doge-6911742826904553474,60.3M,0,1.9M,13.9K,28,"Oct 13, 2021",-2.71,65,TCAFI2010108
70,New,https://www.tiktok.com/doctoryoun,https://www.tiktok.com/doctoryoun/video/7021232043828858117,Tea Time,,,https://www.tiktok.com/music/Tea-Time-6715960694728050689,4.7M,0,484.2K,16.8K,70,"Oct 21, 2021",,4,
71,New,https://www.tiktok.com/fairynadia,https://www.tiktok.com/fairynadia/video/7021232948355583237,Ogsoonow Inaan Ku Jeclahay Nimco Happy,Faysal Muniir,/track?id=63703023,https://www.tiktok.com/music/Isii-Nafta-Love-You-More-Than-My-Life-7002552942528170757,3.6M,0,908K,3K,71,"Oct 21, 2021",,4,QZNWS2142080
72,-40,https://www.tiktok.com/sebastianyatra,https://www.tiktok.com/sebastianyatra/video/7020865127817940229,Tacones Rojos,Sebastian Yatra,/track?id=64418153,https://www.tiktok.com/music/Tacones-Rojos-7020470231474653185,6.4M,0,477.1K,5.5K,32,"Oct 20, 2021",,8,USUM72119612
73,2814,https://www.tiktok.com/dannocean,https://www.tiktok.com/dannocean/video/7019062375215156485,Tú no me conoces,,,https://www.tiktok.com/music/Tú-no-me-conoces-7012516371071010817,9.1M,0,414.8K,1K,18,"Oct 30, 2021",,16,
74,-13,https://www.tiktok.com/judiitharias,https://www.tiktok.com/judiitharias/video/7020114431292050693,Índigo,"Camilo, Evaluna Montaner",/track?id=63841833,https://www.tiktok.com/music/Índigo-7016825081682724865,21.4M,0,2.3M,12.1K,8,"Oct 18, 2021",,20,USSD12100733
75,45,https://www.tiktok.com/soy.aleluna,https://www.tiktok.com/soy.aleluna/video/7020449118984129798,Índigo,"Camilo, Evaluna Montaner",/track?id=63841833,https://www.tiktok.com/music/Índigo-7016825081682724865,25.6M,0,4.3M,54.1K,75,"Oct 21, 2021",,52,USSD12100733
76,New,https://www.tiktok.com/_ddsquad,https://www.tiktok.com/_ddsquad/video/7021237452471880966,MEMORIES!,347aidan,/track?id=49626899,https://www.tiktok.com/music/MEMORIES-6974526525768992769,3M,0,512.4K,1.7K,76,"Oct 21, 2021",,25,USQX92102219
77,New,https://www.tiktok.com/gustavotubarao,https://www.tiktok.com/gustavotubarao/video/7021271572640025861,Revoada No Colchão,"Zé Felipe, Marcynho Sensação",/track?id=60440610,https://www.tiktok.com/music/Revoada-No-Colchão-7005311613725050881,3.1M,0,430.5K,840,77,"Oct 21, 2021",,17,BRTLW2100020
78,New,https://www.tiktok.com/blessrichard,https://www.tiktok.com/blessrichard/video/7021015278704200966,Teteo,,,https://www.tiktok.com/music/Teteo-7013449277506586626,4M,0,178K,267,78,"Oct 21, 2021",,3,
79,New,https://www.tiktok.com/drapascali,https://www.tiktok.com/drapascali/video/7021266142345841926,Pink Soldiers,23,/track?id=61266966,https://www.tiktok.com/music/Pink-Soldiers-7011006288477816834,3.3M,0,453.9K,4.3K,79,"Oct 21, 2021",,1,KRA492100881
80,22,https://www.tiktok.com/thaiscarlaa_,https://www.tiktok.com/thaiscarlaa_/video/7019810671898479878,Putariazinha,Felipe Amorim,/track?id=51222069,https://www.tiktok.com/music/Putariazinha-6998353293986498561,25.4M,0,938.7K,32.1K,3,"Oct 17, 2021",,75,BXCBJ2100007
81,New,https://www.tiktok.com/ludmilaaa15,https://www.tiktok.com/ludmilaaa15/video/7020945137371024646,Underwater Wonderscapes,Frederic Bernard,/track?id=35124973,https://www.tiktok.com/music/UNDERWATER-WONDERSCAPES-MASTER-6774251399065634817,5.1M,0,527.6K,1.2K,81,"Oct 21, 2021",,1,QZKWA2011883
82,-55,https://www.tiktok.com/stuffydneed,https://www.tiktok.com/stuffydneed/video/7019281762958232859,Pink Soldiers,23,/track?id=61266966,https://www.tiktok.com/music/Pink-Soldiers-7011006288477816834,115.6M,0,12.8M,67.1K,2,"Oct 18, 2021",,57,KRA492100881
83,7550,https://www.tiktok.com/nayeliflores585,https://www.tiktok.com/nayeliflores585/video/6994603730633067781,Come & Get It,Selena Gomez,/track?id=15393470,https://www.tiktok.com/music/Come-Get-It-6930925355859445761,12.5M,0,1.9M,2K,83,"Oct 21, 2021",751.29,49,USHR11334422
84,New,https://www.tiktok.com/unmoderated.ivanhoe,https://www.tiktok.com/unmoderated.ivanhoe/video/7021239557219831045,Matatan,"Kaleb Di Masi, Alan Gomez",/track?id=47209181,https://www.tiktok.com/music/Matatan-6968857200007137282,2.9M,0,346.4K,936,84,"Oct 21, 2021",,6,US3DF2156588
85,New,https://www.tiktok.com/parakeetslimesshop,https://www.tiktok.com/parakeetslimesshop/video/7021246491138264366,TWINNEM,Coi Leray,/track?id=60930880,https://www.tiktok.com/music/TWINNEM-7010057968234268674,2.7M,0,338.7K,785,85,"Oct 21, 2021",,7,USUM72115284
86,New,https://www.tiktok.com/noahglenncarter,https://www.tiktok.com/noahglenncarter/video/7021284669106687237,"Mud Flow ""the Sense of me"" ( Soundtrack Life is Strange)",DOLKINS,/track?id=96575409,https://www.tiktok.com/music/Mud-Flow-the-Sense-of-me-Soundtrack-Life-is-Strange-6889814757348493313,2.6M,0,585.1K,18.1K,86,"Oct 21, 2021",,1,USE831520858
87,New,https://www.tiktok.com/daddiestothree,https://www.tiktok.com/daddiestothree/video/7021285455043857669,Gentleman,,,https://www.tiktok.com/music/Gentleman-6739983002241075202,2.6M,0,224.8K,818,87,"Oct 21, 2021",,6,
88,New,https://www.tiktok.com/ogslimes,https://www.tiktok.com/ogslimes/video/7021285101233327406,"THE KILLER IS ESCAPING, HELP ME",Laybrday,/track?id=64901391,https://www.tiktok.com/music/THE-KILLER-IS-ESCAPING-HELP-ME-7019113024464095233,3.8M,0,466.4K,908,88,"Oct 21, 2021",,13,QZS642176756
89,97,https://www.tiktok.com/thclay,https://www.tiktok.com/thclay/video/7020822161556311302,Heat Waves,Glass Animals,/track?id=29681793,https://www.tiktok.com/music/Heat-Waves-6844921356623022081,4.3M,0,237.7K,892,89,"Oct 21, 2021",,21,GBUM72000433
90,New,https://www.tiktok.com/bibpapapapapapa,https://www.tiktok.com/bibpapapapapapa/video/7019319423785782534,Praise God,Kanye West,/track?id=58410694,https://www.tiktok.com/music/Praise-God-7001960007587596290,19.6M,0,3.5M,43.5K,90,"Oct 21, 2021",,22,USUM72116287
91,-68,https://www.tiktok.com/my.rescue.jack,https://www.tiktok.com/my.rescue.jack/video/7020916271256571141,Subaru #MakeADogsDay,,,https://www.tiktok.com/music/Subaru-MakeADogsDay-Subaru-#MakeADogsDay-7017938276438771713,6.6M,0,21K,242,23,"Oct 20, 2021",,2,
92,New,https://www.tiktok.com/marlonwireless,https://www.tiktok.com/marlonwireless/video/7021272076069653765,Friendships,Pascal Letoublon,/track?id=18761355,https://www.tiktok.com/music/Pascal-Letoublon-FriendshipsRemix-6876312331098261518,2.9M,0,112.7K,7.7K,92,"Oct 21, 2021",,11,GBKQU1777771
