Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
1,5,Super Freaky Girl,S4635,Nicki Minaj,/track?id=88308091,https://www.tiktok.com/music/Super-Freaky-Girl-7119683959641934635,Republic Records,"Aug 4, 2022",22,550K,2M,1,"Sep 17, 2022",16,0.71,USUM72215262
2,-1,L$d,S4433,Luclover,/track?id=80001990,https://www.tiktok.com/music/Ld-7085791307943954433,independent,"Apr 11, 2022",4,527K,9.9M,1,"Jul 23, 2022",39,-0.14,QZHN42243265
3,34,F.N.F. (Let's Go),S0619,"Hitkidd, GloRilla",/track?id=81041293,https://www.tiktok.com/music/FNF-Let's-Go-7089140456671480619,Blac Noize!,"May 2, 2022",15,525K,2.9M,1,"Sep 24, 2022",35,4.86,QZRD92201643
4,59,Romantic Homicide,S7950,d4vd,/track?id=84999635,https://www.tiktok.com/music/Romantic-Homicide-7121830491954907950,Darkroom/Interscope Records,"Aug 23, 2022",78,425K,539K,4,"Sep 17, 2022",14,8.43,QZMEM2232831
5,New,NICE,,,,https://www.tiktok.com/music/null,,"Sep 6, 2022",51,420K,828K,5,"Sep 17, 2022",1,,QZNWV2260230
6,New,Harder,,,,https://www.tiktok.com/music/null,,"Sep 7, 2022",104,351K,352K,6,"Sep 17, 2022",8,,ARQIW2206427
7,New,WILD,,,,https://www.tiktok.com/music/null,,"Sep 8, 2022",59,351K,707K,7,"Sep 17, 2022",1,,QZNWW2213975
8,-4,Bound 2,S4273,Kanye West,/track?id=15927278,https://www.tiktok.com/music/Bound-2-6928634453870774273,Rock The World/IDJ/Kanye/LP6,"Sep 2, 2019",31,330K,1.3M,4,"Sep 10, 2022",15,-0.57,USUM71307523
9,0,Backpack (Dora The Explorer),S7697,Treydahardway,/track?id=92365859,https://www.tiktok.com/music/Backpack-Dora-The-Explorer-7106326390860957697,TreysMoney,"Jun 6, 2022",67,307K,643K,9,"Sep 10, 2022",4,0.00,QZK6P2293729
10,-3,414bigfrank (Backpack),S1265,414bigfrank,/track?id=81696290,https://www.tiktok.com/music/E-Way-7212631292133771265,1693942 Records DK,"Apr 22, 2022",52,292K,826K,7,"Sep 10, 2022",10,-0.43,QZHN62247387
11,New,Backpack clean,S4402,414bigfrank,/track?id=92360603,https://www.tiktok.com/music/Backpack-clean-7141211438005094402,1693942 Records DK,"Sep 8, 2022",116,290K,290K,11,"Sep 17, 2022",8,,QZNWW2206787
12,New,Roll it All,,,,https://www.tiktok.com/music/null,,"Sep 12, 2022",120,279K,279K,5,"Sep 24, 2022",3,,QZNWW2292587
13,-8,hit you with the blick,S3906,K.comedy,/track?id=89754526,https://www.tiktok.com/music/hit-you-with-the-blick-7137342465408763906,The System,"Aug 21, 2022",23,275K,1.8M,3,"Aug 27, 2022",13,-1.14,US3DF2297352
14,-11,Only LVE,,,,https://www.tiktok.com/music/null,,"Sep 4, 2022",34,264K,1.1M,3,"Sep 10, 2022",2,-1.57,QZNWV2203487
15,35,Evergreen (You Didn’t Deserve Me At All),S0622,Omar Apollo,/track?id=79459861,https://www.tiktok.com/music/Evergreen-You-Didn’t-Deserve-Me-At-All-7131079217692920622,Warner Records,"Apr 4, 2022",100,262K,378K,15,"Sep 17, 2022",12,5.00,USWB12200423
16,New,oh honey,,,,https://www.tiktok.com/music/null,,"Sep 7, 2022",123,261K,261K,16,"Sep 17, 2022",6,,QZNWV2295056
17,34,Evergreen (You Didn’t Deserve Me At All),S0622,Omar Apollo,/track?id=79459861,https://www.tiktok.com/music/Evergreen-You-Didn’t-Deserve-Me-At-All-7131079217692920622,Warner Records,"Aug 8, 2022",102,258K,371K,17,"Sep 17, 2022",3,4.86,USWB12200423
18,172,WAP（feat. Megan Thee Stallion）,S5478,"Cardi B, Megan Thee Stallion",/track?id=30793258,https://www.tiktok.com/music/WAP-Megan-Thee-Stallion-6858616259425225478,Atlantic Records,"Aug 6, 2020",1,247K,19M,18,"Sep 17, 2022",11,,USAT22005111
19,33,Super Freaky Girl - Roman Remix,S0450,Nicki Minaj,/track?id=89063931,https://www.tiktok.com/music/Super-Freaky-Girl-Roman-Remix-7133075295069800450,Republic Records,"Aug 17, 2022",89,245K,420K,9,"Sep 24, 2022",8,,USUM72216101
20,-7,Awkward,S0786,SZA,/track?id=83610381,https://www.tiktok.com/music/Awkward-7106619917994870786,Top Dawg Entertainment/RCA Records,"Jun 6, 2022",53,241K,809K,13,"Sep 10, 2022",17,-1.00,USRC12202150
21,-3,Bad Habit,S0450,Steve Lacy,/track?id=84088250,https://www.tiktok.com/music/Bad-Habit-7152997794909800450,L-M Records/RCA Records,"Jun 26, 2022",9,233K,4.1M,2,"Aug 6, 2022",31,-0.43,USRC12201440
22,-2,BILLIE EILISH.,S3345,Armani White,/track?id=82976157,https://www.tiktok.com/music/Billie-Eilish-7096439256658233345,"Legendbound, LLC / Def Jam Recordings","May 10, 2022",30,213K,1.3M,8,"Oct 22, 2022",37,-0.29,SGB502248062
23,New,DLOW's Bop Challenge,S8672,DLOW,/track?id=84221380,https://www.tiktok.com/music/Dlows-Bop-Challenge-211791633963548672,Integrity Talent Management Group,"May 26, 2022",130,211K,234K,8,"Sep 24, 2022",11,,QZNB82230773
24,117,A Gangster's Wife,S7157,Ms. Krazie,/track?id=15607680,https://www.tiktok.com/music/A-Gangster's-Wife-6945614298400017157,Ms Krazie,"Aug 19, 2019",126,206K,247K,10,"Sep 24, 2022",10,16.71,USPRZ0810066
25,-13,Whip My Hair,S2604,WILLOW,/track?id=15785852,https://www.tiktok.com/music/Whip-My-Hair-2604,"Roc Nation, LLC","Sep 4, 2019",48,168K,849K,9,"Sep 3, 2022",7,-1.86,USSM11003892
26,-15,Luxurious,,Gwen Stefani,/track?id=27479819,https://www.tiktok.com/music/null,Interscope,"Nov 14, 2019",29,167K,1.3M,4,"Sep 3, 2022",8,-2.14,USUM71923371
27,New,"1 man, 2 man, 3 man",,,,https://www.tiktok.com/music/null,,"Sep 8, 2022",145,167K,168K,27,"Sep 17, 2022",7,,QZNWW2209265
28,-7,Mask Off By Future Viral Sound,,,,https://www.tiktok.com/music/null,,"Aug 31, 2022",91,166K,413K,21,"Sep 10, 2022",3,-1.00,QZS8H2104364
29,-12,soundhouse13,,,,https://www.tiktok.com/music/null,,"Aug 31, 2022",88,164K,422K,17,"Sep 10, 2022",5,-1.71,QZNWU2240575
30,New,Tum Ham Ko,,,,https://www.tiktok.com/music/null,,"Sep 6, 2022",147,163K,166K,30,"Sep 17, 2022",3,,QZN882273752
31,-9,Beat Oi Oi tao Bunitinho ele ne gente,,"DJ Trend Viral, Pointhits",/track?id=92077618,https://www.tiktok.com/music/null,Pointhits Rec08,"Aug 29, 2022",95,161K,408K,22,"Sep 10, 2022",3,-1.29,ESA012250753
32,1,Beat Automotivo Tan Tan Tan Viral,S4978,WZ Beat,/track?id=83331455,https://www.tiktok.com/music/Beat-AutomotivoTan-Tan-Tan-7155425673559934978,WZ Beat,"May 25, 2022",11,161K,3.4M,2,"Jul 16, 2022",40,0.14,BXWEH2200054
33,-8,eyes - vip mix,,skaiwater,/track?id=87245083,https://www.tiktok.com/music/null,Cinematic Music Group,"Jul 24, 2022",16,159K,2.9M,4,"Aug 6, 2022",16,-1.14,QMKSC2200082
34,5,Cool Kids (our sped up version),,,,https://www.tiktok.com/music/null,,"Aug 25, 2022",98,157K,382K,23,"Oct 1, 2022",32,0.71,SGB502250421
35,-7,Mask Off,S3282,Future,/track?id=15799271,https://www.tiktok.com/music/Mask-Off-6717101083807713282,Epic,"Aug 17, 2019",65,156K,663K,28,"Sep 10, 2022",3,-1.00,USSM11701444
36,-12,No Hands (feat. Roscoe Dash & Wale),S5446,"Waka Flocka Flame, Roscoe Dash, Wale",/track?id=16025031,https://www.tiktok.com/music/No-Hands-feat-Roscoe-Dash-Wale-6696236204234525446,Asylum/Warner Bros.,"Aug 19, 2019",6,156K,6.2M,12,"Sep 3, 2022",21,-1.71,USWB11002103
37,-22,It's Corn,S0017,"Tariq, The Gregory Brothers, Recess Therapy",/track?id=90302736,https://www.tiktok.com/music/Its-Corn-7136961075471190017,Gregory Residence,"Aug 27, 2022",66,156K,648K,15,"Sep 10, 2022",13,-3.14,US92U1907018
38,-15,Munch (Feelin’ U),S2465,Ice Spice,/track?id=88059436,https://www.tiktok.com/music/Munch-Feelin’-U-7125974768121022465,Worldstar,"Jul 28, 2022",70,152K,596K,23,"Sep 10, 2022",12,-2.14,CA5KR2269973
