Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
285,-96,United States,Miley Cyrus,83M,320482,/artist?id=2619,5,"Aug 27, 2020",36,5
286,213,Russian Federation,t.A.T.u.,4.8M,319498,/artist?id=1671,286,"Jan 6, 2022",9,5
287,10,Brazil,Gusttavo Lima,11M,319260,/artist?id=207531,126,"Jul 1, 2021",33,3
288,0,Germany,twocolors,4.8M,318795,/artist?id=209140,60,"Mar 18, 2021",34,1
289,0,United States,Guns N' Roses,26M,318383,/artist?id=206527,96,"Sep 30, 2021",36,1
290,179,Brazil,MC Mirella,497K,318217,/artist?id=373738,290,"Jan 6, 2022",5,3
291,213,Italy,Benny Benassi,7.9M,318116,/artist?id=1692,65,"Nov 12, 2020",25,2
292,0,Germany,LIZOT,4.8M,316357,/artist?id=70984,134,"Jan 9, 2020",21,1
293,396,United States,Nicky Youre,16M,315333,/artist?id=3731621,293,"Jan 6, 2022",6,6
294,-50,Unknown,GRXVEYXRD,2,313884,/artist?id=8202448,244,"Dec 30, 2021",2,2
295,0,United Kingdom,Billen Ted,3.6M,313623,/artist?id=4097014,3,"Feb 25, 2021",12,1
296,0,United Kingdom,Paloma Faith,11M,313205,/artist?id=3421,116,"Mar 26, 2020",8,1
297,8,Brazil,Maiara & Maraisa,9.9M,313037,/artist?id=5444,23,"Nov 11, 2021",38,2
298,0,Sweden,Europe,6.8M,312701,/artist?id=186,274,"Jan 7, 2021",7,1
299,36,Puerto Rico,Lenny Tavárez,14M,312200,/artist?id=120581,47,"Jan 9, 2020",38,10
300,0,United States,Yeah Yeah Yeahs,6.3M,311470,/artist?id=1250,58,"Nov 4, 2021",14,1
301,0,Chile,El Barto,2.8M,309918,/artist?id=1634181,301,"Jan 6, 2022",1,1
302,0,United States,Cher,9.1M,309400,/artist?id=104,255,"Jan 7, 2021",13,1
303,0,Unknown,Basinettes,0,308507,/artist?id=3976647,211,"Dec 23, 2021",4,1
304,0,Brazil,Sevek,6.2M,308033,/artist?id=745255,304,"Jan 6, 2022",3,1
305,0,Norway,Alan Walker,25M,307866,/artist?id=5451,13,"Jan 9, 2020",37,1
306,265,Senegal,K'NAAN,3.8M,306331,/artist?id=212309,306,"Jan 6, 2022",9,2
307,272,Unknown,DJ MT7,312K,305570,/artist?id=8046118,168,"Dec 16, 2021",6,6
308,0,United States,John Martin,5.4M,305411,/artist?id=168422,19,"Jun 10, 2021",21,1
309,0,United States,Nicki Minaj,47M,305315,/artist?id=3442,1,"Mar 5, 2020",28,1
310,12,Uruguay,Salastkbron,3.1M,303879,/artist?id=7963482,193,"Dec 16, 2021",6,6
311,0,United States,CHIC,3.3M,303847,/artist?id=384,259,"Jan 7, 2021",6,1
312,623,Brazil,Öwnboss,7.1M,303546,/artist?id=651922,312,"Jan 6, 2022",4,4
313,-27,Mexico,Grupo Firme,15M,302956,/artist?id=808782,124,"Dec 16, 2021",47,8
314,0,Unknown,Tainy,22M,300262,/artist?id=471864,1,"Aug 26, 2021",26,1
315,0,Unknown,Anmol Malik,0,299307,/artist?id=4594020,200,"Dec 23, 2021",2,1
316,0,India,Zahrah S Khan,4.6M,296572,/artist?id=3531080,85,"Aug 26, 2021",9,1
317,70,India,Manoj Muntashir,4.1M,296463,/artist?id=3380575,194,"Dec 16, 2021",6,4
318,0,Sweden,Dr. Alban,3.4M,296084,/artist?id=684,318,"Jan 6, 2022",3,1
319,0,Germany,Quarterhead,2.9M,295728,/artist?id=283763,45,"Nov 12, 2020",28,1
320,0,United States,Donna Summer,5.6M,294582,/artist?id=200,10,"Sep 24, 2020",8,1
321,0,Lithuania,Dynoro,8M,294048,/artist?id=490284,99,"Jun 3, 2021",19,1
322,0,Brazil,Dubdogz,5.4M,293571,/artist?id=311227,89,"Mar 12, 2020",24,1
323,108,Brazil,João Gomes,7.3M,292045,/artist?id=5693620,21,"Jul 15, 2021",17,2
324,248,Jamaica,Rvssian,11M,291089,/artist?id=214112,15,"Oct 7, 2021",23,3
325,0,United States,Walker Hayes,5.7M,290913,/artist?id=299293,40,"Jul 29, 2021",18,1
326,0,Germany,ATB,5.6M,290211,/artist?id=212973,9,"Feb 11, 2021",18,1
327,0,United Kingdom,Bastille,19M,289825,/artist?id=3924,57,"Oct 1, 2020",24,1
328,127,Brazil,Matheus Fernandes,8M,289250,/artist?id=203331,85,"Apr 29, 2021",33,2
329,0,United Kingdom,Kiki Dee,5.3M,289091,/artist?id=195452,329,"Jan 6, 2022",10,1
330,547,Brazil,Leo Santana,9.7M,289068,/artist?id=436314,85,"Feb 27, 2020",19,3
331,0,United Kingdom,Eyelar,1.9M,288937,/artist?id=426971,125,"Sep 16, 2021",13,1
332,350,United Kingdom,Intense,6.8M,288338,/artist?id=30751,85,"Jan 9, 2020",17,4
333,0,Germany,Glockenbach,2.1M,287630,/artist?id=3566399,230,"Jun 17, 2021",8,1
334,-34,Brazil,Marília Mendonça,14M,287124,/artist?id=129505,6,"Nov 11, 2021",29,2
335,0,United States,R.E.M.,17M,287120,/artist?id=703,124,"Mar 26, 2020",30,1
336,0,Australia,Luude,5.7M,286751,/artist?id=219904,336,"Jan 6, 2022",1,1
337,432,Argentina,Amar Azul,1.5M,286261,/artist?id=10382,248,"Sep 24, 2020",6,2
338,0,United States,The Knocks,3.9M,286163,/artist?id=2189,58,"Mar 18, 2021",34,1
339,507,Brazil,Felipe Amorim,7.9M,285605,/artist?id=3796064,49,"Sep 30, 2021",17,2
340,0,United States,Red Hot Chili Peppers,29M,284898,/artist?id=802,90,"Oct 15, 2020",39,1
341,209,Brazil,DENNIS,3.2M,284155,/artist?id=207003,66,"Feb 27, 2020",24,2
342,594,United States,Ashley Park,983K,283451,/artist?id=322874,342,"Jan 6, 2022",2,2
343,0,Dominican Republic,Juan Luis Guerra 4.40,9.8M,282661,/artist?id=3115,215,"Jan 7, 2021",10,1
344,170,Germany,Ufo361,4M,282453,/artist?id=209088,128,"Jan 30, 2020",22,2
345,0,United States,Selena Gomez & The Scene,12M,281245,/artist?id=207526,178,"Aug 26, 2021",22,1
346,0,United Kingdom,220 KID,4.5M,281089,/artist?id=1364053,7,"Feb 25, 2021",36,1
347,71,United States,Elley Duhé,26M,280919,/artist?id=215318,164,"Dec 16, 2021",16,8
348,9,Brazil,Xand Avião,7.9M,280768,/artist?id=607025,40,"Oct 29, 2020",22,2
349,153,Brazil,Mc Don Juan,11M,280623,/artist?id=298917,32,"Apr 22, 2021",41,3
350,-51,Brazil,Os Barões Da Pisadinha,4.4M,280053,/artist?id=1456545,81,"Sep 17, 2020",44,2
351,0,United States,Deorro,7.9M,278494,/artist?id=4320,202,"Mar 26, 2020",21,1
352,0,Canada,Rob McConnell Trio,0,277933,/artist?id=366772,295,"Dec 23, 2021",3,1
353,0,United States,Miranda Lambert,8.7M,277553,/artist?id=2004,148,"Mar 18, 2021",32,1
354,0,Sweden,Tove Lo,16M,276733,/artist?id=4363,13,"Feb 11, 2021",34,1
355,0,Unknown,Henri La Mer,2.5K,276486,/artist?id=8183999,355,"Jan 6, 2022",1,1
356,0,Chile,Américo,1.1M,276424,/artist?id=210703,354,"Sep 24, 2020",4,1
357,87,France,Marie Madeleine,525K,276256,/artist?id=326385,214,"Dec 23, 2021",4,4
358,0,United States,Saucy Santana,1.5M,275609,/artist?id=1702237,358,"Jan 6, 2022",2,1
359,494,United States,The 502s,1.4M,275042,/artist?id=338349,359,"Jan 6, 2022",4,4
360,69,United States,Morgan Wallen,24M,274969,/artist?id=212715,32,"Jan 14, 2021",34,3
361,0,Mexico,Fallen Roses,2.3M,273954,/artist?id=524874,59,"May 13, 2021",29,1
362,75,United States,Birdman,2.3M,273675,/artist?id=2266,160,"Dec 16, 2021",8,4
363,0,Brazil,Bárbara Labres,247K,273641,/artist?id=785458,77,"Aug 27, 2020",12,1
364,0,United States,Tammi Terrell,9.3M,273436,/artist?id=216053,53,"Jan 9, 2020",18,1
365,45,Brazil,Henrique & Diego,1.6M,273109,/artist?id=82122,260,"Jan 9, 2020",11,4
366,0,Italy,VINAI,5.3M,271853,/artist?id=213226,92,"Nov 5, 2020",17,1
367,0,Netherlands,Lucas & Steve,5.2M,271523,/artist?id=5472,46,"Oct 21, 2021",29,1
368,-107,United States,Aaliyah,6.1M,271484,/artist?id=119,44,"Dec 23, 2021",12,5
369,0,United States,Nelly,17M,270967,/artist?id=526,65,"Oct 29, 2020",47,1
370,0,United Kingdom,Bryn Christopher,2.3M,270104,/artist?id=425854,68,"Jul 22, 2021",15,1
371,0,United Kingdom,Katrina & The Waves,5.7M,270073,/artist?id=161507,292,"Jan 7, 2021",16,1
372,0,United States,fun.,8.5M,269690,/artist?id=3434,221,"Aug 5, 2021",21,1
373,0,Germany,VAMERO,2.6M,269590,/artist?id=3660831,129,"Feb 25, 2021",12,1
374,0,United States,MKTO,7.5M,268545,/artist?id=4439,82,"Oct 14, 2021",30,1
375,0,Italy,Corona,3.9M,267597,/artist?id=137705,245,"Mar 26, 2020",8,1
376,354,United States,Chris Brown,52M,266795,/artist?id=2249,19,"Sep 30, 2021",45,3
377,0,United Kingdom,Toploader,5.3M,266417,/artist?id=682,103,"Jan 7, 2021",12,1
378,0,France,Willy William,8.9M,266046,/artist?id=210819,48,"Feb 11, 2021",16,1
379,0,Unknown,starclouds,0,265643,/artist?id=8231580,379,"Jan 6, 2022",1,1
380,0,Sweden,Icona Pop,8.7M,264790,/artist?id=3778,61,"Jul 15, 2021",28,1
381,0,United States,Lil Nas X,35M,263821,/artist?id=1366172,1,"Apr 22, 2021",35,1
382,0,United States,Eric Prydz,5.9M,263777,/artist?id=1455,261,"Oct 29, 2020",11,1
383,0,United Kingdom,John Newman,10M,263705,/artist?id=4270,16,"Jul 8, 2021",28,1
384,0,United States,Eminem,67M,262960,/artist?id=236,2,"Jan 30, 2020",41,1
385,0,United Kingdom,Tom Grennan,9.4M,262667,/artist?id=210335,7,"Jun 10, 2021",39,1
386,0,Sweden,Axwell /\ Ingrosso,6.6M,262009,/artist?id=165221,268,"Jan 2, 2020",14,1
387,46,Malaysia,Aisha Retno,1M,261826,/artist?id=3421314,256,"Dec 23, 2021",4,4
388,0,France,Martin Solveig,5.9M,261552,/artist?id=1382,40,"Feb 27, 2020",12,1
389,0,Unknown,DJ Nikolas Alves Exclusive,399K,260634,/artist?id=7755271,25,"Nov 25, 2021",7,1
390,309,Puerto Rico,Elvis Crespo,4.4M,260589,/artist?id=770,162,"Jan 7, 2021",8,2
391,0,Germany,Culcha Candela,2.6M,260314,/artist?id=254451,391,"Jan 6, 2022",6,1
392,-1,Brazil,Max e Luan,1.2M,259854,/artist?id=828710,309,"Dec 9, 2021",18,5
393,0,United Kingdom,Joshwa,1.1M,259816,/artist?id=249081,393,"Jan 6, 2022",6,1
394,0,Italy,Eiffel 65,5.5M,258525,/artist?id=96,29,"Apr 2, 2020",10,1
395,0,Germany,ClockClock,2.4M,258188,/artist?id=890794,228,"Jun 17, 2021",8,1
396,0,Unknown,DJ Kaioken,514K,257663,/artist?id=3698998,36,"Nov 18, 2021",7,1
397,0,United States,Lee Foss,1.2M,256953,/artist?id=207366,397,"Jan 6, 2022",10,1
398,151,Colombia,Feid,39M,256951,/artist?id=152776,27,"Apr 30, 2020",42,5
399,0,Unknown,DJ Gege,804K,256081,/artist?id=1120647,26,"Nov 11, 2021",8,1
400,0,Unknown,Regard,11M,254969,/artist?id=522081,9,"Apr 22, 2021",30,1
401,0,India,Vishal-Shekhar,20M,254571,/artist?id=211724,222,"Oct 1, 2020",33,1
402,-8,Brazil,Tierry,3.3M,254396,/artist?id=298805,58,"Oct 29, 2020",32,2
403,0,United States,SNAP!,3.8M,253933,/artist?id=82,403,"Jan 6, 2022",3,1
404,103,United States,BandoPop,154K,253932,/artist?id=883746,404,"Jan 6, 2022",2,2
405,29,Mexico,Marco Antonio Solís,9.7M,253311,/artist?id=1169,334,"Sep 23, 2021",16,3
406,286,Korea,SMTOWN,1.6M,253194,/artist?id=345059,406,"Jan 6, 2022",2,2
407,0,United States,Aventura,16M,252551,/artist?id=1464,3,"Aug 12, 2021",22,1
408,147,Brazil,Mc Th,2.5M,252427,/artist?id=44198,408,"Jan 6, 2022",14,5
409,0,Netherlands,Jonasu,1.4M,252156,/artist?id=1135946,116,"Jul 29, 2021",17,1
410,0,Unknown,Lagique,2.6M,252116,/artist?id=4172777,32,"Apr 1, 2021",16,1
411,282,Brazil,Lara Silva,325K,251967,/artist?id=3555190,257,"Aug 5, 2021",13,4
412,0,Unknown,Joshua Greenwood,37K,251463,/artist?id=7911860,412,"Jan 6, 2022",2,1
413,0,Norway,Hver gang vi møtes,1.2M,251295,/artist?id=808969,413,"Jan 6, 2022",2,1
414,-277,Unknown,Roddy Ricch,0,251197,/artist?id=4001443,1,"Dec 23, 2021",3,3
415,0,Unknown,Yaneth Waldman,362K,250658,/artist?id=5365647,415,"Jan 6, 2022",1,1
416,0,United States,Akon,22M,249978,/artist?id=2007,21,"Jun 3, 2021",34,1
417,0,Chile,Noche de Brujas,1.1M,249493,/artist?id=107220,218,"Sep 24, 2020",5,1
418,0,Canada,A-Trak,4.5M,249431,/artist?id=207273,76,"Nov 4, 2021",19,1
419,0,United States,KC & The Sunshine Band,5.7M,248872,/artist?id=207142,400,"Jan 7, 2021",11,1
420,398,India,Badshah,13M,248382,/artist?id=66843,146,"Oct 8, 2020",40,2
421,0,United States,Swae Lee,25M,245884,/artist?id=426751,14,"Jul 22, 2021",32,1
422,313,Spain,NATHY PELUSO,6M,245864,/artist?id=748368,14,"Oct 14, 2021",28,3
423,0,Brazil,Dan Ventura,601K,244976,/artist?id=870618,50,"Sep 16, 2021",9,1
424,0,United States,The Walters,12M,244455,/artist?id=7848,20,"Oct 28, 2021",14,1
425,0,United States,JAY-Z,35M,244255,/artist?id=58,1,"Dec 24, 2020",47,1
426,-50,Brazil,Henrique & Juliano,11M,243467,/artist?id=4612,84,"Sep 9, 2021",36,3
427,0,Indonesia,NIKI,9.7M,243128,/artist?id=711786,84,"Sep 16, 2021",30,1
428,0,Romania,Alexandra Stan,4.7M,243037,/artist?id=17916,342,"Jun 4, 2020",8,1
429,388,Mexico,Rodrigo,1.7M,242906,/artist?id=134278,110,"Dec 3, 2020",7,2
430,0,Jamaica,Shaggy,16M,242862,/artist?id=62,8,"Jul 9, 2020",37,1
431,0,United States,Marc Anthony,13M,242624,/artist?id=367,130,"Jan 7, 2021",20,1
432,216,United States,Joseph Trapanese,873K,242575,/artist?id=314342,432,"Jan 6, 2022",3,3
433,0,Sweden,Rednex,2.7M,242498,/artist?id=695,384,"Jan 7, 2021",5,1
434,0,Unknown,Toby Romeo,3.1M,242392,/artist?id=743727,24,"Feb 4, 2021",17,1
435,0,Spain,Enrique Iglesias,22M,242359,/artist?id=531,11,"Jun 18, 2020",43,1
436,65,Unknown,Joey Batey,707K,242011,/artist?id=3607520,436,"Jan 6, 2022",3,3
437,0,United Kingdom,Faithless,3.3M,241196,/artist?id=224,114,"Dec 16, 2021",12,1
438,0,Unknown,Muni Long,3.7M,241196,/artist?id=3969677,438,"Jan 6, 2022",2,1
439,0,Moldova,O-Zone,2.6M,240908,/artist?id=206313,439,"Jan 6, 2022",3,1
440,0,Canada,Shania Twain,14M,240646,/artist?id=244,233,"Feb 18, 2021",24,1
441,0,Germany,Modern Talking,5.3M,240409,/artist?id=210592,441,"Jan 6, 2022",4,1
442,183,India,Gurinder Gill,8.3M,240129,/artist?id=3427630,221,"Dec 23, 2021",15,7
443,475,Brazil,POCAH,1.2M,240079,/artist?id=1644139,59,"Feb 27, 2020",20,4
444,0,Germany,Klaas,5.5M,239619,/artist?id=137100,127,"Oct 15, 2020",24,1
445,-154,Brazil,Diego & Arnaldo,1.7M,238866,/artist?id=18963,156,"Aug 12, 2021",23,3
446,0,Germany,Scorpions,13M,238724,/artist?id=341,154,"Jul 30, 2020",15,1
447,0,United States,Lynyrd Skynyrd,14M,238675,/artist?id=215,74,"Jul 8, 2021",33,1
448,0,United States,Fergie,11M,238492,/artist?id=2635,224,"Jan 7, 2021",26,1
449,467,Unknown,Badshah,0,238334,/artist?id=5109475,1,"Dec 2, 2021",4,2
450,-123,United States,Willie Colón,6.2M,238322,/artist?id=210201,1,"Feb 27, 2020",12,2
451,-31,Mexico,Joan Sebastian,9.9M,238314,/artist?id=1043,190,"Sep 24, 2020",17,3
452,0,Poland,MASNY BEN,591K,238274,/artist?id=8023724,452,"Jan 6, 2022",4,1
453,338,Unknown,Mc Delux,4M,238123,/artist?id=854526,188,"Nov 11, 2021",11,11
454,0,United States,Diplo,29M,237228,/artist?id=1964,33,"Apr 1, 2021",36,1
455,0,United States,Jake Scott,3.4M,237097,/artist?id=199095,215,"Jan 30, 2020",18,1
456,264,Brazil,Tayrone,1.7M,236537,/artist?id=160502,78,"Sep 2, 2021",17,2
457,0,Austria,DJ Ötzi,2M,236111,/artist?id=19514,203,"Jan 9, 2020",5,1
458,-117,United States,Los Tigres Del Norte,9.1M,236070,/artist?id=208323,252,"Sep 23, 2021",16,3
459,0,Sweden,Nea,2.6M,235853,/artist?id=751579,10,"Jun 25, 2020",40,1
460,0,United Kingdom,Culture Club,5.8M,235832,/artist?id=286,200,"Oct 7, 2021",18,1
461,149,Indonesia,Hanin Dhiya,1.4M,235573,/artist?id=292778,461,"Jan 6, 2022",3,2
462,418,Argentina,Antonio Rios,790K,235082,/artist?id=207849,155,"Jan 9, 2020",7,2
463,-41,Brazil,Matheus & Kauan,11M,234835,/artist?id=5075,104,"Mar 12, 2020",23,2
464,0,United Kingdom,Van Morrison,12M,234744,/artist?id=232,136,"Apr 23, 2020",37,1
465,92,Germany,Pashanim,3.1M,234586,/artist?id=1712915,85,"Jul 8, 2021",24,2
466,5,Unknown,Andrea Jeremiah,0,234525,/artist?id=1443790,395,"Dec 23, 2021",3,3
467,0,Jamaica,Major Lazer,22M,234447,/artist?id=3440,2,"Feb 20, 2020",33,1
468,54,United States,Rainbow Kitten Surprise,6.9M,234273,/artist?id=209756,294,"Dec 23, 2021",5,5
469,154,India,AP Dhillon,9.8M,234056,/artist?id=3373846,197,"Feb 11, 2021",14,7
470,0,United Kingdom,Oasis,18M,233582,/artist?id=912,90,"May 7, 2020",33,1
471,479,Japan,Lilas Ikuta,2.5M,233537,/artist?id=3650364,471,"Jan 6, 2022",3,3
472,0,United Kingdom,Soft Cell,6.6M,233484,/artist?id=207411,163,"Nov 4, 2021",9,1
473,0,Unknown,Nito-Onna,1.8M,233099,/artist?id=4398625,129,"May 6, 2021",10,1
474,0,Unknown,Douglas Tang,7.6K,232947,/artist?id=473329,293,"Jan 14, 2021",3,1
475,0,Unknown,Cosmic life,8.4K,232504,/artist?id=8182733,475,"Jan 6, 2022",1,1
476,0,United Kingdom,Electric Light Orchestra,11M,232264,/artist?id=433,244,"Jul 9, 2020",38,1
477,0,Canada,bbno$,9.9M,231402,/artist?id=558374,41,"Sep 30, 2021",22,1
478,-16,Brazil,Grupo Menos É Mais,0,231123,/artist?id=1505174,177,"Jul 2, 2020",30,2
479,0,United States,Cardi B,31M,230458,/artist?id=200408,1,"Sep 3, 2020",34,1
480,0,United States,Robbie Rosen,987K,230453,/artist?id=469877,480,"Jan 6, 2022",4,1
481,-41,India,Arijit Singh,30M,230176,/artist?id=303406,121,"Oct 8, 2020",58,5
482,0,Unknown,pixelbobby,5,230127,/artist?id=8113256,482,"Jan 6, 2022",1,1
483,0,United Kingdom,Moss Kena,1.7M,229750,/artist?id=187816,35,"Feb 25, 2021",14,1
484,0,Norway,Dagny,1.9M,229486,/artist?id=206671,81,"May 28, 2020",12,1
485,0,United Kingdom,The Clash,11M,228500,/artist?id=453,96,"Jan 9, 2020",17,1
486,0,France,Pascal Letoublon,2.9M,228498,/artist?id=839545,293,"Oct 21, 2021",11,1
487,414,United Kingdom,Eric Clapton,12M,227044,/artist?id=235,150,"May 28, 2020",32,2
488,0,Unknown,Danni Carra,203K,226321,/artist?id=1141715,488,"Jan 6, 2022",1,1
489,7,Brazil,Raça Negra,2.6M,226318,/artist?id=96892,188,"Jan 2, 2020",10,2
490,0,United States,KillBunk,1.6M,226316,/artist?id=1425921,490,"Jan 6, 2022",4,1
491,-124,Spain,Aitana,13M,225982,/artist?id=776401,79,"Sep 9, 2021",45,20
492,0,Denmark,Martin Jensen,7.6M,225955,/artist?id=5435,25,"May 28, 2020",35,1
493,198,Brazil,Gloria Groove,4.8M,225394,/artist?id=420567,65,"Oct 28, 2021",17,2
494,0,Unknown,Gudrap,266,225232,/artist?id=8210203,494,"Jan 6, 2022",1,1
495,48,Unknown,Jazeek,1.1M,225117,/artist?id=8210038,495,"Jan 6, 2022",2,2
496,0,United Kingdom,Norma Jean Martine,2M,225005,/artist?id=173495,70,"Sep 24, 2020",35,1
497,220,United States,Justin Quiles,20M,224987,/artist?id=73910,27,"May 14, 2020",48,2
498,0,United States,The Weather Girls,2.5M,224019,/artist?id=503,291,"Jan 7, 2021",6,1
499,0,Unknown,Big Apple,219K,223014,/artist?id=5232935,292,"Jun 24, 2021",8,1
500,0,United States,Will Smith,8.3M,221652,/artist?id=130,22,"May 21, 2020",17,1
501,0,Sweden,Little Sis Nora,2.9M,221471,/artist?id=469805,82,"Jan 28, 2021",6,1
502,292,Brazil,MC Braz,2.3M,221031,/artist?id=1093641,407,"Apr 29, 2021",8,3
503,0,India,Harrdy Sandhu,6.8M,220956,/artist?id=368286,149,"Nov 25, 2021",19,1
504,-85,Mexico,Mi Banda El Mexicano,3.9M,220209,/artist?id=31004,175,"Apr 2, 2020",14,3
505,-175,Unknown,Samarony,59K,220204,/artist?id=8167331,204,"Dec 16, 2021",4,4
506,256,Unknown,Conjunto Rienda Real,3.7M,220004,/artist?id=4247945,506,"Jan 6, 2022",4,4
507,0,Russian Federation,FEDUK,812K,219404,/artist?id=720194,279,"Jul 23, 2020",4,1
508,0,United Kingdom,Depeche Mode,15M,219378,/artist?id=106,319,"Jan 7, 2021",12,1
509,398,Brazil,Mc Scar,1.1M,219136,/artist?id=3382476,509,"Jan 6, 2022",2,2
510,428,United States,Scarlett Johansson,1.4M,218675,/artist?id=2768,510,"Jan 6, 2022",2,2
511,126,Unknown,Vitinho Imperador,1.7M,218600,/artist?id=4100378,47,"Jul 29, 2021",11,2
512,-134,Australia,Olivia Newton-John,9.3M,218330,/artist?id=212551,51,"Jan 9, 2020",19,2
513,0,Unknown,O-Zone,0,218247,/artist?id=6333597,64,"Dec 23, 2021",4,1
514,-5,Brazil,Turma do Pagode,5M,218106,/artist?id=208838,254,"Feb 27, 2020",12,2
515,0,Germany,Jerome,2.7M,218104,/artist?id=341964,248,"May 14, 2020",18,1
516,67,Mexico,Antonio Aguilar,3.9M,217652,/artist?id=31677,253,"Sep 23, 2021",10,3
517,0,United States,Russell Dickerson,5.3M,217589,/artist?id=4294,49,"Feb 20, 2020",18,1
518,0,Brazil,MC Levin,2.2M,217555,/artist?id=1135945,63,"Nov 18, 2021",25,1
519,0,United States,Mike Posner,13M,217503,/artist?id=3580,34,"Mar 25, 2021",31,1
520,432,Korea,aespa,5.7M,217490,/artist?id=4080594,59,"Oct 21, 2021",17,2
521,0,France,Bob Sinclar,8.7M,217348,/artist?id=418,191,"Aug 19, 2021",26,1
522,0,Chile,La Noche,331K,217328,/artist?id=210745,361,"Jan 9, 2020",5,1
523,-174,United States,Ski Mask The Slump God,9.2M,217195,/artist?id=238275,58,"Jul 1, 2021",27,3
524,0,Mexico,Julieta Venegas,14M,216689,/artist?id=157955,2,"Oct 14, 2021",16,1
525,203,Indonesia,Noah,1.8M,216603,/artist?id=195820,311,"Jul 16, 2020",9,3
526,0,United States,Simon & Garfunkel,11M,216209,/artist?id=4342,209,"Jan 16, 2020",25,1
527,0,United States,Selena,8.2M,216173,/artist?id=957,95,"May 13, 2021",17,1
528,0,United States,Maren Morris,14M,215820,/artist?id=5467,9,"Apr 15, 2021",31,1
529,0,United States,Kenny Loggins,9.9M,215761,/artist?id=639,234,"Jan 7, 2021",11,1
530,186,Brazil,Diogo Nogueira,2.4M,215530,/artist?id=210393,482,"Jan 7, 2021",7,2
531,0,United Kingdom,The Human League,4.8M,215473,/artist?id=842,531,"Jan 6, 2022",2,1
532,0,United Kingdom,Fred again..,13M,215269,/artist?id=1431422,79,"Feb 4, 2021",27,1
533,0,United States,The Emotions,5.2M,215004,/artist?id=1620,393,"Jan 7, 2021",5,1
534,-70,Brazil,Zé Neto & Cristiano,9.9M,214735,/artist?id=207123,65,"Sep 9, 2021",28,2
535,0,Japan,milet,2M,214302,/artist?id=1471829,535,"Jan 6, 2022",2,1
536,96,Unknown,Renanzin Pressão,893K,214243,/artist?id=7560308,301,"Nov 18, 2021",5,4
537,375,Unknown,Matisse & Sadko,1.8M,213978,/artist?id=157800,57,"Jan 2, 2020",8,4
538,117,United States,Jerry Smith,1.6M,213856,/artist?id=568123,538,"Jan 6, 2022",9,3
539,0,United States,Jennifer Warnes,5.1M,213600,/artist?id=80932,108,"Jan 9, 2020",11,1
540,0,Georgia,The Blessed Madonna,4.8M,213569,/artist?id=3878742,12,"Aug 27, 2020",24,1
541,0,Netherlands,Oliver Heldens,9.7M,213474,/artist?id=4765,67,"Jul 15, 2021",19,1
542,0,United States,Carly Simon,5.1M,213406,/artist?id=84,265,"Jan 9, 2020",14,1
543,0,United Kingdom,The Cure,16M,213202,/artist?id=233,175,"Jan 7, 2021",23,1
544,209,India,Benny Dayal,9.4M,213004,/artist?id=87597,263,"Oct 1, 2020",17,2
545,0,United States,Miami Sound Machine,2.2M,212700,/artist?id=77933,316,"Feb 20, 2020",4,1
546,0,United Kingdom,Jonas Blue,20M,212643,/artist?id=5463,39,"Jun 3, 2021",24,1
547,0,South Africa,Master KG,3.4M,212465,/artist?id=1114808,14,"Aug 13, 2020",23,1
548,226,Argentina,Omar Varela,5.7M,212154,/artist?id=525292,47,"Mar 25, 2021",15,2
549,-37,Brazil,MC Ryan SP,14M,211969,/artist?id=1139029,67,"Jul 1, 2021",26,6
550,0,United Kingdom,Taron Egerton,3M,211856,/artist?id=215337,224,"Jan 2, 2020",4,1
551,0,Germany,Nena,4.6M,211715,/artist?id=2254,2,"Jan 9, 2020",10,1
552,0,United Kingdom,Sigala,15M,211652,/artist?id=5299,48,"Jul 8, 2021",37,1
553,0,United States,Little Big Town,5.1M,211055,/artist?id=1657,67,"Jul 22, 2021",21,1
554,0,Australia,Timmy Trumpet,10M,210669,/artist?id=4074,59,"Mar 18, 2021",28,1
555,-304,United States,Aretha Franklin,11M,210459,/artist?id=324,112,"Jan 7, 2021",23,2
556,0,Germany,La Bouche,3.3M,209766,/artist?id=210588,521,"Jan 7, 2021",2,1
557,0,Sweden,Roxette,10M,209517,/artist?id=387,291,"Feb 20, 2020",18,1
558,-81,Japan,Aimer,4.7M,209502,/artist?id=3932,239,"Dec 23, 2021",6,4
559,0,Germany,Culture Beat,2.6M,209045,/artist?id=17657,490,"Jan 7, 2021",3,1
560,0,Unknown,Soy Jhayco,21K,208930,/artist?id=6112116,560,"Jan 6, 2022",1,1
561,0,Unknown,Alka Yagnik,0,208808,/artist?id=5672074,156,"Dec 2, 2021",4,1
562,138,India,Tanishk Bagchi,19M,208495,/artist?id=388884,59,"Aug 26, 2021",43,2
563,0,United Kingdom,Supertramp,8.6M,208372,/artist?id=206665,287,"Apr 8, 2021",16,1
564,-12,Brazil,Sorriso Maroto,4.4M,208255,/artist?id=110800,290,"Nov 18, 2021",11,3
565,0,Sweden,Ace of Base,5.4M,208201,/artist?id=743,261,"Jan 9, 2020",3,1
566,0,Argentina,Los Auténticos Decadentes,6.3M,207638,/artist?id=207525,484,"Oct 7, 2021",8,1
